BOR;AN;FI;RS;FI_EJ;URG;REG;SAO;ACC;PASSU;dt80;dt18;dtMCO;dtMCO80;dtMCO18;dtLS;dtLS80;dtLS18;dtHAD;dtHAD80;dtHAD18;dtEXT;dtEXT80;dtEXT18;dtHOSP;dtTRANS;LIT_UHCD;JLI_UHCD;SEJ_UHCD;SEJ0_UHCD;JOU_UHCD;ACCSPE_PED;ACCSPE_PSY;ACCSPE_GER;ACCSPE_AUT;STAP;RMM;IMPL_SMUR_SITE;CONVURG24;FICONV;OUV_SEMAINE;AMPL_SEMAINE;OUV_SAM;AMPL_SAM;OUV_DIMFERIE;AMPL_DIMFERIE
URGENCES2;2024;910300144;CMCO D EVRY;910000447;GEN;3;1;IAO;22311;1212;2152;;;;;;;;;;;;;;;5;1825;710;160;634;0;0;0;0;0;1;;;;;;;;;
URGENCES2;2024;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;GEN;3;1;IAO;25014;3023;1967;1974;486;;0;;;0;;;1187;;;3161;;6;2190;2330;300;2390;0;0;0;1;1;1;;;;;;;;;
URGENCES2;2024;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;GEN;2;1;IAO;20316;1904;2391;1098;;;0;0;0;72;72;0;0;0;0;1170;;4;1460;1293;709;620;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;GEN;1;1;IAO;30868;2185;4915;3211;479;195;;;;;;;243;103;8;3454;;5;1825;882;254;809;0;0;0;0;1;0;;;;;;;;;
URGENCES2;2024;920000577;CH DE NANTERRE;920110020;GEN;;;;17412;1112;702;1784;540;11;422;2;7;;;;964;48;17;3170;;4;1460;1460;417;1271;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;GEN;3;1;IAO;30775;2624;3653;3051;963;22;;;;;;;;;;3051;;5;1830;1638;352;1286;1;;;;1;1;;;;;;;;;
URGENCES2;2024;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;PED;3;1;IAO;25208;;;;;;;;;;;;;;;2362;;3;1098;1303;652;651;;;;;;;;;;;;;;;
URGENCES2;2024;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;GEN;3;1;IAO;21707;3752;1328;3628;1733;48;;;;;;;137;;;3765;;4;1464;1503;244;1549;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;920000643;HOPITAL FRANCO BRITANNIQUE - FCJ;750720468;GEN;1;1;IAO;30643;3543;3524;3386;1148;342;;;;;;;;;;3386;;7;2562;2584;311;2634;0;0;1;0;1;1;;;;;;;;;
URGENCES2;2024;920000650;HOPITAL FOCH;920150059;GEN;1;1;IAOMAO;38164;4360;479;;;;;;;;;;;;;;;5;;7084;5181;1950;0;1;1;1;1;1;;;;;;;;;
URGENCES2;2024;920100013;GHU APHP UPS SITE AMBROISE PARE;750712184;GEN;3;1;IAO;40437;6127;1823;7830;3117;225;30;16;14;;;;345;79;14;8205;;18;6588;6747;1689;5807;0;1;1;0;1;1;;;;;;;;;
URGENCES2;2024;920100013;GHU APHP UPS SITE AMBROISE PARE;750712184;PED;3;1;IAO;21427;;;;;;;;;;;;;;;1361;;4;1112;796;371;437;;;;;;;;;;;;;;;
URGENCES2;2024;920100021;GHU APHP UPS SITE ANTOINE BECLERE;750712184;GEN;3;1;IAO;33146;4094;1980;7881;2459;287;13;4;1;;;;228;39;2;8122;;22;8052;6450;1045;9421;0;1;0;0;0;0;;;;;;;;;
URGENCES2;2024;920100021;GHU APHP UPS SITE ANTOINE BECLERE;750712184;PED;3;1;IAO;31727;;;;;;;;;;;;;;;2229;;6;2196;3205;2032;1193;;;;;;;;;;;;;;;
URGENCES2;2024;920100039;GHU APHP NUP SITE BEAUJON;750712184;GEN;3;1;IAO;36612;4912;1010;5689;2189;41;0;0;0;0;0;0;533;93;16;6222;;10;3660;4999;705;5760;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;920100047;GHU APHP NUP SITE LOUIS MOURIER;750712184;GEN;3;1;IAO;42970;3405;1747;5813;1649;21;;0;1;;;;;;;5813;;10;3660;5115;670;4695;0;1;0;0;1;1;;;;;;;;;
URGENCES2;2024;920100047;GHU APHP NUP SITE LOUIS MOURIER;750712184;PED;3;1;IAO;38240;;;;;;;;;;;;;;;3223;;9;3294;2871;937;2020;;;;;;;;;;;;;;;
URGENCES2;2024;920120011;HOPITAL INSTRUCTION DES ARMEES PERCY;750821092;GEN;3;1;IAO;18032;2513;260;3805;1076;28;60;;;;;;959;388;2;4824;;5;1830;1973;205;2120;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;920300043;HOPITAL PRIVE D ANTONY;920001526;GEN;3;1;IAO;70174;6613;9845;4349;1422;60;;;;;;;;;;4349;;11;4026;2488;158;3078;;;;;1;1;;;;;;;;;
URGENCES2;2024;920300597;CLINIQUE DE MEUDON LA FORET;920000940;GEN;1;0;;17649;1903;2735;1027;290;44;1;;;;;;92;21;6;1120;;4;1464;655;601;54;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;930000286;GHI LE RAINCY MONTFERMEIL;930021480;GEN;3;1;IAOMAO;49998;4176;14517;6837;1953;1038;1;;;1;1;;;;;6839;;15;5335;515;108;732;;;;;1;0;;;;;;;;;
URGENCES2;2024;930000286;GHI LE RAINCY MONTFERMEIL;930021480;PED;;1;IAO;10290;;;;;;;;;;;;;;;1021;;;;0;0;0;;;;;;;;;;;;;;;
URGENCES2;2024;930000302;CHI ANDRE GREGOIRE;930110036;GEN;3;1;IAO;58167;4366;5156;12433;2511;14;;;;;;;1632;555;18;14065;;10;3285;2803;584;2658;1;0;0;1;1;1;;;;;;;;;
URGENCES2;2024;930000302;CHI ANDRE GREGOIRE;930110036;PED;3;1;IAO;24351;;;;;;;;;;;;;;;1572;;3;1095;234;25;437;;;;;;;;;;;;;;;
URGENCES2;2024;930000328;CH GENERAL DELAFONTAINE;930110051;GEN;1;1;IAO;65017;2814;2397;6501;1050;164;;;;;;;;;;6501;;8;2911;1135;337;900;1;1;;;;;;;;;;;;;
URGENCES2;2024;930000328;CH GENERAL DELAFONTAINE;930110051;PED;1;1;IAO;37103;;;;;;;;;;;;;;;3511;;7;2562;2179;1054;1146;;;;;;;;;;;;;;;
URGENCES2;2024;930000336;CHI ROBERT BALLANGER;930110069;GEN;3;1;MAO;80993;3892;32383;9030;1645;2875;470;104;1;0;0;0;610;228;1;10110;;14;5110;3455;249;7008;1;1;0;1;1;1;;;;;;;;;
URGENCES2;2024;930000336;CHI ROBERT BALLANGER;930110069;PED;3;1;MAO;30973;;;;;;;;;;;;;;;2769;;4;1460;355;67;396;;;;;;;;;;;;;;;
URGENCES2;2024;930100037;GHU APHP HU PSSD SITE AVICENNE;750712184;GEN;3;1;IAOMAO;41947;2993;846;5161;853;41;;;;;;;406;;;5567;;12;4392;5145;566;6195;0;1;0;1;1;1;;;;;;;;;
URGENCES2;2024;930100045;GHU APHP HU PSSD SITE JEAN VERDIER;750712184;GEN;3;1;IAO;33170;1227;1466;2193;366;36;;;;;;;642;;;2835;;10;3660;2050;247;1871;1;0;0;1;1;1;;;;;;;;;
URGENCES2;2024;930100045;GHU APHP HU PSSD SITE JEAN VERDIER;750712184;PED;3;1;IAO;32944;;;;;;;;;;;;;;;2410;;7;2562;1347;195;1190;;;;;;;;;;;;;;;
URGENCES2;2024;930300025;HOPITAL EUROPEEN DE PARIS-LA ROSERAIE;930000393;GEN;3;1;IAO;38128;1982;2544;4394;628;168;;;;;;;;;;4394;;6;2190;2190;792;1443;0;0;0;;1;1;;;;;;;;;
URGENCES2;2024;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;GEN;3;1;IAO;21060;2899;886;1104;;;;;;;;;61;;;1165;;4;1464;94;14;96;0;0;0;0;1;0;;;;;;;;;
URGENCES2;2024;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;GEN;3;1;IAO;26365;1540;2667;;;;;;;;;;;;;;;4;428;208;188;20;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;GEN;3;1;IAO;30138;1255;2373;1427;317;21;;;;;;;252;20;10;1679;;3;1095;0;0;0;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;930300553;CLINIQUE DE L ESTREE;930000633;GEN;3;1;IAO;47670;1832;9497;923;164;41;80;13;0;0;0;0;221;34;10;1224;;7;2255;910;351;630;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;GEN;;;;44081;2920;6780;2263;442;156;0;0;;0;0;;175;55;182;2438;;4;1460;173;32;143;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;940000573;CHI DE CRETEIL;940110018;GEN;;;;38993;4917;49;8117;2671;2;;;;;;;;;;8117;;12;4380;6032;1019;6273;;;;;0;1;;;;;;;;;
URGENCES2;2024;940000573;CHI DE CRETEIL;940110018;PED;;0;;38460;;;;;;;;;;;;;;;;;4;1460;2103;1001;1216;;;;;;;;;;;;;;;
URGENCES2;2024;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;GEN;3;1;IAO;50297;5198;736;9363;2702;16;30;0;1;0;0;0;433;74;1;9826;;13;4745;4939;481;6287;0;1;0;1;0;1;;;;;;;;;
URGENCES2;2024;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;PED;;;;35268;;;;;;;;;;;;;;;;;7;;1594;468;1378;;;;;;;;;;;;;;;
URGENCES2;2024;940000649;HOPITAL SAINT CAMILLE;940150014;GEN;;1;IAO;50044;5998;1739;12429;3625;177;;;;;;;;;;12429;;12;4392;11848;3475;10154;1;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;940000649;HOPITAL SAINT CAMILLE;940150014;PED;;1;IAO;40933;;;;;;;;;;;;;;;3187;;6;2196;3151;2076;1100;;;;;;;;;;;;;;;
URGENCES2;2024;940100027;GHU APHP HM SITE HENRI MONDOR;750712184;GEN;3;1;IAO;59648;6900;996;59;4;;1;;;;;;;;;60;;20;;11388;5082;7308;0;1;0;1;1;1;;;;;;;;;
URGENCES2;2024;940100043;GHU APHP UPS SITE KREMLIN BICETRE APHP;750712184;GEN;3;1;IAO;64802;6802;1781;12036;3534;178;9;0;2;;;;274;11;8;12319;;21;7686;9804;1067;13196;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;940100043;GHU APHP UPS SITE KREMLIN BICETRE APHP;750712184;PED;3;1;IAO;35371;;;;;;;;;;;;;;;3219;;10;3660;2655;377;2559;;;;;;;;;;;;;;;
URGENCES2;2024;940120017;HOPITAL INSTRUCTION DES ARMEES BEGIN;750821092;GEN;3;1;IAO;25276;3359;446;5042;1539;43;;;;;;;;;;5042;;10;3650;3385;518;4148;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;940300031;HOPITAL PRIVE PAUL D EGINE;940000706;GEN;3;1;IAO;22015;;;;;;;;;;;;;;;;;7;2555;692;188;639;;;;;1;1;;;;;;;;;
URGENCES2;2024;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;GEN;1;1;IAO;21595;2570;2139;;;;;;;;;;;;;;;4;1464;808;108;797;0;;;;1;;;;;;;;;;
URGENCES2;2024;940300445;CLINIQUE DU SUD;940000854;GEN;;;;25237;797;4921;;;;;;;;;;;;;;;3;1095;0;0;0;;;;;;;;;;;;;;;
URGENCES2;2024;940300569;HOPITAL PRIVE DE VITRY SITE PASTEUR;940000912;GEN;3;0;;24998;768;4932;861;148;34;;;;;;;;;;861;;3;1095;644;432;232;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;950000307;CH VICTOR DUPOUY;950110015;GEN;;1;IAO;75413;6398;8725;7752;2674;72;;;;;;;;;;7752;;14;5124;5565;2678;3755;1;1;0;;1;1;;;;;;;;;
URGENCES2;2024;950000307;CH VICTOR DUPOUY;950110015;PED;;1;IAO;25024;;;;;;;;;;;;;;;1250;;2;732;1807;1273;540;;;;;;;;;;;;;;;
URGENCES2;2024;950000315;HOPITAL NOVO SITE BEAUMONT SUR OISE;950110080;GEN;3;1;IAO;34854;2714;11225;2895;951;320;0;;;;;;;;;2895;;6;2196;1909;239;2001;1;1;0;0;1;1;;;;;;;;;
URGENCES2;2024;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;GEN;3;1;IAOMAO;57754;8063;7673;8367;3605;83;34;3;3;26;23;0;541;183;21;8968;;18;6588;6469;1529;6777;1;0;0;1;1;1;;;;;;;;;
URGENCES2;2024;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;PED;3;1;IAO;24458;;;;;;;;;;;;;;;5305;;12;4392;4414;2063;2417;;;;;;;;;;;;;;;
URGENCES2;2024;950000331;CH GENERAL DE GONESSE;950110049;GEN;3;1;IAO;65091;4227;6868;6385;1689;16;598;8;2;;;;155;13;3;7138;;10;3660;1813;98;2109;1;1;1;0;1;1;;;;;;;;;
URGENCES2;2024;950000331;CH GENERAL DE GONESSE;950110049;PED;3;1;IAO;33297;;;;;;;;;;;;;;;4448;;6;2196;2417;873;1838;;;;;;;;;;;;;;;
URGENCES2;2024;950000349;HOPITAL NOVO SITE MAGNY;950110080;GEN;3;0;;11960;773;3661;488;213;5;0;;;;;;;;;488;;2;732;289;161;131;0;0;0;0;0;0;;;;;;;;;
URGENCES2;2024;950000364;CH NOVO SITE RENE DUBOS;950110080;GEN;3;1;IAO;57989;5796;6377;9289;2480;236;;;;;;;;;;9289;;19;6586;2586;268;4043;1;1;0;0;0;1;;;;;;;;;
URGENCES2;2024;950000364;CH NOVO SITE RENE DUBOS;950110080;PED;2;1;IAO;25127;;;;;;;;;;;;;;;3442;;5;1830;655;403;254;;;;;;;;;;;;;;;
URGENCES2;2024;950300244;CHP SAINTE MARIE OSNY;950045468;GEN;3;1;IAO;42943;1444;10329;2059;;;;;;;;;;;;2059;;4;1460;75;41;35;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;950300277;HOPITAL PRIVE NORD PARISIEN;950000547;GEN;3;1;IAO;25093;773;2825;1076;;;;;;;;;91;;;1167;;8;2920;831;599;337;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;950807982;CLINIQUE CLAUDE BERNARD;950001636;GEN;3;1;IAOMAO;33152;2207;4989;1409;357;17;;;;;;;;;;1409;;4;1460;351;219;136;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;GEN;3;1;IAOMAO;26890;2401;6018;4101;1038;576;0;0;0;0;0;0;560;68;51;4661;;9;3285;1681;246;2145;1;0;0;0;0;1;;;;;;;;;
URGENCES2;2024;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;GEN;3;1;IAO;15168;811;3094;1782;164;245;39;0;4;0;0;0;0;0;0;1821;;2;730;623;125;747;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;970100426;C.H. STE MARIE;970100202;GEN;1;1;IAOMAO;5074;468;1101;651;;;;;;;;;173;;;824;;2;732;512;213;340;1;1;1;1;1;0;;;;;;;;;
URGENCES2;2024;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;GEN;3;1;IAOMAO;48649;4029;1244;6435;1208;88;100;13;0;;;;;;;6535;;8;2928;4604;387;7200;0;;0;0;1;1;;;;;;;;;
URGENCES2;2024;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;PED;3;1;IAO;25023;;;;;;;;;;;;;;;1859;;4;1464;420;9;448;;;;;;;;;;;;;;;
URGENCES2;2024;970107249;CLINIQUE LES EAUX CLAIRES;970100731;GEN;3;1;IAO;28674;1329;1968;3751;231;90;0;0;0;0;0;0;0;16;5;3751;;10;3650;1423;1181;1624;0;0;0;0;0;1;;;;;;;;;
URGENCES2;2024;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;970211207;GEN;2;1;IAOMAO;42444;6373;857;12541;;;;;;;;;55;;;12596;;19;;2649;380;3416;0;0;0;1;1;1;;;;;;;;;
URGENCES2;2024;970211223;CHU DE MARTINIQUE SITE DE TRINITE;970211207;GEN;3;1;IAO;17393;2275;959;223;;;;;;;;;609;;;832;;5;;864;133;852;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;970211256;CHU DE MARTINIQUE SITE MERE ENFANT;970211207;GEN;;;;14475;;;;;;;;;;;;;;;;;3;;731;718;16;1;0;0;0;0;0;;;;;;;;;
URGENCES2;2024;970211256;CHU DE MARTINIQUE SITE MERE ENFANT;970211207;PED;1;1;IAO;21724;;;;;;;;;;;;;;;3783;;7;;2030;1054;987;;;;;;;;;;;;;;;
URGENCES2;2024;970300026;CENTRE HOSPITALIER DE CAYENNE;970302022;GEN;;;;52027;1280;17584;7572;388;1823;;;;;;;;;;7572;;2;732;921;703;590;1;1;0;0;0;1;;;;;;;;;
URGENCES2;2024;970300083;CENTRE HOSPITALIER  FRANCK-JOLY;970302121;GEN;;1;IAO;40954;439;14578;11266;;;216;;;;;;;;;11482;;6;60;60;18;83;;;;;;;;;;;;;;;
URGENCES2;2024;970305637;CENTRE HOSPITALIER INTERCOM DE KOUROU;970305629;GEN;;;;17424;389;5616;3630;184;947;0;0;0;0;0;0;0;0;0;3630;;5;1830;1848;985;1035;0;0;0;0;0;1;;;;;;;;;
URGENCES2;2024;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;GEN;2;1;IAO;38339;3753;2349;11222;;137;1;;;;;;;;;11223;;18;6588;6202;786;6792;;;;;1;1;;;;;;;;;
URGENCES2;2024;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;PED;;1;IAO;12701;;;;;;;;;;;;;;;2423;;6;2196;1487;405;1157;;;;;;;;;;;;;;;
URGENCES2;2024;970400057;CHU SITE SUD (SAINT PIERRE);970408589;GEN;3;1;IAO;53229;6469;2723;18318;3331;258;601;4;;;;;;;;18919;;23;8418;10895;4067;7704;;;;;1;1;;;;;;;;;
URGENCES2;2024;970400057;CHU SITE SUD (SAINT PIERRE);970408589;PED;1;1;IAO;16978;;;;;;;;;;;;;;;3412;;4;1464;1198;318;933;;;;;;;;;;;;;;;
URGENCES2;2024;970400065;CH OUEST REUNION;970421038;GEN;;1;IAOMAO;39998;3625;9;12584;2156;3;;;;;;;;;;12584;;6;2196;3655;1334;2335;;;;;1;1;;;;;;;;;
URGENCES2;2024;970400065;CH OUEST REUNION;970421038;PED;3;1;IAO;14251;;;;;;;;;;;;;;;3500;;4;1464;2768;1750;1026;;;;;;;;;;;;;;;
URGENCES2;2024;970400073;GHER (SAINT-BENOIT);970403606;GEN;2;1;IAOMAO;35844;2184;8649;10992;1504;1341;2;;;;;;520;23;100;11514;;8;2920;8057;4387;4023;0;0;0;0;1;1;;;;;;;;;
URGENCES2;2024;980500011;CHM;980500003;GEN;2;1;IAOMAO;46140;389;20598;5737;243;14960;;;;;;;;;;5737;;18;6588;1116;148;1934;1;0;0;1;1;0;;;;;;;;;
