BOR;AN;FI;RS;FI_EJ;ETPSAL_TOT;ETPSAL_URG;ETPSAL_SMUR;ETPSAL_SAMU;EFFLIB_TOT;EFFLIB_URG;EFFLIB_SMUR;EFFLIB_SAMU;COM_SMUR_SU;MOD;PERSO
PCAMEDURG_P;2024;300000023;CH ALES CEVENNES;300780046;28.2;28.2;0;0;0;0;0;0;;;N2500
PCAMEDURG_P;2024;300000023;CH ALES CEVENNES;300780046;0.1;0.1;;;0;0;;;;;N2620
PCAMEDURG_P;2024;300000023;CH ALES CEVENNES;300780046;79.61;74.19;5.42;0;0;0;0;0;1;3;N9999
PCAMEDURG_P;2024;300000023;CH ALES CEVENNES;300780046;35.63;30.3;5.33;0;0;0;0;0;1;3;NIDE
PCAMEDURG_P;2024;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;9.9;6.55;3.35;0;0;0;0;0;1;3;M9999
PCAMEDURG_P;2024;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;5.8;5.8;;;;;;;;;N1200
PCAMEDURG_P;2024;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;1;1;;;;;;;;;N2120
PCAMEDURG_P;2024;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;15.71;13.06;2.65;;;;;;;;N2500
PCAMEDURG_P;2024;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;3;3;;;;;;;;;N2620
PCAMEDURG_P;2024;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;0.13;0.13;;;;;;;;;N3120
PCAMEDURG_P;2024;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;53.3;48.53;4.77;;;;;;;;N9999
PCAMEDURG_P;2024;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;27.3;25.18;2.12;;;;;;;;NIDE
PCAMEDURG_P;2024;300780137;NOUVELLE CL BONNEFON ALES;920028396;2.5;2.5;0;0;0;0;0;0;0;;M9999
PCAMEDURG_P;2024;300780137;NOUVELLE CL BONNEFON ALES;920028396;0.5;0.5;0;0;0;0;0;0;0;;N2120
PCAMEDURG_P;2024;300780137;NOUVELLE CL BONNEFON ALES;920028396;2.22;2.22;0;0;0;0;0;0;;;N2500
PCAMEDURG_P;2024;300780137;NOUVELLE CL BONNEFON ALES;920028396;8.26;8.26;0;0;0;;0;0;0;;N9999
PCAMEDURG_P;2024;300780137;NOUVELLE CL BONNEFON ALES;920028396;5.54;5.54;0;0;0;0;0;0;0;;NIDE
PCAMEDURG_P;2024;300782117;CHU NIMES CAREMEAU;300780038;1.67;1.67;;;;;;;0;;M1140
PCAMEDURG_P;2024;300782117;CHU NIMES CAREMEAU;300780038;41.26;36.66;2.8;1.8;;;;;1;3;M9999
PCAMEDURG_P;2024;300782117;CHU NIMES CAREMEAU;300780038;5.97;4.29;;1.68;;;;;;;N1200
PCAMEDURG_P;2024;300782117;CHU NIMES CAREMEAU;300780038;44.71;;;44.71;;;;;;;N1230
PCAMEDURG_P;2024;300782117;CHU NIMES CAREMEAU;300780038;9.65;8.65;0.5;0.5;;;;;;;N2120
PCAMEDURG_P;2024;300782117;CHU NIMES CAREMEAU;300780038;65.01;62.02;1;1.99;;;;;;;N2500
PCAMEDURG_P;2024;300782117;CHU NIMES CAREMEAU;300780038;17.75;;17.75;;;;;;;;N5140
PCAMEDURG_P;2024;300782117;CHU NIMES CAREMEAU;300780038;329.59;242.85;38.97;47.77;;;;;;;N9999
PCAMEDURG_P;2024;300782117;CHU NIMES CAREMEAU;300780038;105.27;87.83;17.44;;;;;;;;NIDE
PCAMEDURG_P;2024;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;;;;;13;13;;;;;M9999
PCAMEDURG_P;2024;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;3.8;3.8;;;;;;;;;N1200
PCAMEDURG_P;2024;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;1;1;;;;;;;;;N2120
PCAMEDURG_P;2024;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;4.7;4.7;;;;;;;;;N2500
PCAMEDURG_P;2024;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;17.5;17.5;;;;;;;;;N9999
PCAMEDURG_P;2024;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;8;8;;;;;;;;;NIDE
PCAMEDURG_P;2024;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;9.3;5.6;3.7;;;;;;1;;M9999
PCAMEDURG_P;2024;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;1.5;1.5;;;;;;;1;;N1200
PCAMEDURG_P;2024;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;0.5;0.5;;;;;;;1;;N2120
PCAMEDURG_P;2024;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;11.3;11.3;;;;;;;;;N2500
PCAMEDURG_P;2024;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;;;;;;;;;1;;N2620
PCAMEDURG_P;2024;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;31.6;26.1;5.5;;;;;;1;2;N9999
PCAMEDURG_P;2024;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;17;12;5;;;;;;1;2;NIDE
PCAMEDURG_P;2024;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;8.05;8.05;;;;;;;;;M1140
PCAMEDURG_P;2024;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;15.28;15.28;;;;;;;;;M9999
PCAMEDURG_P;2024;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;1.2;1;0.2;;;;;;;;N2120
PCAMEDURG_P;2024;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;32.58;32.58;;;;;;;;;N2500
PCAMEDURG_P;2024;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;98.14;91.44;6.7;;;;;;;;N9999
PCAMEDURG_P;2024;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;64.36;57.86;6.5;;;;;;;;NIDE
PCAMEDURG_P;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;;;;;5;5;;;0;;M9999
PCAMEDURG_P;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;5;5;;;;;;;0;;N1200
PCAMEDURG_P;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;0.79;0.79;;;;;;;0;;N2120
PCAMEDURG_P;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;5.7;5.7;;;;;;;;;N2500
PCAMEDURG_P;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;2;2;;;;;;;0;;N2620
PCAMEDURG_P;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;26.84;26.84;;;;;;;0;;N9999
PCAMEDURG_P;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;18.34;18.34;;;;;;;0;;NIDE
PCAMEDURG_P;2024;310780283;CL DE L'UNION SAINT JEAN;310000112;;;;;12;12;;;;;M9999
PCAMEDURG_P;2024;310780283;CL DE L'UNION SAINT JEAN;310000112;4.84;4.84;;;;;;;;;N1200
PCAMEDURG_P;2024;310780283;CL DE L'UNION SAINT JEAN;310000112;1;1;;;;;;;;;N2120
PCAMEDURG_P;2024;310780283;CL DE L'UNION SAINT JEAN;310000112;11.16;11.16;;;;;;;;;N2500
PCAMEDURG_P;2024;310780283;CL DE L'UNION SAINT JEAN;310000112;4;4;;;;;;;;;N2620
PCAMEDURG_P;2024;310780283;CL DE L'UNION SAINT JEAN;310000112;40.44;40.44;;;;;;;;;N9999
PCAMEDURG_P;2024;310780283;CL DE L'UNION SAINT JEAN;310000112;19.44;19.44;;;;;;;;;NIDE
PCAMEDURG_P;2024;310780382;CL AMBROISE PARE TOULOUSE;310000179;;;;;5;5;;;;;M9999
PCAMEDURG_P;2024;310780382;CL AMBROISE PARE TOULOUSE;310000179;1.94;1.94;;;;;;;;;N1200
PCAMEDURG_P;2024;310780382;CL AMBROISE PARE TOULOUSE;310000179;1;1;;;;;;;;;N2120
PCAMEDURG_P;2024;310780382;CL AMBROISE PARE TOULOUSE;310000179;0.68;0.68;;;;;;;;;N2500
PCAMEDURG_P;2024;310780382;CL AMBROISE PARE TOULOUSE;310000179;11.35;11.35;;;;;;;;;N9999
PCAMEDURG_P;2024;310780382;CL AMBROISE PARE TOULOUSE;310000179;7.73;7.73;;;;;;;;;NIDE
PCAMEDURG_P;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;;;;;11;11;;;0;;M9999
PCAMEDURG_P;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;6;6;;;;;;;0;;N1200
PCAMEDURG_P;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;1.02;1.02;;;;;;;0;;N2120
PCAMEDURG_P;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;11.85;11.85;;;;;;;;;N2500
PCAMEDURG_P;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;2;2;;;;;;;0;;N2620
PCAMEDURG_P;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;44.37;44.37;;;;;;;0;;N9999
PCAMEDURG_P;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;23.5;23.5;;;;;;;0;;NIDE
PCAMEDURG_P;2024;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;6.57;6.57;;;0;0;;;0;;M9999
PCAMEDURG_P;2024;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;4.12;4.12;;;0;0;;;0;;N1200
PCAMEDURG_P;2024;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;0.81;0.81;;;0;0;;;0;;N2120
PCAMEDURG_P;2024;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;5.06;5.06;;;0;0;;;;;N2500
PCAMEDURG_P;2024;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;0.04;0.04;;;0;0;;;0;;N2620
PCAMEDURG_P;2024;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;22.7;22.7;;;0;0;;;0;;N9999
PCAMEDURG_P;2024;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;12.67;12.67;;;0;0;;;0;;NIDE
PCAMEDURG_P;2024;310781505;CL D'OCCITANIE MURET;310000492;;;;;15;15;;;;;M9999
PCAMEDURG_P;2024;310781505;CL D'OCCITANIE MURET;310000492;5.38;5.38;;;;;;;;;N1200
PCAMEDURG_P;2024;310781505;CL D'OCCITANIE MURET;310000492;1;1;;;;;;;;;N2120
PCAMEDURG_P;2024;310781505;CL D'OCCITANIE MURET;310000492;5.18;5.18;;;;;;;;;N2500
PCAMEDURG_P;2024;310781505;CL D'OCCITANIE MURET;310000492;3.94;3.94;;;;;;;;;N2620
PCAMEDURG_P;2024;310781505;CL D'OCCITANIE MURET;310000492;33.17;33.17;;;;;;;;;N9999
PCAMEDURG_P;2024;310781505;CL D'OCCITANIE MURET;310000492;17.67;17.67;;;;;;;;;NIDE
PCAMEDURG_P;2024;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;0.2;0.2;;;;;;;;;M1140
PCAMEDURG_P;2024;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;26.83;26.83;;;;;;;;;M9999
PCAMEDURG_P;2024;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;3;;3;0;;;;;;;N1200
PCAMEDURG_P;2024;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;57.41;;;57.41;;;;;;;N1230
PCAMEDURG_P;2024;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;2.79;1.79;0.5;0.5;;;;;;;N2120
PCAMEDURG_P;2024;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;74.63;69.12;3;2.51;;;;;;;N2500
PCAMEDURG_P;2024;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;34.39;;33.39;1;;;;;;;N5140
PCAMEDURG_P;2024;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;321.62;188.14;70.98;62.5;;;;;;;N9999
PCAMEDURG_P;2024;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;136.54;106.44;30.1;0;;;;;;;NIDE
PCAMEDURG_P;2024;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;28.5;28.5;;;;;;;;;M9999
PCAMEDURG_P;2024;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;3.61;3.61;;;;;;;;;N1200
PCAMEDURG_P;2024;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;1.8;1.8;;;;;;;;;N2120
PCAMEDURG_P;2024;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;38.39;38.39;;;;;;;;;N2500
PCAMEDURG_P;2024;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;114.2;114.2;;;;;;;;;N9999
PCAMEDURG_P;2024;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;70.4;70.4;;;;;;;;;NIDE
PCAMEDURG_P;2024;320000086;CH AUCH EN GASCOGNE;320780117;11.66;8.3;0.96;2.4;0;0;0;0;1;;M9999
PCAMEDURG_P;2024;320000086;CH AUCH EN GASCOGNE;320780117;2.4;;;2.4;0;0;0;0;;;MREG
PCAMEDURG_P;2024;320000086;CH AUCH EN GASCOGNE;320780117;2.9;1;;1.9;0;0;0;0;;;N1200
PCAMEDURG_P;2024;320000086;CH AUCH EN GASCOGNE;320780117;15.9;;;15.9;0;;;0;;;N1230
PCAMEDURG_P;2024;320000086;CH AUCH EN GASCOGNE;320780117;1;1;0;0;0;0;0;0;;;N2120
PCAMEDURG_P;2024;320000086;CH AUCH EN GASCOGNE;320780117;20.21;12.21;8;0;0;0;0;0;;;N2500
PCAMEDURG_P;2024;320000086;CH AUCH EN GASCOGNE;320780117;0.04;0.04;;;0;0;;;;;N3120
PCAMEDURG_P;2024;320000086;CH AUCH EN GASCOGNE;320780117;67.3;40.97;8.5;17.83;0;0;0;0;;;N9999
PCAMEDURG_P;2024;320000086;CH AUCH EN GASCOGNE;320780117;24.27;23.77;0.5;;0;0;0;0;;;NIDE
PCAMEDURG_P;2024;320000102;CH CONDOM;320780133;4.03;4.03;;;;;;;1;;M9999
PCAMEDURG_P;2024;320000102;CH CONDOM;320780133;;;;;;;;;;2;MREG
PCAMEDURG_P;2024;320000102;CH CONDOM;320780133;0.83;0.83;;;;;;;1;;N2120
PCAMEDURG_P;2024;320000102;CH CONDOM;320780133;0.83;0.83;;;;;;;;;N2500
PCAMEDURG_P;2024;320000102;CH CONDOM;320780133;10.68;10.68;;;;;;;1;;N9999
PCAMEDURG_P;2024;320000102;CH CONDOM;320780133;9.01;9.01;;;;;;;1;;NIDE
PCAMEDURG_P;2024;320004922;CENTRE HOSPIT D'AUCH - ANTENNE CONDOM;320780117;4.03;;4.03;;;;;;;;M9999
PCAMEDURG_P;2024;320004922;CENTRE HOSPIT D'AUCH - ANTENNE CONDOM;320780117;0.83;;0.83;;;;;;;;N2120
PCAMEDURG_P;2024;320004922;CENTRE HOSPIT D'AUCH - ANTENNE CONDOM;320780117;0.83;;0.83;;;;;;;;N2500
PCAMEDURG_P;2024;320004922;CENTRE HOSPIT D'AUCH - ANTENNE CONDOM;320780117;10.68;;10.68;;;;;;;;N9999
PCAMEDURG_P;2024;320004922;CENTRE HOSPIT D'AUCH - ANTENNE CONDOM;320780117;9.01;;9.01;;;;;;;;NIDE
PCAMEDURG_P;2024;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;20.03;13.91;6.12;;9;9;;;1;3;M9999
PCAMEDURG_P;2024;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;1.4;1.3;0.1;;;;;;0;;N1200
PCAMEDURG_P;2024;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;1;0.8;0.2;;;;;;0;;N2120
PCAMEDURG_P;2024;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;14.5;14.5;;;;;;;;;N2500
PCAMEDURG_P;2024;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;6;6;;;;;;;0;;N2620
PCAMEDURG_P;2024;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;0.15;0.15;;;;;;;;;N3120
PCAMEDURG_P;2024;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;5;;5;;;;;;;;N5140
PCAMEDURG_P;2024;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;62.32;49.02;13.3;;;;;;0;;N9999
PCAMEDURG_P;2024;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;32.07;26.27;5.8;;;;;;1;3;NIDE
PCAMEDURG_P;2024;330000571;CH DE LA HAUTE GIRONDE;330781220;9.32;5.7;3.62;;;;;;1;2;M9999
PCAMEDURG_P;2024;330000571;CH DE LA HAUTE GIRONDE;330781220;3.69;3.69;0;;;;;;;;N1200
PCAMEDURG_P;2024;330000571;CH DE LA HAUTE GIRONDE;330781220;0.54;0.54;0;;;;;;1;2;N2120
PCAMEDURG_P;2024;330000571;CH DE LA HAUTE GIRONDE;330781220;5.88;4.83;1.05;;;;;;;;N2500
PCAMEDURG_P;2024;330000571;CH DE LA HAUTE GIRONDE;330781220;6.03;6.03;;;;;;;;;N2620
PCAMEDURG_P;2024;330000571;CH DE LA HAUTE GIRONDE;330781220;0.27;0.27;;;;;;;;;N3120
PCAMEDURG_P;2024;330000571;CH DE LA HAUTE GIRONDE;330781220;36.4;34.41;1.99;;;;;;1;2;N9999
PCAMEDURG_P;2024;330000571;CH DE LA HAUTE GIRONDE;330781220;19.99;19.05;0.94;;;;;;1;2;NIDE
PCAMEDURG_P;2024;330000589;CH SUD GIRONDE - SITE LANGON;330027509;12.97;6.49;6.48;;;;;;1;1;M9999
PCAMEDURG_P;2024;330000589;CH SUD GIRONDE - SITE LANGON;330027509;1;1;;;;;;;;;N1200
PCAMEDURG_P;2024;330000589;CH SUD GIRONDE - SITE LANGON;330027509;0.44;0.29;0.15;;;;;;1;3;N2120
PCAMEDURG_P;2024;330000589;CH SUD GIRONDE - SITE LANGON;330027509;17.3;17.3;;;;;;;;;N2500
PCAMEDURG_P;2024;330000589;CH SUD GIRONDE - SITE LANGON;330027509;6.33;;6.33;;;;;;;;N5140
PCAMEDURG_P;2024;330000589;CH SUD GIRONDE - SITE LANGON;330027509;55.72;42.47;13.25;;;;;;;;N9999
PCAMEDURG_P;2024;330000589;CH SUD GIRONDE - SITE LANGON;330027509;30.65;23.88;6.77;;;;;;1;1;NIDE
PCAMEDURG_P;2024;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;2.5;2.5;0;0;0;0;0;0;0;;M1140
PCAMEDURG_P;2024;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;27.32;26.19;1.13;0;0;0;0;0;1;3;M9999
PCAMEDURG_P;2024;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;3.54;3.18;0.36;;;;;;0;;N1200
PCAMEDURG_P;2024;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;2.77;2.77;;;;;;;1;3;N2120
PCAMEDURG_P;2024;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;29.56;24.55;5.01;;;;;;;;N2500
PCAMEDURG_P;2024;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;1;;1;;;;;;;;N5140
PCAMEDURG_P;2024;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;93.86;79.85;14.01;;;;;;;;N9999
PCAMEDURG_P;2024;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;48.16;40.52;7.64;;;;;;1;1;NIDE
PCAMEDURG_P;2024;330058355;CH LIBOURNE- ANTENNE STE-FOY-LA-GRANDE;330781253;1.31;0.46;0.85;0;0;0;0;0;1;3;M9999
PCAMEDURG_P;2024;330058355;CH LIBOURNE- ANTENNE STE-FOY-LA-GRANDE;330781253;10.72;0.12;10.6;;;;;;;;N2120
PCAMEDURG_P;2024;330058355;CH LIBOURNE- ANTENNE STE-FOY-LA-GRANDE;330781253;8.48;3;5.48;;;;;;;;N2500
PCAMEDURG_P;2024;330058355;CH LIBOURNE- ANTENNE STE-FOY-LA-GRANDE;330781253;9.27;9.27;;;;;;;;;N9999
PCAMEDURG_P;2024;330058355;CH LIBOURNE- ANTENNE STE-FOY-LA-GRANDE;330781253;11.27;6.15;5.12;;;;;;;;NIDE
PCAMEDURG_P;2024;330058702;MSP BAGATELLE SITE ROBERT PICQUÉ;330780552;15.36;15.36;;;;;;;;;M9999
PCAMEDURG_P;2024;330058702;MSP BAGATELLE SITE ROBERT PICQUÉ;330780552;9.91;9.91;;;;;;;;;N1200
PCAMEDURG_P;2024;330058702;MSP BAGATELLE SITE ROBERT PICQUÉ;330780552;1.08;1.08;;;;;;;;;N2120
PCAMEDURG_P;2024;330058702;MSP BAGATELLE SITE ROBERT PICQUÉ;330780552;17.84;17.84;;;;;;;;;N2500
PCAMEDURG_P;2024;330058702;MSP BAGATELLE SITE ROBERT PICQUÉ;330780552;63.79;63.79;;;;;;;;;N9999
PCAMEDURG_P;2024;330058702;MSP BAGATELLE SITE ROBERT PICQUÉ;330780552;34.96;34.96;;;;;;;;;NIDE
PCAMEDURG_P;2024;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;1.29;1.29;;;11;11;;;0;;M9999
PCAMEDURG_P;2024;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;7.76;7.76;;;;;;;0;;N1200
PCAMEDURG_P;2024;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;0.89;0.89;;;;;;;0;;N2120
PCAMEDURG_P;2024;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;20.41;20.41;;;;;;;;;N2500
PCAMEDURG_P;2024;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;3.97;3.97;;;;;;;0;;N2620
PCAMEDURG_P;2024;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;0.2;0.2;;;;;;;;;N3120
PCAMEDURG_P;2024;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;60.36;60.36;;;;;;;0;;N9999
PCAMEDURG_P;2024;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;24.93;24.93;;;;;;;0;;NIDE
PCAMEDURG_P;2024;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;;;;;12;12;;;;;M9999
PCAMEDURG_P;2024;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;9.62;9.62;;;;;;;;;N1200
PCAMEDURG_P;2024;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;1;1;;;;;;;;;N2120
PCAMEDURG_P;2024;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;11;11;;;;;;;;;N2500
PCAMEDURG_P;2024;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;1;1;;;;;;;;;N2620
PCAMEDURG_P;2024;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;0.51;0.51;;;;;;;;;N3120
PCAMEDURG_P;2024;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;51.22;51.22;;;;;;;;;N9999
PCAMEDURG_P;2024;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;28.09;28.09;;;;;;;;;NIDE
PCAMEDURG_P;2024;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;12.02;6.01;6.01;;;;;;1;2;M9999
PCAMEDURG_P;2024;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;3.01;3.01;;;;;;;1;2;N1200
PCAMEDURG_P;2024;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;0.5;0.5;;;;;;;1;2;N2120
PCAMEDURG_P;2024;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;0.61;0.61;;;;;;;1;2;N2620
PCAMEDURG_P;2024;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;1;1;;;;;;;;;N3120
PCAMEDURG_P;2024;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;30.76;15.38;15.38;;;;;;1;2;N9999
PCAMEDURG_P;2024;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;17.86;8.93;8.93;;;;;;1;2;NIDE
PCAMEDURG_P;2024;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;13.17;13.17;;;;;;;;;M9999
PCAMEDURG_P;2024;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;6.15;6.15;;;;;;;;;N1200
PCAMEDURG_P;2024;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;1;1;;;;;;;;;N2120
PCAMEDURG_P;2024;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;10.71;10.71;;;;;;;;;N2500
PCAMEDURG_P;2024;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;1;1;;;;;;;;;N2620
PCAMEDURG_P;2024;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;0.5;0.5;;;;;;;;;N3120
PCAMEDURG_P;2024;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;41.85;41.85;;;;;;;;;N9999
PCAMEDURG_P;2024;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;22.49;22.49;;;;;;;;;NIDE
PCAMEDURG_P;2024;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;11.19;11.19;;;;;;;;;M9999
PCAMEDURG_P;2024;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;11.19;11.19;;;;;;;1;2;MREG
PCAMEDURG_P;2024;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;6;6;;;;;;;1;2;N1200
PCAMEDURG_P;2024;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;1;1;;;;;;;1;2;N2120
PCAMEDURG_P;2024;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;7;7;;;;;;;;;N2500
PCAMEDURG_P;2024;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;1;1;;;;;;;1;2;N2620
PCAMEDURG_P;2024;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;1;1;;;;;;;;;N3120
PCAMEDURG_P;2024;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;36.9;36.9;;;;;;;1;2;N9999
PCAMEDURG_P;2024;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;7;7;;;;;;;1;2;NIDE
PCAMEDURG_P;2024;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;11.94;11.94;;;;;;;;;M9999
PCAMEDURG_P;2024;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;1.44;1.44;;;;;;;;;N1200
PCAMEDURG_P;2024;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;0.67;0.67;;;;;;;;;N2120
PCAMEDURG_P;2024;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;31.86;31.86;;;;;;;;;N2500
PCAMEDURG_P;2024;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;86.43;86.43;;;;;;;;;N9999
PCAMEDURG_P;2024;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;44.21;44.21;;;;;;;;;NIDE
PCAMEDURG_P;2024;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;17.36;14.49;2.87;;;;;;0;;M1140
PCAMEDURG_P;2024;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;72.74;41.98;16;14.76;;;;;0;;M9999
