BOR;AN;FI;RS;FI_EJ;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALHYB;SAL24HYB;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15
BLOCS;2024;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;6;7;309;316;283;226;0;3;3;3;0;1;0;1;1;0;0;0;0;0;0;44;430;474;346;59;0;15;15;0;8
BLOCS;2024;390000222;CH LOUIS PASTEUR DOLE;390780609;2;0;;2;2;;;;;;;;;2;2;4;1;1;1;2;2;8;288;1087;1375;578;487;493;81;574;229;;54;0;54;0;15;2;44;46;0;;276;1288;1564;961;400;1;94;95;0;21
BLOCS;2024;390780559;CLINIQUE DU JURA;390000180;1;3;0;;;;;;;1;0;;;4;0;;1;0;;5;0;;426;3419;3845;3554;;0;0;0;0;;0;0;0;0;;2;53;55;0;;13;653;666;445;;0;9;9;0;
BLOCS;2024;390780575;POLYCLINIQUE DU PARC;690046339;1;5;;;;;;;;1;;;;6;;;1;;;12;;;1122;4745;5867;3790;;0;3;3;3;;0;0;0;0;;6;264;270;0;;1247;866;2113;1861;;11;139;150;61;
BLOCS;2024;400000105;CENTRE HOSPITALIER DAX;400780193;1;9;1;1;1;;;2;;;;;;12;2;;1;;;10;;;5883;5266;11149;8401;5021;644;137;781;367;2;59;0;59;20;0;328;76;404;317;0;3602;2302;5904;4107;2638;10;64;74;9;475
BLOCS;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;3;6;2;1;1;1;;;;3;;1;;12;3;;1;;;10;;;6408;4167;10575;8001;;828;148;976;366;;1061;26;1087;3;;372;189;561;390;;2691;3333;6024;4020;;19;34;53;0;
BLOCS;2024;400015103;GCS PAYS DE L'ADOUR;400015095;1;3;1;0;0;0;0;0;0;1;0;1;0;5;1;0;1;0;0;6;1;0;913;3793;4706;2769;;0;0;0;0;;1;0;1;0;;0;97;97;0;;56;2707;2763;1679;;1;4;5;2;
BLOCS;2024;400015236;GCS DU MARSAN;400015145;1;4;0;0;0;1;0;0;0;1;0;0;0;6;0;;1;0;;8;0;;1072;4042;5114;4561;;3;10;13;13;;0;0;0;0;;0;51;51;0;;161;4056;4217;2822;;0;12;12;1;
BLOCS;2024;400780342;CLINIQUE JEAN LE BON;400000196;1;3;0;0;0;0;0;0;0;1;0;0;0;4;0;0;1;0;0;7;0;0;681;7398;8079;6044;;0;18;18;18;;0;0;0;0;;2;106;108;0;;66;2849;2915;1977;;0;22;22;2;
BLOCS;2024;410000020;CH BLOIS SIMONE VEIL;410000087;2;8;1;1;1;0;0;0;0;0;0;0;0;9;2;0;1;1;0;12;2;0;3902;4439;8341;4964;;783;366;1149;489;;268;0;268;0;;133;0;133;116;;1992;1923;3915;1788;;15;39;54;1;
BLOCS;2024;410000046;CH ROMORANTIN-LANTHENAY;410000103;2;3;1;1;;0;;;;1;;;;5;1;;1;;;10;;;869;2027;2896;2625;18;250;30;280;139;;0;0;0;0;;0;0;0;0;;305;593;898;580;;1;14;15;0;
BLOCS;2024;410000202;POLYCLINIQUE BLOIS;410000319;2;7;1;1;1;1;1;0;0;1;0;2;0;12;3;2;1;;1;22;;2;2949;8024;10973;9843;;171;22;193;154;;0;0;0;0;;166;120;286;151;;2307;4460;6767;5880;;7;107;114;51;
BLOCS;2024;410004998;CLINIQUE DU SAINT COEUR - VENDOME;410000871;1;5;1;1;1;;;;;1;;;;7;2;4;1;1;1;12;12;7;1734;4063;5797;4790;;0;1;1;1;;0;0;0;0;;2;35;37;0;;234;1133;1367;1220;;0;12;12;0;
BLOCS;2024;420000010;CH DE ROANNE;420780033;1;7;;1;1;;;;;1;;4;;13;1;;1;;;15;;;3845;5436;9281;5953;;702;194;896;490;;325;1;326;2;;137;73;210;113;;1821;1756;3577;2005;;13;146;159;6;
BLOCS;2024;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;1;3;0;1;0;0;0;0;0;1;0;0;0;5;0;0;1;0;0;6;0;0;1349;2024;3373;2827;1675;488;51;539;195;0;0;0;0;0;0;6;0;6;0;0;672;1523;2195;1453;1189;4;31;35;0;184
BLOCS;2024;420000234;CH DE FIRMINY;420780652;1;4;;1;;;;;;1;;;;6;;;1;;;6;;;2031;2511;4542;2914;;726;124;850;344;;114;2;116;1;;9;0;9;0;;807;1782;2589;1733;;16;71;87;0;
BLOCS;2024;420000267;CH DU FOREZ SITE DE FEURS;420013831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;10;2;;0;0;0;0;;1;0;1;0;;2;0;2;2;;61;0;61;29;;0;0;0;0;
BLOCS;2024;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;1;16;;;;1;;;;2;;;;19;;;2;;;24;;;6122;6644;12766;10896;;0;0;0;0;;3;0;3;0;;434;310;744;319;;2189;5641;7830;5341;;45;133;178;8;
BLOCS;2024;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;1;15;1;1;1;2;1;1;;3;;;;22;3;;2;;;34;;;11029;13612;24641;22242;;359;77;436;426;;1346;16;1362;329;;1004;573;1577;1234;;2341;8323;10664;6044;;56;208;264;4;
BLOCS;2024;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;2;11;2;;;;;;;1;1;;;12;3;;2;1;;18;3;;3177;11736;14913;12119;;0;0;0;0;;0;0;0;0;;3;149;152;0;;959;4167;5126;3437;;9;132;141;30;
BLOCS;2024;420780637;CH DU GIER - MCO;420002495;2;4;1;0;0;0;0;0;0;3;0;1;1;8;2;0;1;1;0;8;8;0;1418;2793;4211;3047;;277;67;344;221;;12;0;12;0;;9;0;9;4;;1197;1697;2894;1680;;5;45;50;1;
BLOCS;2024;420782310;CLINIQUE DU RENAISON;420000853;1;7;2;;;;;;;2;;;;9;2;;1;1;;15;4;;3382;6019;9401;8518;;1;3;4;4;;14;1;15;2;;153;476;629;165;;716;5409;6125;4299;;2;71;73;6;
BLOCS;2024;420782591;CLINIQUE NOUVELLE DU FOREZ;420000887;1;0;0;0;;0;;0;;0;;0;;0;0;3;0;;1;0;;7;0;1264;1264;921;;0;0;0;0;;0;0;0;0;;0;250;250;0;;0;1550;1550;1047;;0;1;1;0;
BLOCS;2024;420785354;HOPITAL NORD - CHU42;420784878;3;26;2;3;2;9;0;1;0;7;1;0;0;46;5;;5;1;;38;10;;18073;11955;30028;20226;12199;2128;408;2536;1118;257;4440;7;4447;393;0;851;107;958;470;20;5262;5107;10369;5315;7680;228;696;924;33;1557
BLOCS;2024;430000109;CLINIQUE BON SECOURS;430000372;1;3;;;;1;;;;1;;;;5;;;1;;;7;;;1494;2731;4225;3251;;0;0;0;0;;0;0;0;0;;8;130;138;6;;1543;4410;5953;4736;;3;516;519;1;
BLOCS;2024;430000117;CH EMILE ROUX LE PUY;430000018;1;8;1;1;1;2;;;;1;;;;12;2;2;2;1;1;14;14;2;5426;5305;10731;9200;;751;136;887;360;;577;5;582;9;;167;300;467;164;;1637;2870;4507;2795;;14;39;53;1;
BLOCS;2024;430000190;CH DE BRIOUDE;430000034;1;3;0;0;0;0;0;0;0;1;0;0;0;4;0;0;1;0;0;6;0;0;556;753;1309;1098;259;0;0;0;0;0;0;0;0;0;0;1;9;10;0;0;242;1513;1755;1181;210;1;1;2;0;0
BLOCS;2024;440000016;CH DE SAINT NAZAIRE;440000057;1;13;2;1;1;0;0;0;0;2;0;0;0;16;3;;2;1;;18;4;;5071;5590;10661;7715;;1525;403;1928;847;;1231;31;1262;17;;80;202;282;14;;2016;1554;3570;1469;;13;120;133;0;
BLOCS;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;3;29;3;1;1;2;1;1;;3;;2;;38;5;1;7;2;0;58;10;0;20988;12793;33781;27177;;2771;1212;3983;2011;;209;4;213;184;;622;592;1214;375;;5280;6215;11495;6798;;157;271;428;73;
BLOCS;2024;440000396;CH ERDRE ET LOIRE;440053643;1;3;1;1;1;;;;;1;;;;5;2;;1;1;;6;2;;702;2228;2930;1527;;365;80;445;186;;1;0;1;0;;0;28;28;0;;193;1240;1433;903;;0;2;2;1;
BLOCS;2024;440000404;CLINIQUE SAINTE MARIE;440000925;1;5;1;;;;;;;1;;;;6;1;;1;1;;8;8;;1657;3353;5010;4464;;0;0;0;0;;0;0;0;0;;7;141;148;0;;326;2782;3108;2010;;3;4;7;0;
BLOCS;2024;440000412;CLINIQUE BRETECHE VIAUD;440000941;1;9;0;2;2;;;;;;;;;11;2;;1;;;17;;;4602;5201;9803;8362;;817;158;975;395;;1;0;1;1;;7;436;443;0;;138;2043;2181;1420;;115;248;363;11;
BLOCS;2024;440000487;CLINIQUE UROLOGIQUE NANTES ATLANTIS;440001014;1;5;1;0;;1;;;;;;;;6;1;0;1;1;0;10;1;0;2008;4095;6103;6103;;0;0;0;0;;0;0;0;0;;0;0;0;0;;1521;1578;3099;3099;;;86;86;86;
BLOCS;2024;440000503;CH CNP SITE CHATEAUBRIANT;440000313;1;1;;1;1;0;;0;;1;;0;;3;1;;1;1;;3;3;;194;144;338;225;;366;53;419;154;;51;0;51;0;;4;0;4;0;;322;780;1102;580;;1;47;48;0;
BLOCS;2024;440001113;ICO - SITE GAUDUCHEAU;490017258;2;5;;;;1;;;;;;;;6;;0;1;;;7;;;2867;3972;6839;4197;238;0;0;0;0;0;3;2;5;0;0;22;44;66;10;0;77;52;129;66;0;123;33;156;0;0
BLOCS;2024;440001253;HIC DE LA PRESQU'ILE-SITE DE GUERANDE;440028538;0;0;;;;;;;;;;;;0;;;;;;;;;6;0;6;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;31;0;31;0;;0;0;0;0;
BLOCS;2024;440002020;POLYCLINIQUE DE L'EUROPE;440001386;1;6;;;;;;;;1;;;;7;;3;1;;1;14;;10;3526;13390;16916;13821;;0;0;0;0;;558;3;561;2;;323;215;538;423;;1125;4509;5634;4378;;3;117;120;2;
BLOCS;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;3;11;2;;;4;;1;;;;3;;19;2;;1;1;;12;1;;5527;651;6178;4718;;0;1;1;1;;4131;259;4390;1327;;1189;423;1612;972;;1868;723;2591;352;;22;155;177;1;
BLOCS;2024;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;2;6;;1;;;;;;;;;;7;;;2;;;9;;;3255;3029;6284;5310;200;2301;572;2873;938;99;0;0;0;0;;9;0;9;4;;1595;623;2218;1762;1645;52;80;132;11;15
BLOCS;2024;440029379;CLINIQUE JULES VERNE;440000974;1;19;;;;1;;;;6;;1;;27;;;5;;;27;;;5117;29526;34643;30866;2052;0;1;1;1;;0;0;0;0;;70;521;591;179;;1893;17954;19847;13150;2785;4;163;167;65;2
BLOCS;2024;440033819;SANTE ATLANTIQUE;440006344;1;35;2;2;2;1;;1;;5;;;;44;4;;3;;;59;;;12322;75653;87975;78533;;1753;382;2135;1201;;2;2;4;4;;678;1447;2125;624;;4537;17600;22137;14987;;55;578;633;138;
BLOCS;2024;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;1;18;;;;5;;;;6;;;;29;;;4;;;59;;;11114;23887;35001;29779;3085;0;0;0;0;;3016;467;3483;2761;;326;711;1037;561;;2800;13870;16670;11844;5971;83;673;756;22;17
BLOCS;2024;440050433;CLINIQUE MUTUALISTE DE L'ESTUAIRE;440053429;1;6;1;0;0;1;0;0;0;2;0;0;0;9;1;0;2;2;0;10;10;0;3081;2920;6001;4878;;0;0;0;0;;1;0;1;1;;129;335;464;163;;2271;6583;8854;6790;;19;85;104;86;
BLOCS;2024;450000062;CH AGGLOMERATION MONTARGOISE;450000104;1;3;1;1;1;;;;;1;;;;5;2;;1;1;;9;2;;2807;2035;4842;3808;70;822;42;864;443;;11;0;11;1;;1;0;1;1;;1505;1160;2665;1443;;8;60;68;42;
BLOCS;2024;450000070;CH PITHIVIERS;450000112;1;;;;;;;;;1;;;;1;;;1;;;4;;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;8;41;49;34;;0;0;0;0;
BLOCS;2024;450000245;CLINIQUE L'ARCHETTE;450000542;1;11;;;;;;;;1;;;;12;;;1;;;15;;;3500;7055;10555;9538;;0;0;0;0;;0;0;0;0;;409;538;947;400;;1028;5994;7022;4629;;2;11;13;11;
BLOCS;2024;450000294;ORELIANCE - REINE BLANCHE;450000591;1;;;;;3;1;;;;;;;3;1;;1;1;;2;2;;1039;23;1062;62;;0;0;0;0;;2755;130;2885;2615;;17;0;17;11;;239;0;239;117;;0;0;0;0;
BLOCS;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;1;16;2;2;2;1;1;;;1;0;1;0;21;5;0;3;1;0;30;14;0;10340;5291;15631;12230;;1856;464;2320;1275;;1793;429;2222;5;;579;174;753;449;;3670;2378;6048;2990;;26;200;226;3;
BLOCS;2024;450010079;ORELIANCE - LONGUES ALLEES;450000195;1;2;;1;1;17;3;;;2;1;;;22;5;;2;1;;38;14;;8564;33075;41639;35848;;162;27;189;185;;2;0;2;0;;156;104;260;178;;1499;7547;9046;6435;;4;118;122;22;
BLOCS;2024;450012968;CLINIQUE DE MONTARGIS;450001474;1;5;;;;;;;;1;;;;6;;;1;;;10;;;1915;2900;4815;4312;;0;0;0;0;;20;0;20;0;;6;56;62;0;;148;2531;2679;1588;;0;6;6;6;
BLOCS;2024;450021449;SITE JEANNE D'ARC GIEN - CHRU ORLEANS;450000088;1;4;0;2;1;0;0;0;0;2;0;0;0;8;1;0;1;0;0;10;0;0;1368;3570;4938;4485;;0;2;2;1;;0;0;0;0;;0;0;0;0;;1716;4592;6308;4348;;0;2;2;2;
BLOCS;2024;460000045;CH FIGEAC SITE MARTIN MALVY;460780083;1;4;1;;;;;;;1;;;;5;1;;1;;;6;;;1718;1082;2800;2553;243;0;0;0;0;;5;0;5;5;;0;0;0;0;;611;2169;2780;1598;196;5;10;15;0;
BLOCS;2024;460000102;CH JEAN COULON GOURDON;460780208;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;5;20;458;478;311;;0;0;0;0;;1;0;1;1;;0;26;26;0;;29;1505;1534;889;;0;0;0;0;
BLOCS;2024;460000110;CH JEAN ROUGIER CAHORS;460780216;5;7;;1;;;;;;3;;3;;14;;;1;;;9;;;2322;2201;4523;3601;134;475;90;565;250;8;112;1;113;52;0;1;72;73;0;0;1420;3007;4427;2906;1247;3;93;96;15;0
BLOCS;2024;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;3;12;1;;;3;1;;;3;;1;;19;2;;3;;;30;;;4718;10546;15264;11458;;1;13;14;12;;1640;153;1793;1496;;538;908;1446;775;;2562;7862;10424;6958;;2;135;137;5;
BLOCS;2024;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;2;6;1;1;1;;;0;0;2;1;;;9;3;;1;1;;14;2;;3423;2913;6336;4665;;604;174;778;575;;69;0;69;21;;15;432;447;13;;1334;1443;2777;1160;;1;345;346;0;
BLOCS;2024;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;;;;;;;;;;;;;;;;;;;;;;;263;121;384;93;;387;24;411;141;;66;0;66;14;;2;0;2;2;;537;22;559;204;;0;0;0;0;
BLOCS;2024;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;1;5;1;1;;;;;;1;;;;7;1;;1;1;;12;1;;2118;2757;4875;4070;;381;58;439;220;;0;0;0;0;;0;0;0;0;;414;1653;2067;1045;;7;55;62;0;
BLOCS;2024;470016049;GCS POLE DE SANTE DU VILLENEUVOIS;470016023;1;6;6;1;1;;;;;2;2;;;9;9;;1;;;12;;;2637;4323;6960;6351;;8;15;23;23;;20;0;20;2;;0;0;0;0;;978;6264;7242;3817;;1;9;10;4;
BLOCS;2024;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;1;3;;1;;1;;0;;1;;0;;6;;;1;;;7;;;1625;1021;2646;2124;;250;36;286;155;;3;0;3;0;;22;32;54;0;;395;1167;1562;646;;1;5;6;0;
BLOCS;2024;480002948;HOPITAL LOZERE SITE GEVAUDAN;480780097;1;2;;0;;;;;;1;;;;3;;;1;;;7;;;167;1865;2032;1547;;0;0;0;0;;16;0;16;0;;7;63;70;0;;76;1812;1888;1048;;0;0;0;0;
BLOCS;2024;490000049;CHR ANGERS SITE LARREY;490000031;5;28;3;2;2;2;2;1;1;8;1;0;0;41;9;2;6;2;0;73;18;0;17086;11256;28342;20708;8154;2608;916;3524;1457;411;2734;111;2845;1265;4;1450;759;2209;456;15;4855;4914;9769;6035;7504;186;154;340;26;2414
BLOCS;2024;490000155;ICO - SITE PAUL PAPIN;490017258;1;3;;;;;;;;;;;;3;;0;1;;;6;;;2321;2406;4727;2783;4;1;0;1;1;0;1;0;1;0;0;18;0;18;6;0;35;63;98;75;0;17;2;19;7;0
BLOCS;2024;490000262;CLINIQUE SAINT JOSEPH;490000171;3;5;1;0;0;3;1;0;0;4;1;1;0;13;3;;2;;;20;;;2059;4890;6949;5570;;0;0;0;0;;2446;314;2760;2148;;716;1134;1850;1035;;1105;6490;7595;5610;;2;36;38;1;
BLOCS;2024;490000635;CH DE CHOLET;490000676;3;6;2;2;2;3;;1;;3;;1;;16;4;3;3;2;1;20;5;6;4572;4019;8591;6278;8709;1453;266;1719;631;62;312;6;318;3;2;313;381;694;302;;2217;2298;4515;2642;3393;7;42;49;1;977
BLOCS;2024;490001765;CH DE SAUMUR;490528452;1;2;1;1;1;;;;;1;1;;;4;3;;1;1;;4;1;;384;625;1009;415;2179;556;119;675;316;2;0;0;0;0;;0;0;0;0;;346;1168;1514;831;1058;0;10;10;0;127
BLOCS;2024;490002037;POLYCLINIQUE DU PARC;490000890;1;8;;1;;;;;;2;;;;11;;;1;;;16;;;4188;11344;15532;12754;;66;18;84;78;;233;2;235;1;;108;369;477;101;;1921;6493;8414;6754;;5;21;26;15;
BLOCS;2024;490007929;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;1;7;;;;;;;;2;;;;9;;;1;;;14;;;2640;4427;7067;5937;814;0;0;0;0;;0;0;0;0;;12;166;178;0;;577;4662;5239;3935;1594;1;3;4;3;
BLOCS;2024;490014909;CLINIQUE DE L'ANJOU;490008109;1;16;;1;1;1;;;;3;;;;21;1;;2;;;46;;;9527;20247;29774;26526;;421;122;543;521;;56;1;57;2;;167;273;440;147;;3970;9518;13488;10511;;4;136;140;15;
BLOCS;2024;490015906;CLINIQUE ST LEONARD;490000197;1;9;3;0;0;0;0;0;0;0;0;0;0;9;3;;1;1;;15;4;;7263;10090;17353;16684;;0;0;0;0;;0;0;0;0;;1;0;1;1;;1;0;1;1;;2;79;81;0;
BLOCS;2024;490540440;CENTRE DE LA MAIN;490004330;1;;;;;;;;;;;;;;;2;0;;1;0;;4;0;6835;6835;6201;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;1;5;1;1;1;;;;;2;;;;8;2;;1;;;12;;;2753;1636;4389;3290;;710;83;793;293;;14;0;14;5;;15;18;33;14;;1692;991;2683;1678;;1;1;2;0;
BLOCS;2024;500000146;HOPITAL PRIVE DE LA BAIE;500000500;1;7;;;;;;;;2;;1;;10;;;1;;;12;;;2530;12803;15333;11668;;0;0;0;0;;0;0;0;0;;100;294;394;121;;541;3190;3731;2313;;40;32;72;2;
BLOCS;2024;500000187;CHPC - SITE CHERBOURG;500000013;2;4;1;2;2;1;;;;;;;;7;3;;3;;;13;;;3503;2650;6153;4130;;1080;148;1228;509;;1083;956;2039;0;;14;0;14;11;;1995;2886;4881;2136;;2;9;11;1;
BLOCS;2024;500000260;HOPITAUX DU SUD MANCHE;500000054;1;;;;;;;;;;;;;;;3;;;1;;;4;131;545;676;489;;0;0;0;0;;1;0;1;1;;5;76;81;3;;55;0;55;4;;1;0;1;0;
BLOCS;2024;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;500000609;;;;;;;;;;;;;;;;;;;;;;;5;91;96;33;;0;0;0;0;;0;0;0;0;;0;0;0;0;;20;167;187;122;;0;1;1;0;
BLOCS;2024;500000450;CH - SAINT-LO;500000112;1;6;6;2;2;;;;;1;1;;;9;9;;1;1;;12;12;;3909;1781;5690;3911;;1079;95;1174;456;;339;0;339;35;;257;94;351;249;;859;915;1774;804;;3;24;27;1;
BLOCS;2024;500002357;POLYCLINIQUE DU COTENTIN;500002233;1;2;;;;1;;3;;2;;1;;9;;;1;;;10;;;2970;5899;8869;8302;;1;6;7;7;;0;0;0;0;;470;503;973;679;;703;2358;3061;2353;;1;95;96;40;
BLOCS;2024;500026307;HOPITAL PRIVE DE LA MANCHE;500026299;1;4;;;;;;;;1;;;;5;;;1;;;7;;;457;2260;2717;1866;681;0;0;0;0;;0;0;0;0;;0;27;27;0;;289;854;1143;868;414;6;40;46;37;
BLOCS;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;3;5;1;1;1;0;;0;;4;1;0;;10;3;;1;1;;7;7;;2243;1663;3906;3261;2343;433;72;505;254;1;13;0;13;0;0;9;6;15;12;;2074;2785;4859;2851;1538;1;26;27;19;134
BLOCS;2024;510000185;POLYCLINIQUE DE COURLANCY;510000532;1;13;13;;;;;;;;;;;13;13;;2;2;;23;23;;6882;13605;20487;19567;;0;0;0;0;;1;0;1;1;;1;74;75;0;;51;1;52;20;;8;1187;1195;0;
BLOCS;2024;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;1;3;1;1;1;;;;;1;;;;5;2;;1;;;6;;;1358;1099;2457;2041;50;397;33;430;177;;1;0;1;0;;2;0;2;2;;1056;1318;2374;1382;;2;1;3;0;
BLOCS;2024;510000243;CLINIQUE D'EPERNAY;510000573;1;4;1;0;0;0;0;0;0;1;1;0;0;5;2;0;1;0;0;8;0;0;595;5529;6124;5120;;0;2;2;2;;0;0;0;0;;0;16;16;0;;317;3186;3503;1986;;0;9;9;7;
BLOCS;2024;510000516;INSTITUT GODINOT;510000136;2;3;;;;;;;;1;;;;4;;;2;;;8;;;2135;2261;4396;2553;956;0;0;0;0;0;0;0;0;0;0;3;0;3;2;0;212;3338;3550;487;137;5;1;6;0;0
BLOCS;2024;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;2;12;12;0;0;4;1;1;1;1;1;1;0;19;15;3;1;1;0;16;10;0;11666;6297;17963;14184;;3;2;5;4;;2750;12;2762;763;;859;279;1138;638;;3804;2457;6261;3184;;117;89;206;40;
BLOCS;2024;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;1;3;3;0;0;2;0;0;0;0;0;0;0;5;3;0;1;0;0;5;0;0;1367;2433;3800;3067;;0;0;0;0;;32;0;32;22;;3;8;11;3;;244;247;491;144;;394;29;423;2;
BLOCS;2024;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;3;8;8;1;1;2;1;0;0;0;0;0;0;11;10;0;2;1;0;17;10;0;2644;1362;4006;2959;3114;1623;404;2027;1057;208;18;2;20;6;2;105;7;112;89;677;690;433;1123;338;11;7;18;25;4;68
BLOCS;2024;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;1;12;1;2;1;3;1;1;;6;;0;;24;3;;1;;;36;;;10011;16298;26309;22865;;1061;174;1235;794;;2988;141;3129;2662;;642;1643;2285;1024;;4774;22413;27187;17601;;9;82;91;36;
BLOCS;2024;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;1;;;1;;;;;;;;;;1;;0;;;0;;;;167;98;265;187;0;327;29;356;152;0;5;0;5;0;0;0;0;0;0;0;95;84;179;108;0;0;3;3;0;0
BLOCS;2024;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;;;;;;;;;;;;;;;;;;;;;;;27;8;35;2;;0;0;0;0;;11;3;14;0;;0;0;0;0;;32;8;40;3;;0;0;0;0;
BLOCS;2024;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;1;4;1;1;1;0;0;0;0;2;1;0;0;7;3;0;1;1;0;8;8;0;2019;1344;3363;2740;;212;27;239;224;;0;0;0;0;;23;27;50;14;;1286;1252;2538;1558;;7;64;71;54;
BLOCS;2024;520004680;GCS POLE DE SANTE SUD 52 - CH CHAUMONT;520004664;1;5;1;1;1;;;;;1;;;;7;2;;1;;;8;;;1149;2147;3296;2921;;0;0;0;0;;282;0;282;0;;0;458;458;3;;553;243;796;675;;8;45;53;47;
BLOCS;2024;520004714;GCS POL SANT SUD 52 - CLINIQ COMPASSIO;520004664;1;4;1;;;;;;;;;;;4;1;;1;;;6;;;1078;2552;3630;3307;;0;0;0;0;;9;0;9;0;;0;0;0;0;;36;6;42;19;;0;0;0;0;
BLOCS;2024;520780180;CLINIQUE FRANCOIS 1ER;520000100;1;3;;;;;;;;1;;;;4;;;1;;;6;;;876;2069;2945;2658;;0;0;0;0;;0;0;0;0;;2;0;2;2;;483;2990;3473;2111;;5;60;65;0;
BLOCS;2024;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;1;5;1;1;1;0;0;0;0;2;2;0;0;8;4;0;1;1;0;12;12;0;1458;1772;3230;2567;;607;28;635;219;;0;0;0;0;;1;25;26;0;;658;2465;3123;2165;;1;22;23;1;
BLOCS;2024;530000173;CH DU NORD MAYENNE;530000074;2;5;1;1;1;0;0;0;0;1;0;0;0;7;2;1;1;1;1;14;14;14;935;1264;2199;1330;834;299;58;357;177;0;6;0;6;3;0;2;0;2;2;0;389;1618;2007;1120;326;1;60;61;0;0
BLOCS;2024;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;3;6;1;1;1;1;;;;1;;;;9;2;;1;;;10;;;1994;2437;4431;3173;;764;214;978;426;;1000;208;1208;0;;2;303;305;2;;855;1459;2314;1158;;8;18;26;2;
BLOCS;2024;530031962;POLYCLINIQUE DU MAINE;530000975;1;8;;;;;;;;1;;;;9;;;1;;;11;;;3351;5876;9227;8325;;0;0;0;0;;0;0;0;0;;160;126;286;283;;1579;4568;6147;4784;;1;20;21;0;
BLOCS;2024;540000015;CHRU NANCY - MATERNITE;540023264;1;4;1;2;1;0;0;0;0;0;0;0;0;6;2;;1;;;7;;;554;1445;1999;1310;;2479;469;2948;1285;;3;0;3;1;;11;0;11;11;;127;542;669;440;;11;75;86;0;
BLOCS;2024;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;2;3;3;1;1;0;0;0;0;1;1;0;0;5;5;0;1;1;0;6;6;0;847;2247;3094;2822;358;371;64;435;147;3;0;0;0;0;0;2;0;2;2;0;272;863;1135;804;438;5;33;38;0;4
BLOCS;2024;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;1;2;;1;;0;;0;;1;;0;;4;;;1;;;8;;;848;1193;2041;1439;5;222;5;227;65;0;5;0;5;1;0;1;0;1;0;0;488;648;1136;756;24;2;6;8;0;0
