BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A76;PN_A77;PN_A25;PN_A24;PN_A26;PN_A27;PN_A28;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2024;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;0.25;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;210987657;HOSPICES CIVILS DE BEAUNE;210012175;5.67;1;1;0.03;386;1;1;0;0;;;;;;;;;0;;;0;;;1;1;0;1;1;553;162;0;;;;;;1;;;4;1;0.7;;;1.54;0.86;0;;;;0;;;;0;;;;1;6;286;0;;1;0.65;302;26;1;1068;229;0.73;0;;;;
PN;2024;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;0.33;0.33;1;0.5;242;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;10;0;1;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;210987673;CH HCO SITE DE MONTBARD;210012142;0.33;0.33;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;1;1;496;193;0;1;;;1;;;;;1;1;0.13;;;1.98;0.48;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;210987681;CH HCO SITE DE SAULIEU;210012142;0.33;0.33;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1.5;0.8;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;1;1;102;87;0;1;1;;1;;;;;;;0.1;0.1;;0.1;;0;;;;0;;;;0;;;;0;;;0;;1;1.06;66;19;1;1409;309;1.3;0;;;;
PN;2024;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;1;0.2;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;601;189;0.2;1;1391;0;1.6;0.2
PN;2024;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;8.3;2.02;1;1.6;389;1;0;0;1;;2212;0;203;203;641;367;1;0;;;0;;;1;1;1;1;2;403;;1;2;1;1;1;;;;;5;5;0.43;0.33;0.1;2.5;2;0;;;;0;;;;0;;;;1;14;1780;0;;1;6.52;2051;532;1;2186;754;0.7;1;1232;0;1.6;0.6
PN;2024;220000095;GHRE- SITE DINAN RENE PLEVEN;350000022;2.55;0.8;1;1;132;0;0;0;0;;;;;;;;;0;;;0;;;1;0;1;1;1;236;163;1;;;;;;1;1;;4;2;0.24;0.24;;2.3;1.42;1;0;29;2029;0;;;;0;;;;1;2;100;0;;0;;;;0;;;;0;;;;
PN;2024;220000111;POLYCLINIQUE DU TREGOR;220000376;1;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;0;;;;
PN;2024;220000210;FONDATION BON SAUVEUR;220000210;1.1;0.06;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;928;219;0.5;0;;;;
PN;2024;220000236;CENTRE HOSPITALIER DE PLOUGUERNEVEL;220017974;0.72;0.2;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;48;3196;0;;;;0;;;;0;;;0;;1;0.2;58;0;1;32;11;0.05;0;;;;
PN;2024;220000327;CLINIQUE DU VAL JOSSELIN;220024384;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;0.2;143;0;1;288;143;0.2;0;;;;
PN;2024;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;2.4;0.4;1;1.2;13;0;0;1;0;;;;;;;;;0;;;0;;;1;1;1;1;1;36;17;0;;;;;;2;;;1;;0.5;;;0.1;;0;;;;0;;;;1;3;4;1;0;;;0;;1;1.74;265;61;1;106;46;0.2;0;;;;
PN;2024;220000368;CENTRE HOSPITALIER LANNION;220000103;2.03;1;0;;;;;;0;;;;;;;;;0;;;0;;;1;0;0;1;1;245;73;0;;;;;;;;;3;1;0.3;0.3;;1.36;0.4;0;;;;0;;;;0;;;;0;;;0;;1;0.3;301;118;1;187;118;0.5;0;;;;
PN;2024;220000467;INSTITUT MEDICAL SPECIALISÉ PLANCOET;920030269;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;220000475;CENTRE SOINS DE SUITE LES CHATELETS;560006074;0.34;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;220000541;CENTRE HOSPITALIER PAIMPOL;220000020;1.2;0.08;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;220000566;CHPP SITE LAMBALLE;220021968;1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;220000574;CHPP SITE QUINTIN;220021968;0.8;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;220000590;CENTRE HELIO MARIN;220000202;0.04;0.03;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;220001259;CENTRE HOSPITALIER TREGUIER;220000020;0.94;0.17;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;1;1;1;308;196;1;1;;;9;2;;;;7;4;1;;;4.75;1.28;1;10;85;3107;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;0.7;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;220012751;HOP DE JOUR ENFANTS ROSTRENEN;220017974;0.12;0.05;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.3;277;184;1;5498;642;6.07;0;;;;
PN;2024;220014138;RESIDENCE KERAMOUR USLD ROSTRENEN;220017974;0.12;0.04;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;220014708;CTRE CSMRA L'AVANCÉE;220017974;0.12;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;1;0.39;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;230000820;CENTRE HOSPITALIER GUERET;230780041;6.61;1.27;1;1.75;246;1;0;1;1;230000853;419;49;215;215;77;107;2;0;;;0;;;1;0;1;1;1;11;0;0;;;;;;;;;1;1;0;0;0;0.5;0.5;0;;;;0;;;;0;;;;1;35;2496;0;;0;;;;0;;;;0;;;;
PN;2024;230000838;CENTRE HOSPITALIER D'AUBUSSON;230780058;;;1;0.6;2;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;230000846;C H BERNARD DESPLAS BOURGANEUF;230780066;0.5;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;0;0;1;0;0;0;;;;;;;;;;;0.02;;;;;1;10;123;3882;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;230000853;CENTRE HOSPITALIER SAINT VAURY;230780074;0.8;0.05;0;;;;;1;1;;0;0;163;829;0;108;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;0.71;77;39;0;;;;0;;;;
PN;2024;230000960;CTRE HOSPITAL MOYEN SEJOUR SOUTERRAINE;230780520;;1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;230003576;UNITE DE DIALYSE GUERET;870000700;0.05;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;230004657;SITE CROIX BLANCHE;230780058;;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;1;1;1;165;;0;;;;;;1;0;;;;0.2;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;230780082;CENTRE MEDICAL NATIONAL SAINTE FEYRE;750005068;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;1;1662;607;2;0;;;;
PN;2024;230780157;CLINIQUE DE LA MARCHE GUERET;230000861;0.3;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;230780181;CLINIQUE CHATELGUYON VIERSAT;230000879;0.25;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;230782617;CRRF ANDRE LALANDE;920028560;0.4;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240000091;CH DE LANMARY;240000034;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240000190;POLYCLINIQUE FRANCHEVILLE;240000596;1;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.1;0;;;;0;;;;0;;;;
PN;2024;240000216;CLINIQUE DU PARC;240000620;1.1;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240000273;CLINIQUE PIERRE DE BRANTOME;920030269;0.4;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240000307;CENTRE MEDICAL CHATEAU DE BASSY;330056540;0.12;0.04;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240000372;C.H DE BERGERAC;240000059;1.46;1;1;2.71;330;1;1;0;1;240000083;1637;37;0;0;22;422;1;0;;;0;;;1;1;1;1;1;428;287;0;;;;;;2;1;1;3;1;0.31;0.16;0.15;0.67;0.45;0;;;;0;;;;0;;;;1;4;715;0;;0;;;;0;;;;0;;;;
PN;2024;240000414;CENTRE HOSPITALIER DE DOMME;240000067;;0.8;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240000455;CENTRE HOSPITALIER D'EXCIDEUIL;240000075;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240000463;CENTRE HOSPITALIER VAUCLAIRE;240000083;2.62;1;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;7.48;1502;293;1;2391;381;2.11;0;;;;
PN;2024;240000471;CENTRE HOSPITALIER DE NONTRON;240000109;0.1;0.1;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240000489;CENTRE HOSPITALIER DE PERIGUEUX;240000117;1.44;0.8;1;4.01;580;1;1;1;1;;1992;451;401;875;750;1411;2;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;21;3687;0;;0;;;;1;2168;493;1.99;0;;;;
PN;2024;240000513;CENTRE HOSPITALIER DE SAINT-ASTIER;240000141;0;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;92;24;0.1;0;;;;
PN;2024;240000646;FONDATION JOHN BOST;240000265;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240000661;CENTRE MEDICALISE DE LOLME;240000281;0.25;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240000687;CENTRE HOSPITALIER SARLAT;240000448;1;0.3;1;2.7;189;0;1;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;912;162;1;0;;;;
PN;2024;240002402;CENTRE DE REEDUCATION LA LANDE;240003251;0.14;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240003293;ANTENNE AUTODIALYSE FRANCHEVILLE;240000596;0.01;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240003301;ANTENNE AUTODIALYSE FRANCHEVILLE;240000596;0.01;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240006734;CENTRE D'HEMODIALYSE FRANCHEVILLE;240000596;0.01;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240008318;CENTRE DE SOINS LE VERGER DES BALANS;240002428;0.63;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;1;1;1329;535;0;;;;1;;4;4;;2;2;1;1;;2;1;1;12;158;4297;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240013219;ANTENNE/UNITE DE DIALYSE FRANCHEVILLE;240000596;0.01;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;240013466;ANTENNE AUTODIALYSE FRANCHEVILLE;240000596;0.01;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250000270;CLINIQUE SAINT VINCENT BESANCON;250000643;1;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;0;;;;
PN;2024;250000288;CLINIQUE SAINT PIERRE PONTARLIER;250000643;0.1;0.1;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250000544;CRRF LES SALINS DE BREGILLE;250002284;0.6;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;1;1;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250000635;CH SAINTE CROIX BAUME LES DAMES;250000239;0.67;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;0.61;0;1;0.67;71;0;0;0;0;;;;;;;;;0;;;0;;;1;0;1;1;1;468;356;0;;;;2;1;3;;3;1;;0.28;;0.28;1.28;1;0;;;;0;;;;0;;;;0;;;1;1.31;1;0.93;494;77;1;4544;574;6.2;0;;;;
PN;2024;250000718;CHS NOVILLARS;250000460;1;0;0;;;;;1;0;;;;;;;;;0;;;0;;;1;0;0;0;1;76;48;0;;;;;;;;;1;1;;;;0.4;0.4;0;;;;0;;;;0;;;;0;;;0;;1;2.32;189;;1;138;110;0.33;0;;;;
PN;2024;250000726;CH SAINT LOUIS ORNANS;250000478;0.11;0.1;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250000759;CENTRE DE SOINS TILLEROYES;250000569;0.2;;0;;;;;0;0;;;;;;;;;0;;;0;;;1;0;1;0;1;150;89;1;;;;2;1;1;1;;;;0.2;0.2;;0.7;0.5;1;10;32;4689;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250000882;ETABLISSEMENT DE SANTE DE QUINGEY;250002839;1;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250001237;USLD BELLEVAUX;250007598;0.2;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250001252;USLD JACQUES WEINMAN AVANNE;250007788;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250004009;LE MITTAN ANNEXE DU HNFC;900000365;0;0;0;;;;;0;1;;592;82;122;122;132;58;2;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;42;2112;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250006954;CHU JEAN MINJOZ BESANCON;250000015;6;2.5;1;2.9;1033;0;0;0;1;;2195;235;4679;4679;90;854;2;0;;;1;590;256;1;1;0;1;1;179;213;1;1;0;0;6;5;0;0;0;3;0;1;0;0;5.86;3.97;0;;;;0;;;;0;;;;0;;;1;2.5;1;3.44;769;176;1;600;354;1.7;1;5643;358;11.84;6.53
PN;2024;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250012069;HAD COMTOISE PONTARLIER;250001161;0.02;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250014008;CHS ST REMY ET NFC CTRE JEAN MESSAGIER;700004096;;;1;0.25;52;0;1;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.24;252;86;1;947;202;0.74;0;;;;
PN;2024;250016003;CRCPFC LES HAUTS DE CHAZAL;250006335;0.05;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250016037;HAD COMTOISE ETUPES;250001161;0.05;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250016045;HAD COMTOISE CHÂTILLON LE DUC;250001161;0.05;0.16;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250021078;CLINIQUE DU PAYS DE MONTBELIARD;250021060;0.1;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;250022290;ANTENNE MECSS LA BELINE;210010294;1;1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;260000013;CH DE VALENCE;260000021;2.7;1;1;3.2;431;1;0;0;1;260000823;3384;620;736;736;811;1518;2;0;;;0;;;1;1;0;1;2;1029;465;1;13;1;11;2;1;1;0;1;4;3;1.9;0.6;0.9;2.8;2.4;0;;;;0;;;;0;;;;1;25;4864;1;1.3;1;2.8;689;112;1;1804;685;1.5;1;1482;32;1.6;1.6
PN;2024;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;2.7;0.32;1;4.75;1464;1;1;1;0;;;;;;;;;0;;;0;;;1;0;0;1;1;361;156;0;;;;1;1;3;2;1;1;;0.7;0.5;0.2;1.5;1;0;;;;0;;;;0;;;;0;;;1;2.17;1;2.45;1420;580;1;2117;489;1.6;0;;;;
PN;2024;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;2.5;0.8;1;3.45;908;0;0;0;0;;;;;;;;;0;;;0;;;1;1;0;1;1;56;33;1;;;;1;1;4;4;;1;;0.02;0.02;;1.5;1;1;10;98;3634;1;10;7;3525;1;6;0;1;0;;;1;1;1;1.9;523;140;1;1985;552;2.4;0;;;;
PN;2024;260000146;CH DE CREST;260000054;0.5;0.1;1;0.6;29;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;35;222;0;;0;;;;1;1359;315;1;0;;;;
PN;2024;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;010783009;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;378;130;0.4;0;;;;
PN;2024;260000203;HOPITAUX DROME NORD - SAINT-VALLIER;260016910;;0.04;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;100;48;1.4;0;;;;
PN;2024;260000237;CH DE NYONS;260000088;0.3;0.07;1;1.4;70;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;260000260;CLINIQUE LA PARISIERE;260000377;0.56;0.15;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.85;0;;;;0;;;;0;;;;
PN;2024;260000278;CH DE BUIS LES BARONNIES;260000096;0.38;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;260000286;CH DU DIOIS;260000104;0.2;0.1;1;2.7;93;1;0;0;0;;;;;;;;;0;;;0;;;1;0;1;0;1;37;11;0;;;;;;1;;;3;;0.1;;;0.3;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;260000302;ETABLISSEMENT MEDICAL LA TEPPE;260000161;0.5;0.06;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;260000823;CH DROME-VIVARAIS;260003264;0.5;0.1;1;1.1;60;1;1;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;12;4;4044;0;;;;0;;;0;;1;3.3;496;0;0;;;;0;;;;
PN;2024;260001631;AGDUC CENTRE DE DIALYSE MONTELIMAR;380793802;1;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;260003017;CLINIQUE KENNEDY;260000781;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;0;;;;
PN;2024;260006267;CLINIQUE GENERALE VALENCE;070000245;1;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;1;228;;0.1;0.1
