BOR;AN;FI;RS;FI_EJ;UNI;LIT;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;UNIT;ETPSAL_MED;EFFLIB_MED;ETPSAL_INFSP;EFFLIB_INFSP;ETPSAL_INFNS;EFFLIB_INFNS;ETPSAL_AID;EFFLIB_AID;ETPSAL_KINE;EFFLIB_KINE;ETPSAL_APNM;EFFLIB_APNM
REA;2024;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;REAADU;10;3660;405;412;22;2852;8;48;52;;6.57;;0.5;;24.95;;14.39;;;;1.02;
REA;2024;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;SIADU;6;2196;499;;;1626;;;;;2.13;;0.2;;7.04;;5.1;;;;0.32;
REA;2024;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;SITOT;6;2196;499;;;1626;;;;;;;;;;;;;;;;
REA;2024;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;USICADU;6;2196;499;;;1626;;;;;;;;;;;;;;;;
REA;2024;380000067;HOPITAL NORD - CHU38;380780080;AUTSIADU;;;303;;;2461;;;;;;;;;;;;;;;;
REA;2024;380000067;HOPITAL NORD - CHU38;380780080;REAADU;59;21084;3403;3952;1046;17953;19;37;242;;48.79;;3.07;;175.4;;115.37;;7.82;;;
REA;2024;380000067;HOPITAL NORD - CHU38;380780080;REAENF;8;2928;515;550;40;2544;29;;;;6.89;;16.5;;10.35;;11.9;;0.5;;;
REA;2024;380000067;HOPITAL NORD - CHU38;380780080;REAPEDREC;8;;;;;;;;;1;;;;;;;;;;;;
REA;2024;380000067;HOPITAL NORD - CHU38;380780080;SIADU;38;10810;3901;;;19590;;;;;12.4;;1.92;;40.21;;35.8;;2.47;;;
REA;2024;380000067;HOPITAL NORD - CHU38;380780080;SITOT;38;10810;3901;;;19590;;;;;;;;;;;;;;;;
REA;2024;380000067;HOPITAL NORD - CHU38;380780080;USICADU;;;1875;;;5586;;;;;;;;;;;;;;;;
REA;2024;380000067;HOPITAL NORD - CHU38;380780080;USIHADU;26;9346;464;;;7514;;;;;;;;;;;;;;;;
REA;2024;380000067;HOPITAL NORD - CHU38;380780080;USINVADU;12;1464;1259;;;4029;;;;;;;;;;;;;;;;
REA;2024;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;SIADU;10;2984;693;;;2167;;;;;1.29;0;0;0;6.29;0;3.64;0;0;0;1.88;0
REA;2024;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;SITOT;10;2984;693;;;2167;;;;;;;;;;;;;;;;
REA;2024;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;USINVADU;4;850;240;;;497;;;;;;;;;;;;;;;;
REA;2024;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;USIPADU;6;2134;453;;;1670;;;;;;;;;;;;;;;;
REA;2024;380000406;HOPITAL DE VOIRON - CHU38;380780080;SIADU;6;2184;368;;;1594;;;;;8.8;;0.5;;9.6;;3.35;;;;;
REA;2024;380000406;HOPITAL DE VOIRON - CHU38;380780080;SITOT;6;2184;368;;;1594;;;;;;;;;;;;;;;;
REA;2024;380000406;HOPITAL DE VOIRON - CHU38;380780080;USICADU;6;2184;368;;;1594;;;;;;;;;;;;;;;;
REA;2024;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;REAADU;4;1460;197;203;10;598;4;39;63;;2;;0;;4.8;;4.8;;;;;
REA;2024;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;SIADU;8;2920;936;;;2686;;;;;2.4;;;;9.6;;7.2;;;;;
REA;2024;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;SITOT;8;2920;936;;;2686;;;;;;;;;;;;;;;;
REA;2024;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;USICADU;8;2920;936;;;2686;;;;;;;;;;;;;;;;
REA;2024;380786442;CLINIQUE BELLEDONNE;380798025;REAADU;8;2920;426;440;40;1873;19;27;102;;;20;;;17.79;;8.87;;;;1;
REA;2024;380786442;CLINIQUE BELLEDONNE;380798025;SIADU;11;4026;885;;;2697;;;;;;20;;;16.17;;6.46;;;;0;
REA;2024;380786442;CLINIQUE BELLEDONNE;380798025;SITOT;11;4026;885;;;2697;;;;;;;;;;;;;;;;
REA;2024;380786442;CLINIQUE BELLEDONNE;380798025;USICADU;11;4026;885;;;2697;;;;;;;;;;;;;;;;
REA;2024;390000040;CH LONS;390780146;REAADU;8;2928;468;480;43;2401;4;39;76;;5.1;;;;25.18;;18.32;;;;;
REA;2024;390000040;CH LONS;390780146;SIADU;5;2910;978;;;1875;;;;;;;0.57;;8.82;;9.04;;;;;
REA;2024;390000040;CH LONS;390780146;SITOT;5;2910;978;;;1875;;;;;;;;;;;;;;;;
REA;2024;390000040;CH LONS;390780146;USICADU;3;1908;623;;;1262;;;;;;;;;;;;;;;;
REA;2024;390000040;CH LONS;390780146;USINVADU;2;1002;355;;;613;;;;;;;;;;;;;;;;
REA;2024;400000105;CENTRE HOSPITALIER DAX;400780193;REAADU;8;2928;536;550;35;2798;7;45;96;;6.62;;0.87;;24.76;;16.1;;0.99;;1.06;
REA;2024;400000105;CENTRE HOSPITALIER DAX;400780193;SIADU;4;1464;433;;;1189;;;;;0.93;;;;5.15;;4.25;;;;1.13;
REA;2024;400000105;CENTRE HOSPITALIER DAX;400780193;SITOT;4;1464;433;;;1189;;;;;;;;;;;;;;;;
REA;2024;400000105;CENTRE HOSPITALIER DAX;400780193;USINVADU;4;1464;433;;;1189;;;;;;;;;;;;;;;;
REA;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;REAADU;8;2925;318;329;18;1951;1;44;35;;4.61;;;;19.52;;13.79;;0.9;;5;
REA;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;SIADU;12;4387;1097;;;3538;;;;;;;;;18.63;;17.11;;0.37;;3.59;
REA;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;SITOT;12;4387;1097;;;3538;;;;;;;;;;;;;;;;
REA;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;USICADU;8;2925;673;;;2501;;;;;;;;;;;;;;;;
REA;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;USINVADU;4;1462;424;;;1037;;;;;;;;;;;;;;;;
REA;2024;410000020;CH BLOIS SIMONE VEIL;410000087;REAADU;12;4392;467;496;37;2923;26;47;71;;4.96;0;0.81;0;26.28;0;16.35;0;0;0;3.37;0
REA;2024;410000020;CH BLOIS SIMONE VEIL;410000087;SIADU;8;2928;580;;;2030;;;;;0.62;0;0.44;0;8.5;0;7.39;0;0;0;0.87;0
REA;2024;410000020;CH BLOIS SIMONE VEIL;410000087;SITOT;8;2928;580;;;2030;;;;;;;;;;;;;;;;
REA;2024;410000020;CH BLOIS SIMONE VEIL;410000087;USICADU;8;2928;580;;;2030;;;;;;;;;;;;;;;;
REA;2024;420000010;CH DE ROANNE;420780033;REAADU;12;4392;524;534;29;3520;11;36;56;;4.49;;;;30.61;;18.53;;0.58;;5.52;
REA;2024;420000010;CH DE ROANNE;420780033;SIADU;12;4392;1173;;;2820;;;;;1.16;4;;;21.98;;13.77;;0.03;;3.5;
REA;2024;420000010;CH DE ROANNE;420780033;SITOT;12;4392;1173;;;2820;;;;;;;;;;;;;;;;
REA;2024;420000010;CH DE ROANNE;420780033;USICADU;8;2928;755;;;2053;;;;;;;;;;;;;;;;
REA;2024;420000010;CH DE ROANNE;420780033;USINVADU;4;1464;418;;;767;;;;;;;;;;;;;;;;
REA;2024;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;REAADU;8;2928;192;200;22;980;9;39;39;;5.35;0;0;0;18.27;0;9.44;0;0;0;3.96;0
REA;2024;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;REAADU;8;2920;258;264;6;2316;22;43;60;;3.5;;0.66;;19.96;;12.83;;0.5;;0.14;
REA;2024;420010241;INSTITUT DE CANCERO ET HEMATO - CHU42;420784878;SIADU;13;4745;190;;;4000;;;;;4.96;;0;;18.42;;13.71;;0;;10.17;
REA;2024;420010241;INSTITUT DE CANCERO ET HEMATO - CHU42;420784878;SITOT;13;4745;190;;;4000;;;;;;;;;;;;;;;;
REA;2024;420010241;INSTITUT DE CANCERO ET HEMATO - CHU42;420784878;USIHADU;13;4745;190;;;4000;;;;;;;;;;;;;;;;
REA;2024;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;REAADU;8;2920;314;323;15;2819;20;39;44;;;15;0.97;;23.55;;12.97;;;;;
REA;2024;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;SIADU;24;8760;868;;;2609;;;;;;12;;;;;;;;;;
REA;2024;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;SITOT;24;8760;868;;;2609;;;;;;;;;;;;;;;;
REA;2024;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;USICADU;8;2920;868;;;2609;;;;;;;;;;;;;;;;
REA;2024;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;USIPADU;16;5840;0;;;0;;;;;;;;;;;;;;;;
REA;2024;420785354;HOPITAL NORD - CHU42;420784878;REAADU;42;15690;2407;2541;97;15823;12;35;212;;17.73;;0;;151.41;;49.96;;4.49;;24.21;
REA;2024;420785354;HOPITAL NORD - CHU42;420784878;REAENF;8;2920;530;546;42;1560;4;;;;1.38;;3.31;;18.33;;5;;0.06;;4.92;
REA;2024;420785354;HOPITAL NORD - CHU42;420784878;REAPEDREC;;;;;;;;;;0;1.38;;0;;0;;0;;0;;0;
REA;2024;420785354;HOPITAL NORD - CHU42;420784878;SIADU;20;7300;1797;;;7569;;;;;2.6;;0;;23.84;;15.23;;0.61;;9.45;
REA;2024;420785354;HOPITAL NORD - CHU42;420784878;SITOT;20;7300;1797;;;7569;;;;;;;;;;;;;;;;
REA;2024;420785354;HOPITAL NORD - CHU42;420784878;USICADU;12;4380;1260;;;4415;;;;;;;;;;;;;;;;
REA;2024;420785354;HOPITAL NORD - CHU42;420784878;USIHADU;2;730;51;;;993;;;;;;;;;;;;;;;;
REA;2024;420785354;HOPITAL NORD - CHU42;420784878;USINVADU;6;2190;486;;;2161;;;;;;;;;;;;;;;;
REA;2024;430000117;CH EMILE ROUX LE PUY;430000018;REAADU;8;2928;454;468;20;3037;8;50;102;;4.64;;;;21.48;;9.2;;;;2.76;
REA;2024;430000117;CH EMILE ROUX LE PUY;430000018;SIADU;10;3660;1021;;;2124;;;;;1.18;;0.47;;18.5;;5.47;;;;1.05;
REA;2024;430000117;CH EMILE ROUX LE PUY;430000018;SITOT;10;3660;1021;;;2124;;;;;;;;;;;;;;;;
REA;2024;430000117;CH EMILE ROUX LE PUY;430000018;USICADU;6;2196;668;;;1268;;;;;;;;;;;;;;;;
REA;2024;430000117;CH EMILE ROUX LE PUY;430000018;USINVADU;4;1464;353;;;856;;;;;;;;;;;;;;;;
REA;2024;440000016;CH DE SAINT NAZAIRE;440000057;REAADU;12;4292;607;615;27;3535;9;41;49;;5.83;;0;;27.1;;17.6;;1.3;;4.61;
REA;2024;440000016;CH DE SAINT NAZAIRE;440000057;SIADU;14;5124;1404;;;4044;;;;;1.5;;;;17.99;;14.51;;0.5;;1.67;
REA;2024;440000016;CH DE SAINT NAZAIRE;440000057;SITOT;14;5124;1404;;;4044;;;;;;;;;;;;;;;;
REA;2024;440000016;CH DE SAINT NAZAIRE;440000057;USICADU;10;3660;981;;;2621;;;;;;;;;;;;;;;;
REA;2024;440000016;CH DE SAINT NAZAIRE;440000057;USINVADU;4;1464;423;;;1423;;;;;;;;;;;;;;;;
REA;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;AUTSIADU;50;18300;1638;;;16396;;;;;;;;;;;;;;;;
REA;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;REAADU;42;15372;2013;2099;111;13223;19;40;102;;22.44;;0;;100.42;;71.56;;1.01;;6.99;
REA;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;REAENF;10;3660;763;861;60;3808;17;;;;5.92;;38.66;;43.95;;10.67;;0;;6.47;
REA;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;SIADU;54;19764;1745;;;16674;;;;;17.06;;0;;48.6;;36.5;;0;;9.71;
REA;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;SIPED;8;2928;597;;;3245;;;;;8.84;;2.8;;5.88;;7.54;;0.5;;0.33;
REA;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;SITOT;62;22692;2342;;;19919;;;;;;;;;;;;;;;;
REA;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;USIPADU;4;1464;107;;;278;;;;;;;;;;;;;;;;
REA;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;USIPPED;8;2928;597;;;3245;;;;;;;;;;;;;;;;
REA;2024;440000503;CH CNP SITE CHATEAUBRIANT;440000313;SIADU;6;2196;449;;;1715;;;;;1.2;0;;;5.23;;2.74;;;;0.29;
REA;2024;440000503;CH CNP SITE CHATEAUBRIANT;440000313;SITOT;6;2196;449;;;1715;;;;;;;;;;;;;;;;
REA;2024;440000503;CH CNP SITE CHATEAUBRIANT;440000313;USICADU;6;2196;449;;;1715;;;;;;;;;;;;;;;;
REA;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;AUTSIADU;6;8784;764;;;5917;;;;;;;;;;;;;;;;
REA;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;REAADU;33;12078;2452;2633;131;11305;29;28;119;;12.99;;0;;84.5;;49.31;;0.32;;1.27;
REA;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;SIADU;66;29280;5443;;;23074;;;;;20.34;;1.86;;68.29;;55;;0.67;;4.72;
REA;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;SITOT;66;29280;5443;;;23074;;;;;;;;;;;;;;;;
REA;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;USICADU;36;13176;3602;;;13917;;;;;;;;;;;;;;;;
REA;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;USINVADU;12;2928;934;;;2860;;;;;;;;;;;;;;;;
REA;2024;440017598;CHU DE NANTES SITE LAENNEC;440000289;USIPADU;12;4392;143;;;380;;;;;;;;;;;;;;;;
REA;2024;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;SIADU;8;;866;;;2462;;;;;;12;;;9.44;;4.77;;;;1.16;
REA;2024;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;SITOT;8;;866;;;2462;;;;;;;;;;;;;;;;
REA;2024;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;USICADU;8;;866;;;2462;;;;;;;;;;;;;;;;
REA;2024;450000062;CH AGGLOMERATION MONTARGOISE;450000104;REAADU;12;4392;668;720;58;3979;4;44;160;;3.27;;;;33.85;;25.43;;;;6.16;
REA;2024;450000062;CH AGGLOMERATION MONTARGOISE;450000104;SIADU;6;2196;390;;;1537;;;;;0.04;;;;2.16;;3.26;;;;1.7;
REA;2024;450000062;CH AGGLOMERATION MONTARGOISE;450000104;SITOT;6;2196;390;;;1537;;;;;;;;;;;;;;;;
REA;2024;450000062;CH AGGLOMERATION MONTARGOISE;450000104;USICADU;6;2196;390;;;1537;;;;;;;;;;;;;;;;
REA;2024;450000294;ORELIANCE - REINE BLANCHE;450000591;SIADU;12;4380;924;;;3707;;;;;19;;0.35;;13.76;;12.42;;;;;
REA;2024;450000294;ORELIANCE - REINE BLANCHE;450000591;SITOT;12;4380;924;;;3707;;;;;;;;;;;;;;;;
REA;2024;450000294;ORELIANCE - REINE BLANCHE;450000591;USICADU;12;4380;924;;;3707;;;;;;;;;;;;;;;;
REA;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;AUTSIADU;;;4;;;4;;;;;;;;;;;;;;;;
REA;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;REAADU;35;12775;1331;1396;100;9108;5;45;81;;13.88;;;;94.35;;50.41;;;;5.91;
REA;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;REAENF;4;1460;60;61;7;273;13;;;;0.4;;5.81;;6.69;;;;;;;
REA;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;SIADU;35;12775;2351;;;9977;;;;;5.41;;0.31;;45.21;;24.42;;;;5.32;
REA;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;SITOT;35;12775;2351;;;9977;;;;;;;;;;;;;;;;
REA;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;USICADU;13;4745;1507;;;4621;;;;;;;;;;;;;;;;
REA;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;USIHADU;16;5840;193;;;3516;;;;;;;;;;;;;;;;
REA;2024;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE;450000088;USINVADU;6;2190;647;;;1836;;;;;;;;;;;;;;;;
REA;2024;460000110;CH JEAN ROUGIER CAHORS;460780216;REAADU;8;2928;344;357;15;2414;21;40;68;;4.77;0;0;0;19.1;0;12.47;0;0;0;0.8;0
REA;2024;460000110;CH JEAN ROUGIER CAHORS;460780216;SIADU;4;1460;393;;;1435;;;;;2;0;0;0;6;0;5;0;0;0;0;0
REA;2024;460000110;CH JEAN ROUGIER CAHORS;460780216;SITOT;4;1460;393;;;1435;;;;;;;;;;;;;;;;
REA;2024;460000110;CH JEAN ROUGIER CAHORS;460780216;USINVADU;4;1460;393;;;1435;;;;;;;;;;;;;;;;
REA;2024;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;SIADU;12;4380;937;;;3468;;;;;;33;;;12.32;;6.2;;;;2.34;
REA;2024;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;SITOT;12;4380;937;;;3468;;;;;;;;;;;;;;;;
REA;2024;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;USICADU;12;4380;937;;;3468;;;;;;;;;;;;;;;;
REA;2024;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;REAADU;12;4388;363;369;14;3713;42;40;51;;7.75;;1.3;;36.6;;19.34;;;;0.82;
REA;2024;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;SIADU;8;2807;622;;;2198;;;;;0.8;;0.02;;4.89;;3.14;;;;0.08;
REA;2024;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;SITOT;8;2807;622;;;2198;;;;;;;;;;;;;;;;
REA;2024;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;USINVADU;8;2807;622;;;2198;;;;;;;;;;;;;;;;
REA;2024;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;REAADU;3;1098;177;180;3;1347;3;30;44;;1.46;;0.13;;6.54;;5.94;;0;;0.54;
REA;2024;490000049;CHR ANGERS SITE LARREY;490000031;AUTSIADU;28;10248;1564;;;7998;;;;;;;;;;;;;;;;
REA;2024;490000049;CHR ANGERS SITE LARREY;490000031;AUTSIPED;7;2562;105;;;2274;;;;;;;;;;;;;;;;
REA;2024;490000049;CHR ANGERS SITE LARREY;490000031;REAADU;51;19398;3194;3380;443;16411;13;31;273;;14.7;;0.67;0;132.91;0;74.31;0;0.32;0;25.19;0
REA;2024;490000049;CHR ANGERS SITE LARREY;490000031;REAENF;5;1830;355;374;8;1915;19;;;;6.5;;2.08;0;9.89;0;5.89;0;0;0;0.98;0
REA;2024;490000049;CHR ANGERS SITE LARREY;490000031;SIADU;86;31476;5751;;;27697;;;;;16.21;;0;0;50.43;0;39.23;0;0;0;1.64;0
REA;2024;490000049;CHR ANGERS SITE LARREY;490000031;SIPED;7;2562;105;;;2274;;;;;1;;0.2;0;1;0;1.72;0;0;0;0;0
REA;2024;490000049;CHR ANGERS SITE LARREY;490000031;SITOT;93;34038;5856;;;29971;;;;;;;;;;;;;;;;
REA;2024;490000049;CHR ANGERS SITE LARREY;490000031;USICADU;20;7320;1875;;;6120;;;;;;;;;;;;;;;;
REA;2024;490000049;CHR ANGERS SITE LARREY;490000031;USIHADU;28;10248;1303;;;10538;;;;;;;;;;;;;;;;
REA;2024;490000049;CHR ANGERS SITE LARREY;490000031;USINVADU;10;3660;1009;;;3041;;;;;;;;;;;;;;;;
REA;2024;490000262;CLINIQUE SAINT JOSEPH;490000171;SIADU;7;2555;1038;;;1962;;;;;;;;;11;;2.05;;;;;
REA;2024;490000262;CLINIQUE SAINT JOSEPH;490000171;SITOT;7;2555;1038;;;1962;;;;;;;;;;;;;;;;
REA;2024;490000262;CLINIQUE SAINT JOSEPH;490000171;USICADU;7;2555;1038;;;1962;;;;;;;;;;;;;;;;
REA;2024;490000635;CH DE CHOLET;490000676;REAADU;8;2928;343;355;19;2716;6;42;31;;5.1;;;;17.25;;12.18;;;;4.39;
REA;2024;490000635;CH DE CHOLET;490000676;SIADU;16;3270;699;;;2347;;;;;2.42;;;;22.9;;17;;1.25;;3.18;
REA;2024;490000635;CH DE CHOLET;490000676;SITOT;16;3270;699;;;2347;;;;;;;;;;;;;;;;
REA;2024;490000635;CH DE CHOLET;490000676;USICADU;8;2782;623;;;2104;;;;;;;;;;;;;;;;
REA;2024;490000635;CH DE CHOLET;490000676;USIPADU;8;488;76;;;243;;;;;;;;;;;;;;;;
REA;2024;490001765;CH DE SAUMUR;490528452;SIADU;6;2196;391;;;1388;;;;;0.82;;;;6.07;;2.63;;;;1.25;
REA;2024;490001765;CH DE SAUMUR;490528452;SITOT;6;2196;391;;;1388;;;;;;;;;;;;;;;;
REA;2024;490001765;CH DE SAUMUR;490528452;USICADU;6;2196;391;;;1388;;;;;;;;;;;;;;;;
REA;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;REAADU;10;3162;395;410;15;2878;35;35;46;;4.56;;0.79;;20.62;;11.62;;;;1.32;
REA;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;SIADU;2;254;34;;;117;;;;;1.5;;0.2;;4.45;;5.72;;;;;
REA;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;SITOT;2;254;34;;;117;;;;;;;;;;;;;;;;
REA;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;USIPADU;2;254;34;;;117;;;;;;;;;;;;;;;;
REA;2024;500000187;CHPC - SITE CHERBOURG;500000013;REAADU;12;4392;634;645;28;3141;5;36;75;;5.31;;;;24.5;;21.55;;;;4.49;
REA;2024;500000187;CHPC - SITE CHERBOURG;500000013;SIADU;16;5856;2043;;;5814;;;;;;;;;;;;;;;;
REA;2024;500000187;CHPC - SITE CHERBOURG;500000013;SITOT;16;5856;2043;;;5814;;;;;;;;;;;;;;;;
REA;2024;500000187;CHPC - SITE CHERBOURG;500000013;USICADU;10;3660;1389;;;4193;;;;;;;;;;;;;;;;
REA;2024;500000187;CHPC - SITE CHERBOURG;500000013;USINVADU;6;2196;654;;;1621;;;;;;;;;;;;;;;;
REA;2024;500000450;CH - SAINT-LO;500000112;REAADU;8;2928;295;299;16;1512;15;43;30;;5.08;;;;19.48;;11.96;;;;1.71;
REA;2024;500000450;CH - SAINT-LO;500000112;SIADU;14;4756;990;;;3057;;;;;;;;;;;;;;;;
REA;2024;500000450;CH - SAINT-LO;500000112;SITOT;14;4756;990;;;3057;;;;;;;;;;;;;;;;
REA;2024;500000450;CH - SAINT-LO;500000112;USICADU;6;2196;503;;;1771;;;;;;;;;;;;;;;;
REA;2024;500000450;CH - SAINT-LO;500000112;USINVADU;4;1464;407;;;981;;;;;;;;;;;;;;;;
REA;2024;500000450;CH - SAINT-LO;500000112;USIPADU;4;1096;80;;;305;;;;;;;;;;;;;;;;
REA;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;REAADU;8;2920;288;307;9;2239;20;42;38;;5.88;;;;22.23;;14.48;;;;3.65;
REA;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;SIADU;8;566;121;;;566;;;;;;;;;;;;;;;;
REA;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;SITOT;8;566;121;;;566;;;;;;;;;;;;;;;;
REA;2024;510000169;CENTRE HOSPITALIER LEON BOURGEOIS;510000037;USIPADU;8;566;121;;;566;;;;;;;;;;;;;;;;
REA;2024;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;AUTSIADU;8;2928;387;;;2573;;;;;;;;;;;;;;;;
REA;2024;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;REAADU;25;8879;1263;1346;85;7252;24;33;92;;7.44;;1;0;59.74;0;33.72;0;0;0;15.98;0
REA;2024;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;SIADU;41;15430;2715;;;10452;;;;;1;;0;0;43.35;0;26.9;0;0;0;6.88;0
REA;2024;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;SITOT;41;15430;2715;;;10452;;;;;;;;;;;;;;;;
REA;2024;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;USICADU;16;5856;1819;;;4805;;;;;;;;;;;;;;;;
REA;2024;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;USIHADU;5;1830;72;;;1500;;;;;;;;;;;;;;;;
REA;2024;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;USIPADU;12;4816;437;;;1574;;;;;;;;;;;;;;;;
REA;2024;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;REAENF;6;2196;265;278;19;1430;34;;;;1.71;;8.97;0;10.6;0;8.5;0;0;0;1.04;0
REA;2024;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;SIADU;5;1599;18;;;668;;;;;;;;;;;;;;;;
REA;2024;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;SIPED;5;1328;86;;;555;;;;;;;;;;;;;;;;
REA;2024;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;SITOT;10;2927;104;;;1223;;;;;;;;;;;;;;;;
REA;2024;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;USIHADU;5;1599;18;;;668;;;;;;;;;;;;;;;;
REA;2024;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;USIHPED;1;299;4;;;125;;;;;;;;;;;;;;;;
REA;2024;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;USIPPED;4;1029;82;;;430;;;;;;;;;;;;;;;;
REA;2024;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;AUTSIADU;6;7686;578;;;1822;;;;;;;;;;;;;;;;
REA;2024;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;REAADU;15;5490;798;809;105;4699;30;46;58;;4.26;;0.6;0;40.99;0;23.74;0;0;0;12.08;0
REA;2024;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;SIADU;14;10614;1456;;;4334;;;;;1.37;;1;0;27.69;0;8.2;0;0;0;5.42;0
REA;2024;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;SITOT;14;10614;1456;;;4334;;;;;;;;;;;;;;;;
REA;2024;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;USINVADU;8;2928;878;;;2512;;;;;;;;;;;;;;;;
REA;2024;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;REAADU;10;3660;314;324;25;1774;31;43;43;;;6;;;19.34;;13.56;;;;0.81;
REA;2024;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;SIADU;28;5976;1403;;;4154;;;;;;15;;;11.51;;5.33;;;;0.81;
