BOR;AN;FI;RS;FI_EJ;PERSO;ETPS;NBLIB_MOY
HAD_P;2024;390004349;HAD COMTOISE LONS-LE-SAUNIER;250001161;N2510;6.51;
HAD_P;2024;390004349;HAD COMTOISE LONS-LE-SAUNIER;250001161;N2710;1;
HAD_P;2024;390004349;HAD COMTOISE LONS-LE-SAUNIER;250001161;N9999;23.1;49
HAD_P;2024;390004349;HAD COMTOISE LONS-LE-SAUNIER;250001161;NAUT;5.48;
HAD_P;2024;390004349;HAD COMTOISE LONS-LE-SAUNIER;250001161;NCOOR;1.75;
HAD_P;2024;390004349;HAD COMTOISE LONS-LE-SAUNIER;250001161;NLIAI;1.79;
HAD_P;2024;400780250;CENTRE NOUVIELLE;400011177;M9999;0.62;0
HAD_P;2024;400780250;CENTRE NOUVIELLE;400011177;MCOOR;0.62;0
HAD_P;2024;400780250;CENTRE NOUVIELLE;400011177;N2120;0.17;
HAD_P;2024;400780250;CENTRE NOUVIELLE;400011177;N2210;18.83;
HAD_P;2024;400780250;CENTRE NOUVIELLE;400011177;N2460;0.5;
HAD_P;2024;400780250;CENTRE NOUVIELLE;400011177;N2510;9.85;
HAD_P;2024;400780250;CENTRE NOUVIELLE;400011177;N2710;0.79;
HAD_P;2024;400780250;CENTRE NOUVIELLE;400011177;N3120;0.74;
HAD_P;2024;400780250;CENTRE NOUVIELLE;400011177;N9999;35.72;
HAD_P;2024;400780250;CENTRE NOUVIELLE;400011177;NAUT;4.84;
HAD_P;2024;400780888;SANTE SERVICE DAX -HAD-;400000535;M3050;0.8;
HAD_P;2024;400780888;SANTE SERVICE DAX -HAD-;400000535;M9999;5.85;
HAD_P;2024;400780888;SANTE SERVICE DAX -HAD-;400000535;MCOOR;5.05;
HAD_P;2024;400780888;SANTE SERVICE DAX -HAD-;400000535;N2120;0.8;
HAD_P;2024;400780888;SANTE SERVICE DAX -HAD-;400000535;N2210;66.45;15
HAD_P;2024;400780888;SANTE SERVICE DAX -HAD-;400000535;N2410;0.23;24
HAD_P;2024;400780888;SANTE SERVICE DAX -HAD-;400000535;N2510;123.49;
HAD_P;2024;400780888;SANTE SERVICE DAX -HAD-;400000535;N2710;1.6;
HAD_P;2024;400780888;SANTE SERVICE DAX -HAD-;400000535;N3120;3.63;
HAD_P;2024;400780888;SANTE SERVICE DAX -HAD-;400000535;N9999;217.73;39
HAD_P;2024;400780888;SANTE SERVICE DAX -HAD-;400000535;NCOOR;17.53;
HAD_P;2024;400780888;SANTE SERVICE DAX -HAD-;400000535;NLIAI;4;
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;M3050;3;
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;M9999;10.82;0.2
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;MCOOR;5.22;
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;N2120;2.75;
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;N2210;56.58;2.5
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;N2410;1.48;1
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;N2450;;0.2
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;N2460;1;
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;N2510;50.96;
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;N2710;1.45;0.1
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;N2800;2.6;0.2
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;N3120;1.9;
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;N9999;153.79;3.8
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;NAUT;26.26;
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;NCOOR;9.72;
HAD_P;2024;410005003;HAD LOIR ET CHER;440052041;NLIAI;1.69;
HAD_P;2024;420000010;CH DE ROANNE;420780033;M3050;;46
HAD_P;2024;420000010;CH DE ROANNE;420780033;M9999;0.05;61
HAD_P;2024;420000010;CH DE ROANNE;420780033;MAUT;0.05;15
HAD_P;2024;420000010;CH DE ROANNE;420780033;N2120;0.17;
HAD_P;2024;420000010;CH DE ROANNE;420780033;N2210;1.38;139
HAD_P;2024;420000010;CH DE ROANNE;420780033;N2410;;19
HAD_P;2024;420000010;CH DE ROANNE;420780033;N2510;0.36;
HAD_P;2024;420000010;CH DE ROANNE;420780033;N9999;2.8;159
HAD_P;2024;420000010;CH DE ROANNE;420780033;NAUT;0.22;1
HAD_P;2024;420000010;CH DE ROANNE;420780033;NCOOR;0.67;
HAD_P;2024;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;M3050;1.25;62
HAD_P;2024;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;M9999;9.56;62
HAD_P;2024;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;MCOOR;5.99;
HAD_P;2024;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2120;3;
HAD_P;2024;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2210;14.47;16
HAD_P;2024;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2410;0;6
HAD_P;2024;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2450;0.5;
HAD_P;2024;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2710;1.74;
HAD_P;2024;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2800;2.32;
HAD_P;2024;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N3120;2.7;
HAD_P;2024;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N9999;61.46;22
HAD_P;2024;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;NAUT;24.22;
HAD_P;2024;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;NCOOR;14.83;
HAD_P;2024;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;M3050;;149
HAD_P;2024;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;M9999;4.37;434
HAD_P;2024;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;MAUT;;285
HAD_P;2024;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;MCOOR;4.37;
HAD_P;2024;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2120;1.48;
HAD_P;2024;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2210;;677
HAD_P;2024;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2410;0.98;142
HAD_P;2024;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2450;0.8;
HAD_P;2024;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2710;0.7;2
HAD_P;2024;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N3120;1.92;
HAD_P;2024;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N9999;31.19;934
HAD_P;2024;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;NAUT;13.77;113
HAD_P;2024;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;NCOOR;10.54;
HAD_P;2024;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;NLIAI;1;
HAD_P;2024;420018921;GCS HAD DU ROANNAIS;420018913;M3050;0;55
HAD_P;2024;420018921;GCS HAD DU ROANNAIS;420018913;M9999;1.5;55
HAD_P;2024;420018921;GCS HAD DU ROANNAIS;420018913;MCOOR;1.5;
HAD_P;2024;420018921;GCS HAD DU ROANNAIS;420018913;N2120;1;
HAD_P;2024;420018921;GCS HAD DU ROANNAIS;420018913;N2210;8;100
HAD_P;2024;420018921;GCS HAD DU ROANNAIS;420018913;N2410;;24
HAD_P;2024;420018921;GCS HAD DU ROANNAIS;420018913;N2450;;0.1
HAD_P;2024;420018921;GCS HAD DU ROANNAIS;420018913;N2510;2;
HAD_P;2024;420018921;GCS HAD DU ROANNAIS;420018913;N3120;0.5;
HAD_P;2024;420018921;GCS HAD DU ROANNAIS;420018913;N9999;19.5;124.1
HAD_P;2024;420018921;GCS HAD DU ROANNAIS;420018913;NAUT;3;
HAD_P;2024;420018921;GCS HAD DU ROANNAIS;420018913;NCOOR;4;
HAD_P;2024;420018921;GCS HAD DU ROANNAIS;420018913;NLIAI;1;
HAD_P;2024;430000117;CH EMILE ROUX LE PUY;430000018;M9999;1.9;
HAD_P;2024;430000117;CH EMILE ROUX LE PUY;430000018;MAUT;1.9;
HAD_P;2024;430000117;CH EMILE ROUX LE PUY;430000018;N2710;0.51;
HAD_P;2024;430000117;CH EMILE ROUX LE PUY;430000018;N3120;0.4;
HAD_P;2024;430000117;CH EMILE ROUX LE PUY;430000018;N9999;19.3;
HAD_P;2024;430000117;CH EMILE ROUX LE PUY;430000018;NAUT;6.68;
HAD_P;2024;430000117;CH EMILE ROUX LE PUY;430000018;NCOOR;1;
HAD_P;2024;430000117;CH EMILE ROUX LE PUY;430000018;NLIAI;10.71;
HAD_P;2024;440000016;CH DE SAINT NAZAIRE;440000057;M9999;2.5;
HAD_P;2024;440000016;CH DE SAINT NAZAIRE;440000057;MAUT;2.5;
HAD_P;2024;440000016;CH DE SAINT NAZAIRE;440000057;N2210;14.32;
HAD_P;2024;440000016;CH DE SAINT NAZAIRE;440000057;N2450;0.05;
HAD_P;2024;440000016;CH DE SAINT NAZAIRE;440000057;N2510;15.59;
HAD_P;2024;440000016;CH DE SAINT NAZAIRE;440000057;N2710;0.4;
HAD_P;2024;440000016;CH DE SAINT NAZAIRE;440000057;N3120;1.14;
HAD_P;2024;440000016;CH DE SAINT NAZAIRE;440000057;N9999;35.98;
HAD_P;2024;440000016;CH DE SAINT NAZAIRE;440000057;NAUT;4.48;
HAD_P;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M9999;0.64;0
HAD_P;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;MAUT;0.64;0
HAD_P;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2120;0.4;
HAD_P;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2210;0.9;
HAD_P;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N9999;6.62;
HAD_P;2024;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;NCOOR;5.32;
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;M3050;0.8;41
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;M9999;9.37;52.5
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;MCOOR;6.83;11
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;N2120;3.72;
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;N2210;30.83;157
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;N2410;2.77;20
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;N2450;1;0
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;N2460;0.5;0
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;N2510;40.84;
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;N2710;2;2
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;N2800;1.74;0.5
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;N3120;5.58;
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;N9999;184.42;179
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;NAUT;49.54;0
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;NCOOR;41.64;
HAD_P;2024;440012128;HAD NANTES ET REGION;440003960;NLIAI;6;
HAD_P;2024;450018528;ASSAD HAD DU LOIRET;370001638;M3050;0.35;
HAD_P;2024;450018528;ASSAD HAD DU LOIRET;370001638;M9999;4.18;45
HAD_P;2024;450018528;ASSAD HAD DU LOIRET;370001638;MCOOR;0.73;45
HAD_P;2024;450018528;ASSAD HAD DU LOIRET;370001638;N2120;4.06;
HAD_P;2024;450018528;ASSAD HAD DU LOIRET;370001638;N2210;17.9;40
HAD_P;2024;450018528;ASSAD HAD DU LOIRET;370001638;N2410;;8
HAD_P;2024;450018528;ASSAD HAD DU LOIRET;370001638;N2450;0.24;
HAD_P;2024;450018528;ASSAD HAD DU LOIRET;370001638;N2460;0.96;
HAD_P;2024;450018528;ASSAD HAD DU LOIRET;370001638;N2510;6.36;
HAD_P;2024;450018528;ASSAD HAD DU LOIRET;370001638;N2710;0.39;
HAD_P;2024;450018528;ASSAD HAD DU LOIRET;370001638;N2800;3.1;
HAD_P;2024;450018528;ASSAD HAD DU LOIRET;370001638;N3120;1.01;
HAD_P;2024;450018528;ASSAD HAD DU LOIRET;370001638;N9999;41.38;48
HAD_P;2024;450018528;ASSAD HAD DU LOIRET;370001638;NAUT;10.46;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;M3050;1.41;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;M9999;11.98;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;MCOOR;8.02;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;N2120;2;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;N2210;54.73;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;N2410;2.4;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;N2460;2.09;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;N2510;26.43;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;N2710;1.82;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;N2800;2.55;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;N3120;2.41;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;N9999;139.69;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;NAUT;31.06;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;NCOOR;13.52;
HAD_P;2024;450018536;HAD ORLEANS MONTARGIS;440052041;NLIAI;3.23;
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;M3050;1.55;24
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;M9999;3.85;183
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;MAUT;;159
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;MCOOR;2.3;
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;N2120;1;
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;N2210;30.6;37
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;N2410;;104
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;N2450;;1
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;N2460;;5
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;N2510;30;
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;N2710;;6
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;N3120;1;
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;N9999;83.7;186
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;NAUT;13.8;33
HAD_P;2024;460007404;HAD 46 FIGEAC;460007396;NCOOR;7.3;
HAD_P;2024;470009358;HOSPITALISATION A DOMICILE 47;470009309;M3050;1.66;
HAD_P;2024;470009358;HOSPITALISATION A DOMICILE 47;470009309;M9999;5.75;
HAD_P;2024;470009358;HOSPITALISATION A DOMICILE 47;470009309;MCOOR;4.09;
HAD_P;2024;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2120;0.97;
HAD_P;2024;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2210;37.75;0.83
HAD_P;2024;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2410;;0.16
HAD_P;2024;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2510;30.38;
HAD_P;2024;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2710;0.81;
HAD_P;2024;470009358;HOSPITALISATION A DOMICILE 47;470009309;N3120;1.51;
HAD_P;2024;470009358;HOSPITALISATION A DOMICILE 47;470009309;N9999;91.36;0.99
HAD_P;2024;470009358;HOSPITALISATION A DOMICILE 47;470009309;NAUT;14.57;
HAD_P;2024;470009358;HOSPITALISATION A DOMICILE 47;470009309;NCOOR;5.37;
HAD_P;2024;480001825;HAD LOZERE MENDE;750047367;M3050;0.2;
HAD_P;2024;480001825;HAD LOZERE MENDE;750047367;M9999;1.33;
HAD_P;2024;480001825;HAD LOZERE MENDE;750047367;MAUT;0.13;
HAD_P;2024;480001825;HAD LOZERE MENDE;750047367;MCOOR;1;
HAD_P;2024;480001825;HAD LOZERE MENDE;750047367;N2120;1;
HAD_P;2024;480001825;HAD LOZERE MENDE;750047367;N2210;;111
HAD_P;2024;480001825;HAD LOZERE MENDE;750047367;N2410;;23
HAD_P;2024;480001825;HAD LOZERE MENDE;750047367;N2710;0.3;
HAD_P;2024;480001825;HAD LOZERE MENDE;750047367;N3120;0.8;
HAD_P;2024;480001825;HAD LOZERE MENDE;750047367;N9999;16.3;134
HAD_P;2024;480001825;HAD LOZERE MENDE;750047367;NAUT;7.1;
HAD_P;2024;480001825;HAD LOZERE MENDE;750047367;NCOOR;6.1;
HAD_P;2024;480001825;HAD LOZERE MENDE;750047367;NLIAI;1;
HAD_P;2024;490000312;HAD SAINT SAUVEUR;490012176;M3050;2.2;
HAD_P;2024;490000312;HAD SAINT SAUVEUR;490012176;M9999;9.13;1.63
HAD_P;2024;490000312;HAD SAINT SAUVEUR;490012176;MCOOR;3.9;
HAD_P;2024;490000312;HAD SAINT SAUVEUR;490012176;N2120;3;
HAD_P;2024;490000312;HAD SAINT SAUVEUR;490012176;N2210;33.63;49.13
HAD_P;2024;490000312;HAD SAINT SAUVEUR;490012176;N2410;;9.38
HAD_P;2024;490000312;HAD SAINT SAUVEUR;490012176;N2510;26.13;
HAD_P;2024;490000312;HAD SAINT SAUVEUR;490012176;N2710;1.2;
HAD_P;2024;490000312;HAD SAINT SAUVEUR;490012176;N2800;3.03;1.63
HAD_P;2024;490000312;HAD SAINT SAUVEUR;490012176;N3120;1.79;
HAD_P;2024;490000312;HAD SAINT SAUVEUR;490012176;N9999;84.52;59.17
HAD_P;2024;490000312;HAD SAINT SAUVEUR;490012176;NAUT;7.15;0.66
HAD_P;2024;490000312;HAD SAINT SAUVEUR;490012176;NCOOR;11.62;
HAD_P;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;M3050;0.31;
HAD_P;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;M9999;2.87;
HAD_P;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;MCOOR;2.56;
HAD_P;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N2120;3;
HAD_P;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N2210;5.54;
HAD_P;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N2510;5.78;
HAD_P;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N2710;0.48;
HAD_P;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N3120;0.8;
HAD_P;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N9999;37.77;
HAD_P;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;NAUT;12.73;
HAD_P;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;NCOOR;6.83;
HAD_P;2024;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;NLIAI;2.61;
HAD_P;2024;490016870;HAD SAUMUROIS;440052041;M3050;1.8;0
HAD_P;2024;490016870;HAD SAUMUROIS;440052041;M9999;3.75;0
HAD_P;2024;490016870;HAD SAUMUROIS;440052041;MCOOR;1.95;0
HAD_P;2024;490016870;HAD SAUMUROIS;440052041;N2210;13.82;25
HAD_P;2024;490016870;HAD SAUMUROIS;440052041;N2410;0.5;2
HAD_P;2024;490016870;HAD SAUMUROIS;440052041;N2450;0;0.2
HAD_P;2024;490016870;HAD SAUMUROIS;440052041;N2460;0.8;0
HAD_P;2024;490016870;HAD SAUMUROIS;440052041;N2510;8.77;
HAD_P;2024;490016870;HAD SAUMUROIS;440052041;N2710;0.4;0
HAD_P;2024;490016870;HAD SAUMUROIS;440052041;N3120;0.5;
HAD_P;2024;490016870;HAD SAUMUROIS;440052041;N9999;31.94;27.7
HAD_P;2024;490016870;HAD SAUMUROIS;440052041;NAUT;4.15;0.5
HAD_P;2024;490016870;HAD SAUMUROIS;440052041;NCOOR;2;
HAD_P;2024;490016870;HAD SAUMUROIS;440052041;NLIAI;1;
HAD_P;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;M9999;1;0
HAD_P;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;MCOOR;1;0
HAD_P;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;N2120;1;
HAD_P;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;N2210;11.02;
HAD_P;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;N2510;8.46;
HAD_P;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;N2710;0.2;
HAD_P;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;N9999;21.84;
HAD_P;2024;500000021;HOPITAUX DU SUD MANCHE;500000054;NAUT;1.16;
HAD_P;2024;500000187;CHPC - SITE CHERBOURG;500000013;M9999;1;
HAD_P;2024;500000187;CHPC - SITE CHERBOURG;500000013;MCOOR;1;
HAD_P;2024;500000187;CHPC - SITE CHERBOURG;500000013;N2120;1;
HAD_P;2024;500000187;CHPC - SITE CHERBOURG;500000013;N2210;13.27;
HAD_P;2024;500000187;CHPC - SITE CHERBOURG;500000013;N2450;0.3;
HAD_P;2024;500000187;CHPC - SITE CHERBOURG;500000013;N2510;11.17;
HAD_P;2024;500000187;CHPC - SITE CHERBOURG;500000013;N3120;0.2;
HAD_P;2024;500000187;CHPC - SITE CHERBOURG;500000013;N9999;29.94;
HAD_P;2024;500000187;CHPC - SITE CHERBOURG;500000013;NAUT;2;
HAD_P;2024;500000187;CHPC - SITE CHERBOURG;500000013;NCOOR;1;
HAD_P;2024;500000187;CHPC - SITE CHERBOURG;500000013;NLIAI;1;
HAD_P;2024;500000450;CH - SAINT-LO;500000112;M9999;0.89;
HAD_P;2024;500000450;CH - SAINT-LO;500000112;MCOOR;0.89;
HAD_P;2024;500000450;CH - SAINT-LO;500000112;N2120;1.17;
HAD_P;2024;500000450;CH - SAINT-LO;500000112;N2210;18.73;
HAD_P;2024;500000450;CH - SAINT-LO;500000112;N2510;14.52;
HAD_P;2024;500000450;CH - SAINT-LO;500000112;N3120;0.58;
HAD_P;2024;500000450;CH - SAINT-LO;500000112;N9999;39.68;
HAD_P;2024;500000450;CH - SAINT-LO;500000112;NAUT;2.67;
HAD_P;2024;500000450;CH - SAINT-LO;500000112;NCOOR;2.01;
HAD_P;2024;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;M9999;0.2;
HAD_P;2024;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;MCOOR;0.2;
HAD_P;2024;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N2120;0.3;
HAD_P;2024;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N2210;3.5;
HAD_P;2024;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N2510;3.67;
HAD_P;2024;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N2710;0.1;
HAD_P;2024;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N9999;8.07;
HAD_P;2024;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;NAUT;0.2;
HAD_P;2024;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;NCOOR;0.3;
HAD_P;2024;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;M9999;0.2;
HAD_P;2024;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;MCOOR;0.2;
HAD_P;2024;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N2120;0.3;
HAD_P;2024;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N2210;3.46;
HAD_P;2024;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N2510;2.86;
HAD_P;2024;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N2710;0.1;
HAD_P;2024;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N9999;7.22;
HAD_P;2024;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;NAUT;0.2;
HAD_P;2024;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;NCOOR;0.3;
HAD_P;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;M9999;0.6;
HAD_P;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;MCOOR;0.6;
HAD_P;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;N2120;0.06;
HAD_P;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;N2210;7.69;
HAD_P;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;N2510;6;
HAD_P;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;N3120;0.19;
HAD_P;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;N9999;15.51;
HAD_P;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;NAUT;0.9;
HAD_P;2024;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;NCOOR;0.67;
HAD_P;2024;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;M9999;1.43;
HAD_P;2024;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;MCOOR;1.43;
HAD_P;2024;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;N2120;1.34;
HAD_P;2024;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;N2210;9.99;
HAD_P;2024;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;N2510;10.46;
HAD_P;2024;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;N2710;0.51;
HAD_P;2024;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;N3120;0.07;
HAD_P;2024;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;N9999;31.95;
HAD_P;2024;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;NAUT;6.5;
HAD_P;2024;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;NCOOR;2.69;
HAD_P;2024;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;NLIAI;0.39;
HAD_P;2024;510017098;HAD EPERNAY;510000060;M9999;1;
HAD_P;2024;510017098;HAD EPERNAY;510000060;MCOOR;1;
HAD_P;2024;510017098;HAD EPERNAY;510000060;N2120;1;
HAD_P;2024;510017098;HAD EPERNAY;510000060;N2210;5.43;
HAD_P;2024;510017098;HAD EPERNAY;510000060;N2510;5.27;
HAD_P;2024;510017098;HAD EPERNAY;510000060;N2710;0.5;
HAD_P;2024;510017098;HAD EPERNAY;510000060;N3120;0.5;
HAD_P;2024;510017098;HAD EPERNAY;510000060;N9999;14.74;
HAD_P;2024;510017098;HAD EPERNAY;510000060;NAUT;0.8;
HAD_P;2024;510017098;HAD EPERNAY;510000060;NCOOR;1.24;
