BOR;AN;FI;RS;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A37;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A36;PHARMA_F8;PHARMA_G8;PHARMA_E8;PHARMA_H8;PHARMA_F9;PHARMA_G9;PHARMA_H9;PHARMA_E9;PHARMA_A20;PHARMA_A11;PHARMA_B14;PHARMA_C14;PHARMA_A16;PHARMA_A38;PHARMA_A17;PHARMA_A18;PHARMA_A39;PHARMA_A40;PHARMA_A41;PHARMA_A42;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A43;PHARMA_A44;PHARMA_A45;PHARMA_A46;PHARMA_A47;PHARMA_A25;PHARMA_A26;PHARMA_A48;PHARMA_A49;PHARMA_A50;PHARMA_F29;PHARMA_F30;PHARMA_F31;PHARMA_F32;PHARMA_F33;PHARMA_F34;PHARMA_F35;PHARMA_G29;PHARMA_G30;PHARMA_G31;PHARMA_G32;PHARMA_G33;PHARMA_G34;PHARMA_G35;PHARMA_D29;PHARMA_E29
PHARMA;2024;350000436;CH DE BROCELIANDE SITE DE MONFORT;350055166;1;4;0;;0;0;0;16;;30;30;296;0;;;;;;;;;1;1;76;296;0;0;0;0;1;0;11246;1594;0;0;;;;0;0;0;0;0;0;;;;1.6;;;;6.1;;0.6;;;;;;;;0;0
PHARMA;2024;350000444;CH DES MARCHES DE BRETAGNE - ANTRAIN;350048518;1;4;0;;0;1;0;12;0;55;0;291;0;;;;;;;;;1;1;67;291;0;0;0;0;0;1;9463;868;0;0;;;;0;0;0;0;0;0;;;;1.35;;;;2.99;;0.15;;;;;;;;0;1
PHARMA;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;1;4;0;3;1;;0;915;0;160;80;120;1;0;0;0;0;0;1;0;1;1;1;718;120;1;1;1;1;1;1;304916;33922;1;1;22;;0;1;0;0;0;1;1;6;2;12;26.33;;;3.64;83.83;117.65;11.48;;;;;;;;0;0
PHARMA;2024;350002119;CLINIQUE DU MOULIN;350000386;0;;;;;;;;85;;;;0;;;;;;;;;1;1;85;;0;0;0;0;1;1;7478;1008;0;0;;;;0;0;0;0;0;0;;;;0.7;;;;0.5;;;;;;;;;;0;0
PHARMA;2024;350002176;CLINIQUE DE L'ESPERANCE;350000402;0;;;;;;;;82;;;;0;;;;;;;;;1;1;82;;0;0;0;0;1;1;8567;103;0;0;;;;0;0;0;0;0;0;;;;0.8;;;;0.7;;;1;;;;1;;;0;0
PHARMA;2024;350002200;CLINIQUE SAINT YVES;350029948;0;;;;0;0;0;7;;103;;;0;;;;;;;;;0;1;;;0;0;0;0;0;0;;;1;0;;;;0;0;0;0;0;0;;;;1.62;;;;3.07;;;;;;;;;;0;0
PHARMA;2024;350002234;CLINIQUE FSEF RENNES BEAULIEU;750720575;0;;;;;;;;10;55;;;1;1;0;0;0;1;0;0;0;1;1;65;;0;0;0;0;0;0;;;0;0;;;;0;0;0;1;0;0;;;;1;;;;1;;;;;;;;;;0;0
PHARMA;2024;350002564;POLE MPR SAINT HELIER;350046199;0;;;;;;;;;134;;92;0;;;;;;;;;1;1;134;92;0;0;0;0;1;0;47;;0;0;;;;0;0;0;0;0;0;;;;1.8;;;;5.47;0.2;;;;;;;;;0;0
PHARMA;2024;350002754;CENTRE RÉADAPTATION ESCALE THÉBAUDAIS;440042844;0;;;;1;0;0;;30;;;;0;;;;;;;;;1;1;30;;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;;;;0.08;;;;;;;;;;;;;;0;0
PHARMA;2024;350002812;C.R.L.C.C. EUGENE MARQUIS;350023503;0;;;;;;;107;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;45;0;1;0;0;1;1;1;49532;4652;1;0;0;0;0;0;1;1;0;0;0;;;;8;0;2;0.5;12.52;1.21;0;;;;;;;;0;1
PHARMA;2024;350005021;POLE GERIATRIQUE RENNAIS;440042844;0;;;;0;1;;76;0;150;60;164;0;;;;;;;;;0;1;;;0;0;0;0;1;0;;;1;0;;;;0;0;0;0;0;0;;;;2.47;;;;7.05;;;;;;;;;;0;0
PHARMA;2024;350005146;HOPITAL PRIVE SEVIGNE;350000733;0;;;;0;0;0;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;1;0;;;;0;0;0;0;1;1;3;0;4;1.54;;;;6.87;;;;;;;;;;0;0
PHARMA;2024;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;0;;;;1;;0;372;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;360;0;1;1;1;1;1;1;111393;10454;1;1;30;;700;0;0;0;0;0;0;0;0;0;3.2;;;;9.07;1.38;;;;;;;;;0;0
PHARMA;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;0;;;;;;;198;77;87;;;0;;;;;;;;;1;1;;;0;0;0;0;1;1;11215;9207;1;0;;;;0;0;0;0;1;1;2;0;2;2;0.5;0.5;0.2;6.5;2;0.8;;;;;;;;0;0
PHARMA;2024;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;1;4;0;;;;;56;;123;;174;0;;;;;;;;;1;1;179;174;0;0;0;0;1;1;39055;507;1;0;;;;0;0;0;0;0;0;;;;2;;;;4.66;;1;0;;;;;;;0;1
PHARMA;2024;360000129;CLINIQUE SAINT FRANCOIS;360000269;0;;;;0;0;0;45;;15;;;0;;;;;;;;;1;1;60;0;0;0;0;0;1;0;54898;771;0;0;0;0;0;0;0;0;0;1;1;2;0;2;1;0.1;0;1;4;;1;;;;;;;;0;0
PHARMA;2024;360000137;CH CHATEAUROUX;360000053;1;2;0;;1;0;0;496;237;110;30;219;0;;;;;;;;;1;1;70;421;1;1;0;0;1;0;46000;27300;1;1;30;;382;0;0;0;0;1;1;2;0;5;8.22;1;1;0.8;16.28;6.34;3.94;;;;;;;;0;1
PHARMA;2024;360000145;CH LA CHATRE;360000061;0;;;;1;0;0;25;0;35;0;345;1;0;0;0;1;0;0;0;0;1;1;35;26;0;0;0;0;0;0;;2857;1;0;;;;0;0;0;0;0;0;;;;0.8;;;;1.33;;1;;;;;;;;0;0
PHARMA;2024;360000160;CH DU BLANC;360000053;0;;;;0;0;0;36;0;50;30;145;1;0;0;0;0;0;0;0;0;1;1;30;145;0;0;0;0;0;0;3600;644;1;1;5;0;0;0;0;0;1;1;0;2;0;1;1.6;;;;2.03;;2.75;;;;;;;;0;0
PHARMA;2024;360000178;CH SAINT CHARLES DE VALENCAY;360000087;0;;;;1;0;0;;;30;;151;0;;;;;;;;;1;1;30;151;0;0;0;0;0;0;2500;15;1;0;;;;0;0;0;0;0;0;;;;0.6;;;;2.24;;;;;;;;;;0;0
PHARMA;2024;360000202;CH CHATILLON SUR INDRE;360000103;1;3;0;;;;;;;55;31;145;0;;;;;;;;;0;1;;;0;0;0;0;0;0;7150;290;0;0;;;;0;0;0;0;0;0;;;;1;;;;3;;;;;;;;;;0;0
PHARMA;2024;360000251;CH LEVROUX;360000111;0;;;;0;0;0;;;15;;;0;;;;;;;;;1;1;;150;0;0;0;0;0;0;300;15;1;0;;;;0;0;0;0;0;0;;;;0.6;;;;1.63;;;;;;;;;;0;0
PHARMA;2024;360002133;CTRE NÉPHRO CHÂTEAUROUX-CH CHATEAUROUX;920040862;0;;;;0;0;0;;;;;;0;;;;;;;;;0;1;;;0;0;0;0;1;0;1728;95;0;1;;1;;0;0;0;0;0;0;;;;0.8;;;;1;;;;;;;;;;0;0
PHARMA;2024;360002232;CTRE CONV. & DIET.MANOIR EN BERRY;360000541;0;;;;;;;25;;92;;;0;;;;;;;;;1;1;117;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1;;;;1;;;;;;;;;;0;0
PHARMA;2024;360006688;CTRE DEPT GERIATRIQUE LES GRANDS CHENE;360000392;0;;;;1;1;0;;;;81;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1.29;;;;8.89;;1;;;;;;;;0;0
PHARMA;2024;370000051;CLINIQUE JEANNE D'ARC - ST BENOIT;370000028;0;;;;;;;33;;;;;0;;;;;;;;;0;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;1;;;;1.06;;;;;1.34;;;;;;;;;0;0
PHARMA;2024;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;0;;;;;;;246;;;;;0;;;;;;;;;1;1;;;1;1;0;1;1;0;18422;7720;1;1;;7;;0;0;0;0;1;1;4;1;5;3.81;0.25;0.7;;6.71;6.27;1;;;;;;;;0;0
PHARMA;2024;370000119;CLINIQUE VONTES;370013062;0;;;;;;;;149;;;;0;;;;;;;;;1;1;149;;0;0;0;0;1;1;330;;1;0;;;;1;1;1;1;0;0;;;;1;;;2;2;;10;;;;;;;;0;0
PHARMA;2024;370000150;CLINIQUE VELPEAU;370000333;0;;;;1;0;0;0;0;101;0;0;0;;;;;;;;;1;1;101;0;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;0;0;0;0.89;;;;;;;;;;;;;;0;0
PHARMA;2024;370000184;A. N. A. S. LE COURBAT;940805963;1;1;1;;1;;;;56;85;;;0;;;;;;;;;1;1;141;;0;0;0;0;0;0;2417;37;0;0;;;;0;1;0;0;0;0;;;;1.1;;;;2.6;;;;;;;;;;0;0
PHARMA;2024;370000218;CRF CLOS ST VICTOR - JOUÉ LÈS TOURS;450018106;0;;;;;;;;;90;;;0;;;;;;;;;1;1;90;;0;0;0;0;1;1;6517;197;0;0;;;;0;0;0;0;0;0;0;0;0;1.17;0;0;0;0.98;0;0;0;0;0;0;0;0;0;0;0
PHARMA;2024;370000374;CRF BEL AIR;750721334;0;;;;;;;;;96;;;0;;;;;;;;;1;1;96;;0;0;0;0;1;1;16430;437;0;0;;;;0;0;0;0;0;0;;;;1.23;;;;1.97;;;;;;;;;;0;0
PHARMA;2024;370000499;CHRU CLOCHEVILLE - TOURS;370000481;1;4;0;7;0;1;1;129;6;8;;;1;0;1;0;0;0;1;0;0;1;1;;;0;1;1;1;1;1;8863;1244;1;0;;;;0;0;0;0;0;0;;;;3.64;;;0;4.82;2.65;1.2;;;;;;;;0;0
PHARMA;2024;370000531;CH DU CHINONAIS;370000606;0;;;;1;;0;92;57;76;104;167;1;0;0;0;1;0;0;0;0;1;1;22;56;1;1;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1.97;;;;6.2;1.5;1;;;;;;;;0;0
PHARMA;2024;370000861;CHRU BRETONNEAU - TOURS;370000481;1;4;0;7;0;1;1;580;54;96;;;1;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;1;1;38000;4712;1;0;;;;0;0;0;0;1;1;4;1;7;17.92;1;2.45;2.05;20.93;35.37;2.08;;;;;;;;0;1
PHARMA;2024;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;0;;;;1;;;109;50;62;;443;0;;;;;;;;;1;1;34;443;0;0;0;0;1;0;47794;3237;1;0;;;;0;0;0;0;1;0;2;0;2;2.69;0.2;;0.4;9.29;7.25;1;;;;;;;;0;0
PHARMA;2024;370000903;CH PAUL MARTINAIS - LOCHES;370000614;0;;;;1;0;0;49;;30;;184;0;;;;;;;;;1;1;79;184;1;0;0;0;1;0;2718;45;1;1;20;;;0;0;0;0;1;0;2;0;1;2.2;0.1;;0.15;3.86;0;0;;;;;;;;0;1
PHARMA;2024;370000986;CH LOUIS SEVESTRE;370000713;0;;;;;;;;;100;;;0;;;;;;;;;1;1;100;;0;0;0;0;1;1;18052;68;0;0;;;;0;0;0;0;0;0;;;;0.82;;;;2;;;;;;;;;;0;0
PHARMA;2024;370001109;CH DE LUYNES - ET;370002701;1;3;0;;;;;10;;70;;210;1;1;1;0;0;1;1;0;0;1;1;10;210;0;0;0;0;1;0;23220;1171;0;0;;;;0;1;0;1;0;0;;;;1.4;0;0;0;4.6;1;0;;;;;;;;0;0
PHARMA;2024;370001158;CH SAINTE MAURE DE TOURAINE;370004327;0;;;;1;0;1;14;;;;254;1;1;1;1;0;0;0;0;0;1;1;14;254;0;0;0;0;1;0;;;1;0;;;;0;0;0;0;0;0;;;;0.5;;;;0.33;;;;;;;;;;0;0
PHARMA;2024;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;370001067;0;;;;1;0;0;115;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;5645;12;0;1;;1;;0;0;0;0;0;0;0;0;0;0.97;;;;1;;;;;;;;;;0;0
PHARMA;2024;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;1;4;0;7;1;1;1;431;108;;;;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;1;39840;8213;1;1;;;200;1;1;1;0;1;1;4;1;8;11.83;1;;2.16;19.06;54.63;3.92;;;;;;;;0;1
PHARMA;2024;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;0;;;;;;;338;;88;;;0;;;;;;;;;1;1;;;1;0;0;0;0;0;;;1;0;;;;0;0;0;0;1;1;;1;4;2.78;;;0;10.96;4.18;;;;;;;;;0;0
PHARMA;2024;370009938;HAD VAL DE LOIRE;440052041;0;;;;;;;200;;;;;0;;;;;;;;;1;1;200;;0;0;0;0;1;1;22651;3650;0;1;200;;;0;0;0;0;0;0;;;;2;;;;4.74;1.86;;;;;;;;;0;0
PHARMA;2024;370100539;MRF BOIS GIBERT;370100935;0;;;;;;;;;92;;;0;;;;;;;;;1;1;92;;0;0;0;0;1;1;12423;134;0;0;;;;0;1;0;0;0;0;;;;1.23;;;;1.4;;;;;;;;;;0;0
PHARMA;2024;370102659;SERVICE USLD PSY BATIMENT LE CEDRE;370013054;0;;;;1;1;0;;;;80;;0;;;;;;;;;1;1;80;;0;0;0;0;0;0;1111;123;0;0;;;;0;0;0;0;0;0;;;;0.67;;;;0.67;;;;;;;;;;0;0
PHARMA;2024;380000018;CH RHUMATOLOGIQUE D'URIAGE;380780023;1;1;1;;1;;;30;;57;;223;0;;;;;;;;;1;1;87;223;0;0;0;0;1;1;11485;279;0;0;;;;0;0;0;0;0;0;;;;1.01;;;;3.72;;;;;;;;;;0;0
PHARMA;2024;380000026;CH FABRICE MARCHIOL LA MURE;380780031;1;4;0;0;1;0;0;35;0;20;30;120;1;1;1;0;0;1;1;0;1;1;1;30;120;0;1;0;0;0;0;697;188;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0.98;;;;1.64;;0.62;;;;;;;;0;0
PHARMA;2024;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;1;4;0;3;1;1;1;342;0;0;155;178;0;;;;;;;;;1;1;155;178;1;1;0;0;1;1;;;1;0;;;;0;0;0;0;1;1;3;;3;6.92;0.2;;0.17;16.28;11.55;2.9;;;;;;;;0;1
PHARMA;2024;380000042;CH YVES TOURAINE;380780056;0;;;;;;;70;;60;;110;0;;;;;;;;;1;1;130;110;0;0;0;0;0;0;;;1;0;;;;0;0;0;0;0;0;;;;1.32;;;;3.15;0.25;1;;;;;;;;0;0
PHARMA;2024;380000059;CH DE RIVES;380780072;0;;;;0;0;0;32;;30;;148;0;;;;;;;;;1;1;0;148;0;0;0;0;0;0;4500;1946;0;0;;;;0;0;0;0;0;0;0;0;0;1.3;0;0;0;2.72;;0.5;;;;;;;;0;0
PHARMA;2024;380000067;HOPITAL NORD - CHU38;380780080;0;;;;1;0;0;1226;28;219;164;;1;0;1;0;0;0;1;0;1;1;1;;;1;1;1;1;1;1;23185;3767;1;1;82;0;0;1;0;0;0;1;1;17;1;24;27.77;1.92;27.77;1.5;70.35;99.31;21.65;;;;;;;;0;1
PHARMA;2024;380000091;CH INTERCOMMUNAL VERCORS ISERE;380780171;0;;;;1;0;0;30;0;50;0;408;0;;;;;;;;;1;1;78;462;0;1;0;0;1;1;10050;6276;1;0;;;;0;1;1;1;0;0;;;;2.3;;;;7.06;;;;;;;;;;0;0
PHARMA;2024;380000109;CH DE SAINT LAURENT DU PONT;380780213;0;;;;1;0;0;6;0;25;76;243;0;;;;;;;;;0;1;76;243;0;0;0;0;1;0;5603;1701;0;0;;;;0;0;0;0;0;0;;;;1.5;;;;3.8;0;1;0;;;;;;;0;0
PHARMA;2024;380000125;CH DE SAINT GEOIRE EN VALDAINE;380780239;0;;;;;;;;;30;;151;0;;;;;;;;;1;1;30;151;0;0;0;0;1;0;769;406;0;0;;;;0;0;0;0;0;0;;;;1;;;;2;;0.4;;;;;;;;0;0
PHARMA;2024;380000133;CH ALPES ISERE;380780247;0;;;;;;;;;;;;0;;;;;;;;;1;1;300;;0;0;0;0;1;1;28382;2571;0;0;;;;1;0;0;0;0;0;;;;3.2;;;1;6;1;2.1;;;;;;;;0;1
PHARMA;2024;380000166;CHI DE LUZY-DUFEILLANT;380781351;0;;;;1;1;0;;;35;;179;0;;;;;;;;;1;1;35;179;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.4;;;;0.75;;;;;;;;;;0;0
PHARMA;2024;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;0;;;;;;;;0;58;0;;1;0;0;0;0;0;0;1;0;1;1;40;0;1;1;0;0;1;1;24341;7887;1;1;40;0;0;1;0;0;0;1;0;2;0;3;6.9;0.4;0.65;1.64;12.5;11.51;2.5;;;;;;;;0;1
PHARMA;2024;380000406;HOPITAL DE VOIRON - CHU38;380780080;1;4;0;;0;0;0;173;;;30;;1;1;1;0;1;0;0;0;0;1;1;;;0;0;0;0;1;1;7022;1507;0;1;20;0;0;0;0;0;0;0;1;0;0;0;3.3;;3.3;0.4;9.77;2;;;;;;;;;0;1
PHARMA;2024;380005868;ANNEXE DU CTRE DE SOINS DE VIRIEU;010783009;0;;;;1;0;0;;;144;;;0;;;;;;;;;1;1;73;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;0.51;;;;0.25;;;;;;;;;;0;0
PHARMA;2024;380005918;CLINIQUE LES GRANGES;310025010;0;;;;;;;;;95;;;0;;;;;;;;;1;1;95;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;0;0;0;0.86;;;;0.91;;;;;;;;;;0;0
PHARMA;2024;380009928;CENTRE MEDICAL ROCHEPLANE;380804542;0;;;;;;;;;247;;;0;;;;;;;;;1;1;247;;0;0;0;0;1;0;11132;479;0;0;;;;0;0;0;0;0;0;;;;1.94;;;;5.66;1.17;;;;;;;;;0;0
PHARMA;2024;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;0;;;;1;0;0;287;0;30;0;0;0;;;;;;;;;1;1;0;0;1;0;0;0;1;1;5088;2374;1;0;;;;0;0;0;0;1;1;4;0;5;6.4;1;1.5;1;13.1;2;0.8;;;;;;;;0;1
PHARMA;2024;380019026;AGDUC CENTRE DE DIALYSE VOIRON;380793802;0;;;;1;0;0;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;1;539;46;0;1;;110;;0;0;0;0;0;0;;;;2.33;;;;2.5;4.43;1.21;;;;;;;;0;0
PHARMA;2024;380020123;CLINIQUE DES COTES DU RHONE;380021139;0;;;;;;;48;;;;;0;;;;;;;;;1;1;48;;0;1;0;0;1;0;14191;293;0;0;;;;0;0;0;0;0;0;;;;1;;;;2;;;;;;;;;;0;0
PHARMA;2024;380780197;CLINIQUE ST VINCENT DE PAUL MATERNITE;380798173;1;3;1;;;;;87;;52;;;0;;;;;;;;;1;1;57;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;0;3;1;3;1.76;0.2;0;0;4.56;9.54;;;;;;;;;0;0
PHARMA;2024;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;0;;;;;;;20;;;;;0;;;;;;;;;1;1;20;;0;0;0;0;1;0;4524;55;0;0;;;;0;0;0;0;1;0;1;0;2;1.03;;0;0;2;5.78;0;;;;;;;;0;0
PHARMA;2024;380780296;CLINIQUE DU DAUPHINE;920039674;0;;;;0;0;;;140;;;;0;;;;;;;;;1;1;140;;0;0;0;0;1;1;;;0;0;;;;0;0;1;0;0;0;;;;1.17;;;;1.8;;;;;;;;;;0;0
PHARMA;2024;380780312;CLINIQUE FSEF GRENOBLE LA TRONCHE;750720575;0;;;;1;0;0;;89;65;;;0;;;;;;;;;1;1;;;0;0;0;0;1;1;17871;2089;0;0;;;;0;0;0;0;0;0;;;;1.58;;;8.72;2.58;2.58;27.98;;;;;;;;0;0
PHARMA;2024;380780379;CENTRE DE PNEUMOLOGIE HENRI BAZIRE;380798249;0;;;;0;0;0;;;71;;;0;;;;;;;;;1;1;71;;0;0;0;0;0;0;5813;579;0;0;;;;0;0;0;0;1;0;;;;0.75;;;;0.94;;;;;;;;;;0;0
PHARMA;2024;380781138;CENTRE DE SOINS DE VIRIEU;010783009;0;;;;1;0;0;;;144;;;0;;;;;;;;;1;1;71;;0;0;0;0;1;0;;4177;1;0;;;;0;0;0;0;0;0;;;;0.5;;;;0.89;;;;;;;;;;0;0
PHARMA;2024;380781369;LE MAS DES CHAMPS;010783009;0;;;;0;0;0;;;57;;;0;;;;;;;;;1;1;57;;0;0;0;0;1;0;5382;;0;0;;;;0;0;0;0;0;0;;;;0.65;;;;0.5;;;;;;;;;;0;0
PHARMA;2024;380785956;CLINIQUE DES CEDRES;380795211;0;;;;;;;145;;;;;1;0;0;0;1;0;0;1;0;1;1;114;;0;1;0;0;1;0;53742;2684;0;0;;;;0;0;0;0;1;1;2;1;6;2.1;0.1;;1;8;17;;;;;;;;;0;0
PHARMA;2024;380786442;CLINIQUE BELLEDONNE;380798025;0;;;;;;;223;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;1200;270;0;0;;;;0;0;0;0;1;1;3;1;4;2.6;0.6;;;13.4;1.8;;;;;;;;;0;1
PHARMA;2024;380794297;FONDATION GEORGES BOISSEL;380794297;0;;;;;;;;140;;;;0;;;;;;;;;1;1;18;;0;0;0;0;0;0;12387;3610;0;0;;;;0;0;0;0;0;0;;;;1.36;;;;1.8;;;;;;;;;;0;0
PHARMA;2024;380802512;USLD M.PHILIBERT SAINT MARTIN D'HERES;380793265;0;;;;;;;;;;80;;0;;;;;;;;;1;1;45;35;0;0;0;0;0;0;6656;6700;0;0;;;;0;0;0;0;0;0;;;;0.7;;;;0.7;;;1;;;;1;;;0;0
PHARMA;2024;390000040;CH LONS;390780146;1;4;1;;1;;1;332;0;205;111;906;1;0;0;0;1;0;0;1;0;1;1;111;906;1;1;0;1;1;1;33787;5961;1;1;40;0;39;0;1;0;0;1;1;3;0;4;8.6;0.6;0.7;0.9;16.29;14.95;1.8;;;;;;;;0;1
PHARMA;2024;390000073;CHI PAYS REVERMONT SITE SALINS;390780179;1;4;1;;1;;0;0;0;87;0;154;0;;;;;;;;;1;1;0;0;0;0;0;0;0;0;;;1;0;;;;0;0;0;0;0;0;0;0;0;0;;;;7.67;;;;;;;;;;0;0
PHARMA;2024;390000164;CHS SAINT YLIE JURA;390780476;1;4;0;7;1;;0;10;240;;;155;1;0;0;1;1;0;0;0;1;1;1;10;100;0;0;0;0;0;1;14024;368;0;0;;;;0;0;0;0;0;0;;;;1.6;;;0.4;5.8;0.8;1;;;;;;;;0;1
PHARMA;2024;390000172;CRCPFC LA GRANGE SUR LE MONT;250006335;0;;;;1;0;0;;;96;;;0;;;;;;;;;1;1;96;;0;0;0;0;0;0;10339;82;0;0;;;;0;0;0;0;0;0;;;;0.85;;;;1.8;;;;;;;;;;0;0
PHARMA;2024;390000222;CH LOUIS PASTEUR DOLE;390780609;1;4;0;5;;;;166;0;92;32;27;1;0;1;0;0;0;0;1;0;1;1;;;1;0;0;0;0;1;5269;350;1;0;;;;0;0;0;0;1;1;2;0;2;3.84;0.2;0.7;1;8.9;5.15;1;;;;;;;;0;1
PHARMA;2024;390780559;CLINIQUE DU JURA;390000180;0;;;;;;;16;;;;;0;;;;;;;;;1;1;16;;0;0;0;0;1;1;4383;29;0;0;;;;0;0;0;0;1;0;1;0;2;1.03;1.03;0;0;0.7;0;0;;;;;;;;0;0
PHARMA;2024;390780575;POLYCLINIQUE DU PARC;690046339;0;;;;0;0;0;30;;;;;0;;;;;;;;;1;1;30;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;1;1;2;;2;0.86;;;;1.35;;;;;;;;;;0;0
PHARMA;2024;400000105;CENTRE HOSPITALIER DAX;400780193;0;;;;1;;;329;15;137;85;227;1;0;1;0;0;0;0;1;1;1;1;19;0;1;1;0;0;1;1;17939;556;1;1;180;;;0;0;0;0;0;0;3;2;4;7.81;1;1.1;1.93;15.92;13.96;0.5;;;;;;;;0;1
PHARMA;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;1;4;0;4;1;0;1;335;145;110;110;419;1;0;0;0;0;0;1;0;0;1;1;683;419;1;1;0;0;1;1;77295;;1;1;35;0;720;1;0;0;0;1;0;3;;3;7.71;0.5;1.2;0.42;28.33;27.28;2.73;;;;;;;;0;1
PHARMA;2024;400000147;CENTRE HOSPITALIER DE SAINT SEVER;400780268;0;;;;0;0;0;15;0;30;40;32;0;;;;;;;;;1;1;85;32;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1.4;;;;1;;;;;;;;;;0;0
PHARMA;2024;400000261;INSTITUT HÉLIO- MARIN LABENNE;400780458;0;;;;1;0;0;15;0;30;135;;0;;;;;;;;;1;1;180;;0;0;0;0;1;0;10264;75;0;0;;;;0;0;0;0;0;0;;;;1.15;0;0;0;2.3;;;;;;;;;;0;0
PHARMA;2024;400015103;GCS PAYS DE L'ADOUR;400015095;0;;;;1;0;0;58;;30;;;0;;;;;;;;;1;1;88;;0;0;0;0;0;0;2179;840;0;0;;;;0;0;0;0;1;1;2;0;2;1.2;0.2;;;2.8;0.4;0.1;;;;;;;;0;0
PHARMA;2024;400015236;GCS DU MARSAN;400015145;0;;;;;;;30;0;0;0;0;0;;;;;;;;;1;1;30;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;1;0;2;0;2;1;0.2;0;1;1;;;0;0;0;0;0;0;0;0;0
PHARMA;2024;400780102;CLINIQUE NAPOLEON;400000055;0;;;;0;0;0;;;90;;;0;;;;;;;;;1;1;90;;0;0;0;0;1;0;16604;1360;0;0;;;;0;0;0;0;0;0;;;;0.9;;;;1.1;;;;;;;;;;0;0
PHARMA;2024;400780342;CLINIQUE JEAN LE BON;400000196;0;;;;;;;35;;;;;0;;;;;;;;;1;1;35;;0;0;0;0;1;1;3161;983;0;0;;;;0;0;0;0;1;1;2;0;2;1.14;1;0;0;2;0.5;;;;;;;;;0;0
PHARMA;2024;400780367;CLINIQUE FSEF AIRE-SUR-L'ADOUR;750720575;0;;;;;;;;65;;;;0;;;;;;;;;1;1;15;;0;0;0;0;1;1;3426;378;0;0;;;;0;0;0;0;0;0;0;0;0;0.73;;;;;;;;;;;;;;0;0
PHARMA;2024;400780383;SMR SAINT LOUIS;640010328;0;;;;0;0;0;;;45;;;0;;;;;;;;;0;1;45;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;0;0;;;;;;;;1;;;;;;;;;;0;0
PHARMA;2024;400780425;CLINIQUE SMR PRIMEROSE;400000246;0;;;;;;;;;74;;;0;;;;;;;;;0;1;74;;0;0;0;0;1;0;4779;48;0;0;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;;;;;;;;0;0
PHARMA;2024;400780466;CLINIQUE SAINT MARTIN DE SEIGNANX;400000279;0;;;;;;;;;74;;;0;;;;;;;;;1;1;74;;0;0;0;0;1;0;17408;873;0;0;;;;0;0;0;0;0;0;0;0;0;0.8;;;;0.8;;;;;;;;;;0;0
