BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;JOUHP;EMSSR
SSR;2024;340780816;CL MUT JEAN LEON LA GRANDE MOTTE;340023209;SSR_A;;107;39055;;496;17032;0;
SSR;2024;340780816;CL MUT JEAN LEON LA GRANDE MOTTE;340023209;SSR_A50;1;10;;;;1913;0;
SSR;2024;340780816;CL MUT JEAN LEON LA GRANDE MOTTE;340023209;SSR_A59;1;97;;;;15119;0;
SSR;2024;340780816;CL MUT JEAN LEON LA GRANDE MOTTE;340023209;SSR_TOT;;107;39055;;496;17032;0;0
SSR;2024;340780857;CL LE CASTELET ST JEAN DE VEDAS;340000421;SSR_A;;106;38325;22;1082;32363;11459;
SSR;2024;340780857;CL LE CASTELET ST JEAN DE VEDAS;340000421;SSR_A50;1;7;;;;173;0;
SSR;2024;340780857;CL LE CASTELET ST JEAN DE VEDAS;340000421;SSR_A51;1;99;;22;;32190;11459;
SSR;2024;340780857;CL LE CASTELET ST JEAN DE VEDAS;340000421;SSR_TOT;;106;38325;22;1082;32363;11459;0
SSR;2024;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;SSR_A;;60;21960;15;600;14408;3582;
SSR;2024;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;SSR_A50;1;22;;;;7698;0;
SSR;2024;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;SSR_A59;1;20;;15;;5675;3582;
SSR;2024;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;SSR_A62;1;18;;;;1035;0;
SSR;2024;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;SSR_TOT;;60;21960;15;600;14408;3582;0
SSR;2024;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;SSR_A;;73;29930;9;611;24165;3835;
SSR;2024;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;SSR_A50;1;0;;0;;0;0;
SSR;2024;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;SSR_A51;1;33;;4;;9761;2703;
SSR;2024;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;SSR_A52;1;40;;5;;14404;1132;
SSR;2024;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;340000629;SSR_TOT;;73;29930;9;611;24165;3835;
SSR;2024;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;SSR_A;;17;4301;20;637;3637;6955;
SSR;2024;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;SSR_A51;1;9;;15;;1004;4747;
SSR;2024;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;SSR_A52;1;8;;5;;2633;2208;
SSR;2024;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;SSR_TOT;;17;4301;20;637;3637;6955;1
SSR;2024;340789981;CL FONTFROIDE MONTPELLIER;340001866;SSR_A;;105;38203;35;943;32779;11234;
SSR;2024;340789981;CL FONTFROIDE MONTPELLIER;340001866;SSR_A50;1;18;;;;5795;0;
SSR;2024;340789981;CL FONTFROIDE MONTPELLIER;340001866;SSR_A51;1;67;;20;;21460;6326;
SSR;2024;340789981;CL FONTFROIDE MONTPELLIER;340001866;SSR_A53;1;20;;15;;5524;4908;
SSR;2024;340789981;CL FONTFROIDE MONTPELLIER;340001866;SSR_TOT;;105;38203;35;943;32779;11234;
SSR;2024;340796051;USLD LES PERGOLINES SETE HBT;340011295;SSR_A;;57;20862;;661;19049;0;
SSR;2024;340796051;USLD LES PERGOLINES SETE HBT;340011295;SSR_A50;1;20;;;;7127;0;
SSR;2024;340796051;USLD LES PERGOLINES SETE HBT;340011295;SSR_A59;1;37;;;;11922;0;
SSR;2024;340796051;USLD LES PERGOLINES SETE HBT;340011295;SSR_TOT;;57;20862;;661;19049;0;0
SSR;2024;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;SSR_A;;90;32940;50;1040;28341;11373;
SSR;2024;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;SSR_A50;1;;;;;0;0;
SSR;2024;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;SSR_A51;1;90;;50;;28341;11373;
SSR;2024;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;SSR_TOT;;90;32940;50;1040;28341;11373;0
SSR;2024;340797596;CENTRE DU MELEZET MONTPELLIER;920030269;SSR_A;;73;26718;;633;26314;0;
SSR;2024;340797596;CENTRE DU MELEZET MONTPELLIER;920030269;SSR_A50;1;15;;;;2922;0;
SSR;2024;340797596;CENTRE DU MELEZET MONTPELLIER;920030269;SSR_A59;1;58;;;;23392;0;
SSR;2024;340797596;CENTRE DU MELEZET MONTPELLIER;920030269;SSR_TOT;;73;26718;;633;26314;0;0
SSR;2024;340798552;CTRE SSR LE PECH DU SOLEIL BOUJAN S/L;340798545;SSR_A;;80;29200;;834;28771;0;
SSR;2024;340798552;CTRE SSR LE PECH DU SOLEIL BOUJAN S/L;340798545;SSR_A50;1;10;;;;3440;0;
SSR;2024;340798552;CTRE SSR LE PECH DU SOLEIL BOUJAN S/L;340798545;SSR_A59;1;70;;;;25331;0;
SSR;2024;340798552;CTRE SSR LE PECH DU SOLEIL BOUJAN S/L;340798545;SSR_TOT;;80;29200;;834;28771;0;0
SSR;2024;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;SSR_A;;60;21900;0;440;17050;0;
SSR;2024;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;SSR_A50;1;22;;0;;5498;0;
SSR;2024;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;SSR_A58;1;18;;;;5477;0;
SSR;2024;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;SSR_A59;1;20;;;;6075;0;
SSR;2024;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;SSR_TOT;;60;21900;0;440;17050;0;0
SSR;2024;350000071;HOPITAL ARTHUR GARDINER;920028560;SSR_A;;44;16060;15;301;11309;2981;
SSR;2024;350000071;HOPITAL ARTHUR GARDINER;920028560;SSR_A50;1;20;;;;1222;0;
SSR;2024;350000071;HOPITAL ARTHUR GARDINER;920028560;SSR_A53;1;;;15;;0;2981;
SSR;2024;350000071;HOPITAL ARTHUR GARDINER;920028560;SSR_A59;1;24;;;;10087;0;
SSR;2024;350000071;HOPITAL ARTHUR GARDINER;920028560;SSR_TOT;;44;16060;15;301;11309;2981;
SSR;2024;350000147;GHRE - SITE SAINT MALO BROUSSAIS;350000022;SSR_A;;20;7300;8;134;5716;3175;
SSR;2024;350000147;GHRE - SITE SAINT MALO BROUSSAIS;350000022;SSR_A50;1;;;;;0;0;
SSR;2024;350000147;GHRE - SITE SAINT MALO BROUSSAIS;350000022;SSR_A51;1;8;;4;;988;1099;
SSR;2024;350000147;GHRE - SITE SAINT MALO BROUSSAIS;350000022;SSR_A52;1;12;;4;;4728;2076;
SSR;2024;350000147;GHRE - SITE SAINT MALO BROUSSAIS;350000022;SSR_A59;1;;;;;0;0;
SSR;2024;350000147;GHRE - SITE SAINT MALO BROUSSAIS;350000022;SSR_TOT;;20;7300;8;134;5716;3175;1
SSR;2024;350000154;C.H FOUGERES;350000030;SSR_A;;28;10220;;342;10152;0;
SSR;2024;350000154;C.H FOUGERES;350000030;SSR_A50;1;28;;;;10152;0;
SSR;2024;350000154;C.H FOUGERES;350000030;SSR_TOT;;28;10220;;342;10152;0;0
SSR;2024;350000162;CHIRC SITE REDON;350000048;SSR_A;;44;15848;;420;13809;0;
SSR;2024;350000162;CHIRC SITE REDON;350000048;SSR_A50;1;12;;;;4226;0;
SSR;2024;350000162;CHIRC SITE REDON;350000048;SSR_A51;1;7;;;;2324;0;
SSR;2024;350000162;CHIRC SITE REDON;350000048;SSR_A52;1;7;;;;1468;0;
SSR;2024;350000162;CHIRC SITE REDON;350000048;SSR_A59;1;18;;;;5791;0;
SSR;2024;350000162;CHIRC SITE REDON;350000048;SSR_E50;1;;;;;0;0;
SSR;2024;350000162;CHIRC SITE REDON;350000048;SSR_TOT;;44;15848;;420;13809;0;0
SSR;2024;350000204;CENTRE LOCAL HOSPITALIER SAINT JOSEPH;350023248;SSR_A;;25;9150;2;331;8994;1414;
SSR;2024;350000204;CENTRE LOCAL HOSPITALIER SAINT JOSEPH;350023248;SSR_A50;1;25;;2;;8994;1414;
SSR;2024;350000204;CENTRE LOCAL HOSPITALIER SAINT JOSEPH;350023248;SSR_TOT;;25;9150;2;331;8994;1414;0
SSR;2024;350000212;CENTRE HOSPITALIER LA GUERCHE DE BGNE;350000089;SSR_A;;20;7300;0;233;5815;0;
SSR;2024;350000212;CENTRE HOSPITALIER LA GUERCHE DE BGNE;350000089;SSR_A50;1;20;;0;;5815;0;
SSR;2024;350000212;CENTRE HOSPITALIER LA GUERCHE DE BGNE;350000089;SSR_TOT;;20;7300;0;233;5815;0;0
SSR;2024;350000410;CH DE LA ROCHE AUX FÉES JANZE;350002291;SSR_A;;25;9150;;279;8783;0;
SSR;2024;350000410;CH DE LA ROCHE AUX FÉES JANZE;350002291;SSR_A50;1;25;;;;8783;0;
SSR;2024;350000410;CH DE LA ROCHE AUX FÉES JANZE;350002291;SSR_TOT;;25;9150;;279;8783;0;0
SSR;2024;350000428;CENTRE HOSPITALIER GRAND-FOUGERAY;350002309;SSR_A;;21;6685;;95;3770;0;
SSR;2024;350000428;CENTRE HOSPITALIER GRAND-FOUGERAY;350002309;SSR_A50;1;21;;;;3770;0;
SSR;2024;350000428;CENTRE HOSPITALIER GRAND-FOUGERAY;350002309;SSR_TOT;;21;6685;;95;3770;0;0
SSR;2024;350000436;CH DE BROCELIANDE SITE DE MONFORT;350055166;SSR_A;;30;10579;;217;10521;0;
SSR;2024;350000436;CH DE BROCELIANDE SITE DE MONFORT;350055166;SSR_A50;1;6;;;;2533;0;
SSR;2024;350000436;CH DE BROCELIANDE SITE DE MONFORT;350055166;SSR_A59;1;24;;;;7988;0;
SSR;2024;350000436;CH DE BROCELIANDE SITE DE MONFORT;350055166;SSR_TOT;;30;10579;;217;10521;0;0
SSR;2024;350000444;CH DES MARCHES DE BRETAGNE - ANTRAIN;350048518;SSR_A;;52;19032;10;478;14916;2025;
SSR;2024;350000444;CH DES MARCHES DE BRETAGNE - ANTRAIN;350048518;SSR_A50;1;12;;;;4108;0;
SSR;2024;350000444;CH DES MARCHES DE BRETAGNE - ANTRAIN;350048518;SSR_A51;1;30;;5;;5465;1002;
SSR;2024;350000444;CH DES MARCHES DE BRETAGNE - ANTRAIN;350048518;SSR_A52;1;10;;5;;5343;1023;
SSR;2024;350000444;CH DES MARCHES DE BRETAGNE - ANTRAIN;350048518;SSR_TOT;;52;19032;10;478;14916;2025;0
SSR;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SSR_A;;30;10740;9;309;9773;6632;
SSR;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SSR_A50;0;0;;;;0;353;
SSR;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SSR_A51;1;5;;;;1469;0;
SSR;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SSR_A52;1;25;;9;;8304;6279;
SSR;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SSR_E;;15;3650;12;563;2203;2254;
SSR;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SSR_E50;0;0;;12;;0;0;
SSR;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SSR_E51;1;5;;;;680;429;
SSR;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SSR_E52;1;10;;;;1347;1825;
SSR;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SSR_E55;1;;;;;176;0;
SSR;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SSR_TOT;;45;14390;21;872;11976;8886;1
SSR;2024;350002200;CLINIQUE SAINT YVES;350029948;SSR_A;;103;37595;45;1414;30153;10977;
SSR;2024;350002200;CLINIQUE SAINT YVES;350029948;SSR_A53;1;35;;35;;10524;9051;
SSR;2024;350002200;CLINIQUE SAINT YVES;350029948;SSR_A55;1;68;;10;;19629;1926;
SSR;2024;350002200;CLINIQUE SAINT YVES;350029948;SSR_TOT;;103;37595;45;1414;30153;10977;0
SSR;2024;350002234;CLINIQUE FSEF RENNES BEAULIEU;750720575;SSR_A;;35;12045;22;225;8053;6665;
SSR;2024;350002234;CLINIQUE FSEF RENNES BEAULIEU;750720575;SSR_A51;1;15;;8;;3042;2844;
SSR;2024;350002234;CLINIQUE FSEF RENNES BEAULIEU;750720575;SSR_A52;1;20;;14;;5011;3821;
SSR;2024;350002234;CLINIQUE FSEF RENNES BEAULIEU;750720575;SSR_E;;20;5881;10;264;4052;1742;
SSR;2024;350002234;CLINIQUE FSEF RENNES BEAULIEU;750720575;SSR_E50;1;11;;5;;1899;903;
SSR;2024;350002234;CLINIQUE FSEF RENNES BEAULIEU;750720575;SSR_E51;1;3;;2;;905;135;
SSR;2024;350002234;CLINIQUE FSEF RENNES BEAULIEU;750720575;SSR_E52;1;6;;3;;1248;704;
SSR;2024;350002234;CLINIQUE FSEF RENNES BEAULIEU;750720575;SSR_TOT;;55;17926;32;489;12105;8407;0
SSR;2024;350002564;POLE MPR SAINT HELIER;350046199;SSR_A;;134;48910;95;1134;43969;36311;
SSR;2024;350002564;POLE MPR SAINT HELIER;350046199;SSR_A51;1;44;;45;;10148;13130;
SSR;2024;350002564;POLE MPR SAINT HELIER;350046199;SSR_A52;1;90;;50;;33821;23181;
SSR;2024;350002564;POLE MPR SAINT HELIER;350046199;SSR_TOT;;134;48910;95;1134;43969;36311;1
SSR;2024;350002754;CENTRE RÉADAPTATION ESCALE THÉBAUDAIS;440042844;SSR_A;;;;20;0;0;4240;
SSR;2024;350002754;CENTRE RÉADAPTATION ESCALE THÉBAUDAIS;440042844;SSR_A58;1;;;20;;0;4240;
SSR;2024;350002754;CENTRE RÉADAPTATION ESCALE THÉBAUDAIS;440042844;SSR_TOT;;;;20;0;0;4240;0
SSR;2024;350002911;MRC ST THOMAS VILLENEUVE BAGUER;220020739;SSR_A;;30;10950;5;340;9963;470;
SSR;2024;350002911;MRC ST THOMAS VILLENEUVE BAGUER;220020739;SSR_A50;1;30;;5;;9963;470;
SSR;2024;350002911;MRC ST THOMAS VILLENEUVE BAGUER;220020739;SSR_TOT;;30;10950;5;340;9963;470;0
SSR;2024;350005021;POLE GERIATRIQUE RENNAIS;440042844;SSR_A;;150;54600;10;1013;47069;692;
SSR;2024;350005021;POLE GERIATRIQUE RENNAIS;440042844;SSR_A50;1;30;;0;;3217;0;
SSR;2024;350005021;POLE GERIATRIQUE RENNAIS;440042844;SSR_A51;1;30;;5;;14935;270;
SSR;2024;350005021;POLE GERIATRIQUE RENNAIS;440042844;SSR_A52;1;30;;5;;5602;422;
SSR;2024;350005021;POLE GERIATRIQUE RENNAIS;440042844;SSR_A59;1;60;;;;23315;0;
SSR;2024;350005021;POLE GERIATRIQUE RENNAIS;440042844;SSR_TOT;;150;54600;10;1013;47069;692;0
SSR;2024;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;SSR_A;;100;28242;;561;25823;0;
SSR;2024;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;SSR_A50;1;27;;;;6587;0;
SSR;2024;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;SSR_A59;1;73;;;;19236;0;
SSR;2024;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;SSR_TOT;;100;28242;;561;25823;0;0
SSR;2024;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;SSR_A;;;;7;0;0;3397;
SSR;2024;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;SSR_A51;1;;;7;;0;3397;
SSR;2024;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;SSR_TOT;;;;7;0;0;3397;1
SSR;2024;350008579;CENTRE DE READAPTATION DU PATIS FRAUX;350039673;SSR_A;;24;8760;12;170;2935;6274;
SSR;2024;350008579;CENTRE DE READAPTATION DU PATIS FRAUX;350039673;SSR_A51;1;24;;12;;2935;6274;
SSR;2024;350008579;CENTRE DE READAPTATION DU PATIS FRAUX;350039673;SSR_TOT;;24;8760;12;170;2935;6274;0
SSR;2024;350016135;SERVICE DE S.S.R. - CH VITRÉ;350000055;SSR_A;;53;19398;;498;15572;0;
SSR;2024;350016135;SERVICE DE S.S.R. - CH VITRÉ;350000055;SSR_A50;1;3;;;;1958;0;
SSR;2024;350016135;SERVICE DE S.S.R. - CH VITRÉ;350000055;SSR_A59;1;50;;;;13614;0;
SSR;2024;350016135;SERVICE DE S.S.R. - CH VITRÉ;350000055;SSR_TOT;;53;19398;;498;15572;0;0
SSR;2024;350040499;GHRE - SITE CANCALE;350000022;SSR_A;;25;9125;;326;8657;0;
SSR;2024;350040499;GHRE - SITE CANCALE;350000022;SSR_A50;1;25;;;;8657;0;
SSR;2024;350040499;GHRE - SITE CANCALE;350000022;SSR_TOT;;25;9125;;326;8657;0;0
SSR;2024;350044756;CLINIQUE PHILAE;350044749;SSR_A;;38;13870;;238;7621;0;
SSR;2024;350044756;CLINIQUE PHILAE;350044749;SSR_A58;1;38;;;;7621;0;
SSR;2024;350044756;CLINIQUE PHILAE;350044749;SSR_TOT;;38;13870;;238;7621;0;0
SSR;2024;350053013;CHU RENNES SITE SAINT LAURENT;350005179;SSR_E;;15;3925;5;341;1695;827;
SSR;2024;350053013;CHU RENNES SITE SAINT LAURENT;350005179;SSR_E51;1;2;;1;;210;46;
SSR;2024;350053013;CHU RENNES SITE SAINT LAURENT;350005179;SSR_E52;1;13;;3;;1464;732;
SSR;2024;350053013;CHU RENNES SITE SAINT LAURENT;350005179;SSR_E55;1;;;1;;21;49;
SSR;2024;350053013;CHU RENNES SITE SAINT LAURENT;350005179;SSR_TOT;;15;3925;5;341;1695;827;0
SSR;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;SSR_A;;88;31755;11;773;29119;1351;
SSR;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;SSR_A50;1;42;;0;;13270;0;
SSR;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;SSR_A54;1;15;;6;;1575;745;
SSR;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;SSR_A59;1;31;;5;;14274;606;
SSR;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;SSR_TOT;;88;31755;11;773;29119;1351;0
SSR;2024;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;SSR_A;;123;44652;15;633;34179;5979;
SSR;2024;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;SSR_A50;1;20;;;;6310;0;
SSR;2024;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;SSR_A51;1;50;;9;;9783;4023;
SSR;2024;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;SSR_A52;1;35;;6;;13140;1956;
SSR;2024;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;SSR_A59;1;18;;;;4946;0;
SSR;2024;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;SSR_TOT;;123;44652;15;633;34179;5979;1
SSR;2024;360000129;CLINIQUE SAINT FRANCOIS;360000269;SSR_A;;15;5475;10;212;4460;0;
SSR;2024;360000129;CLINIQUE SAINT FRANCOIS;360000269;SSR_A50;1;15;;10;;4460;0;
SSR;2024;360000129;CLINIQUE SAINT FRANCOIS;360000269;SSR_TOT;;15;5475;10;212;4460;0;0
SSR;2024;360000145;CH LA CHATRE;360000061;SSR_A;;35;12810;;207;6412;0;
SSR;2024;360000145;CH LA CHATRE;360000061;SSR_A50;1;35;;;;6412;0;
SSR;2024;360000145;CH LA CHATRE;360000061;SSR_TOT;;35;12810;;207;6412;0;0
SSR;2024;360000160;CH DU BLANC;360000053;SSR_A;;50;18250;;337;11196;0;
SSR;2024;360000160;CH DU BLANC;360000053;SSR_A50;1;;;;;0;0;
SSR;2024;360000160;CH DU BLANC;360000053;SSR_A58;1;20;;;;2801;0;
SSR;2024;360000160;CH DU BLANC;360000053;SSR_A59;1;30;;;;8395;0;
SSR;2024;360000160;CH DU BLANC;360000053;SSR_TOT;;50;18250;;337;11196;0;0
SSR;2024;360000178;CH SAINT CHARLES DE VALENCAY;360000087;SSR_A;;30;10950;;272;9699;0;
SSR;2024;360000178;CH SAINT CHARLES DE VALENCAY;360000087;SSR_A50;1;30;;;;9699;0;
SSR;2024;360000178;CH SAINT CHARLES DE VALENCAY;360000087;SSR_TOT;;30;10950;;272;9699;0;0
SSR;2024;360000202;CH CHATILLON SUR INDRE;360000103;SSR_A;;55;18124;;485;18124;0;
SSR;2024;360000202;CH CHATILLON SUR INDRE;360000103;SSR_A50;1;55;;;;18124;0;
SSR;2024;360000202;CH CHATILLON SUR INDRE;360000103;SSR_TOT;;55;18124;;485;18124;0;0
SSR;2024;360000251;CH LEVROUX;360000111;SSR_A;;15;5475;;111;3344;0;
SSR;2024;360000251;CH LEVROUX;360000111;SSR_A50;1;15;;;;3344;0;
SSR;2024;360000251;CH LEVROUX;360000111;SSR_TOT;;15;5475;;111;3344;0;0
SSR;2024;360002232;CTRE CONV. & DIET.MANOIR EN BERRY;360000541;SSR_A;;92;33672;3;1034;25089;11;
SSR;2024;360002232;CTRE CONV. & DIET.MANOIR EN BERRY;360000541;SSR_A50;1;5;;0;;115;0;
SSR;2024;360002232;CTRE CONV. & DIET.MANOIR EN BERRY;360000541;SSR_A55;1;60;;3;;15970;11;
SSR;2024;360002232;CTRE CONV. & DIET.MANOIR EN BERRY;360000541;SSR_A59;1;27;;;;9004;0;
SSR;2024;360002232;CTRE CONV. & DIET.MANOIR EN BERRY;360000541;SSR_TOT;;92;33672;3;1034;25089;11;0
SSR;2024;360003149;CH CHATEAUROUX SSR ZAC DES CHEVALIERS;360000053;SSR_A;;60;21960;15;542;20964;2882;
SSR;2024;360003149;CH CHATEAUROUX SSR ZAC DES CHEVALIERS;360000053;SSR_A50;1;30;;;;10436;0;
SSR;2024;360003149;CH CHATEAUROUX SSR ZAC DES CHEVALIERS;360000053;SSR_A53;1;;;5;;0;1220;
SSR;2024;360003149;CH CHATEAUROUX SSR ZAC DES CHEVALIERS;360000053;SSR_A54;1;;;10;;0;1662;
SSR;2024;360003149;CH CHATEAUROUX SSR ZAC DES CHEVALIERS;360000053;SSR_A59;1;30;;;;10528;0;
SSR;2024;360003149;CH CHATEAUROUX SSR ZAC DES CHEVALIERS;360000053;SSR_TOT;;60;21960;15;542;20964;2882;0
SSR;2024;370000150;CLINIQUE VELPEAU;370000333;SSR_A;;101;36865;;889;30106;0;
SSR;2024;370000150;CLINIQUE VELPEAU;370000333;SSR_A50;1;101;;;;30106;0;
SSR;2024;370000150;CLINIQUE VELPEAU;370000333;SSR_TOT;;101;36865;;889;30106;0;0
SSR;2024;370000184;A. N. A. S. LE COURBAT;940805963;SSR_A;;56;20400;;491;18313;0;
SSR;2024;370000184;A. N. A. S. LE COURBAT;940805963;SSR_A58;1;56;;;;18313;0;
SSR;2024;370000184;A. N. A. S. LE COURBAT;940805963;SSR_TOT;;56;20400;;491;18313;0;0
SSR;2024;370000218;CRF CLOS ST VICTOR - JOUÉ LÈS TOURS;450018106;SSR_A;;86;31390;12;732;25482;3128;
SSR;2024;370000218;CRF CLOS ST VICTOR - JOUÉ LÈS TOURS;450018106;SSR_A51;1;48;;8;;15332;1897;
SSR;2024;370000218;CRF CLOS ST VICTOR - JOUÉ LÈS TOURS;450018106;SSR_A52;1;38;;4;;10150;1231;
SSR;2024;370000218;CRF CLOS ST VICTOR - JOUÉ LÈS TOURS;450018106;SSR_TOT;;86;31390;12;732;25482;3128;
SSR;2024;370000341;FONDATION L'ELAN RETROUVE CTRE MALVAU;750721391;SSR_A;;62;22630;;319;11372;0;
SSR;2024;370000341;FONDATION L'ELAN RETROUVE CTRE MALVAU;750721391;SSR_A58;1;62;;;;11372;0;
SSR;2024;370000341;FONDATION L'ELAN RETROUVE CTRE MALVAU;750721391;SSR_TOT;;62;22630;;319;11372;0;0
SSR;2024;370000374;CRF BEL AIR;750721334;SSR_A;;96;35136;20;473;32103;6331;
SSR;2024;370000374;CRF BEL AIR;750721334;SSR_A51;1;17;;5;;5442;869;
SSR;2024;370000374;CRF BEL AIR;750721334;SSR_A52;1;76;;15;;25957;5462;
SSR;2024;370000374;CRF BEL AIR;750721334;SSR_A57;1;3;;;;704;0;
SSR;2024;370000374;CRF BEL AIR;750721334;SSR_TOT;;96;35136;20;473;32103;6331;1
SSR;2024;370000499;CHRU CLOCHEVILLE - TOURS;370000481;SSR_E;;8;2928;5;100;1887;510;
SSR;2024;370000499;CHRU CLOCHEVILLE - TOURS;370000481;SSR_E50;1;8;;5;;1887;510;
SSR;2024;370000499;CHRU CLOCHEVILLE - TOURS;370000481;SSR_TOT;;8;2928;5;100;1887;510;0
SSR;2024;370000515;CTRE CONVAL. L'ERMITAGE CHRU TOURS;370000481;SSR_A;;96;35040;;600;28297;0;
SSR;2024;370000515;CTRE CONVAL. L'ERMITAGE CHRU TOURS;370000481;SSR_A59;1;96;;;;28297;0;
SSR;2024;370000515;CTRE CONVAL. L'ERMITAGE CHRU TOURS;370000481;SSR_TOT;;96;35040;;600;28297;0;0
SSR;2024;370000531;CH DU CHINONAIS;370000606;SSR_A;;70;25620;;656;22498;0;
SSR;2024;370000531;CH DU CHINONAIS;370000606;SSR_A50;1;30;;;;9148;0;
SSR;2024;370000531;CH DU CHINONAIS;370000606;SSR_A59;1;40;;;;13350;0;
SSR;2024;370000531;CH DU CHINONAIS;370000606;SSR_E;;6;2112;9;323;929;586;
SSR;2024;370000531;CH DU CHINONAIS;370000606;SSR_E50;1;6;;9;;929;586;
SSR;2024;370000531;CH DU CHINONAIS;370000606;SSR_TOT;;76;27732;9;979;23427;586;0
SSR;2024;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;SSR_A;;33;12045;2;341;8771;1302;
SSR;2024;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;SSR_A50;1;;;;;0;0;
SSR;2024;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;SSR_A51;1;28;;2;;7153;1302;
SSR;2024;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;SSR_A59;1;5;;;;1618;0;
SSR;2024;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;SSR_TOT;;33;12045;2;341;8771;1302;0
SSR;2024;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;SSR_A;;29;10614;;271;8236;0;
SSR;2024;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;SSR_A50;1;;;;;0;0;
SSR;2024;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;SSR_A59;1;29;;;;8236;0;
SSR;2024;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;SSR_TOT;;29;10614;;271;8236;0;0
SSR;2024;370000986;CH LOUIS SEVESTRE;370000713;SSR_A;;100;36500;8;582;30667;330;
SSR;2024;370000986;CH LOUIS SEVESTRE;370000713;SSR_A58;1;100;;8;;30667;330;
SSR;2024;370000986;CH LOUIS SEVESTRE;370000713;SSR_TOT;;100;36500;8;582;30667;330;0
SSR;2024;370001109;CH DE LUYNES - ET;370002701;SSR_A;;70;25550;;669;23722;0;
SSR;2024;370001109;CH DE LUYNES - ET;370002701;SSR_A59;1;70;;;;23722;0;
