BOR;AN;FI;RS;FI_EJ;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A24;ORG_B24;ORG_C24;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A25;ORG_A26;ORG_A27;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23
ORG;2024;290003953;CRF DE TREBOUL;920030269;;;;;;;;;;;;;;;;;;;;;;7;C;;;;;1;0;;0;;;;;;
ORG;2024;290004142;CLINIQUE DU GRAND LARGE;290022508;;;;;;;;;;;;;;;;;;;;;;12;C;A;;;;0;1;2;0;;;;;;
ORG;2024;290019777;POLYCLINIQUE DE KERAUDREN;290022508;;;;;;;;;;;;;;;;;;;;;;25;C;A;;;;0;1;2;0;;;;;;
ORG;2024;290023431;SAS CLINIQUE DE LA BAIE;290001049;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;0;;;;;;
ORG;2024;290023498;CENTRE DE RADIOTHERAPIE CALIBREST;950030247;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;0;;0;;;;;;
ORG;2024;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;UNION HOSPITALIÈRE DE CORNOUAILLE;;;;
ORG;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;0;;;;;;
ORG;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;0;;;;;;
ORG;2024;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;;;;2;C;D;;;;;;;2;A;;;;;;;;3;C;;;;;1;1;1;1;1;UNION HOSPITALIÈRE DE CORNOUAILLE;;;;
ORG;2024;290036540;CLIN MUTUALISTE BRETAGNE OCCIDENTALE;290029974;;;;;;;;;;;;;;;;1;A;;;;;5;C;;1;A;;1;1;1;0;;;;;;
ORG;2024;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;1;A;;0;;;0;;;0;;;0;;;0;;;0;;;7;C;D;0;;;0;1;2;0;;;;;;
ORG;2024;290037548;MAISON SAINT JOSEPH;220020739;;;;2;A;;;;;;;;;;;;;;;;;8;C;;;;;0;1;1;0;;;;;;
ORG;2024;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;1;B;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;1;1;CORSE DU SUD;;;;
ORG;2024;2A0000261;CENTRE REPOS CONVALESCENCE;2A0000279;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;;
ORG;2024;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;;;;3;A;B;;;;;;;;;;;;;;;;1;B;;1;A;;1;1;1;1;1;CORSE DU SUD;;;;
ORG;2024;2A0001988;HAD AJACCIO ET GRAND AJACCIO;2A0001848;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;0;;0;;;;;;
ORG;2024;2A0003174;CENTRE D'AUTO DIALYSE;2A0003166;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;0;;0;;;;;;
ORG;2024;2A0004842;CH ND LA MISERICORDE;2A0000014;;;;4;B;C;;;;;;;;;;;;;;;;110;C;C;;;;0;1;1;1;1;CORSE DU SUD;;;;
ORG;2024;2A0022554;MAIS CONVAL ET REGIME VALICELLI;2A0000311;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;;
ORG;2024;2A0023271;USLD D' AJACCIO;2A0000014;;;;;;;2;;;;;;;;;;;;;;;2;;;;;;0;1;1;0;;;;;;
ORG;2024;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;;;;1;B;;;;;;;;1;A;;;;;;;;297;;;;;;0;1;1;;;;;;;
ORG;2024;2B0000079;CLINIQUE DR FILIPPI;2B0000046;;;;;;;;;;;;;;;;;;;;;;1;A;;;;;0;0;;0;;;;;;
ORG;2024;2B0000145;POLYCLINIQUE LA RESIDENCE MAYMARD;2B0000053;2;C;G;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;2B0000392;POLYCLINIQUE DE FURIANI;2B0000129;;;;;;;;;;;;;;;;;;;;;;6;C;D;;;;0;0;;1;3;HAUTE-CORSE G2HC;;;;
ORG;2024;2B0000400;MAISON DE CONVALES LA PALMOLA;2B0000137;;;;;;;;;;;;;;;;;;;;;;7;C;C;;;;0;1;1;0;;;;;;
ORG;2024;2B0001739;HAD DE CORSE;2B0001689;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;1;1;HAUTE-CORSE G2HC;;;;
ORG;2024;2B0004212;UNITE D'AUTODIALYSE ILE ROUSSE;130006810;;;;;;;;;;;;;;;;;;;;;;3;D;C;;;;0;0;;0;;;;;;
ORG;2024;2B0004584;UNITE D'AUTODIALYSE DE CATERAGGIO;130016058;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;0;;0;;;;;;
ORG;2024;2B0005359;CH CALVI;2B0005342;;;;1;B;;;;;;;;;;;;;;;;;;;;;;;1;1;2;1;1;HAUTE-CORSE G2HC;;;;
ORG;2024;2B0005664;CLINIQUE DE TOGA;2B0005656;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;2B0005797;CENTRE DE DIALYSE SAINTE CATHERINE;2B0005789;2;A;D;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;;;;
ORG;2024;300000023;CH ALES CEVENNES;300780046;;;;1;C;;;;;;;;1;A;;;;;;;;272;A;C;;;;1;0;;;;;;;;
ORG;2024;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;1;C;;1;D;C;;;;;;;;;;;;;;;;16;C;D;;;;0;1;1;;;;;;;
ORG;2024;300000049;CH BEAUCAIRE;130028228;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;
ORG;2024;300000056;CH PONT ST ESPRIT;300780079;;;;;;;;;;;;;;;;;;;;;;13;C;D;;;;1;1;1;;;;;;;
ORG;2024;300000072;CH LE VIGAN;300780095;;;;;;;;;;;;;;;;;;;;;;40;C;A;;;;1;0;;1;1;CÉVENNES GARD CAMARGUE;;;;
ORG;2024;300000080;CHS LE MAS CAREIRON UZES;300780103;;;;;;;;;;;;;;;;;;;;;;65;C;E;;;;1;1;2;1;1;CÉVENNES GARD CAMARGUE;;;;
ORG;2024;300000387;AEMC;300000387;1;C;;;;;;;;;;;;;;;;;;;;5;C;;;;;0;0;;0;;;;;;
ORG;2024;300000478;CH LES CHATAIGNIERS PONTEILS;300781010;;;;1;D;;;;;;;;1;A;;;;;;;;6;C;;;;;0;1;1;1;1;CÉVENNES GARD CAMARGUE;;;;
ORG;2024;300000759;ASSOC CIGALIERES;300000759;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;1;2;0;;;;;;
ORG;2024;300002128;CHATEAU DE COULORGUES BAGNOLS SUR CEZE;300000247;;;;;;;;;;;;;;;;;;;;;;14;C;C;;;;0;1;2;0;;;;;;
ORG;2024;300002169;SMR LES CADIERES ST PRIVAT DES VIEUX;780020715;;;;;;;;;;1;A;;;;;;;;;;;13;A;C;;;;0;1;2;0;;;;;;
ORG;2024;300002508;CL DU GRAND AVIGNON LES ANGLES;300000213;;;;;;;;;;;;;;;;;;;;;;1;D;;;;;0;0;;0;;;;;;
ORG;2024;300007119;AIDER SANTE UAD UDM CH ALES 1;340000264;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;1;0;;0;;;;;;
ORG;2024;300008588;NEPHROCARE NIMES NEWCO 3;940023849;;;;;;;;;;;;;;;;;;;;;;10;C;D;;;;0;1;2;1;1;CÉVENNES GARD CAMARGUE;;;;
ORG;2024;300008638;NEPHROCARE UDM BAGNOLS SUR CEZE NEWCO3;940023849;;;;;;;;;;;;;;;;;;;;;;5;C;D;;;;0;1;2;1;1;CÉVENNES GARD CAMARGUE;;;;
ORG;2024;300012309;ADENE HAD NIMES;340027937;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;1;1;CÉVENNES GARD CAMARGUE;;;;
ORG;2024;300012358;CTRE MED L'EGREGORE CAVEIRAC UGECAM;340015171;;;;1;A;D;;;;;;;;;;;;;;;;3;C;;;;;1;1;2;1;1;CÉVENNES GARD CAMARGUE;;;;
ORG;2024;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;;;;;;;;;;;;;;;;;;;;;;1;C;;1;G;;0;1;1;0;;;;;;
ORG;2024;300013745;ADENE HAD ALES;340027937;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;1;1;CÉVENNES GARD CAMARGUE;;;;
ORG;2024;300013778;HAD 3G SANTE NIMES;300013760;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;1;1;CÉVENNES GARD CAMARGUE;;;;
ORG;2024;300017209;KENVAL ICG NIMES;300000726;;;;1;;;;;;;;;;;;;;;;;;13;C;D;;;;0;0;;1;1;CÉVENNES GARD CAMARGUE;;;;
ORG;2024;300017423;CTRE MED L'EGREGORE CAVEIRAC AUDAVIE;380804542;;;;1;A;D;;;;;;;;;;;;;;;;1;C;;;;;1;1;2;0;;;;;;
ORG;2024;300017431;AIDER SANTE CENTRE GCS PAAC ALES 2;340000264;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;1;0;;0;;;;;;
ORG;2024;300021383;USLD CH PONT ST ESPRIT;300780079;;;;;;;;;;;;;;;;;;;;;;10;C;D;;;;1;1;1;;;;;;;
ORG;2024;300021961;AIDER SANTE DIALYSE DOMICILE NIMES;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;0;;0;;;;;;
ORG;2024;300780111;SMR LA POMAREDE FILIERIS;750050759;;;;;;;;;;;;;;;;;;;;;;;;;1;C;;0;0;;0;;;;;;
ORG;2024;300780137;NOUVELLE CL BONNEFON ALES;920028396;;;;;;;;;;;;;;;;;;;;;;57;C;A;;;;1;1;2;1;2;CÉVENNES GARD CAMARGUE;EST HÉRAULT ET SUD AVEYRON;;;
ORG;2024;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;1;C;;1;E;;;;;;;;;;;3;A;;;;;16;C;D;;;;0;1;2;0;;;;;;
ORG;2024;300780210;CL BELLE RIVE VILLENEUVE LES AVIGNON;300000148;;;;;;;;;;;;;;;;;;;;;;17;C;D;;;;1;0;;0;;;;;;
ORG;2024;300780244;CL DU PONT DU GARD REMOULINS;920030269;;;;;;;;;;;;;;;;;;;;;;8;C;;;;;1;0;;0;;;;;;
ORG;2024;300780251;CL PSYCHIATRIQUE QUISSAC;300000189;0;;;0;;;0;;;0;;;0;;;0;;;0;;;5;B;;0;;;1;1;2;0;;;;;;
ORG;2024;300780285;CL VALDEGOUR NIMES;300000726;;;;;;;;;;;;;;;;;;;;;;5;;;;;;0;1;2;0;;;;;;
ORG;2024;300780384;CTRE PROTECTION INFANTILE MONTAURY CRF;750721334;;;;;;;;;;;;;;;;;;;;;;;;;4;C;A;0;0;;0;;;;;;
ORG;2024;300780491;CL LES OLIVIERS GALLARGUES;340016963;;;;;;;;;;;;;;;;;;;;;;33;C;;6;D;;0;1;2;0;;;;;;
ORG;2024;300781424;CL LA CAMARGUE BOUILLARGUES;300000692;;;;;;;;;;;;;;;;;;;;;;16;A;C;;;;1;0;;0;;;;;;
ORG;2024;300781440;SMR DOMAINE DU CROS QUISSAC;300000700;0;;;0;;;0;;;0;;;0;;;0;;;0;;;10;C;;0;;;1;1;2;0;;;;;;
ORG;2024;300782117;CHU NIMES CAREMEAU;300780038;1;C;;5;B;D;1;D;;4;C;E;;;;1;D;;15;E;;81;C;D;;;;0;1;1;;;;;;;
ORG;2024;300787421;AIDER SANTE UAD UDM CHU NIMES;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;0;;0;;;;;;
ORG;2024;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;0;;;0;;;0;;;0;;;0;;;3;A;B;0;;;31;C;D;0;;;0;1;1;0;;;;;;
ORG;2024;310000187;SA CL DE BEAUPUY;310000187;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;1;A;;1;F;;;;;;;;;;;;;;;;;;;;;;;0;1;2;1;1;HAUTE-GARONNE ET TARN OUEST;;;;
ORG;2024;310000336;CH REVEL;310780713;;;;;;;;;;;;;;;;;;;;;;20;C;A;;;;0;0;;;;;;;;
ORG;2024;310000369;CH GERARD MARCHANT TOULOUSE;310780754;;;;3;C;A;;;;;;;1;E;;0;;;;;;;;;;;;1;1;2;1;1;HAUTE-GARONNE ET TARN OUEST;;;;
ORG;2024;310000427;SA AUFRERY;310000427;;;;3;C;D;;;;;;;1;E;;;;;;;;9;C;E;1;B;;0;1;2;0;;;;;;
ORG;2024;310005459;HAD SANTE RELAIS DOMICILE;310021886;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;1;1;HAUTE-GARONNE ET TARN OUEST;;;;
ORG;2024;310006473;NEPHROCARE OC UAD RIEUX VOLVESTRE;310002712;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;0;;;;;;
ORG;2024;310013628;CH MURET;310786256;;;;2;A;;;;;;;;;;;;;;;;;10;C;D;;;;1;1;2;1;1;HAUTE-GARONNE ET TARN OUEST;;;;
ORG;2024;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;;;;9;A;D;;;;;;;7;B;A;1;D;E;;;;;;;;;;;0;;;;;;;;
ORG;2024;310018650;SECTORISATION PSY NEBOUZAN ASEI;310781562;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;1;HAUTE-GARONNE ET TARN OUEST;;;;
ORG;2024;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;;;;8;A;D;;;;;;;7;B;A;1;D;E;;;;;;;;;;;0;;;;;;;;
ORG;2024;310020938;CL SMR VAL DE SAUNE QUINT FONSEGRIVES;310025010;;;;;;;;;;;;;;;;;;;;;;31;C;;;;;1;1;2;0;;;;;;
ORG;2024;310021571;CL DES MINIMES TOULOUSE;310021563;;;;1;D;;;;;1;C;;1;B;;;;;;;;3;C;D;1;A;;1;1;2;1;1;HAUTE-GARONNE ET TARN OUEST;;;;
ORG;2024;310022298;HOPITAL GARONNE CHU TOULOUSE;310781406;;;;;;;8;A;D;;;;7;B;A;1;D;E;;;;;;;;;;;0;;;;;;;;
ORG;2024;310023007;CL LA RECOUVRANCE;810005678;;;;;;;;;;;;;;;;;;;;;;15;;;;;;0;1;1;0;;;;;;
ORG;2024;310025333;ONCOPOLE CHU TOULOUSE;310781406;;;;8;A;D;;;;;;;7;B;A;1;D;E;;;;;;;;;;;0;;;;;;;;
ORG;2024;310026083;CL RIVE GAUCHE TOULOUSE;310026075;;;;3;A;;;;;;;;1;E;;3;E;;;;;1;A;;;;;0;1;2;0;;;;;;
ORG;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;;;;;;;;;;;;;;;;;;;;;;98;D;A;;;;0;1;1;0;;;;;;
ORG;2024;310780119;CL DE MONTBERON;310000047;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;1;1;2;0;;;;;;
ORG;2024;310780143;CL DU CHATEAU DE SEYSSES;920030269;;;;;;;;;;;;;;;;;;;;;;17;C;D;;;;1;1;2;0;;;;;;
ORG;2024;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;;;;;;;;;;;;;;;;1;B;;;;;16;C;;;;;0;1;2;0;;;;;;
ORG;2024;310780234;CL DU CABIROL COLOMIERS;920030871;19;C;D;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;;
ORG;2024;310780259;CL PASTEUR TOULOUSE;310000096;1;C;;4;A;C;;;;;;;;;;1;A;;;;;250;C;;;;;0;1;1;1;2;HAUTE-GARONNE ET TARN OUEST;GERS;;;
ORG;2024;310780283;CL DE L'UNION SAINT JEAN;310000112;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;;
ORG;2024;310780358;MAISON DE SANTE DE MAILHOL LABASTIDE;310000146;7;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;0;;;1;0;;0;;;;;;
ORG;2024;310780366;CL MONIE VILLEFRANCHE DE LAURAGAIS;310000153;;;;2;D;A;;;;;;;;;;;;;;;;;;;;;;1;0;;0;;;;;;
ORG;2024;310780374;CL DU CHATEAU DE VERNHES BONDIGOUX;310000161;;;;1;D;;;;;2;E;C;;;;;;;;;;20;C;E;2;A;E;0;1;1;1;1;HAUTE-GARONNE ET TARN OUEST;;;;
ORG;2024;310780382;CL AMBROISE PARE TOULOUSE;310000179;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;;
ORG;2024;310781000;CL DES CEDRES CORNEBARRIEU;310788880;;;;;;;2;C;;;;;;;;1;A;;;;;7;C;;;;;;0;;0;;;;;;
ORG;2024;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;;;;;;;;;;;;;;;;2;D;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;310781125;CL ST ROCH FRONTON;310000419;;C;;;;;;;;;;;;;;;;;;;;39;C;;;;;1;1;2;0;;;;;;
ORG;2024;310781141;CL DU VIEUX CHATEAU D'OC CASTELMAUROU;310000435;;;;;;;;;;;;;;;;;;;;;;12;C;D;;;;1;;;0;;;;;;
ORG;2024;310781174;CL BLAGNAC;310025010;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;1;1;HAUTE-GARONNE ET TARN OUEST;;;;
ORG;2024;310781422;CENTRE PAUL DOTTIN RAMONVILLE ST AGNE;310781562;;;;2;A;D;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;;;;
ORG;2024;310781430;CTRE POST CURE ROUTE NOUVELLE TOULOUSE;310788906;0;;;0;;;0;;;0;;;0;;;0;;;0;;;11;C;;0;;;1;0;;0;;;;;;
ORG;2024;310781505;CL D'OCCITANIE MURET;310000492;;;;;;;;;;;;;;;;2;B;A;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;310781695;POLYCL MEDICALE DE LA LEZE;920030269;;;;;;;;;;;;;;;;;;;;;;66;C;A;;;;1;1;2;0;;;;;;
ORG;2024;310781984;CL DE VERDAICH GAILLAC TOULZA;310014378;;;;;;;;;;;;;;;;;;;;;;26;C;;;;;1;1;2;0;;;;;;
ORG;2024;310782016;CL NEPHRO ST EXUPERY TOULOUSE;310000617;1;C;;2;E;C;;;;;;;1;B;;;;;;;;;;;;;;0;1;1;0;;;;;;
ORG;2024;310782065;AAIR UDM TOULOUSE LE GOFF;310000633;;;;1;B;;;;;;;;;;;;;;;;;2;C;;;;;0;0;;1;4;HAUTES-PYRÉNÉES;GERS;LOT;ROUERGUE;
ORG;2024;310782339;CRF LA FONTAINE SALEE CHU TOULOUSE;310781406;;;;;;;8;A;D;;;;7;B;A;1;D;E;;;;;;;;;;;0;;;;;;;;
ORG;2024;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;;;;5;C;A;;;;;;;4;E;B;;;;;;;5;A;C;;;;;;;0;;;;;;
ORG;2024;310782396;CL SSR KORIAN ESTELA TOULOUSE;310025010;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;0;;;;;;
ORG;2024;310782446;ARSEAA;310782446;;;;;;;;;;;;;;;;;;;;;;5;C;C;;;;0;0;;0;;;;;;
ORG;2024;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;;;;8;A;D;;;;;;;;;;7;B;A;1;D;E;;;;;;;;0;;;;;;;;
ORG;2024;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;;;;8;A;D;;;;;;;7;B;A;2;D;E;;;;;;;;;;;0;;;;;;;;
ORG;2024;310783063;HOPITAL LA GRAVE CHU TOULOUSE;310781406;;;;;;;8;A;D;;;;7;B;A;1;D;E;;;;;;;;;;;0;;;;;;;;
ORG;2024;310783097;CENTRE DE SANTE MENTALE MGEN TOULOUSE;750005068;;;;1;E;;;;;;;;;;;;;;;;;5;C;;;;;0;0;;0;;;;;;
ORG;2024;310784558;CRF LES HOPITAUX DE LUCHON;310180013;;;;1;A;;;;;;;;1;F;;;;;2;D;;;;;;;;0;1;1;1;1;HAUTE-GARONNE ET TARN OUEST;;;;
ORG;2024;310786389;CL DES PYRENEES COLOMIERS;310001433;;;;1;A;C;;;;;;;1;B;;;;;;;;12;C;;;;;1;1;2;0;;;;;;
ORG;2024;310786702;SSR DOMAINE DE LA CADENE TOULOUSE;750043713;;;;1;A;;;;;;;;1;B;;;;;;;;13;C;D;;;;;;;0;;;;;;
ORG;2024;310787965;CTRE DE REEDUCATION DU MIRAIL TOULOUSE;310788898;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;310790472;CL ST ORENS SAINT ORENS DE GAMEVILLE;310790464;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;1;1;0;;;;;;
ORG;2024;310792635;ETAB DE SOINS DE SUITE LE MARQUISAT;310002191;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;;
ORG;2024;310792874;SMR ANDRE BOUSQUAIROL;310788997;;;;;;;;;;;;;;;;;;;;;;5;C;;;;;1;0;;0;;;;;;
ORG;2024;310794094;USLD LES JARDINS DES SILOS CH MARCHANT;310780754;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;HAUTE-GARONNE ET TARN OUEST;;;;
ORG;2024;310794417;NEPHROCARE OC CENTRE UAD UDM DD MURET;310002712;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;1;0;;0;;;;;;
ORG;2024;310795463;CENTRE DE POST CURE APRES TOULOUSE;310785068;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;1;2;1;1;HAUTE-GARONNE ET TARN OUEST;;;;
ORG;2024;320000086;CH AUCH EN GASCOGNE;320780117;0;;;6;B;C;0;;;0;;;3;B;E;1;D;;0;;;65;C;A;1;C;;0;1;2;;;;;;;
ORG;2024;320000094;CHS DU GERS;320780125;;;;1;A;;;;;;;;2;B;;;;;;;;9;A;;;;;0;;;;;;;;;
ORG;2024;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;;;;;;;;;;;;;;;;;;;;;;3;A;;;;;0;1;2;0;;;;;;
ORG;2024;320000128;CH GIMONT;320780158;;;;;;;;;;2;A;;1;A;;;;;;;;;;;;;;1;0;;;;;;;;
ORG;2024;320000144;CHI LOMBEZ SAMATAN;320780174;;;;;;;;;;1;A;;2;B;A;;;;;;;;;;;;;1;0;;;;;;;;
ORG;2024;320000151;CH DE MAUVEZIN;320780182;8;;;1;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;;;;;;;
ORG;2024;320000169;CH MIRANDE;320780190;;;;;;;;;;;;;;;;;;;;;;5;D;C;;;;0;1;2;1;1;GERS;;;;
ORG;2024;320000177;CH NOGARO;320780208;;;;2;B;A;;;;;;;1;B;A;;;;;;;20;C;D;;;;1;1;2;;;;;;;
ORG;2024;320000185;CH DE VIC FEZENSAC;320780216;;;;;;;;;;;;;;;;;;;;;;20;A;D;;;;0;0;;;;;;;;
ORG;2024;320004328;HAD GERS CL PASTEUR;310000096;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;1;2;HAUTE-GARONNE ET TARN OUEST;GERS;;;
ORG;2024;320004930;POLE DE SANTE LA REVISCOLADA MONTEGUT;320000565;;;;;;;;;;;;;;;;;;;;;;20;C;;;;;1;1;2;1;2;GERS;HAUTE-GARONNE ET TARN OUEST;;;
ORG;2024;320780109;CL PSY D'EMBATS AUCH;320000078;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;1;1;GERS;;;;
ORG;2024;320780323;CTRE PEDIA ST JACQUES MPR MONTEGUT;750810590;3;C;D;;;;;;;;;;;;;;;;;;;6;C;D;;;;1;1;1;1;1;GERS;;;;
ORG;2024;320784515;AAIR UAD UDM DD PAVIE;310000633;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;0;;0;;;;;;
ORG;2024;330000217;MAISON DE SANTE MARIE GALENE;330780347;;;;1;A;;;;;;;;1;B;;1;A;;;;;15;C;;;;;0;1;1;0;;;;;;
ORG;2024;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;;;;1;A;;;;;;;;;;;2;A;;;;;97;C;;;;;1;1;2;0;;;;;;
ORG;2024;330000340;MSP BORDEAUX BAGATELLE;330780552;;;;2;C;D;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;;
ORG;2024;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;;;;;;;;;;3;F;D;;;;;;;;;;;;;;;;0;0;;;;;;;;
ORG;2024;330000571;CH DE LA HAUTE GIRONDE;330781220;;;;2;;D;;;;;;;;;;1;D;;;;;88;C;A;;;;1;1;1;;;;;;;
ORG;2024;330000589;CH SUD GIRONDE - SITE LANGON;330027509;10;C;A;2;C;A;;;;;;;1;A;;1;D;;;;;197;C;A;;;;1;1;1;1;1;ALLIANCE DE GIRONDE;;;;
ORG;2024;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;ALLIANCE DE GIRONDE;;;;
ORG;2024;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;1;C;;5;A;G;;;;;;;3;B;A;1;D;;;;;227;C;E;;;;0;1;1;;;;;;;
ORG;2024;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;;;;1;B;;;;;1;C;;;;;;;;;;;1;B;C;;;;0;0;;;;;;;;
ORG;2024;330000639;CH CHARLES PERRENS;330781287;;;;;;;3;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2024;330000647;CH DE CADILLAC;330781295;;;;3;C;A;;;;;;;1;A;;;;;1;C;;;;;;;;1;1;1;1;1;ALLIANCE DE GIRONDE;;;;
ORG;2024;330000662;INSTITUT BERGONIE;330781329;;;;1;A;;;;;;;;;;;1;D;;;;;48;C;;;;;0;1;1;0;;;;;;
ORG;2024;330000779;SOCIETE D'HYGIENE MENTALE D'AQUITAINE;330000779;;;;2;;;;;;;;;;;;;;;;;;25;;;;;;0;0;;0;;;;;;
ORG;2024;330005182;USLD DE L'ESPASS DE PODENSAC;330792862;1;G;;;;;;;;1;A;;1;G;;;;;;;;1;C;;;;;0;1;2;;;;;;;
ORG;2024;330007410;ANTENNE AUTODIALYSE ET UDM CA3D;330007386;;;;;;;;;;;;;;;;;;;;;;2;A;C;;;;1;1;2;0;;;;;;
ORG;2024;330007436;ANTENNE AUTODIALYSE PBNA - BORDEAUX;330000274;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;330008012;ANTENNE AUTODIALYSE PBNA - BLAYE;330000274;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;330017989;CENTRE HEMODIALYSE BX RIVE DROITE;330000134;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;;
ORG;2024;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;;;;;;;;;;;;;;;;;;;;;;4;;;;;;0;1;1;0;;;;;;
