BOR;AN;FI;RS;GRP;FI_ET;RS_ET
ST;2024;370001067;A.R.A.U.C.O.;06;370104804;A.R.A.U.C.O. NOTRE-DAME-D'OÉ
ST;2024;370002701;CH JEAN PAGES DE LUYNES;02;370001109;CH DE LUYNES - ET
ST;2024;370004327;CH POLE SANTE SUD 37 ST MAURE TOURAINE;02;370001158;CH SAINTE MAURE DE TOURAINE
ST;2024;370016586;SAS GUITORO;08;370016594;SAS GUITORO
ST;2024;380780023;CH RHUMATOLOGIQUE D'URIAGE;02;380000018;CH RHUMATOLOGIQUE D'URIAGE
ST;2024;380780031;CH FABRICE MARCHIOL LA MURE;02;380000026;CH FABRICE MARCHIOL LA MURE
ST;2024;380780049;CH PIERRE OUDOT;02;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU
ST;2024;380780049;CH PIERRE OUDOT;02;380785840;USLD JEAN MOULIN DU CH DE BOURGOIN
ST;2024;380780049;CH PIERRE OUDOT;02;380798520;USLD DELPHINE NEYRET CH BOURGOIN
ST;2024;380780056;CH YVES TOURAINE;02;380000042;CH YVES TOURAINE
ST;2024;380780072;CH DE RIVES;02;380000059;CH DE RIVES
ST;2024;380780080;CHU GRENOBLE ALPES;02;380000067;HOPITAL NORD - CHU38
ST;2024;380780080;CHU GRENOBLE ALPES;02;380000406;HOPITAL DE VOIRON - CHU38
ST;2024;380780080;CHU GRENOBLE ALPES;02;380019752;ANTENNE SMUR AERODROME VERSOUD - CHU38
ST;2024;380780080;CHU GRENOBLE ALPES;02;380019760;ANTENNE SMUR ALPES D'HUEZ - CHU38
ST;2024;380780080;CHU GRENOBLE ALPES;02;380782722;HOPITAL SUD - CHU38
ST;2024;380780080;CHU GRENOBLE ALPES;02;380802728;USLD LES JARDINS DE COUBLEVIE - CHU38
ST;2024;380780098;CH DE TULLINS;02;380000075;CH DE TULLINS SITE PERRET
ST;2024;380780171;CH INTERCOMMUNAL VERCORS ISERE;02;380000091;CH INTERCOMMUNAL VERCORS ISERE
ST;2024;380780213;CH DE SAINT LAURENT DU PONT;02;380000109;CH DE SAINT LAURENT DU PONT
ST;2024;380780239;CH DE SAINT GEOIRE EN VALDAINE;02;380000125;CH DE SAINT GEOIRE EN VALDAINE
ST;2024;380780247;CH ALPES ISERE;02;380000133;CH ALPES ISERE
ST;2024;380781351;CHI DE LUZY-DUFEILLANT;02;380000166;CHI DE LUZY-DUFEILLANT
ST;2024;380781435;CH LUCIEN HUSSEL DE VIENNE;02;380000174;CH LUCIEN HUSSEL DE VIENNE
ST;2024;380782698;CH DE LA TOUR DU PIN;02;380000356;CH DE LA TOUR DU PIN
ST;2024;380782771;CH DE MORESTEL;02;380000364;CH DE MORESTEL
ST;2024;380793802;AGDUC;06;050006022;AGDUC UNITE D'AUTODIALYSE GAP
ST;2024;380793802;AGDUC;06;070004726;AGDUC CENTRE DE DIALYSE AUBENAS
ST;2024;380793802;AGDUC;06;260001631;AGDUC CENTRE DE DIALYSE MONTELIMAR
ST;2024;380793802;AGDUC;06;260003215;AGDUC VALENCE / MARECHAL JUIN
ST;2024;380793802;AGDUC;06;260006820;AGDUC CENTRE DIALYSE ROMANS-SUR-ISERE
ST;2024;380793802;AGDUC;06;260016993;AGDUC CENTRE DE DIALYSE PIERRELATTE
ST;2024;380793802;AGDUC;06;260021688;AGDUC VALENCE / PIERRE TEZIER
ST;2024;380793802;AGDUC;06;380019026;AGDUC CENTRE DE DIALYSE VOIRON
ST;2024;380793802;AGDUC;06;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE
ST;2024;380793802;AGDUC;06;380793810;AGDUC CENTRE DE DIALYSE MEYLAN
ST;2024;380793802;AGDUC;06;380797217;AGDUC CENTRE DE DIALYSE VIZILLE
ST;2024;380793802;AGDUC;06;380803965;AGDUC CENTRE DE DIALYSE VOIRON
ST;2024;380793802;AGDUC;06;730005709;AGDUC CENTRE DE DIALYSE CHAMBERY
ST;2024;380793802;AGDUC;06;730785466;AGDUC CENTRE DE DIALYSE SAINT-MICHEL
ST;2024;380793802;AGDUC;06;730786464;AGDUC CENTRE DIALYSE LA-MOTTE-SERVOLEX
ST;2024;380793802;AGDUC;06;730790235;AGDUC CENTRE DIALYSE BOURG-ST-MAURICE
ST;2024;390780146;CENTRE HOSPITALIER JURA SUD;02;390000040;CH LONS
ST;2024;390780146;CENTRE HOSPITALIER JURA SUD;02;390000214;CH JURA SUD SITE CHAMPAGNOLE
ST;2024;390780146;CENTRE HOSPITALIER JURA SUD;02;390005742;ANTENNE SMUR MOREZ - SIEGE CH JURA SUD
ST;2024;390780146;CENTRE HOSPITALIER JURA SUD;02;390006161;CH JURA SUD PIERRE FUTIN ORGELET
ST;2024;390780153;CH LEON BERARD MOREZ;02;390000057;CH LEON BERARD MOREZ
ST;2024;390780161;CH LOUIS JAILLON SAINT CLAUDE;02;390000065;CH LOUIS JAILLON SAINT CLAUDE
ST;2024;390780179;CH INTERCOMMUNAL DU PAYS DU REVERMONT;02;390000073;CHI PAYS REVERMONT SITE SALINS
ST;2024;390780179;CH INTERCOMMUNAL DU PAYS DU REVERMONT;02;390000081;CHI PAYS REVERMONT SITE ARBOIS
ST;2024;390780476;CHS SAINT YLIE JURA;02;390000164;CHS SAINT YLIE JURA
ST;2024;390780609;CENTRE HOSPITALIER L PASTEUR DOLE;02;390000222;CH LOUIS PASTEUR DOLE
ST;2024;390780609;CENTRE HOSPITALIER L PASTEUR DOLE;02;390784833;EHPAD USLD ARMAND TRUCHOT CH DOLE
ST;2024;400011177;CHI MONT DE MARSAN ET PAYS DES SOURCES;02;400000113;CH MONT DE MARSAN - SITE DE STE ANNE
ST;2024;400011177;CHI MONT DE MARSAN ET PAYS DES SOURCES;02;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES
ST;2024;400011177;CHI MONT DE MARSAN ET PAYS DES SOURCES;02;400006607;USLD DE MORCENX
ST;2024;400011177;CHI MONT DE MARSAN ET PAYS DES SOURCES;02;400012506;CH MDM - ANT. SAISON. SMUR-BISCARROSSE
ST;2024;400011177;CHI MONT DE MARSAN ET PAYS DES SOURCES;02;400012514;CH MDM - ANTENNE SMUR - LABOUHEYRE
ST;2024;400011177;CHI MONT DE MARSAN ET PAYS DES SOURCES;02;400012522;CH MDM - ANTENNE SMUR - AIRE-SUR-ADOUR
ST;2024;400011177;CHI MONT DE MARSAN ET PAYS DES SOURCES;02;400780250;CENTRE NOUVIELLE
ST;2024;400780193;CENTRE HOSPITALIER DAX - COTE D'ARGENT;02;400000105;CENTRE HOSPITALIER DAX
ST;2024;400780193;CENTRE HOSPITALIER DAX - COTE D'ARGENT;02;400011383;CH DAX - ANT. SAISON. SMUR - HOSSEGOR
ST;2024;400780193;CENTRE HOSPITALIER DAX - COTE D'ARGENT;02;400011391;CH DAX - ANT. SAISON. SMUR - MIMIZAN
ST;2024;400780193;CENTRE HOSPITALIER DAX - COTE D'ARGENT;02;400781043;USLD LE LANOT CH DE DAX
ST;2024;400780193;CENTRE HOSPITALIER DAX - COTE D'ARGENT;02;400782777;HOPITAL THERMAL DAX
ST;2024;400780193;CENTRE HOSPITALIER DAX - COTE D'ARGENT;02;400787354;CH DE DAX - SITE DU LANOT
ST;2024;400780268;CENTRE HOSPITALIER DE SAINT SEVER;02;400000147;CENTRE HOSPITALIER DE SAINT SEVER
ST;2024;410000087;CH BLOIS SIMONE VEIL;02;410000020;CH BLOIS SIMONE VEIL
ST;2024;410000095;CH VENDOME MONTOIRE;02;410000038;CH VENDOME - MONTOIRE
ST;2024;410000095;CH VENDOME MONTOIRE;02;410003768;SERVICE PSYCHIATRIE-ANNEXE-CH VENDOME
ST;2024;410000095;CH VENDOME MONTOIRE;02;410004063;USSR CH DE VENDOME
ST;2024;410000095;CH VENDOME MONTOIRE;02;410011407;MATERNITE CENTRE HOSPITALIER VENDOME
ST;2024;410000103;CH ROMORANTIN LANTHENAY;02;410000046;CH ROMORANTIN-LANTHENAY
ST;2024;410000111;CH DE ST AIGNAN;02;410000053;CH SAINT AIGNAN
ST;2024;410000145;CH DE MONTRICHARD;02;410000210;CH MONTRICHARD
ST;2024;410007363;CTRE DE RADIOTHERAPIE ET CANCEROLOGIE;08;410007371;CTRE RADIOTHERAPIE CANCEROLOGIE
ST;2024;420001752;ARTIC 42;06;420011603;ARTIC 42 AUTODIALYSE L'HORME
ST;2024;420001752;ARTIC 42;06;420012536;ARTIC 42 CENTRE D'HEMODIALYSE ADULTES
ST;2024;420001752;ARTIC 42;06;420014623;ARTIC 42 SITE FRANCOIS BERTHOUX
ST;2024;420001752;ARTIC 42;06;420788689;ARTIC 42 AUTODIALYSE SAVIGNEUX
ST;2024;420001752;ARTIC 42;06;420789968;ARTIC 42 UDM ENTRAINEMENT HAD DP
ST;2024;420001752;ARTIC 42;06;430003475;ARTIC 42 AUTODIALYSE MONISTROL/LOIRE
ST;2024;420002495;CH DU GIER;02;420009599;CH DU GIER - SITE PINAY GERIATRIE
ST;2024;420002495;CH DU GIER;02;420780637;CH DU GIER - MCO
ST;2024;420002495;CH DU GIER;02;420780678;HOPITAL DU GIER - SITE MARREL SSR
ST;2024;420013831;CH DU FOREZ;02;420000226;CH DU FOREZ SITE DE MONTBRISON
ST;2024;420013831;CH DU FOREZ;02;420000267;CH DU FOREZ SITE DE FEURS
ST;2024;420016933;CH DU PILAT RHODANIEN;02;420000317;CH DE PELUSSIN
ST;2024;420016933;CH DU PILAT RHODANIEN;02;420780744;CH DE SAINT PIERRE DE BOEUF
ST;2024;420780033;CH DE ROANNE;02;420000010;CH DE ROANNE
ST;2024;420780033;CH DE ROANNE;02;420784845;ANNEXE BONVERT - CH DE ROANNE
ST;2024;420780041;CH DE SAINT JUST LA PENDUE;02;420000028;CH DE SAINT JUST LA PENDUE
ST;2024;420780058;CH DE CHARLIEU;02;420000036;CH DE CHARLIEU
ST;2024;420780652;CH LE CORBUSIER;02;420000234;CH DE FIRMINY
ST;2024;420780660;CH GEORGES CLAUDINON;02;420000242;CH GEORGES CLAUDINON
ST;2024;420780694;CH DE SAINT BONNET LE CHATEAU;02;420000275;CH DE SAINT BONNET LE CHATEAU
ST;2024;420780710;CH MAURICE ANDRE;02;420789067;USLD CH MAURICE ANDRÉ
ST;2024;420781791;CH DE BOEN SUR LIGNON;02;420000556;CH DE BOEN SUR LIGNON
ST;2024;420784878;CHU DE SAINT-ETIENNE;02;260020078;SERVICE NEUROCHIRURGIE - CHU42
ST;2024;420784878;CHU DE SAINT-ETIENNE;02;420010241;INSTITUT DE CANCERO ET HEMATO - CHU42
ST;2024;420784878;CHU DE SAINT-ETIENNE;02;420782559;HOPITAL DE BELLEVUE - CHU42
ST;2024;420784878;CHU DE SAINT-ETIENNE;02;420782567;HOPITAL DE LA CHARITE - CHU42
ST;2024;420784878;CHU DE SAINT-ETIENNE;02;420785354;HOPITAL NORD - CHU42
ST;2024;430000018;CH EMILE ROUX LE PUY;02;430000117;CH EMILE ROUX LE PUY
ST;2024;430000034;CH DE BRIOUDE;02;430000190;CH DE BRIOUDE
ST;2024;430000059;CH CRAPONNE SUR ARZON;02;430000299;CH DE CRAPONNE SUR ARZON
ST;2024;430000067;CH DE LANGEAC;02;430000307;CH PIERRE GALLICE DE LANGEAC
ST;2024;430000091;CH D'YSSINGEAUX;02;430000356;CH D' YSSINGEAUX
ST;2024;440000057;CH SAINT NAZAIRE;02;440000016;CH DE SAINT NAZAIRE
ST;2024;440000057;CH SAINT NAZAIRE;02;440007607;CH ST NAZAIRE HEINLEX
ST;2024;440000065;CH READAPTATION DE MAUBREUIL;02;440000024;CH REEDAPTATION DE MAUBREUIL
ST;2024;440000263;EPSYLAN;02;440000180;CHS EPSYLAN BLAIN
ST;2024;440000289;CHU DE NANTES;02;440000271;CHU DE NANTES SITE HOTEL DIEU HME
ST;2024;440000289;CHU DE NANTES;02;440000453;CHU DE NANTES SITE HOPITAL BELLIER
ST;2024;440000289;CHU DE NANTES;02;440003291;CHU DE NANTES SITE SAINT JACQUES
ST;2024;440000289;CHU DE NANTES;02;440017598;CHU DE NANTES SITE LAENNEC
ST;2024;440000289;CHU DE NANTES;02;440021392;HOP PSY STJACQUES CHU NANTES
ST;2024;440000289;CHU DE NANTES;02;440050458;SSR BEAUSEJOUR CHU NANTES
ST;2024;440000289;CHU DE NANTES;02;440050466;SSR PIRMIL CHU NANTES
ST;2024;440000289;CHU DE NANTES;02;440053007;SMUR CHU NANTES SITE CH ANCENIS
ST;2024;440000313;CH CHATEAUBRIANT NOZAY POUANCE;02;440000503;CH CNP SITE CHATEAUBRIANT
ST;2024;440000313;CH CHATEAUBRIANT NOZAY POUANCE;02;440000677;CH CNP SITE NOZAY
ST;2024;440000313;CH CHATEAUBRIANT NOZAY POUANCE;02;490000569;CH CNP SITE POUANCE
ST;2024;440000347;CH BEL AIR;02;440000644;CH BEL AIR
ST;2024;440000859;CH DE SAVENAY;02;440001295;CH DE SAVENAY
ST;2024;440002590;ASSOCIATION ECHO;06;440005080;DIALYSE ECHO NANTES
ST;2024;440002590;ASSOCIATION ECHO;06;440027589;DIALYSE ECHO CHATEAUBRIANT
ST;2024;440002590;ASSOCIATION ECHO;06;440036176;CENTRE DIALYSE ECHO ST HERBLAIN
ST;2024;440002590;ASSOCIATION ECHO;06;440036218;DIALYSE ECHO ANCENIS
ST;2024;440002590;ASSOCIATION ECHO;06;440036473;DIALYSE ECHO BOUGUENAIS
ST;2024;440002590;ASSOCIATION ECHO;06;440036499;CENTRE DIALYSE ECHO REZE
ST;2024;440002590;ASSOCIATION ECHO;06;440039568;DIALYSE ECHO LA BAULE
ST;2024;440002590;ASSOCIATION ECHO;06;440042513;DIALYSE ECHO CARQUEFOU
ST;2024;440002590;ASSOCIATION ECHO;06;440050441;DIALYSE ECHO ST NAZAIRE
ST;2024;440002590;ASSOCIATION ECHO;06;440055770;CENTRE DIALYSE ECHO ST HERBLAIN PSA
ST;2024;440002590;ASSOCIATION ECHO;06;490007499;CENTRE DIALYSE ECHO ANGERS BOCQUEL
ST;2024;440002590;ASSOCIATION ECHO;06;490009008;CENTRE DIALYSE ECHO CHOLET MARENGO
ST;2024;440002590;ASSOCIATION ECHO;06;490011350;DIALYSE ECHO ANGERS MANSION
ST;2024;440002590;ASSOCIATION ECHO;06;490016235;DIALYSE ECHO SAUMUR
ST;2024;440002590;ASSOCIATION ECHO;06;490017613;DIALYSE ECHO TRELAZE
ST;2024;440002590;ASSOCIATION ECHO;06;490020963;DIALYSE ECHO CHOLET CHANTERIVIERE
ST;2024;440002590;ASSOCIATION ECHO;06;530002898;CENTRE DIALYSE ECHO LAVAL
ST;2024;440002590;ASSOCIATION ECHO;06;530006188;DIALYSE ECHO LAVAL
ST;2024;440002590;ASSOCIATION ECHO;06;530008788;DIALYSE ECHO MAYENNE
ST;2024;440002590;ASSOCIATION ECHO;06;560009490;UNITE AUTODIALYSE BELLE-ÎLE - ECHO
ST;2024;440002590;ASSOCIATION ECHO;06;560009508;UNITE AUTODIALYSE ECHO SITE CH AURAY
ST;2024;440002590;ASSOCIATION ECHO;06;560009524;UNITE AUTODIALYSE VANNES - ECHO
ST;2024;440002590;ASSOCIATION ECHO;06;560014078;UNITE AUTODIALYSE MUZILLAC - ECHO
ST;2024;440002590;ASSOCIATION ECHO;06;560014128;UNITE AUTODIALYSE PLOERMEL - ECHO
ST;2024;440002590;ASSOCIATION ECHO;06;560023152;CTRE DIALYSE AMBULATOIRE VANNES ECHO
ST;2024;440002590;ASSOCIATION ECHO;06;720003441;CENTRE DIALYSE ECHO LE MANS CH
ST;2024;440002590;ASSOCIATION ECHO;06;720016690;DIALYSE ECHO LE MANS BICHAT
ST;2024;440002590;ASSOCIATION ECHO;06;720016831;DIALYSE ECHO SABLE SUR SARTHE
ST;2024;440002590;ASSOCIATION ECHO;06;720017755;DIALYSE ECHO LA FERTE BERNARD
ST;2024;440002590;ASSOCIATION ECHO;06;720017839;CENTRE DIALYSE ECHO LE MANS PSS
ST;2024;440002590;ASSOCIATION ECHO;06;850009333;DIALYSE ECHO LA ROCHE SUR YON
ST;2024;440002590;ASSOCIATION ECHO;06;850009762;DIALYSE ECHO LA TRANCHE
ST;2024;440002590;ASSOCIATION ECHO;06;850011271;DIALYSE ECHO CHALLANS
ST;2024;440002590;ASSOCIATION ECHO;06;850022047;DIALYSE ECHO ILE D'YEU
ST;2024;440002590;ASSOCIATION ECHO;06;850023151;DIALYSE ECHO FONTENAY LE COMTE
ST;2024;440002590;ASSOCIATION ECHO;06;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER
ST;2024;440003267;HOPITAL PIERRE DELAROCHE;02;440001964;CH PIERRE DELAROCHE
ST;2024;440003309;CH GEORGES DAUMEZON;02;440001972;CH GEORGES DAUMEZON
ST;2024;440028538;HIC DE LA PRESQU'ILE;02;440001253;HIC DE LA PRESQU'ILE-SITE DE GUERANDE
ST;2024;440028538;HIC DE LA PRESQU'ILE;02;440001261;HIC DE LA PRESQU'ILE - SITE DU CROISIC
ST;2024;440041531;HIC DU PAYS DE RETZ;02;440001287;HIC PAYS DE RETZ - PORNIC
ST;2024;440041531;HIC DU PAYS DE RETZ;02;440032399;USLD HIC PAYS DE RETZ
ST;2024;440042141;CENTRE HOSPITALIER SEVRE ET LOIRE;02;440000552;CH SEVRE ET LOIRE- LOROUX BOTTEREAU
ST;2024;440042141;CENTRE HOSPITALIER SEVRE ET LOIRE;02;440000883;CH SEVRE ET LOIRE - VERTOU
ST;2024;440053643;CH ERDRE ET LOIRE;02;440000396;CH ERDRE ET LOIRE
ST;2024;440053643;CH ERDRE ET LOIRE;02;490000296;CH DE CANDE
ST;2024;450000088;CHU D'ORLEANS;02;450002613;CHRU ORLEANS - HOPITAL DE LA SOURCE
ST;2024;450000088;CHU D'ORLEANS;02;450010442;USLD LE BOIS FLEURI
ST;2024;450000088;CHU D'ORLEANS;02;450021449;SITE JEANNE D'ARC GIEN - CHRU ORLEANS
ST;2024;450000096;CH DE GIEN;02;450000047;CH DEZARNAULDS - GIEN
ST;2024;450000096;CH DE GIEN;02;450021431;SITE SSR JEANNE D'ARC GIEN - CH GIEN
ST;2024;450000104;CH AGGLOMERATION MONTARGOISE;02;450000062;CH AGGLOMERATION MONTARGOISE
ST;2024;450000104;CH AGGLOMERATION MONTARGOISE;02;450019799;CHAM - SITE LA CERISAIE
ST;2024;450000112;CH DE PITHIVIERS;02;450000070;CH PITHIVIERS
ST;2024;450000138;CH LOUR PICOU;02;450000120;CH LOUR PICOU - BEAUGENCY
ST;2024;450000161;CH DE SULLY SUR LOIRE;02;450000260;CH SULLY-SUR-LOIRE
ST;2024;450001201;A.T. I. R. R. O.;06;450011549;A.T.I.R.R.O. AUTODIALYSE JEAN MOULIN
ST;2024;450001201;A.T. I. R. R. O.;06;450017694;A.T.I.R.R.O. AUTODIALYSE GUIGNEGAULT
ST;2024;450001201;A.T. I. R. R. O.;06;450020698;A.T.I.R.R.O. AUTODIALYSE BELLEGARDE
ST;2024;450001466;CENTRE D'HEMODIALYSE DE L'ARCHETTE;06;450012935;CENTRE D'HEMODIALYSE ARCHETTE
ST;2024;450001466;CENTRE D'HEMODIALYSE DE L'ARCHETTE;06;450018395;CTE AUTODIALYSE ARCHETTE-CH PITHIVIERS
ST;2024;450002423;CH DEPARTEMENTAL GEORGES DAUMEZON;02;450000930;EPSM DU LOIRET G. DAUMEZON
ST;2024;450018478;SELARL DE RADIOTHÉRAPIE ET D'ONCOLOGIE;08;450019336;CTRE RADIOTHÉRAPIE/ONCOLOGIE-BOURGOINS
ST;2024;460780083;CH FIGEAC;02;460000045;CH FIGEAC SITE MARTIN MALVY
ST;2024;460780083;CH FIGEAC;02;460007842;CH FIGEAC SITE FONT REDONDE
ST;2024;460780083;CH FIGEAC;02;460008063;USLD CH FIGEAC SITE EHPAD MONTVIGUIER
ST;2024;460780091;CH ST JACQUES ST CERE;02;460000052;CH ST JACQUES ST CERE
ST;2024;460780208;CH JEAN COULON GOURDON;02;460000102;CH JEAN COULON GOURDON
ST;2024;460780216;CH JEAN ROUGIER CAHORS;02;460000110;CH JEAN ROUGIER CAHORS
ST;2024;460780216;CH JEAN ROUGIER CAHORS;02;460785595;USLD CH CAHORS
ST;2024;460780430;C.H.(EX H.L.)HOPITAL LOCAL LOUIS CONTE;02;460000227;CH LOUIS CONTE GRAMAT
ST;2024;470000324;CENTRE HOSPITALIER;02;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS
ST;2024;470000357;HOPITAL LOCAL DE CASTELJALOUX;02;470000530;HOPITAL LOCAL DE CASTELJALOUX
ST;2024;470000365;HOPITAL LOCAL PENNE D' AGENAIS;02;470000548;HOPITAL LOCAL PENNE AGENAIS
ST;2024;470000381;CH DEPARTEMENTAL DE LA CANDELIE;02;470000563;CH DEPARTEMENTAL DE LA CANDELIE
ST;2024;470000407;CENTRE HOSPITALIER DE FUMEL;02;470000571;CENTRE HOSPITALIER DE FUMEL
ST;2024;470001660;CH INTERCOMMUNAL MARMANDE - TONNEINS;02;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC
ST;2024;470001660;CH INTERCOMMUNAL MARMANDE - TONNEINS;02;470000555;CENTRE HOSPITALIER TONNEINS
ST;2024;470001660;CH INTERCOMMUNAL MARMANDE - TONNEINS;02;470012931;USLD ALZHEIMER CHIC TONNEINS
ST;2024;470010331;SCM DE RADIOTHER MOYENNE GARONNE;08;470010349;CENTRE DE RADIOTHÉRAPIE ET D'ONCOLOGIE
ST;2024;470016171;CENTRE HOSPITALIER AGEN-NERAC;02;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT
ST;2024;470016171;CENTRE HOSPITALIER AGEN-NERAC;02;470000522;CH AGEN NERAC - SITE DE NERAC
ST;2024;470016171;CENTRE HOSPITALIER AGEN-NERAC;02;470008780;USLD DE POMPEYRIE CH AGEN NERAC
ST;2024;470016171;CENTRE HOSPITALIER AGEN-NERAC;02;470016205;CH AGEN NERAC - ANTENNE SMUR DE NERAC
ST;2024;480780097;HOPITAL LOZERE;02;480000017;HOPITAL LOZERE SITE VALLEE DU LOT
ST;2024;480780097;HOPITAL LOZERE;02;480002948;HOPITAL LOZERE SITE GEVAUDAN
ST;2024;480780097;HOPITAL LOZERE;02;480780279;SSR HOPITAL LOZERE SITE VALLEE DU LOT
ST;2024;480780121;CH FANNY RAMADIER;02;480000033;CH FANNY RAMADIER ST CHELY D'APCHER
ST;2024;480780139;CH FLORAC TROIS RIVIERES;02;480000041;CH DE FLORAC TROIS RIVIERES
ST;2024;480780147;CHS FRANCOIS TOSQUELLES;02;480000058;CHS FRANCOIS TOSQUELLES ST ALBAN
ST;2024;480780154;CH MARVEJOLS;02;480000066;CH ST JACQUES MARVEJOLS
ST;2024;480780162;CH LANGOGNE;02;480000074;CH LANGOGNE
ST;2024;490000031;CHR ANGERS;02;490000049;CHR ANGERS SITE LARREY
ST;2024;490000031;CHR ANGERS;02;490008604;USLD CHR ANGERS ST NICOLAS
ST;2024;490000031;CHR ANGERS;02;490529005;SMR CHR ANGERS
ST;2024;490000163;CHS CESAME ANGEVIN;02;490000106;CESAME CHS STE GEMMES SUR LOIRE
ST;2024;490000395;CH LA CORNICHE ANGEVINE;02;490000320;HOPITAL CORNICHE ANGEVINE À CHALONNES
ST;2024;490000403;CH DE DOUE EN ANJOU;02;490000338;CENTRE HOSPITALIER DOUE EN ANJOU
ST;2024;490000411;CH LONGUE JUMELLES;02;490000353;CH DE LONGUE JUMELLES
ST;2024;490000429;CH LAYON AUBANCE;02;490000494;CH LAYON-AUBANCE MARTIGNE BRIAND
ST;2024;490000676;CH DE CHOLET;02;490000635;CH DE CHOLET
ST;2024;490007689;CHI LYS HYROME;02;490000650;CHI LYS HYROME-CHEMILLE
ST;2024;490007689;CHI LYS HYROME;02;490001831;CHI LYS HYROME-LYS HAUT LAYON
ST;2024;490015765;ETS DE SANTE BAUGEOIS VALLEE;02;490000239;ESBV-SITE DE BAUGE
ST;2024;490015765;ETS DE SANTE BAUGEOIS VALLEE;02;490000254;ESBV-SITE DE BEAUFORT
ST;2024;490017258;INSTITUT DE CANCEROLOGIE DE L'OUEST;08;440001113;ICO - SITE GAUDUCHEAU
ST;2024;490017258;INSTITUT DE CANCEROLOGIE DE L'OUEST;08;490000155;ICO - SITE PAUL PAPIN
ST;2024;490528452;CH DE SAUMUR;02;490001765;CH DE SAUMUR
ST;2024;500000013;CH PUBLIC DU COTENTIN;02;500000187;CHPC - SITE CHERBOURG
ST;2024;500000013;CH PUBLIC DU COTENTIN;02;500000468;CHPC - SITE VALOGNES
ST;2024;500000039;CH CARENTAN;02;500000195;CH CARENTAN
ST;2024;500000054;HOPITAUX DU SUD MANCHE;02;500000021;HOPITAUX DU SUD MANCHE
ST;2024;500000054;HOPITAUX DU SUD MANCHE;02;500000260;HOPITAUX DU SUD MANCHE
ST;2024;500000054;HOPITAUX DU SUD MANCHE;02;500000476;HOPITAUX DU SUD MANCHE
ST;2024;500000062;CH MORTAIN;02;500000302;CH MORTAIN
ST;2024;500000096;CH SAINT HILAIRE DU HARCOUET;02;500000427;CH DE SAINT HILAIRE DU HARCOUET
ST;2024;500000104;CH SAINT JAMES;02;500000435;HOPITAL SAINT JAMES
ST;2024;500000112;CH SAINT-LO;02;500000450;CH - SAINT-LO
ST;2024;500000245;CH DE L'ESTRAN;02;500000575;CH DE L'ESTRAN
ST;2024;500000393;CH COUTANCES;02;500000591;CENTRE HOSPITALIER DE COUTANCES
ST;2024;500018296;CENTRE DE RADIOTHERAPIE DE LA BAIE;08;500021449;CENTRE DE RADIOTHERAPIE DE LA BAIE
ST;2024;510000029;CHU REIMS;02;510002447;HOPITAL ROBERT DEBRE CHU REIMS
ST;2024;510000029;CHU REIMS;02;510002454;HOPITAL SEBASTOPOL CHU REIMS
ST;2024;510000029;CHU REIMS;02;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS
ST;2024;510000029;CHU REIMS;02;510004302;HOPITAL MAISON BLANCHE CHU REIMS
ST;2024;510000029;CHU REIMS;02;510011679;RESIDENCE ROUX (USLD) CHU DE REIMS
ST;2024;510000037;CENTRE HOSPITALIER LEON BOURGEOIS;02;510000169;CENTRE HOSPITALIER LEON BOURGEOIS
ST;2024;510000037;CENTRE HOSPITALIER LEON BOURGEOIS;02;510023914;ANTENNE DE SMUR - CH CHALONS
ST;2024;510000052;ETABT PUBLIC SANTE MENTALE MARNE;02;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE
ST;2024;510000052;ETABT PUBLIC SANTE MENTALE MARNE;02;510025091;HOSPITALISATION REMOISE-SITE 2-USCAR
ST;2024;510000060;CENTRE HOSPITALIER D'EPERNAY;02;510000235;CENTRE HOSPITALIER D'EPERNAY
ST;2024;510000060;CENTRE HOSPITALIER D'EPERNAY;02;510017098;HAD EPERNAY
ST;2024;510000078;CENTRE HOSPITALIER VITRY LE FRANCOIS;02;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS
ST;2024;510000086;CENTRE HOSPITALIER DE MONTMIRAIL;02;510000359;HOPITAL LOCAL DE MONTMIRAIL
ST;2024;510000102;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;02;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD
ST;2024;510000128;CENTRE HOSPITALIER DE FISMES;02;510024466;CENTRE HOSPITALIER DE FISMES
ST;2024;510000136;INSTITUT GODINOT;08;510000516;INSTITUT GODINOT
ST;2024;510000953;ARPDD;06;080005846;UNITE D AUTODIALYSE DE BAZEILLES
ST;2024;510000953;ARPDD;06;080011182;UAD ET UDM ARPDD
ST;2024;510000953;ARPDD;06;100005958;UNITE D'AUTO-DIALYSE DE ROMILLY
