BOR;AN;FI;RS;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;URG;SMURSAMU;BLOC;IMAG;ACTINTER;MEDNUC;BIO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;PALIA;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR
FILTRE;2024;300012358;CTRE MED L'EGREGORE CAVEIRAC UGECAM;340015171;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300012481;USLD LES CIGALES CH ALES;300780046;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;300012481;USLD LES CIGALES CH ALES;300780046;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300012499;USLD LA ROSE DES VENTS CH ALES;300780046;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;300012499;USLD LA ROSE DES VENTS CH ALES;300780046;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;DECLA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
FILTRE;2024;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;INIT;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;;;0;;;;;;;;;;0;0;0;1;0;0;0;0
FILTRE;2024;300013745;ADENE HAD ALES;340027937;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2024;300013745;ADENE HAD ALES;340027937;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300013778;HAD 3G SANTE NIMES;300013760;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;300013778;HAD 3G SANTE NIMES;300013760;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300017209;KENVAL ICG NIMES;300000726;DECLA;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;300017209;KENVAL ICG NIMES;300000726;INIT;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;300017423;CTRE MED L'EGREGORE CAVEIRAC AUDAVIE;380804542;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;300017423;CTRE MED L'EGREGORE CAVEIRAC AUDAVIE;380804542;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300017431;AIDER SANTE CENTRE GCS PAAC ALES 2;340000264;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2024;300017431;AIDER SANTE CENTRE GCS PAAC ALES 2;340000264;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300021383;USLD CH PONT ST ESPRIT;300780079;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;300021383;USLD CH PONT ST ESPRIT;300780079;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300021961;AIDER SANTE DIALYSE DOMICILE NIMES;340000264;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;300021961;AIDER SANTE DIALYSE DOMICILE NIMES;340000264;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300780111;SMR LA POMAREDE FILIERIS;750050759;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;;;;;;;;
FILTRE;2024;300780111;SMR LA POMAREDE FILIERIS;750050759;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300780137;NOUVELLE CL BONNEFON ALES;920028396;DECLA;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0
FILTRE;2024;300780137;NOUVELLE CL BONNEFON ALES;920028396;INIT;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;DECLA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;1
FILTRE;2024;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;INIT;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;;;0;;;;;;;;;;1;1;1;0;;0;0;1
FILTRE;2024;300780210;CL BELLE RIVE VILLENEUVE LES AVIGNON;300000148;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2024;300780210;CL BELLE RIVE VILLENEUVE LES AVIGNON;300000148;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300780244;CL DU PONT DU GARD REMOULINS;920030269;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;300780244;CL DU PONT DU GARD REMOULINS;920030269;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300780251;CL PSYCHIATRIQUE QUISSAC;300000189;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;;;;;;;
FILTRE;2024;300780251;CL PSYCHIATRIQUE QUISSAC;300000189;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300780269;CL LES SOPHORAS NIMES;300000197;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;300780269;CL LES SOPHORAS NIMES;300000197;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300780285;CL VALDEGOUR NIMES;300000726;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;300780285;CL VALDEGOUR NIMES;300000726;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300780384;CTRE PROTECTION INFANTILE MONTAURY CRF;750721334;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;300780384;CTRE PROTECTION INFANTILE MONTAURY CRF;750721334;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300780442;CTRE SSR LES CHATAIGNIERS MOLIERES CAV;300017464;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;300780442;CTRE SSR LES CHATAIGNIERS MOLIERES CAV;300017464;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300780491;CL LES OLIVIERS GALLARGUES;340016963;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;300780491;CL LES OLIVIERS GALLARGUES;340016963;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300781424;CL LA CAMARGUE BOUILLARGUES;300000692;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;300781424;CL LA CAMARGUE BOUILLARGUES;300000692;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300781440;SMR DOMAINE DU CROS QUISSAC;300000700;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;;;;;;;
FILTRE;2024;300781440;SMR DOMAINE DU CROS QUISSAC;300000700;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300782117;CHU NIMES CAREMEAU;300780038;DECLA;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
FILTRE;2024;300782117;CHU NIMES CAREMEAU;300780038;INIT;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;;;0;;;;;;;;;;1;1;1;0;1;0;0;0
FILTRE;2024;300782125;CTRE SOINS PA SERRE CAVALIER CHU NIMES;300780038;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;300782125;CTRE SOINS PA SERRE CAVALIER CHU NIMES;300780038;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300782141;CENTRE MEDICAL GRAU DU ROI CHU NIMES;300780038;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;300782141;CENTRE MEDICAL GRAU DU ROI CHU NIMES;300780038;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;300786274;INSTITUT REINS AVEUGLES ARAMAV NIMES;300786266;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;300786274;INSTITUT REINS AVEUGLES ARAMAV NIMES;300786266;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300787421;AIDER SANTE UAD UDM CHU NIMES;340000264;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2024;300787421;AIDER SANTE UAD UDM CHU NIMES;340000264;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;DECLA;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2024;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;INIT;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;310000187;SA CL DE BEAUPUY;310000187;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;310000187;SA CL DE BEAUPUY;310000187;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;DECLA;1;1;1;0;1;1;0;1;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0
FILTRE;2024;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;INIT;1;1;1;0;1;1;0;1;0;1;0;0;1;1;1;;;0;;;;;;;;;;0;1;1;0;;0;0;0
FILTRE;2024;310000336;CH REVEL;310780713;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;;;;;;;;
FILTRE;2024;310000336;CH REVEL;310780713;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310000369;CH GERARD MARCHANT TOULOUSE;310780754;DECLA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;;;;;;;;
FILTRE;2024;310000369;CH GERARD MARCHANT TOULOUSE;310780754;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310000427;SA AUFRERY;310000427;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;;
FILTRE;2024;310000427;SA AUFRERY;310000427;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310005459;HAD SANTE RELAIS DOMICILE;310021886;DECLA;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;310005459;HAD SANTE RELAIS DOMICILE;310021886;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310006473;NEPHROCARE OC UAD RIEUX VOLVESTRE;310002712;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;310006473;NEPHROCARE OC UAD RIEUX VOLVESTRE;310002712;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310011838;CL NEPHRO ST EXUPERY UDM CORNEBARRIEU;310000617;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2024;310011838;CL NEPHRO ST EXUPERY UDM CORNEBARRIEU;310000617;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310013628;CH MURET;310786256;DECLA;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;310013628;CH MURET;310786256;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;310014329;SSR BASSE VISION A MATHIS ST GAUDENS;310781562;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;310014329;SSR BASSE VISION A MATHIS ST GAUDENS;310781562;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;DECLA;1;1;1;0;0;0;0;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1
FILTRE;2024;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;INIT;1;1;1;0;0;0;0;0;1;1;0;1;1;1;1;;;0;;;;;;;;;;1;1;0;0;;1;1;1
FILTRE;2024;310018650;SECTORISATION PSY NEBOUZAN ASEI;310781562;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;310018650;SECTORISATION PSY NEBOUZAN ASEI;310781562;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310018684;CL NEPHRO ST EXUPERY UAD TLS SANS;310000617;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;310018684;CL NEPHRO ST EXUPERY UAD TLS SANS;310000617;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;DECLA;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0
FILTRE;2024;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;INIT;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;310020169;AAIR UAD COLOMIERS MONNET;310000633;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;310020169;AAIR UAD COLOMIERS MONNET;310000633;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310020938;CL SMR VAL DE SAUNE QUINT FONSEGRIVES;310025010;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;;;;;;;;
FILTRE;2024;310020938;CL SMR VAL DE SAUNE QUINT FONSEGRIVES;310025010;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310021571;CL DES MINIMES TOULOUSE;310021563;DECLA;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;310021571;CL DES MINIMES TOULOUSE;310021563;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;310022298;HOPITAL GARONNE CHU TOULOUSE;310781406;DECLA;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;310022298;HOPITAL GARONNE CHU TOULOUSE;310781406;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;310023007;CL LA RECOUVRANCE;810005678;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;310023007;CL LA RECOUVRANCE;810005678;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310025333;ONCOPOLE CHU TOULOUSE;310781406;DECLA;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;0;1;1;0;0;1;0;0
FILTRE;2024;310025333;ONCOPOLE CHU TOULOUSE;310781406;INIT;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;;;0;;;;;;;;;;0;1;1;0;;1;0;0
FILTRE;2024;310026083;CL RIVE GAUCHE TOULOUSE;310026075;DECLA;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2024;310026083;CL RIVE GAUCHE TOULOUSE;310026075;INIT;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;310026612;CL NEPHRO ST EXUPERY UDM UNION ST JEAN;310000617;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2024;310026612;CL NEPHRO ST EXUPERY UDM UNION ST JEAN;310000617;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310026919;AAIR UAD UDM DD RAMONVILLE ST AGNE;310000633;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;310026919;AAIR UAD UDM DD RAMONVILLE ST AGNE;310000633;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;DECLA;1;1;1;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0
FILTRE;2024;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;INIT;1;1;1;0;1;0;0;1;0;1;0;0;1;0;1;;;0;;;;;;;;;;1;1;1;0;;0;0;0
FILTRE;2024;310031414;CL NEPHRO ST EXUPERY UAD QUINT;310000617;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;310031414;CL NEPHRO ST EXUPERY UAD QUINT;310000617;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310031927;AAIR UAD TOULOUSE PERIOLE;310000633;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;310031927;AAIR UAD TOULOUSE PERIOLE;310000633;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310035548;AAIR UAD CASTELNAU D'ESTRETEFONDS;310000633;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2024;310035548;AAIR UAD CASTELNAU D'ESTRETEFONDS;310000633;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310780119;CL DE MONTBERON;310000047;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2024;310780119;CL DE MONTBERON;310000047;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310780143;CL DU CHATEAU DE SEYSSES;920030269;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;310780143;CL DU CHATEAU DE SEYSSES;920030269;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;DECLA;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2024;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;INIT;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;310780234;CL DU CABIROL COLOMIERS;920030871;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;310780234;CL DU CABIROL COLOMIERS;920030871;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310780259;CL PASTEUR TOULOUSE;310000096;DECLA;1;1;0;0;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1
FILTRE;2024;310780259;CL PASTEUR TOULOUSE;310000096;INIT;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;;;0;;;;;;;;;;1;1;1;0;;0;0;1
FILTRE;2024;310780283;CL DE L'UNION SAINT JEAN;310000112;DECLA;1;1;1;0;0;0;0;1;0;1;0;0;1;0;1;1;1;0;0;1;1;1;1;0;0;1;1;0;1;1;1;1;0;0;0
FILTRE;2024;310780283;CL DE L'UNION SAINT JEAN;310000112;INIT;1;1;1;0;0;0;0;1;0;1;0;0;1;0;1;;;0;;;;;;;;;;0;1;1;1;0;0;0;0
FILTRE;2024;310780358;MAISON DE SANTE DE MAILHOL LABASTIDE;310000146;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;310780358;MAISON DE SANTE DE MAILHOL LABASTIDE;310000146;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310780366;CL MONIE VILLEFRANCHE DE LAURAGAIS;310000153;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2024;310780366;CL MONIE VILLEFRANCHE DE LAURAGAIS;310000153;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;0;0;0;0;;0;0;0
FILTRE;2024;310780374;CL DU CHATEAU DE VERNHES BONDIGOUX;310000161;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;;;;;;;;
FILTRE;2024;310780374;CL DU CHATEAU DE VERNHES BONDIGOUX;310000161;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
FILTRE;2024;310780382;CL AMBROISE PARE TOULOUSE;310000179;DECLA;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2024;310780382;CL AMBROISE PARE TOULOUSE;310000179;INIT;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;;;0;;;;;;;;;;0;0;1;0;;0;0;0
FILTRE;2024;310780481;MECS CASTELNOUVEL LEGUEVIN UGECAM;340015171;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2024;310780481;MECS CASTELNOUVEL LEGUEVIN UGECAM;340015171;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;;;;;;;
