BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO
MCO;2024;330780354;POLYCLINIQUE BORDEAUX-CAUDERAN;330000225;46;16790;1526;6;10549;0;0;0;0;0;0;0;0;0;0;46;16790;1526;6;10549;16;3474;0;0;360;0;0;0;0;0;0;16;3474;0;0;360
MCO;2024;330780370;LES FONTAINES DE MONJOUS - SSR;750034589;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;972;;;0;;0;;0;;;3;972;;;0
MCO;2024;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;150;54750;18076;7757;43985;117;42705;5894;72;22868;57;20805;2675;37;11874;324;118260;26645;7866;78727;35;3333;;;13891;68;16512;1;7;;;104;19852;;;13891
MCO;2024;330780487;CLINIQUE OPHTALMOLOGIQUE THIERS;330000282;;;0;0;0;4;1460;424;197;227;;;0;0;0;4;1460;424;197;227;;0;;;0;20;9786;;0;;;20;9786;;;0
MCO;2024;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;42;14700;5453;2515;15217;14;5110;826;11;3147;10;3650;495;181;1149;66;23460;6774;2707;19513;1;33;;;3662;22;3385;1;61;;;24;3479;;;3662
MCO;2024;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;38;13908;2791;28;8593;90;32940;5197;67;14376;;;0;0;0;128;46848;7988;95;22969;32;1079;;;246;37;19289;;0;;;69;20368;;;246
MCO;2024;330780511;CLINIQUE SAINTE-ANNE;330000316;16;5840;210;0;1520;16;5840;1293;0;2694;;;0;0;0;32;11680;1503;0;4214;6;673;;;3215;18;7546;;0;;;24;8219;;;3215
MCO;2024;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;91;33215;8181;2857;32642;64;23360;3506;43;12125;0;;0;0;0;155;56575;11687;2900;44767;31;6139;;;2427;29;7031;;0;;;60;13170;;;2427
MCO;2024;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;60;22630;5851;2685;19089;47;17155;1581;127;6615;13;4745;335;0;1258;120;44530;7767;2812;26962;2;69;;;280;15;5071;3;64;;;20;5204;;;280
MCO;2024;330781139;CRF LA TOUR DE GASSIES;330056540;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;2;218;;;98;;0;;0;;;2;218;;;98
MCO;2024;330781303;HOPITAL INSTR DES ARMEES ROBERT PICQUE;750821092;9;3285;323;14;1986;;;8;0;13;;;0;0;0;9;3285;331;14;1999;2;47;;;0;;13;;0;;;2;60;;;0
MCO;2024;330781337;HOPITAL XAVIER ARNOZAN - CHU;330781196;60;6840;285;0;6472;;;0;0;0;;;0;0;0;60;6840;285;0;6472;4;303;;;79;;0;;0;;;4;303;;;79
MCO;2024;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;214;69248;11770;1865;62902;;;0;0;0;;;0;0;0;214;69248;11770;1865;62902;58;7360;;;14012;;0;;0;;;58;7360;;;14012
MCO;2024;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;549;176601;41321;9408;194577;485;120076;15747;1646;67638;147;50559;9460;401;43314;1181;347236;66528;11455;305529;86;23400;6;1423;32898;57;15659;25;5781;;;168;44840;6;1423;32898
MCO;2024;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;31;11346;4382;742;10911;58;13673;3523;107;6758;0;;0;0;0;89;25019;7905;849;17669;8;968;0;0;1359;47;14669;;0;;;55;15637;0;0;1359
MCO;2024;330782582;POLYCLINIQUE JEAN VILLAR;330000928;101;36865;1695;72;13000;52;18980;2963;41;7424;40;14600;1113;91;3934;193;70445;5771;204;24358;10;1333;;;1669;21;16596;;0;;;31;17929;;;1669
MCO;2024;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;442;131351;22272;1633;138467;251;78074;6292;84;40091;;;0;0;0;693;209425;28564;1717;178558;122;25929;;;57555;13;3923;;0;;;135;29852;;;57555
MCO;2024;330802752;CENTRE JEAN ABADIE - CHU;330781196;21;7400;402;5;6459;;;0;0;0;;;0;0;0;21;7400;402;5;6459;6;2866;;;0;;0;;0;;;6;2866;;;0
MCO;2024;330804501;CENTRE HOSPITALIER DE BAZAS;330781212;18;6588;562;1;5352;;;0;0;0;;;0;0;0;18;6588;562;1;5352;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;340000025;INSTITUT ST PIERRE PALAVAS LES FLOTS;340022722;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;12;3842;;;0;;0;;0;;;12;3842;;;0
MCO;2024;340000033;CH BEZIERS;340780055;288;105678;19188;4089;96555;95;34770;5456;171;30461;26;9516;1895;83;8036;409;149964;26539;4343;135052;27;3429;;;9368;18;2810;6;1010;;;51;7249;;;9368
MCO;2024;340000173;CH PEZENAS;340780451;25;4128;267;6;3730;;;0;0;0;;;0;0;0;25;4128;267;6;3730;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;340000207;ICM MONTPELLIER;340780493;98;30402;4281;114;25605;58;18516;2855;25;14247;;;0;0;0;156;48918;7136;139;39852;27;5807;0;0;70847;17;3322;;0;;;44;9129;0;0;70847
MCO;2024;340000215;CH LODEVE;340780519;22;8030;558;12;4570;;;0;0;0;;;0;0;0;22;8030;558;12;4570;0;0;;;60;;0;;0;;;0;0;;;60
MCO;2024;340000223;HOPITAL ST CLAIR SETE HBT;340011295;150;51731;8442;1120;47855;35;11493;2126;97;9102;17;6205;1080;308;2721;202;69429;11648;1525;59678;14;2656;;;2937;15;2528;2;183;;;31;5367;;;2937
MCO;2024;340000231;CH POLE DE SANTE DE LUNEL;340780535;50;18250;998;15;14726;;;0;0;0;;;0;0;0;50;18250;998;15;14726;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;340000249;CH CLERMONT L'HERAULT;340780543;13;4758;180;3;2169;;;0;0;0;;;0;0;0;13;4758;180;3;2169;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;340008275;CENTRE ANTONIN BALMES CHU MONTPELLIER;340780477;54;19764;1517;9;17854;;;0;0;0;;;0;0;0;54;19764;1517;9;17854;6;1135;;;113;;0;;0;;;6;1135;;;113
MCO;2024;340009885;POLYCL CHAMPEAU BEZIERS;340009877;20;7300;1465;105;8234;40;14600;2166;45;6452;32;11680;1379;11;5060;92;33580;5010;161;19746;1;1;2;111;2290;15;7871;1;279;;;17;8151;2;111;2290
MCO;2024;340015502;CL DU MILLENAIRE MONTPELLIER;340000512;168;55961;12804;2336;48375;113;33354;5045;37;24075;0;0;0;0;0;281;89315;17849;2373;72450;2;983;;;752;37;12012;;0;;;39;12995;;;752
MCO;2024;340015965;POLYCL ST PRIVAT BOUJAN SUR LIBRON;340000074;33;12045;3621;103;16492;180;65700;7241;247;24990;;;0;0;0;213;77745;10862;350;41482;;9;;;8145;35;13807;;0;;;35;13816;;;8145
MCO;2024;340022979;POLYCL ST ROCH MONTPELLIER;340000306;26;9490;2609;1147;8342;87;31755;5800;1144;12761;63;22995;3246;96;13646;176;64240;11655;2387;34749;5;53;;;299;69;22463;4;1704;;;78;24220;;;299
MCO;2024;340024314;CL ST JEAN SUD DE FRANCE;340000272;65;23725;7335;3340;23406;108;39420;7710;263;18434;;;0;0;0;173;63145;15045;3603;41840;3;46;;;1536;91;25829;;0;;;94;25875;;;1536
MCO;2024;340780139;CL DU DR JEAN CAUSSE COLOMBIERS;340000090;;;0;0;0;84;30744;2951;148;8365;;;0;0;0;84;30744;2951;148;8365;;0;;;62;10;6602;;0;;;10;6602;;;62
MCO;2024;340780147;POLYCL DES TROIS VALLEES BEDARIEUX;340000108;20;7300;1615;335;5976;19;6935;521;27;2460;0;0;0;0;0;39;14235;2136;362;8436;0;0;;;130;9;1868;;0;;;9;1868;;;130
MCO;2024;340780154;POLYCL PASTEUR PEZENAS;340000116;23;8395;2733;1229;7126;20;7300;359;16;1242;0;0;0;0;0;43;15695;3092;1245;8368;0;0;0;0;81;17;5430;0;0;;;17;5430;0;0;81
MCO;2024;340780436;HOPITAL ST LOUP AGDE HBT;340011295;42;15330;1032;6;14595;0;;0;0;0;0;;0;0;0;42;15330;1032;6;14595;0;0;0;;27;0;0;0;0;0;;0;0;0;;27
MCO;2024;340780444;CH BEDARIEUX;340009893;10;3650;88;0;2281;0;0;0;0;0;0;0;0;0;0;10;3650;88;0;2281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2024;340780485;CHS LA COLOMBIERE CHU MONTPELLIER;340780477;52;19032;1609;12;17097;0;0;0;0;0;0;0;0;0;0;52;19032;1609;12;17097;4;893;;;163;;0;;0;;;4;893;;;163
MCO;2024;340780568;CL DU SOUFFLE LA VALLONIE LODEVE;340000256;17;6205;1143;4;5145;;;0;0;0;;;0;0;0;17;6205;1143;4;5145;;0;;;5;;0;;0;;;;0;;;5
MCO;2024;340780642;CL BEAU SOLEIL;340028901;42;13835;493;102;1960;47;17155;5922;61;22650;0;0;0;0;0;89;30990;6415;163;24610;6;12020;6;493;3930;21;6100;0;0;0;0;27;18120;6;493;3930
MCO;2024;340780667;CL DU PARC CASTELNAU LE LEZ;340000280;120;45990;7642;363;47172;96;31390;5489;134;16504;0;0;0;0;0;216;77380;13131;497;63676;15;5580;0;0;10497;22;14869;0;0;0;0;37;20449;0;0;10497
MCO;2024;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;59;21594;2067;27;22995;36;13176;1597;33;3930;38;13908;2333;36;9482;133;48678;5997;96;36407;8;692;;;17796;32;8128;1;220;;;41;9040;;;17796
MCO;2024;340780717;CL ST LOUIS GANGES;340023225;28;10220;1797;133;9195;23;8395;1443;70;4743;0;0;0;0;0;51;18615;3240;203;13938;;0;;;343;12;4498;;0;;;12;4498;;;343
MCO;2024;340780725;CL VIA DOMITIA POLE SANTE DE LUNEL;340000330;6;2190;1237;203;1185;13;4745;921;0;2114;;;0;0;0;19;6935;2158;203;3299;5;176;;;487;19;6898;;0;;;24;7074;;;487
MCO;2024;340780741;POLYCL STE THERESE SETE;340000348;6;2190;312;0;817;19;6935;1701;203;3795;25;9125;622;35;2144;50;18250;2635;238;6756;8;254;;;430;17;8898;2;163;;;27;9315;;;430
MCO;2024;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;340015171;46;16836;654;8;11405;;;0;0;0;;;0;0;0;46;16836;654;8;11405;;0;;;124;;0;;0;;;;0;;;124
MCO;2024;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;259;91627;9315;120;77994;54;19764;2654;30;15695;0;0;0;0;0;313;111391;11969;150;93689;73;11501;;;21244;7;976;;0;;;80;12477;;;21244
MCO;2024;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;123;42201;5802;128;34419;106;37998;7339;335;25759;0;0;0;0;0;229;80199;13141;463;60178;15;3721;;;2200;28;9758;;0;;;43;13479;;;2200
MCO;2024;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;271;92816;17349;2066;77841;130;48129;9079;563;38618;0;;0;0;0;401;140945;26428;2629;116459;43;12522;;;4178;23;5393;;0;;;66;17915;;;4178
MCO;2024;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;270;92635;13938;558;73228;56;19772;2365;19;14764;88;32208;5919;408;26999;414;144615;22222;985;114991;47;7143;;;7183;8;1355;18;5420;;;73;13918;;;7183
MCO;2024;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;33;12045;450;2;7514;;;0;0;0;;;0;0;0;33;12045;450;2;7514;5;201;;;59;;0;;0;;;5;201;;;59
MCO;2024;350000071;HOPITAL ARTHUR GARDINER;920028560;22;8030;498;4;6838;;;0;0;0;;;0;0;0;22;8030;498;4;6838;1;172;;;49;;0;;0;;;1;172;;;49
MCO;2024;350000121;CHP SAINT GREGOIRE;350000303;107;39055;5538;275;38809;152;55480;11771;1354;33235;43;15695;2064;66;8747;302;110230;19373;1695;80791;23;6392;;;14086;75;31615;0;0;;;98;38007;;;14086
MCO;2024;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;18;6570;2325;648;10116;62;22630;3825;383;10000;59;21535;5227;507;19533;139;50735;11377;1538;39649;3;4322;;;526;39;6925;4;1592;;;46;12839;;;526
MCO;2024;350000147;GHRE - SITE SAINT MALO BROUSSAIS;350000022;245;87027;21060;5568;102744;53;19345;3854;341;16644;31;11315;2021;293;7125;329;117687;26935;6202;126513;43;7866;;;16181;15;3900;;730;;;58;12496;;;16181
MCO;2024;350000154;C.H FOUGERES;350000030;129;46502;7494;1328;45386;28;10232;1254;77;6792;18;6588;893;41;3574;175;63322;9641;1446;55752;8;1447;0;0;827;5;1178;1;294;0;0;14;2919;0;0;827
MCO;2024;350000162;CHIRC SITE REDON;350000048;89;32176;6226;1336;30839;28;10392;1251;59;6590;15;5490;536;50;1919;132;48058;8013;1445;39348;15;1514;0;0;1119;10;1965;1;133;;;26;3612;0;0;1119
MCO;2024;350000188;CENTRE HOSPITALIER VITRE;350000055;82;30012;3839;;25795;21;7686;728;;4658;16;5856;743;;3441;119;43554;5310;;33894;14;423;;;1021;0;1299;0;95;;;14;1817;;;1021
MCO;2024;350000196;CLINIQUE DE LA COTE D'EMERAUDE;350000311;5;1825;153;0;845;40;14600;2993;254;6691;;;0;0;0;45;16425;3146;254;7536;8;1021;;;3698;31;11343;;0;;;39;12364;;;3698
MCO;2024;350000204;CENTRE LOCAL HOSPITALIER SAINT JOSEPH;350023248;22;8052;550;3;7157;;;0;0;0;;;0;0;0;22;8052;550;3;7157;3;385;;;201;;0;;0;;;3;385;;;201
MCO;2024;350000212;CENTRE HOSPITALIER LA GUERCHE DE BGNE;350000089;20;7300;236;2;3411;;;0;0;0;;;0;0;0;20;7300;236;2;3411;0;0;0;0;1;;0;;0;;;0;0;0;0;1
MCO;2024;350000410;CH DE LA ROCHE AUX FÉES JANZE;350002291;15;5490;221;2;4079;0;;0;0;0;0;;0;0;0;15;5490;221;2;4079;0;0;;;0;0;0;0;0;;;0;0;;;0
MCO;2024;350000436;CH DE BROCELIANDE SITE DE MONFORT;350055166;16;5187;248;2;5317;;;0;0;0;;;0;0;0;16;5187;248;2;5317;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;350000444;CH DES MARCHES DE BRETAGNE - ANTRAIN;350048518;12;4392;206;2;3198;;;0;0;0;;;0;0;0;12;4392;206;2;3198;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;605;213544;41671;10425;201286;287;96168;13794;581;83193;;;0;0;0;892;309712;55465;11006;284479;96;10957;4;511;25687;34;10054;;0;;;130;21011;4;511;25687
MCO;2024;350002200;CLINIQUE SAINT YVES;350029948;7;2555;290;0;2156;;;0;0;0;;;0;0;0;7;2555;290;0;2156;1;65;;;10;;0;;0;;;1;65;;;10
MCO;2024;350002812;C.R.L.C.C. EUGENE MARQUIS;350023503;38;13788;2207;439;9549;7;2394;592;0;1261;;;0;0;0;45;16182;2799;439;10810;7;3023;;;53561;10;1577;;0;;;17;4600;;;53561
MCO;2024;350005021;POLE GERIATRIQUE RENNAIS;440042844;70;25620;1218;5;21133;0;;0;0;0;0;;0;0;0;70;25620;1218;5;21133;7;1401;0;0;66;0;0;0;0;0;0;7;1401;0;0;66
MCO;2024;350005146;HOPITAL PRIVE SEVIGNE;350000733;52;18980;3315;124;20868;109;39785;5031;118;15783;;;0;0;0;161;58765;8346;242;36651;21;754;;;8281;50;19973;;0;;;71;20727;;;8281
MCO;2024;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;16;5744;394;14;10054;;;0;0;0;;;0;0;0;16;5744;394;14;10054;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;252;87279;10813;644;81521;30;10129;2538;454;6473;92;33127;5900;156;28074;374;130535;19251;1254;116068;53;10836;;;4657;20;3830;17;1646;;;90;16312;;;4657
MCO;2024;350053013;CHU RENNES SITE SAINT LAURENT;350005179;21;7686;766;6;7691;;;0;0;0;;;0;0;0;21;7686;766;6;7691;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;350054680;POLYCLINIQUE SAINT LAURENT;220020739;166;59595;7438;868;40536;32;11680;1548;45;3839;0;;0;0;0;198;71275;8986;913;44375;14;5800;10;2283;891;31;6169;;0;;;45;11969;10;2283;891
MCO;2024;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;56;20496;2398;927;13899;;;0;0;0;;;0;0;0;56;20496;2398;927;13899;2;46;;;488;;0;1;71;;;3;117;;;488
MCO;2024;360000129;CLINIQUE SAINT FRANCOIS;360000269;11;4015;1694;1438;3397;34;12410;1511;16;3148;0;0;0;0;0;45;16425;3205;1454;6545;;0;;;284;40;7004;0;1;;;40;7005;;;284
MCO;2024;360000137;CH CHATEAUROUX;360000053;242;88330;9142;808;67305;111;40515;3612;479;19569;30;10980;2082;361;7375;383;139825;14836;1648;94249;25;1007;;;8070;8;2774;;0;;;33;3781;;;8070
MCO;2024;360000145;CH LA CHATRE;360000061;25;9150;361;1;6830;;;0;0;0;;;0;0;0;25;9150;361;1;6830;3;1;;;51;;0;;0;;;3;1;;;51
MCO;2024;360000160;CH DU BLANC;360000053;30;10950;1192;135;10102;6;2190;369;21;2097;;;0;0;0;36;13140;1561;156;12199;3;133;0;;68;10;1021;;0;;;13;1154;0;;68
MCO;2024;360002232;CTRE CONV. & DIET.MANOIR EN BERRY;360000541;25;9150;896;4;6104;0;0;0;0;0;0;0;0;0;0;25;9150;896;4;6104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2024;370000051;CLINIQUE JEANNE D'ARC - ST BENOIT;370000028;4;1460;16;0;159;29;10585;878;;3689;;;;0;;33;12045;894;0;3848;;0;;;145;19;4398;;0;;;19;4398;;;145
MCO;2024;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;168;61488;13819;1912;49967;78;30300;5359;156;18623;;;0;0;0;246;91788;19178;2068;68590;5;2074;;;14985;45;22195;;0;;;50;24269;;;14985
MCO;2024;370000499;CHRU CLOCHEVILLE - TOURS;370000481;73;26132;5339;604;17672;50;17974;3544;1096;8858;;;0;0;0;123;44106;8883;1700;26530;11;2147;;;1649;12;2149;;0;;;23;4296;;;1649
MCO;2024;370000531;CH DU CHINONAIS;370000606;54;20748;3803;663;21225;;;0;0;0;15;5490;771;103;2710;69;26238;4574;766;23935;1;134;;;1428;;0;2;55;;;3;189;;;1428
MCO;2024;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;25;9125;711;2;7042;;;0;0;0;;;0;0;0;25;9125;711;2;7042;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;370000861;CHRU BRETONNEAU - TOURS;370000481;429;154734;14727;431;128496;68;24888;5192;295;23640;81;29646;5976;250;25214;578;209268;25895;976;177350;64;7235;3;245;61825;21;7478;11;1720;;;96;16433;3;245;61825
MCO;2024;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;59;21594;3353;1070;14022;25;9150;1297;13;4531;;;0;0;0;84;30744;4650;1083;18553;2;35;;;13;5;2447;;0;;;7;2482;;;13
MCO;2024;370000903;CH PAUL MARTINAIS - LOCHES;370000614;30;10980;1613;60;12279;15;5490;572;1;3549;0;;0;0;0;45;16470;2185;61;15828;7;1179;;;1152;6;108;;0;;;13;1287;;;1152
MCO;2024;370001109;CH DE LUYNES - ET;370002701;10;3650;177;1;3155;;;0;0;0;;;0;0;0;10;3650;177;1;3155;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;370001158;CH SAINTE MAURE DE TOURAINE;370004327;14;5110;456;7;4196;;;0;0;0;;;0;0;0;14;5110;456;7;4196;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;244;89304;22856;5067;74595;188;68808;10028;1237;59725;;;0;0;0;432;158112;32884;6304;134320;41;4817;;;4319;14;4082;;0;;;55;8899;;;4319
MCO;2024;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;147;53655;7468;2095;38512;116;42340;6882;79;20673;51;18615;1913;33;8117;314;114610;16263;2207;67302;0;401;;;14181;69;22175;;0;;;69;22576;;;14181
MCO;2024;380000018;CH RHUMATOLOGIQUE D'URIAGE;380780023;30;10980;1018;39;7670;;;0;0;0;;;0;0;0;30;10980;1018;39;7670;;0;;;36;;0;;0;;;;0;;;36
MCO;2024;380000026;CH FABRICE MARCHIOL LA MURE;380780031;35;12198;1129;307;10674;0;0;0;0;0;0;0;0;0;0;35;12198;1129;307;10674;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;92
MCO;2024;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;256;93696;14819;3331;74587;55;20130;2646;0;14006;31;11346;1766;245;5863;342;125172;19231;3576;94456;20;2618;;;6269;13;3658;1;141;;;34;6417;;;6269
MCO;2024;380000042;CH YVES TOURAINE;380780056;68;23270;3806;1468;18461;;;0;0;0;;;0;0;0;68;23270;3806;1468;18461;2;74;;;262;;0;;0;;;2;74;;;262
MCO;2024;380000059;CH DE RIVES;380780072;32;11680;368;1;5815;0;0;0;0;0;0;0;0;0;0;32;11680;368;1;5815;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4
MCO;2024;380000067;HOPITAL NORD - CHU38;380780080;759;258385;41651;4813;245072;326;92709;15732;275;81946;62;22692;5192;633;18619;1147;373786;62575;5721;345637;104;24890;8;1075;54044;37;9780;14;3299;;;155;37969;8;1075;54044
MCO;2024;380000091;CH INTERCOMMUNAL VERCORS ISERE;380780171;31;10950;982;2;11161;;;0;0;0;;;0;0;0;31;10950;982;2;11161;4;206;;;444;;0;0;40;;;4;246;;;444
MCO;2024;380000109;CH DE SAINT LAURENT DU PONT;380780213;6;2196;138;0;2076;;;0;0;0;;;0;0;0;6;2196;138;0;2076;;0;;;3;;0;;0;;;;0;;;3
MCO;2024;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;210;68576;9459;681;63180;38;13368;2021;99;9313;24;10004;1879;87;7256;272;91948;13359;867;79749;20;2822;0;0;3973;10;1595;2;617;0;0;32;5034;0;0;3973
MCO;2024;380000406;HOPITAL DE VOIRON - CHU38;380780080;105;34555;7188;504;35640;43;14750;2307;59;11817;25;9150;1955;252;7185;173;58455;11450;815;54642;19;983;;;4356;11;2092;5;993;;;35;4068;;;4356
MCO;2024;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;175;64324;10076;2653;51051;72;26280;3766;13;17359;28;10220;1642;43;6690;275;100824;15484;2709;75100;7;2467;;;33328;61;15925;6;358;0;0;74;18750;0;0;33328
MCO;2024;380013037;CENTRE D'ENDOSCOPIE NORD ISERE;380013011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4977;0;0;0;1;682;0;0;0;0;9;5659;0;0;0
MCO;2024;380020123;CLINIQUE DES COTES DU RHONE;380021139;38;13420;2750;1192;12103;10;3355;1;0;1;;;0;0;0;48;16775;2751;1192;12104;;0;;;66;15;5564;;0;;;15;5564;;;66
MCO;2024;380780197;CLINIQUE ST VINCENT DE PAUL MATERNITE;380798173;6;2196;114;2;1658;54;19764;2988;0;6090;33;12078;1795;564;5172;93;34038;4897;566;12920;;0;;;190;37;10738;;0;;;37;10738;;;190
MCO;2024;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;1;365;5;3;2;19;6935;720;5;1288;;;0;0;0;20;7300;725;8;1290;;0;;;20;17;9488;;0;;;17;9488;;;20
MCO;2024;380782722;HOPITAL SUD - CHU38;380780080;20;5844;569;1;5904;51;9955;2251;158;8828;;;0;0;0;71;15799;2820;159;14732;9;952;;;1950;6;1205;;0;;;15;2157;;;1950
MCO;2024;380785956;CLINIQUE DES CEDRES;380795211;49;17885;2552;578;9381;65;23725;4884;377;14032;31;11315;883;29;3603;145;52925;8319;984;27016;5;35;0;0;546;41;16264;0;16;0;0;46;16315;0;0;546
MCO;2024;380786442;CLINIQUE BELLEDONNE;380798025;60;21900;3124;2116;15229;60;21900;5202;11;16081;26;9460;1652;144;8007;146;53260;9978;2271;39317;12;7106;;;241;50;17637;;;;;62;24743;;;241
MCO;2024;390000040;CH LONS;390780146;211;79120;10575;1434;70334;32;11446;1925;138;9091;21;7686;1803;198;5915;264;98252;14303;1770;85340;8;826;0;0;5949;15;2346;0;0;0;0;23;3172;0;0;5949
MCO;2024;390000057;CH LEON BERARD MOREZ;390780153;12;4392;618;462;3080;0;0;0;0;0;0;0;0;0;0;12;4392;618;462;3080;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;28
MCO;2024;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;34;13134;2606;536;11747;0;0;1;0;1;0;0;0;0;0;34;13134;2607;536;11748;0;0;0;0;5467;4;671;0;0;0;0;4;671;0;0;5467
MCO;2024;390000164;CHS SAINT YLIE JURA;390780476;10;3104;210;2;2893;;;0;0;0;;;0;0;0;10;3104;210;2;2893;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;390000222;CH LOUIS PASTEUR DOLE;390780609;146;49032;7235;1105;43449;0;;2;1;1;20;7200;1139;80;3880;166;56232;8376;1186;47330;7;441;;;12499;16;2023;4;312;;;27;2776;;;12499
MCO;2024;390780559;CLINIQUE DU JURA;390000180;;;0;0;0;16;5376;419;2;1707;;;0;0;0;16;5376;419;2;1707;;0;;;0;19;3776;;0;;;19;3776;;;0
MCO;2024;390780575;POLYCLINIQUE DU PARC;690046339;4;1460;53;1;355;36;13140;1925;32;4792;;;0;0;0;40;14600;1978;33;5147;10;17;;;5;15;5208;;0;;;25;5225;;;5
MCO;2024;390781193;MAISON SOINS ADLCA BLETTERANS;390000768;20;7300;386;1;6150;;;0;0;0;;;0;0;0;20;7300;386;1;6150;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;400000105;CENTRE HOSPITALIER DAX;400780193;210;76860;13637;1982;74499;67;24522;4288;162;20269;25;9150;1906;307;5116;302;110532;19831;2451;99884;27;4475;;;32971;26;5432;4;9;;;57;9916;;;32971
MCO;2024;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;216;75748;12186;1526;64892;67;21487;5551;366;24040;22;8052;1225;39;5313;305;105287;18962;1931;94245;22;5745;0;0;22648;27;4995;1;697;0;0;50;11437;0;0;22648
MCO;2024;400000147;CENTRE HOSPITALIER DE SAINT SEVER;400780268;13;4758;532;229;3947;;;0;0;0;;;0;0;0;13;4758;532;229;3947;;0;;;54;;0;;0;;;;0;;;54
MCO;2024;400000261;INSTITUT HÉLIO- MARIN LABENNE;400780458;15;1500;92;0;910;;;0;0;0;;;0;0;0;15;1500;92;0;910;1;178;;;7;;0;;0;;;1;178;;;7
MCO;2024;400015103;GCS PAYS DE L'ADOUR;400015095;24;8784;2346;919;8998;14;4732;552;15;2745;0;0;0;0;0;38;13516;2898;934;11743;;0;;;102;10;4448;;0;;;10;4448;;;102
MCO;2024;400015236;GCS DU MARSAN;400015145;5;1825;9;0;52;30;10950;1490;784;1403;0;0;0;0;0;35;12775;1499;784;1455;0;0;0;0;68;20;6093;0;0;0;0;20;6093;0;0;68
