date,service,lits_total,lits_occupes,lits_disponibles,taux_occupation,personnel_total,personnel_disponible,personnel_occupe
2020-12-20,Urgences,50,55,0,110.0,150,130,109
2020-12-20,Cardiologie,120,111,9,93.2,200,174,160
2020-12-20,Neurologie,100,86,14,86.0,180,153,126
2020-12-20,Maladies Infectieuses,80,88,0,110.0,140,125,110
2020-12-20,Pédiatrie,60,41,19,68.9,120,112,102
2020-12-20,Réanimation,104,114,0,110.0,312,275,220
2020-12-21,Urgences,50,55,0,110.0,150,140,132
2020-12-21,Cardiologie,120,113,7,94.8,200,178,137
2020-12-21,Neurologie,100,83,17,83.8,180,168,152
2020-12-21,Maladies Infectieuses,80,88,0,110.0,140,131,96
2020-12-21,Pédiatrie,60,41,19,69.9,120,111,78
2020-12-21,Réanimation,104,114,0,110.0,312,276,230
2020-12-22,Urgences,50,55,0,110.0,150,128,109
2020-12-22,Cardiologie,120,108,12,90.7,200,186,130
2020-12-22,Neurologie,100,88,12,88.7,180,161,126
2020-12-22,Maladies Infectieuses,80,88,0,110.0,140,125,99
2020-12-22,Pédiatrie,60,40,20,67.1,120,107,95
2020-12-22,Réanimation,104,114,0,110.0,312,293,231
2020-12-23,Urgences,50,55,0,110.0,150,138,105
2020-12-23,Cardiologie,120,110,10,91.9,200,179,133
2020-12-23,Neurologie,100,87,13,87.1,180,154,112
2020-12-23,Maladies Infectieuses,80,88,0,110.0,140,119,92
2020-12-23,Pédiatrie,60,46,14,76.8,120,110,88
2020-12-23,Réanimation,104,114,0,110.0,312,273,246
2020-12-24,Urgences,50,55,0,110.0,150,127,99
2020-12-24,Cardiologie,120,116,4,96.9,200,183,130
2020-12-24,Neurologie,100,87,13,87.4,180,158,119
2020-12-24,Maladies Infectieuses,80,88,0,110.0,140,129,116
2020-12-24,Pédiatrie,60,42,18,70.9,120,103,96
2020-12-24,Réanimation,104,114,0,110.0,312,280,234
2020-12-25,Urgences,50,55,0,110.0,150,127,92
2020-12-25,Cardiologie,120,111,9,92.9,200,189,152
2020-12-25,Neurologie,100,85,15,85.2,180,166,156
2020-12-25,Maladies Infectieuses,80,88,0,110.0,140,119,91
2020-12-25,Pédiatrie,60,47,13,78.8,120,113,87
2020-12-25,Réanimation,104,114,0,110.0,312,282,267
2020-12-26,Urgences,50,55,0,110.0,150,141,104
2020-12-26,Cardiologie,120,103,17,86.4,200,174,137
2020-12-26,Neurologie,100,91,9,91.8,180,165,149
2020-12-26,Maladies Infectieuses,80,88,0,110.0,140,121,89
2020-12-26,Pédiatrie,60,46,14,77.6,120,110,97
2020-12-26,Réanimation,104,114,0,110.0,312,270,211
2020-12-27,Urgences,50,55,0,110.0,150,140,106
2020-12-27,Cardiologie,120,110,10,92.2,200,176,162
2020-12-27,Neurologie,100,89,11,89.0,180,160,135
2020-12-27,Maladies Infectieuses,80,88,0,110.0,140,119,105
2020-12-27,Pédiatrie,60,46,14,76.7,120,112,91
2020-12-27,Réanimation,104,114,0,110.0,312,296,247
2020-12-28,Urgences,50,55,0,110.0,150,141,122
2020-12-28,Cardiologie,120,120,0,100.1,200,180,147
2020-12-28,Neurologie,100,85,15,86.0,180,168,135
2020-12-28,Maladies Infectieuses,80,88,0,110.0,140,127,96
2020-12-28,Pédiatrie,60,47,13,78.7,120,105,90
2020-12-28,Réanimation,104,114,0,110.0,312,288,211
2020-12-29,Urgences,50,55,0,110.0,150,133,117
2020-12-29,Cardiologie,120,115,5,96.1,200,180,156
2020-12-29,Neurologie,100,86,14,86.6,180,162,144
2020-12-29,Maladies Infectieuses,80,87,0,109.9,140,121,106
2020-12-29,Pédiatrie,60,42,18,71.0,120,104,92
2020-12-29,Réanimation,104,114,0,110.0,312,278,251
2020-12-30,Urgences,50,55,0,110.0,150,132,102
2020-12-30,Cardiologie,120,112,8,93.7,200,175,144
2020-12-30,Neurologie,100,88,12,88.2,180,165,125
2020-12-30,Maladies Infectieuses,80,88,0,110.0,140,120,87
2020-12-30,Pédiatrie,60,45,15,75.8,120,104,84
2020-12-30,Réanimation,104,114,0,110.0,312,294,274
2020-12-31,Urgences,50,55,0,110.0,150,132,97
2020-12-31,Cardiologie,120,112,8,93.3,200,181,142
2020-12-31,Neurologie,100,88,12,88.5,180,159,135
2020-12-31,Maladies Infectieuses,80,88,0,110.0,140,129,113
2020-12-31,Pédiatrie,60,45,15,76.2,120,113,99
2020-12-31,Réanimation,104,114,0,110.0,312,294,274
2021-01-01,Urgences,50,55,0,110.0,150,129,96
2021-01-01,Cardiologie,120,114,6,95.6,200,181,136
2021-01-01,Neurologie,100,90,10,90.5,180,169,128
2021-01-01,Maladies Infectieuses,80,88,0,110.0,140,123,108
2021-01-01,Pédiatrie,60,42,18,70.3,120,107,91
2021-01-01,Réanimation,104,114,0,110.0,312,285,242
2021-01-02,Urgences,50,55,0,110.0,150,130,114
2021-01-02,Cardiologie,120,112,8,94.1,200,170,141
2021-01-02,Neurologie,100,91,9,91.6,180,167,135
2021-01-02,Maladies Infectieuses,80,88,0,110.0,140,121,92
2021-01-02,Pédiatrie,60,49,11,82.2,120,107,77
2021-01-02,Réanimation,104,114,0,110.0,312,279,196
2021-01-03,Urgences,50,55,0,110.0,150,138,122
2021-01-03,Cardiologie,120,109,11,91.1,200,180,136
2021-01-03,Neurologie,100,83,17,83.9,180,168,149
2021-01-03,Maladies Infectieuses,80,88,0,110.0,140,127,105
2021-01-03,Pédiatrie,60,38,22,63.8,120,112,105
2021-01-03,Réanimation,104,114,0,110.0,312,266,217
2021-01-04,Urgences,50,55,0,110.0,150,133,107
2021-01-04,Cardiologie,120,117,3,97.9,200,180,170
2021-01-04,Neurologie,100,82,18,82.9,180,165,147
2021-01-04,Maladies Infectieuses,80,88,0,110.0,140,131,117
2021-01-04,Pédiatrie,60,44,16,74.8,120,112,96
2021-01-04,Réanimation,104,114,0,110.0,312,294,225
2021-01-05,Urgences,50,55,0,110.0,150,135,100
2021-01-05,Cardiologie,120,119,1,99.6,200,173,147
2021-01-05,Neurologie,100,87,13,87.8,180,161,118
2021-01-05,Maladies Infectieuses,80,88,0,110.0,140,127,100
2021-01-05,Pédiatrie,60,45,15,75.7,120,106,99
2021-01-05,Réanimation,104,114,0,110.0,312,275,199
2021-01-06,Urgences,50,55,0,110.0,150,138,101
2021-01-06,Cardiologie,120,117,3,97.9,200,171,157
2021-01-06,Neurologie,100,82,18,82.5,180,158,134
2021-01-06,Maladies Infectieuses,80,88,0,110.0,140,123,103
2021-01-06,Pédiatrie,60,43,17,73.0,120,112,91
2021-01-06,Réanimation,104,114,0,110.0,312,274,226
2021-01-07,Urgences,50,55,0,110.0,150,133,101
2021-01-07,Cardiologie,120,112,8,93.4,200,180,153
2021-01-07,Neurologie,100,85,15,85.2,180,156,116
2021-01-07,Maladies Infectieuses,80,88,0,110.0,140,125,105
2021-01-07,Pédiatrie,60,45,15,75.0,120,105,98
2021-01-07,Réanimation,104,114,0,110.0,312,296,229
2021-01-08,Urgences,50,55,0,110.0,150,129,103
2021-01-08,Cardiologie,120,117,3,98.2,200,182,163
2021-01-08,Neurologie,100,84,16,84.4,180,159,140
2021-01-08,Maladies Infectieuses,80,88,0,110.0,140,125,110
2021-01-08,Pédiatrie,60,40,20,66.8,120,107,83
2021-01-08,Réanimation,104,114,0,110.0,312,269,216
2021-01-09,Urgences,50,55,0,110.0,150,140,101
2021-01-09,Cardiologie,120,113,7,94.9,200,174,158
2021-01-09,Neurologie,100,89,11,89.3,180,167,141
2021-01-09,Maladies Infectieuses,80,88,0,110.0,140,128,103
2021-01-09,Pédiatrie,60,47,13,78.7,120,107,99
2021-01-09,Réanimation,104,114,0,110.0,312,275,226
2021-01-10,Urgences,50,55,0,110.0,150,128,106
2021-01-10,Cardiologie,120,118,2,98.9,200,183,133
2021-01-10,Neurologie,100,85,15,85.8,180,158,123
2021-01-10,Maladies Infectieuses,80,88,0,110.0,140,126,119
2021-01-10,Pédiatrie,60,44,16,74.1,120,111,93
2021-01-10,Réanimation,104,114,0,110.0,312,268,237
2021-01-11,Urgences,50,55,0,110.0,150,141,112
2021-01-11,Cardiologie,120,119,1,99.5,200,180,161
2021-01-11,Neurologie,100,87,13,87.7,180,157,130
2021-01-11,Maladies Infectieuses,80,88,0,110.0,140,129,122
2021-01-11,Pédiatrie,60,48,12,80.1,120,106,84
2021-01-11,Réanimation,104,114,0,110.0,312,271,230
2021-01-12,Urgences,50,55,0,110.0,150,142,133
2021-01-12,Cardiologie,120,115,5,96.1,200,173,153
2021-01-12,Neurologie,100,83,17,83.9,180,166,120
2021-01-12,Maladies Infectieuses,80,88,0,110.0,140,120,109
2021-01-12,Pédiatrie,60,44,16,73.8,120,102,72
2021-01-12,Réanimation,104,114,0,110.0,312,270,198
2021-01-13,Urgences,50,53,0,106.6,150,128,93
2021-01-13,Cardiologie,120,101,19,84.5,200,178,142
2021-01-13,Neurologie,100,73,27,73.3,180,165,152
2021-01-13,Maladies Infectieuses,80,47,33,59.5,140,124,110
2021-01-13,Pédiatrie,60,37,23,63.2,120,108,82
2021-01-13,Réanimation,104,70,34,68.0,312,273,227
2021-01-14,Urgences,50,45,5,91.7,150,136,121
2021-01-14,Cardiologie,120,88,32,73.6,200,178,161
2021-01-14,Neurologie,100,70,30,70.7,180,163,142
2021-01-14,Maladies Infectieuses,80,55,25,69.2,140,125,115
2021-01-14,Pédiatrie,60,35,25,59.1,120,107,93
2021-01-14,Réanimation,104,87,17,83.8,312,287,270
2021-01-15,Urgences,50,44,6,88.4,150,132,121
2021-01-15,Cardiologie,120,88,32,73.6,200,176,166
2021-01-15,Neurologie,100,69,31,69.4,180,165,123
2021-01-15,Maladies Infectieuses,80,51,29,64.4,140,123,93
2021-01-15,Pédiatrie,60,40,20,66.9,120,108,78
2021-01-15,Réanimation,104,84,20,81.6,312,265,190
2021-01-16,Urgences,50,52,0,105.3,150,128,113
2021-01-16,Cardiologie,120,95,25,79.4,200,174,133
2021-01-16,Neurologie,100,68,32,68.1,180,164,119
2021-01-16,Maladies Infectieuses,80,52,28,65.4,140,119,112
2021-01-16,Pédiatrie,60,40,20,66.9,120,107,87
2021-01-16,Réanimation,104,91,13,88.1,312,275,223
2021-01-17,Urgences,50,51,0,103.9,150,138,119
2021-01-17,Cardiologie,120,90,30,75.3,200,179,133
2021-01-17,Neurologie,100,71,29,71.3,180,168,151
2021-01-17,Maladies Infectieuses,80,49,31,61.3,140,129,111
2021-01-17,Pédiatrie,60,33,27,55.8,120,109,87
2021-01-17,Réanimation,104,96,8,92.6,312,284,204
2021-01-18,Urgences,50,47,3,94.8,150,141,130
2021-01-18,Cardiologie,120,85,35,71.4,200,186,144
2021-01-18,Neurologie,100,78,22,78.5,180,155,121
2021-01-18,Maladies Infectieuses,80,55,25,69.1,140,126,118
2021-01-18,Pédiatrie,60,36,24,60.8,120,109,94
2021-01-18,Réanimation,104,88,16,84.8,312,285,264
2021-01-19,Urgences,50,44,6,88.2,150,140,110
2021-01-19,Cardiologie,120,92,28,77.3,200,176,137
2021-01-19,Neurologie,100,68,32,68.2,180,170,142
2021-01-19,Maladies Infectieuses,80,53,27,67.1,140,126,117
2021-01-19,Pédiatrie,60,33,27,55.9,120,111,100
2021-01-19,Réanimation,104,81,23,78.1,312,268,203
2021-01-20,Urgences,50,45,5,90.1,150,127,118
2021-01-20,Cardiologie,120,97,23,81.5,200,170,161
2021-01-20,Neurologie,100,77,23,77.6,180,169,147
2021-01-20,Maladies Infectieuses,80,54,26,67.9,140,124,93
2021-01-20,Pédiatrie,60,34,26,57.4,120,105,91
2021-01-20,Réanimation,104,91,13,88.3,312,281,213
2021-01-21,Urgences,50,51,0,102.2,150,127,120
2021-01-21,Cardiologie,120,78,42,65.1,200,174,160
2021-01-21,Neurologie,100,74,26,74.2,180,157,145
2021-01-21,Maladies Infectieuses,80,56,24,70.5,140,124,95
2021-01-21,Pédiatrie,60,33,27,56.4,120,110,79
2021-01-21,Réanimation,104,76,28,73.4,312,286,258
2021-01-22,Urgences,50,49,1,99.1,150,138,100
2021-01-22,Cardiologie,120,90,30,75.3,200,177,127
2021-01-22,Neurologie,100,64,36,64.9,180,155,126
2021-01-22,Maladies Infectieuses,80,58,22,73.6,140,124,102
2021-01-22,Pédiatrie,60,32,28,53.4,120,112,94
2021-01-22,Réanimation,104,82,22,79.5,312,266,237
2021-01-23,Urgences,50,46,4,93.2,150,133,122
2021-01-23,Cardiologie,120,95,25,79.5,200,181,168
2021-01-23,Neurologie,100,62,38,62.6,180,157,114
2021-01-23,Maladies Infectieuses,80,64,16,80.7,140,126,119
2021-01-23,Pédiatrie,60,34,26,58.0,120,107,86
2021-01-23,Réanimation,104,84,20,81.3,312,276,236
2021-01-24,Urgences,50,50,0,101.2,150,127,119
2021-01-24,Cardiologie,120,91,29,76.1,200,188,168
2021-01-24,Neurologie,100,69,31,69.2,180,160,139
2021-01-24,Maladies Infectieuses,80,56,24,70.2,140,120,104
2021-01-24,Pédiatrie,60,36,24,61.1,120,109,96
2021-01-24,Réanimation,104,90,14,86.7,312,295,270
2021-01-25,Urgences,50,48,2,97.3,150,129,118
2021-01-25,Cardiologie,120,94,26,78.9,200,176,123
2021-01-25,Neurologie,100,70,30,70.6,180,155,122
2021-01-25,Maladies Infectieuses,80,56,24,70.6,140,131,112
2021-01-25,Pédiatrie,60,36,24,60.5,120,102,80
2021-01-25,Réanimation,104,83,21,80.5,312,268,245
2021-01-26,Urgences,50,46,4,93.8,150,136,127
2021-01-26,Cardiologie,120,93,27,78.2,200,173,125
2021-01-26,Neurologie,100,69,31,69.1,180,170,125
2021-01-26,Maladies Infectieuses,80,61,19,76.6,140,128,90
2021-01-26,Pédiatrie,60,35,25,59.3,120,102,90
2021-01-26,Réanimation,104,86,18,82.7,312,267,241
2021-01-27,Urgences,50,44,6,89.0,150,134,111
2021-01-27,Cardiologie,120,85,35,71.0,200,179,140
2021-01-27,Neurologie,100,70,30,70.6,180,162,145
2021-01-27,Maladies Infectieuses,80,54,26,68.1,140,129,108
2021-01-27,Pédiatrie,60,38,22,64.2,120,104,82
2021-01-27,Réanimation,104,84,20,81.6,312,288,202
2021-01-28,Urgences,50,42,8,85.0,150,135,112
2021-01-28,Cardiologie,120,87,33,72.8,200,185,152
2021-01-28,Neurologie,100,76,24,76.8,180,164,148
2021-01-28,Maladies Infectieuses,80,53,27,67.3,140,131,114
2021-01-28,Pédiatrie,60,44,16,74.3,120,111,82
2021-01-28,Réanimation,104,77,27,74.8,312,272,245
2021-01-29,Urgences,50,48,2,96.0,150,139,122
2021-01-29,Cardiologie,120,99,21,82.7,200,179,165
2021-01-29,Neurologie,100,64,36,64.4,180,161,129
2021-01-29,Maladies Infectieuses,80,55,25,69.8,140,122,90
2021-01-29,Pédiatrie,60,37,23,61.9,120,110,80
2021-01-29,Réanimation,104,90,14,87.2,312,282,203
2021-01-30,Urgences,50,53,0,106.6,150,134,112
2021-01-30,Cardiologie,120,91,29,76.0,200,188,138
2021-01-30,Neurologie,100,76,24,76.6,180,161,121
2021-01-30,Maladies Infectieuses,80,52,28,65.4,140,129,103
2021-01-30,Pédiatrie,60,37,23,62.2,120,105,91
2021-01-30,Réanimation,104,99,5,95.3,312,272,244
2021-01-31,Urgences,50,44,6,89.7,150,132,94
2021-01-31,Cardiologie,120,89,31,74.4,200,177,161
2021-01-31,Neurologie,100,82,18,82.6,180,155,144
2021-01-31,Maladies Infectieuses,80,51,29,64.4,140,121,103
2021-01-31,Pédiatrie,60,41,19,69.4,120,109,86
2021-01-31,Réanimation,104,73,31,70.8,312,294,231
2021-02-01,Urgences,50,48,2,97.8,150,140,130
2021-02-01,Cardiologie,120,93,27,78.2,200,175,125
2021-02-01,Neurologie,100,63,37,63.7,180,154,117
2021-02-01,Maladies Infectieuses,80,52,28,65.6,140,119,104
2021-02-01,Pédiatrie,60,42,18,71.4,120,108,84
2021-02-01,Réanimation,104,89,15,86.2,312,282,212
2021-02-02,Urgences,50,47,3,95.0,150,130,92
2021-02-02,Cardiologie,120,93,27,78.2,200,181,146
2021-02-02,Neurologie,100,77,23,77.5,180,160,131
2021-02-02,Maladies Infectieuses,80,47,33,59.4,140,130,120
2021-02-02,Pédiatrie,60,41,19,68.9,120,111,84
2021-02-02,Réanimation,104,90,14,87.4,312,296,251
2021-02-03,Urgences,50,47,3,95.3,150,137,112
2021-02-03,Cardiologie,120,90,30,75.4,200,176,124
2021-02-03,Neurologie,100,68,32,68.9,180,169,133
2021-02-03,Maladies Infectieuses,80,49,31,61.6,140,123,112
2021-02-03,Pédiatrie,60,30,30,51.5,120,105,74
2021-02-03,Réanimation,104,86,18,83.5,312,266,215
2021-02-04,Urgences,50,43,7,86.6,150,140,100
2021-02-04,Cardiologie,120,93,27,77.8,200,189,134
2021-02-04,Neurologie,100,64,36,64.3,180,160,121
2021-02-04,Maladies Infectieuses,80,50,30,63.6,140,122,93
2021-02-04,Pédiatrie,60,33,27,56.0,120,103,95
2021-02-04,Réanimation,104,81,23,78.8,312,268,219
2021-02-05,Urgences,50,45,5,90.4,150,142,116
2021-02-05,Cardiologie,120,97,23,81.3,200,180,135
2021-02-05,Neurologie,100,63,37,63.3,180,163,125
2021-02-05,Maladies Infectieuses,80,52,28,65.8,140,123,99
2021-02-05,Pédiatrie,60,38,22,63.6,120,111,101
2021-02-05,Réanimation,104,85,19,82.1,312,295,268
2021-02-06,Urgences,50,47,3,94.2,150,129,104
2021-02-06,Cardiologie,120,84,36,70.6,200,174,128
2021-02-06,Neurologie,100,74,26,74.3,180,158,113
2021-02-06,Maladies Infectieuses,80,54,26,68.6,140,121,94
2021-02-06,Pédiatrie,60,35,25,59.7,120,106,94
2021-02-06,Réanimation,104,88,16,85.3,312,279,202
2021-02-07,Urgences,50,44,6,88.1,150,138,123
2021-02-07,Cardiologie,120,92,28,76.8,200,183,155
2021-02-07,Neurologie,100,69,31,69.0,180,166,124
2021-02-07,Maladies Infectieuses,80,45,35,57.0,140,127,104
2021-02-07,Pédiatrie,60,38,22,63.7,120,105,93
2021-02-07,Réanimation,104,90,14,87.0,312,288,249
2021-02-08,Urgences,50,46,4,93.1,150,137,125
2021-02-08,Cardiologie,120,79,41,66.2,200,189,162
2021-02-08,Neurologie,100,71,29,71.7,180,164,131
2021-02-08,Maladies Infectieuses,80,54,26,68.0,140,121,102
2021-02-08,Pédiatrie,60,34,26,56.8,120,103,88
2021-02-08,Réanimation,104,93,11,89.6,312,294,248
2021-02-09,Urgences,50,48,2,96.1,150,141,129
2021-02-09,Cardiologie,120,85,35,71.4,200,180,127
2021-02-09,Neurologie,100,65,35,65.4,180,154,133
2021-02-09,Maladies Infectieuses,80,59,21,73.9,140,126,96
2021-02-09,Pédiatrie,60,37,23,62.0,120,103,85
2021-02-09,Réanimation,104,84,20,81.4,312,283,229
2021-02-10,Urgences,50,43,7,87.8,150,138,115
2021-02-10,Cardiologie,120,88,32,73.5,200,185,132
2021-02-10,Neurologie,100,73,27,73.1,180,155,128
2021-02-10,Maladies Infectieuses,80,51,29,65.0,140,122,106
2021-02-10,Pédiatrie,60,38,22,64.5,120,112,89
2021-02-10,Réanimation,104,86,18,83.6,312,273,238
2021-02-11,Urgences,50,48,2,97.7,150,127,97
2021-02-11,Cardiologie,120,96,24,80.8,200,186,145
2021-02-11,Neurologie,100,76,24,76.9,180,169,131
2021-02-11,Maladies Infectieuses,80,53,27,66.8,140,127,112
2021-02-11,Pédiatrie,60,35,25,58.5,120,112,82
2021-02-11,Réanimation,104,96,8,92.9,312,273,191
2021-02-12,Urgences,50,46,4,93.0,150,134,117
2021-02-12,Cardiologie,120,87,33,72.6,200,183,132
2021-02-12,Neurologie,100,67,33,67.7,180,165,123
2021-02-12,Maladies Infectieuses,80,54,26,68.7,140,126,114
2021-02-12,Pédiatrie,60,36,24,60.6,120,113,97
2021-02-12,Réanimation,104,87,17,84.4,312,268,203
2021-02-13,Urgences,50,49,1,99.5,150,135,118
2021-02-13,Cardiologie,120,90,30,75.5,200,184,161
2021-02-13,Neurologie,100,76,24,76.3,180,169,138
2021-02-13,Maladies Infectieuses,80,50,30,63.2,140,129,108
2021-02-13,Pédiatrie,60,31,29,52.9,120,113,102
2021-02-13,Réanimation,104,86,18,83.1,312,291,220
2021-02-14,Urgences,50,49,1,98.2,150,141,112
2021-02-14,Cardiologie,120,90,30,75.8,200,173,142
2021-02-14,Neurologie,100,69,31,69.8,180,156,119
2021-02-14,Maladies Infectieuses,80,54,26,68.6,140,131,119
2021-02-14,Pédiatrie,60,33,27,55.7,120,104,96
2021-02-14,Réanimation,104,80,24,77.6,312,280,208
2021-02-15,Urgences,50,51,0,103.1,150,136,112
2021-02-15,Cardiologie,120,93,27,77.9,200,183,159
2021-02-15,Neurologie,100,60,40,60.5,180,160,112
2021-02-15,Maladies Infectieuses,80,56,24,70.3,140,127,99
2021-02-15,Pédiatrie,60,35,25,59.0,120,110,87
2021-02-15,Réanimation,104,86,18,83.0,312,277,231
2021-02-16,Urgences,50,50,0,100.7,150,131,109
2021-02-16,Cardiologie,120,77,43,64.6,200,187,163
2021-02-16,Neurologie,100,74,26,74.6,180,158,142
2021-02-16,Maladies Infectieuses,80,53,27,67.2,140,123,100
2021-02-16,Pédiatrie,60,34,26,58.0,120,108,97
2021-02-16,Réanimation,104,90,14,87.1,312,280,231
2021-02-17,Urgences,50,45,5,90.5,150,133,113
2021-02-17,Cardiologie,120,90,30,75.5,200,180,164
2021-02-17,Neurologie,100,68,32,68.6,180,170,122
2021-02-17,Maladies Infectieuses,80,48,32,60.7,140,129,118
2021-02-17,Pédiatrie,60,32,28,54.2,120,111,97
2021-02-17,Réanimation,104,85,19,82.4,312,279,255
2021-02-18,Urgences,50,48,2,96.7,150,136,124
2021-02-18,Cardiologie,120,80,40,67.1,200,170,121
2021-02-18,Neurologie,100,63,37,63.9,180,158,119
2021-02-18,Maladies Infectieuses,80,56,24,70.3,140,125,94
2021-02-18,Pédiatrie,60,28,32,48.2,120,106,91
2021-02-18,Réanimation,104,87,17,84.3,312,295,209
2021-02-19,Urgences,50,48,2,97.3,150,132,101
2021-02-19,Cardiologie,120,91,29,76.2,200,175,125
2021-02-19,Neurologie,100,81,19,81.2,180,156,110
2021-02-19,Maladies Infectieuses,80,49,31,62.3,140,131,117
2021-02-19,Pédiatrie,60,35,25,59.0,120,109,91
2021-02-19,Réanimation,104,95,9,91.8,312,291,216
2021-02-20,Urgences,50,49,1,98.7,150,130,116
2021-02-20,Cardiologie,120,98,22,82.2,200,187,155
2021-02-20,Neurologie,100,72,28,72.1,180,166,119
2021-02-20,Maladies Infectieuses,80,61,19,77.2,140,122,104
2021-02-20,Pédiatrie,60,35,25,59.2,120,108,89
2021-02-20,Réanimation,104,94,10,90.4,312,289,217
2021-02-21,Urgences,50,48,2,97.6,150,131,95
2021-02-21,Cardiologie,120,93,27,77.6,200,170,138
2021-02-21,Neurologie,100,71,29,71.7,180,168,120
2021-02-21,Maladies Infectieuses,80,43,37,54.2,140,123,87
2021-02-21,Pédiatrie,60,38,22,63.8,120,103,72
2021-02-21,Réanimation,104,88,16,84.9,312,273,213
2021-02-22,Urgences,50,47,3,95.2,150,139,131
2021-02-22,Cardiologie,120,87,33,72.8,200,186,157
2021-02-22,Neurologie,100,68,32,68.9,180,163,146
2021-02-22,Maladies Infectieuses,80,51,29,64.2,140,125,118
2021-02-22,Pédiatrie,60,34,26,57.3,120,107,82
2021-02-22,Réanimation,104,90,14,86.7,312,266,220
2021-02-23,Urgences,50,48,2,97.9,150,128,96
2021-02-23,Cardiologie,120,85,35,71.1,200,189,141
2021-02-23,Neurologie,100,62,38,62.9,180,164,124
2021-02-23,Maladies Infectieuses,80,59,21,74.6,140,120,100
2021-02-23,Pédiatrie,60,37,23,61.7,120,108,84
2021-02-23,Réanimation,104,90,14,87.3,312,295,244
2021-02-24,Urgences,50,48,2,96.7,150,139,100
2021-02-24,Cardiologie,120,97,23,81.2,200,184,133
2021-02-24,Neurologie,100,75,25,75.1,180,170,143
2021-02-24,Maladies Infectieuses,80,51,29,63.8,140,121,92
2021-02-24,Pédiatrie,60,34,26,57.5,120,106,96
2021-02-24,Réanimation,104,88,16,85.2,312,276,232
2021-02-25,Urgences,50,49,1,99.1,150,131,106
2021-02-25,Cardiologie,120,76,44,63.4,200,183,145
2021-02-25,Neurologie,100,73,27,74.0,180,166,132
2021-02-25,Maladies Infectieuses,80,50,30,62.5,140,119,84
2021-02-25,Pédiatrie,60,31,29,52.8,120,105,78
2021-02-25,Réanimation,104,85,19,82.0,312,279,247
2021-02-26,Urgences,50,46,4,93.7,150,138,130
2021-02-26,Cardiologie,120,91,29,76.6,200,188,137
2021-02-26,Neurologie,100,73,27,73.2,180,165,124
2021-02-26,Maladies Infectieuses,80,49,31,62.4,140,127,96
2021-02-26,Pédiatrie,60,30,30,51.6,120,103,84
2021-02-26,Réanimation,104,97,7,93.3,312,268,246
2021-02-27,Urgences,50,44,6,90.0,150,136,107
2021-02-27,Cardiologie,120,89,31,74.6,200,170,125
2021-02-27,Neurologie,100,75,25,75.8,180,165,137
2021-02-27,Maladies Infectieuses,80,45,35,56.5,140,131,104
2021-02-27,Pédiatrie,60,35,25,59.6,120,113,83
2021-02-27,Réanimation,104,86,18,83.6,312,293,271
2021-02-28,Urgences,50,44,6,89.0,150,133,97
2021-02-28,Cardiologie,120,90,30,75.5,200,189,145
2021-02-28,Neurologie,100,72,28,72.1,180,168,149
2021-02-28,Maladies Infectieuses,80,53,27,67.4,140,127,116
2021-02-28,Pédiatrie,60,33,27,55.6,120,110,84
2021-02-28,Réanimation,104,87,17,84.5,312,284,262
2021-03-01,Urgences,50,55,0,110.0,150,131,103
2021-03-01,Cardiologie,120,102,18,85.2,200,173,136
2021-03-01,Neurologie,100,84,16,84.1,180,157,111
2021-03-01,Maladies Infectieuses,80,88,0,110.0,140,126,115
2021-03-01,Pédiatrie,60,45,15,75.4,120,111,102
2021-03-01,Réanimation,104,114,0,110.0,312,273,227
2021-03-02,Urgences,50,54,0,109.5,150,140,107
