BOR;AN;FI;RS;FI_EJ;DIALY;UDM;NBUDM;PATUM;CAPA;NBPAT;SEAN;SEA_HOS;PREPLI;SEM;NVPAT;NVPERIT
DIALYSE;2022;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;1130X;;;;12;;3085;;;;;
DIALYSE;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;112BA;;;;28;120;14673;;;;;
DIALYSE;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;112BE;;;;4;4;576;;;;;
DIALYSE;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;1130X;;;;4;13;2091;;;;;
DIALYSE;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;1210;;;;;30;;;;;;
DIALYSE;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;121AX;;;;;14;;;;;;
DIALYSE;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;121CX;;;;;16;;;;;;
DIALYSE;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;122BX;;;;;2;;;;;;
DIALYSE;2022;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;TOT;0;;;;;;3513;;;120;20
DIALYSE;2022;330783374;CENTRE D'HEMODIALYSE PBNA;330000274;112AX;;;;1;;88;;;;;
DIALYSE;2022;330783374;CENTRE D'HEMODIALYSE PBNA;330000274;112BA;;;;40;159;23200;;;;;
DIALYSE;2022;330783374;CENTRE D'HEMODIALYSE PBNA;330000274;1130X;;;;12;18;1989;;;;;
DIALYSE;2022;330783374;CENTRE D'HEMODIALYSE PBNA;330000274;1210;;;;;15;;;;713;;
DIALYSE;2022;330783374;CENTRE D'HEMODIALYSE PBNA;330000274;121AX;;;;;8;;;;380;;
DIALYSE;2022;330783374;CENTRE D'HEMODIALYSE PBNA;330000274;121CX;;;;12;7;;;;333;;
DIALYSE;2022;330783374;CENTRE D'HEMODIALYSE PBNA;330000274;122AX;;;;1;0;;;;32;;
DIALYSE;2022;330783374;CENTRE D'HEMODIALYSE PBNA;330000274;TOT;0;;;;;;0;2;;143;7
DIALYSE;2022;330795295;ANTENNE AUTODIALYSE CADDD;330007386;1140X;;;;8;24;3835;;;;;
DIALYSE;2022;330795295;ANTENNE AUTODIALYSE CADDD;330007386;TOT;0;;;;;;;4;;;
DIALYSE;2022;330795295;ANTENNE AUTODIALYSE CADDD;330007386;VACAN;;;;1;;;;;;;
DIALYSE;2022;330795303;ANTENNE AUTODIALYSE CADDD;330007386;1140X;;;;7;0;0;;;;;
DIALYSE;2022;330795303;ANTENNE AUTODIALYSE CADDD;330007386;TOT;0;;;;;;;2;;;
DIALYSE;2022;330795303;ANTENNE AUTODIALYSE CADDD;330007386;VACAN;;;;6;;;;;;;
DIALYSE;2022;330802364;ANTENNE AUTODIALYSE CADDD;330007386;1140X;;;;12;26;3511;;;;;
DIALYSE;2022;330802364;ANTENNE AUTODIALYSE CADDD;330007386;TOT;0;;;;;;;4;;;
DIALYSE;2022;330802364;ANTENNE AUTODIALYSE CADDD;330007386;VACAN;;;;6;;;;;;;
DIALYSE;2022;340009539;NEPHROLOGIE DIALYSE ST GUILHEM SETE;340009489;112AX;;;;2;16;2437;;;;;
DIALYSE;2022;340009539;NEPHROLOGIE DIALYSE ST GUILHEM SETE;340009489;112BA;;;;28;129;14961;;;;;
DIALYSE;2022;340009539;NEPHROLOGIE DIALYSE ST GUILHEM SETE;340009489;TOT;0;;;;;;0;4;;;
DIALYSE;2022;340013119;AIDER SANTE UAD GRABELS CORDIER 1;340000264;1140X;;;;24;50;7916;;;;;
DIALYSE;2022;340013168;AIDER SANTE UDM CL MIROUZE MTP;340000264;112AX;;;;12;22;4947;;;;;
DIALYSE;2022;340013168;AIDER SANTE UDM CL MIROUZE MTP;340000264;1130X;;;;29;106;15283;;;;;
DIALYSE;2022;340013168;AIDER SANTE UDM CL MIROUZE MTP;340000264;TOT;1;5;150;;;;0;2;;21;0
DIALYSE;2022;340013218;AIDER SANTE UAD UDM CL ST LOUIS GANGES;340000264;112AX;;;;1;1;568;;;;;
DIALYSE;2022;340013218;AIDER SANTE UAD UDM CL ST LOUIS GANGES;340000264;1130X;;;;4;8;969;;;;;
DIALYSE;2022;340013218;AIDER SANTE UAD UDM CL ST LOUIS GANGES;340000264;1140X;;;;1;1;137;;;;;
DIALYSE;2022;340013218;AIDER SANTE UAD UDM CL ST LOUIS GANGES;340000264;TOT;0;;;;;;0;1;;0;0
DIALYSE;2022;340013259;AIDER SANTE UAD BEDARIEUX;340000264;1140X;;;;7;4;645;;;;;
DIALYSE;2022;340013309;AIDER SANTE UAD UDM CH CLERMONT HLT;340000264;112AX;;;;1;7;1304;;;;;
DIALYSE;2022;340013309;AIDER SANTE UAD UDM CH CLERMONT HLT;340000264;1130X;;;;8;31;5709;;;;;
DIALYSE;2022;340013309;AIDER SANTE UAD UDM CH CLERMONT HLT;340000264;1140X;;;;1;1;164;;;;;
DIALYSE;2022;340013309;AIDER SANTE UAD UDM CH CLERMONT HLT;340000264;TOT;0;;;;;;0;1;;0;0
DIALYSE;2022;340013358;AIDER SANTE UAD BOUZIGUES;340000264;1140X;;;;6;7;1514;;;;;
DIALYSE;2022;340013499;AIDER SANTE UAD VILLENEUVE LES BEZIERS;340000264;1140X;;;;12;32;5454;;;;;
DIALYSE;2022;340015999;NEPHROCARE CH BEZIERS NEWCO 2;940023831;112AX;;;;2;;1284;;;;;
DIALYSE;2022;340015999;NEPHROCARE CH BEZIERS NEWCO 2;940023831;112BA;;;;32;;21986;;;;;
DIALYSE;2022;340015999;NEPHROCARE CH BEZIERS NEWCO 2;940023831;1130X;;;;24;;11121;;;;;
DIALYSE;2022;340015999;NEPHROCARE CH BEZIERS NEWCO 2;940023831;TOT;0;;;;;;0;2;;101;
DIALYSE;2022;340016005;NEPHROCARE UAD POL SANTE LUNEL NEWCO 4;940023856;1140X;;;;11;19;2722;;;;;
DIALYSE;2022;340016005;NEPHROCARE UAD POL SANTE LUNEL NEWCO 4;940023856;TOT;0;;;;;;0;0;;5;0
DIALYSE;2022;340017292;NEPHROLOGIE DIALYSE UAD PAYS D'AGDE;340009489;1140X;;;;13;27;4227;;;;;
DIALYSE;2022;340019603;GCS HELP HOP LAPEYRONIE MONTPELLIER;340019587;112AX;;;;1;;257;;;;;
DIALYSE;2022;340019603;GCS HELP HOP LAPEYRONIE MONTPELLIER;340019587;112BA;;;;15;59;8141;;;;;
DIALYSE;2022;340019603;GCS HELP HOP LAPEYRONIE MONTPELLIER;340019587;TOT;0;;;;;;0;;;0;0
DIALYSE;2022;340020221;AIDER SANTE DIALYSE A DOMICILE GRABELS;340000264;1150A;;;;72;72;19992;;;;;
DIALYSE;2022;340020221;AIDER SANTE DIALYSE A DOMICILE GRABELS;340000264;1210;;;;;143;;;;7382;;
DIALYSE;2022;340020221;AIDER SANTE DIALYSE A DOMICILE GRABELS;340000264;121AX;;;;;52;;;;2962;;
DIALYSE;2022;340020221;AIDER SANTE DIALYSE A DOMICILE GRABELS;340000264;121CX;;;;91;91;;;;4420;;
DIALYSE;2022;340020221;AIDER SANTE DIALYSE A DOMICILE GRABELS;340000264;122AX;;;;2;0;;;;597;;
DIALYSE;2022;340020221;AIDER SANTE DIALYSE A DOMICILE GRABELS;340000264;TOT;0;;;;;;0;;;29;29
DIALYSE;2022;340023142;NEPHROCARE CL MILLLENAIRE MPL NEWCO 4;940023856;112AX;;;;2;;300;;;;;
DIALYSE;2022;340023142;NEPHROCARE CL MILLLENAIRE MPL NEWCO 4;940023856;1130X;;;;21;65;10370;;;;;
DIALYSE;2022;340023142;NEPHROCARE CL MILLLENAIRE MPL NEWCO 4;940023856;TOT;0;;;;;;0;1;;23;0
DIALYSE;2022;340024553;AIDER SANTE UAD ST JEAN SUD DE FRANCE;340000264;1140X;;;;12;40;6740;;;;;
DIALYSE;2022;340024553;AIDER SANTE UAD ST JEAN SUD DE FRANCE;340000264;TOT;0;;;;;;;;;11;0
DIALYSE;2022;340780840;NEPHROCARE CL PARC CASTELNAU NEWCO 1;940023823;112AX;;;;2;11;1838;;;;;
DIALYSE;2022;340780840;NEPHROCARE CL PARC CASTELNAU NEWCO 1;940023823;112BA;;;;43;169;25576;;;;;
DIALYSE;2022;340780840;NEPHROCARE CL PARC CASTELNAU NEWCO 1;940023823;TOT;0;;;;;;0;3;;112;
DIALYSE;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;112BE;;;;5;7;783;;;;;
DIALYSE;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;122BX;;;;2;;;;;3;;
DIALYSE;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;TOT;0;;;;;;466;;;9;
DIALYSE;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;112BA;;;;8;;3950;;;;;
DIALYSE;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;TOT;0;;;;;;369;;;;
DIALYSE;2022;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;112BA;;;;18;;7578;;;;;
DIALYSE;2022;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;TOT;0;;;;;;707;;;;
DIALYSE;2022;350002804;DIALYSE A DOMICILE AUB SANTE;350000626;1150A;;;;22;30;7018;;;;;
DIALYSE;2022;350002804;DIALYSE A DOMICILE AUB SANTE;350000626;1210;;;;;103;;;;5537;;
DIALYSE;2022;350002804;DIALYSE A DOMICILE AUB SANTE;350000626;121AX;;;;;69;;;;3648;;
DIALYSE;2022;350002804;DIALYSE A DOMICILE AUB SANTE;350000626;121CX;;;;;34;;;;1889;;
DIALYSE;2022;350002804;DIALYSE A DOMICILE AUB SANTE;350000626;122AX;;;;;12;;;;1111;;
DIALYSE;2022;350002804;DIALYSE A DOMICILE AUB SANTE;350000626;TOT;0;;;;;;0;;;;43
DIALYSE;2022;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;TOT;0;;;;;;1;;;;
DIALYSE;2022;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;TOT;0;;;;;;24;;;;
DIALYSE;2022;350030763;UNITE DIALYSE SAINT MALO AUB SANTE;350000626;112BA;;;;1;;19;;;;;
DIALYSE;2022;350030763;UNITE DIALYSE SAINT MALO AUB SANTE;350000626;1130X;;;;19;30;3952;;;;;
DIALYSE;2022;350030763;UNITE DIALYSE SAINT MALO AUB SANTE;350000626;1140X;;;;12;19;2491;;;;;
DIALYSE;2022;350030763;UNITE DIALYSE SAINT MALO AUB SANTE;350000626;TOT;0;;;;;;0;;;4;
DIALYSE;2022;350032934;UNITE DIALYSE PONTCHAILLOU RENNES AUB;350000626;112AX;;;;12;28;3888;;;;;
DIALYSE;2022;350032934;UNITE DIALYSE PONTCHAILLOU RENNES AUB;350000626;112BA;;;;37;88;12222;;;;;
DIALYSE;2022;350032934;UNITE DIALYSE PONTCHAILLOU RENNES AUB;350000626;112BE;;;;1;;37;;;;;
DIALYSE;2022;350032934;UNITE DIALYSE PONTCHAILLOU RENNES AUB;350000626;TOT;0;;;;;;0;;;40;
DIALYSE;2022;350040044;UNITE DIALYSE BROUSSAIS SAINT MALO AUB;350000626;112AX;;;;6;16;1839;;;;;
DIALYSE;2022;350040044;UNITE DIALYSE BROUSSAIS SAINT MALO AUB;350000626;112BA;;;;36;81;11269;;;;;
DIALYSE;2022;350040044;UNITE DIALYSE BROUSSAIS SAINT MALO AUB;350000626;TOT;0;;;;;;0;;;21;
DIALYSE;2022;350041059;UNITE AUTODIALYSE DINARD AUB SANTE;350000626;1140X;;;;6;3;421;;;;;
DIALYSE;2022;350041059;UNITE AUTODIALYSE DINARD AUB SANTE;350000626;TOT;0;;;;;;;;;2;
DIALYSE;2022;350042131;UNITE DIALYSE REDON AUB SANTE;350000626;112BA;;;;8;12;1804;;;;;
DIALYSE;2022;350042131;UNITE DIALYSE REDON AUB SANTE;350000626;1130X;;;;12;18;2496;;;;;
DIALYSE;2022;350042131;UNITE DIALYSE REDON AUB SANTE;350000626;1140X;;;;3;5;518;;;;;
DIALYSE;2022;350042131;UNITE DIALYSE REDON AUB SANTE;350000626;TOT;0;;;;;;0;;;12;
DIALYSE;2022;350042602;UNITE DIALYSE FOUGERES AUB;350000626;112AX;;;;1;;43;;;;;
DIALYSE;2022;350042602;UNITE DIALYSE FOUGERES AUB;350000626;112BA;;;;8;14;1701;;;;;
DIALYSE;2022;350042602;UNITE DIALYSE FOUGERES AUB;350000626;1130X;;;;8;13;1779;;;;;
DIALYSE;2022;350042602;UNITE DIALYSE FOUGERES AUB;350000626;1140X;;;;3;3;499;;;;;
DIALYSE;2022;350042602;UNITE DIALYSE FOUGERES AUB;350000626;TOT;0;;;;;;0;;;6;
DIALYSE;2022;350046751;UNITE DIALYSE MONTGERMONT AUB;350000626;112BA;;;;1;;29;;;;;
DIALYSE;2022;350046751;UNITE DIALYSE MONTGERMONT AUB;350000626;1130X;;;;34;76;9966;;;;;
DIALYSE;2022;350046751;UNITE DIALYSE MONTGERMONT AUB;350000626;1140X;;;;27;62;8293;;;;;
DIALYSE;2022;350046751;UNITE DIALYSE MONTGERMONT AUB;350000626;TOT;0;;;;;;0;;;33;
DIALYSE;2022;350053930;UNITE DIALYSE VITRÉ AUB SANTE;350000626;1140X;;;;14;13;1743;;;;;
DIALYSE;2022;350053930;UNITE DIALYSE VITRÉ AUB SANTE;350000626;TOT;0;;;;;;;;;2;
DIALYSE;2022;360000962;CENTRE NÉPHRO. CHÂTEAUROUX-CH ISSOUDUN;920033412;1130X;;;;2;5;740;;;;;
DIALYSE;2022;360000962;CENTRE NÉPHRO. CHÂTEAUROUX-CH ISSOUDUN;920033412;1140X;;;;6;11;2025;;;;;
DIALYSE;2022;360002133;CTRE NÉPHRO CHÂTEAUROUX-CH CHATEAUROUX;920033412;112BA;;;;30;108;17416;;;;;
DIALYSE;2022;360002133;CTRE NÉPHRO CHÂTEAUROUX-CH CHATEAUROUX;920033412;1130X;;;;7;27;4234;;;;;
DIALYSE;2022;360002133;CTRE NÉPHRO CHÂTEAUROUX-CH CHATEAUROUX;920033412;1140X;;;;5;20;3299;;;;;
DIALYSE;2022;360002133;CTRE NÉPHRO CHÂTEAUROUX-CH CHATEAUROUX;920033412;1150A;;;;1;;307;;;;;
DIALYSE;2022;360002133;CTRE NÉPHRO CHÂTEAUROUX-CH CHATEAUROUX;920033412;TOT;0;;;;;;0;2;;;
DIALYSE;2022;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;112BA;;;;20;81;11830;;;;;
DIALYSE;2022;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;1210;;;;;2;;;;72;;
DIALYSE;2022;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;121AX;;;;;1;;;;42;;
DIALYSE;2022;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;121CX;;;;3;1;;;;30;;
DIALYSE;2022;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;122AX;;;;1;;;;;10;;
DIALYSE;2022;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;TOT;0;;;;;;375;;;;
DIALYSE;2022;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;VACAN;;;;;;6;;;;;
DIALYSE;2022;370000499;CHRU CLOCHEVILLE - TOURS;370000481;112BE;;;;3;4;420;;;;;
DIALYSE;2022;370000499;CHRU CLOCHEVILLE - TOURS;370000481;1210;;;;;3;;;;124;;
DIALYSE;2022;370000499;CHRU CLOCHEVILLE - TOURS;370000481;121CX;;;;3;3;;;;124;;
DIALYSE;2022;370000499;CHRU CLOCHEVILLE - TOURS;370000481;122AX;;;;2;0;;;;7;;
DIALYSE;2022;370000499;CHRU CLOCHEVILLE - TOURS;370000481;122BX;;;;2;0;;;;22;;
DIALYSE;2022;370000499;CHRU CLOCHEVILLE - TOURS;370000481;TOT;0;;;;;;47;0;;2;0
DIALYSE;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;112AX;;;;3;10;12;;;;;
DIALYSE;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;112BA;;;;26;112;16092;;;;;
DIALYSE;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;112BE;;;;5;0;0;;;;;
DIALYSE;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;122BX;;;;2;0;;;;13;;
DIALYSE;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;TOT;0;;;;;;1327;3;;107;0
DIALYSE;2022;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;370001067;112AX;;;;1;;156;;;;;
DIALYSE;2022;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;370001067;1130X;;;;13;45;6852;;;;;
DIALYSE;2022;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;370001067;1150A;;;;3;1;584;;;;;
DIALYSE;2022;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;370001067;1210;;;;;11;;;;624;;
DIALYSE;2022;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;370001067;121AX;;;;;6;;;;284;;
DIALYSE;2022;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;370001067;121CX;;;;5;5;;;;340;;
DIALYSE;2022;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;370001067;122AX;;;;2;0;;;;41;;
DIALYSE;2022;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;370001067;TOT;1;3;46;;;;;1;;16;5
DIALYSE;2022;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;TOT;0;;;;;;452;;;;
DIALYSE;2022;370014474;UDM SAINT GATIEN;370013468;1130X;;;;8;16;2404;;;;;
DIALYSE;2022;370014474;UDM SAINT GATIEN;370013468;VACAN;;;;;;20;;;;;
DIALYSE;2022;370100885;A.R.A.U.C.O. CHINON;370001067;1130X;;;;5;15;2177;;;;;
DIALYSE;2022;370100885;A.R.A.U.C.O. CHINON;370001067;1140X;;;;3;7;1576;;;;;
DIALYSE;2022;370100885;A.R.A.U.C.O. CHINON;370001067;TOT;0;;;;;;;;;5;
DIALYSE;2022;370102832;A.R.A.U.C.O. PÔLE SANTÉ LEONARD VINCI;370001067;1130X;;;;4;11;1632;;;;;
DIALYSE;2022;370102832;A.R.A.U.C.O. PÔLE SANTÉ LEONARD VINCI;370001067;1140X;;;;8;28;3735;;;;;
DIALYSE;2022;370102832;A.R.A.U.C.O. PÔLE SANTÉ LEONARD VINCI;370001067;TOT;0;;;;;;;;;13;
DIALYSE;2022;370103152;A.R.A.U.C.O. LOCHES;370001067;1130X;;;;8;17;2218;;;;;
DIALYSE;2022;370103152;A.R.A.U.C.O. LOCHES;370001067;1140X;;;;2;3;479;;;;;
DIALYSE;2022;370103152;A.R.A.U.C.O. LOCHES;370001067;TOT;0;;;;;;;;;6;
DIALYSE;2022;370104002;A.R.A.U.C.O. CHÂTEAU-RENAULT;370001067;1140X;;;;7;8;1430;;;;;
DIALYSE;2022;370104002;A.R.A.U.C.O. CHÂTEAU-RENAULT;370001067;TOT;0;;;;;;;;;3;
DIALYSE;2022;370104804;A.R.A.U.C.O. NOTRE-DAME-D'OÉ;370001067;1140X;;;;10;27;3824;;;;;
DIALYSE;2022;370104804;A.R.A.U.C.O. NOTRE-DAME-D'OÉ;370001067;TOT;0;;;;;;;;;9;
DIALYSE;2022;380000067;HOPITAL NORD - CHU38;380780080;112BA;;;;12;15;1781;;;;;
DIALYSE;2022;380000067;HOPITAL NORD - CHU38;380780080;TOT;0;;;;;;2626;;;;
DIALYSE;2022;380000729;AURAL - ROUSSILLON;690796552;1140X;;;;6;9;1348;;;;;
DIALYSE;2022;380000828;CALYDIAL - CH DE VIENNE;690002225;112AX;;;;8;4;2449;;;;;
DIALYSE;2022;380000828;CALYDIAL - CH DE VIENNE;690002225;112BA;;;;16;56;6763;;;;;
DIALYSE;2022;380000828;CALYDIAL - CH DE VIENNE;690002225;1130X;;;;8;39;5609;;;;;
DIALYSE;2022;380000828;CALYDIAL - CH DE VIENNE;690002225;1140X;;;;4;11;1470;;;;;
DIALYSE;2022;380000828;CALYDIAL - CH DE VIENNE;690002225;TOT;1;1;34;;;;;;;;
DIALYSE;2022;380000968;AURAL UNITE DIALYSE CH BOURGOIN;690796552;112BA;;;;16;64;9675;;;;;
DIALYSE;2022;380000968;AURAL UNITE DIALYSE CH BOURGOIN;690796552;1130X;;;;18;60;8597;;;;;
DIALYSE;2022;380000968;AURAL UNITE DIALYSE CH BOURGOIN;690796552;1140X;;;;6;11;1690;;;;;
DIALYSE;2022;380000968;AURAL UNITE DIALYSE CH BOURGOIN;690796552;1210;;;;;6;;;;367;;
DIALYSE;2022;380000968;AURAL UNITE DIALYSE CH BOURGOIN;690796552;121AX;;;;;6;;;;367;;
DIALYSE;2022;380000968;AURAL UNITE DIALYSE CH BOURGOIN;690796552;TOT;0;;;;;;;;;;
DIALYSE;2022;380019026;AGDUC CENTRE DE DIALYSE VOIRON;380793802;1130X;;;;16;47;6736;;;;;
DIALYSE;2022;380019026;AGDUC CENTRE DE DIALYSE VOIRON;380793802;1140X;;;;4;2;288;;;;;
DIALYSE;2022;380019026;AGDUC CENTRE DE DIALYSE VOIRON;380793802;1150A;;;;19;19;4332;;;;;
DIALYSE;2022;380019026;AGDUC CENTRE DE DIALYSE VOIRON;380793802;1210;;;;;1;;;;28;;
DIALYSE;2022;380019026;AGDUC CENTRE DE DIALYSE VOIRON;380793802;121AX;;;;;1;;;;28;;
DIALYSE;2022;380019026;AGDUC CENTRE DE DIALYSE VOIRON;380793802;122AX;;;;3;0;;;;92;;
DIALYSE;2022;380019026;AGDUC CENTRE DE DIALYSE VOIRON;380793802;TOT;0;;;;;;;1;;;3
DIALYSE;2022;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;380793802;112AX;;;;3;12;978;;;;;
DIALYSE;2022;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;380793802;112BA;;;;55;206;30774;;;;;
DIALYSE;2022;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;380793802;1210;;;;;30;;;;1770;;
DIALYSE;2022;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;380793802;121AX;;;;;21;;;;1235;;
DIALYSE;2022;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;380793802;121CX;;;;9;9;;;;535;;
DIALYSE;2022;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;380793802;122AX;;;;2;2;;;;632;;
DIALYSE;2022;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;380793802;122BX;;;;1;0;;;;17;;
DIALYSE;2022;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;380793802;TOT;1;1;68;;;;;4;;34;10
DIALYSE;2022;380793810;AGDUC CENTRE DE DIALYSE MEYLAN;380793802;1130X;;;;20;68;9485;;;;;
DIALYSE;2022;380793810;AGDUC CENTRE DE DIALYSE MEYLAN;380793802;1140X;;;;16;14;2906;;;;;
DIALYSE;2022;380793810;AGDUC CENTRE DE DIALYSE MEYLAN;380793802;TOT;0;;;;;;;;;6;
DIALYSE;2022;380797217;AGDUC CENTRE DE DIALYSE VIZILLE;380793802;1140X;;;;5;3;135;;;;;
DIALYSE;2022;380803965;AGDUC CENTRE DE DIALYSE VOIRON;380793802;112AX;;;;3;8;1223;;;;;
DIALYSE;2022;380803965;AGDUC CENTRE DE DIALYSE VOIRON;380793802;112BA;;;;30;59;10009;;;;;
DIALYSE;2022;380803965;AGDUC CENTRE DE DIALYSE VOIRON;380793802;TOT;1;1;47;;;;;2;;12;
DIALYSE;2022;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;112BA;;;;8;97;4973;;;;;
DIALYSE;2022;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;TOT;0;;;;;;57;0;;9;0
DIALYSE;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;112BA;;;;12;48;7182;;;;;
DIALYSE;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;1130X;;;;12;12;1810;;;;;
DIALYSE;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;122AX;;;;1;;;;;6;;
DIALYSE;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;122BX;;;;1;0;;;;0;;
DIALYSE;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;TOT;0;;;;;;253;1;;19;0
DIALYSE;2022;390786408;UNITE DE DIALYSE DE DOLE;210012290;112AX;;;;1;1;21;;;;;
DIALYSE;2022;390786408;UNITE DE DIALYSE DE DOLE;210012290;1130X;;;;7;34;4953;;;;;
DIALYSE;2022;390786408;UNITE DE DIALYSE DE DOLE;210012290;1150A;;;;2;2;464;;;;;
DIALYSE;2022;390786408;UNITE DE DIALYSE DE DOLE;210012290;1210;;;;;5;;;;259;;
DIALYSE;2022;390786408;UNITE DE DIALYSE DE DOLE;210012290;121AX;;;;;5;;;;259;;
DIALYSE;2022;390786408;UNITE DE DIALYSE DE DOLE;210012290;TOT;0;;;;;;;;;;
DIALYSE;2022;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;112BA;;;;16;64;9234;;;;;
DIALYSE;2022;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;1130X;;;;12;9;1146;;;;;
DIALYSE;2022;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;1150A;;;;;1;;;;;;
DIALYSE;2022;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;TOT;0;;;;;;842;2;;62;0
DIALYSE;2022;400006730;ANTENNE AUTODIALYSE AURAD ST VINCENT;330000266;1140X;;;;6;16;2061;;;;;
DIALYSE;2022;400006730;ANTENNE AUTODIALYSE AURAD ST VINCENT;330000266;TOT;0;;;;;;;1;;;
DIALYSE;2022;400007043;ANTENNE AUTODIALYSE DELAY;640000113;1130X;;;;8;31;4563;;;;;
DIALYSE;2022;400007043;ANTENNE AUTODIALYSE DELAY;640000113;1140X;;;;6;23;3450;;;;;
DIALYSE;2022;400007043;ANTENNE AUTODIALYSE DELAY;640000113;TOT;0;;;;;;;;;11;
DIALYSE;2022;400007332;ANTENNE AUTODIALYSE AURAD MT MARSAN;330000266;1140X;;;;12;32;4241;;;;;
DIALYSE;2022;400007332;ANTENNE AUTODIALYSE AURAD MT MARSAN;330000266;TOT;0;;;;;;;2;;;
DIALYSE;2022;400010906;ANTENNE AUTODIALYSE AURAD HAGETMAU;330000266;1140X;;;;6;16;2896;;;;;
DIALYSE;2022;400010906;ANTENNE AUTODIALYSE AURAD HAGETMAU;330000266;TOT;0;;;;;;;2;;;
DIALYSE;2022;400011201;ANT. AUTODIALYSE NEPHROCARE-AIRE/ADOUR;640017612;1140X;;;;6;7;1075;;;;;
DIALYSE;2022;400011201;ANT. AUTODIALYSE NEPHROCARE-AIRE/ADOUR;640017612;TOT;0;;;;;;;;;4;
DIALYSE;2022;400789715;ANTENNE AUTODIALYSE CADDD;330007386;1140X;;;;7;10;1937;;;;;
DIALYSE;2022;400789715;ANTENNE AUTODIALYSE CADDD;330007386;TOT;0;;;;;;0;2;;;
DIALYSE;2022;400789715;ANTENNE AUTODIALYSE CADDD;330007386;VACAN;;;;12;;;;;;;
DIALYSE;2022;410000202;POLYCLINIQUE BLOIS;410000319;112AX;;;;2;;387;;;;;
DIALYSE;2022;410000202;POLYCLINIQUE BLOIS;410000319;112BA;;;;40;176;27610;;;;;
DIALYSE;2022;410000202;POLYCLINIQUE BLOIS;410000319;TOT;0;;;;;;267;2;;89;
DIALYSE;2022;410005011;C.I.R.A.D. - CHEMERY;920033628;1130X;;;;8;26;4248;;;;;
