BOR;AN;FI;RS;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A37;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A36;PHARMA_F8;PHARMA_G8;PHARMA_E8;PHARMA_H8;PHARMA_F9;PHARMA_G9;PHARMA_H9;PHARMA_E9;PHARMA_A20;PHARMA_A11;PHARMA_B14;PHARMA_C14;PHARMA_A16;PHARMA_A38;PHARMA_A17;PHARMA_A18;PHARMA_A39;PHARMA_A40;PHARMA_A41;PHARMA_A42;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A43;PHARMA_A44;PHARMA_A45;PHARMA_A46;PHARMA_A47;PHARMA_A25;PHARMA_A26;PHARMA_A48;PHARMA_A49;PHARMA_A50;PHARMA_F29;PHARMA_F30;PHARMA_F31;PHARMA_F32;PHARMA_F33;PHARMA_F34;PHARMA_F35;PHARMA_G29;PHARMA_G30;PHARMA_G31;PHARMA_G32;PHARMA_G33;PHARMA_G34;PHARMA_G35;PHARMA_D29;PHARMA_E29
PHARMA;2022;260017454;DIEULEFIT SANTE;260016761;0;;;;;;;;;101;;;0;;;;;;;;;1;1;101;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1.11;;;;1.29;;;;;;;;;;0;1
PHARMA;2022;260021795;SSR LE SAFRAN LADAPT;930019484;0;;;;0;0;0;;;135;;;0;;;;;;;;;1;1;100;;0;0;0;0;1;0;6775;;0;0;;;;0;0;0;0;0;0;;;;1.5;;;1.02;1.84;0.46;;;;;;;;;0;0
PHARMA;2022;270000045;CH BERNAY;270000060;1;4;0;;;;;69;;21;;239;1;1;1;0;1;1;0;0;0;1;0;21;239;0;0;0;0;0;0;12000;1600;1;0;;;;0;0;0;0;1;1;1;0;1;1.8;0.2;0;1;4;3;1;0;0;0;0;0;0;0;0;0
PHARMA;2022;270000326;HOPITAL PRIVE PASTEUR EVREUX;270000680;0;;;;;;;96;;;;;0;;;;;;;;;1;1;;;1;0;0;0;0;0;;;1;0;;;;0;0;0;0;1;1;2;;;1;;;;4;;;;;;;;;;0;0
PHARMA;2022;270000342;CMPR LA LOVIERE LOUVIERS;920030269;0;;;;0;0;0;;;54;;;0;;;;;;;;;1;1;54;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;0;0;;;;0.33;;;;0.38;;;;;;;;;;0;0
PHARMA;2022;270000359;CH EVREUX CH EURE-SEINE;270023724;1;4;0;;1;0;0;362;;;14;;0;;;;;;;;;1;1;130;120;1;1;0;1;1;0;;;1;1;;;120;0;1;0;1;1;1;3;1;4;7.25;;;0.13;19.78;9.56;4.83;;;;;;;;0;1
PHARMA;2022;270000367;CH GISORS;270000086;0;;;;1;1;;68;;33;55;202;0;;;;;;;;;1;1;55;53;0;0;0;0;1;0;100;1200;1;0;;;;0;0;0;0;0;0;;;;2.31;0;0;0.25;4.56;0.24;0.93;0;0;0;0;0;0;0;0;0
PHARMA;2022;270000417;CTRE DE CONVALESCENCE L'HOSTREA NOYERS;760025734;0;;;;;;;;;;;;0;;;;;;;;;0;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.86;;;;;;;;;;;;;;0;1
PHARMA;2022;270000425;CH PONT-AUDEMER;270000102;1;4;0;;0;0;0;51;0;30;37;143;0;;;;;;;;;1;1;77;143;0;0;0;0;1;1;18952;1726;0;1;30;0;0;0;0;0;0;0;0;;;;2;;;0.04;5.3;1.9;0.2;;;;;;;;0;1
PHARMA;2022;270000441;CH VERNEUIL-SUR-AVRE;270000110;0;;;;1;;;34;;30;50;354;0;;;;;;;;;1;1;14;329;0;0;0;0;0;0;;;1;1;25;0;0;0;1;0;1;0;0;;;;1.66;;;0.25;4.98;;0.1;;;;;;;;0;0
PHARMA;2022;270000458;CH VERNON CH EURE-SEINE;270023724;1;4;0;;0;0;0;107;;22;;;0;;;;;;;;;1;1;107;;0;0;0;0;1;0;;;1;0;;;;0;0;0;0;0;0;;;;2.55;;;0.03;1;;0.59;;;;;;;;0;1
PHARMA;2022;270000474;HL SAINT-JACQUES LES ANDELYS;270000136;1;4;0;;1;;0;;;20;;160;0;;;;;;;;;1;1;20;160;0;1;0;0;0;0;;;1;0;;;;0;0;0;0;0;0;;;;1;0;0;0;2.4;0;0;;;;;;;;0;0
PHARMA;2022;270000482;CH PIERRE HURABIELLE BOURG-ACHARD;270000144;0;;;;1;1;0;;;15;;;0;;;;;;;;;1;1;;;0;0;0;0;1;1;1290;100;0;0;;;;0;0;0;0;0;0;;;;0.12;;;;0.46;;;;;;;;;;0;0
PHARMA;2022;270000516;HL LE NEUBOURG;270000177;1;4;0;3;0;0;0;;;20;30;1;0;;;;;;;;;1;0;30;150;0;0;0;0;1;0;2262;75;0;0;;;;0;0;0;0;0;0;;;;0.5;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0
PHARMA;2022;270000573;NOUVEL HOPITAL DE NAVARRE;270000219;0;;;;1;1;;;304;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;2.6;;;;5.27;;1;;;;;;;;0;0
PHARMA;2022;270000862;CLINIQUE BERGOUIGNAN;270000953;0;;;;;;;104;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;1;0;;;;0;0;0;0;1;0;2;0;1;0.8;;;;1;1;0.4;;;;;;;;0;0
PHARMA;2022;270000896;CMPR LADAPT ST ANDRE DE L'EURE;930019484;0;;;;1;1;0;;;60;;;0;;;;;;;;;1;1;60;;0;0;0;0;1;1;;6;0;0;;;;0;0;0;0;0;0;;;;0.36;;;;0.36;;;;;;;;;;0;0
PHARMA;2022;270000912;HOPITAL LA MUSSE ST SEBASTIEN/MORSENT;750814030;1;3;1;;0;0;0;;;373;;150;0;;;;;;;;;1;1;0;0;0;0;0;0;1;0;79475;3045;0;0;;;;0;0;0;0;0;0;;;;1.7;;;;4;1;1;;;;;;;;0;0
PHARMA;2022;270025984;CLINIQUE LA MARE Ô DANS;270029275;0;;;;0;0;0;;95;;;;0;;;;;;;;;0;1;;;0;0;0;0;1;1;9887;1532;0;0;;;;0;0;0;0;0;0;;;;1.27;;;0;2.11;0;0;;;;;;;;0;0
PHARMA;2022;270027279;CLINIQUE DES PORTES DE L'EURE;270027881;0;;;;0;0;0;;89;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;6416;;0;0;;;;0;0;0;0;0;0;;;;0.88;;;;1.34;;;0;;;;;;;0;0
PHARMA;2022;280000050;CH BONNEVAL;280000142;0;;;;1;;0;0;175;0;50;151;0;;;;;;;;;1;1;161;151;0;0;0;0;0;0;14791;3156;1;0;;;;1;1;0;0;0;0;;;;1.55;0;0;0;5.26;0;0.5;0;0;0;0;0;0;0;0;0
PHARMA;2022;280000084;CH DREUX;280000183;1;4;0;;1;1;0;327;53;110;92;170;0;;;;;;;;;1;1;635;;1;0;1;0;1;1;22083;2228;1;0;;;;0;0;0;0;1;1;3;0;3;6.09;0.4;0.6;1;11.65;15.43;2;;;;;;;;0;1
PHARMA;2022;280000100;CH DE LA LOUPE;280000225;0;;;;;;;11;;17;31;89;0;;;;;;;;;1;1;59;89;0;0;0;0;1;1;22134;663;1;0;;;;0;1;0;0;0;0;;;;1;0;0;;2;;;0;;;;;;;0;0
PHARMA;2022;280000266;CRF BEAUROUVRE SITE DE BLANDAINVILLE;450018106;0;;;;;;;;;97;;16;0;;;;;;;;;1;1;97;16;0;0;0;0;0;0;6555;167;0;0;;;;0;1;1;0;0;0;;;;1.23;;;;2.36;;;;;;;;;;0;0
PHARMA;2022;280000431;KORIAN PARC DE GASVILLE;310021167;1;3;0;;;;;;;62;;;0;;;;;;;;;1;1;62;;0;0;0;0;1;0;12204;760;0;0;;;;0;0;0;0;0;0;;;;0.64;;;0;0.5;0;0;;;;;;;;0;0
PHARMA;2022;280000449;PÔLE MÉDICAL MAISON BLANCHE;920030269;0;;;;0;0;0;;;104;;;0;;;;;;;;;0;0;104;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;1.06;;;;1.71;;;;;;;;;;0;0
PHARMA;2022;280000662;CH CHATEAUDUN;280500075;0;;;;1;0;0;93;;50;40;;0;;;;;;;;;1;1;;;1;0;0;0;0;0;46257;;0;0;;;;0;0;0;0;0;0;;;;2.8;0.1;0.5;0.4;5.63;2;0.8;;;;;;;;0;0
PHARMA;2022;280502741;A.I.R.B.P IRC CHARTRES;280000852;0;;;;1;;;42;0;0;0;0;0;;;;;;;;;1;1;42;;0;0;0;0;1;0;135;17;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0.6;;;;;0.3;;;;;;;;;0;0
PHARMA;2022;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;1;4;0;;0;0;0;67;0;30;0;153;1;0;0;0;1;0;0;0;0;1;1;90;153;0;1;0;0;0;0;1740;;1;0;;;;0;1;0;0;0;0;0;0;1;1.5;;;;3.25;0.33;0.9;;;;;;;;0;1
PHARMA;2022;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;0;;;;1;1;0;484;7;80;;449;0;;;;;;;;;1;1;;449;1;1;0;0;1;0;273000;5016;1;1;0;14;0;0;0;0;0;1;1;3;0;3;7.31;0.4;1.2;0.38;16.12;19.27;0.5;0;0;0;;;;;0;1
PHARMA;2022;280505223;INSTITUT DIABETOLOGIE NUTRITION CENTRE;440052041;0;;;;0;0;0;;;99;;;0;;;;;;;;;1;1;99;;0;0;0;0;1;1;1703;620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.17;0;0;0;1.42;0;0;0;0;0;0;0;0;0;0;0
PHARMA;2022;280505264;CLINIQUE LA BOISSIÈRE;280006370;0;;;;;;;;;81;;;0;;;;;;;;;1;1;81;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;0;0;;;;0.8;;;;0.8;;;0;;;;0;;;0;0
PHARMA;2022;280505777;HOPITAL PRIVE D'EURE ET LOIR;280001199;0;;;;;;;125;0;0;0;0;0;;;;;;;;;1;1;10;0;1;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;1;3;0;3;1.8;0.5;1;0;6.3;1;0;0;0;0;0;0;0;0;0;0
PHARMA;2022;280506015;LE C.A.L.M.E. ILLIERS COMBRAY;280001264;0;;;;;;;;;43;;;0;;;;;;;;;1;1;43;;0;0;0;0;1;1;3052;11;0;0;;;;0;0;0;0;0;0;;;;0.54;;;;;;;;;;;;;;0;0
PHARMA;2022;290000025;CHIC QUIMPER;290020700;1;1;1;;1;1;1;470;0;152;94;409;1;1;0;0;0;1;0;1;0;1;1;574;409;1;1;0;1;1;1;49357;4935;1;1;90;0;0;0;0;1;1;1;1;4;1;5;13.03;1;2;3.75;32.81;32.15;4.51;;;;;;;;0;1
PHARMA;2022;290000033;C.H. DES PAYS DE MORLAIX;290021542;0;;;;1;0;1;261;200;125;100;236;0;;;;;;;;;1;1;545;236;1;0;0;0;0;1;31714;2181;1;0;;;;0;0;0;0;1;1;2;0;3;5.85;0.3;1;;8.03;14.43;1.67;;;;;;;;0;1
PHARMA;2022;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;1;4;0;5;1;;1;279;13;20;0;174;1;0;0;0;0;1;1;1;1;1;1;0;174;1;1;1;1;1;1;4066;362;1;0;;;;0;1;0;1;1;1;3;0;5;11.53;0.2;2.3;0.9;18.85;13.01;;;;;;;;;0;1
PHARMA;2022;290000140;CLINIQUE PASTEUR LANROZE;290000447;0;;;;1;;;97;;;;;0;;;;;;;;;1;1;;;1;0;0;0;0;0;17561;1925;1;1;110;0;0;1;1;1;1;1;1;3;0;3;2;1;1;;8.44;;0.7;;;;;;;;0;0
PHARMA;2022;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;1;4;0;5;1;1;0;100;47;30;;290;1;1;1;0;0;0;0;0;0;1;1;158;289;0;0;0;0;0;0;5115;673;1;0;;;;0;0;0;0;1;0;2;0;1;2.45;0.15;;0.2;5.4;;1.31;;;;;;;;0;0
PHARMA;2022;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;1;1;0;5;1;;0;78;0;38;30;218;0;;;;;;;;;1;1;146;218;1;0;0;0;1;0;31000;1900;1;0;;;;0;0;0;1;0;0;;;;2.15;0;0.5;0.4;5.44;0.83;1.49;0;0;0;0;0;0;0;0;1
PHARMA;2022;290000207;CLINIQUE ST MICHEL ET STE ANNE;290029974;0;;;;;;;49;;;;;0;;;;;;;;;1;1;;;1;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;1;2;0;2;0.47;0.04;0.23;0.23;2.24;3.46;;;;;;;;;0;0
PHARMA;2022;290000215;POLYCLINIQUE QUIMPER SUD;290029974;0;;;;;;;59;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;1;2;0;2;0.67;;;0.24;1.75;4.9;;;;;;;;;0;0
PHARMA;2022;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;1;4;0;5;1;;1;114;0;24;34;224;1;0;0;0;0;1;1;1;1;1;1;34;224;1;1;1;1;1;1;3259;290;1;0;;;;0;1;0;1;1;1;1;0;2;13.37;0.8;0;0.1;3.79;;;;;;;;;;0;1
PHARMA;2022;290000272;CENTRE HOSPITALIER CROZON;290000090;0;;;;;;;5;;20;;150;0;;;;;;;;;1;1;;;0;1;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1;;;;;;;;;;;;;;0;0
PHARMA;2022;290000322;CENTRE HOSPITALIER LESNEVEN;290000108;1;3;0;;1;0;0;15;0;33;0;263;1;1;1;0;0;0;0;0;0;1;1;0;256;0;0;0;0;0;0;9646;706;0;0;;;;0;0;0;0;0;0;;;;1;0;0;0;1.5;0;0;0;0;0;0;0;0;0;0;1
PHARMA;2022;290000363;CLINIQUE DE KERFRIDEN;920030269;0;;;;0;0;0;;86;;;;0;;;;;;;;;1;1;86;;0;0;0;0;1;1;25437;321;0;0;;;;0;0;0;0;0;0;;;;0.9;;;;;;;;;;;;;;0;0
PHARMA;2022;290000371;CLINIQUE LES GLENANS;920030269;1;3;1;2;0;1;0;;74;124;;;0;;;;;;;;;1;1;198;;0;0;0;0;1;1;37156;2897;0;0;;;;0;0;0;0;0;0;;;;1.8;;;;1.9;;;;;;;;;;0;0
PHARMA;2022;290000389;CENTRE HOSPITALIER LANMEUR;290000116;0;;;;;;;10;;15;;255;0;;;;;;;;;1;1;15;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.81;;;;;;;;;;;;;;0;1
PHARMA;2022;290000686;CENTRE DE SOINS DE SUITE DE KERAMPIR;440042844;0;;;;;;;;;50;;;0;;;;;;;;;1;1;50;;0;0;0;0;0;0;5018;157;0;0;;;;0;0;0;0;0;0;;;;0.67;0;0;0;0.47;0;0;;;;;;;;0;0
PHARMA;2022;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;0;;;;;;;57;15;6;;;0;;;;;;;;;0;0;;;0;0;0;1;1;0;;;0;0;;;;0;0;0;0;1;1;2;;2;3;;;1;9;5;;;;;;;;;0;1
PHARMA;2022;290000736;CLINIQUE DE L'IROISE;290000991;0;;;;;;;;68;;;;0;;;;;;;;;1;1;68;;0;0;0;0;0;0;9813;44;0;0;;;;0;0;0;0;0;0;;;;0.5;;;;;;;;;;;;;;0;0
PHARMA;2022;290000744;CLINIQUE PEN AN DALAR;290001007;0;;;;;;;;128;;;;0;;;;;;;;;1;1;128;;0;0;0;0;0;0;18000;253;0;0;;;;0;0;0;0;0;0;;;;0.81;;;;0.64;;;;;;;;;;0;0
PHARMA;2022;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;1;1;0;;;;;91;20;43;48;68;0;;;;;;;;;1;1;0;82;0;0;0;0;0;0;59230;2521;1;0;;;;0;0;0;0;0;0;;;;1;;;0.2;3.8;1.18;;;;;;;;;0;1
PHARMA;2022;290000850;STE BRESTOISE REIN ARTIFICIEL;920033578;0;;;;;;;21;;;;;0;;;;;;;;;1;1;21;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.5;;;0.5;0.9;;;;;;;;;;0;0
PHARMA;2022;290000918;EPSM FINISTERE SUD SITE QUIMPER;290000298;1;4;0;;0;0;0;0;224;0;56;45;0;;;;;;;;;1;1;157;45;0;0;0;0;1;1;15295;770;0;0;;;;0;1;0;1;0;0;;;;0.9;;;;3.96;0.5;1.93;;;;;;;;0;1
PHARMA;2022;290000975;FONDATION ILDYS SITE DE PERHARIDY;290000546;0;;;;1;0;0;3;;298;;356;1;0;1;0;1;0;0;0;0;1;1;298;356;0;1;0;0;1;1;24000;1560;1;0;;;;0;0;0;1;0;0;;;;3;0;0;0;6.6;0.7;0;;;;;;;;0;0
PHARMA;2022;290002344;POLE RÉADAPT DE CORNOUAILLE SAINT YVI;440042844;1;1;0;5;0;0;0;;;90;;;1;0;0;0;0;0;0;0;0;1;1;90;;0;0;0;0;1;0;6386;166;0;0;;;;0;0;0;0;0;0;;;;0.83;;;0.2;1.2;;;;;;;;;;0;0
PHARMA;2022;290003953;CRF DE TREBOUL;920030269;0;;;;0;0;0;;;140;;;0;;;;;;;;;1;1;140;;0;0;0;0;1;1;30447;1054;0;0;;;;0;0;0;0;0;0;;;;0.8;;;;1.33;;;;;;;;;;0;0
PHARMA;2022;290004142;CLINIQUE DU GRAND LARGE;290022508;0;;;;0;0;;69;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;10268;10268;0;0;;;;0;0;0;0;1;0;;;;0;;;;;;;;;;;;;;0;0
PHARMA;2022;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;1;4;0;5;1;;1;660;3;;;;1;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;5456;487;1;0;;;;0;1;0;1;1;1;4;0;6;;;;1.8;19.62;46.65;7.86;;;;;;;;0;1
PHARMA;2022;290004340;CHRU BREST SITE HOPITAL BOHARS;290000017;1;4;0;5;1;;1;;216;;;;1;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1778;158;1;0;;;;0;1;0;1;1;1;0;0;0;;;;;;;;;;;;;;;0;1
PHARMA;2022;290004365;CHU BREST SITE GUILERS;290000017;1;4;0;5;1;;1;10;0;115;0;20;1;0;0;0;0;1;1;1;1;1;1;0;20;1;1;1;1;1;1;1193;106;1;0;;;;0;1;0;1;1;1;0;0;0;;;;;;;;;;;;;;;0;1
PHARMA;2022;290017946;CTRE LONG SEJOUR BOHARS - CHRU BREST;290000017;1;4;0;5;1;;1;;;;118;80;1;0;0;0;0;1;1;1;1;1;1;118;80;1;1;1;1;1;1;1630;145;1;0;;;;0;1;0;1;1;1;0;0;0;;;;;;;;;;;;;;;0;1
PHARMA;2022;290019777;POLYCLINIQUE DE KERAUDREN;290022508;0;;;;0;0;;163;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;0;37826;37826;0;0;;;;0;0;0;0;1;1;3;0;3;2;0.5;;;6.11;2.37;0;;;;;;;;0;0
PHARMA;2022;290023431;SAS CLINIQUE DE LA BAIE;290001049;0;;;;;;;82;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;1;30;;;0;0;0;0;1;1;2;0;2;1;;;1;1;0;0;0;;;;;;;0;0
PHARMA;2022;290036540;CLIN MUTUALISTE BRETAGNE OCCIDENTALE;290029974;0;;;;;;;107;;;;;0;;;;;;;;;1;1;0;0;1;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;1;4;0;4;1.19;0.1;0.23;0.62;5.14;8.05;0.99;;;;;;;;0;0
PHARMA;2022;2A0000022;CH ND LA MISERICORDE;2A0000014;0;;;;0;0;0;250;0;35;70;70;0;;;;;;;;;1;1;332;70;0;0;0;0;0;1;135842;;0;1;0;1;50;1;0;0;0;1;1;3;0;4;5.74;;;0.34;17.84;15.72;2.84;;;;;;;;0;1
PHARMA;2022;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;0;;;;;;;;;103;;;0;;;;;;;;;1;1;103;;0;0;0;0;0;0;;19;0;0;;;;0;0;0;0;0;0;;;;1;;;;1;;;;;;;;;;0;1
PHARMA;2022;2A0000139;CLINISUD;2A0000063;0;;;;;;;81;;;;;0;;;;;;;;;1;1;81;;0;0;0;0;1;0;;;0;0;;;;0;0;0;0;1;1;2;;2;2.03;0.5;;;6.49;6.56;0.98;;;;;;;;0;1
PHARMA;2022;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;0;;;;0;0;0;80;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;0;;;2;1;0.25;;0;3.8;0;0;;;;;;;;0;0
PHARMA;2022;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;0;;;;1;0;0;8;0;18;30;86;0;;;;;;;;;1;1;56;86;0;0;0;0;1;0;6588;342;1;0;;;;0;0;0;0;0;0;;;;1.12;;;;3.12;;0.8;;;;;;;;0;0
PHARMA;2022;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;0;;;;;;;28;164;20;;;0;;;;;;;;;1;1;212;;1;0;0;0;1;0;;;1;0;;;;0;0;0;0;0;0;;;;2.8;;1;0.85;10.62;1.45;2;;;;;;;;0;1
PHARMA;2022;2A0002051;CRF LES MOLINI;2A0000303;0;;;;0;0;0;;;99;;;0;;;;;;;;;1;1;99;;0;0;0;0;0;0;7180;126;0;0;;;;0;0;0;0;0;0;;;;1;;;;2;;;;;;;;;;0;0
PHARMA;2022;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;1;4;0;6;0;0;0;5;;5;30;15;0;;;;;;;;;1;1;65;15;0;0;0;0;0;0;;;0;1;25;;;0;0;0;0;0;0;;;;1;;;;3;;;;;;;;;;0;0
PHARMA;2022;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;1;4;0;;1;0;0;275;38;52;30;38;0;;;;;;;;;1;1;385;38;1;1;0;1;1;1;66550;3100;1;1;0;8;376;0;0;0;0;1;1;2;0;4;7.17;0.65;0;1.51;17.19;14.44;5.96;;;;;;;;0;1
PHARMA;2022;2B0000038;CH CORTE;2B0004246;0;;;;0;0;0;25;;20;10;;0;;;;;;;;;0;1;55;;1;0;0;0;0;0;;;1;1;20;;;0;0;0;0;0;0;;;;2;;0.6;0.1;4.54;;;;;;;;;;0;1
PHARMA;2022;2B0000079;CLINIQUE DR FILIPPI;2B0000046;0;;;;0;0;0;10;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;1131;5;0;0;;;;0;0;1;0;1;0;1;0;1;0.5;;;;1;;;;;;;;;;0;1
PHARMA;2022;2B0000145;POLYCLINIQUE LA RESIDENCE MAYMARD;2B0000053;0;;;;;;;86;;;;;0;;;;;;;;;1;1;;;1;0;0;0;0;0;;;0;0;;;;0;0;0;0;1;0;;;;1;;;;3;;;;;;;;;;0;1
PHARMA;2022;2B0000392;POLYCLINIQUE DE FURIANI;2B0000129;0;;;;;;;35;0;0;0;0;0;;;;;;;;;1;1;35;;0;0;0;0;1;1;100;;0;0;;;;0;0;0;0;1;1;;;;0.74;0.25;0;0;1;2;0;0;0;0;0;0;0;0;0;0
PHARMA;2022;2B0001739;HAD DE CORSE;2B0001689;0;;;;1;0;0;;;;;;0;;;;;;;;;1;1;50;;0;0;0;0;0;0;;;1;1;50;;;0;0;0;0;0;0;;;;0.39;;;;;;;;;;;;;;0;0
PHARMA;2022;2B0003289;HAD CENTRE RAOUL FRANCOIS MAYMARD;2B0003198;0;;;;0;0;0;140;;;;;0;;;;;;;;;0;1;140;;0;0;0;0;1;0;;;0;1;132;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;11.8;2;0;0;0;0;0;0;0;0;0;0
PHARMA;2022;2B0004113;CLINIQUE SAN ORNELLO;2B0000467;0;;;;1;0;0;;106;;;;0;;;;;;;;;0;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.8;;;;;;;;;;;;;;0;0
PHARMA;2022;2B0005359;CH CALVI;2B0005342;1;4;;;1;1;0;15;;;20;;0;;;;;;;;;1;1;32;;0;0;0;0;0;0;;;1;0;;;;0;0;0;0;0;0;;;;0.38;;;;1.41;;;;;;;;;;0;0
PHARMA;2022;2B0005664;CLINIQUE DE TOGA;2B0005656;0;;;;;;;12;;20;;;0;;;;;;;;;1;1;37;;0;0;1;1;0;0;;;0;0;;;;0;0;0;0;0;0;;;;1;;;;1;;;;;;;;;;0;1
PHARMA;2022;300000023;CH ALES CEVENNES;300780046;1;4;0;;0;0;0;307;128;80;346;;0;;;;;;;;;1;1;626;;1;0;0;1;1;1;188000;11600;1;0;;;;1;0;0;0;1;1;2;0;4;6.77;0.4;0;0.6;16.35;4.8;3;0;0;0;0;0;0;0;0;1
PHARMA;2022;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;1;4;0;;;;;198;;;30;90;0;;;;;;;;;1;1;;;1;1;0;0;1;1;;;1;1;13;;;1;0;0;0;1;1;2;0;2;4.47;1.35;0.5;1;8.53;9.74;2;0;0;0;;;;;0;1
PHARMA;2022;300000056;CH PONT ST ESPRIT;300780079;1;3;1;;1;0;0;15;45;50;0;292;0;;;;;;;;;1;1;110;292;0;0;0;0;1;1;12026;42;0;1;5;0;0;0;0;0;0;0;0;;;;2.6;;;0.1;;3.9;;;;;;;;;0;0
PHARMA;2022;300000064;CH UZES;300780087;0;;;;1;1;0;18;;44;30;596;0;;;;;;;;;1;1;84;729;0;0;0;0;1;1;;;1;1;8;0;0;0;0;0;0;0;0;0;0;0;2.19;;;;7.68;;0.8;;;;;;;;0;0
PHARMA;2022;300000072;CH LE VIGAN;300780095;1;4;0;;1;0;0;21;;14;30;44;0;;;;;;;;;1;1;65;44;0;0;0;0;1;0;594;137;0;0;;;;0;0;0;0;0;0;;;;0.9;;;;1.54;;;;;;;;;;0;0
PHARMA;2022;300000080;CHS LE MAS CAREIRON UZES;300780103;0;;;;;;;;197;;;66;1;0;0;0;1;0;0;1;0;1;1;197;66;0;0;0;0;1;1;8404;550;1;0;;;;1;1;0;1;0;0;;;;1.55;;;;4.87;;0.61;;;;;;;;0;0
PHARMA;2022;300000478;CH LES CHATAIGNIERS PONTEILS;300781010;0;;;;;;;12;;34;;30;0;;;;;;;;;1;1;46;30;0;0;0;0;1;0;1624;14132;1;0;;;;0;0;0;0;0;0;;;;1;;;;2;;1;;;;;;;;0;0
PHARMA;2022;300002169;SSR LES CADIERES ST PRIVAT DES VIEUX;780020715;0;;;;1;0;0;;;35;;;0;;;;;;;;;0;1;35;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.5;;;;0.7;;;;;;;;;;0;0
PHARMA;2022;300002508;CL DU GRAND AVIGNON LES ANGLES;300000213;0;;;;0;;;15;;;;;0;;;;;;;;;1;1;0;;0;0;0;0;1;0;11;5;0;0;;;;0;0;0;0;1;1;1;0;1;0.7;0.1;;0.1;;1.7;;1;;;1;;;;0;0
PHARMA;2022;300008588;NEPHROCARE NIMES NEWCO 3;940023849;0;;;;1;;;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;1;1;;;0;0;;;;0;0;0;0;0;0;;;;0.6;;;;;1.3;;;;;;;;;0;0
PHARMA;2022;300008638;NEPHROCARE UDM BAGNOLS SUR CEZE NEWCO3;940023849;0;;;;1;;;;;;;;0;;;;;;;;;1;1;;;0;0;0;0;0;0;;;0;0;;;;0;0;0;0;0;0;;;;0.6;;;;;;;;;;;;;;0;0
