BOR;AN;FI;RS;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL_PA;NB_CMP_SEUL_PL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;EFFLIB_PKT;ETPSAL_PKT;EFFLIB_MED;ETPSAL_MED;GAR_SEN;AST_SEN;EFFLIB_PNM;ETPSAL_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_REE;ETP_EDU;HPLEFFLIB_PKT;HPLETPSAL_PKT;HPLEFFLIB_MED;HPLETPSAL_MED;HPLEFFLIB_PNM;HPLETPSAL_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_REE;HPLETP_EDU
PSY;2022;370000143;CLINIQUE DU VAL DE LOIRE;370000291;TOT;0;;;0;61;0;0;0;0;0;22265;12;0;0;396;20034;0;0;0;0;0;0;2682;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;3;0;1;0;;;;24.25;18.99;5;0.51;0;1.4;0;0;0;0;;24.25;16.34;5;0.51;0;0.4
PSY;2022;370000499;CHRU CLOCHEVILLE - TOURS;370000481;INF;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;11859;;;266;;3116;64;1447;1447;;;;;;;;10.89;4.05;0;3.64;2.61;0.6;;;;;;0;0;0;0;0;0
PSY;2022;370000499;CHRU CLOCHEVILLE - TOURS;370000481;TOT;1;;;0;;;;;;;;;;;;;;;;;;;;;;1;;;;11859;;;266;;3116;64;1447;1447;;;;;;;;10.89;4.05;0;3.64;2.61;0.6;;;;;;0;0;0;0;0;0
PSY;2022;370000531;CH DU CHINONAIS;370000606;GEN;;1;;;45;0;3;0;0;0;16425;30;0;1;504;11366;0;535;0;0;0;;3468;0;2526;1;1;0;1;2858;;1997;2537;35;465;;1020;615;0;4.72;0;1;0;1;;;;;;;;0;3.62;0;1;;;;;;;
PSY;2022;370000531;CH DU CHINONAIS;370000606;INF;;1;;;12;0;;;0;0;2256;41;1;0;331;1153;;;;;;;8270;25;;3;3;0;1;18462;0;473;40;65;6;94;1554;1419;0;6.62;0;2.63;0;0;;;;;;;;0;1.7;0;2.63;;;;;;;
PSY;2022;370000531;CH DU CHINONAIS;370000606;TOT;1;;0;0;57;0;3;0;0;0;18681;71;1;1;835;12519;0;535;0;0;0;;11738;25;2526;4;4;0;2;21320;0;2470;2577;100;471;94;2574;2034;;11.34;;3.63;;;;;;;;;;;5.32;;3.63;;;;;;;
PSY;2022;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;GEN;;1;;;50;;;;;;17520;15;;;236;15500;;;;;;;1537;;;4;2;;1;6788;;706;903;47;248;;1034;838;;4.32;;;0;1;;56.73;39.7;12.15;2.75;0.21;1.92;;;;;;;;;;;
PSY;2022;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;TOT;1;;1;0;50;;;;;;17520;15;;;236;15500;;;;;;;1537;;;4;2;;1;6788;;706;903;47;248;;1034;838;;4.32;;;;;;56.73;39.7;12.15;2.75;0.21;1.92;;;;;;;;;;;
PSY;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;GEN;;1;;;54;;;;;;19710;41;;;399;11605;;;;;;;4631;;;1;;1;;13540;8571;;5122;2;399;;2659;2209;;7.64;;4.64;;;;109.55;80.75;1.83;6.32;1;4.78;;2.95;;1.32;;45.03;35.23;0.83;1;0;0
PSY;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;INF;;1;;;;;;;;;;34;;;;;;;;;;10;3946;;;0;;1;1;13;3206;1661;32;;;24;200;111;;4.64;;;;;;26.73;12.51;0;1.94;2.38;6.4;;;;;;0;0;0;0;0;0
PSY;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;TOT;1;;;0;54;;;;;;19710;75;;;399;11605;;;;;;10;8577;;;1;;2;1;13553;11777;1661;5154;2;399;24;2859;2320;;12.28;;4.64;;;;136.28;93.26;1.83;8.26;3.38;11.18;;2.95;;1.32;;45.03;35.23;0.83;1;0;0
PSY;2022;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;GEN;;0;;;7;;;;;;2555;21;;;119;1463;;;;;;;2846;;;;;1;;;290;;;;;;247;136;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2022;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;INF;;1;;;;;;;;;;;;;;;;;;;;;;;;;5;;1;9530;;759;671;11;8;200;1495;1378;;6.27;;;0;0;;49.34;17.52;9.1;10.75;8.05;3.92;;;;;;;;;;;
PSY;2022;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;TOT;1;;0;0;7;;;;;;2555;21;;;119;1463;;;;;;;2846;;;;5;1;1;9530;290;759;671;11;8;200;1536;1378;;6.27;;;;;;49.34;17.52;9.1;10.75;8.05;3.92;;;;;;;;;;;
PSY;2022;370000903;CH PAUL MARTINAIS - LOCHES;370000614;GEN;;1;;;0;0;0;0;0;0;0;15;0;1;0;0;0;0;0;0;0;0;2743;0;1247;1;1;0;1;5586;0;1240;1009;274;109;0;812;749;0;1.54;0;0;0;0;0;16.8;11.75;0;2.49;0;0.7;0;0;0;0;0;0;0;0;0;0;0
PSY;2022;370000903;CH PAUL MARTINAIS - LOCHES;370000614;TOT;1;;0;0;0;0;0;0;0;0;0;15;0;1;0;0;0;0;0;0;0;0;2743;0;1247;1;1;0;1;5586;0;1240;1009;274;109;0;812;749;;1.54;;0;;;0;16.8;11.75;0;2.49;0;0.7;0;0;0;0;0;0;0;0;0;0;0
PSY;2022;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;GEN;;2;;;108;;;;;;39420;60;;;864;29670;;;;;;25;9000;;;2;;2;1;10583;5815;2607;14351;1;237;;1901;1276;;9.11;;1.65;1;1;;179.72;131.98;7.17;7.45;2.24;7.12;;4.57;;0.33;;121.32;85.79;7.17;4.61;0.94;1.38
PSY;2022;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.52;;1.4;;;;6.59;4.97;0;1.52;0.1;0;;;;;;;;;;;
PSY;2022;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;TOT;1;;;1;108;;;;;;39420;60;;;864;29670;;;;;;25;9000;;;2;;2;1;10583;5815;2607;14351;1;237;;1901;1276;;10.63;;3.05;;;;186.31;136.95;7.17;8.97;2.34;7.12;;4.57;;0.33;;121.32;85.79;7.17;4.61;0.94;1.38
PSY;2022;370005050;CENTRE PSY.UNIVERSITAIRE-CHRU TOURS;370000481;GEN;;1;;;48;;;;;;17520;;;;904;14924;;;;;;;;;;1;;1;;100;5347;;62;120;2493;;2100;1547;;7.79;;;0;0;;46.62;38.57;0.29;2.07;0.07;0;;6.04;;0.2;;46.12;38.57;0.29;1.57;0.07;0
PSY;2022;370005050;CENTRE PSY.UNIVERSITAIRE-CHRU TOURS;370000481;INF;;;;;12;;;;;;4380;;;;159;3117;;;;;;;;;;;;1;;;407;;232;;;;334;203;;;;;0;0;;20.43;17.68;0;0.53;0;0.49;;;;;;19.54;17.28;0;0.53;0;0
PSY;2022;370005050;CENTRE PSY.UNIVERSITAIRE-CHRU TOURS;370000481;TOT;1;;1;0;60;;;;;;21900;;;;1063;18041;;;;;;;;;;1;;2;;100;5754;;294;120;2493;;2434;1750;;7.79;;;;;;67.05;56.25;0.29;2.6;0.07;0.49;;6.04;;0.2;;65.66;55.85;0.29;2.1;0.07;0
PSY;2022;370013062;CLINIQUE DE VONTES;370013062;GEN;;;;;150;;;;;;54750;20;;;1692;52605;;;;;;;1440;;;;;;;;;;;;;;1149;;10;;2;1.1;0;1;12;123.43;80.82;6.71;1.77;0.6;;7;;2;1;9;118.53;77.27;6.71;0.94;0.6;
PSY;2022;370013062;CLINIQUE DE VONTES;370013062;TOT;0;;;0;150;;;;;;54750;20;;;1692;52605;;;;;;;1440;;;;;;;;;;;;;;1023;;10;;2;1.1;;;12;123.43;80.82;6.71;1.77;0.6;;7;;2;1;9;118.53;77.27;6.71;0.94;0.6;
PSY;2022;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;INF;;1;;;10;;;;;;3285;24;;;111;2256;;;;;;;1474;;;;9;;1;14561;;1183;;;;;1505;1409;;3.59;;;;;;74.47;22.76;9.17;18.97;7.79;14.07;;;;;;;;;;;
PSY;2022;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;TOT;1;;;0;10;;;;;;3285;24;;;111;2256;;;;;;;1474;;;;9;;1;14561;;1183;;;;;1505;1409;;3.59;;;;;;74.47;22.76;9.17;18.97;7.79;14.07;;;;;;;;;;;
PSY;2022;380000067;HOPITAL NORD - CHU38;380780080;GEN;;1;;;16;;;;;;5840;5;0;;440;6042;;;;;;;315;0;;;;7;;;3520;;;;1580;;2187;1883;;7.37;;0.32;0;1;;42.63;20.8;5.4;6.5;2;0.4;;1.9;;;;28.74;17.5;5.4;2;1.5;0.6
PSY;2022;380000067;HOPITAL NORD - CHU38;380780080;INF;;;;;10;;;;;;3650;1;1;;89;2943;;;;;;;471;0;;;;2;;;3390;;;;138;;735;617;;3.49;;0.2;0;1;;25.94;14.8;4.1;2.5;1.2;0.4;;2.2;;;;24.58;15.8;4.1;1;1.2;0.4
PSY;2022;380000067;HOPITAL NORD - CHU38;380780080;TOT;1;;;0;26;;;;;;9490;6;1;;529;8985;;;;;;;786;0;;;;9;;;6910;;;;1718;;2857;2437;;10.86;;0.52;;;;68.57;35.6;9.5;9;3.2;0.8;;4.1;;;;53.32;33.3;9.5;3;2.7;1
PSY;2022;380000133;CH ALPES ISERE;380780247;GEN;;10;;;282;16;0;0;0;0;112762;95;0;0;2585;108426;3619;0;0;0;0;116;9634;0;0;3;21;49;17;102251;17308;15729;4498;5443;10526;0;12658;10554;;50.76;;4.73;;;;784.06;470.07;94.98;71.69;15.94;46.08;;;;;;463.31;262.77;85.8;9.73;1.5;13
PSY;2022;380000133;CH ALPES ISERE;380780247;INF;;4;;;10;2;;;0;0;3650;103;0;0;132;3040;6;;;0;0;63;13326;0;0;3;21;16;11;42159;2873;13784;249;753;1;996;4978;4591;;19.64;;1.8;;;;229.95;75.77;10.68;48.36;36.21;42.98;;;;;;28.14;17.9;2.8;1.04;0.4;1.8
PSY;2022;380000133;CH ALPES ISERE;380780247;PEN;;;;;0;;;;;;;22;;0;0;0;;;;;;;4208;;0;0;1;;0;3057;;0;9941;;;;1326;1275;;1.43;;;;;;13.02;8.28;;3.74;;1;;;;;;;;;;;
PSY;2022;380000133;CH ALPES ISERE;380780247;TOT;1;;6;1;292;18;0;0;0;0;116412;220;0;0;2717;111466;3625;0;0;0;0;179;27168;0;0;6;43;65;28;147467;20181;29513;14688;6196;10527;996;19863;16114;;71.83;;6.53;;;0;1027.03;554.12;105.66;123.79;52.15;90.06;;;;;;491.45;280.67;88.6;10.77;1.9;14.8
PSY;2022;380024257;PSYPRO GRENOBLE;690048798;GEN;;;;;;;;;;;;20;;;;;;;;;;;6774;;;;;;;;;;;;;;362;;3;;;;;;13;12.49;3;;3.31;1.93;;;;;;;;;;;;
PSY;2022;380024257;PSYPRO GRENOBLE;690048798;TOT;0;;;0;;;;;;;;20;;;;;;;;;;;6774;;;;;;;;;;;;;;362;;3;;;;;;13;12.49;3;;3.31;1.93;;;;;;;;;;;;
PSY;2022;380780296;CLINIQUE DU DAUPHINE;380021550;GEN;;;;;140;;;;;;51100;;;;1613;49814;;;;;;;;;;;;;;;;;;;;;1197;;7;;;1.94;0;0;;61.8;42.87;11.71;2.39;1.47;3.36;;;;;;;;;;;
PSY;2022;380780296;CLINIQUE DU DAUPHINE;380021550;TOT;0;;;0;140;;;;;;51100;;;;1613;49814;;;;;;;;;;;;;;;;;;;;;1197;;7;;;1.94;;;;61.8;42.87;11.71;2.39;1.47;3.36;;;;;;;;;;;
PSY;2022;380780312;CLINIQUE FSEF GRENOBLE LA TRONCHE;750720575;GEN;;;;;100;;;;;;36500;20;;;486;24336;;;;;;;4059;;;;;;;;;;;;;;374;174;;5.13;;1.7;;;;81.35;58.15;7.89;4.75;4.02;4.81;;4.2;;1.7;;72.12;49.94;7.89;3.23;4.02;4.81
PSY;2022;380780312;CLINIQUE FSEF GRENOBLE LA TRONCHE;750720575;TOT;0;;;0;100;;;;;;36500;20;;;486;24336;;;;;;;4059;;;;;;;;;;;;;;374;174;;5.13;;1.7;;;;81.35;58.15;7.89;4.75;4.02;4.81;;4.2;;1.7;;72.12;49.94;7.89;3.23;4.02;4.81
PSY;2022;380784462;ETAB. DE SANTE MENTALE DE GRENOBLE;750005068;GEN;;;;;;;;;;;;24;;;;;;;;;;;5716;;;;;;;;;;;;;;230;93;;2;;;0;0;;7.59;4.29;;1.22;1.64;0.44;;;;;;;;;;;
PSY;2022;380784462;ETAB. DE SANTE MENTALE DE GRENOBLE;750005068;TOT;0;;;0;;;;;;;;24;;;;;;;;;;;5716;;;;;;;;;;;;;;230;93;;2;;;;;;7.59;4.29;;1.22;1.64;0.44;;;;;;;;;;;
PSY;2022;380794297;FONDATION GEORGES BOISSEL;380794297;GEN;;5;;;140;;30;;;;51100;60;2;;2079;38868;;6069;;;;;9402;0;;1;6;8;6;45006;4091;5714;1507;338;2783;2;6342;5118;;17.32;;7.76;0;0;;324.43;197.91;41.4;19.23;3.84;18.87;;8.79;;4.59;;190.22;110.4;38.45;3.03;1.41;8.06
PSY;2022;380794297;FONDATION GEORGES BOISSEL;380794297;INF;;1;;;;;;;;;;;;;;;;;;;;;;;;;4;5;4;14006;760;4136;444;33;57;9;1058;1058;;1.49;;0.97;0;0;;41.94;15.83;;8.54;4.76;9.94;;;;;;;;;;;
PSY;2022;380794297;FONDATION GEORGES BOISSEL;380794297;TOT;1;;0;0;140;;30;;;;51100;60;2;;2079;38868;;6069;;;;;9402;0;;1;10;13;10;59012;4851;9850;1951;371;2840;11;7368;6145;;18.81;;8.73;;;;366.37;213.74;41.4;27.77;8.6;28.81;;8.79;;4.59;;190.22;110.4;38.45;3.03;1.41;8.06
PSY;2022;380795773;CTRE SOCIAL LUTTE CONTRE L'ISOLEMENT;380795765;GEN;;;;;;;;;;;;;;1;;;;;;;;;;;90;;;;1;;;4087;;;;;237;237;;;;1;;;;5.8;;;2;;0.9;;;;;;;;;;;
PSY;2022;380795773;CTRE SOCIAL LUTTE CONTRE L'ISOLEMENT;380795765;TOT;1;;1;0;;;;;;;;;;1;;;;;;;;;;;90;;;;1;;;4087;;;;;237;237;;;;1;;;;5.8;;;2;;0.9;;;;;;;;;;;
PSY;2022;390000164;CHS SAINT YLIE JURA;390780476;GEN;;4;;;206;;6;38;4;;75190;98;;3;1376;70835;0;842;9709;583;0;44;12874;0;1910;4;7;14;5;29102;1941;2438;9478;1322;4886;0;7134;5271;0;18.64;;12.61;0;1;;797.65;295.6;112.57;19.75;4.3;15.6;;8.95;;6.64;;389.93;205.08;94.2;6.41;;7.09
PSY;2022;390000164;CHS SAINT YLIE JURA;390780476;INF;;1;;;11;;;;;;4015;62;;;139;3150;0;;;0;0;30;4985;0;0;0;10;3;8;20842;624;350;842;89;1029;103;1648;1329;;5.25;;0.83;;;;122.7;67.32;2.87;10.39;8.23;7.04;;1.02;;0.28;;34.6;23.26;1;0.96;;3.16
PSY;2022;390000164;CHS SAINT YLIE JURA;390780476;PEN;;;;;;;;;;;;;;;0;0;;;;;;;0;;0;;;;;0;;0;329;;;;122;99;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2022;390000164;CHS SAINT YLIE JURA;390780476;TOT;1;;1;1;217;;6;38;4;;79205;160;;3;1515;73985;0;842;9709;583;0;74;17859;0;1910;4;17;17;13;49944;2565;2788;10649;1411;5915;103;8700;6522;;23.89;;13.44;;;;920.35;362.92;115.44;30.14;12.53;22.64;;9.97;;6.92;;424.53;228.34;95.2;7.37;;10.25
PSY;2022;390008019;CLINIQUE VAL JURA;710016387;GEN;;;;;18;;;;;;3898;;;;170;3384;;;;;;;;;;;;;;;;;;;;;152;;2;;;;0;0;;14.14;10.34;3.8;;;;2;;;;;;;;;;
PSY;2022;390008019;CLINIQUE VAL JURA;710016387;TOT;0;;;0;18;;;;;;3898;;;;170;3384;;;;;;;;;;;;;;;;;;;;;152;;2;;;;;;;14.14;10.34;3.8;;;;2;;;;;;;;;;
PSY;2022;400000105;CENTRE HOSPITALIER DAX;400780193;GEN;;1;;;15;;;;;;5475;20;;;319;5463;;;;;;;2341;;;3;3;1;;21519;588;;3443;344;5456;;4034;3723;;6.92;;;0;1;;52.68;36.41;6.36;2.13;0.5;1;;0.68;;;;;;;;;
PSY;2022;400000105;CENTRE HOSPITALIER DAX;400780193;INF;;1;;;;;;;;;;23;;;;;;;;;;;3711;;;;3;1;2;17979;173;8136;201;36;409;118;1511;1477;;3.86;;;0;1;;41.4;11.28;0;8.44;7.95;7.41;;;;;;;;;;;
PSY;2022;400000105;CENTRE HOSPITALIER DAX;400780193;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;;;;21;21;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2022;400000105;CENTRE HOSPITALIER DAX;400780193;TOT;1;;;0;15;;;;;;5475;43;;;319;5463;;;;;;;6052;;;3;6;2;2;39498;761;8136;3665;380;5865;118;5443;5098;;10.78;;;;;;94.08;47.69;6.36;10.57;8.45;8.41;;0.68;;;;;;;;;
PSY;2022;400000113;CH MONT DE MARSAN - SITE DE STE ANNE;400011177;GEN;;3;;;182;4;22;0;0;0;66430;36;3;5;1282;51882;365;5929;0;0;0;0;3813;180;678;17;16;;5;25263;;4254;3692;565;5693;17;5852;5114;0;8.18;0;1.95;1;1;0;311.85;142.98;100.71;6.13;3.74;16.05;;4.5;;1.95;0;228.84;16.46;98.76;0.17;0.25;7.04
PSY;2022;400000113;CH MONT DE MARSAN - SITE DE STE ANNE;400011177;INF;;1;;;12;;;;;;4380;27;;;102;4049;;;;0;0;0;4111;0;0;8;6;;5;19479;;7441;554;234;456;798;2080;1914;0;5.01;0;0;0;0;;65.2;20.62;11.11;7.57;2.68;12.65;;1;;;;23.42;7.85;0;0.83;0.42;0.21
PSY;2022;400000113;CH MONT DE MARSAN - SITE DE STE ANNE;400011177;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;3683;;;;;;;744;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2022;400000113;CH MONT DE MARSAN - SITE DE STE ANNE;400011177;TOT;1;;14;1;194;4;22;0;0;0;70810;63;3;5;1384;55931;365;5929;0;0;0;0;7924;180;678;25;23;;10;48425;;11695;4246;799;6149;815;8127;6966;;13.19;;1.95;;;;377.05;163.6;111.82;13.7;6.42;28.7;;5.5;;1.95;;252.26;24.31;98.76;1;0.67;7.25
PSY;2022;400014072;HOPITAL DE JOUR CMPA;400014064;GEN;;;;;;;;;;;;20;;;;;;;;;;;6636;;;;;;;;;;;;;;280;;2;;;;0;0;;;5.81;;1;;0.5;;;;;;;;;;;
PSY;2022;400014072;HOPITAL DE JOUR CMPA;400014064;TOT;0;;;0;;;;;;;;20;;;;;;;;;;;6636;;;;;;;;;;;;;;280;;2;;;;;;;;5.81;;1;;0.5;;;;;;;;;;;
PSY;2022;400015533;HOPITAL DE JOUR HEGALDIA SUD LANDES;400015491;GEN;;;;;;;;;;;;10;;;;;;;;;;;3356;;;;;;;;;;;;;;187;0;2;;;;0;0;;3.65;2.5;0.2;0.4;;;;;;;;;;;;;
PSY;2022;400015533;HOPITAL DE JOUR HEGALDIA SUD LANDES;400015491;TOT;0;;;0;;;;;;;;10;;;;;;;;;;;3356;;;;;;;;;;;;;;187;0;2;;;;;;;3.65;2.5;0.2;0.4;;;;;;;;;;;;;
PSY;2022;400780367;CLINIQUE FSEF AIRE-SUR-L'ADOUR;750720575;INF;;;;;65;;;;;;23725;5;5;;336;10117;;;;;;;1901;0;;;1;5;1;1024;152;1;45;4;;5;235;59;;2.33;;1.79;0;1;0;71.56;50.86;5.58;4.76;0;10.36;;2.33;;1.79;;62.06;45.36;5.58;3.76;0;7.36
PSY;2022;400780367;CLINIQUE FSEF AIRE-SUR-L'ADOUR;750720575;TOT;0;;;0;65;;;;;;23725;5;5;;336;10117;;;;;;;1901;0;;;1;5;1;1024;152;1;45;4;;5;235;59;;2.33;;1.79;;;;71.56;50.86;5.58;4.76;0;10.36;;2.33;;1.79;;62.06;45.36;5.58;3.76;0;7.36
PSY;2022;400780375;CLINIQUE MAYLIS;400013801;GEN;;;;;71;;;;;;25915;20;;;502;21840;;;;;;;6393;;;;;;;;;;;;;;621;;3;;1;;0;1;2;66;27;9;3;0;0.8;3;;1;;2;66;26;9;2;;0.8
PSY;2022;400780375;CLINIQUE MAYLIS;400013801;TOT;0;;;0;71;;;;;;25915;20;;;502;21840;;;;;;;6393;;;;;;;;;;;;;;621;;3;;1;;;;2;66;27;9;3;0;0.8;3;;1;;2;66;26;9;2;;0.8
PSY;2022;410000020;CH BLOIS SIMONE VEIL;410000087;GEN;;1;;;75;2;;;;;27375;30;5;1;445;12921;0;;;;;40;1451;0;262;;1;1;1;9699;442;1837;1457;116;977;;2936;2603;0;4.06;0;1.4;0;1;0;105.27;64.85;22.49;3.42;1.6;1.41;0;4.06;0;1.4;0;67.79;39.28;14.84;1.84;0;0.32
PSY;2022;410000020;CH BLOIS SIMONE VEIL;410000087;INF;;1;;;0;1;;;;;;6;;;;;0;;;;;51;520;;;;3;1;2;9138;185;1924;196;;3750;1;1176;1044;0;3.9;0;1;0;1;0;45.71;16.31;2.27;10.36;7.41;7.89;0;0;0;0;0;7.45;4.11;0;2.27;0.16;0.9
PSY;2022;410000020;CH BLOIS SIMONE VEIL;410000087;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;0;;;1651;;;;299;295;0;0.1;0;0;;;0;1.86;1;0;0.86;0;0;0;0;0;0;0;0;0;0;0;0;0
PSY;2022;410000020;CH BLOIS SIMONE VEIL;410000087;TOT;1;;;1;75;3;;;;;27375;36;5;1;445;12921;0;;;;;91;1971;0;262;;5;2;3;18837;627;3761;3304;116;4727;1;3916;3460;0;8.06;0;2.4;;;0;152.84;82.16;24.76;14.64;9.01;9.3;0;4.06;0;1.4;0;75.24;43.39;14.84;4.11;0.16;1.22
PSY;2022;410000046;CH ROMORANTIN-LANTHENAY;410000103;GEN;;1;;;49;14;;;;;16380;45;;;626;14532;2446;;;;;;2900;;;2;;1;1;2438;5062;2294;705;3;898;;1731;1199;;3.7;;;0;1;;75.02;46.21;17.41;1.89;0;1.46;;;;;0;45.3;26.7;14.3;0;0;0
PSY;2022;410000046;CH ROMORANTIN-LANTHENAY;410000103;INF;;1;;;;;;;;;;25;;;;;;;;;;;1596;;;4;;2;6;6334;3;3224;2;59;276;32;719;625;;2;;;0;0;;34.91;14.26;0;4.86;0;10.21;;;;;;;;;;;
PSY;2022;410000046;CH ROMORANTIN-LANTHENAY;410000103;TOT;1;;;0;49;14;;;;;16380;70;;;626;14532;2446;;;;;;4496;;;6;;3;7;8772;5065;5518;707;62;1174;32;2402;1777;;5.7;;;;;;109.93;60.47;17.41;6.75;0;11.67;;;;;;45.3;26.7;14.3;0;0;0
PSY;2022;410000277;CLINIQUE DE COUR CHEVERNY;410000467;GEN;;;;;107;;;;;;39055;30;;;146;38156;;;;;;;7272;;;;;;;;;;;;;;438;0;5;0.54;;0.82;0;0;;57.46;28.12;13.54;;4.79;11.01;;;;;;;;;;;
PSY;2022;410000277;CLINIQUE DE COUR CHEVERNY;410000467;TOT;0;;;0;107;;;;;;39055;30;;;146;38156;;;;;;;7272;;;;;;;;;;;;;;438;0;5;0.54;;0.82;;;;57.46;28.12;13.54;;4.79;11.01;;;;;;;;;;;
PSY;2022;410000293;CLINIQUE DE CHAILLES;410000491;GEN;;;;;101;;;;;;36865;20;10;;724;37957;;;;;;;8197;405;;;;;;;;;;;;;242;;5;0.34;;;0;0;;52.13;39.95;4.8;0;0;7.38;;;;;;;;;;;
PSY;2022;410000293;CLINIQUE DE CHAILLES;410000491;TOT;0;;;0;101;;;;;;36865;20;10;;724;37957;;;;;;;8197;405;;;;;;;;;;;;;242;;5;0.34;;;;;;52.13;39.95;4.8;0;0;7.38;;;;;;;;;;;
PSY;2022;410000475;CLINIQUE MEDICALE DU CENTRE DE SAUMERY;410000475;GEN;;;;;42;;;;;;15330;10;3;;200;8172;;;;;;;4754;112;;;;;;;;;;;;;63;;2;2.5;;1.13;1;;;35.44;17.19;5.48;3.94;;8.83;;;;;;;;;;;
PSY;2022;410000475;CLINIQUE MEDICALE DU CENTRE DE SAUMERY;410000475;INF;;;;;15;;;;;;5475;10;;;437;11180;;;;;;;3115;;;;;;;;;;;;;;174;;;;;;;;;;;;;;;2;0.9;;0.1;;7.46;4.46;;2;;1
PSY;2022;410000475;CLINIQUE MEDICALE DU CENTRE DE SAUMERY;410000475;TOT;0;;;0;57;;;;;;20805;20;3;;637;19352;;;;;;;7869;112;;;;;;;;;;;;;237;;2;2.5;;1.13;;;;35.44;17.19;5.48;3.94;;8.83;2;0.9;;0.1;;7.46;4.46;;2;;1
PSY;2022;410003768;SERVICE PSYCHIATRIE-ANNEXE-CH VENDOME;410000095;GEN;;1;;;35;;;;;;7799;20;;;347;6420;;;;;;;12871;;;;1;;1;4940;;2906;2029;351;323;;1135;1090;0;0;0;0;;;0;5.5;3.17;0;2.33;0;0;0;0;0;0;0;0;0;0;0;0;0
PSY;2022;410003768;SERVICE PSYCHIATRIE-ANNEXE-CH VENDOME;410000095;TOT;1;;;0;35;;;;;;7799;20;;;347;6420;;;;;;;12871;;;;1;;1;4940;;2906;2029;351;323;;1135;1090;0;0;0;0;;;0;5.5;3.17;0;2.33;0;0;0;0;0;0;0;0;0;0;0;0;0
PSY;2022;420000010;CH DE ROANNE;420780033;GEN;;2;;;52;2;;;;;18250;40;;;715;11915;0;;;;;;7079;;;;2;6;1;17202;1799;2257;3620;252;5542;;3577;3092;0;7.89;0;0.78;0;1;;118.5;73.69;9.83;12.22;2.99;4.62;0;3.33;0;0.78;;61.51;37.17;9.8;0.95;0.5;1.56
PSY;2022;420000010;CH DE ROANNE;420780033;INF;;1;;;;1;;;;;;16;;;;;;;;;;;1596;;;2;1;2;2;10346;546;1883;265;10;1699;101;1170;1130;0;3.46;0;0.3;0;1;;46.57;18.67;1.15;7.47;5.12;11.07;0;0;0;0;;;;;;;
PSY;2022;420000010;CH DE ROANNE;420780033;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;3039;;;2535;;;;505;505;0;0.59;0;0;;;;10.46;5.55;;4.24;0.48;;0;0;0;0;;;;;;;
PSY;2022;420000010;CH DE ROANNE;420780033;TOT;1;;1;1;52;3;;;;;18250;56;;;715;11915;0;;;;;;8675;;;2;4;8;3;30587;2345;4140;6420;262;7241;101;5284;4687;;11.94;;1.08;;;;175.53;97.91;10.98;23.93;8.59;15.69;0;3.33;0;0.78;;61.51;37.17;9.8;0.95;0.5;1.56
