BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_A18;CANCERO_B17;CANCERO_D19;CANCERO_D20;CANCERO_D21;CANCERO_D22;CANCERO_D23;CANCERO_E19;CANCERO_E20;CANCERO_E21;CANCERO_E22;CANCERO_E23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_D28;CANCERO_D29;CANCERO_D30;CANCERO_D31;CANCERO_D32;CANCERO_D33;CANCERO_D34;CANCERO_E24;CANCERO_E26;CANCERO_E28;CANCERO_E29;CANCERO_E30;CANCERO_E31;CANCERO_E32;CANCERO_E33;CANCERO_E34
CANCERO;2022;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;0;0;0;518;0;277;685;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;0;0;0;433;0;310;367;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;380785956;CLINIQUE DES CEDRES;380795211;1;0;0;1143;0;561;3003;0;0;380780080;380012658;;112;0;0;111;18;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;380786442;CLINIQUE BELLEDONNE;380798025;0;0;0;1473;0;551;4718;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;390000040;CH LONS;390780146;1;0;1;4063;0;3799;2593;0;1;;;;3730;0;0;3660;430;0;0;0;;;;;;;;;;;;;;;;;;;;;;0;12;0;0;0;3767;0;0;0;0;0;0;0;0;0.2;0.57;17.34;10.5;1.07;;;0;0;0;0;;;;;
CANCERO;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;1;0;1;1658;0;1603;569;0;1;250000015;;;1596;0;1;1561;183;0;0;0;;;;;;;;;;;;;;;;;;;;;;;5;;;0;1583;0;0;0;0;0;0;0;0;0.1;;1.98;0.8;;;1.29;0;0;;;;;;;
CANCERO;2022;390780575;POLYCLINIQUE DU PARC;690046339;0;0;0;729;0;507;1283;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;400000105;CENTRE HOSPITALIER DAX;400780193;1;1;1;26654;0;25738;7794;0;1;;;;9653;0;65;9388;1025;0;3;0;2;;;790;15185;39;0;0;825;0;0;6.96;4.09;11.42;0;11.84;2;;;;;;19;;;0;6619;0;0;0;0;0;0;0;0;4.3;3.98;12.2;2.5;0;0;3.54;0;0;;2;;;;;
CANCERO;2022;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;1;0;1;7474;0;6772;5397;0;1;;;;6866;0;64;6595;702;0;12;0;;;;;;;;;;;;;;;;;;;;;;0;24;0;0;0;6620;0;0;0;153;0;0;0;0;2.65;0;9.76;4.61;1.05;0.4;4.12;0;0;0;0;0;0;0;0;0
CANCERO;2022;400015236;GCS DU MARSAN;400015145;0;0;0;276;0;146;588;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;400780888;SANTE SERVICE DAX -HAD-;400000535;1;0;0;0;43;0;0;1737;1;400780193;400000105;;0;43;0;0;0;29;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;410000020;CH BLOIS SIMONE VEIL;410000087;1;0;1;6746;0;6012;6913;0;1;;;;6326;0;268;5885;675;0;0;0;;;;;;;;;;;;;;;;;;;;;;22;;;;791;0;0;0;1;0;0;0;6407;0;1.63;1.5;14.59;11.76;0;0;4.52;5;0;0;0;0;0;0;0;0
CANCERO;2022;410000038;CH VENDOME - MONTOIRE;410000095;1;0;1;2046;0;2026;529;0;1;;;;2045;0;1;2026;188;0;0;0;;;;;;;;;;;;;;;;;;;;;;;4;;;0;1946;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CANCERO;2022;410000046;CH ROMORANTIN-LANTHENAY;410000103;1;0;1;1075;0;1036;497;0;0;410000087;;;1023;0;2;1019;88;0;0;0;;;;;;;;;;;;;;;;;;;;;;;3;;;0;1037;0;0;0;0;0;0;0;0;0.2;;2.22;0.33;0.1;0;0.35;0;0;;;;;;;
CANCERO;2022;410000202;POLYCLINIQUE BLOIS;410000319;1;0;1;7858;0;7121;4927;0;1;;;;7056;0;27;6921;678;0;0;0;;;;;;;;;;;;;;;;;;;;;;18;20;;;351;7454;0;0;0;0;0;0;2673;0;;;9.5;8.25;;1;;0;0;3;;;;1;;
CANCERO;2022;410004998;CLINIQUE DU SAINT COEUR - VENDOME;410000871;1;0;0;152;0;78;371;0;0;410000038;;;23;0;0;23;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;410005003;HAD LOIR ET CHER;440052041;1;0;0;0;104;0;0;1951;0;370000861;940000664;750100075;0;104;0;0;0;55;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;410007371;CTRE RADIOTHERAPIE CANCEROLOGIE;410007363;0;1;0;19206;;19206;;;;;;;;;;;;;;;2;0;0;0;19206;;0;;855;0;;3;3;11;0;6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;420000010;CH DE ROANNE;420780033;1;1;1;21281;23;20653;5906;173;1;;;;8057;23;209;7631;767;11;0;0;2;0;;582;11957;80;0;0;608;0;0;1.9;3;8.12;0.89;4.03;0;;;;;21;18;;;616;7835;0;0;0;0;0;0;5984;0;3;1.25;21.07;13.62;0.45;0.37;8.47;0;0;0;0;;;;;
CANCERO;2022;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;1;0;0;422;0;358;795;0;1;;;;318;0;1;313;44;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;420000234;CH DE FIRMINY;420780652;1;0;0;236;0;141;839;0;0;420015091;420785354;;7;0;0;0;6;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;0;0;0;1289;0;355;4726;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;420010241;INSTITUT DE CANCERO ET HEMATO - CHU42;420784878;1;1;1;56256;0;55176;11821;0;1;;;;16116;0;646;14996;1746;0;0;0;5;;1;1988;37052;122;120;40;1898;51;0;;6.2;28.98;0;6.5;;;;;;46;40;;;1481;19150;0;0;0;0;0;0;12970;0;10.19;8.48;62.27;30.24;0;0;50.1;0;0;;;;;;;
CANCERO;2022;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;1;0;0;0;38;0;0;1647;0;420785354;;;0;38;0;0;0;33;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;1;0;1;11618;0;10512;10397;0;1;;;;10371;0;87;10143;1135;0;0;0;;;;;;;;;;;;;;;;;;;;;;;5;;;0;10312;0;0;0;0;0;0;0;0;5.86;2.7;22.08;14.47;0.2;0.2;10.41;0;0;;32;;;;;
CANCERO;2022;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;0;0;0;949;0;539;2167;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;420780637;CH DU GIER - MCO;420002495;1;0;0;1009;0;875;1058;0;1;;;;916;0;27;869;123;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;420782310;CLINIQUE DU RENAISON;420000853;0;0;0;517;0;209;2144;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;420785354;HOPITAL NORD - CHU42;420784878;1;0;1;11612;0;9330;18255;0;1;;;;9284;0;383;8163;1170;0;61;0;;;;;;;;;;;;;;;;;;;;;;6;3;;;399;8200;0;0;366;1682;0;0;1484;0;;3.9;17.76;0;0.58;0.36;19.18;1362;0;;;;;;;
CANCERO;2022;430000109;CLINIQUE BON SECOURS;430000372;0;0;0;570;0;185;1379;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;430000117;CH EMILE ROUX LE PUY;430000018;1;1;1;15346;12;14929;4717;415;1;;;;5826;12;47;5671;542;9;0;0;1;0;0;438;8527;76;0;0;438;0;0;1.81;3.13;4.6;0;3.01;1;0;0;0;0;;20;;;0;5694;0;0;0;0;0;0;0;0;1.65;0.95;9.78;6.17;0;0;4.38;0;0;0;0;0;0;0;0;0
CANCERO;2022;430000190;CH DE BRIOUDE;430000034;1;0;1;668;0;655;345;0;0;630000404;;;658;0;0;650;79;0;0;0;;;;;;;;;;;;;;;;;;;;;;;2;;;0;1154;0;0;0;2;0;0;0;0;0;;1.8;1.3;;;;0;0;;;;;;;
CANCERO;2022;440000016;CH DE SAINT NAZAIRE;440000057;1;0;0;3528;0;3198;2194;0;0;440000289;;;2953;0;44;2848;341;0;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;1;1;1;24390;3;20782;33166;3;1;;;;20542;3;877;18900;2080;0;125;2;0;;0;0;0;5;0;392;5;215;0;;;;;;;;;;;38;50;0;0;1368;26088;0;0;250;2384;0;0;10321;0;4.02;4.97;112.39;40.39;0.99;0.5;52.08;754;0;;;;;;;
CANCERO;2022;440000404;CLINIQUE SAINTE MARIE;440000925;0;0;0;67;0;28;136;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;440000412;CLINIQUE BRETECHE VIAUD;440000941;0;0;0;778;0;680;193;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;440000487;CLINIQUE UROLOGIQUE NANTES ATLANTIS;440001014;1;0;0;863;0;366;1401;0;0;440001113;;;187;0;0;187;31;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;440000503;CH CNP SITE CHATEAUBRIANT;440000313;1;0;1;341;0;333;155;0;0;440001113;;;335;0;0;275;43;0;0;0;;;;;;;;;;;;;;;;;;;;;;;4;;;0;336;0;0;0;0;0;0;0;0;;0.2;0.88;0.5;;;;0;0;;;;;;;
CANCERO;2022;440001113;ICO - SITE GAUDUCHEAU;490017258;1;1;1;77198;0;75070;11367;0;1;;;;23793;0;675;22779;2859;0;0;0;7;;4;3352;47337;363;256;249;2842;249;45;9.49;9.37;35.01;6.73;19.64;;;;;;43;54;27;17;1634;26743;1403;3103;2;0;1;0;11157;3943;27.75;;53.72;29.41;2.53;2.81;35.53;4;4;;;;;;;
CANCERO;2022;440002020;POLYCLINIQUE DE L'EUROPE;440001386;1;0;0;934;0;484;2450;0;0;;;;110;0;0;110;17;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;440012128;HAD NANTES ET REGION;440003960;1;0;0;0;348;0;0;2094;0;440000289;;;0;348;0;0;0;87;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;440017598;CHU DE NANTES SITE LAENNEC;440000289;1;1;1;3435;0;2686;6590;0;1;;;;2983;0;199;2648;429;0;0;0;0;;0;0;0;64;0;1;63;1;1;;;;;;;;;;;12;7;0;0;429;2793;0;0;0;0;0;0;3961;0;2.33;1.4;14.02;9.86;0.2;0;0.95;0;0;;;;;;;
CANCERO;2022;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;1;0;0;1019;0;192;4506;0;0;;;;20;0;0;1;19;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;440029379;CLINIQUE JULES VERNE;440000974;0;0;0;823;0;696;438;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;440033819;SANTE ATLANTIQUE;440006344;1;0;0;2256;0;1105;5092;0;1;440001113;;;482;0;1;459;85;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;1;1;1;23421;0;21825;14967;0;1;;;;20628;0;82;20331;2312;0;0;0;4;;0;0;41347;0;0;0;1953;0;0;;3.5;19.73;3.07;7.01;5;;;;;44;30;;;816;20179;0;0;;0;0;0;12567;0;0.17;;34.12;19.29;2.02;1.21;3.79;0;0;6;4;;;;;
CANCERO;2022;440048718;HOPITAL DU CONFLUENT-SITE JULES VERNE;440041572;1;0;1;4497;0;4497;4497;0;1;;;;4497;0;0;4497;620;0;0;0;;;;;;;;;;;;;;;;;;;;;;;12;;;0;4649;0;0;0;0;0;0;0;0;;;3.4;1.5;0.1;0.1;3.35;0;0;5;2;;;;;
CANCERO;2022;440050433;CLINIQUE MUTUALISTE DE L'ESTUAIRE;440053429;1;1;1;31216;0;30445;6426;0;1;;;;9539;0;35;9283;1196;0;0;0;3;0;;1187;19794;585;0;0;1025;0;0;4.22;3.82;18.48;2.9;1.18;0;0;0;0;0;24;32;;;563;9284;0;0;0;0;0;0;6863;0;4.79;1.8;27.89;18.09;1.81;0;7.56;0;0;;;;;;;
CANCERO;2022;450000062;CH AGGLOMERATION MONTARGOISE;450000104;1;0;1;7378;0;6965;2366;0;1;;;;7048;0;133;6878;659;0;0;0;;;;;;;;;;;;;;;;;;;;;;30;27;;;983;7578;0;0;0;1;0;0;6939;0;4.9;0.1;20.01;10.71;;;12.96;0;0;4;;;;;;
CANCERO;2022;450000070;CH PITHIVIERS;450000112;1;0;0;181;0;179;32;0;0;450000104;;;181;0;0;177;23;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;450000245;CLINIQUE L'ARCHETTE;450000542;1;0;1;1154;0;781;1521;0;0;450000088;;;545;0;0;542;109;0;0;0;;;;;;;;;;;;;;;;;;;;;;;8;;;0;546;0;0;0;0;0;0;0;0;;;0.66;;;;1;0;0;2;;;;;;
CANCERO;2022;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;1;1;1;42475;0;39688;22212;0;1;;;;18064;0;1219;16480;1971;0;18;0;4;1;7;1228;21460;333;146;62;1141;111;0;1.5;2.9;26.6;;7.6;;;;;;34;50;;;1202;7340;0;0;0;15;0;0;8210;0;1.9;2.1;21.4;22.1;0.6;;8.2;0;0;;;;;;;
CANCERO;2022;450010079;ORELIANCE - LONGUES ALLEES;450000195;1;1;1;9249;0;8429;4530;0;1;;;;8046;0;0;8044;790;0;0;0;2;0;;0;16608;436;0;0;625;0;0;;2.53;9.24;0.5;2.18;2;;;;;;18;;;0;8044;0;0;0;0;0;0;0;0;;;3.68;;0.46;;;0;0;2;;;;;;
CANCERO;2022;450012968;CLINIQUE DE MONTARGIS;450001474;1;0;0;118;0;69;165;0;0;450000062;;;118;0;0;69;118;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;450018528;ASSAD HAD DU LOIRET;370001638;1;0;0;0;40;0;0;503;0;910002773;750712184;920100013;0;40;0;0;0;7;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;450019336;CTRE RADIOTHÉRAPIE/ONCOLOGIE-BOURGOINS;450018478;0;1;0;16403;;15715;0;;;;;;;;;;;;;;2;0;;688;15715;;0;;688;0;;;3.5;9;1;10;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;450021449;SITE JEANNE D'ARC GIEN - CHR ORLEANS;450000088;1;0;1;2424;0;2357;330;0;0;450000088;;;2243;0;4;2238;244;0;0;0;;;;;;;;;;;;;;;;;;;;;;;20;;;0;2398;0;0;0;0;0;0;0;0;;;1.7;;;;0.7;0;0;;;;;;;
CANCERO;2022;460000045;CH FIGEAC SITE MARTIN MALVY;460780083;1;0;0;121;0;34;771;0;0;460780083;;;12;0;0;0;12;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;460000110;CH JEAN ROUGIER CAHORS;460780216;1;0;1;3334;0;2991;1961;0;1;;;;2884;0;37;2825;292;0;4;0;;;;;;;;;;;;;;;;;;;;;;4;12;;;99;2935;0;0;0;0;0;0;716;0;0;2.72;3.06;0.85;0;0;0.9;0;0;0;0;0;0;0;0;0
CANCERO;2022;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;1;0;0;1245;0;412;5328;0;0;470000159;;;164;0;0;145;46;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;470000159;CLINIQUE CALABET;470014069;1;0;1;6953;0;6953;6953;0;1;;;;6953;0;0;6953;844;0;0;0;;;;;;;;;;;;;;;;;;;;;;;14;;;0;7265;0;0;0;0;0;0;0;0;0.8;;3.9;0.75;0.6;0.8;0.8;0;0;6;;;;;;
CANCERO;2022;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;1;0;0;8351;0;7632;5240;0;1;;;;8116;0;184;7555;771;0;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;1;0;0;368;0;348;173;0;1;;;;364;0;7;348;41;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;1;0;0;535;0;501;473;0;1;;;;334;0;0;330;12;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;470010349;CENTRE DE RADIOTHÉRAPIE ET D'ONCOLOGIE;470010331;0;1;0;27863;;26676;0;;;;;;;;;;;;;;3;0;0;1187;26676;;0;;1146;;;3;5;17;1;17;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;470016049;GCS POLE DE SANTE DU VILLENEUVOIS;470016023;0;0;0;126;0;20;442;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;1;0;1;1293;0;1172;1211;0;1;;;;1196;0;11;1151;149;0;4;0;;;;;;;;;;;;;;;;;;;;;;0;10;;;1;2309;0;0;0;1;0;0;1;0;1.02;;4.4;1;0.37;;1.2;0;0;;;;;;;
CANCERO;2022;480001825;HAD LOZERE;750047367;1;0;0;0;13;0;0;571;1;;;;0;13;0;0;0;11;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;490000049;CHR ANGERS SITE LARREY;490000031;1;0;1;18622;0;15274;25928;0;1;;;;16335;0;1153;14634;1913;0;103;0;;;;;;;;;;;;;;;;;;;;;;;17;3;2;0;7972;325;1253;0;2;310;1219;0;1089;0.33;4.41;;;;;;0;1055;;;;;;;
CANCERO;2022;490000155;ICO - SITE PAUL PAPIN;490017258;1;1;1;65877;0;63896;8691;0;1;;;;20037;0;914;18881;2223;0;0;0;5;;4;2710;40892;380;514;363;2413;355;1;10.15;7.49;33.11;5.4;5.02;;;;;;32;41;19;12;1880;20718;1053;6739;0;0;0;0;9314;3677;14.73;;73.34;40.11;2.46;2.91;13.5;0;0;;;;;;;
CANCERO;2022;490000262;CLINIQUE SAINT JOSEPH;490000171;1;0;1;2745;0;2509;1357;0;1;;;;2393;0;27;2348;304;0;0;0;;;;;;;;;;;;;;;;;;;;;;;16;;;0;2665;0;0;0;3;0;0;0;0;;;3.2;0;0.69;0;0;0;0;10;;0;0;0;0;0
CANCERO;2022;490000312;HAD SAINT SAUVEUR;490012176;1;0;0;0;310;0;0;1057;0;490000155;490000031;;0;310;0;0;0;38;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;490000635;CH DE CHOLET;490000676;1;0;1;6668;0;6328;3262;0;1;;;;6144;0;44;6012;653;0;7;0;;;;;;;;;;;;;;;;;;;;;;;18;;;0;6170;0;0;0;0;0;0;0;0;2.75;1;9.2;2.43;0.06;;7.6;0;0;;;;;;;
CANCERO;2022;490001765;CH DE SAUMUR;490528452;1;0;0;1802;0;1763;323;0;0;490000031;;;1730;0;0;1713;214;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;490002037;POLYCLINIQUE DU PARC;490000890;1;0;1;3695;0;3048;2960;0;1;;;;2918;0;97;2782;266;0;0;0;;;;;;;;;;;;;;;;;;;;;;;12;;;0;2814;0;0;0;0;0;0;0;0;;;4.06;;;;1;0;0;1;;;;;;
CANCERO;2022;490007929;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;1;0;0;592;0;379;956;0;0;;;;97;0;0;97;14;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;490014909;CLINIQUE DE L'ANJOU;490008109;1;0;0;2146;0;985;6139;0;1;;;;364;0;0;363;53;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;1;0;0;0;83;0;0;875;0;440000289;;;0;83;0;0;0;25;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;1;0;0;0;65;0;0;870;0;490528452;;;0;65;0;0;0;18;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;500000021;CHAG - SITE AVRANCHES;500000054;1;0;0;902;52;434;2931;197;1;;;;410;52;2;384;72;8;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;500000146;HOPITAL PRIVÉ DE LA BAIE;500000500;1;1;1;4307;0;3898;3197;0;1;;;;3675;0;66;3542;449;0;0;0;2;0;;0;0;726;0;0;76;0;0;;3;;2;;2;;;;;19;13;;;46;3400;0;0;0;0;0;0;658;0;;;9.98;8.9;0.7;0.28;;0;0;2;;;;;;
CANCERO;2022;500000187;CHPC - SITE CHERBOURG;500000013;1;0;1;6340;56;5778;4317;78;1;;;;5949;56;201;5732;691;8;4;0;;;;;;;;;;;;;;;;;;;;;;14;10;;;571;5793;0;0;0;0;0;0;4203;0;1.3;1.7;13.89;13.08;1;;6.59;0;0;;;;;;;
CANCERO;2022;500000203;POLYCLINIQUE DE LA MANCHE - SAINT-LO;500000542;0;0;0;371;0;224;851;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;500000260;CHAG - SITE GRANVILLE;500000054;1;0;0;2704;0;2687;517;0;1;;;;2700;0;0;2628;300;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;500000450;CH MEMORIAL - SAINT-LO;500000112;1;0;0;3944;12;3777;2276;374;1;;;;3755;12;2;3653;367;10;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;500002357;POLYCLINIQUE DU COTENTIN;500002233;0;0;0;538;0;182;1340;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;500021449;CENTRE DE RADIOTHERAPIE DE LA BAIE;500018296;0;1;0;18628;;18628;0;;;;;;;;;;;;;;2;0;0;;18628;576;0;0;870;0;0;2.26;3;9;2;5.9;4;3;9;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;500021944;UNITÉ RADIOTHÉRAPIE EXTERNE CHERBOURG;140000639;0;1;0;7896;0;7536;0;0;;;;;;;;;;;;;1;;;360;7536;0;0;0;375;0;0;0.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;1;0;1;1269;0;1078;2171;0;1;;;;1057;0;0;1038;150;0;0;0;;;;;;;;;;;;;;;;;;;;;;;10;;;0;1497;0;0;0;1;0;0;0;0;;0.1;;;;;0.5;0;0;;;;;;;
CANCERO;2022;510000185;POLYCLINIQUE DE COURLANCY;510000532;1;1;1;15696;0;15322;5574;0;1;;;;15459;0;124;15203;1884;0;0;0;0;;3;0;0;15;0;31;15;24;0;1;5;18;2;;4;5;18;2;;38;38;;;478;14609;0;0;0;0;0;0;7069;0;;;20.5;13.08;0.92;0.13;;0;0;5;;;;;;
CANCERO;2022;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;1;0;0;805;0;723;584;0;0;510000029;510000185;510000516;730;0;12;707;99;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;510000516;INSTITUT GODINOT;510000136;1;1;1;37601;0;35909;8606;0;1;;;;13917;0;631;13050;1589;0;0;0;3;;6;1630;20538;310;184;307;1380;343;5;10.2;7;20.8;4;11.5;;;;;;55;23;18;6;1857;13447;871;334;1;0;0;0;11832;1587;18.69;;69.8;40.65;2;1.8;27.1;2;0;;;;;;;
