BOR;AN;FI;RS;FI_EJ;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALHYB;SAL24HYB;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15
BLOCS;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;1;0;0;1;1;0;0;0;0;1;0;0;0;2;1;3;1;1;0;6;6;0;529;1274;1803;1150;235;537;90;627;224;7;83;0;83;13;;3;233;236;0;;201;644;845;512;226;4;41;45;0;
BLOCS;2022;390780559;CLINIQUE DU JURA;390000180;1;3;0;0;0;0;0;0;0;0;0;0;0;3;0;;1;0;;5;0;;409;3185;3594;3302;;0;0;0;0;;0;0;0;0;;7;52;59;0;;8;78;86;24;;1;15;16;1;
BLOCS;2022;390780575;POLYCLINIQUE DU PARC;690046339;1;5;;;;;;;;1;;;;6;;;1;;;12;;;973;3617;4590;3077;;0;10;10;7;;0;0;0;0;;3;119;122;0;;1086;1145;2231;1901;;5;88;93;68;
BLOCS;2022;400000105;CENTRE HOSPITALIER DAX;400780193;1;8;1;1;1;;;;;2;;;;11;2;;1;;;10;;;5242;4232;9474;7229;4672;739;155;894;394;1;78;0;78;15;;198;14;212;198;;3216;2012;5228;3671;1976;25;53;78;4;347
BLOCS;2022;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;3;6;2;1;1;1;;;;3;;1;;12;3;;1;;;11;;;5528;3097;8625;6968;;869;158;1027;421;;834;34;868;0;;318;165;483;343;;1858;2781;4639;2898;;6;31;37;3;
BLOCS;2022;400015103;GCS PAYS DE L'ADOUR;400015095;1;4;1;0;;0;;0;;1;;1;;6;1;;1;1;;6;6;;893;3523;4416;2766;;0;0;0;0;;2;0;2;0;;1;23;24;0;;285;2851;3136;1976;;0;3;3;0;
BLOCS;2022;400015236;GCS DU MARSAN;400015145;1;4;0;0;0;1;;;;1;0;;;6;0;;1;;;15;;;1631;5785;7416;6812;;1;23;24;24;;0;0;0;0;;0;60;60;0;;137;3607;3744;2370;;2;20;22;8;
BLOCS;2022;400780342;CLINIQUE JEAN LE BON;400000196;1;3;0;0;0;0;0;0;0;1;0;0;0;4;0;;1;;;7;;;836;6156;6992;4703;;0;7;7;6;;0;0;0;0;;10;99;109;0;;70;2545;2615;1783;;6;8;14;14;
BLOCS;2022;410000020;CH BLOIS SIMONE VEIL;410000087;2;8;2;1;1;0;0;0;0;0;0;0;0;9;3;0;1;1;0;12;2;0;4240;4350;8590;4870;;975;346;1321;517;;314;0;314;2;;47;2;49;46;;1843;1839;3682;1832;;17;43;60;6;
BLOCS;2022;410000046;CH ROMORANTIN-LANTHENAY;410000103;2;3;1;1;;0;;;;1;;;;5;1;;1;;;10;;;934;1371;2305;1991;;339;16;355;152;;0;0;0;0;;0;0;0;0;;402;660;1062;747;;1;8;9;0;
BLOCS;2022;410000202;POLYCLINIQUE BLOIS;410000319;2;7;1;1;1;1;1;0;0;1;0;2;0;12;3;2;1;;1;22;;2;3063;7387;10450;9233;;238;27;265;203;;1;0;1;1;;243;45;288;250;;2545;6166;8711;6929;;8;90;98;37;
BLOCS;2022;410004998;CLINIQUE DU SAINT COEUR - VENDOME;410000871;1;5;1;1;1;;;;;1;;;;7;2;4;1;1;1;12;12;7;1881;2673;4554;4261;;282;18;300;111;;0;0;0;0;;3;40;43;0;;245;1197;1442;1264;;1;6;7;0;
BLOCS;2022;420000010;CH DE ROANNE;420780033;1;9;3;1;1;;;;;1;;4;;15;4;;1;;;15;;;3278;3988;7266;4628;;920;138;1058;527;;268;1;269;12;;24;3;27;17;;1439;1261;2700;1615;;9;61;70;4;
BLOCS;2022;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;1;3;0;1;0;0;0;0;0;1;0;0;0;5;0;0;1;0;0;6;0;0;1627;1977;3604;2973;3401;579;57;636;225;6;1;0;1;0;0;2;0;2;1;0;539;1737;2276;1534;1099;2;12;14;0;158
BLOCS;2022;420000234;CH DE FIRMINY;420780652;1;4;;1;;;;;;1;;;;6;;;1;;;6;;;1560;2100;3660;2379;;743;123;866;364;;120;1;121;1;;9;0;9;2;;770;1374;2144;1356;;6;40;46;4;
BLOCS;2022;420000267;CH DU FOREZ SITE DE FEURS;420013831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;28;125;4;0;0;0;0;0;0;1;0;1;0;0;2;0;2;1;0;143;2;145;43;0;1;0;1;0;0
BLOCS;2022;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;1;16;;;;1;;;;2;;;;19;;;2;;;24;;;6416;6092;12508;10168;;1;0;1;1;;14;0;14;1;;409;187;596;348;;2093;5416;7509;5123;;70;86;156;11;
BLOCS;2022;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;1;16;1;1;1;;;2;1;2;;;;21;3;;1;;;30;;;10046;13565;23611;21012;;454;94;548;526;;1190;21;1211;191;;844;503;1347;1007;;2319;8987;11306;6864;;85;432;517;10;
BLOCS;2022;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;2;11;2;0;0;0;0;0;0;1;1;0;0;12;3;;2;1;;18;3;;3264;10811;14075;11559;;0;0;0;0;;0;0;0;0;;1;98;99;0;;948;4286;5234;3602;;12;115;127;45;
BLOCS;2022;420780637;CH DU GIER - MCO;420002495;2;4;1;;;;;;;3;;1;1;8;2;;1;1;;8;8;;1299;2341;3640;2625;;301;23;324;148;;18;0;18;0;;6;0;6;3;;919;1580;2499;1545;;1;37;38;0;
BLOCS;2022;420782310;CLINIQUE DU RENAISON;420000853;1;7;2;0;;0;;0;;2;;0;;9;2;;1;1;;15;4;;3593;6120;9713;8811;;0;6;6;6;;13;1;14;0;;259;203;462;267;;967;5830;6797;4747;;1;93;94;4;
BLOCS;2022;420782591;CLINIQUE NOUVELLE DU FOREZ;420000887;1;0;;;;;;;;;;;;0;;3;;;1;;;7;0;1641;1641;1349;;0;0;0;0;;0;0;0;0;;0;216;216;0;;0;1491;1491;958;;0;3;3;0;
BLOCS;2022;420785354;HOPITAL NORD - CHU42;420784878;6;28;2;3;2;9;3;1;;6;1;;;47;8;;5;2;;40;11;;16670;9818;26488;18423;;2057;395;2452;1084;;3903;4;3907;219;;759;81;840;431;;5463;4580;10043;5011;;330;616;946;35;
BLOCS;2022;430000109;CLINIQUE BON SECOURS;430000372;1;4;;;;;;;;1;;;;5;;;1;;;7;;;1400;2273;3673;2918;;0;0;0;0;;0;0;0;0;;12;107;119;4;;1567;4138;5705;4444;;4;304;308;1;
BLOCS;2022;430000117;CH EMILE ROUX LE PUY;430000018;1;7;1;1;1;1;0;;;1;0;0;0;10;2;2;2;1;1;14;14;2;4929;4671;9600;7917;422;699;110;809;340;3;434;2;436;21;0;145;201;346;143;0;1427;2392;3819;2377;0;10;15;25;0;0
BLOCS;2022;430000190;CH DE BRIOUDE;430000034;1;3;0;0;0;0;0;0;0;1;0;0;0;4;0;0;1;0;0;6;0;0;658;845;1503;1205;107;0;0;0;0;0;3;0;3;0;0;0;1;1;0;0;348;1164;1512;1000;258;2;1;3;0;0
BLOCS;2022;440000016;CH DE SAINT NAZAIRE;440000057;1;10;2;1;1;0;0;;;2;0;0;0;13;3;;3;1;;24;5;;5161;4552;9713;7540;;1564;351;1915;785;;1175;44;1219;19;;57;163;220;17;;2046;1151;3197;1056;;14;107;121;0;
BLOCS;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;3;29;3;1;1;2;1;1;;3;0;2;0;38;5;1;7;2;0;58;10;0;22327;11914;34241;28106;2999;3096;1317;4413;2014;1162;211;6;217;196;;700;424;1124;422;458;5417;4755;10172;5777;;129;208;337;38;
BLOCS;2022;440000396;CH ERDRE ET LOIRE;440053643;1;3;1;1;1;;;;;1;;;;5;2;;1;1;;6;2;;676;1661;2337;1430;;392;80;472;197;;0;0;0;0;;0;32;32;0;;162;661;823;510;;0;0;0;0;
BLOCS;2022;440000404;CLINIQUE SAINTE MARIE;440000925;1;5;1;;;;;;;1;;;;6;1;;1;1;;8;8;;1584;3212;4796;4356;;0;0;0;0;;0;0;0;0;;11;123;134;0;;227;2687;2914;1906;;1;3;4;1;
BLOCS;2022;440000412;CLINIQUE BRETECHE VIAUD;440000941;1;9;0;2;2;0;;0;;0;;0;;11;2;;1;;;17;;;4516;4263;8779;7418;;1021;161;1182;463;;0;0;0;0;;3;300;303;0;;116;1042;1158;775;;103;291;394;0;
BLOCS;2022;440000453;CHU DE NANTES SITE HOPITAL BELLIER;440000289;0;0;;;;;;;;0;;;;0;;;;;;;;;4;0;4;1;;0;0;0;0;;0;0;0;0;;0;0;0;0;;100;0;100;1;;0;0;0;0;
BLOCS;2022;440000487;CLINIQUE UROLOGIQUE NANTES ATLANTIS;440001014;1;5;1;;;1;;;;;;;;6;1;0;1;1;0;9;1;0;2032;3124;5156;5156;;0;0;0;0;;0;0;0;0;;1;0;1;0;;1153;648;1801;1801;;117;55;172;172;
BLOCS;2022;440000503;CH CNP SITE CHATEAUBRIANT;440000313;1;1;;1;1;;;;;1;;;;3;1;;1;1;;3;3;;217;218;435;192;;343;80;423;149;;44;0;44;0;;1;0;1;0;;411;619;1030;490;;4;28;32;0;
BLOCS;2022;440001113;ICO - SITE GAUDUCHEAU;490017258;1;5;;;;1;;;;;;;;6;;;1;;;7;;;2932;4113;7045;4349;;0;0;0;0;;1;3;4;1;;42;12;54;12;;59;37;96;44;;149;33;182;0;
BLOCS;2022;440001253;HIC DE LA PRESQU'ILE-SITE DE GUERANDE;440028538;0;0;0;;;;;;;;;;;0;0;;;;;;;;1;0;1;1;0;0;0;0;0;;0;0;0;0;;0;0;0;0;;32;0;32;0;;0;0;0;0;
BLOCS;2022;440002020;POLYCLINIQUE DE L'EUROPE;440001386;1;6;6;;;;;;;1;1;;;7;7;;1;1;;14;14;;2986;11269;14255;12477;;0;0;0;0;;630;3;633;0;;252;231;483;398;;972;4465;5437;4193;;3;151;154;3;
BLOCS;2022;440003291;CHU DE NANTES SITE SAINT JACQUES;440000289;0;0;0;;;;;;;;;;;0;0;0;;;;;;;0;18;18;1;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;294;294;0;;0;0;0;0;
BLOCS;2022;440017598;CHU DE NANTES SITE LAENNEC;440000289;3;11;2;;;4;;1;;;;3;;19;2;;1;1;;12;1;;5209;439;5648;4574;42;0;0;0;0;;3612;182;3794;1023;;981;443;1424;841;;2239;699;2938;323;;30;135;165;0;
BLOCS;2022;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;2;6;;1;;;;;;;;;;7;;;2;;;9;;;3087;3258;6345;5336;393;2360;645;3005;1026;104;0;0;0;0;;8;0;8;3;;1603;671;2274;1805;1795;40;75;115;14;31
BLOCS;2022;440029379;CLINIQUE JULES VERNE;440000974;2;19;;;;1;;;;5;;1;;26;;;4;;;28;;;5275;26314;31589;28310;1228;0;0;0;0;;0;0;0;0;;86;499;585;149;;1964;16983;18947;12269;2685;16;167;183;67;9
BLOCS;2022;440033819;SANTE ATLANTIQUE;440006344;1;42;;2;;;;1;;;;;;45;;;3;;;59;;;15134;68382;83516;74793;;1926;309;2235;1181;;0;0;0;0;;574;919;1493;561;;5548;16180;21728;14991;;75;690;765;172;
BLOCS;2022;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;1;17;;;;5;;;;6;;;;28;;;4;;;59;;;10449;19944;30393;25312;3052;3;0;3;3;;2701;428;3129;2448;0;328;626;954;573;0;2733;12485;15218;11180;5262;73;186;259;20;3
BLOCS;2022;440050433;CLINIQUE MUTUALISTE DE L'ESTUAIRE;440053429;1;6;1;0;;1;;;;1;;1;;9;1;;2;2;;14;14;;3036;3166;6202;5052;;0;1;1;1;;0;1;1;0;;62;275;337;91;;2189;5374;7563;5976;;5;23;28;24;
BLOCS;2022;450000062;CH AGGLOMERATION MONTARGOISE;450000104;1;3;1;1;1;;;;;1;;;;5;2;;1;1;;9;2;;2580;1646;4226;3422;79;837;45;882;386;;71;3;74;2;;0;0;0;0;;1281;758;2039;1064;;5;66;71;41;
BLOCS;2022;450000070;CH PITHIVIERS;450000112;1;1;;0;;0;;0;;1;;0;;2;;;1;;;4;;;2;0;2;1;;0;0;0;0;;0;0;0;0;;0;0;0;0;;93;726;819;555;;0;0;0;0;
BLOCS;2022;450000245;CLINIQUE L'ARCHETTE;450000542;1;11;;;;;;;;1;;;;12;;;1;;;15;;;3408;7628;11036;10211;;0;1;1;1;;0;0;0;0;;313;346;659;288;;998;5879;6877;4618;;1;40;41;10;
BLOCS;2022;450000294;ORELIANCE - REINE BLANCHE;450000591;1;;;;;3;1;;;;;;;3;1;;1;1;;2;2;;2663;70;2733;50;;0;0;0;0;;2093;26;2119;1743;;17;1;18;13;;341;1;342;142;;0;0;0;0;
BLOCS;2022;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;1;16;2;2;1;1;0;;;1;0;0;0;20;3;0;3;0;0;30;0;0;9596;5348;14944;11612;4423;3574;478;4052;1332;105;1695;325;2020;94;2;420;136;556;296;0;3634;2117;5751;2767;3159;28;241;269;11;841
BLOCS;2022;450010079;ORELIANCE - LONGUES ALLEES;450000195;1;2;;1;1;17;3;0;;2;1;0;;22;5;;2;1;;38;14;;8418;30989;39407;34088;;204;54;258;251;;0;0;0;0;;133;117;250;163;;1573;8123;9696;6702;;2;108;110;32;
BLOCS;2022;450012968;CLINIQUE DE MONTARGIS;450001474;1;2;;;;1;;;;1;;1;;5;;;1;;;10;;;969;3018;3987;3478;;0;0;0;0;;10;0;10;0;;0;4;4;0;;102;2133;2235;1437;;2;4;6;5;
BLOCS;2022;450021449;SITE JEANNE D'ARC GIEN - CHR ORLEANS;450000088;1;4;;2;1;;;;;2;;;;8;1;;1;;;10;;;1250;2251;3501;2990;;0;0;0;0;;0;0;0;0;;0;0;0;0;;1518;3731;5249;3622;;0;3;3;3;
BLOCS;2022;460000045;CH FIGEAC SITE MARTIN MALVY;460780083;1;4;1;0;0;0;0;0;0;1;0;0;0;5;1;0;1;0;0;6;0;0;1581;1046;2627;2323;275;1;0;1;1;;4;0;4;4;;0;0;0;0;;560;2169;2729;1532;213;0;23;23;0;
BLOCS;2022;460000102;CH JEAN COULON GOURDON;460780208;1;;;;;;;;;;;;;;;4;;;1;;;5;0;473;473;365;;0;0;0;0;;0;0;0;0;;0;30;30;0;;0;1474;1474;915;;0;0;0;0;
BLOCS;2022;460000110;CH JEAN ROUGIER CAHORS;460780216;5;7;;1;;;;;;3;;3;;14;;;1;;;9;;;2225;2055;4280;3428;185;488;140;628;329;0;94;0;94;30;0;3;0;3;0;0;1045;2222;3267;2196;1136;1;21;22;12;0
BLOCS;2022;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;3;12;1;1;1;3;1;;;3;;1;;20;3;;3;;;30;;;5053;9920;14973;11808;;50;39;89;86;;1398;184;1582;1321;;445;827;1272;630;;2984;8126;11110;7224;;6;119;125;11;
BLOCS;2022;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;2;6;1;1;1;;;0;0;2;1;;;9;3;;1;1;;14;2;;3196;2485;5681;4302;;532;189;721;568;;59;0;59;16;;3;377;380;1;;1639;2098;3737;1755;;2;232;234;0;
BLOCS;2022;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;1;5;1;1;;;;;;1;;;;7;1;;1;1;;12;1;;1577;2839;4416;3831;;335;80;415;223;;3;0;3;2;;0;0;0;0;;347;1542;1889;1052;;0;32;32;0;
BLOCS;2022;470016049;GCS POLE DE SANTE DU VILLENEUVOIS;470016023;1;6;6;1;1;0;0;0;0;2;2;0;0;9;9;0;1;0;;12;0;;1874;3302;5176;4694;;6;12;18;18;;25;0;25;7;;0;0;0;0;;569;4865;5434;2739;;0;4;4;1;
BLOCS;2022;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;1;3;;1;;1;;0;;1;;0;;6;;;1;;;7;;;1531;1100;2631;2327;;284;54;338;183;;7;0;7;0;;3;21;24;0;;386;1071;1457;743;;6;21;27;0;
BLOCS;2022;480002948;HOPITAL LOZERE SITE GEVAUDAN;480780097;1;2;;0;;;;;;1;;;;3;;;1;;;7;;;151;1517;1668;1409;;0;0;0;0;;20;0;20;0;;4;45;49;0;;90;1268;1358;757;;0;0;0;0;
BLOCS;2022;490000049;CHR ANGERS SITE LARREY;490000031;5;28;3;2;2;2;2;0;0;8;1;0;0;40;8;2;5;2;0;66;18;0;15763;9814;25577;18474;7625;2824;783;3607;1380;326;2297;93;2390;834;6;1501;786;2287;473;10;4728;4442;9170;5404;7316;170;122;292;13;2062
BLOCS;2022;490000155;ICO - SITE PAUL PAPIN;490017258;1;3;;;;;;;;;;;;3;;;1;;;6;;;2071;2689;4760;2530;;0;0;0;0;;2;0;2;0;;17;0;17;1;;53;60;113;78;;18;2;20;0;
BLOCS;2022;490000262;CLINIQUE SAINT JOSEPH;490000171;3;5;1;;;3;1;;;4;1;1;;13;3;;2;;;20;;;2101;4141;6242;5095;;0;0;0;0;;2179;258;2437;1983;;629;980;1609;983;;1043;5641;6684;4907;;3;22;25;2;
BLOCS;2022;490000635;CH DE CHOLET;490000676;3;5;1;2;2;2;;1;;3;;1;;14;3;3;3;2;1;20;5;6;4287;3286;7573;5584;9088;1384;237;1621;590;33;194;1;195;5;0;210;280;490;175;0;2256;2702;4958;2924;2993;5;37;42;3;898
BLOCS;2022;490001765;CH DE SAUMUR;490528452;1;2;1;1;1;;;;;1;1;;;4;3;;1;1;;4;1;;474;634;1108;650;2067;641;111;752;334;6;33;0;33;0;;0;0;0;0;;404;1006;1410;733;914;0;3;3;0;158
BLOCS;2022;490002037;POLYCLINIQUE DU PARC;490000890;1;7;;1;;;;;;2;;;;10;;;1;;;16;;;4097;8991;13088;11008;;121;39;160;155;;48;1;49;0;;107;422;529;95;;2157;5125;7282;5904;;3;40;43;33;
BLOCS;2022;490007929;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;1;7;;;;;;;;1;;;;8;;;1;;;14;;;2751;4563;7314;6063;901;0;0;0;0;;0;0;0;0;;5;111;116;0;;643;4489;5132;3708;1731;2;3;5;2;
BLOCS;2022;490014909;CLINIQUE DE L'ANJOU;490008109;1;16;;1;1;1;;;;3;;;;21;1;;1;;;36;;;9614;19103;28717;26008;;479;114;593;571;;51;0;51;3;;11;77;88;6;;4258;9350;13608;10580;;7;119;126;18;
BLOCS;2022;490015906;CLINIQUE ST LEONARD;490000197;1;9;1;;;;;;;;;;;9;1;;1;1;;15;3;;6569;8942;15511;15085;;0;0;0;0;;0;0;0;0;;1;0;1;0;;0;0;0;0;;2;83;85;0;
BLOCS;2022;490540440;CENTRE DE LA MAIN;490004330;1;;;;;;;;;;;;;;;2;;;1;;;4;0;6512;6512;5826;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2022;500000021;CHAG - SITE AVRANCHES;500000054;1;5;1;1;1;;;;;2;;;;8;2;;1;;;12;;;2709;1393;4102;3089;;799;76;875;348;;23;0;23;7;;3;0;3;1;;1781;1873;3654;2299;;0;1;1;0;
BLOCS;2022;500000146;HOPITAL PRIVÉ DE LA BAIE;500000500;1;7;;;;;;;;2;;1;;10;;;1;;;12;;;2232;10285;12517;9395;;0;0;0;0;;0;0;0;0;;66;279;345;99;;551;2427;2978;1789;;32;20;52;1;
BLOCS;2022;500000187;CHPC - SITE CHERBOURG;500000013;2;4;1;2;2;;;;;;;;;6;3;;3;;;13;;;3381;2279;5660;4170;;1247;121;1368;483;;778;8;786;1;;6;1;7;2;;2021;1857;3878;1329;;2;2;4;0;
BLOCS;2022;500000203;POLYCLINIQUE DE LA MANCHE - SAINT-LO;500000542;1;4;;;;;;;;1;;;;5;;;1;;;7;;;1384;4235;5619;4750;210;0;0;0;0;;0;0;0;0;;0;29;29;0;;374;1492;1866;1433;1143;9;58;67;58;
BLOCS;2022;500000260;CHAG - SITE GRANVILLE;500000054;1;0;;;;;;;;;;;;0;;3;;;1;;;4;153;670;823;589;;0;0;0;0;;0;0;0;0;;2;73;75;0;;42;0;42;4;;0;0;0;0;
BLOCS;2022;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;500000609;2;4;0;0;0;0;0;0;0;1;0;0;0;5;0;;1;0;;6;0;;596;1820;2416;1953;;0;0;0;0;;0;0;0;0;;0;0;0;0;;569;1529;2098;1579;;2;27;29;1;
BLOCS;2022;500000450;CH MEMORIAL - SAINT-LO;500000112;1;6;6;2;2;;;;;1;1;;;9;9;;1;1;;12;12;;4065;1977;6042;4190;;1075;138;1213;474;;241;0;241;28;;334;108;442;367;;984;1120;2104;1051;;5;22;27;0;
BLOCS;2022;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;0;0;;;;;;;;;;;;0;;0;;;;;;;116;61;177;7;;0;0;0;0;;0;0;0;0;;1;0;1;1;;42;0;42;2;;0;0;0;0;
BLOCS;2022;500002357;POLYCLINIQUE DU COTENTIN;500002233;1;2;;;;1;;;;1;;2;;6;;3;1;;1;4;;6;2320;4520;6840;5940;;1;9;10;10;;0;0;0;0;;245;297;542;330;;728;2095;2823;2165;;3;60;63;63;
BLOCS;2022;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;3;5;1;1;1;0;;0;;4;1;0;;10;3;;1;1;;7;7;;1993;1715;3708;3059;3064;391;51;442;231;2;7;0;7;2;0;5;4;9;2;0;2183;2958;5141;2896;1423;7;29;36;26;132
BLOCS;2022;510000185;POLYCLINIQUE DE COURLANCY;510000532;1;13;13;;;;;;;;;;;13;13;;2;2;;23;23;;7362;17305;24667;23556;;0;0;0;0;;0;0;0;0;;2;68;70;0;;59;0;59;21;;4;1110;1114;0;
BLOCS;2022;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;1;3;1;1;1;;;;;3;;;;7;2;;1;;;6;;;1347;1046;2393;1996;43;410;68;478;218;;0;1;1;0;;1;0;1;0;;919;1010;1929;1129;;0;2;2;0;
BLOCS;2022;510000243;CLINIQUE D'EPERNAY;510000573;1;4;1;0;0;0;0;0;0;1;1;0;0;5;2;;1;0;1;8;0;8;740;3934;4674;3880;;0;1;1;1;;0;0;0;0;;0;11;11;0;;387;2853;3240;1918;;0;36;36;26;
BLOCS;2022;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;1;0;;;;;;;;1;;;;1;;;0;;;0;;;50;55;105;;;0;0;0;0;;0;0;0;0;;0;0;0;0;;3;0;3;0;;0;0;0;0;
BLOCS;2022;510000516;INSTITUT GODINOT;510000136;2;3;;;;;;;;1;;;;4;;;2;;;8;;;1619;1590;3209;1822;626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;253;381;232;61;0;0;0;0;0
BLOCS;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;;12;12;;;4;1;1;1;1;1;1;;19;15;3;1;1;;16;10;;7286;5099;12385;9485;;0;0;0;0;;2531;25;2556;598;;767;178;945;535;;3666;2152;5818;2889;;88;100;188;41;
BLOCS;2022;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;1;3;3;;;2;;;;;;;;5;3;;1;;;5;;;1352;2098;3450;2746;;0;0;0;0;;24;0;24;20;;3;2;5;3;;198;252;450;151;;47;46;93;21;
BLOCS;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;3;8;8;1;1;2;1;;;;;;;11;10;;2;1;;17;10;;6601;2436;9037;7343;;1537;338;1875;975;;16;1;17;2;;94;2;96;69;;1045;371;1416;306;;5;21;26;1;
BLOCS;2022;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;1;12;1;2;1;3;1;1;;6;;0;;24;3;;1;;;36;;;10272;10805;21077;17603;;1242;200;1442;845;;2810;37;2847;2359;;804;1169;1973;943;;5449;21213;26662;17525;;22;117;139;89;
BLOCS;2022;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;1;0;;2;2;;;;;;;;;2;2;;0;;;0;;;116;108;224;135;0;402;63;465;206;0;11;0;11;0;0;0;0;0;0;0;24;83;107;72;0;0;7;7;0;0
BLOCS;2022;520000068;CH GENEVIEVE DE GAULLE ANTHONIOZ;520780073;1;4;1;1;1;0;0;0;0;2;1;0;0;7;3;0;1;1;0;8;8;0;2138;1155;3293;2880;;531;31;562;270;;16;0;16;0;;18;13;31;16;;1130;971;2101;1250;;11;79;90;59;
BLOCS;2022;520004680;GCS POLE DE SANTE SUD 52 - CH CHAUMONT;520004664;1;5;1;1;1;;;;;1;;;;7;2;;1;;;8;;;1137;2046;3183;2736;;1;0;1;1;;177;0;177;0;;34;255;289;34;;382;205;587;501;;0;30;30;25;
BLOCS;2022;520004714;GCS POL SANT SUD 52 - CLINIQ COMPASSIO;520004664;1;4;1;;;;;;;;;;;4;1;;1;;;6;;;856;2285;3141;2894;;0;0;0;0;;8;0;8;0;;2;1;3;3;;68;2;70;36;;0;0;0;0;
BLOCS;2022;520780180;CLINIQUE FRANCOIS 1ER;520000100;1;3;;;;;;;;1;;;;4;;;1;;;6;;;947;2282;3229;2911;;0;1;1;1;;2;0;2;0;;27;27;54;26;;445;2434;2879;1837;;0;30;30;2;
BLOCS;2022;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;1;5;1;1;1;0;0;0;0;2;1;0;0;8;3;0;1;0;0;12;0;0;1413;1732;3145;2574;;588;39;627;196;;3;0;3;1;;0;21;21;0;;680;2270;2950;2070;;0;22;22;8;
BLOCS;2022;530000173;CH DU NORD MAYENNE;530000074;2;5;1;1;1;0;0;0;;1;0;0;0;7;2;;1;1;1;14;14;14;1087;1054;2141;1389;1065;374;87;461;218;0;55;0;55;1;0;0;0;0;0;0;514;1704;2218;1188;370;1;44;45;0;114
BLOCS;2022;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;4;5;1;1;1;1;1;;;1;;;;8;3;;1;;;10;;;2256;3508;5764;4052;1620;863;190;1053;387;;1527;10;1537;0;;2;554;556;1;;862;2823;3685;1955;1122;16;83;99;3;412
BLOCS;2022;530031962;POLYCLINIQUE DU MAINE;530000975;1;8;;;;;;;;1;;;;9;;;1;;;11;;;3062;5159;8221;7337;;1;1;2;2;;0;0;0;0;;130;181;311;270;;1830;4197;6027;4748;;4;13;17;4;
BLOCS;2022;540000015;CHRU NANCY - MATERNITE;540023264;1;3;1;2;1;0;;0;;0;;1;;6;2;;1;;;7;;;584;1103;1687;1295;10;2462;519;2981;1263;141;4;0;4;0;;19;0;19;19;;100;333;433;382;;13;54;67;0;
BLOCS;2022;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;1;3;3;1;1;;;;;1;1;;;5;5;0;1;1;0;5;5;0;769;2133;2902;2496;;370;51;421;122;;2;0;2;0;;0;0;0;0;;423;1882;2305;1485;;1;20;21;1;
BLOCS;2022;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;1;2;;1;;;;;;1;;;;4;;;1;;;11;;;860;1233;2093;1303;3;342;28;370;111;;3;0;3;0;;1;0;1;1;;461;517;978;621;3;3;21;24;0;
