BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2022;290019777;POLYCLINIQUE DE KERAUDREN;290022508;37;13505;2361;767;6194;82;29930;7309;727;19942;44;16060;2019;107;7724;163;59495;11689;1601;33860;14;4426;;;414;33;8794;;0;;;47;13220;;;414;;;;;;;;;;;;;;;;;;;
MCO;2022;290021070;UNITE AUTODIALYSE CONCARNEAU - AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;1566;;0;;0;;;;0;;;1566;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;290023431;SAS CLINIQUE DE LA BAIE;290001049;10;3490;426;10;1318;28;9100;1612;190;2515;;;0;0;0;38;12590;2038;200;3833;10;6;0;0;779;34;5882;;0;;;44;5888;0;0;779;;;;;;;;;;;;;;2883;;83;;;
MCO;2022;290023779;UNITE DIALYSE CARHAIX AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;6138;;0;;0;;;;0;;;6138;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;290023787;UNITE DIALYSE LANDIVISIAU AUB SANTE;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;657;;0;;0;;;;0;;;657;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;290023795;UNITE AUTODIALYSE LE FOLGOET - AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;2708;;0;;0;;;;0;;;2708;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;290025337;UNITE DIALYSE PLONEOUR LANVERN AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;833;;0;;0;;;;0;;;833;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;659;;0;;0;;;;0;;;659;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;4700;;0;;0;;;;0;;;4700;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;2836;;0;;0;;;;0;;;2836;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;9634;;0;;0;;;;0;;;9634;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;2403;;0;;0;;;;0;;;2403;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;290036540;CLIN MUTUALISTE BRETAGNE OCCIDENTALE;290029974;46;9154;836;8;4112;61;12139;1675;15;4465;;;0;0;0;107;21293;2511;23;8577;23;586;;;2409;51;9861;;0;;;74;10447;;;2409;;;;;;;;;;;;;;;;;;;
MCO;2022;2A0000022;CH ND LA MISERICORDE;2A0000014;158;57670;8047;541;48111;63;22995;3514;76;17370;29;10585;2271;550;6559;250;91250;13832;1167;72040;2;1132;0;0;10807;11;2465;0;0;0;0;13;3597;0;0;10807;1;1;1;1;1;1;1;1;1;45;100;30;90;72774;1572;63015;0;921;3686
MCO;2022;2A0000139;CLINISUD;2A0000063;17;6205;1449;298;6278;56;20440;3078;393;9187;;;0;0;0;73;26645;4527;691;15465;12;4783;;;411;15;5591;;0;;;27;10374;;;411;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;16;5840;2936;2442;1189;14;5110;1174;327;3385;8;2920;266;23;933;38;13870;4376;2792;5507;2;899;;;6541;6;1309;0;0;;;8;2208;;;6541;;;;;;;;;;;;;;;;;;;
MCO;2022;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;8;2920;143;83;1124;;;0;0;0;;;0;0;0;8;2920;143;83;1124;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;28;9070;575;2;6730;;;0;0;0;;;0;0;0;28;9070;575;2;6730;1;81;;;15732;;0;;0;;;1;81;;;15732;0;0;0;0;0;0;0;0;0;;;;;4596;;137;;;452
MCO;2022;2A0002614;CENTRE HOSPITALIER DE SARTENE;2A0002606;5;1825;222;5;1824;;;0;0;0;;;0;0;0;5;1825;222;5;1824;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;187;66807;9472;1148;54583;66;23945;3297;56;20464;22;8030;1648;318;5425;275;98782;14417;1522;80472;8;1155;0;0;14465;6;1412;0;0;0;0;14;2567;0;0;14465;1;1;1;1;1;1;1;1;1;;;;;35645;2450;37632;680;2865;7509
MCO;2022;2B0000038;CH CORTE;2B0004246;20;7300;474;37;5004;;;0;0;0;;;0;0;0;20;7300;474;37;5004;8;13;;;1985;;0;;0;;;8;13;;;1985;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;2B0000079;CLINIQUE DR FILIPPI;2B0000046;;;0;0;0;10;3650;160;0;175;;;0;0;0;10;3650;160;0;175;;0;;;0;12;4707;;0;;;12;4707;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;2B0000145;POLYCLINIQUE LA RESIDENCE MAYMARD;2B0000053;16;5840;1211;1;5810;54;19440;1633;0;6501;16;5840;384;0;1618;86;31120;3228;1;13929;1;198;;;5378;20;7540;1;174;;;22;7912;;;5378;;;;;;;;;;;;;;;;;;;
MCO;2022;2B0000392;POLYCLINIQUE DE FURIANI;2B0000129;22;8030;858;36;2546;36;13140;833;10;3275;;;0;0;0;58;21170;1691;46;5821;;0;;;122;11;3676;;0;;;11;3676;;;122;;;;;;;;;;;;;;;;;;;
MCO;2022;2B0005359;CH CALVI;2B0005342;12;4380;2545;1336;4086;;;0;0;0;;;0;0;0;12;4380;2545;1336;4086;;0;;;0;;0;;0;;;;0;;;0;1;0;0;0;0;1;0;0;1;;;;;1117;856;4692;;628;
MCO;2022;2B0005664;CLINIQUE DE TOGA;2B0005656;12;4380;152;1;3528;0;0;0;0;0;0;0;0;0;0;12;4380;152;1;3528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
MCO;2022;300000023;CH ALES CEVENNES;300780046;204;72270;11854;2080;67018;43;15695;2315;70;12918;30;10950;2389;795;6624;277;98915;16558;2945;86560;0;127;0;0;8011;12;2250;1;0;0;0;13;2377;0;0;8011;1;1;1;1;1;1;1;0;1;;;;;37707;2227;48185;0;3224;6555
MCO;2022;300000031;CH LOUIS PASTEUR BAGNOLS SUR CEZE;300780053;129;43425;5756;549;40054;40;18580;1727;56;8013;29;10585;1157;57;4533;198;72590;8640;662;52600;15;964;;;3165;10;3784;1;164;;;26;4912;;;3165;1;0;0;1;1;1;1;1;1;;80;40;80;49931;3114;28909;0;1322;15026
MCO;2022;300000056;CH PONT ST ESPRIT;300780079;10;3650;211;1;4507;0;0;0;0;0;0;0;0;0;0;10;3650;211;1;4507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;45;0;0;0;0;0
MCO;2022;300000064;CH UZES;300780087;10;3650;254;0;3396;;;0;0;0;;;0;0;0;10;3650;254;0;3396;;0;;;0;;0;;0;;;;0;;;0;1;0;0;0;0;0;0;0;0;;;;;56;;104;;;
MCO;2022;300000072;CH LE VIGAN;300780095;21;7665;335;3;3908;;;0;0;0;;;0;0;0;21;7665;335;3;3908;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;300000478;CH LES CHATAIGNIERS PONTEILS;300781010;11;4015;220;1;2282;;;0;0;0;;;0;0;0;11;4015;220;1;2282;1;6;;;0;;0;;0;;;1;6;;;0;0;0;1;0;0;0;1;0;0;;;;;22;;959;;;234
MCO;2022;300002508;CL DU GRAND AVIGNON LES ANGLES;300000213;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;15;4722;;0;;;15;4722;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;300007119;AIDER SANTE UAD UDM CH ALES 1;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;12171;;0;;0;;;;0;;;12171;0;0;0;0;0;0;0;0;0;;;;;923;;102;;;
MCO;2022;300008588;NEPHROCARE NIMES NEWCO 3;940023849;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;21390;;0;;0;;;;0;;;21390;;;;;;;;;;;;;;;;;;;
MCO;2022;300008638;NEPHROCARE UDM BAGNOLS SUR CEZE NEWCO3;940023849;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;4937;;0;;0;;;;0;;;4937;;;;;;;;;;;;;;;;;;;
MCO;2022;300012598;GCS NEUROCHIRURGIE DU GARD;300012580;0;;0;0;0;15;5475;532;24;3106;0;0;0;0;0;15;5475;532;24;3106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;300017209;KENVAL ICG NIMES;300000726;24;8600;717;10;6642;;;0;0;0;;;0;0;0;24;8600;717;10;6642;12;20;;;8915;;0;;0;;;12;20;;;8915;;;;;;;;;;;;;;;;;;;
MCO;2022;300017431;AIDER SANTE CENTRE GCS PAAC ALES 2;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;12397;;0;;0;;;;0;;;12397;0;0;0;0;0;0;0;0;0;;;;;1206;;11;;;
MCO;2022;300780137;NOUVELLE CL BONNEFON ALES;920028396;27;9855;1113;152;6325;48;17520;2282;297;7640;;;0;0;0;75;27375;3395;449;13965;0;3;;;166;56;9632;0;8;;;56;9643;;;166;;;;;;;;;;;;;;;;;;;
MCO;2022;300780152;HOPITAL PRIVE LES FRANCISCAINES NIMES;300017985;45;16425;3213;32;11108;88;32120;4456;29;17880;0;0;0;0;0;133;48545;7669;61;28988;11;479;2;144;3;30;7653;;0;;;41;8132;2;144;3;;;;;;;;;;;;;;2019;;1701;;;
MCO;2022;300781465;POLYCL KENNEDY NIMES;300017985;0;0;0;0;0;0;0;174;8;333;0;0;3;3;0;0;0;177;11;333;;0;;;1;0;2396;;0;;;0;2396;;;1;;;;;;;;;;;;;;;;;;;
MCO;2022;300782117;CHU NIMES CAREMEAU;300780038;601;219365;32467;5310;217911;204;74460;10178;205;48286;60;21900;4298;168;20132;865;315725;46943;5683;286329;92;26567;;;99384;25;8206;15;3421;;;132;38194;;;99384;1;1;1;1;1;1;1;1;1;;;;;196642;4107;150612;1012;2329;65417
MCO;2022;300782141;CENTRE MEDICAL GRAU DU ROI CHU NIMES;300780038;10;3650;543;2;6075;;;0;0;0;;;0;0;0;10;3650;543;2;6075;8;2499;;;0;;0;;0;;;8;2499;;;0;0;0;1;0;0;0;0;0;0;;;;;6;0;1170;0;0;2
MCO;2022;300787421;AIDER SANTE UAD UDM CHU NIMES;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;20572;;0;;0;;;;0;;;20572;0;0;0;0;0;0;0;0;0;;;;;498;;206;;;
MCO;2022;300788502;POLYCLINIQUE GRAND SUD NIMES;300017985;37;13505;2972;307;7824;91;31640;7113;2513;13917;49;17885;2395;193;8836;177;63030;12480;3013;30577;1;74;0;0;1910;43;19438;0;0;;;44;19512;0;0;1910;;;;;;;;;;;;;;;;;;;
MCO;2022;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;98;35770;5729;1075;34769;30;10950;4586;2869;9185;14;5110;843;105;2779;142;51830;11158;4049;46733;10;223;;;2157;15;859;0;0;;;25;1082;;;2157;1;1;1;1;1;1;1;0;1;;;;;18687;1196;26608;0;1917;4245
MCO;2022;310011838;NEPHROCARE OC UDM CORNEBARRIEU;310002712;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;3031;;0;;0;;;;0;;;3031;;;;;;;;;;;;;;;;;;;
MCO;2022;310013628;CH MURET;310786256;15;5475;358;4;4125;;;0;0;0;;;0;0;0;15;5475;358;4;4125;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;675;;;;;
MCO;2022;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;227;82214;13792;3648;55290;36;13140;2586;82;8853;116;42109;8490;637;36125;379;137463;24868;4367;100268;28;5770;;;3559;22;3473;12;2742;;;62;11985;;;3559;0;0;0;0;0;1;0;0;0;;;90;;86794;12720;40835;839;9264;25503
MCO;2022;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;95;30582;6100;759;26862;40;14541;2065;197;6317;;;0;0;0;135;45123;8165;956;33179;34;4281;2;240;29778;11;2014;;0;;;45;6295;2;240;29778;0;1;1;0;0;0;1;0;0;;;;;52888;4;24504;9;6;12029
MCO;2022;310021571;CL DES MINIMES TOULOUSE;310021563;14;5110;414;0;2833;0;0;0;0;0;0;0;0;0;0;14;5110;414;0;2833;5;26;0;;17;0;0;0;0;0;0;5;26;0;0;17;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;310022298;HOPITAL GARONNE CHU TOULOUSE;310781406;18;6536;896;372;6407;;;0;0;0;;;0;0;0;18;6536;896;372;6407;;0;;;61;;0;;0;;;;0;;;61;0;0;0;0;0;0;0;0;0;;;;;1101;0;660;422;0;44
MCO;2022;310025333;ONCOPOLE CHU TOULOUSE;310781406;92;34295;3296;16;28214;14;5110;764;2;3792;;;0;0;0;106;39405;4060;18;32006;34;2432;;;12244;5;502;;0;;;39;2934;;;12244;0;0;0;0;0;0;0;0;0;;;;;302;0;33;0;0;0
MCO;2022;310026083;CL RIVE GAUCHE TOULOUSE;310026075;15;5475;2322;82;7124;107;39055;2376;53;5704;51;18615;4535;137;17367;173;63145;9233;272;30195;7;5016;;;467;51;14976;7;1408;;;65;21400;;;467;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;118;43070;5578;434;28181;116;42340;8679;807;27871;31;11315;2053;34;7599;265;96725;16310;1275;63651;9;1255;;;7257;63;29448;1;133;;;73;30836;;;7257;;;;;;;;;;;;;;;;;;;
MCO;2022;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;12;4380;1125;4;2545;97;35405;6790;31;13648;0;0;0;0;0;109;39785;7915;35;16193;1;177;0;0;955;44;14504;0;0;0;0;45;14681;0;0;955;;;;;;;;;;;;;;;;;;;
MCO;2022;310780259;CL PASTEUR TOULOUSE;310000096;196;63033;14989;1591;61938;84;30451;7011;407;25523;;;0;0;0;280;93484;22000;1998;87461;11;17544;;;12440;15;6584;;0;;;26;24128;;;12440;;;;;;;;;;;;;;;;;;;
MCO;2022;310780283;CL DE L'UNION SAINT JEAN;310000112;130;46176;7712;241;34843;165;56108;6730;20;24254;21;7644;6;0;51;316;109928;14448;261;59148;22;10158;;;6769;69;20845;2;505;;;93;31508;;;6769;;;;;;;;;;;;;;;;;;;
MCO;2022;310780366;CL MONIE VILLEFRANCHE DE LAURAGAIS;310000153;22;8400;823;26;7571;;;0;0;0;;;0;0;0;22;8400;823;26;7571;2;1316;;;135;;0;;0;;;2;1316;;;135;;;;;;;;;;;;;;1937;0;1435;;0;0
MCO;2022;310780382;CL AMBROISE PARE TOULOUSE;310000179;70;25550;2641;369;12402;66;24090;3636;147;10003;44;16060;1948;1;8772;180;65700;8225;517;31177;;0;;;1179;15;9873;;0;;;15;9873;;;1179;;;;;;;;;;;;;;;;;;;
MCO;2022;310781000;CL DES CEDRES CORNEBARRIEU;310788880;128;43800;9943;2170;36231;135;46195;7387;386;27475;1;365;189;6;322;264;90360;17519;2562;64028;6;3;;;5041;23;24640;;0;;;29;24643;;;5041;1;0;1;1;1;0;1;1;1;;;;;;;;;;
MCO;2022;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;50;18250;925;74;6507;30;10950;1440;33;7651;37;13505;2750;82;10631;117;42705;5115;189;24789;5;1558;;;473;9;2429;4;796;;;18;4783;;;473;0;0;1;1;0;1;1;1;0;20;;30;;33073;10469;29971;0;4759;3612
MCO;2022;310781505;CL D'OCCITANIE MURET;310000492;75;27375;6249;716;18725;94;34310;6203;2;24614;12;4380;564;13;2392;181;66065;13016;731;45731;12;9816;;;4751;49;8715;0;0;;;61;18531;;;4751;;;;;;;;;;;;;;;;;;;
MCO;2022;310781695;POLYCLINIQUE DE LA LEZE LAGARDELLE;920030269;20;7300;320;4;4953;;;0;0;0;;;0;0;0;20;7300;320;4;4953;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;310782016;CL NEPHRO ST EXUPERY TOULOUSE;310000617;56;19030;2053;26;14450;;;0;0;0;;;0;0;0;56;19030;2053;26;14450;10;1149;;;40043;;0;;0;;;10;1149;;;40043;;;;;;;;;;;;;;;;;;;
MCO;2022;310782347;INSTITUT CLAUDIUS REGAUD ONCOPOLE;310789136;60;21900;3133;23;18963;34;12074;1798;8;8383;;;0;0;0;94;33974;4931;31;27346;6;1343;;;86132;10;2642;;0;;;16;3985;;;86132;;1;;;;;;;;;;;;69279;;33878;5;;20939
MCO;2022;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;434;156799;31811;7734;132194;222;80118;11274;355;57879;;;0;0;0;656;236917;43085;8089;190073;92;11160;5;1128;13493;34;9379;;0;;;126;20539;5;1128;13493;1;0;0;0;1;0;0;1;1;;119;;69;169056;6;98599;103;9;37439
MCO;2022;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;512;184481;33279;5891;142296;183;64642;10288;411;48841;;;0;0;0;695;249123;43567;6302;191137;121;22032;;;14018;15;3453;;0;;;136;25485;;;14018;1;0;0;1;0;0;0;0;1;;;;;123965;6;80060;8268;11;61390
MCO;2022;310783063;HOPITAL LA GRAVE CHU TOULOUSE;310781406;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;8;2443;;;0;;0;;0;;;8;2443;;;0;0;0;0;0;0;0;0;0;0;;;;;10871;56;55880;2844;245;5877
MCO;2022;310786389;CL DES PYRENEES COLOMIERS;310001433;5;1825;79;0;935;;;0;0;0;;;0;0;0;5;1825;79;0;935;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;310794417;NEPHROCARE OC CENTRE UAD UDM DD MURET;310002712;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;28050;;0;;0;;;;0;;;28050;;;;;;;;;;;;;;;;;;;
MCO;2022;320000086;CH AUCH EN GASCOGNE;320780117;178;64970;9868;2168;49412;32;11680;1783;44;10765;20;7300;1400;200;4742;230;83950;13051;2412;64919;6;1487;0;0;10007;7;1982;0;0;0;0;13;3469;0;0;10007;1;0;1;1;1;1;1;1;0;80;20;68;0;32133;3055;28862;0;2193;7122
MCO;2022;320000102;CH CONDOM;320780133;20;7300;1627;517;6620;;;0;0;0;;;0;0;0;20;7300;1627;517;6620;;0;;;3;;0;;0;;;;0;;;3;0;0;0;0;0;0;0;0;0;;;;;5941;0;13884;0;0;6
MCO;2022;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;28;10220;473;0;7337;;;0;0;0;;;0;0;0;28;10220;473;0;7337;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;320000128;CH GIMONT;320780158;15;5475;194;1;4477;;;0;0;0;;;0;0;0;15;5475;194;1;4477;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;320000144;CHI LOMBEZ SAMATAN;320780174;28;10220;438;1;7096;;;0;0;0;;;0;0;0;28;10220;438;1;7096;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;320000151;CH DE MAUVEZIN;320780182;5;1825;84;0;1779;;;0;0;0;;;0;0;0;5;1825;84;0;1779;0;0;;;0;;0;;0;;;0;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;320000177;CH NOGARO;320780208;10;3650;226;3;3502;;;0;0;0;;;0;0;0;10;3650;226;3;3502;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;320780067;POLYCL DE GASCOGNE AUCH;320000052;;;0;0;0;30;9308;1714;74;4849;;;0;0;0;30;9308;1714;74;4849;;0;;;31;32;5295;;0;;;32;5295;;;31;;;;;;;;;;;;;;;;;;;
MCO;2022;330000217;MAISON DE SANTE MARIE GALENE;330780347;12;4380;227;5;3026;;;0;0;0;;;0;0;0;12;4380;227;5;3026;3;349;;;0;;0;;0;;;3;349;;;0;0;0;0;0;0;0;0;0;0;;;;;20;;;;;
MCO;2022;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;60;21364;2406;21;17709;;;0;0;0;;;0;0;0;60;21364;2406;21;17709;8;1357;;;839;;0;;0;;;8;1357;;;839;1;1;1;1;0;0;1;1;1;60;;;60;17572;;15638;;;1423
MCO;2022;330000340;MSP BORDEAUX BAGATELLE;330780552;146;50214;4955;528;35937;72;26280;3700;47;14557;41;14965;2825;310;10299;259;91459;11480;885;60793;24;4235;0;0;4127;32;5974;0;0;0;0;56;10209;0;0;4127;1;1;0;1;0;1;1;1;1;;;1;;81021;5244;69017;2956;4509;9007
MCO;2022;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;114;41496;9265;2245;39894;28;9951;1674;84;9005;22;8030;1594;65;5301;164;59477;12533;2394;54200;10;1634;;;3252;7;1091;3;667;;;20;3392;;;3252;0;1;1;1;1;1;1;1;0;;105;30;;35699;3004;28695;;1348;3336
MCO;2022;330000571;CH DE LA HAUTE GIRONDE;330781220;65;23725;4751;1848;19586;18;6570;785;47;4146;15;5475;693;187;1706;98;35770;6229;2082;25438;3;110;;;433;7;2493;0;163;;;10;2766;;;433;1;1;1;1;0;1;1;1;0;61;;28;;20308;1959;5906;626;307;385
MCO;2022;330000589;CH SUD GIRONDE - SITE LANGON;330027509;71;25915;6237;2145;23621;30;10950;1275;100;6110;18;6570;1299;100;4124;119;43435;8811;2345;33855;3;88;;;422;5;630;0;698;;;8;1416;;;422;1;0;1;1;0;1;0;1;1;;;3;7;21695;2096;35653;;3869;11550
MCO;2022;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;34;12410;694;41;8849;;;0;0;0;;;0;0;0;34;12410;694;41;8849;3;60;;;0;;0;;9;;;3;69;;;0;0;0;0;0;0;1;0;0;0;;;28;;3654;659;3417;;1251;296
MCO;2022;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;377;137491;20117;3534;100822;113;41245;5952;228;28777;33;12045;2454;377;8250;523;190781;28523;4139;137849;38;3034;1;2;44575;12;4822;0;0;0;0;50;7856;1;2;44575;1;1;1;1;1;1;1;1;1;140;180;90;80;85778;2997;92593;1142;951;18844
MCO;2022;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;39;14235;1046;49;7596;0;0;0;0;0;0;0;0;0;0;39;14235;1046;49;7596;;0;;;10;;0;;0;;;;0;;;10;1;1;1;0;0;1;1;0;1;184;;;30;3060;306;15575;73;151;216
MCO;2022;330000662;INSTITUT BERGONIE;330781329;83;26463;3284;114;21721;41;12725;2634;85;9291;;;0;0;0;124;39188;5918;199;31012;8;4077;;;53840;10;5144;;0;;;18;9221;;;53840;0;0;0;0;0;0;0;0;0;;;;;50992;;60520;60;;
MCO;2022;330017989;CENTRE HEMODIALYSE BX RIVE DROITE;330000134;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;14960;;0;;0;;;;0;;;14960;;;;;;;;;;;;;;;;;;;
MCO;2022;330058355;CH LIBOURNE- ANTENNE STE-FOY-LA-GRANDE;330781253;2;730;2005;1365;738;;;0;0;0;;;0;0;0;2;730;2005;1365;738;;0;;;2;;0;;0;;;;0;;;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;330060658;GCS CLINIQUE CHIRURGICALE LIBOURNAIS;330060641;0;;0;0;0;35;12775;897;3;1850;0;;0;0;0;35;12775;897;3;1850;;0;;;14;38;9231;;0;;;38;9231;;;14;;;;;;;;;;;;;;;;;;;
MCO;2022;330780040;NOUVELLE CLINIQUE BEL AIR;330000027;15;5475;2713;355;2980;37;13505;2911;17;5408;;;0;0;0;52;18980;5624;372;8388;;0;;;5;62;16519;;0;;;62;16519;;;5;;;;;;;;;;;;;;;;;;;
MCO;2022;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;68;24820;5607;147;21246;131;47815;5478;158;20439;;;0;0;0;199;72635;11085;305;41685;4;333;;;101;22;6338;;0;;;26;6671;;;101;;;;;;;;;;;;;;;;;;;
MCO;2022;330780115;CLINIQUE TIVOLI-DUCOS;330000076;23;8395;749;42;6745;68;24252;4489;17;9249;;;0;0;0;91;32647;5238;59;15994;;0;;;10960;39;10729;;0;;;39;10729;;;10960;;;;;;;;;;;;;;;;;;;
MCO;2022;330780206;CLINIQUE D'ARCACHON;330000126;14;4954;948;9;3414;25;7933;2556;730;3857;;;0;0;0;39;12887;3504;739;7271;10;1;;;2110;26;8204;;0;;;36;8205;;;2110;;;;;;;;;;;;;;;;;;;
MCO;2022;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;53;19345;9130;3960;19509;87;31755;3410;131;13713;30;10950;1617;127;5945;170;62050;14157;4218;39167;1;21;;;3634;51;12214;;0;;;52;12235;;;3634;;;;;;;;;;;;;;;;;;;
MCO;2022;330780271;CLINIQUE DU SPORT DE BORDEAUX-MERIGNAC;330021429;;;0;0;0;45;15515;2957;3;5746;;;0;0;0;45;15515;2957;3;5746;;0;;;108;40;8464;;0;;;40;8464;;;108;;;;;;;;;;;;;;;;;;;
MCO;2022;330780354;POLYCLINIQUE BORDEAUX-CAUDERAN;330000225;31;11315;1180;5;8400;;;0;0;0;;;0;0;0;31;11315;1180;5;8400;16;1398;;;459;;0;;0;;;16;1398;;;459;;;;;;;;;;;;;;;;;;;
