BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;GAR;AST;GARDED;ASTDED
PERINAT_P;2022;340009885;POLYCL CHAMPEAU BEZIERS;340009877;M1140;1.25;5;0;;;
PERINAT_P;2022;340009885;POLYCL CHAMPEAU BEZIERS;340009877;M2050;;12;;1;;
PERINAT_P;2022;340009885;POLYCL CHAMPEAU BEZIERS;340009877;MIVG;;12;;;;
PERINAT_P;2022;340009885;POLYCL CHAMPEAU BEZIERS;340009877;N2530;14.39;;;;;
PERINAT_P;2022;340009885;POLYCL CHAMPEAU BEZIERS;340009877;N2800;18.63;;;;;
PERINAT_P;2022;340009885;POLYCL CHAMPEAU BEZIERS;340009877;N280H;8.93;;;;;
PERINAT_P;2022;340009885;POLYCL CHAMPEAU BEZIERS;340009877;NAUT;0.91;;;;;
PERINAT_P;2022;340022979;POLYCL ST ROCH MONTPELLIER;340000306;M1030;;10;1;1;1;0
PERINAT_P;2022;340022979;POLYCL ST ROCH MONTPELLIER;340000306;M1140;;8;0;1;;
PERINAT_P;2022;340022979;POLYCL ST ROCH MONTPELLIER;340000306;M2050;;31;1;1;;
PERINAT_P;2022;340022979;POLYCL ST ROCH MONTPELLIER;340000306;MIVG;;30;;;;
PERINAT_P;2022;340022979;POLYCL ST ROCH MONTPELLIER;340000306;N2200;6.46;;;;;
PERINAT_P;2022;340022979;POLYCL ST ROCH MONTPELLIER;340000306;N2340;10.46;;;;;
PERINAT_P;2022;340022979;POLYCL ST ROCH MONTPELLIER;340000306;N2530;28.31;;;;;
PERINAT_P;2022;340022979;POLYCL ST ROCH MONTPELLIER;340000306;N2700;0.7;;;;;
PERINAT_P;2022;340022979;POLYCL ST ROCH MONTPELLIER;340000306;N2800;39.87;;;;;
PERINAT_P;2022;340022979;POLYCL ST ROCH MONTPELLIER;340000306;N280H;15.41;;;;;
PERINAT_P;2022;340022979;POLYCL ST ROCH MONTPELLIER;340000306;NAUT;13.35;;;;;
PERINAT_P;2022;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;M1030;;9;1;0;1;0
PERINAT_P;2022;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;M1140;0.33;7;0;1;;
PERINAT_P;2022;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;M2050;;18;1;0;;
PERINAT_P;2022;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;N2340;8.78;0;;;;
PERINAT_P;2022;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;N2530;21.73;0;;;;
PERINAT_P;2022;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;N2700;0.92;;;;;
PERINAT_P;2022;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;N2800;24.45;0;;;;
PERINAT_P;2022;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;N280H;13.38;0;;;;
PERINAT_P;2022;340780675;CL CLEMENTVILLE MONTPELLIER;340000298;NAUT;10.93;0;;;;
PERINAT_P;2022;340780717;CL ST LOUIS GANGES;340023225;M1140;0;1;0;0;;
PERINAT_P;2022;340780717;CL ST LOUIS GANGES;340023225;M2050;0.5;2;0;0;;
PERINAT_P;2022;340780717;CL ST LOUIS GANGES;340023225;N2530;5;;;;;
PERINAT_P;2022;340780717;CL ST LOUIS GANGES;340023225;N2800;6;;;;;
PERINAT_P;2022;340780741;POLYCL STE THERESE SETE;340000348;M1030;;3;0;1;0;0
PERINAT_P;2022;340780741;POLYCL STE THERESE SETE;340000348;M1140;0.25;2;0;1;;
PERINAT_P;2022;340780741;POLYCL STE THERESE SETE;340000348;M2050;;4;0;1;;
PERINAT_P;2022;340780741;POLYCL STE THERESE SETE;340000348;MIVG;;4;;;;
PERINAT_P;2022;340780741;POLYCL STE THERESE SETE;340000348;N2530;4;;;;;
PERINAT_P;2022;340780741;POLYCL STE THERESE SETE;340000348;N2700;0.1;;;;;
PERINAT_P;2022;340780741;POLYCL STE THERESE SETE;340000348;N2800;10.46;;;;;
PERINAT_P;2022;340780741;POLYCL STE THERESE SETE;340000348;NAUT;8.19;;;;;
PERINAT_P;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M1030;3.87;;1;1;1;1
PERINAT_P;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M1140;11.58;;1;1;;
PERINAT_P;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M2050;8.33;;1;1;;
PERINAT_P;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;MAUT;1.55;;;;;
PERINAT_P;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;MIVG;2.09;;;;;
PERINAT_P;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2200;37.74;;;;;
PERINAT_P;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2340;80.86;;;;;
PERINAT_P;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2530;47.1;;;;;
PERINAT_P;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2700;4.12;;;;;
PERINAT_P;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2800;77.3;;;;;
PERINAT_P;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N280H;73.91;;;;;
PERINAT_P;2022;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;NAUT;8.4;;;;;
PERINAT_P;2022;350000121;CHP SAINT GREGOIRE;350000303;M1030;;32;;;;
PERINAT_P;2022;350000121;CHP SAINT GREGOIRE;350000303;M1140;;4;0;1;;
PERINAT_P;2022;350000121;CHP SAINT GREGOIRE;350000303;M2050;;14;;;;
PERINAT_P;2022;350000121;CHP SAINT GREGOIRE;350000303;N2200;9.63;;;;;
PERINAT_P;2022;350000121;CHP SAINT GREGOIRE;350000303;N2340;5.64;;;;;
PERINAT_P;2022;350000121;CHP SAINT GREGOIRE;350000303;N2700;27.01;;;;;
PERINAT_P;2022;350000121;CHP SAINT GREGOIRE;350000303;N2800;26.38;;;;;
PERINAT_P;2022;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;M1030;16.07;;1;1;1;1
PERINAT_P;2022;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;M1140;5.21;0;1;0;;
PERINAT_P;2022;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;M2050;15.73;3;1;1;;
PERINAT_P;2022;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;N2200;2.34;;;;;
PERINAT_P;2022;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;N2340;18.76;;;;;
PERINAT_P;2022;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;N2530;52.69;;;;;
PERINAT_P;2022;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;N2700;1;;;;;
PERINAT_P;2022;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;N2800;76.63;;;;;
PERINAT_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M1030;1;;1;0;0;0
PERINAT_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M1140;0.66;;1;0;;
PERINAT_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M2050;3.55;;1;0;;
PERINAT_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;MIVG;0.17;;;;;
PERINAT_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2530;32.41;;;;;
PERINAT_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2700;0.65;;;;;
PERINAT_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;N2800;32.16;;;;;
PERINAT_P;2022;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;NAUT;10.28;;;;;
PERINAT_P;2022;350000154;C.H FOUGERES;350000030;M1030;0.05;0;1;0;0;0
PERINAT_P;2022;350000154;C.H FOUGERES;350000030;M1140;1.6;0;0;0;;
PERINAT_P;2022;350000154;C.H FOUGERES;350000030;M2050;2.8;0;0;1;;
PERINAT_P;2022;350000154;C.H FOUGERES;350000030;MIVG;0.1;0;;;;
PERINAT_P;2022;350000154;C.H FOUGERES;350000030;N2200;6.37;0;;;;
PERINAT_P;2022;350000154;C.H FOUGERES;350000030;N2340;5.91;0;;;;
PERINAT_P;2022;350000154;C.H FOUGERES;350000030;N2530;5.91;0;;;;
PERINAT_P;2022;350000154;C.H FOUGERES;350000030;N2800;13.33;0;;;;
PERINAT_P;2022;350000154;C.H FOUGERES;350000030;NAUT;20.14;0;;;;
PERINAT_P;2022;350000162;CHIRC SITE REDON;350000048;M1030;0.03;;1;0;0;0
PERINAT_P;2022;350000162;CHIRC SITE REDON;350000048;M1140;0.1;;0;1;;
PERINAT_P;2022;350000162;CHIRC SITE REDON;350000048;M2050;3.34;;0;1;;
PERINAT_P;2022;350000162;CHIRC SITE REDON;350000048;MAUT;0.49;;;;;
PERINAT_P;2022;350000162;CHIRC SITE REDON;350000048;MIVG;0.1;;;;;
PERINAT_P;2022;350000162;CHIRC SITE REDON;350000048;N2200;0.5;;;;;
PERINAT_P;2022;350000162;CHIRC SITE REDON;350000048;N2530;7.98;;;;;
PERINAT_P;2022;350000162;CHIRC SITE REDON;350000048;N2800;15.19;;;;;
PERINAT_P;2022;350000162;CHIRC SITE REDON;350000048;NAUT;11.72;;;;;
PERINAT_P;2022;350000188;CENTRE HOSPITALIER VITRE;350000055;M1030;;;0;1;0;0
PERINAT_P;2022;350000188;CENTRE HOSPITALIER VITRE;350000055;M1140;0.81;;0;1;;
PERINAT_P;2022;350000188;CENTRE HOSPITALIER VITRE;350000055;M2050;0.76;;0;1;;
PERINAT_P;2022;350000188;CENTRE HOSPITALIER VITRE;350000055;MAUT;0.41;;;;;
PERINAT_P;2022;350000188;CENTRE HOSPITALIER VITRE;350000055;N2530;1.01;;;;;
PERINAT_P;2022;350000188;CENTRE HOSPITALIER VITRE;350000055;N2700;0.26;;;;;
PERINAT_P;2022;350000188;CENTRE HOSPITALIER VITRE;350000055;N2800;7.44;;;;;
PERINAT_P;2022;350000188;CENTRE HOSPITALIER VITRE;350000055;NAUT;16.79;;;;;
PERINAT_P;2022;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;M1030;1.82;;1;0;1;0
PERINAT_P;2022;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;M1140;7.2;6;1;0;;
PERINAT_P;2022;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;M2050;9.79;3;1;0;;
PERINAT_P;2022;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2200;40.55;;;;;
PERINAT_P;2022;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2340;66.55;;;;;
PERINAT_P;2022;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2530;75.3;;;;;
PERINAT_P;2022;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2700;1.18;;;;;
PERINAT_P;2022;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2800;87.47;;;;;
PERINAT_P;2022;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;NAUT;84.14;;;;;
PERINAT_P;2022;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;N2800;3;;;;;
PERINAT_P;2022;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;NAUT;1.14;;;;;
PERINAT_P;2022;360000137;CH CHATEAUROUX;360000053;N2200;17.41;;;;;
PERINAT_P;2022;360000137;CH CHATEAUROUX;360000053;N2340;4.94;;;;;
PERINAT_P;2022;360000137;CH CHATEAUROUX;360000053;N2530;15.38;;;;;
PERINAT_P;2022;360000137;CH CHATEAUROUX;360000053;N2700;0.5;;;;;
PERINAT_P;2022;360000137;CH CHATEAUROUX;360000053;N2800;12.94;;;;;
PERINAT_P;2022;360000137;CH CHATEAUROUX;360000053;NAUT;37.87;;;;;
PERINAT_P;2022;360000160;CH DU BLANC;360000053;M1140;0.1;0;0;0;;
PERINAT_P;2022;360000160;CH DU BLANC;360000053;M2050;0.1;0;0;0;;
PERINAT_P;2022;360000160;CH DU BLANC;360000053;N2530;2;;;;;
PERINAT_P;2022;360000160;CH DU BLANC;360000053;N2800;2.23;;;;;
PERINAT_P;2022;360000160;CH DU BLANC;360000053;NAUT;1.96;;;;;
PERINAT_P;2022;370000531;CH DU CHINONAIS;370000606;M1030;1.31;0;0;1;0;1
PERINAT_P;2022;370000531;CH DU CHINONAIS;370000606;M1140;1.3;0;0;0;;
PERINAT_P;2022;370000531;CH DU CHINONAIS;370000606;M2050;0.33;0;0;1;;
PERINAT_P;2022;370000531;CH DU CHINONAIS;370000606;MAUT;0.5;;;;;
PERINAT_P;2022;370000531;CH DU CHINONAIS;370000606;MIVG;0.2;0;;;;
PERINAT_P;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;M1030;17.22;;;;;
PERINAT_P;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;M1140;23.21;;;;;
PERINAT_P;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;M2050;23.74;;;;;
PERINAT_P;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;N2200;66;;;;;
PERINAT_P;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;N2340;25.45;;;;;
PERINAT_P;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;N2530;46.89;;;;;
PERINAT_P;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;N2700;2.19;;;;;
PERINAT_P;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;N2800;76.45;;;;;
PERINAT_P;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;N280H;63.47;;;;;
PERINAT_P;2022;370000861;CHRU BRETONNEAU - TOURS;370000481;NAUT;100.5;;;;;
PERINAT_P;2022;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;M1140;0.2;;0;0;;
PERINAT_P;2022;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;M2050;1.4;;0;0;;
PERINAT_P;2022;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;MIVG;0.1;;;;;
PERINAT_P;2022;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N2340;0.08;;;;;
PERINAT_P;2022;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N2800;3.86;;;;;
PERINAT_P;2022;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;NAUT;1.71;;;;;
PERINAT_P;2022;370000903;CH PAUL MARTINAIS - LOCHES;370000614;M2050;0.52;0;0;0;;
PERINAT_P;2022;370000903;CH PAUL MARTINAIS - LOCHES;370000614;MIVG;0.05;0;;;;
PERINAT_P;2022;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N2800;1.2;0;;;;
PERINAT_P;2022;370000903;CH PAUL MARTINAIS - LOCHES;370000614;NAUT;1.86;0;;;;
PERINAT_P;2022;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;M1030;;16;1;0;1;0
PERINAT_P;2022;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;M1140;;2;0;1;;
PERINAT_P;2022;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;M2050;;8;1;0;;
PERINAT_P;2022;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N2530;5.74;;;;;
PERINAT_P;2022;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N2800;13.87;;;;;
PERINAT_P;2022;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N280H;12.64;;;;;
PERINAT_P;2022;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;NAUT;3.26;;;;;
PERINAT_P;2022;380000026;CH FABRICE MARCHIOL LA MURE;380780031;N2800;0.8;;;;;
PERINAT_P;2022;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;M1140;0.5;;;;;
PERINAT_P;2022;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;M2050;4.24;;1;1;;
PERINAT_P;2022;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;MIVG;0.15;;;;;
PERINAT_P;2022;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2200;0.95;;;;;
PERINAT_P;2022;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2340;1.3;;;;;
PERINAT_P;2022;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2530;16.49;;;;;
PERINAT_P;2022;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2700;0.48;;;;;
PERINAT_P;2022;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2800;16.42;;;;;
PERINAT_P;2022;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N280H;16.42;;;;;
PERINAT_P;2022;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;NAUT;6.98;;;;;
PERINAT_P;2022;380000042;CH YVES TOURAINE;380780056;N2800;0.5;;;;;
PERINAT_P;2022;380000067;HOPITAL NORD - CHU38;380780080;M1030;0.21;0;1;0;1;0
PERINAT_P;2022;380000067;HOPITAL NORD - CHU38;380780080;M1140;11.24;0;1;1;;
PERINAT_P;2022;380000067;HOPITAL NORD - CHU38;380780080;M2050;13.69;0;1;1;;
PERINAT_P;2022;380000067;HOPITAL NORD - CHU38;380780080;MAUT;2.9;0;;;;
PERINAT_P;2022;380000067;HOPITAL NORD - CHU38;380780080;N2200;25.21;;;;;
PERINAT_P;2022;380000067;HOPITAL NORD - CHU38;380780080;N2340;62.58;;;;;
PERINAT_P;2022;380000067;HOPITAL NORD - CHU38;380780080;N2530;44.48;;;;;
PERINAT_P;2022;380000067;HOPITAL NORD - CHU38;380780080;N2700;1.24;;;;;
PERINAT_P;2022;380000067;HOPITAL NORD - CHU38;380780080;N2800;69.84;;;;;
PERINAT_P;2022;380000067;HOPITAL NORD - CHU38;380780080;NAUT;45.04;;;;;
PERINAT_P;2022;380000091;CH DE SAINT MARCELLIN;380780171;N2800;2;;;;;
PERINAT_P;2022;380000091;CH DE SAINT MARCELLIN;380780171;NAUT;0.05;;;;;
PERINAT_P;2022;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;M1030;0.35;;;;;
PERINAT_P;2022;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;M1140;1.36;;;;;
PERINAT_P;2022;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;M2050;11.42;;;;;
PERINAT_P;2022;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;MIVG;0.35;;;;;
PERINAT_P;2022;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2200;3.43;;;;;
PERINAT_P;2022;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2340;3.01;;;;;
PERINAT_P;2022;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2530;40.59;;;;;
PERINAT_P;2022;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2700;0.81;;;;;
PERINAT_P;2022;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2800;34.66;;;;;
PERINAT_P;2022;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N280H;7.29;;;;;
PERINAT_P;2022;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;NAUT;18.41;;;;;
PERINAT_P;2022;380000406;HOPITAL DE VOIRON - CHU38;380780080;M1030;;0;1;0;0;0
PERINAT_P;2022;380000406;HOPITAL DE VOIRON - CHU38;380780080;M1140;0.05;0;1;0;;
PERINAT_P;2022;380000406;HOPITAL DE VOIRON - CHU38;380780080;M2050;6.03;0;1;0;;
PERINAT_P;2022;380000406;HOPITAL DE VOIRON - CHU38;380780080;N2200;1;;;;;
PERINAT_P;2022;380000406;HOPITAL DE VOIRON - CHU38;380780080;N2340;4.77;;;;;
PERINAT_P;2022;380000406;HOPITAL DE VOIRON - CHU38;380780080;N2530;18.06;;;;;
PERINAT_P;2022;380000406;HOPITAL DE VOIRON - CHU38;380780080;N2700;1;;;;;
PERINAT_P;2022;380000406;HOPITAL DE VOIRON - CHU38;380780080;N2800;11.72;;;;;
PERINAT_P;2022;380000406;HOPITAL DE VOIRON - CHU38;380780080;NAUT;2.08;;;;;
PERINAT_P;2022;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;M1030;7.5;0;1;0;1;0
PERINAT_P;2022;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;M1140;2.73;0;1;;;
PERINAT_P;2022;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;M2050;8.6;0;1;1;;
PERINAT_P;2022;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;MAUT;1.8;0;;;;
PERINAT_P;2022;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;MIVG;1;0;;;;
PERINAT_P;2022;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2200;1.5;0;;;;
PERINAT_P;2022;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2340;0.5;0;;;;
PERINAT_P;2022;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2530;19.24;0;;;;
PERINAT_P;2022;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2700;1;0;;;;
PERINAT_P;2022;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2800;35.62;0;;;;
PERINAT_P;2022;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N280H;9;0;;;;
PERINAT_P;2022;380020123;CLINIQUE DES COTES DU RHONE;380021139;M2050;;1;0;0;;
PERINAT_P;2022;380020123;CLINIQUE DES COTES DU RHONE;380021139;N2800;1;;;;;
PERINAT_P;2022;380020123;CLINIQUE DES COTES DU RHONE;380021139;NAUT;1;;;;;
PERINAT_P;2022;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;M1030;;16;0;1;0;1
PERINAT_P;2022;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;M1140;1.45;3;0;1;;
PERINAT_P;2022;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;M2050;;6;0;1;;
PERINAT_P;2022;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;N2200;2.99;;;;;
PERINAT_P;2022;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;N2340;5.4;;;;;
PERINAT_P;2022;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;N2530;21.26;;;;;
PERINAT_P;2022;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;N2700;0.61;;;;;
PERINAT_P;2022;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;N2800;19.56;;;;;
PERINAT_P;2022;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;N280H;9.63;;;;;
PERINAT_P;2022;380780197;CLINIQUE ST VINCENT DE PAUL BOURGOIN;380798173;NAUT;0.07;;;;;
PERINAT_P;2022;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;MIVG;;1;;;;
PERINAT_P;2022;380785956;CLINIQUE DES CEDRES;380795211;M1030;0;14;;;;
PERINAT_P;2022;380785956;CLINIQUE DES CEDRES;380795211;M1140;0;8;0;1;;
PERINAT_P;2022;380785956;CLINIQUE DES CEDRES;380795211;M2050;0;7;0;1;;
PERINAT_P;2022;380785956;CLINIQUE DES CEDRES;380795211;MIVG;;5;;;;
PERINAT_P;2022;380785956;CLINIQUE DES CEDRES;380795211;N2340;1;;;;;
PERINAT_P;2022;380785956;CLINIQUE DES CEDRES;380795211;N2530;11.64;;;;;
PERINAT_P;2022;380785956;CLINIQUE DES CEDRES;380795211;N2700;0.5;;;;;
PERINAT_P;2022;380785956;CLINIQUE DES CEDRES;380795211;N2800;13.26;;;;;
PERINAT_P;2022;380786442;CLINIQUE BELLEDONNE;380798025;M1030;;19;1;;1;
PERINAT_P;2022;380786442;CLINIQUE BELLEDONNE;380798025;M1140;0.81;5;0;1;;
PERINAT_P;2022;380786442;CLINIQUE BELLEDONNE;380798025;M2050;;15;1;1;;
PERINAT_P;2022;380786442;CLINIQUE BELLEDONNE;380798025;MIVG;;3;;;;
PERINAT_P;2022;380786442;CLINIQUE BELLEDONNE;380798025;N2200;0.42;;;;;
PERINAT_P;2022;380786442;CLINIQUE BELLEDONNE;380798025;N2340;5.44;;;;;
PERINAT_P;2022;380786442;CLINIQUE BELLEDONNE;380798025;N2530;19.15;;;;;
PERINAT_P;2022;380786442;CLINIQUE BELLEDONNE;380798025;N2700;1;;;;;
PERINAT_P;2022;380786442;CLINIQUE BELLEDONNE;380798025;N2800;23.86;;;;;
PERINAT_P;2022;380786442;CLINIQUE BELLEDONNE;380798025;N280H;6.24;;;;;
PERINAT_P;2022;380786442;CLINIQUE BELLEDONNE;380798025;NAUT;1.53;;;;;
PERINAT_P;2022;390000040;CH LONS;390780146;M1030;8.12;0;1;0;0;
PERINAT_P;2022;390000040;CH LONS;390780146;M1140;3.25;0;0;1;;
PERINAT_P;2022;390000040;CH LONS;390780146;M2050;4;0;0;1;;
PERINAT_P;2022;390000040;CH LONS;390780146;N2200;3.58;;;;;
PERINAT_P;2022;390000040;CH LONS;390780146;N2340;5.46;;;;;
PERINAT_P;2022;390000040;CH LONS;390780146;N2530;22.04;;;;;
PERINAT_P;2022;390000040;CH LONS;390780146;N2800;16.48;;;;;
PERINAT_P;2022;390000040;CH LONS;390780146;NAUT;8.12;;;;;
PERINAT_P;2022;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;M1140;0.6;;0;0;;
PERINAT_P;2022;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;M2050;0.4;;0;0;;
PERINAT_P;2022;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;N2340;0.75;;;;;
PERINAT_P;2022;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;N2800;2.65;;;;;
PERINAT_P;2022;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;NAUT;2.21;;;;;
PERINAT_P;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;M1030;5.37;;;;;
PERINAT_P;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;M1140;4.23;;;;;
PERINAT_P;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;M2050;6.41;;;;;
PERINAT_P;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;MIVG;0.45;;;;;
PERINAT_P;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;N2200;11.14;;;;;
PERINAT_P;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;N2340;8.23;;;;;
PERINAT_P;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;N2530;16.56;;;;;
PERINAT_P;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;N2700;1.5;;;;;
PERINAT_P;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;N2800;7.77;;;;;
PERINAT_P;2022;390000222;CH LOUIS PASTEUR DOLE;390780609;NAUT;22.13;;;;;
PERINAT_P;2022;400000105;CENTRE HOSPITALIER DAX;400780193;M1030;;;1;0;0;0
PERINAT_P;2022;400000105;CENTRE HOSPITALIER DAX;400780193;M1140;0.5;;0;1;;
