BOR;AN;FI;RS;FI_EJ;UNI;LIT;LIT_PROXI;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;ETPSAL_MED;EFFLIB_MED;ETPSAL_INFSP;EFFLIB_INFSP;ETPSAL_INFNS;EFFLIB_INFNS;ETPSAL_AID;EFFLIB_AID;ETPSAL_KINE;EFFLIB_KINE;ETPSAL_APNM;EFFLIB_APNM
REA;2022;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;SIUNV;4;0;1460;431;;;1081;;;;0.93;0;0.11;0;2.22;0;2.01;0;1;0;1.51;0
REA;2022;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;SURVADU;6;6;2036;507;;;1402;;;;3.06;0;0;;5.38;;3;;;;0.67;
REA;2022;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;USIC;8;0;2920;715;;;2475;;;;3.56;1;0.3;0;8.6;0;9.04;0;0;0;0.15;0
REA;2022;400015103;GCS PAYS DE L'ADOUR;400015095;SURVADU;6;;2190;305;;;1893;;;;3;;;;5;;5;;;;0.2;
REA;2022;400015236;GCS DU MARSAN;400015145;SURVADU;4;;1344;144;;;553;;;;0;5;0;0;6;0;3;;;;2;
REA;2022;410000020;CH BLOIS SIMONE VEIL;410000087;REAADU;12;;4380;513;538;34;3120;20;44;74;4.31;0;0.62;0;27.1;0;17.95;0;0;0;2.44;0
REA;2022;410000020;CH BLOIS SIMONE VEIL;410000087;SITOT;8;0;2920;508;;;2053;;;;;;;;;;;;;;;
REA;2022;410000020;CH BLOIS SIMONE VEIL;410000087;SURVADU;6;6;2190;265;;;803;;;;1.13;0;0.15;0;6.36;0;4.15;0;0;0;0.65;0
REA;2022;410000020;CH BLOIS SIMONE VEIL;410000087;SURVENF;4;0;1460;592;;;1648;;;;0.99;0;1.3;0;2.62;0;2.02;0;0;0;0.34;0
REA;2022;410000020;CH BLOIS SIMONE VEIL;410000087;USIC;8;0;2920;508;;;2053;;;;0.57;0;0.44;0;8.28;0;7.13;0;0;0;1.41;0
REA;2022;410000038;CH VENDOME - MONTOIRE;410000095;SURVADU;10;;3650;707;;;3117;;;;2.8;0;0;0;9.8;0;8.8;0;1;0;2.8;0
REA;2022;410000202;POLYCLINIQUE BLOIS;410000319;SURVADU;10;0;3650;548;;;2417;;;;;30;;;7.3;;4.7;;;3;;
REA;2022;410004998;CLINIQUE DU SAINT COEUR - VENDOME;410000871;SURVADU;6;;2190;86;;;453;;;;1;;;;;;;;;;;
REA;2022;420000010;CH DE ROANNE;420780033;REAADU;12;;4754;404;413;23;4180;8;38;49;4.64;0;;;29.36;;19.83;;0.78;;5.46;
REA;2022;420000010;CH DE ROANNE;420780033;SITOT;12;;4380;1135;;;2845;;;;;;;;;;;;;;;
REA;2022;420000010;CH DE ROANNE;420780033;SIUNV;4;;1460;402;;;727;;;;0.8;0;;;5.91;;2;;;;0.04;
REA;2022;420000010;CH DE ROANNE;420780033;SURVADU;6;;1964;256;;;871;;;;1.68;0;0.55;;11.04;;7.3;;0.24;;1.91;
REA;2022;420000010;CH DE ROANNE;420780033;SURVENF;4;;1460;576;;;1738;;;;0.57;0;2.41;;1.97;;;;0.03;;0.03;
REA;2022;420000010;CH DE ROANNE;420780033;USIC;8;;2920;733;;;2118;;;;1.19;0;;;14.83;;5.77;;0.03;;3.27;
REA;2022;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;REAADU;8;;2920;189;191;9;1578;32;38;36;5.1;0;;;14.94;;6.29;;;;3.14;
REA;2022;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;SURVADU;2;0;730;184;;;1163;;;;1.1;0;3.98;;;;1;;;;0.25;
REA;2022;420000234;CH DE FIRMINY;420780652;SURVADU;8;;2820;350;;;2431;;;;2.1;;;;14.61;;3.06;;;;2.12;
REA;2022;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;REAADU;8;;2920;242;257;5;2499;30;46;46;3.6;;0.66;;21.53;;13.32;;0.5;;1.87;
REA;2022;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;SURVADU;8;;2920;814;;;1736;;;;0.57;;0.34;;9.09;;6.02;;0.5;;0.56;
REA;2022;420010241;INSTITUT DE CANCERO ET HEMATO - CHU42;420784878;AUTSI;13;;4745;175;;;3991;;;;2.91;;1;;18.77;;12.14;;0;;9.15;
REA;2022;420010241;INSTITUT DE CANCERO ET HEMATO - CHU42;420784878;SITOT;13;;4745;175;;;3991;;;;;;;;;;;;;;;
REA;2022;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;REAADU;8;;2920;298;314;11;3382;17;43;46;;2;1;;25.79;;14.11;;;;;
REA;2022;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;SITOT;8;;2920;671;;;2361;;;;;;;;;;;;;;;
REA;2022;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;SURVADU;16;0;5840;992;;;3729;;;;;;0.5;;12.26;;9.68;;;;;
REA;2022;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;USIC;8;;2920;671;;;2361;;;;;;0.5;;9.15;;6.47;;;;;
REA;2022;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;SURVADU;5;;1825;287;;;1124;;;;0.2;2;;;6.3;;3;;0.1;3;;
REA;2022;420780637;CH DU GIER - MCO;420002495;SURVADU;6;;2114;328;;;1393;;;;0.42;;;;15.58;;;;;;3.54;
REA;2022;420782310;CLINIQUE DU RENAISON;420000853;SURVADU;7;;2555;382;;;1729;;;;;6;;;4.24;;4.01;;;;;
REA;2022;420785354;HOPITAL NORD - CHU42;420784878;AUTSI;2;0;730;13;;;352;;;;;;0;;0;;0;;0;;0;
REA;2022;420785354;HOPITAL NORD - CHU42;420784878;REAADU;42;;15695;1967;2040;89;14418;12;35;130;16.87;;1.92;;144.01;;45.71;;3.72;;22.75;
REA;2022;420785354;HOPITAL NORD - CHU42;420784878;REAENF;8;;2920;541;554;37;2237;5;;;4.41;;2.07;;22.19;;5.28;;0.24;;4.58;
REA;2022;420785354;HOPITAL NORD - CHU42;420784878;SITOT;20;0;7300;1832;;;6638;;;;;;;;;;;;;;;
REA;2022;420785354;HOPITAL NORD - CHU42;420784878;SIUNV;6;0;2190;474;;;2164;;;;1.25;;0;;4.28;;2.01;;0;;2.16;
REA;2022;420785354;HOPITAL NORD - CHU42;420784878;SURVADU;17;9;6205;1517;;;4130;;;;0.1;;1;;30.94;;16.92;;1.07;;6.25;
REA;2022;420785354;HOPITAL NORD - CHU42;420784878;SURVENF;8;0;2920;947;;;3654;;;;0.62;;3.11;;5.67;;0;;0;;0;
REA;2022;420785354;HOPITAL NORD - CHU42;420784878;USIC;12;0;4380;1345;;;4122;;;;1.91;;0.6;;17.68;;10.66;;0.22;;4.48;
REA;2022;430000109;CLINIQUE BON SECOURS;430000372;SURVADU;4;0;1460;154;;;435;;;;;5;0.1;;1;;1;;;;0.5;
REA;2022;430000117;CH EMILE ROUX LE PUY;430000018;REAADU;8;;2920;269;275;13;3452;3;55;54;4.65;0;1.27;0;20.7;0;8.78;0;0;0;2.37;0
REA;2022;430000117;CH EMILE ROUX LE PUY;430000018;SITOT;10;0;3650;933;;;2016;;;;;;;;;;;;;;;
REA;2022;430000117;CH EMILE ROUX LE PUY;430000018;SIUNV;4;0;1460;341;;;838;;;;0.21;0;0;0;0;0;0;0;0;0;0.14;0
REA;2022;430000117;CH EMILE ROUX LE PUY;430000018;SURVADU;4;4;1460;147;;;501;;;;1.11;0;0.73;0;6.9;0;8.44;0;0;0;0.93;0
REA;2022;430000117;CH EMILE ROUX LE PUY;430000018;USIC;6;0;2190;592;;;1178;;;;1.14;0;0.5;0;8.59;0;1.2;0;0;0;0.74;0
REA;2022;440000016;CH DE SAINT NAZAIRE;440000057;REAADU;12;;4380;540;552;23;3652;5;43;29;8.96;;;;26.82;;19.16;;1.04;;5.33;
REA;2022;440000016;CH DE SAINT NAZAIRE;440000057;SITOT;14;;5110;1510;;;4406;;;;;;;;;;;;;;;
REA;2022;440000016;CH DE SAINT NAZAIRE;440000057;SIUNV;4;;1460;471;;;1522;;;;0.56;;;;4.8;;4.5;;0.5;;1;
REA;2022;440000016;CH DE SAINT NAZAIRE;440000057;SURVADU;10;10;3650;801;;;2601;;;;1.6;;;;10.84;;8.27;;0.28;;1.8;
REA;2022;440000016;CH DE SAINT NAZAIRE;440000057;SURVENF;4;;1460;753;;;2259;;;;0.4;;;;4.27;;4.27;;;;;
REA;2022;440000016;CH DE SAINT NAZAIRE;440000057;USIC;10;;3650;1039;;;2884;;;;1.52;;;;13.8;;8.35;;;;1.12;
REA;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;AUTSI;47;47;17155;1574;;;15306;;;;4.74;;2.6;;47.23;;35.65;;0.5;;6.41;
REA;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;REAADU;42;;15435;2041;2110;105;13719;13;39;87;21.82;;0;;109.62;;73.52;;1.11;;5.81;
REA;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;REAENF;10;;3650;640;700;41;3627;10;;;3.99;;43.99;;47.04;;11.71;;0;;7.09;
REA;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;SITOT;47;47;17155;1574;;;15306;;;;;;;;;;;;;;;
REA;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;SURVADU;9;9;3285;560;;;1772;;;;11.67;;0;;14.63;;9.98;;0.16;;0.79;
REA;2022;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;SURVENF;16;16;6156;1230;;;7084;;;;8.86;;4.74;;18.66;;15.66;;0;;4.37;
REA;2022;440000404;CLINIQUE SAINTE MARIE;440000925;SURVADU;4;;1460;27;;;82;;;;;;;;;;;;;;;
REA;2022;440000412;CLINIQUE BRETECHE VIAUD;440000941;SURVADU;10;;3650;181;;;1275;;;;1;0;0;0;4.3;0;4.9;0;;1;4;2
REA;2022;440000503;CH CNP SITE CHATEAUBRIANT;440000313;SITOT;6;;2190;411;;;1553;;;;;;;;;;;;;;;
REA;2022;440000503;CH CNP SITE CHATEAUBRIANT;440000313;SURVADU;6;;1830;432;;;1443;;;;;;;;6.71;;6.21;;;;1.17;
REA;2022;440000503;CH CNP SITE CHATEAUBRIANT;440000313;USIC;6;;2190;411;;;1553;;;;;;;;5.44;;2.65;;;;0.1;
REA;2022;440001113;ICO - SITE GAUDUCHEAU;490017258;SURVADU;8;;2835;342;;;2613;;;;1.5;;10.56;;;;7.06;;0.15;;0.1;
REA;2022;440002020;POLYCLINIQUE DE L'EUROPE;440001386;SURVADU;5;;1825;335;;;1355;;;;;;;;5;;5;;;;0.5;
REA;2022;440017598;CHU DE NANTES SITE LAENNEC;440000289;AUTSI;10;8;3650;297;;;3238;;;;3.78;;0;;35.95;;27.6;;0.5;;1.78;
REA;2022;440017598;CHU DE NANTES SITE LAENNEC;440000289;REAADU;41;;14965;2706;2938;132;13207;28;29;148;13.33;;;;89.04;;52.25;;0.32;;2.81;
REA;2022;440017598;CHU DE NANTES SITE LAENNEC;440000289;SITOT;54;52;19710;4922;;;18122;;;;;;;;;;;;;;;
REA;2022;440017598;CHU DE NANTES SITE LAENNEC;440000289;SIUNV;8;8;2920;1124;;;2885;;;;2;;0.36;;5.45;;5.59;;0;;0.71;
REA;2022;440017598;CHU DE NANTES SITE LAENNEC;440000289;SURVADU;18;18;6570;1390;;;4546;;;;11.78;;0;;16.53;;9.55;;0.13;;0.44;
REA;2022;440017598;CHU DE NANTES SITE LAENNEC;440000289;USIC;36;36;13140;3501;;;11999;;;;2.45;;0;;36.6;;30.96;;0;;0.56;
REA;2022;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;SURVADU;8;;2920;368;;;1974;;;;1;;;;7.9;;5.67;;;;3.35;
REA;2022;440029379;CLINIQUE JULES VERNE;440000974;SURVADU;4;;1460;182;;;442;;;;;18;;;3.95;;2.83;;;;1.67;
REA;2022;440033819;SANTE ATLANTIQUE;440006344;SURVADU;14;;5124;835;;;4342;;;;;;12;;;;12;;;;;
REA;2022;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;SITOT;8;;2920;877;;;2692;;;;;;;;;;;;;;;
REA;2022;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;SURVADU;40;;14600;3669;;;14508;;;;;25;;;24.28;;17.75;;;;1.81;
REA;2022;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;USIC;8;;2920;877;;;2692;;;;;14;;;9.44;;4.77;;;;0.87;
REA;2022;450000047;CH DEZARNAULDS - GIEN;450000096;SURVADU;0;;1098;120;;;944;;;;;;;;2.91;;3.45;;0.4;;0.79;
REA;2022;450000062;CH AGGLOMERATION MONTARGOISE;450000104;REAADU;12;;4575;566;636;46;4194;5;43;114;3.03;;;;30.04;;22.62;;;;7.01;
REA;2022;450000062;CH AGGLOMERATION MONTARGOISE;450000104;SITOT;6;;2095;398;;;1805;;;;;;;;;;;;;;;
REA;2022;450000062;CH AGGLOMERATION MONTARGOISE;450000104;SURVADU;10;6;3451;479;;;2605;;;;1.39;;;;3.67;;4.12;;;;1.51;
REA;2022;450000062;CH AGGLOMERATION MONTARGOISE;450000104;SURVENF;4;;1460;231;;;687;;;;0.29;;0.78;;3.22;;0.88;;;;1.95;
REA;2022;450000062;CH AGGLOMERATION MONTARGOISE;450000104;USIC;6;;2095;398;;;1805;;;;0.27;4;;;0.8;;0.97;;;;;
REA;2022;450000245;CLINIQUE L'ARCHETTE;450000542;SURVADU;11;;4015;369;;;1459;;;;;7;1;;4.48;;4.97;;;;;
REA;2022;450000294;ORELIANCE - REINE BLANCHE;450000591;SITOT;12;;4380;864;;;3862;;;;;;;;;;;;;;;
REA;2022;450000294;ORELIANCE - REINE BLANCHE;450000591;SURVADU;12;;4380;714;;;4009;;;;17;;0.3;;6.32;;4.4;;;;;
REA;2022;450000294;ORELIANCE - REINE BLANCHE;450000591;USIC;12;;4380;864;;;3862;;;;17;;0.35;;12.62;;8.79;;;;;
REA;2022;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;AUTSI;18;;6570;176;;;2831;;;;;;2.1;;1;;1.1;;;;;
REA;2022;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;REAADU;38;;13870;1406;1471;92;11348;4;42;95;;;0.7;;84.5;;51.8;;;;8.4;
REA;2022;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;REAENF;4;;1460;207;212;5;1054;34;;;;;4.9;;7.7;;;;;;;
REA;2022;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;SITOT;37;;13505;2240;;;8887;;;;;;;;;;;;;;;
REA;2022;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;SIUNV;6;;2190;615;;;1873;;;;;;;;7.4;;7.1;;;;0.9;
REA;2022;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;SURVADU;67;;24455;1959;;;11961;;;;;;;;6.4;;5.1;;;;1;
REA;2022;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;SURVENF;16;;5840;1626;;;5585;;;;;;11.2;;7.7;;10.5;;;;0.3;
REA;2022;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;USIC;13;;4745;1449;;;4183;;;;;;;;18.8;;5.9;;;;1.4;
REA;2022;450010079;ORELIANCE - LONGUES ALLEES;450000195;SURVADU;12;;4380;929;;;3774;;;;;19;0.35;;9.46;;6.6;;;;;
REA;2022;460000045;CH FIGEAC SITE MARTIN MALVY;460780083;SURVADU;6;;2190;381;;;1342;;;;1;;5.62;;;;6.36;;;;;
REA;2022;460000110;CH JEAN ROUGIER CAHORS;460780216;REAADU;8;;2920;303;315;10;2292;21;39;50;4.85;0;0.47;0;19;0;12;0;0;0;0.5;0
REA;2022;460000110;CH JEAN ROUGIER CAHORS;460780216;SITOT;4;;1460;316;;;1348;;;;;;;;;;;;;;;
REA;2022;460000110;CH JEAN ROUGIER CAHORS;460780216;SIUNV;4;;1460;316;;;1348;;;;2;0;0;0;6;0;5;0;0;0;0;0
REA;2022;460000110;CH JEAN ROUGIER CAHORS;460780216;SURVADU;4;;1460;30;;;106;;;;2;0;0;0;5.3;0;6.1;0;0;0;0.5;0
REA;2022;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;REAADU;0;;;49;49;7;196;8;30;15;;;;;;;;;;;;
REA;2022;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;SITOT;12;;4380;957;;;3506;;;;;;;;;;;;;;;
REA;2022;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;SURVADU;10;;3650;599;;;2294;;;;;29;;;7.42;;3.7;;;;0.74;
REA;2022;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;USIC;12;;4380;957;;;3506;;;;;11;;;11.12;;5.56;;;;1.11;
REA;2022;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;REAADU;12;;4106;408;420;26;4021;33;40;51;7.56;;1.24;;37.01;;22.96;;;;4.98;
REA;2022;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;SITOT;6;;1808;599;;;1843;;;;;;;;;;;;;;;
REA;2022;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;SIUNV;6;;1808;599;;;1843;;;;0.81;;0.04;;2.08;;2.11;;;;1.04;
REA;2022;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;SURVADU;6;6;1440;266;;;1375;;;;1.9;;;;6.32;;6.46;;;;1.76;
REA;2022;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;SURVENF;4;4;1506;360;;;1508;;;;0.9;;;;5.8;;;;;;0.5;
REA;2022;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;SURVADU;6;;2190;535;;;2009;;;;0.2;;0.75;;8.71;;8.88;;;;1.75;
REA;2022;470016049;GCS POLE DE SANTE DU VILLENEUVOIS;470016023;SURVADU;12;0;4380;531;;;2273;;;;;;0.5;;4.5;;3.25;;;;2.2;
REA;2022;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;REAADU;3;;1095;169;173;6;1365;2;42;46;2.01;;0.4;;11.37;;11.41;;;;0.63;
REA;2022;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;SURVADU;3;3;1095;111;;;285;;;;2;;2.58;;0.42;;;;;;;
REA;2022;490000049;CHR ANGERS SITE LARREY;490000031;AUTSI;63;12;22623;2652;;;17747;;;;3.5;;0.41;;38.58;;35.56;;;;2;
REA;2022;490000049;CHR ANGERS SITE LARREY;490000031;REAADU;51;;19659;2963;3150;396;17214;6;31;292;14.78;;3.36;;133.43;;72.08;;0.32;;20.72;
REA;2022;490000049;CHR ANGERS SITE LARREY;490000031;REAENF;5;;1885;406;418;14;1994;21;;;3.67;;3.19;;8.75;;6.02;;;;0.25;
REA;2022;490000049;CHR ANGERS SITE LARREY;490000031;SITOT;93;12;33557;5443;;;27002;;;;;;;;;;;;;;;
REA;2022;490000049;CHR ANGERS SITE LARREY;490000031;SIUNV;10;0;3650;1023;;;3247;;;;0.38;;;;10.61;;9.69;;;;;
REA;2022;490000049;CHR ANGERS SITE LARREY;490000031;SURVADU;26;14;9490;1284;;;5648;;;;4;;1.66;;46.36;;33.84;;0.08;;1.54;
REA;2022;490000049;CHR ANGERS SITE LARREY;490000031;SURVENF;3;3;1095;137;;;297;;;;1;;1.91;;5.25;;3.61;;;;0.15;
REA;2022;490000049;CHR ANGERS SITE LARREY;490000031;USIC;20;0;7284;1768;;;6008;;;;8.57;;;;16.3;;13.96;;;;;
REA;2022;490000155;ICO - SITE PAUL PAPIN;490017258;SURVADU;5;;1825;282;;;1667;;;;1.19;;0.4;;10.36;;1.84;;0.4;;0.2;
REA;2022;490000262;CLINIQUE SAINT JOSEPH;490000171;SITOT;7;;2555;967;;;2131;;;;;;;;;;;;;;;
REA;2022;490000262;CLINIQUE SAINT JOSEPH;490000171;SURVADU;18;;6570;1186;;;4729;;;;;;;;6.39;10;4;6;;;;
REA;2022;490000262;CLINIQUE SAINT JOSEPH;490000171;USIC;7;;2555;967;;;2131;;;;;;;;9.95;12;2;2;;;;
REA;2022;490000635;CH DE CHOLET;490000676;REAADU;12;;4296;414;418;38;3083;4;41;48;4.95;;1;;27.95;;18.2;;;;3.8;
REA;2022;490000635;CH DE CHOLET;490000676;SITOT;6;;2190;544;;;1892;;;;;;;;;;;;;;;
REA;2022;490000635;CH DE CHOLET;490000676;SURVADU;4;4;1264;328;;;1164;;;;1.05;;;;4.55;;4.8;;1.25;;;
REA;2022;490000635;CH DE CHOLET;490000676;USIC;6;;2190;544;;;1892;;;;1.63;;;;5.96;;5.65;;;;0.98;
REA;2022;490001765;CH DE SAUMUR;490528452;SITOT;6;;2190;443;;;1424;;;;;;;;;;;;;;;
REA;2022;490001765;CH DE SAUMUR;490528452;SURVADU;6;;2190;408;;;1958;;;;1.18;;;;5.82;;2.68;;;;0.86;
REA;2022;490001765;CH DE SAUMUR;490528452;USIC;6;;2190;443;;;1424;;;;1.27;;;;5.83;;2.68;;;;0.86;
REA;2022;490002037;POLYCLINIQUE DU PARC;490000890;SURVADU;8;;2920;357;;;1217;;;;;;;;2;;5.47;;;;;
REA;2022;490014909;CLINIQUE DE L'ANJOU;490008109;SURVADU;12;;4380;638;;;2738;;;;;24;;;16.24;;11.81;;;;1.55;
REA;2022;500000021;CHAG - SITE AVRANCHES;500000054;REAADU;8;;2906;415;423;26;2992;17;31;50;5.9;;;;25.43;;17.85;;;;1.35;
REA;2022;500000021;CHAG - SITE AVRANCHES;500000054;SURVADU;4;;1326;468;;;2232;;;;0.01;;;;;;;;;;;
REA;2022;500000146;HOPITAL PRIVÉ DE LA BAIE;500000500;SURVADU;4;;1460;204;;;714;;;;;;0.2;;5.67;;1.83;;;;;
REA;2022;500000187;CHPC - SITE CHERBOURG;500000013;REAADU;12;;4380;583;588;41;3181;4;29;88;2.54;;;;25.12;;18.14;;;;3.69;
REA;2022;500000187;CHPC - SITE CHERBOURG;500000013;SITOT;16;;5840;1958;;;5898;;;;;;;;;;;;;;;
REA;2022;500000187;CHPC - SITE CHERBOURG;500000013;SIUNV;6;;2190;617;;;1724;;;;0.7;;;;6.99;;4.78;;;;2.42;
REA;2022;500000187;CHPC - SITE CHERBOURG;500000013;SURVADU;7;;2555;106;;;389;;;;;;;;4.47;;2.75;;;;1.23;
REA;2022;500000187;CHPC - SITE CHERBOURG;500000013;SURVENF;4;;1460;613;;;1634;;;;0.17;;1.99;;0.58;;;;;;1.42;
REA;2022;500000187;CHPC - SITE CHERBOURG;500000013;USIC;10;;3650;1341;;;4174;;;;2;;;;14.87;;8.12;;;;2.88;
REA;2022;500000203;POLYCLINIQUE DE LA MANCHE - SAINT-LO;500000542;SURVADU;4;;1460;123;;;233;;;;;1;;;1.6;;0.25;;;3;;
REA;2022;500000450;CH MEMORIAL - SAINT-LO;500000112;REAADU;8;;2920;245;253;15;2198;11;43;17;5.69;;;;18.26;;13.01;;;;1.91;
REA;2022;500000450;CH MEMORIAL - SAINT-LO;500000112;SITOT;10;;3650;818;;;2769;;;;;;;;;;;;;;;
REA;2022;500000450;CH MEMORIAL - SAINT-LO;500000112;SIUNV;4;;1460;325;;;1029;;;;1.36;;;;2.99;;2.22;;;;0.17;
REA;2022;500000450;CH MEMORIAL - SAINT-LO;500000112;SURVADU;4;;1460;235;;;913;;;;0.6;;;;4;;1;;;;;
REA;2022;500000450;CH MEMORIAL - SAINT-LO;500000112;USIC;6;;2190;493;;;1740;;;;0.85;;;;7.07;;4.63;;;;0.17;
REA;2022;500002357;POLYCLINIQUE DU COTENTIN;500002233;SURVADU;4;;1460;101;;;146;;;;;1;0.1;;0.2;;0.2;;;;0.2;
REA;2022;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;REAADU;7;;2739;240;244;9;2465;11;39;39;6.97;;0.67;;19.55;;14.73;;;;3.71;
REA;2022;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;SURVADU;8;;2494;446;;;1961;;;;0.15;;;;9.1;;3.34;;;;1.18;
REA;2022;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;SURVADU;4;;1460;378;;;1133;;;;0.16;;0.25;;5.23;;3.94;;;;0.3;
REA;2022;510000516;INSTITUT GODINOT;510000136;REAADU;0;;155;17;17;3;51;41;30;2;;;;;;;;;;;;
REA;2022;510000516;INSTITUT GODINOT;510000136;SURVADU;5;;1670;281;;;1064;;;;1.85;;;;11;;4;;;;;
REA;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;AUTSI;8;0;2920;428;;;4079;;;;0.5;;0.5;0;7.92;0;4.6;0;0;0;0.25;0
REA;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;REAADU;24;;8596;1136;1223;75;7419;30;34;70;7.99;;3.04;0;62.24;0;34.74;0;0;0;13.81;0
REA;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;SITOT;24;0;8760;2265;;;8830;;;;;;;;;;;;;;;
REA;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;SURVADU;12;12;4380;747;;;3907;;;;0.25;;1;0;17.44;0;16;0;0;0;4.79;0
REA;2022;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;USIC;16;0;5840;1837;;;4751;;;;0.6;;1;0;22.23;0;10.3;0;0;0;3;0
REA;2022;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;AUTSI;0;0;0;34;;;1056;;;;;;0;0;0;0;0;0;0;0;0;0
REA;2022;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;REAENF;6;;2190;367;386;37;1627;35;;;1.69;;8.63;0;12.05;0;8.96;0;0;0;0.35;0
REA;2022;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;SITOT;0;0;0;34;;;1056;;;;;;;;;;;;;;;
REA;2022;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;SURVENF;8;8;2920;408;;;2326;;;;;;5.21;0;5.83;0;8.73;0;0;0;2.68;0
REA;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;AUTSI;6;0;2190;602;;;1798;;;;0.5;;0.75;0;13.38;0;2;0;0;0;3.31;0
REA;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;REAADU;15;;5470;679;695;97;4748;30;49;59;6.21;;1.86;0;38.46;0;23.29;0;0;0;12.3;0
REA;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;SITOT;14;0;5110;1606;;;4496;;;;;;;;;;;;;;;
REA;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;SIUNV;8;0;2920;1004;;;2698;;;;1.15;;1.06;0;12.31;0;6.82;0;0;0;2.16;0
REA;2022;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;SURVADU;6;;2190;712;;;2106;;;;2.97;;0.63;0;14.44;0;11.24;0;0;0;4;0
REA;2022;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;REAADU;10;;3650;352;361;15;2330;38;44;54;;;;;18.87;;8.9;;;;1.45;
REA;2022;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;SITOT;12;;4380;966;;;3023;;;;;;;;;;;;;;;
REA;2022;510024979;POLYCLINIQUE REIMS - BEZANNES;510000532;SURVADU;20;;7300;1198;;;4191;;;;;;;;16.36;;15.71;;;;1.45;
