BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP;EMSSR
SSR;2022;170780621;POLYCLINIQUE SAINT GEORGES;170000285;SSR_A50;1;60;;5;;12256;;3017;
SSR;2022;170780621;POLYCLINIQUE SAINT GEORGES;170000285;SSR_TOT;;60;21900;5;420;12256;20;3017;0
SSR;2022;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;SSR_A;;;;30;0;0;0;11767;
SSR;2022;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;SSR_A50;1;;;2;;0;;992;
SSR;2022;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;SSR_A51;1;;;28;;0;;10775;
SSR;2022;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;SSR_TOT;;;;30;0;0;0;11767;0
SSR;2022;170780803;CENTRE DE READAPTATION D'OLERON;170017321;SSR_A;;9;3285;1;105;1688;2;170;
SSR;2022;170780803;CENTRE DE READAPTATION D'OLERON;170017321;SSR_A50;1;9;;1;;1688;;170;
SSR;2022;170780803;CENTRE DE READAPTATION D'OLERON;170017321;SSR_A51;1;;;;;0;;0;
SSR;2022;170780803;CENTRE DE READAPTATION D'OLERON;170017321;SSR_A52;1;;;;;0;;0;
SSR;2022;170780803;CENTRE DE READAPTATION D'OLERON;170017321;SSR_A54;1;;;;;0;;0;
SSR;2022;170780803;CENTRE DE READAPTATION D'OLERON;170017321;SSR_A55;1;;;;;0;;0;
SSR;2022;170780803;CENTRE DE READAPTATION D'OLERON;170017321;SSR_E;;31;11315;1;249;4874;13;739;
SSR;2022;170780803;CENTRE DE READAPTATION D'OLERON;170017321;SSR_E50;1;31;;1;;4874;;739;
SSR;2022;170780803;CENTRE DE READAPTATION D'OLERON;170017321;SSR_E51;1;;;;;0;;0;
SSR;2022;170780803;CENTRE DE READAPTATION D'OLERON;170017321;SSR_E52;1;;;;;0;;0;
SSR;2022;170780803;CENTRE DE READAPTATION D'OLERON;170017321;SSR_E54;1;;;;;0;;0;
SSR;2022;170780803;CENTRE DE READAPTATION D'OLERON;170017321;SSR_E55;1;;;;;0;;0;
SSR;2022;170780803;CENTRE DE READAPTATION D'OLERON;170017321;SSR_TOT;;40;14600;2;354;6562;15;909;
SSR;2022;170781199;CENTRE ALCOOLOGIQUE ALPHA - ROYAN;170000400;SSR_A;;52;18130;;465;16416;0;0;
SSR;2022;170781199;CENTRE ALCOOLOGIQUE ALPHA - ROYAN;170000400;SSR_A58;1;52;;;;16416;;0;
SSR;2022;170781199;CENTRE ALCOOLOGIQUE ALPHA - ROYAN;170000400;SSR_TOT;;52;18130;;465;16416;0;0;0
SSR;2022;170784110;SSR CH LA ROCHELLE;170024194;SSR_A;;60;21432;5;612;20710;20;1635;
SSR;2022;170784110;SSR CH LA ROCHELLE;170024194;SSR_A50;1;5;;5;;874;;1635;
SSR;2022;170784110;SSR CH LA ROCHELLE;170024194;SSR_A52;1;;;;;0;;0;
SSR;2022;170784110;SSR CH LA ROCHELLE;170024194;SSR_A59;1;55;;;;19836;;0;
SSR;2022;170784110;SSR CH LA ROCHELLE;170024194;SSR_TOT;;60;21432;5;612;20710;20;1635;0
SSR;2022;170792220;CH SAINTONGE - SSR;170780175;SSR_A;;;;16;0;0;0;3992;
SSR;2022;170792220;CH SAINTONGE - SSR;170780175;SSR_A52;1;;;16;;0;;3992;
SSR;2022;170792220;CH SAINTONGE - SSR;170780175;SSR_A59;1;;;;;0;;0;
SSR;2022;170792220;CH SAINTONGE - SSR;170780175;SSR_E;;;;4;0;0;0;478;
SSR;2022;170792220;CH SAINTONGE - SSR;170780175;SSR_E50;1;;;4;;0;;478;
SSR;2022;170792220;CH SAINTONGE - SSR;170780175;SSR_TOT;;;;20;0;0;0;4470;1
SSR;2022;170803431;CARDIOCEAN - PUILBOREAU;920030269;SSR_A;;77;28105;20;1340;25509;0;7262;
SSR;2022;170803431;CARDIOCEAN - PUILBOREAU;920030269;SSR_A53;1;77;;20;;25509;;7262;
SSR;2022;170803431;CARDIOCEAN - PUILBOREAU;920030269;SSR_TOT;;77;28105;20;1340;25509;0;7262;0
SSR;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;SSR_A;;50;18250;10;460;17719;40;1652;
SSR;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;SSR_A53;1;0;;10;;0;;1652;
SSR;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;SSR_A59;1;50;;0;;17719;;0;
SSR;2022;180000010;CH BOURGES - JACQUES COEUR;180000028;SSR_TOT;;50;18250;10;460;17719;40;1652;0
SSR;2022;180000283;CH SAINT AMAND-MONTROND;180000069;SSR_A;;0;1164;10;38;1051;4;475;
SSR;2022;180000283;CH SAINT AMAND-MONTROND;180000069;SSR_A50;1;0;;;;1051;;0;
SSR;2022;180000283;CH SAINT AMAND-MONTROND;180000069;SSR_A59;1;;;10;;0;;475;
SSR;2022;180000283;CH SAINT AMAND-MONTROND;180000069;SSR_TOT;;0;1164;10;38;1051;4;475;0
SSR;2022;180000333;CH SANCERRE;180000093;SSR_A;;30;10950;;130;5168;13;0;
SSR;2022;180000333;CH SANCERRE;180000093;SSR_A50;1;;;;;0;;0;
SSR;2022;180000333;CH SANCERRE;180000093;SSR_A59;1;30;;;;5168;;0;
SSR;2022;180000333;CH SANCERRE;180000093;SSR_TOT;;30;10950;;130;5168;13;0;0
SSR;2022;180000598;CTRE DE READAPTATION GUILLAUME VARYE;180000887;SSR_A;;44;10692;10;391;12560;32;5523;
SSR;2022;180000598;CTRE DE READAPTATION GUILLAUME VARYE;180000887;SSR_A50;1;44;;10;;12560;;5523;
SSR;2022;180000598;CTRE DE READAPTATION GUILLAUME VARYE;180000887;SSR_A59;1;;;;;0;;0;
SSR;2022;180000598;CTRE DE READAPTATION GUILLAUME VARYE;180000887;SSR_TOT;;44;10692;10;391;12560;32;5523;0
SSR;2022;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;SSR_A;;55;20075;;370;13836;33;0;
SSR;2022;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;SSR_A50;1;;;;;0;;0;
SSR;2022;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;SSR_A59;1;55;;;;13836;;0;
SSR;2022;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;SSR_TOT;;55;20075;;370;13836;33;0;0
SSR;2022;180003345;CH DE VIERZON SITE LA NOUE;180000051;SSR_A;;92;33580;17;597;26082;74;3159;
SSR;2022;180003345;CH DE VIERZON SITE LA NOUE;180000051;SSR_A50;1;18;;;;6518;;0;
SSR;2022;180003345;CH DE VIERZON SITE LA NOUE;180000051;SSR_A51;1;5;;1;;696;;1;
SSR;2022;180003345;CH DE VIERZON SITE LA NOUE;180000051;SSR_A52;1;20;;4;;4907;;1042;
SSR;2022;180003345;CH DE VIERZON SITE LA NOUE;180000051;SSR_A59;1;49;;12;;13961;;2116;
SSR;2022;180003345;CH DE VIERZON SITE LA NOUE;180000051;SSR_TOT;;92;33580;17;597;26082;74;3159;1
SSR;2022;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;SSR_A;;40;13505;;257;10921;27;0;
SSR;2022;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;SSR_A50;1;20;;;;3571;;0;
SSR;2022;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;SSR_A51;0;0;;;;2619;;0;
SSR;2022;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;SSR_A52;0;0;;;;656;;0;
SSR;2022;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;SSR_A59;1;20;;;;4075;;0;
SSR;2022;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;SSR_TOT;;40;13505;;257;10921;27;0;0
SSR;2022;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;SSR_A;;44;5368;10;267;7152;6;2691;
SSR;2022;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;SSR_A50;1;44;;10;;7152;;2691;
SSR;2022;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;SSR_A59;1;;;;;0;;0;
SSR;2022;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;SSR_TOT;;44;5368;10;267;7152;6;2691;
SSR;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SSR_A;;102;36819;5;1005;32715;66;988;
SSR;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SSR_A50;1;34;;1;;11004;;47;
SSR;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SSR_A51;1;1;;3;;329;;886;
SSR;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SSR_A52;1;26;;1;;8268;;55;
SSR;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SSR_A59;1;41;;;;13114;;0;
SSR;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SSR_E50;1;;;;;0;;0;
SSR;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SSR_E51;1;;;;;0;;0;
SSR;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SSR_E52;1;;;;;0;;0;
SSR;2022;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;SSR_TOT;;102;36819;5;1005;32715;66;988;0
SSR;2022;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;SSR_A;;20;6656;0;205;5528;5;0;
SSR;2022;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;SSR_A50;1;20;;0;;5528;;0;
SSR;2022;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;SSR_TOT;;20;6656;0;205;5528;5;0;0
SSR;2022;190000091;CENTRE HOSPITALIER D'USSEL;190000075;SSR_A;;40;14004;0;393;10937;12;0;
SSR;2022;190000091;CENTRE HOSPITALIER D'USSEL;190000075;SSR_A50;1;30;;0;;7596;;0;
SSR;2022;190000091;CENTRE HOSPITALIER D'USSEL;190000075;SSR_A59;1;10;;0;;3341;;0;
SSR;2022;190000091;CENTRE HOSPITALIER D'USSEL;190000075;SSR_TOT;;40;14004;0;393;10937;12;0;0
SSR;2022;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;SSR_A;;30;10950;44;226;6989;8;8544;
SSR;2022;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;SSR_A50;1;20;;;;5102;;0;
SSR;2022;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;SSR_A53;1;5;;16;;366;;5003;
SSR;2022;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;SSR_A54;1;;;12;;0;;116;
SSR;2022;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;SSR_A55;1;5;;16;;1521;;3425;
SSR;2022;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;SSR_TOT;;30;10950;44;226;6989;8;8544;0
SSR;2022;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;SSR_A;;30;10950;;220;6992;8;0;
SSR;2022;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;SSR_A59;1;30;;;;6992;;0;
SSR;2022;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU;190000059;SSR_TOT;;30;10950;;220;6992;8;0;
SSR;2022;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;SSR_A;;81;29565;10;665;28844;87;5132;
SSR;2022;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;SSR_A50;1;54;;;;5850;;0;
SSR;2022;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;SSR_A59;1;27;;10;;22994;;5132;
SSR;2022;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;SSR_TOT;;81;29565;10;665;28844;87;5132;
SSR;2022;190009985;SSR EN ADDICTOLOGIE;190000117;SSR_A;;2;730;;46;371;0;0;
SSR;2022;190009985;SSR EN ADDICTOLOGIE;190000117;SSR_A50;1;;;;;0;;0;
SSR;2022;190009985;SSR EN ADDICTOLOGIE;190000117;SSR_A58;1;2;;;;371;;0;
SSR;2022;190009985;SSR EN ADDICTOLOGIE;190000117;SSR_TOT;;2;730;;46;371;0;0;
SSR;2022;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;SSR_A;;30;10950;3;323;8899;20;1872;
SSR;2022;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;SSR_A50;1;;;;;0;;0;
SSR;2022;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;SSR_A51;1;15;;1;;4660;;789;
SSR;2022;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;SSR_A52;1;15;;2;;4239;;1083;
SSR;2022;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;SSR_E50;1;;;;;0;;0;
SSR;2022;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;SSR_E51;1;;;;;0;;0;
SSR;2022;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;SSR_E52;1;;;;;0;;0;
SSR;2022;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION;190000059;SSR_TOT;;30;10950;3;323;8899;20;1872;
SSR;2022;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;SSR_A;;12;4833;6;122;4726;12;132;
SSR;2022;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;SSR_A50;1;12;;6;;4726;;132;
SSR;2022;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;SSR_TOT;;12;4833;6;122;4726;12;132;0
SSR;2022;210007399;INICEA JOUVENCE NUTRITION;210013231;SSR_A;;40;14600;10;225;13398;70;4520;
SSR;2022;210007399;INICEA JOUVENCE NUTRITION;210013231;SSR_A50;1;40;;10;;13398;;4520;
SSR;2022;210007399;INICEA JOUVENCE NUTRITION;210013231;SSR_TOT;;40;14600;10;225;13398;70;4520;0
SSR;2022;210010443;CSSR  LE RENOUVEAU;210000337;SSR_A;;51;18615;3;332;15245;58;553;
SSR;2022;210010443;CSSR  LE RENOUVEAU;210000337;SSR_A50;1;;;;;0;;0;
SSR;2022;210010443;CSSR  LE RENOUVEAU;210000337;SSR_A58;1;51;;3;;15245;;553;
SSR;2022;210010443;CSSR  LE RENOUVEAU;210000337;SSR_TOT;;51;18615;3;332;15245;58;553;1
SSR;2022;210780144;CRF DIVIO DIJON;750721235;SSR_A;;97;35405;17;725;32673;107;7161;
SSR;2022;210780144;CRF DIVIO DIJON;750721235;SSR_A50;1;0;;0;;0;;0;
SSR;2022;210780144;CRF DIVIO DIJON;750721235;SSR_A51;1;38;;4;;14215;;1587;
SSR;2022;210780144;CRF DIVIO DIJON;750721235;SSR_A52;1;59;;13;;18458;;5574;
SSR;2022;210780144;CRF DIVIO DIJON;750721235;SSR_TOT;;97;35405;17;725;32673;107;7161;0
SSR;2022;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;SSR_A;;102;37230;10;895;30190;25;1099;
SSR;2022;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;SSR_A50;1;10;;;;2920;;0;
SSR;2022;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;SSR_A52;1;12;;;;3376;;0;
SSR;2022;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;SSR_A55;1;20;;10;;5502;;1099;
SSR;2022;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;SSR_A59;1;60;;;;18392;;0;
SSR;2022;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;SSR_TOT;;102;37230;10;895;30190;25;1099;0
SSR;2022;210780292;CLINIQUE SSR LES ROSIERS;210000105;SSR_A;;83;30249;111;800;28530;61;27508;
SSR;2022;210780292;CLINIQUE SSR LES ROSIERS;210000105;SSR_A50;1;;;;;;;;
SSR;2022;210780292;CLINIQUE SSR LES ROSIERS;210000105;SSR_A51;1;75;;42;;26075;;16207;
SSR;2022;210780292;CLINIQUE SSR LES ROSIERS;210000105;SSR_A53;1;;;26;;0;;5000;
SSR;2022;210780292;CLINIQUE SSR LES ROSIERS;210000105;SSR_A54;1;8;;16;;2455;;3784;
SSR;2022;210780292;CLINIQUE SSR LES ROSIERS;210000105;SSR_A55;1;;;15;;0;;2517;
SSR;2022;210780292;CLINIQUE SSR LES ROSIERS;210000105;SSR_A59;1;;;12;;0;;0;
SSR;2022;210780292;CLINIQUE SSR LES ROSIERS;210000105;SSR_TOT;;83;30249;111;800;28530;61;27508;
SSR;2022;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;SSR_A;;68;24820;;416;13611;7;0;
SSR;2022;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;SSR_A50;1;;;;;0;;0;
SSR;2022;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;SSR_A59;1;68;;;;13611;;0;
SSR;2022;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;SSR_TOT;;68;24820;;416;13611;7;0;
SSR;2022;210986741;SSR JOUVENCE READAPTATION;210986733;SSR_A;;60;21666;;670;21666;22;0;
SSR;2022;210986741;SSR JOUVENCE READAPTATION;210986733;SSR_A50;1;4;;;;1380;;0;
SSR;2022;210986741;SSR JOUVENCE READAPTATION;210986733;SSR_A59;1;56;;;;20286;;0;
SSR;2022;210986741;SSR JOUVENCE READAPTATION;210986733;SSR_TOT;;60;21666;;670;21666;22;0;0
SSR;2022;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;SSR_A;;90;32850;0;641;32051;88;0;
SSR;2022;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;SSR_A50;1;;;;;0;;0;
SSR;2022;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;SSR_A59;1;90;;0;;32051;;0;
SSR;2022;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;SSR_TOT;;90;32850;0;641;32051;88;0;0
SSR;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SSR_A;;91;33215;30;705;34253;84;8972;
SSR;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SSR_A50;1;32;;1;;12639;;1;
SSR;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SSR_A51;1;16;;3;;7306;;2834;
SSR;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SSR_A52;1;27;;6;;11402;;3418;
SSR;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SSR_A53;1;8;;20;;1643;;2719;
SSR;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SSR_A54;1;8;;;;1263;;0;
SSR;2022;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;SSR_TOT;;91;33215;30;705;34253;84;8972;1
SSR;2022;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;SSR_A;;12;4380;;148;3094;4;0;
SSR;2022;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;SSR_A50;1;12;;;;3094;;0;
SSR;2022;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;SSR_TOT;;12;4380;;148;3094;4;0;
SSR;2022;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;SSR_A;;20;9015;;255;8985;19;0;
SSR;2022;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;SSR_A50;1;20;;;;8985;;0;
SSR;2022;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;SSR_TOT;;20;9015;;255;8985;19;0;0
SSR;2022;210987657;HOSPICES CIVILS DE BEAUNE;210012175;SSR_A;;30;9490;10;275;7946;3;3276;
SSR;2022;210987657;HOSPICES CIVILS DE BEAUNE;210012175;SSR_A50;1;;;;;0;;0;
SSR;2022;210987657;HOSPICES CIVILS DE BEAUNE;210012175;SSR_A53;1;;;10;;0;;3276;
SSR;2022;210987657;HOSPICES CIVILS DE BEAUNE;210012175;SSR_A59;1;30;;;;7946;;0;
SSR;2022;210987657;HOSPICES CIVILS DE BEAUNE;210012175;SSR_TOT;;30;9490;10;275;7946;3;3276;0
SSR;2022;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;SSR_A;;30;10950;1;233;9899;17;54;
SSR;2022;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;SSR_A50;1;30;;1;;9899;;54;
SSR;2022;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;SSR_TOT;;30;10950;1;233;9899;17;54;0
SSR;2022;210987673;CH HCO SITE DE MONTBARD;210012142;SSR_A;;47;17155;8;513;13249;3;2084;
SSR;2022;210987673;CH HCO SITE DE MONTBARD;210012142;SSR_A50;1;;;;;0;;0;
SSR;2022;210987673;CH HCO SITE DE MONTBARD;210012142;SSR_A53;1;14;;6;;3604;;1427;
SSR;2022;210987673;CH HCO SITE DE MONTBARD;210012142;SSR_A59;1;33;;2;;9645;;657;
SSR;2022;210987673;CH HCO SITE DE MONTBARD;210012142;SSR_TOT;;47;17155;8;513;13249;3;2084;0
SSR;2022;210987681;CH HCO SITE DE SAULIEU;210012142;SSR_A;;42;15330;;393;11021;12;0;
SSR;2022;210987681;CH HCO SITE DE SAULIEU;210012142;SSR_A50;1;;;;;0;;0;
SSR;2022;210987681;CH HCO SITE DE SAULIEU;210012142;SSR_A59;1;42;;;;11021;;0;
SSR;2022;210987681;CH HCO SITE DE SAULIEU;210012142;SSR_TOT;;42;15330;;393;11021;12;0;0
SSR;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;SSR_A;;0;0;22;0;0;0;5705;
SSR;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;SSR_A51;1;;;5;;0;;2917;
SSR;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;SSR_A52;1;;;10;;0;;2434;
SSR;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;SSR_A54;1;;;7;;0;;354;
SSR;2022;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;SSR_TOT;;0;0;22;0;0;0;5705;1
SSR;2022;220000095;CTRE HOSPITALIER DINAN;220000046;SSR_A;;45;16425;2;368;15055;42;1160;
SSR;2022;220000095;CTRE HOSPITALIER DINAN;220000046;SSR_A50;1;6;;;;447;;0;
SSR;2022;220000095;CTRE HOSPITALIER DINAN;220000046;SSR_A59;1;39;;2;;14608;;1160;
SSR;2022;220000095;CTRE HOSPITALIER DINAN;220000046;SSR_TOT;;45;16425;2;368;15055;42;1160;0
SSR;2022;220000194;CHCB SITE PLEMET;560014748;SSR_A;;56;20724;6;606;17483;64;2167;
SSR;2022;220000194;CHCB SITE PLEMET;560014748;SSR_A51;1;28;;3;;8628;;1486;
SSR;2022;220000194;CHCB SITE PLEMET;560014748;SSR_A52;1;28;;3;;8401;;681;
SSR;2022;220000194;CHCB SITE PLEMET;560014748;SSR_A54;0;;;;;454;;0;
SSR;2022;220000194;CHCB SITE PLEMET;560014748;SSR_TOT;;56;20724;6;606;17483;64;2167;0
SSR;2022;220000236;CENTRE HOSPITALIER DE PLOUGUERNEVEL;220017974;SSR_A;;27;9551;;268;8896;31;0;
SSR;2022;220000236;CENTRE HOSPITALIER DE PLOUGUERNEVEL;220017974;SSR_A50;1;27;;;;8896;;0;
SSR;2022;220000236;CENTRE HOSPITALIER DE PLOUGUERNEVEL;220017974;SSR_TOT;;27;9551;;268;8896;31;0;0
SSR;2022;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;SSR_A;;80;24872;18;924;22141;21;4182;
SSR;2022;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;SSR_A50;1;20;;;;6798;;0;
SSR;2022;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;SSR_A51;1;15;;5;;4504;;2201;
SSR;2022;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;SSR_A52;1;15;;5;;3810;;923;
SSR;2022;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;SSR_A59;1;30;;8;;7029;;1058;
SSR;2022;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;SSR_TOT;;80;24872;18;924;22141;21;4182;
SSR;2022;220000368;CENTRE HOSPITALIER LANNION;220000103;SSR_A;;37;13445;;440;13015;9;0;
SSR;2022;220000368;CENTRE HOSPITALIER LANNION;220000103;SSR_A50;1;7;;;;2335;;0;
SSR;2022;220000368;CENTRE HOSPITALIER LANNION;220000103;SSR_A59;1;30;;;;10680;;0;
SSR;2022;220000368;CENTRE HOSPITALIER LANNION;220000103;SSR_TOT;;37;13445;;440;13015;9;0;0
SSR;2022;220000467;LA MAISON DE VELLEDA;920030269;SSR_A;;130;47450;15;846;36592;106;4349;
SSR;2022;220000467;LA MAISON DE VELLEDA;920030269;SSR_A50;1;61;;;;12885;;0;
SSR;2022;220000467;LA MAISON DE VELLEDA;920030269;SSR_A51;1;40;;10;;11852;;3371;
SSR;2022;220000467;LA MAISON DE VELLEDA;920030269;SSR_A59;1;29;;5;;11855;;978;
SSR;2022;220000467;LA MAISON DE VELLEDA;920030269;SSR_TOT;;130;47450;15;846;36592;106;4349;0
SSR;2022;220000475;CENTRE SOINS DE SUITE LES CHATELETS;560006074;SSR_A;;100;36500;10;905;28863;17;2762;
SSR;2022;220000475;CENTRE SOINS DE SUITE LES CHATELETS;560006074;SSR_A50;1;70;;5;;12055;;2173;
SSR;2022;220000475;CENTRE SOINS DE SUITE LES CHATELETS;560006074;SSR_A59;1;30;;5;;16808;;589;
SSR;2022;220000475;CENTRE SOINS DE SUITE LES CHATELETS;560006074;SSR_TOT;;100;36500;10;905;28863;17;2762;0
SSR;2022;220000483;CHCB SITE LOUDEAC;560014748;SSR_A;;20;11296;;339;9694;17;0;
SSR;2022;220000483;CHCB SITE LOUDEAC;560014748;SSR_A50;1;20;;;;7067;;0;
SSR;2022;220000483;CHCB SITE LOUDEAC;560014748;SSR_A54;1;0;;;;2627;;0;
SSR;2022;220000483;CHCB SITE LOUDEAC;560014748;SSR_TOT;;20;11296;;339;9694;17;0;0
SSR;2022;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;SSR_A;;57;22630;22;568;12889;9;6002;
SSR;2022;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;SSR_A50;1;40;;;;11324;;0;
SSR;2022;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;SSR_A53;1;17;;12;;1565;;3477;
SSR;2022;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;SSR_A55;1;;;10;;0;;2525;
SSR;2022;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;SSR_TOT;;57;22630;22;568;12889;9;6002;0
SSR;2022;220000566;CHPP SITE LAMBALLE;220021968;SSR_A;;20;7300;;217;6154;5;0;
SSR;2022;220000566;CHPP SITE LAMBALLE;220021968;SSR_A50;1;20;;;;6154;;0;
SSR;2022;220000566;CHPP SITE LAMBALLE;220021968;SSR_TOT;;20;7300;;217;6154;5;0;0
SSR;2022;220000574;CHPP SITE QUINTIN;220021968;SSR_A;;20;7300;;132;2896;1;0;
SSR;2022;220000574;CHPP SITE QUINTIN;220021968;SSR_A50;1;20;;;;2896;;0;
SSR;2022;220000574;CHPP SITE QUINTIN;220021968;SSR_TOT;;20;7300;;132;2896;1;0;0
SSR;2022;220000590;CENTRE HELIO MARIN;220000202;SSR_E;;;;25;0;0;0;5013;
SSR;2022;220000590;CENTRE HELIO MARIN;220000202;SSR_E50;1;;;25;;0;;5013;
SSR;2022;220000590;CENTRE HELIO MARIN;220000202;SSR_TOT;;;;25;0;0;0;5013;
