BOR;AN;FI;GRP;RS;FI_ET;RS_ET
ST;2019;360000392;02;CENTRE DEPTL GERIATRIQUE D INDRE;360006688;CTRE DEPT GERIATRIQUE LES GRANDS CHENE
ST;2019;370000481;02;CHU DE TOURS;370000499;CHRU CLOCHEVILLE - TOURS
ST;2019;370000481;02;CHU DE TOURS;370000515;CTRE CONVAL. L'ERMITAGE CHRU TOURS
ST;2019;370000481;02;CHU DE TOURS;370000861;CHRU BRETONNEAU - TOURS
ST;2019;370000481;02;CHU DE TOURS;370004467;CHRU TROUSSEAU - CHAMBRAY
ST;2019;370000481;02;CHU DE TOURS;370005050;CENTRE PSY.UNIVERSITAIRE-CHRU TOURS
ST;2019;370000481;02;CHU DE TOURS;370013393;CHRU DE TOURS - ANTENNE DE LOCHES
ST;2019;370000481;02;CHU DE TOURS;370013401;CHRU DE TOURS - ANTENNE CL L'ALLIANCE
ST;2019;370000564;02;CH INTERCOM AMBOISE CHATEAU RENAULT;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU
ST;2019;370000564;02;CH INTERCOM AMBOISE CHATEAU RENAULT;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ
ST;2019;370000606;02;CH DU CHINONAIS;370000531;CH DU CHINONAIS
ST;2019;370000614;02;CH DE LOCHES;370000903;CH PAUL MARTINAIS - LOCHES
ST;2019;370000614;02;CH DE LOCHES;370004301;USSR PERSONNES AGEES CH DE LOCHES
ST;2019;370000713;02;CH LOUIS SEVESTRE - LA MEMBROLLE;370000986;CH LOUIS SEVESTRE
ST;2019;370001067;06;A.R.A.U.C.O.;180005662;A.R.A.U.C.O. VIERZON
ST;2019;370001067;06;A.R.A.U.C.O.;180005811;A.R.A.U.C.O. BELLEVILLE
ST;2019;370001067;06;A.R.A.U.C.O.;180005829;A.R.A.U.C.O. BOURGES
ST;2019;370001067;06;A.R.A.U.C.O.;180006397;A.R.A.U.C.O SAINT-AMAND-MONTROND
ST;2019;370001067;06;A.R.A.U.C.O.;370002040;A.R.A.U.C.O. CHRU BRETONNEAU
ST;2019;370001067;06;A.R.A.U.C.O.;370100885;A.R.A.U.C.O. CHINON
ST;2019;370001067;06;A.R.A.U.C.O.;370102832;A.R.A.U.C.O. PÔLE SANTÉ LEONARD VINCI
ST;2019;370001067;06;A.R.A.U.C.O.;370103152;A.R.A.U.C.O. LOCHES
ST;2019;370001067;06;A.R.A.U.C.O.;370104002;A.R.A.U.C.O. CHÂTEAU-RENAULT
ST;2019;370001067;06;A.R.A.U.C.O.;370104572;A.R.A.U.C.O JOUÉ-LÈS-TOURS
ST;2019;370001067;06;A.R.A.U.C.O.;370104804;A.R.A.U.C.O. NOTRE-DAME-D'OÉ
ST;2019;370002149;08;S.E.L.A.R.L. CORT 37;370013450;CORT37 (RADIOTHE) SITE PSLV
ST;2019;370002701;02;CH JEAN PAGES DE LUYNES;370001109;CH DE LUYNES - ET
ST;2019;370004327;02;CH POLE SANTE SUD 37 ST MAURE TOURAINE;370001158;CH SAINTE MAURE DE TOURAINE
ST;2019;380780023;02;CH RHUMATOLOGIQUE D'URIAGE;380000018;CH RHUMATOLOGIQUE D'URIAGE
ST;2019;380780031;02;CH FABRICE MARCHIOL LA MURE;380000026;CH FABRICE MARCHIOL LA MURE
ST;2019;380780049;02;CENTRE HOSPITALIER DE PIERRE OUDOT;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU
ST;2019;380780049;02;CENTRE HOSPITALIER DE PIERRE OUDOT;380785840;USLD JEAN MOULIN CH BOURGOIN
ST;2019;380780049;02;CENTRE HOSPITALIER DE PIERRE OUDOT;380798520;USLD DELPHINE NEYRET CH BOURGOIN
ST;2019;380780056;02;CENTRE HOSPITALIER YVES TOURAINE;380000042;CH YVES TOURAINE
ST;2019;380780072;02;CENTRE HOSPITALIER DE RIVES;380000059;CH DE RIVES
ST;2019;380780080;02;CHU DE GRENOBLE ALPES;380000067;HOPITAL NORD - CHU38
ST;2019;380780080;02;CHU DE GRENOBLE ALPES;380019752;ANTENNE SMUR AERODROME VERSOUD - CHU38
ST;2019;380780080;02;CHU DE GRENOBLE ALPES;380019760;ANTENNE SMUR ALPES D'HUEZ - CHU38
ST;2019;380780080;02;CHU DE GRENOBLE ALPES;380021071;SSR HTP CHU38 - SITE CH DE VOIRON
ST;2019;380780080;02;CHU DE GRENOBLE ALPES;380782722;HOPITAL SUD - CHU38
ST;2019;380780098;02;CENTRE HOSPITALIER DE TULLINS;380000075;CH DE TULLINS SITE PERRET
ST;2019;380780171;02;CENTRE HOSPITALIER DE SAINT MARCELLIN;380000091;CH DE SAINT MARCELLIN
ST;2019;380780213;02;CH DE SAINT LAURENT DU PONT;380000109;CH DE SAINT LAURENT DU PONT
ST;2019;380780239;02;CH DE SAINT GEOIRE EN VALDAINE;380000125;CENTRE HOSPITALIER ST GEOIRE VALDAINE
ST;2019;380780247;02;CENTRE HOSPITALIER ALPES ISERE;380000133;CENTRE HOSPITALIER ALPES ISERE
ST;2019;380781351;02;CENTRE HOSPITALIER LUZY DUFEILLANT;380000166;CENTRE HOSPITALIER DE LUZY-DUFEILLANT
ST;2019;380781435;02;CH LUCIEN HUSSEL DE VIENNE;380000174;CH LUCIEN HUSSEL DE VIENNE
ST;2019;380782698;02;CENTRE HOSPITALIER DE LA TOUR DU PIN;380000356;CENTRE HOSPITALIER DE LA TOUR DU PIN
ST;2019;380782771;02;CENTRE HOSPITALIER DE MORESTEL;380000364;CENTRE HOSPITALIER DE MORESTEL
ST;2019;380784751;02;CENTRE HOSPITALIER DE VOIRON;380000406;CENTRE HOSPITALIER DE VOIRON
ST;2019;380784751;02;CENTRE HOSPITALIER DE VOIRON;380020388;CH DE VOIRON - MEDECINE POLYVALENTE
ST;2019;380793802;06;AGDUC;050003359;AGDUC UNITE DE DIALYSE MED BRIANCON
ST;2019;380793802;06;AGDUC;050006022;AGDUC UNITE D'AUTODIALYSE GAP
ST;2019;380793802;06;AGDUC;070004726;AGDUC CENTRE DE DIALYSE AUBENAS
ST;2019;380793802;06;AGDUC;260001631;AGDUC CENTRE DE DIALYSE MONTELIMAR
ST;2019;380793802;06;AGDUC;260003140;AGDUC CENTRE DE DIALYSE CREST
ST;2019;380793802;06;AGDUC;260003215;AGDUC CENTRE DE DIALYSE VALENCE
ST;2019;380793802;06;AGDUC;260006820;AGDUC CENTRE DIALYSE ROMANS-SUR-ISERE
ST;2019;380793802;06;AGDUC;260006838;AGDUC CENTRE DE DIALYSE VALENCE
ST;2019;380793802;06;AGDUC;260016993;AGDUC CENTRE DE DIALYSE PIERRELATTE
ST;2019;380793802;06;AGDUC;380019026;AGDUC CENTRE DE DIALYSE VOIRON
ST;2019;380793802;06;AGDUC;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE
ST;2019;380793802;06;AGDUC;380793810;AGDUC CENTRE DE DIALYSE MEYLAN
ST;2019;380793802;06;AGDUC;380797217;AGDUC CENTRE DE DIALYSE VIZILLE
ST;2019;380793802;06;AGDUC;380803965;AGDUC CENTRE DE DIALYSE VOIRON
ST;2019;380793802;06;AGDUC;380804203;AGDUC CENTRE DE DIALYSE ST-MARCELLIN
ST;2019;380793802;06;AGDUC;730005709;AGDUC CENTRE DE DIALYSE CHAMBERY
ST;2019;380793802;06;AGDUC;730785466;AGDUC CENTRE DE DIALYSE SAINT-MICHEL
ST;2019;380793802;06;AGDUC;730786464;AGDUC CENTRE DIALYSE LA-MOTTE-SERVOLEX
ST;2019;380793802;06;AGDUC;730790235;AGDUC CENTRE DIALYSE BOURG-ST-MAURICE
ST;2019;390780146;02;CENTRE HOSPITALIER JURA SUD;390000040;CH LONS
ST;2019;390780146;02;CENTRE HOSPITALIER JURA SUD;390000214;CH JURA SUD SITE CHAMPAGNOLE
ST;2019;390780146;02;CENTRE HOSPITALIER JURA SUD;390005742;ANTENNE SMUR MOREZ - SIEGE CH JURA SUD
ST;2019;390780146;02;CENTRE HOSPITALIER JURA SUD;390006161;CH JURA SUD PIERRE FUTIN ORGELET
ST;2019;390780153;02;CH LEON BERARD MOREZ;390000057;CH LEON BERARD MOREZ
ST;2019;390780161;02;CH LOUIS JAILLON SAINT CLAUDE;390000065;CH LOUIS JAILLON SAINT CLAUDE
ST;2019;390780179;02;CH INTERCOMMUNAL DU PAYS DU REVERMONT;390000073;CHI PAYS REVERMONT SITE SALINS
ST;2019;390780179;02;CH INTERCOMMUNAL DU PAYS DU REVERMONT;390000081;CHI PAYS REVERMONT SITE ARBOIS
ST;2019;390780476;02;CHS SAINT YLIE JURA;390000164;CHS SAINT YLIE JURA
ST;2019;390780609;02;CENTRE HOSPITALIER L PASTEUR DOLE;390000222;CH LOUIS PASTEUR DOLE
ST;2019;390780609;02;CENTRE HOSPITALIER L PASTEUR DOLE;390784833;EHPAD USLD ARMAND TRUCHOT CH DOLE
ST;2019;400011177;02;CENTRE HOSPITALIER DE MONT DE MARSAN;400000113;CH MONT DE MARSAN - SITE DE STE ANNE
ST;2019;400011177;02;CENTRE HOSPITALIER DE MONT DE MARSAN;400000139;CENTRE HOSPITALIER DE MONT DE MARSAN
ST;2019;400011177;02;CENTRE HOSPITALIER DE MONT DE MARSAN;400006607;EHPAD - USLD DE MORCENX
ST;2019;400011177;02;CENTRE HOSPITALIER DE MONT DE MARSAN;400012506;CH MDM - ANT. SAISON. SMUR-BISCARROSSE
ST;2019;400011177;02;CENTRE HOSPITALIER DE MONT DE MARSAN;400012514;CH MDM - ANTENNE SMUR - LABOUHEYRE
ST;2019;400011177;02;CENTRE HOSPITALIER DE MONT DE MARSAN;400012522;CH MDM - ANTENNE SMUR - AIRE-SUR-ADOUR
ST;2019;400011177;02;CENTRE HOSPITALIER DE MONT DE MARSAN;400780250;CENTRE DE NOUVIELLE - SSR-MPR
ST;2019;400780193;02;CENTRE HOSPITALIER DE DAX;400000105;CENTRE HOSPITALIER DAX
ST;2019;400780193;02;CENTRE HOSPITALIER DE DAX;400011383;CH DAX - ANT. SAISON. SMUR - HOSSEGOR
ST;2019;400780193;02;CENTRE HOSPITALIER DE DAX;400011391;CH DAX - ANT. SAISON. SMUR - MIMIZAN
ST;2019;400780193;02;CENTRE HOSPITALIER DE DAX;400781043;EHPAD - USLD LE LANOT CH DE DAX
ST;2019;400780193;02;CENTRE HOSPITALIER DE DAX;400782777;HOPITAL THERMAL DAX
ST;2019;400780193;02;CENTRE HOSPITALIER DE DAX;400787354;CH DE DAX - SITE DU LANOT
ST;2019;400780268;02;CENTRE HOSPITALIER DE SAINT SEVER;400000147;CENTRE HOSPITALIER DE SAINT SEVER
ST;2019;410000087;02;CH BLOIS SIMONE VEIL;410000020;CH BLOIS SIMONE VEIL
ST;2019;410000095;02;CH VENDOME MONTOIRE;410000038;CH VENDOME - MONTOIRE
ST;2019;410000095;02;CH VENDOME MONTOIRE;410003768;SERVICE PSYCHIATRIE-ANNEXE-CH VENDOME
ST;2019;410000095;02;CH VENDOME MONTOIRE;410004063;USSR CH DE VENDOME
ST;2019;410000103;02;CH ROMORANTIN LANTHENAY;410000046;CH ROMORANTIN-LANTHENAY
ST;2019;410000111;02;CH DE ST AIGNAN;410000053;CH SAINT AIGNAN
ST;2019;410000145;02;CH DE MONTRICHARD;410000210;CH MONTRICHARD
ST;2019;410000152;02;CH SELLES SUR CHER;410000244;CH SELLES-SUR-CHER
ST;2019;410007363;08;CTRE DE RADIOTHERAPIE ET CANCEROLOGIE;410007371;CTRE RADIOTHERAPIE CANCEROLOGIE
ST;2019;420000325;02;CH DE SAINT PIERRE DE BOEUF;420780744;CENTRE HOSPITALIER ST PIERRE DE BOEUF
ST;2019;420001752;06;ARTIC 42;420011603;ARTIC 42 AUTODIALYSE L'HORME
ST;2019;420001752;06;ARTIC 42;420012536;ARTIC 42 CENTRE D'HEMODIALYSE ADULTES
ST;2019;420001752;06;ARTIC 42;420014623;---SITE À DÉTERMINER---
ST;2019;420001752;06;ARTIC 42;420786808;ARTIC 42 AUTODIALYSE QUARTIER SOLEIL
ST;2019;420001752;06;ARTIC 42;420787525;ARTIC 42 AUTODIALYSE ROBESPIERRE
ST;2019;420001752;06;ARTIC 42;420788689;ARTIC 42 AUTODIALYSE SAVIGNEUX
ST;2019;420001752;06;ARTIC 42;420789968;ARTIC 42 UDM ENTRAINEMENT HAD DP
ST;2019;420001752;06;ARTIC 42;430003475;CTRE DIALYSE & ENTRAINEMENT DIAL
ST;2019;420002495;02;CENTRE HOSPITALIER DU GIER;420009599;HOPITAL DU GIER - SITE PINAY GERIATRIE
ST;2019;420002495;02;CENTRE HOSPITALIER DU GIER;420780637;HOPITAL DU GIER - MCO
ST;2019;420002495;02;CENTRE HOSPITALIER DU GIER;420780678;HOPITAL DU GIER - SITE MARREL SSR
ST;2019;420013492;02;GCS INSTITUT CANCERO LUCIEN NEUWIRTH;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH
ST;2019;420013831;02;CENTRE HOSPITALIER DU FOREZ;420000226;CH DU FOREZ SITE DE MONTBRISON
ST;2019;420013831;02;CENTRE HOSPITALIER DU FOREZ;420000267;CH DU FOREZ SITE DE FEURS
ST;2019;420780033;02;CENTRE HOSPITALIER DE ROANNE;420000010;CENTRE HOSPITALIER DE ROANNE
ST;2019;420780033;02;CENTRE HOSPITALIER DE ROANNE;420784845;ANNEXE BONVERT CH ROANNE
ST;2019;420780041;02;CH DE SAINT JUST LA PENDUE;420000028;CENTRE HOSPITALIER ST JUST LA PENDUE
ST;2019;420780058;02;CENTRE HOSPITALIER DE CHARLIEU;420000036;CENTRE HOSPITALIER DE CHARLIEU
ST;2019;420780652;02;CENTRE HOSPITALIER LE CORBUSIER;420000234;CENTRE HOSPITALIER DE FIRMINY
ST;2019;420780660;02;CENTRE HOSPITALIER GEORGES CLAUDINON;420000242;CH GEORGES CLAUDINON
ST;2019;420780694;02;CH DE SAINT BONNET LE CHATEAU;420000275;CENTRE HOSPITALIER ST BONNET CHATEAU
ST;2019;420780702;02;CH DE CHAZELLES SUR LYON;420000283;CENTRE HOSPITALIER DE CHAZELLES SUR LY
ST;2019;420780710;02;CENTRE HOSPITALIER MAURICE ANDRE;420789067;USLD CH MAURICE ANDRÉ
ST;2019;420780736;02;CENTRE HOSPITALIER DE PELUSSIN;420000317;CENTRE HOSPITALIER DE PELUSSIN
ST;2019;420781791;02;CENTRE HOSPITALIER DE BOEN SUR LIGNON;420000556;CENTRE HOSPITALIER DE BOEN SUR LIGNON
ST;2019;420784878;02;CHU DE SAINT-ETIENNE;260020078;SERVICE NEUROCHIRURGIE - CHU42
ST;2019;420784878;02;CHU DE SAINT-ETIENNE;420782559;HOPITAL DE BELLEVUE - CHU42
ST;2019;420784878;02;CHU DE SAINT-ETIENNE;420782567;HOPITAL DE LA CHARITE - CHU42
ST;2019;420784878;02;CHU DE SAINT-ETIENNE;420785354;HOPITAL NORD - CHU42
ST;2019;430000018;02;CENTRE HOSPITALIER DU PUY;430000117;CENTRE HOSPITALIER LE PUY - EMILE ROUX
ST;2019;430000034;02;CENTRE HOSPITALIER DE BRIOUDE;430000190;CTRE HOSPITALIER DE SECTEUR DE BRIOUDE
ST;2019;430000059;02;CENTRE HOSPITALIER CRAPONNE SUR ARZON;430000299;CENTRE HOSPITALIER CRAPONNE SUR ARZON
ST;2019;430000067;02;CENTRE HOSPITALIER DE LANGEAC;430000307;CH -PIERRE GALLICE- LANGEAC
ST;2019;430000091;02;CENTRE HOSPITALIER D'YSSINGEAUX;430000356;CH D' YSSINGEAUX
ST;2019;440000057;02;CENTRE HOSPITALIER DE SAINT- NAZAIRE;440000016;CENTRE HOSPITALIER DE SAINT- NAZAIRE
ST;2019;440000057;02;CENTRE HOSPITALIER DE SAINT- NAZAIRE;440007607;CH ST NAZAIRE - HEINLEX
ST;2019;440000057;02;CENTRE HOSPITALIER DE SAINT- NAZAIRE;440017440;HOPITAL A DOMICILE CH ST NAZAIRE
ST;2019;440000065;02;CENTRE HOSPIT DE READAPT DE MAUBREUIL;440000024;CENTRE HOSPIT DE READAPT DE MAUBREUIL
ST;2019;440000263;02;CENTRE HOSPITALIER SPECIALISE BLAIN;440000180;CHS BLAIN
ST;2019;440000289;02;CHU DE NANTES;440000271;CHU DE NANTES :SITE HÔTEL-DIEU- HME
ST;2019;440000289;02;CHU DE NANTES;440000453;CHU DE NANTES :SITE HOPITAL BELLIER
ST;2019;440000289;02;CHU DE NANTES;440003291;CHU DE NANTES - SITE SAINT-JACQUES
ST;2019;440000289;02;CHU DE NANTES;440017598;CHU DE NANTES : HOPITAL G. R. LAENNEC
ST;2019;440000289;02;CHU DE NANTES;440021392;HOP PSY ST-JACQUES - CHU NANTES
ST;2019;440000289;02;CHU DE NANTES;440050458;MAISON BEAUSÉJOUR - SITE SSR
ST;2019;440000289;02;CHU DE NANTES;440050466;MAISON PIRMIL - SITE SSR
ST;2019;440000289;02;CHU DE NANTES;440053007;ANTENNE SMUR - SITE CH ANCENIS
ST;2019;440000313;02;CH CHATEAUBRIANT NOZAY POUANCE;440000503;CENTRE HOSPITALIER CHATEAUBRIANT
ST;2019;440000313;02;CH CHATEAUBRIANT NOZAY POUANCE;440000677;CENTRE HOSPITALIER NOZAY
ST;2019;440000313;02;CH CHATEAUBRIANT NOZAY POUANCE;490000569;CENTRE HOSPITALIER POUANCE
ST;2019;440000347;02;HOPITAL LOCAL CORCOUE SUR LOGNE;440000644;HOPITAL LOCAL CORCOUE S/LOGNE
ST;2019;440000859;02;CENTRE HOSPITALIER DE SAVENAY;440001295;CENTRE HOSPITALIER DE SAVENAY
ST;2019;440002590;06;ASSOCIATION ECHO;440005080;ACTIVITES DE DIALYSE-MONTFORT
ST;2019;440002590;06;ASSOCIATION ECHO;440027589;AUTODIALYSE ET DIALYSE MEDICALISEE
ST;2019;440002590;06;ASSOCIATION ECHO;440036176;CENTRE HEMODIALYSE AMBU-ST HERBLAIN
ST;2019;440002590;06;ASSOCIATION ECHO;440036218;CENTRE AUTODIALYSE-ANCENIS
ST;2019;440002590;06;ASSOCIATION ECHO;440036473;CENTRE AUTODIALYSE-BOUGUENAIS
ST;2019;440002590;06;ASSOCIATION ECHO;440036499;CENTRE D'HÉMODIALYSE -CONFLUENT
ST;2019;440002590;06;ASSOCIATION ECHO;440039568;STRUCTURE HEMODIALYSE-LA BAULE
ST;2019;440002590;06;ASSOCIATION ECHO;440042513;CENTRE AUTODIALYSE-CARQUEFOU
ST;2019;440002590;06;ASSOCIATION ECHO;440050441;UAD-UDM CAP SANTE ST NAZAIRE
ST;2019;440002590;06;ASSOCIATION ECHO;440055770;CENTRE HEMODIALYSE POLYCL ATLANTIQUE
ST;2019;440002590;06;ASSOCIATION ECHO;490007499;CENTRE HEMODIALYSE-BOCQUEL
ST;2019;440002590;06;ASSOCIATION ECHO;490008224;CENTRE AUTODIALYSE-LESCURE
ST;2019;440002590;06;ASSOCIATION ECHO;490009008;CENTRE HEMODIALYSE
ST;2019;440002590;06;ASSOCIATION ECHO;490011350;CENTRE AUTODIALYSE-MANSION
ST;2019;440002590;06;ASSOCIATION ECHO;490016235;CENTRE D'AUTODIALYSE ECHO SAUMUR
ST;2019;440002590;06;ASSOCIATION ECHO;490017613;UNITE DE DIALYSE MEDICALISEE TRELAZE
ST;2019;440002590;06;ASSOCIATION ECHO;530002898;CENTRE D'HEMODIALYSE-SITE CH
ST;2019;440002590;06;ASSOCIATION ECHO;530006188;CENTRE AUTODIALYSE-FERRY LAVAL
ST;2019;440002590;06;ASSOCIATION ECHO;530008788;CENTRE DIALYSE ECHO SITE CH NORD MAYEN
ST;2019;440002590;06;ASSOCIATION ECHO;560009490;UNITE AUTODIALYSE BELLE-ÎLE - ECHO
ST;2019;440002590;06;ASSOCIATION ECHO;560009508;UNITE AUTODIALYSE ECHO SITE CH AURAY
ST;2019;440002590;06;ASSOCIATION ECHO;560009524;UNITE AUTODIALYSE VANNES - ECHO
ST;2019;440002590;06;ASSOCIATION ECHO;560014078;UNITE AUTODIALYSE MUZILLAC - ECHO
ST;2019;440002590;06;ASSOCIATION ECHO;560014128;UNITE AUTODIALYSE PLOERMEL - ECHO
ST;2019;440002590;06;ASSOCIATION ECHO;560023152;CTRE DIALYSE AMBULATOIRE VANNES ECHO
ST;2019;440002590;06;ASSOCIATION ECHO;720003441;CTRE HEMODIALYSE -SITE CH DU MANS
ST;2019;440002590;06;ASSOCIATION ECHO;720016690;CENTRE AUTODIALYSE-BICHAT
ST;2019;440002590;06;ASSOCIATION ECHO;720016831;UNIT AUTODIALYSE-UDM SABLE SUR SARTHE
ST;2019;440002590;06;ASSOCIATION ECHO;720017755;CENTRE AUTODIALYSE LA FERTE BERNARD
ST;2019;440002590;06;ASSOCIATION ECHO;720017839;CENTRE D'HEMODIALYSE-POLE SANTE SUD
ST;2019;440002590;06;ASSOCIATION ECHO;850009333;STRUCTURE HEMODIALYSE-KEPLER
ST;2019;440002590;06;ASSOCIATION ECHO;850009762;AUTODIALYSE ECHO SAISONNIER LA TRANCHE
ST;2019;440002590;06;ASSOCIATION ECHO;850011271;CENTRE AUTODIALYSE ECHO CHALLANS
ST;2019;440002590;06;ASSOCIATION ECHO;850022047;CENTRE DE DIALYSE ECHO ILE D'YEU
ST;2019;440002590;06;ASSOCIATION ECHO;850023151;CENTRE DE DIALYSE FONTENAY LE COMTE
ST;2019;440002590;06;ASSOCIATION ECHO;850025156;CTRE DIALYSE AMBULATOIRE AUTODIALYSE
ST;2019;440003267;02;HOPITAL LOCAL PIERRE DELAROCHE;440001964;HOPITAL LOCAL DE CLISSON
ST;2019;440003309;02;CENTRE HOSPITALIER GEORGES DAUMEZON;440001972;CENTRE HOSPITALIER GEORGES DAUMEZON
ST;2019;440028538;02;HOPITAL INTERCOMMUNAL DE LA PRESQU'ILE;440001253;HI DE LA PRESQU'ILE :SITE DE GUERANDE
ST;2019;440028538;02;HOPITAL INTERCOMMUNAL DE LA PRESQU'ILE;440001261;HI DE LA PRESQU'ILE: SITE DU CROISIC
ST;2019;440041531;02;HOPITAL INTERCOMMUNAL DU PAYS DE RETZ;440001279;HOPITAL DE PAIMBOEUF
ST;2019;440041531;02;HOPITAL INTERCOMMUNAL DU PAYS DE RETZ;440001287;HOPITAL DE PORNIC LA CHAUSSEE
ST;2019;440041531;02;HOPITAL INTERCOMMUNAL DU PAYS DE RETZ;440032399;HOPITAL DE PORNIC USLD
ST;2019;440042141;02;CENTRE HOSPITALIER SEVRE ET LOIRE;440000552;HOPITAL DU LOROUX- BOTTEREAU
ST;2019;440042141;02;CENTRE HOSPITALIER SEVRE ET LOIRE;440000883;HOPITAL DE VERTOU
ST;2019;440053643;02;CENTRE HOSPITALIER ERDRE ET LOIRE;440000396;CENTRE HOSPITALIER ANCENIS
ST;2019;440053643;02;CENTRE HOSPITALIER ERDRE ET LOIRE;490000296;HOPITAL LOCAL DE CANDE
ST;2019;450000088;02;CH REGIONAL ORLEANS;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE
ST;2019;450000088;02;CH REGIONAL ORLEANS;450010442;CHR D'ORLEANS - SITE SARAN
ST;2019;450000096;02;CH DE GIEN;450000047;CH DEZARNAULDS - GIEN
ST;2019;450000104;02;CH AGGLOMERATION MONTARGOISE;450000062;CH AGGLOMERATION MONTARGOISE
ST;2019;450000104;02;CH AGGLOMERATION MONTARGOISE;450019799;CHAM - SITE LA CERISAIE
ST;2019;450000112;02;CH DE PITHIVIERS;450000070;CH PITHIVIERS
ST;2019;450000138;02;CH LOUR PICOU;450000120;CH LOUR PICOU - BEAUGENCY
ST;2019;450000146;02;CH BEAUNE LA ROLANDE;450000187;CH PAUL CABANIS- BEAUNE-LA-ROLANDE
ST;2019;450000153;02;CH P LEBRUN NEUVILLE AUX BOIS;450000211;CH PIERRE LEBRUN- NEUVILLE-AUX-BOIS
ST;2019;450000161;02;CH DE SULLY SUR LOIRE;450000260;CH SULLY-SUR-LOIRE
ST;2019;450001201;06;A.T. I. R. R. O.;450011549;A.T.I.R.R.O. AUTODIALYSE JEAN MOULIN
ST;2019;450001201;06;A.T. I. R. R. O.;450017694;A.T.I.R.R.O. AUTODIALYSE GUIGNEGAULT
ST;2019;450001201;06;A.T. I. R. R. O.;450020698;A.T.I.R.R.O. AUTODIALYSE BELLEGARDE
ST;2019;450001466;06;CENTRE D'HEMODIALYSE DE L'ARCHETTE;450012935;CENTRE D'HEMODIALYSE ARCHETTE
ST;2019;450001466;06;CENTRE D'HEMODIALYSE DE L'ARCHETTE;450018395;CTE AUTODIALYSE ARCHETTE-CH PITHIVIERS
ST;2019;450002423;02;CH DEPARTEMENTAL GEORGES DAUMEZON;450000930;EPSM DU LOIRET G. DAUMEZON
ST;2019;450018478;08;SELARL DE RADIOTHÉRAPIE ET D'ONCOLOGIE;450019336;CTRE RADIOTHÉRAPIE/ONCOLOGIE-BOURGOINS
ST;2019;460780083;02;CH FIGEAC;460000045;CH FIGEAC SITE MAQUISARDS
ST;2019;460780083;02;CH FIGEAC;460006109;CH FIGEAC SITE CLEMENCEAU
ST;2019;460780091;02;CH ST JACQUES ST CERE;460000052;CH ST JACQUES ST CERE
ST;2019;460780208;02;CH JEAN COULON GOURDON;460000102;CH JEAN COULON GOURDON
ST;2019;460780216;02;CH JEAN ROUGIER CAHORS;460000110;CH JEAN ROUGIER CAHORS
ST;2019;460780216;02;CH JEAN ROUGIER CAHORS;460785595;USLD CH CAHORS
ST;2019;460780430;02;C.H.(EX H.L.)HOPITAL LOCAL LOUIS CONTE;460000227;C.H.(EX H.L.) LOUIS CONTE GRAMAT
ST;2019;470000324;02;CENTRE HOSPITALIER;470000431;CENTRE HOSPITALIER DE VILLENEUVE
ST;2019;470000357;02;HOPITAL LOCAL DE CASTELJALOUX;470000530;HOPITAL LOCAL DE CASTELJALOUX
ST;2019;470000365;02;HOPITAL LOCAL PENNE D' AGENAIS;470000548;HOPITAL LOCAL PENNE AGENAIS
ST;2019;470000381;02;CH DEPARTEMENTAL DE LA CANDELIE;470000563;CH DEPARTEMENTAL DE LA CANDELIE
ST;2019;470000407;02;CENTRE HOSPITALIER DE FUMEL;470000571;CENTRE HOSPITALIER DE FUMEL
ST;2019;470001660;02;CH INTERCOMMUNAL MARMANDE - TONNEINS;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC
ST;2019;470001660;02;CH INTERCOMMUNAL MARMANDE - TONNEINS;470000555;CENTRE HOSPITALIER TONNEINS
ST;2019;470001660;02;CH INTERCOMMUNAL MARMANDE - TONNEINS;470012931;EHPAD - USLD ALZHEIMER CHIC TONNEINS
ST;2019;470010331;08;SCM DE RADIOTHER MOYENNE GARONNE;470010349;CENTRE DE RADIOTHÉRAPIE ET D'ONCOLOGIE
ST;2019;470016171;02;CENTRE HOSPITALIER AGEN-NERAC;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT
ST;2019;470016171;02;CENTRE HOSPITALIER AGEN-NERAC;470000522;CH AGEN NERAC - SITE DE NERAC
ST;2019;470016171;02;CENTRE HOSPITALIER AGEN-NERAC;470008780;EHPAD-USLD DE POMPEYRIE CH AGEN NERAC
ST;2019;470016171;02;CENTRE HOSPITALIER AGEN-NERAC;470016205;CH AGEN NERAC - ANTENNE SMUR DE NERAC
ST;2019;480780097;02;HOPITAL LOZERE;480000017;HOPITAL LOZERE SITE VALLEE DU LOT
ST;2019;480780097;02;HOPITAL LOZERE;480002948;HOPITAL LOZERE SITE GEVAUDAN
ST;2019;480780097;02;HOPITAL LOZERE;480780279;MOYEN SEJOUR HOP LOZERE
ST;2019;480780121;02;CH FANNY RAMADIER;480000033;CH FANNY RAMADIER
ST;2019;480780139;02;CH FLORAC;480000041;CH DE FLORAC
