BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2019;920300761;920000973;N2510;2;;2.58;0;0
BLOCS_P;2019;920300761;920000973;N4160;3;;3;0;0
BLOCS_P;2019;920300761;920000973;NAUT;9;;6.7;0;0
BLOCS_P;2019;920300787;920000981;M100H;13;13;;0;1
BLOCS_P;2019;920300787;920000981;M1030;9;1;;0;1
BLOCS_P;2019;920300787;920000981;M200H;2;86;;1;1
BLOCS_P;2019;920300787;920000981;N2200;15;1;14.66;0;1
BLOCS_P;2019;920300787;920000981;N2320;10;2;10.4;1;0
BLOCS_P;2019;920300787;920000981;N4160;1;;1;;
BLOCS_P;2019;920300787;920000981;NAUT;11;;10.86;1;0
BLOCS_P;2019;920300837;920001005;M100H;;13;;0;1
BLOCS_P;2019;920300837;920001005;M1030;3;2;;0;1
BLOCS_P;2019;920300837;920001005;M200H;;52;;0;1
BLOCS_P;2019;920300837;920001005;N2200;37;;35.65;;
BLOCS_P;2019;920300837;920001005;N4130;2;;1.81;0;0
BLOCS_P;2019;920300837;920001005;N4160;1;;1.17;0;0
BLOCS_P;2019;920300936;920006848;M100H;6;19;20.5;0;1
BLOCS_P;2019;920300936;920006848;M1030;8;;8;1;1
BLOCS_P;2019;920300936;920006848;M200H;1;30;28;0;1
BLOCS_P;2019;920300936;920006848;N2200;4;;4;0;1
BLOCS_P;2019;920300936;920006848;N2320;1;;1;0;1
BLOCS_P;2019;920300936;920006848;N4160;1;;1;0;0
BLOCS_P;2019;920300936;920006848;NAUT;7;;7;0;0
BLOCS_P;2019;930000286;930021480;M100H;38;38;46.02;1;1
BLOCS_P;2019;930000286;930021480;M1030;10;22;13.59;1;1
BLOCS_P;2019;930000286;930021480;M200H;21;7;20;1;1
BLOCS_P;2019;930000286;930021480;N2200;15;2;16.08;;
BLOCS_P;2019;930000286;930021480;N2310;15;3;13.55;;
BLOCS_P;2019;930000286;930021480;N2320;3;1;3.51;;
BLOCS_P;2019;930000286;930021480;N2510;8;;7.82;;
BLOCS_P;2019;930000286;930021480;NAUT;18;;20.5;;
BLOCS_P;2019;930000302;930110036;M1030;13;1;12.67;1;1
BLOCS_P;2019;930000302;930110036;M200H;13;20;24.85;0;1
BLOCS_P;2019;930000302;930110036;N2200;17;1;17.85;1;0
BLOCS_P;2019;930000302;930110036;N2310;12;;11;1;0
BLOCS_P;2019;930000302;930110036;N2320;5;;5;1;1
BLOCS_P;2019;930000302;930110036;N2510;14;;14;0;0
BLOCS_P;2019;930000302;930110036;N4160;2;;2;0;0
BLOCS_P;2019;930000302;930110036;NAUT;2;;1.8;0;0
BLOCS_P;2019;930000328;930110051;M1030;10;9;7.16;1;1
BLOCS_P;2019;930000328;930110051;M200H;11;9;4.9;1;1
BLOCS_P;2019;930000328;930110051;N2200;23;1;18.66;;0
BLOCS_P;2019;930000328;930110051;N2310;18;1;16.12;1;0
BLOCS_P;2019;930000328;930110051;N2320;8;;7.5;1;0
BLOCS_P;2019;930000328;930110051;N2510;17;1;11.07;;
BLOCS_P;2019;930000328;930110051;N4160;2;;0.53;;0
BLOCS_P;2019;930000328;930110051;NAUT;30;2;18.52;;0
BLOCS_P;2019;930000336;930110069;M100H;;;;1;0
BLOCS_P;2019;930000336;930110069;M1030;17;3;18.16;1;
BLOCS_P;2019;930000336;930110069;M200H;53;29;57.93;0;0
BLOCS_P;2019;930000336;930110069;N2200;20;3;21.6;;0
BLOCS_P;2019;930000336;930110069;N2310;18;2;19;;0
BLOCS_P;2019;930000336;930110069;N2320;8;0;8;;0
BLOCS_P;2019;930000336;930110069;N2510;6;1;6.8;0;0
BLOCS_P;2019;930000336;930110069;N4160;1;0;1;1;
BLOCS_P;2019;930000336;930110069;NAUT;17;0;17;0;0
BLOCS_P;2019;930100037;750712184;N2200;9;;9;0;0
BLOCS_P;2019;930100037;750712184;N2310;23;1;23.86;1;0
BLOCS_P;2019;930100037;750712184;N2320;14;1;14.8;1;0
BLOCS_P;2019;930100037;750712184;N2510;25;1;25.8;1;0
BLOCS_P;2019;930100037;750712184;N4160;1;;1;0;0
BLOCS_P;2019;930100037;750712184;NAUT;5;;5;0;0
BLOCS_P;2019;930100045;750712184;M100H;;;;1;
BLOCS_P;2019;930100045;750712184;M1030;;5;2.1;1;0
BLOCS_P;2019;930100045;750712184;M200H;12;5;6.85;1;0
BLOCS_P;2019;930100045;750712184;N2200;6;1;6.23;;
BLOCS_P;2019;930100045;750712184;N2510;8;;7.75;;
BLOCS_P;2019;930100045;750712184;N4160;;1;0.4;;
BLOCS_P;2019;930100045;750712184;NAUT;1;;1;;
BLOCS_P;2019;930300025;930000393;M100H;;7;0.9;1;0
BLOCS_P;2019;930300025;930000393;M1030;4;;4;1;1
BLOCS_P;2019;930300025;930000393;M200H;;32;6.35;0;0
BLOCS_P;2019;930300025;930000393;N2200;10;;10;0;0
BLOCS_P;2019;930300025;930000393;N2320;1;;1;0;0
BLOCS_P;2019;930300025;930000393;N2510;5;;5;0;0
BLOCS_P;2019;930300025;930000393;N4160;1;;1;0;0
BLOCS_P;2019;930300025;930000393;NAUT;1;;1;0;0
BLOCS_P;2019;930300066;930000401;M100H;2;6;3.7;0;1
BLOCS_P;2019;930300066;930000401;M1030;5;;5;0;1
BLOCS_P;2019;930300066;930000401;M200H;0;27;5.1;0;1
BLOCS_P;2019;930300066;930000401;N2200;8;2;9.24;;
BLOCS_P;2019;930300066;930000401;N2320;3;1;3.65;;
BLOCS_P;2019;930300066;930000401;N4130;1;2;1.41;;
BLOCS_P;2019;930300066;930000401;N4160;1;0;1.07;;
BLOCS_P;2019;930300066;930000401;NAUT;8;1;8.35;;
BLOCS_P;2019;930300082;930000419;M1030;4;;4;0;1
BLOCS_P;2019;930300082;930000419;M200H;;;;0;1
BLOCS_P;2019;930300082;930000419;N2200;11;4;13.34;;
BLOCS_P;2019;930300082;930000419;N2320;1;7;1.17;;
BLOCS_P;2019;930300082;930000419;N2510;;2;0.07;;
BLOCS_P;2019;930300082;930000419;N4160;2;;2;0;1
BLOCS_P;2019;930300082;930000419;NAUT;11;12;17.51;;
BLOCS_P;2019;930300116;930000427;M100H;0;9;3.1;0;1
BLOCS_P;2019;930300116;930000427;M1030;6;3;7.3;1;1
BLOCS_P;2019;930300116;930000427;M200H;14;31;24;1;1
BLOCS_P;2019;930300116;930000427;N2200;16;;16;1;1
BLOCS_P;2019;930300116;930000427;N2320;1;;1;1;1
BLOCS_P;2019;930300116;930000427;N2510;3;1;3.5;0;0
BLOCS_P;2019;930300116;930000427;N4160;2;;2;0;0
BLOCS_P;2019;930300116;930000427;NAUT;5;1;5.8;0;0
BLOCS_P;2019;930300264;930000492;M1030;;3;3;0;0
BLOCS_P;2019;930300264;930000492;M200H;;19;19;0;0
BLOCS_P;2019;930300264;930000492;N2200;3;2;2.31;0;0
BLOCS_P;2019;930300264;930000492;N2310;3;;3;0;0
BLOCS_P;2019;930300264;930000492;N2320;3;4;2.37;0;0
BLOCS_P;2019;930300264;930000492;N2510;1;;1;0;0
BLOCS_P;2019;930300264;930000492;N4130;10;2;8.62;0;0
BLOCS_P;2019;930300264;930000492;N4160;1;;1;0;0
BLOCS_P;2019;930300298;930025523;M1030;4;;4;1;0
BLOCS_P;2019;930300298;930025523;M200H;;;;1;1
BLOCS_P;2019;930300298;930025523;N2200;15;;15;0;1
BLOCS_P;2019;930300298;930025523;N2320;1;;1;0;1
BLOCS_P;2019;930300298;930025523;N2510;4;;4;0;0
BLOCS_P;2019;930300298;930025523;N4160;2;;2;0;1
BLOCS_P;2019;930300298;930025523;NAUT;7;;7;0;0
BLOCS_P;2019;930300553;930000633;M100H;18;47;31.5;0;1
BLOCS_P;2019;930300553;930000633;M1030;6;0;6;1;
BLOCS_P;2019;930300553;930000633;M200H;5;37;22.5;0;1
BLOCS_P;2019;930300553;930000633;N2200;15;8;20.72;0;0
BLOCS_P;2019;930300553;930000633;N2310;3;0;3;;
BLOCS_P;2019;930300553;930000633;N2320;5;1;2.67;0;1
BLOCS_P;2019;930300553;930000633;NAUT;0;2;1.5;0;0
BLOCS_P;2019;930300587;930000641;M100H;;8;8;;
BLOCS_P;2019;930300587;930000641;M1030;;4;4;1;1
BLOCS_P;2019;930300587;930000641;M200H;;25;25;1;1
BLOCS_P;2019;930300587;930000641;N2200;10;;10;;
BLOCS_P;2019;930300587;930000641;N2510;2;;2;;
BLOCS_P;2019;930300587;930000641;N4160;1;;1;;
BLOCS_P;2019;930300587;930000641;NAUT;8;;8;;
BLOCS_P;2019;930300595;930000658;M100H;;;;0;1
BLOCS_P;2019;930300595;930000658;M1030;5;0;5;0;1
BLOCS_P;2019;930300595;930000658;M200H;5;10;12;0;1
BLOCS_P;2019;930300595;930000658;N2200;9;0;9;0;1
BLOCS_P;2019;930300595;930000658;N2310;12;0;12;0;0
BLOCS_P;2019;930300595;930000658;N2320;4;0;4;0;1
BLOCS_P;2019;930300595;930000658;N2510;3;0;3;0;0
BLOCS_P;2019;930300595;930000658;N4160;1;;1;0;0
BLOCS_P;2019;930300595;930000658;NAUT;16;1;16.5;0;0
BLOCS_P;2019;930300645;930000682;M100H;12;8;16;0;1
BLOCS_P;2019;930300645;930000682;M1030;8;1;8.5;0;1
BLOCS_P;2019;930300645;930000682;M200H;7;6;9;0;1
BLOCS_P;2019;930300645;930000682;N2200;27;2;23.94;;1
BLOCS_P;2019;930300645;930000682;N2310;6;1;6.77;;1
BLOCS_P;2019;930300645;930000682;N2320;9;2;8.24;;1
BLOCS_P;2019;930300645;930000682;N2510;8;;7.64;;0
BLOCS_P;2019;930300645;930000682;N4160;2;;1.49;;0
BLOCS_P;2019;930300645;930000682;NAUT;24;1;22.29;;0
BLOCS_P;2019;940000573;940110018;M1030;12;14;17.46;1;0
BLOCS_P;2019;940000573;940110018;M200H;0;16;2.74;1;1
BLOCS_P;2019;940000573;940110018;N2200;21;8;31.47;1;0
BLOCS_P;2019;940000573;940110018;N2310;25;3;24.73;1;0
BLOCS_P;2019;940000573;940110018;N2320;7;3;10.46;1;0
BLOCS_P;2019;940000573;940110018;N2510;14;3;17.19;1;0
BLOCS_P;2019;940000573;940110018;N4160;1;0;0.75;0;0
BLOCS_P;2019;940000599;940110042;M1030;16;2;16.29;;
BLOCS_P;2019;940000599;940110042;M200H;;48;9.1;;
BLOCS_P;2019;940000599;940110042;N2200;20;;19.8;;
BLOCS_P;2019;940000599;940110042;N2310;29;;29;;
BLOCS_P;2019;940000599;940110042;N2320;4;;4;;
BLOCS_P;2019;940000599;940110042;N2510;8;;8;;
BLOCS_P;2019;940000599;940110042;N4160;3;;3;;
BLOCS_P;2019;940000599;940110042;NAUT;23;;23;;
BLOCS_P;2019;940000649;940150014;M100H;3;;0.3;0;1
BLOCS_P;2019;940000649;940150014;M1030;7;2;8.3;0;1
BLOCS_P;2019;940000649;940150014;M200H;14;12;20.52;0;1
BLOCS_P;2019;940000649;940150014;N2200;35;3;34.87;0;1
BLOCS_P;2019;940000649;940150014;N2310;6;5;8.22;0;1
BLOCS_P;2019;940000649;940150014;N2320;1;;1.07;0;1
BLOCS_P;2019;940000649;940150014;N2510;16;;15.67;0;0
BLOCS_P;2019;940000649;940150014;NAUT;16;3;17.28;0;0
BLOCS_P;2019;940000664;940160013;M100H;6;2;5.43;;1
BLOCS_P;2019;940000664;940160013;M1030;19;5;19.5;1;1
BLOCS_P;2019;940000664;940160013;M200H;35;13;35.16;;1
BLOCS_P;2019;940000664;940160013;N2200;26;3;27.9;;
BLOCS_P;2019;940000664;940160013;N2310;24;6;26.23;;
BLOCS_P;2019;940000664;940160013;N2320;18;3;19.86;;
BLOCS_P;2019;940000664;940160013;N2510;15;0;15.45;;
BLOCS_P;2019;940000664;940160013;N4130;9;0;6.92;;
BLOCS_P;2019;940000664;940160013;N4160;1;0;1;;
BLOCS_P;2019;940000664;940160013;NAUT;18;1;18.53;;
BLOCS_P;2019;940006679;940017338;M1030;;10;10;1;1
BLOCS_P;2019;940006679;940017338;M200H;2;60;30;1;1
BLOCS_P;2019;940006679;940017338;N2200;16;3;19.06;;1
BLOCS_P;2019;940006679;940017338;N2320;1;1;2.37;;1
BLOCS_P;2019;940006679;940017338;N2510;4;;4;;
BLOCS_P;2019;940006679;940017338;N4160;1;;1;;
BLOCS_P;2019;940006679;940017338;NAUT;14;;12.15;;
BLOCS_P;2019;940016868;940016819;M1030;2;8;6.56;1;0
BLOCS_P;2019;940016868;940016819;M200H;0;0;0;1;1
BLOCS_P;2019;940016868;940016819;N2310;2;0;1.92;;
BLOCS_P;2019;940100027;750712184;M1030;;;;1;1
BLOCS_P;2019;940100027;750712184;M200H;;;;1;1
BLOCS_P;2019;940100027;750712184;N2200;40;11;56.94;1;1
BLOCS_P;2019;940100027;750712184;N2310;38;11;46.15;1;1
BLOCS_P;2019;940100027;750712184;N2320;30;2;32.3;1;1
BLOCS_P;2019;940100027;750712184;N2510;49;4;50.7;1;0
BLOCS_P;2019;940100027;750712184;N4130;5;;5;1;0
BLOCS_P;2019;940100027;750712184;N4160;6;;6;0;0
BLOCS_P;2019;940100027;750712184;NAUT;16;;16.8;;0
BLOCS_P;2019;940100043;750712184;M1030;37;3;38.8;1;1
BLOCS_P;2019;940100043;750712184;M200H;28;5;31.1;1;1
BLOCS_P;2019;940100043;750712184;N2200;30;1;30.8;1;0
BLOCS_P;2019;940100043;750712184;N2310;42;6;46.5;1;0
BLOCS_P;2019;940100043;750712184;N2320;19;3;21.2;1;0
BLOCS_P;2019;940100043;750712184;N2510;20;1;20.8;1;0
BLOCS_P;2019;940100043;750712184;N4160;3;;3;0;0
BLOCS_P;2019;940100043;750712184;NAUT;16;;16;0;0
BLOCS_P;2019;940100068;750712184;M100H;2;;0.15;0;0
BLOCS_P;2019;940100068;750712184;M1030;11;;6.6;1;1
BLOCS_P;2019;940100068;750712184;M200H;8;5;9;1;0
BLOCS_P;2019;940100068;750712184;N2200;5;1;5.8;1;1
BLOCS_P;2019;940100068;750712184;N2310;11;;10;0;1
BLOCS_P;2019;940100068;750712184;N2320;13;;13;1;1
BLOCS_P;2019;940100068;750712184;N2510;11;3;13;0;0
BLOCS_P;2019;940100068;750712184;N4160;2;;2;0;0
BLOCS_P;2019;940120017;750821092;M100H;;7;1.72;0;0
BLOCS_P;2019;940120017;750821092;M1030;;15;9.54;1;0
BLOCS_P;2019;940120017;750821092;M200H;;31;7.63;1;1
BLOCS_P;2019;940120017;750821092;N2200;11;;12.91;;
BLOCS_P;2019;940120017;750821092;N2320;12;;12.71;;
BLOCS_P;2019;940120017;750821092;N2510;2;1;2.86;;
BLOCS_P;2019;940120017;750821092;N4160;1;;1.08;;
BLOCS_P;2019;940120017;750821092;NAUT;2;1;2.86;;
BLOCS_P;2019;940300031;940000706;M100H;;68;;;
BLOCS_P;2019;940300031;940000706;M1030;;11;;;
BLOCS_P;2019;940300031;940000706;M200H;;47;;;
BLOCS_P;2019;940300031;940000706;N2200;25;;25;;1
BLOCS_P;2019;940300031;940000706;N2320;3;;3;;1
BLOCS_P;2019;940300031;940000706;N2510;6;;6;;
BLOCS_P;2019;940300031;940000706;N4160;2;;2;;
BLOCS_P;2019;940300031;940000706;NAUT;28;;28;;
BLOCS_P;2019;940300270;940000771;M100H;15;;15;0;0
BLOCS_P;2019;940300270;940000771;M1030;9;;9;1;1
BLOCS_P;2019;940300270;940000771;M200H;56;;56;1;1
BLOCS_P;2019;940300270;940000771;N2200;15;;15;1;0
BLOCS_P;2019;940300270;940000771;N2310;3;;3;0;0
BLOCS_P;2019;940300270;940000771;N2320;2;;2;1;0
BLOCS_P;2019;940300270;940000771;N4160;1;;1;0;0
BLOCS_P;2019;940300379;940000805;M100H;;14;0;0;1
BLOCS_P;2019;940300379;940000805;M1030;5;;0;0;1
BLOCS_P;2019;940300379;940000805;M200H;10;28;0;0;1
BLOCS_P;2019;940300379;940000805;N2200;9;1;8.22;0;1
BLOCS_P;2019;940300379;940000805;N2320;2;;1.85;0;1
BLOCS_P;2019;940300379;940000805;N2510;1;;1.2;0;0
BLOCS_P;2019;940300379;940000805;N4160;1;;0.92;0;0
BLOCS_P;2019;940300379;940000805;NAUT;8;;8.72;0;0
BLOCS_P;2019;940300445;940000854;M200H;17;;12;;
BLOCS_P;2019;940300445;940000854;N2200;6;1;5.61;;
BLOCS_P;2019;940300445;940000854;N2510;3;1;3.44;;
BLOCS_P;2019;940300445;940000854;NAUT;4;;4.04;;
BLOCS_P;2019;940300494;940000896;M100H;5;;5;0;1
BLOCS_P;2019;940300494;940000896;M1030;5;;5;0;1
BLOCS_P;2019;940300494;940000896;M200H;13;;13;0;0
BLOCS_P;2019;940300494;940000896;N2200;7;4;10.66;0;1
BLOCS_P;2019;940300494;940000896;N2320;1;1;1.6;0;1
BLOCS_P;2019;940300494;940000896;N2510;1;;1.12;0;0
BLOCS_P;2019;940300494;940000896;N4160;1;0;1;0;0
BLOCS_P;2019;940300494;940000896;NAUT;3;;3;0;0
BLOCS_P;2019;940300551;940000912;M1030;4;3;6;1;
BLOCS_P;2019;940300551;940000912;M200H;6;18;17;1;
BLOCS_P;2019;940300551;940000912;N2200;3;3;5.35;0;1
BLOCS_P;2019;940300551;940000912;N2320;;2;0.1;0;1
BLOCS_P;2019;940300551;940000912;N2510;;2;1.92;0;0
BLOCS_P;2019;940300551;940000912;N4160;1;0;1;0;0
BLOCS_P;2019;940300551;940000912;NAUT;3;;3;;
BLOCS_P;2019;940300569;940000912;M1030;4;2;5;0;1
BLOCS_P;2019;940300569;940000912;M200H;0;27;18;0;1
BLOCS_P;2019;940300569;940000912;N2200;3;3;3.21;0;1
BLOCS_P;2019;940300569;940000912;N2310;0;1;1.5;0;0
BLOCS_P;2019;940300569;940000912;N2320;4;3;3.5;0;0
BLOCS_P;2019;940300569;940000912;N2510;3;2;4;0;1
BLOCS_P;2019;940300569;940000912;N4160;1;0;1;0;0
BLOCS_P;2019;940813033;940001894;M100H;3;32;19;0;0
BLOCS_P;2019;940813033;940001894;M1030;7;;7;0;0
BLOCS_P;2019;940813033;940001894;M200H;1;44;23;0;0
BLOCS_P;2019;940813033;940001894;N2200;29;;22.54;0;0
BLOCS_P;2019;940813033;940001894;N2320;8;1;6.41;0;0
BLOCS_P;2019;940813033;940001894;N2510;13;2;12.73;0;0
BLOCS_P;2019;950000307;950110015;M100H;0;3;0.45;0;0
BLOCS_P;2019;950000307;950110015;M1030;12;2;12.46;1;1
BLOCS_P;2019;950000307;950110015;M200H;0;20;5.32;1;1
BLOCS_P;2019;950000307;950110015;N2200;20;7;24.84;0;0
BLOCS_P;2019;950000307;950110015;N2310;22;2;19.13;1;0
BLOCS_P;2019;950000307;950110015;N2320;12;1;11.4;1;0
BLOCS_P;2019;950000307;950110015;N2510;16;3;17.25;1;0
BLOCS_P;2019;950000307;950110015;NAUT;18;1;18.7;;
BLOCS_P;2019;950000315;950001370;M100H;;2;0.2;;
BLOCS_P;2019;950000315;950001370;M1030;3;3;4.45;;
BLOCS_P;2019;950000315;950001370;M200H;;14;2;;
BLOCS_P;2019;950000315;950001370;N2200;3;1;4.9;;
BLOCS_P;2019;950000315;950001370;N2310;6;1;8.4;;
BLOCS_P;2019;950000315;950001370;N2320;7;1;6.7;;
BLOCS_P;2019;950000315;950001370;N2510;6;3;9.83;;
BLOCS_P;2019;950000315;950001370;N4160;1;;1;;
BLOCS_P;2019;950000315;950001370;NAUT;2;1;3.41;;
BLOCS_P;2019;950000323;950013870;M100H;0;5;0.45;1;1
BLOCS_P;2019;950000323;950013870;M1030;14;2;14.55;1;0
BLOCS_P;2019;950000323;950013870;M200H;0;36;11.82;1;1
BLOCS_P;2019;950000323;950013870;N2200;32;8;34.23;1;1
BLOCS_P;2019;950000323;950013870;N2310;16;4;16.52;1;0
BLOCS_P;2019;950000323;950013870;N2320;4;1;4.33;1;1
BLOCS_P;2019;950000323;950013870;N2510;25;6;28.86;0;1
BLOCS_P;2019;950000323;950013870;N4160;1;1;1.17;0;0
BLOCS_P;2019;950000323;950013870;NAUT;25;10;31.26;0;0
BLOCS_P;2019;950000331;950110049;M1030;;12;8.41;;
BLOCS_P;2019;950000331;950110049;M200H;;51;6.05;;
BLOCS_P;2019;950000331;950110049;N2200;20;10;25.52;;
BLOCS_P;2019;950000331;950110049;N2310;15;3;17.4;;
BLOCS_P;2019;950000331;950110049;N2320;6;2;7.7;;
BLOCS_P;2019;950000331;950110049;N2510;18;7;21.46;;
BLOCS_P;2019;950000331;950110049;NAUT;13;3;15.02;;
BLOCS_P;2019;950000364;950110080;M1030;22;7;24.46;1;
BLOCS_P;2019;950000364;950110080;M200H;17;8;22.45;1;
BLOCS_P;2019;950000364;950110080;N2200;34;12;38.7;;
BLOCS_P;2019;950000364;950110080;N2310;25;24;34.87;;
BLOCS_P;2019;950000364;950110080;N2320;12;12;17.64;;
BLOCS_P;2019;950000364;950110080;N2510;10;;10.86;;
BLOCS_P;2019;950000364;950110080;N4160;2;;1.17;;
BLOCS_P;2019;950000364;950110080;NAUT;38;;37.09;;
BLOCS_P;2019;950032714;950000471;M100H;;7;1.8;;
BLOCS_P;2019;950032714;950000471;M1030;;5;2.25;;
BLOCS_P;2019;950032714;950000471;M200H;;31;7;0;0
BLOCS_P;2019;950032714;950000471;N2200;10;7;9.11;0;0
BLOCS_P;2019;950032714;950000471;N2310;3;1;3.5;0;0
BLOCS_P;2019;950032714;950000471;N2510;3;;3;0;0
BLOCS_P;2019;950032714;950000471;N4160;;1;0.3;0;0
BLOCS_P;2019;950300095;950000455;M100H;;4;2;0;1
BLOCS_P;2019;950300095;950000455;M1030;2;3;3.5;0;1
BLOCS_P;2019;950300095;950000455;M200H;1;12;7;0;1
BLOCS_P;2019;950300095;950000455;N2200;12;4;14;0;1
BLOCS_P;2019;950300095;950000455;N2320;2;;2;0;1
BLOCS_P;2019;950300095;950000455;N2510;1;;1;0;0
BLOCS_P;2019;950300095;950000455;N4160;1;;1;0;0
BLOCS_P;2019;950300095;950000455;NAUT;7;;7;0;0
BLOCS_P;2019;950300202;950000521;M100H;3;19;13;0;0
BLOCS_P;2019;950300202;950000521;M1030;5;;5;1;0
BLOCS_P;2019;950300202;950000521;M200H;9;37;28;1;1
BLOCS_P;2019;950300202;950000521;N2200;11;1;10.4;;1
BLOCS_P;2019;950300202;950000521;N2320;4;2;8;;1
BLOCS_P;2019;950300202;950000521;N2510;4;1;4.97;0;0
BLOCS_P;2019;950300202;950000521;N4160;2;;2;0;0
BLOCS_P;2019;950300202;950000521;NAUT;1;;1;;
BLOCS_P;2019;950300244;950000539;M100H;6;8;7.8;;
BLOCS_P;2019;950300244;950000539;M1030;5;4;7.25;0;1
BLOCS_P;2019;950300244;950000539;M200H;9;27;15.1;0;1
BLOCS_P;2019;950300244;950000539;N2200;21;17;24.43;;1
BLOCS_P;2019;950300244;950000539;N2320;5;6;7.75;;1
BLOCS_P;2019;950300244;950000539;N2510;2;3;2.22;;
BLOCS_P;2019;950300244;950000539;N4160;2;;2.8;;
BLOCS_P;2019;950300244;950000539;NAUT;17;9;20.97;;
BLOCS_P;2019;950300277;950000547;M100H;;7;3.5;0;1
BLOCS_P;2019;950300277;950000547;M1030;6;3;6.9;1;1
BLOCS_P;2019;950300277;950000547;M200H;10;20;17;0;1
BLOCS_P;2019;950300277;950000547;N2200;16;19;22.22;0;1
BLOCS_P;2019;950300277;950000547;N2310;2;7;4.94;0;0
BLOCS_P;2019;950300277;950000547;N2320;;1;0.64;0;0
BLOCS_P;2019;950300277;950000547;N2510;3;2;3.91;0;0
BLOCS_P;2019;950300277;950000547;N4160;1;;1;0;0
BLOCS_P;2019;950300277;950000547;NAUT;14;4;14.64;0;0
BLOCS_P;2019;950300350;950015438;M100H;0;2;0.4;0;1
BLOCS_P;2019;950300350;950015438;M1030;1;0;1;0;0
BLOCS_P;2019;950300350;950015438;M200H;0;16;1.7;0;1
BLOCS_P;2019;950300350;950015438;N2200;5;1;5.8;0;0
BLOCS_P;2019;950300350;950015438;N2310;;6;0.8;0;0
BLOCS_P;2019;950300350;950015438;N2510;0;1;0.5;0;0
BLOCS_P;2019;950300350;950015438;N4160;1;0;0.5;0;0
BLOCS_P;2019;950300350;950015438;NAUT;2;0;2;0;0
BLOCS_P;2019;950807982;950001636;M100H;4;8;8;0;1
BLOCS_P;2019;950807982;950001636;M1030;9;5;11.5;1;1
BLOCS_P;2019;950807982;950001636;M200H;16;55;43.5;1;1
BLOCS_P;2019;950807982;950001636;N2200;23;4;25.11;0;1
BLOCS_P;2019;950807982;950001636;N2310;5;;5;0;0
BLOCS_P;2019;950807982;950001636;N2320;3;2;3.6;0;1
BLOCS_P;2019;950807982;950001636;N2510;2;;1.44;0;0
BLOCS_P;2019;950807982;950001636;N4160;2;;2;0;0
BLOCS_P;2019;950807982;950001636;NAUT;21;;19.92;0;0
BLOCS_P;2019;970100012;970100103;M100H;;7;7;;0
BLOCS_P;2019;970100012;970100103;M1030;4;;4;;1
BLOCS_P;2019;970100012;970100103;M200H;;21;19;;1
BLOCS_P;2019;970100012;970100103;N2200;11;;11;;1
BLOCS_P;2019;970100012;970100103;N2310;3;;3;;
BLOCS_P;2019;970100012;970100103;N2320;3;;3;;1
BLOCS_P;2019;970100012;970100103;N2510;2;;2;;
BLOCS_P;2019;970100012;970100103;N4130;1;;1;;
BLOCS_P;2019;970100012;970100103;N4160;1;;1;;
BLOCS_P;2019;970100012;970100103;NAUT;6;;6;;
BLOCS_P;2019;970100020;970100152;M100H;1;3;3;0;0
BLOCS_P;2019;970100020;970100152;M1030;;2;1;0;0
BLOCS_P;2019;970100020;970100152;N2200;1;;0.43;0;0
BLOCS_P;2019;970100020;970100152;N2310;;9;2.77;0;0
BLOCS_P;2019;970100020;970100152;N2510;4;;3;0;0
BLOCS_P;2019;970100020;970100152;NAUT;4;;2.8;0;0
BLOCS_P;2019;970100392;970100178;M100H;1;0;0.25;;1
BLOCS_P;2019;970100392;970100178;M1030;9;0;3.6;1;
BLOCS_P;2019;970100392;970100178;M200H;14;;5.6;1;1
BLOCS_P;2019;970100392;970100178;N2200;5;0;5;1;
BLOCS_P;2019;970100392;970100178;N2310;12;0;10.97;1;
BLOCS_P;2019;970100392;970100178;N2320;7;0;7;1;
BLOCS_P;2019;970100392;970100178;N2510;8;0;6;1;
BLOCS_P;2019;970100392;970100178;N4130;0;0;0;;1
BLOCS_P;2019;970100392;970100178;N4160;1;0;0.8;;1
BLOCS_P;2019;970100392;970100178;NAUT;1;0;0.3;1;
BLOCS_P;2019;970100400;970100186;M100H;2;1;1.02;;
BLOCS_P;2019;970100400;970100186;M1030;6;1;3.23;;
BLOCS_P;2019;970100400;970100186;M200H;8;1;3.85;;
BLOCS_P;2019;970100400;970100186;N2200;9;0;6.84;;
BLOCS_P;2019;970100400;970100186;N2310;8;0;7.92;;
BLOCS_P;2019;970100400;970100186;N2320;4;0;5.18;;
BLOCS_P;2019;970100400;970100186;N2510;8;0;5.39;;
BLOCS_P;2019;970100400;970100186;N4160;1;0;0.8;;
BLOCS_P;2019;970100400;970100186;NAUT;20;0;8.89;;
BLOCS_P;2019;970107249;970100731;M1030;7;;7;1;1
BLOCS_P;2019;970107249;970100731;M200H;;41;8.7;0;0
BLOCS_P;2019;970107249;970100731;N2200;20;;22;0;1
BLOCS_P;2019;970107249;970100731;N2310;1;;1;0;1
BLOCS_P;2019;970107249;970100731;N2320;4;;4;0;1
BLOCS_P;2019;970107249;970100731;N2510;6;;6;0;0
BLOCS_P;2019;970107249;970100731;N4130;1;;1;0;0
BLOCS_P;2019;970107249;970100731;N4160;2;;2;0;1
BLOCS_P;2019;970107249;970100731;NAUT;10;;10.5;0;0
BLOCS_P;2019;970112850;970100228;M100H;6;;6;;
