BOR;AN;FI;RS;FI_EJ;COVID19_A1;COVID19_A36;COVID19_A2;COVID19_A3;COVID19_A4;COVID19_A5;COVID19_B1;COVID19_B36;COVID19_B2;COVID19_B3;COVID19_B4;COVID19_B5;COVID19_C1;COVID19_C36;COVID19_C2;COVID19_C3;COVID19_C4;COVID19_C5;COVID19_D1;COVID19_D36;COVID19_D2;COVID19_D3;COVID19_E1;COVID19_E2;COVID19_E3;COVID19_E4;COVID19_E5;COVID19_A6;COVID19_A7;COVID19_A8;COVID19_A9;COVID19_A10;COVID19_A37;COVID19_A11;COVID19_A12;COVID19_A13;COVID19_A14;COVID19_A15;COVID19_A16;COVID19_A17;COVID19_A18;COVID19_A19;COVID19_B10;COVID19_B37;COVID19_B11;COVID19_B12;COVID19_B13;COVID19_B14;COVID19_B15;COVID19_B16;COVID19_B17;COVID19_B18;COVID19_B19;COVID19_C10;COVID19_C37;COVID19_C11;COVID19_C12;COVID19_C13;COVID19_C14;COVID19_C15;COVID19_C16;COVID19_C17;COVID19_C18;COVID19_C19;COVID19_D10;COVID19_D37;COVID19_D11;COVID19_D12;COVID19_D13;COVID19_D14;COVID19_D15;COVID19_D16;COVID19_D17;COVID19_D18;COVID19_D19;COVID19_E10;COVID19_E37;COVID19_E11;COVID19_E12;COVID19_E13;COVID19_E14;COVID19_E15;COVID19_E16;COVID19_E17;COVID19_E18;COVID19_E19;COVID19_F12;COVID19_F13;COVID19_F14;COVID19_F15;COVID19_F16;COVID19_F17;COVID19_A20;COVID19_A21;COVID19_A22;COVID19_A23;COVID19_B20;COVID19_B21;COVID19_B22;COVID19_B23;COVID19_C20;COVID19_C21;COVID19_C22;COVID19_C23;COVID19_D20;COVID19_D21;COVID19_D22;COVID19_D23;COVID19_A24;COVID19_A25;COVID19_A26;COVID19_A27;COVID19_A28;COVID19_A29;COVID19_A30;COVID19_A31;COVID19_B24;COVID19_B25;COVID19_B26;COVID19_B27;COVID19_B28;COVID19_B29;COVID19_B30;COVID19_B31;COVID19_C24;COVID19_C25;COVID19_C26;COVID19_C27;COVID19_C28;COVID19_C29;COVID19_C30;COVID19_C31;COVID19_D24;COVID19_D25;COVID19_D26;COVID19_D27;COVID19_D28;COVID19_D29;COVID19_D30;COVID19_D31;COVID19_A32;COVID19_A33;COVID19_A34;COVID19_A35
COVID19;2020;290001015;CENTRE HOSPITALIER ST RENAN;290000751;0;;0;0;0;0;;;;;;;1;;2;5;;0;;;;;1;2;5;0;0;1;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;290003953;CRF DE TREBOUL;920030269;;;;;;;;;;;;;5;novembre;3;147;;0;;;;;5;3;147;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;;;2439;18577;;23;;;;;;;;;0;0;;2;;;;;;2439;18577;;25;;;0;0;;;;2362;238;11687;1838;230;73;3;36;;;;0;0;0;0;0;0;0;0;;;;3520;113;11843;476;113;58;0;8;;;;1063;42;6268;356;42;24;0;2;;;;0;0;0;0;0;0;0;0;;;;;;;1.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;290019777;POLYCLINIQUE DE KERAUDREN;290022508;0;;28;72;0;0;;;;;;;;;;;;;;;;;0;28;72;0;0;;;0;0;;;;6;0;23;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;;;750;2;2880;10;2;0;0;0;;;;380;0;2110;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;5.33;;;;;;;;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;290034610;GHBS - HOPITAL BOIS JOLY;560005746;;;;;;;;;;;;;0;;8;98;;0;;;;;0;8;98;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;290036466;POLE READAPT DE CORNOUAILLE CONCARNEAU;440042844;;;;;;;;;;;;;1;;2;61;;0;;;;;1;2;61;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;290036474;POLE RÉADAPT DE CORNOUAILLE QUIMPER;440042844;;;;;;;;;;;;;5;novembre;22;301;0;6;;;;;5;22;301;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;290036706;INSTITUT DE RÉADAPTATION DU CAP HORN;440055911;;;;;;;;;;;;;6;novembre;313;3895;0;4;;;;;6;313;3895;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;;;;0.15;;;;0.25;;;;2.5;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;290037548;MAISON SAINT JOSEPH;220020739;;;;;;;;;;;;;1;;1;7;;0;;;;;1;1;7;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;2A0000022;CH ND LA MISERICORDE;2A0000014;77;avril;549;5240;0;0;;avril;0;0;0;;0;;;;0;;0;avril;;0;77;549;5240;0;0;0;0;14;0;28;avril;28;477;78;3655;1062;73;30;0;23;0;;0;0;0;0;0;0;0;0;0;1;;0;840;8;2497;25;8;7;0;1;5;avril;5;310;20;1041;149;19;7;0;2;0;avril;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;2A0000030;CRF ET MAISON DE REPOS DU FINOSELLO;2A0000048;;;;;;;;;;;;;14;;60;2387;;364;;;;;14;60;2387;;364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;;;4;;;;6;;;;0;0;0;1;;;;;0;0;0;1;;;;;0;0;0;1;;;;;0;0;0;1;;;;;0;1;1;0
COVID19;2020;2A0000139;CLINISUD;2A0000063;5;octobre;665;3190;2;28;;;;;;;;;;;;;;;;;5;665;3190;2;28;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;2;octobre;0;458;60;2636;415;58;38;0;1;;;;0;0;0;0;0;0;0;0;;;;;;;1.6;4;0.5;2;6;;1;;4;;1;;4;;1;;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
COVID19;2020;2A0000154;CLINIQUE DU SUD DE LA CORSE;2A0000204;4;;112;394;;0;;;;;;;;;;;;;;;;;4;112;394;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;4;;;196;6;1051;53;6;5;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;0.5;1;;;4;;;;4;;;;2;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;2A0000212;HOPITAL LOCAL DE BONIFACIO;2A0000170;3;mars;10;287;0;0;0;;;;;;4;mars;11;179;0;0;;;;;7;21;466;0;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;0.5;;;;4;;;;4;;;;1;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;1;;;;;1;0;;
COVID19;2020;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0000386;10;;4;64;;0;0;;;;;;0;;;;;;0;;;;10;4;64;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;2A0001988;HAD AJACCIO ET GRAND AJACCIO;2A0001848;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;;;;1;;;;1;;;;;1;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;2A0002051;CRF LES MOLINI;2A0000303;;;;;;;;;;;;;11;mars;52;750;1;39;;;;;11;52;750;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;1;;;;2;;;;2;;;;1;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;0
COVID19;2020;2A0023271;USLD D' AJACCIO;2A0000014;;;;;;;;;;;;;35;;20;379;;0;;;;;35;20;379;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;2B0000012;CENTRE HOSPITALIER DE BASTIA;2B0000020;45;avril;2490;5933;4;;0;;0;0;0;0;0;;11;211;;0;0;;0;0;45;2501;6144;4;0;0;0;;;5;novembre;5;361;85;3607;745;84;46;0;30;0;;0;;;;;;;;;6;novembre;0;829;10;1664;26;10;6;0;1;0;novembre;6;206;3;523;6;3;1;0;0;0;;0;;;;;;;;;1;0;0;0;0;0;4.78;0;4.78;0;44.76;0;20.14;0;36.58;0;19.18;0;10.91;0;8.69;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
COVID19;2020;2B0000038;CH CORTE;2B0004246;14;;70;928;;0;;;;;;;3;;31;598;;0;;;;;17;101;1526;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;2B0000145;POLYCLINIQUE LA RESIDENCE MAYMARD;2B0000053;5;;3;25;;1;;;;;;;;;;;;;;;;;5;3;25;;1;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;2;;;3;;;;2;;;;2;;;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;2B0001739;HAD DE CORSE;2B0001689;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;11;;;;4;;;;9;;;;0;0;0;0;;;;;0;0;0;1;;;;;0;0;0;0;;;;;0;0;0;0;;;;;;;;
COVID19;2020;2B0005359;CH CALVI;2B0005342;0;;298;822;;0;;;;;;;;;;;;;;;;;0;298;822;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;1.24;;;;0.84;;;;0.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;2B0005664;CLINIQUE DE TOGA;2B0005656;;;0;0;;0;;;;;;;1;octobre;1;28;;0;;;;;1;1;28;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;1;;;;6;;;;6;;;;2;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;
COVID19;2020;300000023;CH ALES CEVENNES;300780046;20;;1733;16065;;1;0;;;;;;0;;8;67;;0;0;;;;20;1741;16132;;1;;;0;0;12;;;308;117;2933;1284;114;50;0;33;0;;;0;0;0;0;0;0;0;0;8;;;521;32;1626;133;32;21;0;3;0;;;169;14;736;75;13;4;0;7;;;;0;0;0;0;0;0;0;0;;;;;;;0.58;1.15;0;0;82.5;0;21.68;0;73.88;0;10.55;0;34.99;0;3.25;0;0;0;0;1;0;0;0;1;;0;1;1;0;0;1;0;;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;;;;
COVID19;2020;300000031;CH LOUIS PASTEUR;300780053;48;octobre;600;3539;;1;;;;;;;;;;;;;30;mars;;;78;600;3539;;1;;;0;0;11;mars;9;28;28;121;121;28;14;0;10;;;;0;0;0;0;0;0;0;0;0;;;508;2;1497;9;2;2;0;1;0;;;452;7;1633;14;7;4;0;2;;;;0;0;0;0;0;0;0;0;1;0;0;1;1;0;5.11;0;1.2;0;14.89;;2.69;;11.31;;0.2;;6.7;;0.07;;;;;;;;;;0;0;1;0;0;0;0;0;;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;
COVID19;2020;300000049;CH BEAUCAIRE;130028228;0;;;;;;0;;;;;;0;;6;58;;0;0;;;;0;6;58;;0;;;;;0;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;300000056;CH PONT ST ESPRIT;300780079;19;octobre;83;1235;0;0;0;;;;0;0;0;;;;0;0;0;;;;19;83;1235;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;300000064;CH UZES;300780087;6;novembre;43;565;;0;;;;;;;2;novembre;10;169;;0;;;;;8;53;734;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;300000072;CH LE VIGAN;300780095;7;novembre;19;330;;0;;;;;;;2;novembre;6;38;;0;;;;;9;25;368;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;1;0.2;;;3;;;;6;;;;1;;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;300000478;CH LES CHATAIGNIERS;300781010;11;;56;736;;0;;;;;;;;;;;;;;;;;11;56;736;;0;;;;;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;300002169;SSR GERIATRIQUE LES CADIERES;780020715;;;;;;;;;;;;;4;;108;3673;0;0;;;;;4;108;3673;0;0;;;;;0;;0;;;;;;;;;;;0;;;;;;;;;0;;0;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0.5;;;;3;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;0;0;;
COVID19;2020;300007119;AIDER SANTE UAD UDM CH ALES 1;340000264;;;0;0;;0;;;;;;;;;;;;;;;;;;0;0;;0;;;26;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;0.1;;;;;;;;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;;;;
COVID19;2020;300008588;NEPHROCARE HEMODIALYSE CENTRE NIMES;940023849;;;0;0;;0;;;;;;;;;;;;;;;;;;0;0;;0;;;118;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;0.03;2.81;;;0.77;;;;0.77;;;;1.37;;;;0;0;0;0;0;;;;0;0;0;0;0;;;;0;0;0;0;0;;;;0;0;0;0;0;;;;0;0;;
COVID19;2020;300008638;NEPHROCARE UDM BAGNOLS SUR CEZE;940023849;;;0;0;;0;;;;;;;;;;;;;;;;;;0;0;;0;;;12;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;
COVID19;2020;300012309;ADENE HAD NIMES;340027937;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;;;;;1;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;300012358;CENTRE MEDICAL DE L'EGREGORE UGECAM;340015171;;;;;;;;;;;;;30;;137;2676;;0;;;;;30;137;2676;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0
COVID19;2020;300012481;USLD LES CIGALES CH ALES;300780046;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;82.5;0;21.68;0;73.88;0;10.55;0;34.99;0;3.25;0;0;0;0;0;0;0;0;0;;0;1;1;0;0;1;0;;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;
COVID19;2020;300012499;USLD LA ROSE DES VENTS CH ALES;300780046;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;82.5;0;21.68;0;73.88;0;10.55;0;34.99;0;3.25;0;0;0;0;0;0;0;0;0;;0;1;1;0;;1;0;;0;1;0;0;0;0;0;;;;;;;;;0;0;;
COVID19;2020;300013745;ADENE HAD ALES;340027937;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;;;;;1;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;300013778;HAD 3G SANTE NIMES;300013760;0;;;;;;0;;;;;;0;;;;;;0;;;;0;;;;;42;1;;;0;;0;;;;;;;;;0;;0;;;;;;;;;0;;0;;;;;;;;;0;;0;;;;;;;;;0;;0;;;;;;;;;;;;;;;0.19;0;0;0;0.62;0;0;0;0;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;300017209;KENVAL ICG;300000726;;;14;137;;0;;;;;;;;;;;;;;;;;;14;137;;0;;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;300017423;CENTRE MEDICAL DE L'EGREGORE AUDAVIE;380804542;;;;;;;;;;;;;6;;2;140;;0;;;;;6;2;140;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
COVID19;2020;300017431;AIDER SANTE CENTRE GCS PAAC ALES 2;340000264;;;0;0;;0;;;;;;;;;;;;;;;;;;0;0;;0;;;105;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;0.3;;;;;;;;;;;;;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;;;;
COVID19;2020;300780111;MAISON DE SANTE LA POMAREDE;750050759;;;;;;;;;;;;;9;avril;177;2729;;0;;;;;9;177;2729;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.04;;;;0.08;;;;0.08;;;;0.08;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;300780137;NOUVELLE CL BONNEFON;920028396;12;novembre;557;3773;;7;;;;;;;;;;;;;;;;;12;557;3773;;7;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;12;novembre;;307;44;1650;307;44;30;0;1;;;;0;0;0;0;0;0;0;0;;;;;;;0.16;;;;0.32;;;;0.32;;;;;;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
COVID19;2020;300780152;NOUVEL HOPITAL PRIVE LES FRANCISCAINES;300017985;10;novembre;162;1118;;;;;;;;;;;;;;;;;;;10;162;1118;;;5;0;;;5;novembre;5;437;14;2819;220;14;6;0;6;;;;;;;;;;;;4;novembre;;931;9;2086;23;9;5;0;1;1;novembre;;573;8;958;21;8;4;0;0;;;;;;;;;;;;1;0;0;0;1;0;0.23;;;;1.4;;4;;0.8;;4;;2;;;;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;300780210;CL BELLE RIVE;300000148;;;;;;;23;avril;10;413;;;;;;;;;;;;;23;10;413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.33;;;;;;;;0.33;;;;;;;;;;;;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;0;0;;
COVID19;2020;300780251;CL NEURO PSYCHIATRIQUE QUISSAC;300000189;;;;;;;10;;6;93;;;;;;;;;;;;;10;6;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;;;1;;;;1;;;;1;;;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;0;0;0;0;1;0;;
COVID19;2020;300780269;CLINIQUE LES SOPHORAS;300000197;;;;;;;40;décembre;42;608;;;;;;;;;;;;;40;42;608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.18;0.49;;;0.89;;;;0.33;;;;0.02;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
COVID19;2020;300780285;CL VALDEGOUR;300000726;;;;;;;;;;;;;13;novembre;27;1169;;0;;;;;13;27;1169;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;;;;0.4;;;;;;;;0;0;0;0;;;;;0;0;1;0;;;;;0;0;1;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;300780442;CSSR LES CHATAIGNIERS;300017464;;;;;;;;;;;;;4;;18;431;;0;;;;;4;18;431;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;300780491;CL LES OLIVIERS;340016963;;;;;;;;;;;;;10;;46;1288;0;0;;;;;10;46;1288;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;;;;1.04;;;;1.04;;;;;;;;0;0;0;0;;;;;0;0;0;1;;;;;0;0;0;1;;;;;;;;;;;;;;;;
