BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2020;310784830;CRF LES GRANDS CEDRES;310788880;NCINF;16;7;21.65
SSR_P;2020;310786389;CL DES PYRENEES;310001433;M1010;;3;2.81
SSR_P;2020;310786389;CL DES PYRENEES;310001433;M1320;;1;0.78
SSR_P;2020;310786389;CL DES PYRENEES;310001433;N241P;4;;4
SSR_P;2020;310786389;CL DES PYRENEES;310001433;N2430;;1;0.2
SSR_P;2020;310786389;CL DES PYRENEES;310001433;N2450;;2;0.9
SSR_P;2020;310786389;CL DES PYRENEES;310001433;N2460;2;;1.68
SSR_P;2020;310786389;CL DES PYRENEES;310001433;N2500;18;10;19.89
SSR_P;2020;310786389;CL DES PYRENEES;310001433;N2710;;1;0.33
SSR_P;2020;310786389;CL DES PYRENEES;310001433;N3120;;2;1.03
SSR_P;2020;310786389;CL DES PYRENEES;310001433;NCINF;23;2;19.84
SSR_P;2020;310786702;SSR DOMAINE DE LA CADENE;750043713;M1190;;1;0.05
SSR_P;2020;310786702;SSR DOMAINE DE LA CADENE;750043713;M1320;1;5;4.11
SSR_P;2020;310786702;SSR DOMAINE DE LA CADENE;750043713;M3020;;1;0.05
SSR_P;2020;310786702;SSR DOMAINE DE LA CADENE;750043713;MAUT;;1;0.46
SSR_P;2020;310786702;SSR DOMAINE DE LA CADENE;750043713;N241P;;5;3
SSR_P;2020;310786702;SSR DOMAINE DE LA CADENE;750043713;N2430;;1;0.3
SSR_P;2020;310786702;SSR DOMAINE DE LA CADENE;750043713;N2450;;1;0.4
SSR_P;2020;310786702;SSR DOMAINE DE LA CADENE;750043713;N2460;2;1;2.51
SSR_P;2020;310786702;SSR DOMAINE DE LA CADENE;750043713;N2500;23;2;24.29
SSR_P;2020;310786702;SSR DOMAINE DE LA CADENE;750043713;N2710;;1;0.4
SSR_P;2020;310786702;SSR DOMAINE DE LA CADENE;750043713;N3120;;2;1.1
SSR_P;2020;310786702;SSR DOMAINE DE LA CADENE;750043713;NAUT;18;2;19.24
SSR_P;2020;310786702;SSR DOMAINE DE LA CADENE;750043713;NCINF;14;4;17.4
SSR_P;2020;310787965;CENTRE DE REEDUCATION DU MIRAIL;310788898;M1180;0;2;1.46
SSR_P;2020;310787965;CENTRE DE REEDUCATION DU MIRAIL;310788898;N241P;2;10;4.24
SSR_P;2020;310787965;CENTRE DE REEDUCATION DU MIRAIL;310788898;N2430;0;3;0.19
SSR_P;2020;310787965;CENTRE DE REEDUCATION DU MIRAIL;310788898;N2460;0;6;0.99
SSR_P;2020;310787965;CENTRE DE REEDUCATION DU MIRAIL;310788898;N2500;1;2;1.76
SSR_P;2020;310787965;CENTRE DE REEDUCATION DU MIRAIL;310788898;N2710;0;3;0.2
SSR_P;2020;310787965;CENTRE DE REEDUCATION DU MIRAIL;310788898;N310H;0;2;0.86
SSR_P;2020;310787965;CENTRE DE REEDUCATION DU MIRAIL;310788898;N3120;0;1;0.25
SSR_P;2020;310787965;CENTRE DE REEDUCATION DU MIRAIL;310788898;NAUT;1;0;0.93
SSR_P;2020;310787965;CENTRE DE REEDUCATION DU MIRAIL;310788898;NCINF;1;3;1.71
SSR_P;2020;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;M1010;4;1;4.43
SSR_P;2020;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;M1040;6;3;6.78
SSR_P;2020;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;M1070;;1;0.37
SSR_P;2020;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;M1150;2;1;3.12
SSR_P;2020;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;M1180;;1;0.02
SSR_P;2020;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;MAUT;;2;1.05
SSR_P;2020;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;N241P;13;1;12.63
SSR_P;2020;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;N2450;2;2;2.91
SSR_P;2020;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;N2500;13;8;18.88
SSR_P;2020;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;N2710;;3;1.63
SSR_P;2020;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;N310H;4;1;4.04
SSR_P;2020;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;N3120;;1;0.41
SSR_P;2020;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;NAUT;12;8;16.74
SSR_P;2020;310790472;CL ST ORENS ST ORENS GAMEVILLE;310790464;NCINF;21;16;31.48
SSR_P;2020;310792635;SSR LE MARQUISAT;310002191;M1010;3;;3
SSR_P;2020;310792635;SSR LE MARQUISAT;310002191;M1180;1;;1
SSR_P;2020;310792635;SSR LE MARQUISAT;310002191;M1320;1;;1
SSR_P;2020;310792635;SSR LE MARQUISAT;310002191;N241P;5;;5
SSR_P;2020;310792635;SSR LE MARQUISAT;310002191;N2450;1;;1
SSR_P;2020;310792635;SSR LE MARQUISAT;310002191;N2460;;1;0.5
SSR_P;2020;310792635;SSR LE MARQUISAT;310002191;N2500;34;2;34.16
SSR_P;2020;310792635;SSR LE MARQUISAT;310002191;N2710;;1;0.8
SSR_P;2020;310792635;SSR LE MARQUISAT;310002191;N3120;1;;1
SSR_P;2020;310792635;SSR LE MARQUISAT;310002191;NAUT;5;4;7.63
SSR_P;2020;310792635;SSR LE MARQUISAT;310002191;NCINF;25;1;28.53
SSR_P;2020;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;M1140;;2;0.5
SSR_P;2020;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;M1150;;1;0.5
SSR_P;2020;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;M1180;;1;0.05
SSR_P;2020;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;N241P;;5;1.4
SSR_P;2020;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;N2430;;2;0.7
SSR_P;2020;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;N2450;;1;0.1
SSR_P;2020;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;N2460;;1;0.8
SSR_P;2020;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;N2470;;1;0.9
SSR_P;2020;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;N2500;;8;6.63
SSR_P;2020;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;N2710;;1;0.48
SSR_P;2020;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;N310H;;1;1
SSR_P;2020;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;N3120;;1;0.5
SSR_P;2020;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;NAUT;;6;3.25
SSR_P;2020;310792874;POUPONNIERE ANDRE BOUSQUAIROL;310788997;NCINF;;8;6.25
SSR_P;2020;320000086;CH AUCH EN GASCOGNE;320780117;M1040;0;1;0.1
SSR_P;2020;320000086;CH AUCH EN GASCOGNE;320780117;M1180;1;0;1
SSR_P;2020;320000086;CH AUCH EN GASCOGNE;320780117;M1320;1;0;1
SSR_P;2020;320000086;CH AUCH EN GASCOGNE;320780117;N241P;1;1;1.5
SSR_P;2020;320000086;CH AUCH EN GASCOGNE;320780117;N2500;0;45;21.3
SSR_P;2020;320000086;CH AUCH EN GASCOGNE;320780117;NAUT;0;3;1
SSR_P;2020;320000086;CH AUCH EN GASCOGNE;320780117;NCINF;0;24;11.56
SSR_P;2020;320000102;CH DE CONDOM;320780133;M1010;;1;0.5
SSR_P;2020;320000102;CH DE CONDOM;320780133;M1320;;1;0.5
SSR_P;2020;320000102;CH DE CONDOM;320780133;N241P;;1;0.95
SSR_P;2020;320000102;CH DE CONDOM;320780133;N2450;;1;0.15
SSR_P;2020;320000102;CH DE CONDOM;320780133;N2460;;;0.04
SSR_P;2020;320000102;CH DE CONDOM;320780133;N2500;7;2;8.95
SSR_P;2020;320000102;CH DE CONDOM;320780133;N2710;;1;0.13
SSR_P;2020;320000102;CH DE CONDOM;320780133;N3120;;1;0.5
SSR_P;2020;320000102;CH DE CONDOM;320780133;NAUT;4;3;4.22
SSR_P;2020;320000102;CH DE CONDOM;320780133;NCINF;3;1;3.5
SSR_P;2020;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;M1070;;1;0.06
SSR_P;2020;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;M1320;2;;0.54
SSR_P;2020;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;MAUT;1;1;0.37
SSR_P;2020;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;N241P;1;;1
SSR_P;2020;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;N2450;;1;0.31
SSR_P;2020;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;N2500;7;1;7.81
SSR_P;2020;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;N2710;;1;0.22
SSR_P;2020;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;N3120;1;;0.37
SSR_P;2020;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;NAUT;7;;5.25
SSR_P;2020;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;NCINF;6;1;5.41
SSR_P;2020;320000128;CH GIMONT;320780158;M1010;;9;0.8
SSR_P;2020;320000128;CH GIMONT;320780158;M1180;;1;0.1
SSR_P;2020;320000128;CH GIMONT;320780158;M1320;;1;0.07
SSR_P;2020;320000128;CH GIMONT;320780158;N2450;;1;0.56
SSR_P;2020;320000128;CH GIMONT;320780158;N2460;;1;0.33
SSR_P;2020;320000128;CH GIMONT;320780158;N2470;;2;0.9
SSR_P;2020;320000128;CH GIMONT;320780158;N2500;;9;3.86
SSR_P;2020;320000128;CH GIMONT;320780158;N2710;;1;0.2
SSR_P;2020;320000128;CH GIMONT;320780158;NAUT;;6;2.28
SSR_P;2020;320000128;CH GIMONT;320780158;NCINF;1;9;4.38
SSR_P;2020;320000144;CHI LOMBEZ SAMATAN;320780174;M1010;;1;0.05
SSR_P;2020;320000144;CHI LOMBEZ SAMATAN;320780174;N2460;1;0;0.45
SSR_P;2020;320000144;CHI LOMBEZ SAMATAN;320780174;N2500;14;2;8.96
SSR_P;2020;320000144;CHI LOMBEZ SAMATAN;320780174;N2710;1;;0.45
SSR_P;2020;320000144;CHI LOMBEZ SAMATAN;320780174;NAUT;5;1;4.27
SSR_P;2020;320000144;CHI LOMBEZ SAMATAN;320780174;NCINF;7;0;5.73
SSR_P;2020;320000151;CH DE MAUVEZIN;320780182;M1010;;5;5
SSR_P;2020;320000151;CH DE MAUVEZIN;320780182;MAUT;;2;0.5
SSR_P;2020;320000151;CH DE MAUVEZIN;320780182;N241P;;1;0.5
SSR_P;2020;320000151;CH DE MAUVEZIN;320780182;N2450;;1;0.9
SSR_P;2020;320000151;CH DE MAUVEZIN;320780182;N2460;;1;0.5
SSR_P;2020;320000151;CH DE MAUVEZIN;320780182;N2500;5;1;5.8
SSR_P;2020;320000151;CH DE MAUVEZIN;320780182;N3120;;1;0.4
SSR_P;2020;320000151;CH DE MAUVEZIN;320780182;NAUT;;1;0.2
SSR_P;2020;320000151;CH DE MAUVEZIN;320780182;NCINF;4;;4
SSR_P;2020;320000169;CH DE MIRANDE;320780190;M1320;;1;0.7
SSR_P;2020;320000169;CH DE MIRANDE;320780190;MAUT;;1;0.28
SSR_P;2020;320000169;CH DE MIRANDE;320780190;N241P;;2;1.01
SSR_P;2020;320000169;CH DE MIRANDE;320780190;N2450;;1;0.34
SSR_P;2020;320000169;CH DE MIRANDE;320780190;N2460;;1;0.2
SSR_P;2020;320000169;CH DE MIRANDE;320780190;N2500;10;2;12.04
SSR_P;2020;320000169;CH DE MIRANDE;320780190;N2710;;1;0.3
SSR_P;2020;320000169;CH DE MIRANDE;320780190;N3120;;1;0.5
SSR_P;2020;320000169;CH DE MIRANDE;320780190;NAUT;1;23;10.51
SSR_P;2020;320000169;CH DE MIRANDE;320780190;NCINF;6;1;7.71
SSR_P;2020;320000177;CH NOGARO;320780208;M1010;;1;0.05
SSR_P;2020;320000177;CH NOGARO;320780208;M1180;;1;0.03
SSR_P;2020;320000177;CH NOGARO;320780208;MAUT;;3;1.02
SSR_P;2020;320000177;CH NOGARO;320780208;N241P;;1;0.41
SSR_P;2020;320000177;CH NOGARO;320780208;N2450;;1;0.35
SSR_P;2020;320000177;CH NOGARO;320780208;N2460;;1;0.26
SSR_P;2020;320000177;CH NOGARO;320780208;N2470;;1;0.15
SSR_P;2020;320000177;CH NOGARO;320780208;N2500;9;1;11.02
SSR_P;2020;320000177;CH NOGARO;320780208;N3120;;1;0.51
SSR_P;2020;320000177;CH NOGARO;320780208;NAUT;10;4;14.93
SSR_P;2020;320000177;CH NOGARO;320780208;NCINF;4;3;2.67
SSR_P;2020;320000185;CH DE VIC FEZENSAC;320780216;M1010;;1;0.5
SSR_P;2020;320000185;CH DE VIC FEZENSAC;320780216;MAUT;;1;0.18
SSR_P;2020;320000185;CH DE VIC FEZENSAC;320780216;N241P;;1;0.45
SSR_P;2020;320000185;CH DE VIC FEZENSAC;320780216;N2450;;1;0.5
SSR_P;2020;320000185;CH DE VIC FEZENSAC;320780216;N2460;;1;0.3
SSR_P;2020;320000185;CH DE VIC FEZENSAC;320780216;N2500;7;2;10.3
SSR_P;2020;320000185;CH DE VIC FEZENSAC;320780216;N3120;;1;0.5
SSR_P;2020;320000185;CH DE VIC FEZENSAC;320780216;NAUT;2;4;3.69
SSR_P;2020;320000185;CH DE VIC FEZENSAC;320780216;NCINF;4;2;6.58
SSR_P;2020;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;M1010;;2;0.06
SSR_P;2020;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;M1120;;1;0.03
SSR_P;2020;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;M1140;;1;0.22
SSR_P;2020;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;M1180;;3;1.62
SSR_P;2020;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;N241P;4;2;4.98
SSR_P;2020;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;N2450;;1;0.1
SSR_P;2020;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;N2460;1;3;3.4
SSR_P;2020;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;N2470;;1;0.9
SSR_P;2020;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;N2500;21;8;27.75
SSR_P;2020;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;N2710;;1;0.86
SSR_P;2020;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;N310H;;3;1.21
SSR_P;2020;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;N3120;;1;0.5
SSR_P;2020;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;NAUT;12;10;18.42
SSR_P;2020;320780323;CENTRE PEDIATRIQUE ST JACQUES MPR;750810590;NCINF;4;3;6.58
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;M1010;2;;1.95
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;M1120;1;;1
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;M1180;1;4;4.29
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;M1320;;1;0.5
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;M3020;;1;0.1
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;MAUT;;5;1.95
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;N241P;8;1;8.95
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;N2430;2;0;1.99
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;N2450;;1;0.17
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;N2460;5;3;5.97
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;N2500;37;17;42.25
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;N2710;2;;1.95
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;N310H;4;3;5.68
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;N3120;;1;0.2
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;NAUT;31;18;35.77
SSR_P;2020;320784333;CRF ST BLANCARD;320000565;NCINF;29;3;27.61
SSR_P;2020;330000217;MAISON DE SANTE MARIE GALENE;330780347;M1010;1;;1
SSR_P;2020;330000217;MAISON DE SANTE MARIE GALENE;330780347;M1180;;2;0.9
SSR_P;2020;330000217;MAISON DE SANTE MARIE GALENE;330780347;M1320;;2;1.73
SSR_P;2020;330000217;MAISON DE SANTE MARIE GALENE;330780347;N241P;1;1;1.97
SSR_P;2020;330000217;MAISON DE SANTE MARIE GALENE;330780347;N2430;;1;0.06
SSR_P;2020;330000217;MAISON DE SANTE MARIE GALENE;330780347;N2450;;1;0.52
SSR_P;2020;330000217;MAISON DE SANTE MARIE GALENE;330780347;N2460;;1;0.75
SSR_P;2020;330000217;MAISON DE SANTE MARIE GALENE;330780347;N2470;;1;1.11
SSR_P;2020;330000217;MAISON DE SANTE MARIE GALENE;330780347;N2500;16;3;19.6
SSR_P;2020;330000217;MAISON DE SANTE MARIE GALENE;330780347;N2710;;2;0.7
SSR_P;2020;330000217;MAISON DE SANTE MARIE GALENE;330780347;N310H;;2;0.84
SSR_P;2020;330000217;MAISON DE SANTE MARIE GALENE;330780347;N3120;;2;0.65
SSR_P;2020;330000217;MAISON DE SANTE MARIE GALENE;330780347;NCINF;17;1;17.67
SSR_P;2020;330000340;MSP BORDEAUX BAGATELLE;330780552;M1180;;1;0.7
SSR_P;2020;330000340;MSP BORDEAUX BAGATELLE;330780552;N241P;4;2;5
SSR_P;2020;330000340;MSP BORDEAUX BAGATELLE;330780552;N2450;1;;1
SSR_P;2020;330000340;MSP BORDEAUX BAGATELLE;330780552;N2500;;9;2.44
SSR_P;2020;330000340;MSP BORDEAUX BAGATELLE;330780552;N2710;1;;1
SSR_P;2020;330000340;MSP BORDEAUX BAGATELLE;330780552;N3120;1;;1
SSR_P;2020;330000340;MSP BORDEAUX BAGATELLE;330780552;NCINF;;14;5.38
SSR_P;2020;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;M1180;2;2;1.48
SSR_P;2020;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N241P;8;;8
SSR_P;2020;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N2430;;1;0.7
SSR_P;2020;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N2460;1;1;1.91
SSR_P;2020;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N2500;9;4;12
SSR_P;2020;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;N3120;1;;0.4
SSR_P;2020;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;NAUT;;1;0.8
SSR_P;2020;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;NCINF;8;3;10
SSR_P;2020;330000571;CH DE LA HAUTE GIRONDE;330781220;M1010;;1;0.6
SSR_P;2020;330000571;CH DE LA HAUTE GIRONDE;330781220;N241P;;3;1.5
SSR_P;2020;330000571;CH DE LA HAUTE GIRONDE;330781220;N2460;;2;1.54
SSR_P;2020;330000571;CH DE LA HAUTE GIRONDE;330781220;N2500;1;19;9.84
SSR_P;2020;330000571;CH DE LA HAUTE GIRONDE;330781220;N3120;;1;0.49
SSR_P;2020;330000571;CH DE LA HAUTE GIRONDE;330781220;NAUT;;9;3.58
SSR_P;2020;330000571;CH DE LA HAUTE GIRONDE;330781220;NCINF;1;24;10.54
SSR_P;2020;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;M1010;1;1;1.1
SSR_P;2020;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;M1180;1;1;1.08
SSR_P;2020;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;N241P;1;1;1.8
SSR_P;2020;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;N2460;;1;0.25
SSR_P;2020;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;N2470;;1;0.5
SSR_P;2020;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;N2500;20;3;20.33
SSR_P;2020;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;N2710;;3;0.71
SSR_P;2020;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;NAUT;2;7;4.92
SSR_P;2020;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;NCINF;10;5;12.23
SSR_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;M1180;3;1;3.9
SSR_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N241P;15;0;13.45
SSR_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2430;0;2;1
SSR_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2460;4;2;4.58
SSR_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2470;1;1;1.4
SSR_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2500;26;3;29.08
SSR_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N2710;0;2;0.8
SSR_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N310H;2;0;2
SSR_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;N3120;0;1;0.5
SSR_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;NAUT;22;5;24.84
SSR_P;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;NCINF;19;3;20.9
SSR_P;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;M1010;1;1;1.5
SSR_P;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;M1320;1;;1
SSR_P;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;N241P;1;;0.41
SSR_P;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;N2450;;1;0.1
SSR_P;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;N2460;;1;0.5
SSR_P;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;N2470;;1;0.3
SSR_P;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;N2500;24;1;28.38
SSR_P;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;N2710;;3;1.23
SSR_P;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;N3120;;1;0.27
SSR_P;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;NAUT;12;2;12.04
SSR_P;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;NCINF;18;2;17.45
SSR_P;2020;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;M1010;;1;0.2
SSR_P;2020;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;M1040;;5;3.9
SSR_P;2020;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;M1150;2;1;2.9
SSR_P;2020;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;N241P;3;1;3.77
SSR_P;2020;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;N2450;1;;1
SSR_P;2020;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;N2500;12;25;14.8
SSR_P;2020;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;N2710;;1;0.5
SSR_P;2020;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;N310H;3;1;3.5
SSR_P;2020;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;N3120;;1;0.5
SSR_P;2020;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;NAUT;16;13;20.1
SSR_P;2020;330024928;CENTRE DE REEDUCATION AVICENNE;330050899;NCINF;16;29;18.55
SSR_P;2020;330057654;KORIAN LES FLOTS;310024732;M1010;1;2;2.65
SSR_P;2020;330057654;KORIAN LES FLOTS;310024732;M1070;;1;0.55
SSR_P;2020;330057654;KORIAN LES FLOTS;310024732;M1320;1;4;2.86
SSR_P;2020;330057654;KORIAN LES FLOTS;310024732;N2450;1;;1.01
SSR_P;2020;330057654;KORIAN LES FLOTS;310024732;N2460;1;;0.44
SSR_P;2020;330057654;KORIAN LES FLOTS;310024732;N2500;20;5;24.15
SSR_P;2020;330057654;KORIAN LES FLOTS;310024732;N2710;;2;0.99
SSR_P;2020;330057654;KORIAN LES FLOTS;310024732;N3120;;1;0.88
SSR_P;2020;330057654;KORIAN LES FLOTS;310024732;NAUT;;1;0.5
SSR_P;2020;330057654;KORIAN LES FLOTS;310024732;NCINF;18;3;19.28
SSR_P;2020;330059106;SSR LE HILLOT;330781386;M1040;;1;0.08
SSR_P;2020;330059106;SSR LE HILLOT;330781386;M1150;;1;0.1
SSR_P;2020;330059106;SSR LE HILLOT;330781386;M1180;1;;0.5
SSR_P;2020;330059106;SSR LE HILLOT;330781386;N241P;;1;0.6
SSR_P;2020;330059106;SSR LE HILLOT;330781386;N2430;;1;0.5
SSR_P;2020;330059106;SSR LE HILLOT;330781386;N310H;1;;0.6
SSR_P;2020;330059106;SSR LE HILLOT;330781386;N3120;1;;0.2
SSR_P;2020;330059106;SSR LE HILLOT;330781386;NAUT;2;;0.9
SSR_P;2020;330059106;SSR LE HILLOT;330781386;NCINF;1;;1
SSR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M1040;1;;1
SSR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;M1150;;4;0.25
SSR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N241P;;2;1
SSR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2430;;1;0.25
SSR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;N2710;;1;0.25
SSR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;NAUT;1;;1
SSR_P;2020;330780081;CLINIQUE SAINT- AUGUSTIN;330000043;NCINF;1;1;1.85
SSR_P;2020;330780206;CLINIQUE D'ARCACHON;330000126;M1010;;3;1.21
SSR_P;2020;330780206;CLINIQUE D'ARCACHON;330000126;N2500;4;1;4.5
SSR_P;2020;330780206;CLINIQUE D'ARCACHON;330000126;N3120;1;;0.5
SSR_P;2020;330780206;CLINIQUE D'ARCACHON;330000126;NCINF;3;;3
SSR_P;2020;330780354;POLYCLINIQUE BORDEAUX-CAUDERAN;330000225;M1010;;1;1
SSR_P;2020;330780354;POLYCLINIQUE BORDEAUX-CAUDERAN;330000225;M1040;;1;0.05
SSR_P;2020;330780354;POLYCLINIQUE BORDEAUX-CAUDERAN;330000225;M1320;;1;0.42
SSR_P;2020;330780354;POLYCLINIQUE BORDEAUX-CAUDERAN;330000225;MAUT;;2;0.35
SSR_P;2020;330780354;POLYCLINIQUE BORDEAUX-CAUDERAN;330000225;N2450;;1;0.41
SSR_P;2020;330780354;POLYCLINIQUE BORDEAUX-CAUDERAN;330000225;N2460;;1;0.2
SSR_P;2020;330780354;POLYCLINIQUE BORDEAUX-CAUDERAN;330000225;N2500;7;2;7.51
SSR_P;2020;330780354;POLYCLINIQUE BORDEAUX-CAUDERAN;330000225;N2710;;1;0.8
SSR_P;2020;330780354;POLYCLINIQUE BORDEAUX-CAUDERAN;330000225;N3120;;1;0.57
