BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;NAUT;7;2;6.94;;;;
IMAGES_P;2020;410000038;CH VENDOME - MONTOIRE;410000095;N4130;4;0;4.23;;;;
IMAGES_P;2020;410000046;CH ROMORANTIN-LANTHENAY;410000103;M1160;4;;2.74;0;1;;
IMAGES_P;2020;410000046;CH ROMORANTIN-LANTHENAY;410000103;N4130;14;1;14.22;1;0;;
IMAGES_P;2020;410000046;CH ROMORANTIN-LANTHENAY;410000103;N4160;1;;1;;;;
IMAGES_P;2020;410000046;CH ROMORANTIN-LANTHENAY;410000103;NAUT;2;2;3.5;;;;
IMAGES_P;2020;410000053;CH SAINT AIGNAN;410000111;N4130;1;;1;0;0;;
IMAGES_P;2020;420000010;CH DE ROANNE;420780033;M1160;10;2;4.2;0;1;0;0
IMAGES_P;2020;420000010;CH DE ROANNE;420780033;MAUT;1;1;1;;;;
IMAGES_P;2020;420000010;CH DE ROANNE;420780033;N4130;18;4;20.77;0;1;;
IMAGES_P;2020;420000010;CH DE ROANNE;420780033;NAUT;12;1;11.98;;;;
IMAGES_P;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;M1160;0;2;0.7;0;1;1;0
IMAGES_P;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;MAUT;0;1;0.34;;;;
IMAGES_P;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;N4130;6;7;9.82;0;1;;
IMAGES_P;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;N4160;0;1;0.5;;;;
IMAGES_P;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;NAUT;2;2;4.49;;;;
IMAGES_P;2020;420000234;CH DE FIRMINY;420780652;M1160;4;;4;0;1;0;0
IMAGES_P;2020;420000234;CH DE FIRMINY;420780652;N4130;11;8;15.68;0;0;;
IMAGES_P;2020;420000234;CH DE FIRMINY;420780652;N4160;1;;0.99;;;;
IMAGES_P;2020;420000234;CH DE FIRMINY;420780652;NAUT;3;5;5.33;;;;
IMAGES_P;2020;420000242;CH GEORGES CLAUDINON;420780660;N4130;;1;0.1;0;0;;
IMAGES_P;2020;420000267;CH DU FOREZ SITE DE FEURS;420013831;M1160;1;1;1.1;0;1;1;0
IMAGES_P;2020;420000267;CH DU FOREZ SITE DE FEURS;420013831;N4130;2;7;7.29;0;1;;
IMAGES_P;2020;420000267;CH DU FOREZ SITE DE FEURS;420013831;N4160;0;1;0.45;;;;
IMAGES_P;2020;420000267;CH DU FOREZ SITE DE FEURS;420013831;NAUT;1;3;3.56;;;;
IMAGES_P;2020;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;M1160;;7;1.67;0;0;0;0
IMAGES_P;2020;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;N4130;1;3;3.46;0;0;;
IMAGES_P;2020;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;N4160;1;0;1;;;;
IMAGES_P;2020;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;NAUT;3;1;4.15;;;;
IMAGES_P;2020;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;M1160;7;26;25;0;1;1;0
IMAGES_P;2020;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;M1210;2;3;2;0;0;;
IMAGES_P;2020;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;N4130;25;16;38.3;0;0;;
IMAGES_P;2020;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;N4160;4;0;4;;;;
IMAGES_P;2020;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;NAUT;19;13;29.72;;;;
IMAGES_P;2020;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;M1160;6;5;9.5;0;0;0;0
IMAGES_P;2020;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;N4130;13;3;15;0;1;;
IMAGES_P;2020;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;N4160;2;;2;;;;
IMAGES_P;2020;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;NAUT;11;2;11.13;;;;
IMAGES_P;2020;420780637;CH DU GIER - MCO;420002495;M1160;0;2;0.19;0;1;0;0
IMAGES_P;2020;420780637;CH DU GIER - MCO;420002495;MAUT;;1;0.02;;;;
IMAGES_P;2020;420780637;CH DU GIER - MCO;420002495;N4130;3;11;11.13;0;0;;
IMAGES_P;2020;420780637;CH DU GIER - MCO;420002495;NAUT;3;12;5.98;;;;
IMAGES_P;2020;420782559;HOPITAL DE BELLEVUE - CHU42;420784878;M1160;1;0;0.07;0;0;;
IMAGES_P;2020;420782559;HOPITAL DE BELLEVUE - CHU42;420784878;N4130;1;2;1.75;1;1;;
IMAGES_P;2020;420782567;HOPITAL DE LA CHARITE - CHU42;420784878;N4130;0;1;0.81;1;1;;
IMAGES_P;2020;420782567;HOPITAL DE LA CHARITE - CHU42;420784878;NAUT;1;0;1;;;;
IMAGES_P;2020;420785354;HOPITAL NORD - CHU42;420784878;M1160;14;3;9.17;0;1;;
IMAGES_P;2020;420785354;HOPITAL NORD - CHU42;420784878;M1210;6;0;4.33;0;0;;
IMAGES_P;2020;420785354;HOPITAL NORD - CHU42;420784878;MAUT;5;1;2.88;;;;
IMAGES_P;2020;420785354;HOPITAL NORD - CHU42;420784878;N4130;68;17;78.34;1;1;;
IMAGES_P;2020;420785354;HOPITAL NORD - CHU42;420784878;N4160;3;0;3.01;;;;
IMAGES_P;2020;420785354;HOPITAL NORD - CHU42;420784878;NAUT;45;4;32.35;;;;
IMAGES_P;2020;430000109;CLINIQUE BON SECOURS;430000372;MAUT;3;;3;;;;
IMAGES_P;2020;430000117;CH EMILE ROUX LE PUY;430000018;M1160;2;6;5.07;0;1;0;0
IMAGES_P;2020;430000117;CH EMILE ROUX LE PUY;430000018;N4130;22;11;27.89;1;0;;
IMAGES_P;2020;430000117;CH EMILE ROUX LE PUY;430000018;N4160;1;0;0.82;;;;
IMAGES_P;2020;430000117;CH EMILE ROUX LE PUY;430000018;NAUT;10;4;13.31;;;;
IMAGES_P;2020;430000190;CH DE BRIOUDE;430000034;M1160;1;;1;;;;
IMAGES_P;2020;430000190;CH DE BRIOUDE;430000034;N4130;4;5;8.44;;;;
IMAGES_P;2020;430000190;CH DE BRIOUDE;430000034;NAUT;8;3;6.33;;;;
IMAGES_P;2020;440000016;CH DE SAINT NAZAIRE;440000057;M1160;5;;4.5;1;0;0;0
IMAGES_P;2020;440000016;CH DE SAINT NAZAIRE;440000057;MAUT;1;;0.67;;;;
IMAGES_P;2020;440000016;CH DE SAINT NAZAIRE;440000057;N4130;21;23;39.02;;;;
IMAGES_P;2020;440000016;CH DE SAINT NAZAIRE;440000057;N4160;1;;1;;;;
IMAGES_P;2020;440000016;CH DE SAINT NAZAIRE;440000057;NAUT;11;5;14.74;;;;
IMAGES_P;2020;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M1160;21;14;17.37;1;1;;
IMAGES_P;2020;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M1210;4;4;2.45;0;0;;
IMAGES_P;2020;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;MAUT;;2;0.15;;;;
IMAGES_P;2020;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N4130;59;30;76.75;;;;
IMAGES_P;2020;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N4160;3;0;3.58;;;;
IMAGES_P;2020;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;NAUT;28;6;30.68;;;;
IMAGES_P;2020;440000396;CH ERDRE ET LOIRE;440053643;M1160;1;;0.95;;1;;
IMAGES_P;2020;440000396;CH ERDRE ET LOIRE;440053643;N4130;7;;7.13;;1;;
IMAGES_P;2020;440000453;CHU DE NANTES SITE HOPITAL BELLIER;440000289;M1160;;1;0.3;0;0;;
IMAGES_P;2020;440000453;CHU DE NANTES SITE HOPITAL BELLIER;440000289;N4130;1;1;1.5;0;0;;
IMAGES_P;2020;440000503;CH CNP SITE CHATEAUBRIANT;440000313;M1160;25;;1.43;;;0;0
IMAGES_P;2020;440000503;CH CNP SITE CHATEAUBRIANT;440000313;N4130;10;5;13.06;0;1;;
IMAGES_P;2020;440000503;CH CNP SITE CHATEAUBRIANT;440000313;N4160;1;;0.24;;;;
IMAGES_P;2020;440000503;CH CNP SITE CHATEAUBRIANT;440000313;NAUT;6;2;5.55;;;;
IMAGES_P;2020;440000560;CH LVO SITE DE MACHECOUL;850009010;M1160;;1;0.07;;0;;
IMAGES_P;2020;440000560;CH LVO SITE DE MACHECOUL;850009010;N4130;0;13;1.07;0;0;;
IMAGES_P;2020;440000560;CH LVO SITE DE MACHECOUL;850009010;N4160;0;1;0.1;;;;
IMAGES_P;2020;440000560;CH LVO SITE DE MACHECOUL;850009010;NAUT;0;4;0.36;;;;
IMAGES_P;2020;440001113;ICO - SITE GAUDUCHEAU;490017258;M1160;7;4;7.94;0;0;0;1
IMAGES_P;2020;440001113;ICO - SITE GAUDUCHEAU;490017258;M1210;5;3;5.69;0;0;;
IMAGES_P;2020;440001113;ICO - SITE GAUDUCHEAU;490017258;N4130;25;11;29.79;0;1;;
IMAGES_P;2020;440001113;ICO - SITE GAUDUCHEAU;490017258;N4160;2;;1.94;;;;
IMAGES_P;2020;440001113;ICO - SITE GAUDUCHEAU;490017258;NAUT;5;14;14.76;;;;
IMAGES_P;2020;440003291;CHU DE NANTES SITE SAINT JACQUES;440000289;N4130;1;2;2.09;;;;
IMAGES_P;2020;440017598;CHU DE NANTES SITE LAENNEC;440000289;M1160;15;8;8.45;1;1;1;1
IMAGES_P;2020;440017598;CHU DE NANTES SITE LAENNEC;440000289;M1210;7;5;5.1;;;;
IMAGES_P;2020;440017598;CHU DE NANTES SITE LAENNEC;440000289;MAUT;;3;0.3;;;;
IMAGES_P;2020;440017598;CHU DE NANTES SITE LAENNEC;440000289;N4130;25;14;34.17;;;;
IMAGES_P;2020;440017598;CHU DE NANTES SITE LAENNEC;440000289;N4160;2;0;2;;;;
IMAGES_P;2020;440017598;CHU DE NANTES SITE LAENNEC;440000289;NAUT;15;1;14.34;;;;
IMAGES_P;2020;440029338;CLINIQUE JULES VERNE;440053411;M1160;;;0.01;;;;
IMAGES_P;2020;440041580;L'HOPITAL PRIVE DU CONFLUENT;440041572;M1160;;30;;0;1;0;0
IMAGES_P;2020;440041580;L'HOPITAL PRIVE DU CONFLUENT;440041572;M1210;;6;;0;0;;
IMAGES_P;2020;440041580;L'HOPITAL PRIVE DU CONFLUENT;440041572;MAUT;;19;;;;;
IMAGES_P;2020;440041580;L'HOPITAL PRIVE DU CONFLUENT;440041572;N4130;8;3;9.37;0;0;;
IMAGES_P;2020;440041580;L'HOPITAL PRIVE DU CONFLUENT;440041572;N4160;;;0.15;;;;
IMAGES_P;2020;440041580;L'HOPITAL PRIVE DU CONFLUENT;440041572;NAUT;17;3;18.44;;;;
IMAGES_P;2020;440053387;SSR CMPR COTE D'AMOUR;440018661;N4130;;1;0.64;0;0;;
IMAGES_P;2020;450000062;CH AGGLOMERATION MONTARGOISE;450000104;M1160;1;1;1.89;1;0;0;0
IMAGES_P;2020;450000062;CH AGGLOMERATION MONTARGOISE;450000104;N4130;15;1;15.55;1;0;;
IMAGES_P;2020;450000062;CH AGGLOMERATION MONTARGOISE;450000104;NAUT;10;2;9.68;;;;
IMAGES_P;2020;450000070;CH PITHIVIERS;450000112;M1160;;1;0.01;;;;
IMAGES_P;2020;450000070;CH PITHIVIERS;450000112;N4130;7;2;7.33;;;;
IMAGES_P;2020;450000070;CH PITHIVIERS;450000112;NAUT;1;2;1.13;;;;
IMAGES_P;2020;450000294;ORELIANCE - REINE BLANCHE;450000591;M1160;6;44;7.2;0;1;0;0
IMAGES_P;2020;450000294;ORELIANCE - REINE BLANCHE;450000591;MAUT;;4;0.5;;;;
IMAGES_P;2020;450000294;ORELIANCE - REINE BLANCHE;450000591;N4130;20;0;16.4;0;1;;
IMAGES_P;2020;450000294;ORELIANCE - REINE BLANCHE;450000591;N4160;1;;1;;;;
IMAGES_P;2020;450000294;ORELIANCE - REINE BLANCHE;450000591;NAUT;13;;11.08;;;;
IMAGES_P;2020;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;M1160;9;13;14.17;0;1;0;0
IMAGES_P;2020;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;M1210;6;3;5.33;0;0;;
IMAGES_P;2020;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;MAUT;0;2;0.42;;;;
IMAGES_P;2020;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;N4130;56;33;80.34;1;1;;
IMAGES_P;2020;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;N4160;3;2;4.5;;;;
IMAGES_P;2020;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;NAUT;29;12;36.76;;;;
IMAGES_P;2020;460000045;CH FIGEAC SITE MAQUISARDS;460780083;M1160;1;1;1.65;0;1;1;1
IMAGES_P;2020;460000045;CH FIGEAC SITE MAQUISARDS;460780083;N4130;5;5;10.83;1;1;;
IMAGES_P;2020;460000045;CH FIGEAC SITE MAQUISARDS;460780083;N4160;0;1;0.9;;;;
IMAGES_P;2020;460000045;CH FIGEAC SITE MAQUISARDS;460780083;NAUT;2;2;3.32;;;;
IMAGES_P;2020;460000052;CH ST JACQUES ST CERE;460780091;M1160;;1;0.94;0;1;;
IMAGES_P;2020;460000052;CH ST JACQUES ST CERE;460780091;N4130;3;1;3.6;0;1;;
IMAGES_P;2020;460000052;CH ST JACQUES ST CERE;460780091;NAUT;1;;1;;;;
IMAGES_P;2020;460000060;CRF LA ROSERAIE;460780117;N4130;1;;0.93;0;0;;
IMAGES_P;2020;460000102;CH JEAN COULON GOURDON;460780208;M1160;;5;2;0;1;1;1
IMAGES_P;2020;460000102;CH JEAN COULON GOURDON;460780208;N4130;7;;6.93;0;1;;
IMAGES_P;2020;460000102;CH JEAN COULON GOURDON;460780208;N4160;;1;0.2;;;;
IMAGES_P;2020;460000102;CH JEAN COULON GOURDON;460780208;NAUT;4;1;4.78;;;;
IMAGES_P;2020;460000110;CH JEAN ROUGIER CAHORS;460780216;M1160;3;0;2.55;0;0;0;0
IMAGES_P;2020;460000110;CH JEAN ROUGIER CAHORS;460780216;N4130;19;0;18.21;1;0;;
IMAGES_P;2020;460000110;CH JEAN ROUGIER CAHORS;460780216;N4160;1;0;0.26;;;;
IMAGES_P;2020;460000110;CH JEAN ROUGIER CAHORS;460780216;NAUT;10;0;8.67;;;;
IMAGES_P;2020;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;M1160;11;;11;0;1;0;0
IMAGES_P;2020;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;N4130;13;;13;0;1;;
IMAGES_P;2020;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;M1160;2;7;4.48;0;1;0;0
IMAGES_P;2020;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;M1210;3;12;3.59;0;0;;
IMAGES_P;2020;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;MAUT;0;9;3.48;;;;
IMAGES_P;2020;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;N4130;24;17;33.58;1;0;;
IMAGES_P;2020;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;N4160;1;0;1;;;;
IMAGES_P;2020;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;NAUT;11;11;15.34;;;;
IMAGES_P;2020;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;M1160;6;;3.15;0;1;;
IMAGES_P;2020;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;MAUT;;1;0.17;;;;
IMAGES_P;2020;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;N4130;13;6;16.86;0;1;;
IMAGES_P;2020;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;N4160;;1;0.5;;;;
IMAGES_P;2020;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;NAUT;4;6;7.36;;;;
IMAGES_P;2020;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;M1160;3;1;3.5;0;1;0;0
IMAGES_P;2020;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;N4130;9;11;18.27;1;0;;
IMAGES_P;2020;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;N4160;1;;1;;;;
IMAGES_P;2020;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;NAUT;12;5;15.81;;;;
IMAGES_P;2020;470000522;CH AGEN NERAC - SITE DE NERAC;470016171;N4130;0;3;1.43;;;;
IMAGES_P;2020;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;M1160;1;;1.02;0;1;1;0
IMAGES_P;2020;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;N4130;10;3;12.71;0;1;;
IMAGES_P;2020;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;N4160;;;0.51;;;;
IMAGES_P;2020;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;NAUT;6;6;6.64;;;;
IMAGES_P;2020;480000074;CH LANGOGNE;480780162;N4130;;1;0.1;0;0;;
IMAGES_P;2020;480783034;CRF DE MONTRODAT;480782101;N4130;;1;0.45;0;0;;
IMAGES_P;2020;490000049;CHR ANGERS SITE LARREY;490000031;M1160;16;15;22.85;1;1;0;1
IMAGES_P;2020;490000049;CHR ANGERS SITE LARREY;490000031;M1210;6;0;5.16;0;0;;
IMAGES_P;2020;490000049;CHR ANGERS SITE LARREY;490000031;MAUT;1;2;1.83;;;;
IMAGES_P;2020;490000049;CHR ANGERS SITE LARREY;490000031;N4130;63;38;89.17;0;1;;
IMAGES_P;2020;490000049;CHR ANGERS SITE LARREY;490000031;N4160;5;0;5;;;;
IMAGES_P;2020;490000049;CHR ANGERS SITE LARREY;490000031;NAUT;31;15;45.53;;;;
IMAGES_P;2020;490000106;CESAME STE GEMMES SUR LOIRE;490000163;M1160;;1;0.1;0;0;0;0
IMAGES_P;2020;490000106;CESAME STE GEMMES SUR LOIRE;490000163;N4130;;1;0.3;0;0;;
IMAGES_P;2020;490000155;ICO - SITE PAUL PAPIN;490017258;M1160;5;;4.28;;;;
IMAGES_P;2020;490000155;ICO - SITE PAUL PAPIN;490017258;M1210;2;3;3.6;;;;
IMAGES_P;2020;490000155;ICO - SITE PAUL PAPIN;490017258;N4130;13;7;16.6;;;;
IMAGES_P;2020;490000155;ICO - SITE PAUL PAPIN;490017258;N4160;1;;0.97;;;;
IMAGES_P;2020;490000155;ICO - SITE PAUL PAPIN;490017258;NAUT;6;;5.67;;;;
IMAGES_P;2020;490000635;CH DE CHOLET;490000676;M1160;4;3;5.37;0;0;1;1
IMAGES_P;2020;490000635;CH DE CHOLET;490000676;N4130;12;22;31.9;0;1;;
IMAGES_P;2020;490000635;CH DE CHOLET;490000676;N4160;1;;0.85;;;;
IMAGES_P;2020;490000635;CH DE CHOLET;490000676;NAUT;6;4;9.48;;;;
IMAGES_P;2020;490001765;CH DE SAUMUR;490528452;M1160;;8;1.97;0;1;0;0
IMAGES_P;2020;490001765;CH DE SAUMUR;490528452;MAUT;1;;0.6;;;;
IMAGES_P;2020;490001765;CH DE SAUMUR;490528452;N4130;7;9;11.64;0;0;;
IMAGES_P;2020;490001765;CH DE SAUMUR;490528452;N4160;1;;0.63;;;;
IMAGES_P;2020;490001765;CH DE SAUMUR;490528452;NAUT;4;5;9.01;;;;
IMAGES_P;2020;490540440;CENTRE DE LA MAIN;490004330;NAUT;;2;1.5;;;;
IMAGES_P;2020;500000021;CHAG - SITE AVRANCHES;500000054;M1160;2;1;3.58;0;1;0;0
IMAGES_P;2020;500000021;CHAG - SITE AVRANCHES;500000054;N4130;12;4;15.03;0;0;;
IMAGES_P;2020;500000021;CHAG - SITE AVRANCHES;500000054;N4160;0;1;0.35;;;;
IMAGES_P;2020;500000021;CHAG - SITE AVRANCHES;500000054;NAUT;9;1;9.62;;;;
IMAGES_P;2020;500000146;POLYCLINIQUE DE LA BAIE-ST MARTIN;500000500;M1160;5;0;5;0;1;0;0
IMAGES_P;2020;500000146;POLYCLINIQUE DE LA BAIE-ST MARTIN;500000500;M1210;2;;2;0;1;;
IMAGES_P;2020;500000146;POLYCLINIQUE DE LA BAIE-ST MARTIN;500000500;N4130;4;3;6;0;1;;
IMAGES_P;2020;500000146;POLYCLINIQUE DE LA BAIE-ST MARTIN;500000500;NAUT;5;3;7;;;;
IMAGES_P;2020;500000187;CHPC - SITE CHERBOURG;500000013;M1160;2;5;5.72;0;0;0;0
IMAGES_P;2020;500000187;CHPC - SITE CHERBOURG;500000013;N4130;27;7;32.25;;;;
IMAGES_P;2020;500000187;CHPC - SITE CHERBOURG;500000013;NAUT;9;9;13.68;;;;
IMAGES_P;2020;500000229;CRF -LE NORMANDY- - GRANVILLE;500000567;M1160;;1;0.2;0;0;0;0
IMAGES_P;2020;500000229;CRF -LE NORMANDY- - GRANVILLE;500000567;N4130;;1;0.8;0;0;;
IMAGES_P;2020;500000260;CHAG - SITE GRANVILLE;500000054;M1160;;1;1.46;0;1;0;0
IMAGES_P;2020;500000260;CHAG - SITE GRANVILLE;500000054;N4130;11;0;10.17;0;0;;
IMAGES_P;2020;500000260;CHAG - SITE GRANVILLE;500000054;N4160;0;1;0.4;;;;
IMAGES_P;2020;500000260;CHAG - SITE GRANVILLE;500000054;NAUT;7;0;6.56;;;;
IMAGES_P;2020;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;M1160;;6;0.76;0;0;;
IMAGES_P;2020;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;N4130;2;3;3.47;0;1;;
IMAGES_P;2020;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;N4160;2;;0.1;;;;
IMAGES_P;2020;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;NAUT;4;;1.77;;;;
IMAGES_P;2020;500000450;CH MEMORIAL - SAINT-LO;500000112;M1160;1;2;2;0;1;1;1
IMAGES_P;2020;500000450;CH MEMORIAL - SAINT-LO;500000112;N4130;18;8;24.35;0;1;;
IMAGES_P;2020;500000450;CH MEMORIAL - SAINT-LO;500000112;N4160;;;0.08;;;;
IMAGES_P;2020;500000450;CH MEMORIAL - SAINT-LO;500000112;NAUT;6;4;8.74;;;;
IMAGES_P;2020;500000468;CHPC - SITE VALOGNES;500000013;M1160;5;;1.17;;;;
IMAGES_P;2020;500000468;CHPC - SITE VALOGNES;500000013;N4130;6;;5.77;;;;
IMAGES_P;2020;500000468;CHPC - SITE VALOGNES;500000013;NAUT;1;2;2.35;;;;
IMAGES_P;2020;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;N4130;5;;5;;1;;
IMAGES_P;2020;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;NAUT;1;;1;;;;
IMAGES_P;2020;500002357;POLYCLINIQUE DU COTENTIN;500002233;M1160;1;;1;0;1;0;0
IMAGES_P;2020;500002357;POLYCLINIQUE DU COTENTIN;500002233;M1210;;2;0.01;0;;;
IMAGES_P;2020;500002357;POLYCLINIQUE DU COTENTIN;500002233;N4130;;7;0.3;0;1;;
IMAGES_P;2020;500002357;POLYCLINIQUE DU COTENTIN;500002233;NAUT;;6;0.3;;;;
IMAGES_P;2020;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;M1160;2;;2.06;;;;
IMAGES_P;2020;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;N4130;11;4;14.71;;;;
IMAGES_P;2020;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;N4160;;2;1;;;;
IMAGES_P;2020;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;NAUT;;6;2.27;;;;
IMAGES_P;2020;510000177;CENTRE HOSPITALIER DE SEZANNE;100006279;N4130;2;;1.88;;;;
IMAGES_P;2020;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;M1160;3;2;3.59;0;1;;
IMAGES_P;2020;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;N4130;11;3;13.28;1;0;;
IMAGES_P;2020;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;N4160;;1;0.8;;;;
IMAGES_P;2020;510000235;CENTRE HOSPITALIER D'EPERNAY;510000060;NAUT;3;4;5.48;;;;
IMAGES_P;2020;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;M1160;;1;0.46;0;1;1;1
IMAGES_P;2020;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;N4130;2;;1.86;1;1;;
IMAGES_P;2020;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;N4160;1;;1;;;;
IMAGES_P;2020;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;NAUT;2;;2;;;;
IMAGES_P;2020;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;M1160;;1;0.1;0;0;0;0
IMAGES_P;2020;510000466;CENTRE HOSPITALIER DE SAINTE-MENEHOULD;510000102;N4130;2;1;2.5;0;0;;
IMAGES_P;2020;510000516;INSTITUT GODINOT;510000136;M1160;1;7;2.55;;;;
IMAGES_P;2020;510000516;INSTITUT GODINOT;510000136;M1210;8;6;9.33;;;;
IMAGES_P;2020;510000516;INSTITUT GODINOT;510000136;N4130;27;1;27.7;;;;
IMAGES_P;2020;510000516;INSTITUT GODINOT;510000136;N4160;1;;1;;;;
IMAGES_P;2020;510000516;INSTITUT GODINOT;510000136;NAUT;16;1;16.5;;;;
IMAGES_P;2020;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;M1160;11;1;7.5;0;1;0;0
IMAGES_P;2020;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;M1210;;;;0;1;;
IMAGES_P;2020;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;N4130;24;9;27.93;;;;
IMAGES_P;2020;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;N4160;5;0;3.18;;;;
IMAGES_P;2020;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;NAUT;22;3;15.82;;;;
IMAGES_P;2020;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;M1160;;1;0.5;0;0;0;0
IMAGES_P;2020;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;N4130;10;1;8.65;0;0;;
IMAGES_P;2020;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;N4160;1;0;0.25;;;;
IMAGES_P;2020;510002470;AMERICAN MEMORIAL HOSPITAL CHU REIMS;510000029;NAUT;4;0;3.5;;;;
IMAGES_P;2020;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;M1160;21;3;16.9;0;1;0;0
IMAGES_P;2020;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;M1210;;;;0;1;;
IMAGES_P;2020;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;N4130;37;2;33.85;1;1;;
IMAGES_P;2020;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;N4160;4;0;1.32;;;;
IMAGES_P;2020;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;NAUT;28;1;16.23;;;;
