BOR;AN;FI;RS;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTNUI;ACTINT
IMAGES;2020;320780067;POLYCL DE GASCOGNE;320000052;RADIO;1;1;645;;;;;
IMAGES;2020;320784333;CRF ST BLANCARD;320000565;RADIO;1;1;936;;;;;0
IMAGES;2020;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;RADIO;1;1;2518;;;4568;;0
IMAGES;2020;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;VASC;1;1;6;;;;;
IMAGES;2020;330000340;MSP BORDEAUX BAGATELLE;330780552;IRM;1;1;166;;;7297;0;0
IMAGES;2020;330000340;MSP BORDEAUX BAGATELLE;330780552;MAMM;1;1;;;;2072;;
IMAGES;2020;330000340;MSP BORDEAUX BAGATELLE;330780552;RADIO;2;2;1383;;;3265;;0
IMAGES;2020;330000340;MSP BORDEAUX BAGATELLE;330780552;SCAN;1;1;1835;;;6787;1;1
IMAGES;2020;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;IRM;1;1;1016;;;6521;44;
IMAGES;2020;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;RADIO;2;2;7936;;32;18123;294;1
IMAGES;2020;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;SCAN;1;1;8368;;150;10426;335;1
IMAGES;2020;330000571;CH DE LA HAUTE GIRONDE;330781220;MAMM;1;1;;;;402;;
IMAGES;2020;330000571;CH DE LA HAUTE GIRONDE;330781220;RADIO;1;1;2843;6;;8147;;0
IMAGES;2020;330000571;CH DE LA HAUTE GIRONDE;330781220;SCAN;1;1;6407;3;;7128;;0
IMAGES;2020;330000589;CH SUD GIRONDE - SITE LANGON;330027509;IRM;1;1;522;2;;4764;;
IMAGES;2020;330000589;CH SUD GIRONDE - SITE LANGON;330027509;MAMM;1;1;;;;430;;
IMAGES;2020;330000589;CH SUD GIRONDE - SITE LANGON;330027509;RADIO;2;2;5351;91;;10400;;
IMAGES;2020;330000589;CH SUD GIRONDE - SITE LANGON;330027509;SCAN;1;1;5848;8;;9941;;
IMAGES;2020;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;RADIO;1;1;499;;;1516;;
IMAGES;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;IRM;2;2;1734;;;7467;7;0
IMAGES;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;MAMM;1;1;;;;2342;;
IMAGES;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;RADIO;5;5;18764;;;14112;720;1
IMAGES;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;SCAN;2;2;14953;;;8012;434;1
IMAGES;2020;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;VASC;1;1;2400;;;4;3;1
IMAGES;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;MAMM;1;1;;;;55;;
IMAGES;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;RADIO;1;1;980;;;7849;41;0
IMAGES;2020;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;SCAN;1;1;683;;;4170;11;0
IMAGES;2020;330000662;INSTITUT BERGONIE;330781329;CAM;1;1;484;;;2328;;0
IMAGES;2020;330000662;INSTITUT BERGONIE;330781329;IRM;1;1;636;;;10257;;0
IMAGES;2020;330000662;INSTITUT BERGONIE;330781329;MAMM;2;2;;;;12185;;
IMAGES;2020;330000662;INSTITUT BERGONIE;330781329;RADIO;2;2;3595;;;1448;;0
IMAGES;2020;330000662;INSTITUT BERGONIE;330781329;SCAN;2;2;8333;;;20634;;1
IMAGES;2020;330000662;INSTITUT BERGONIE;330781329;TOMO;1;1;76;;;5295;;0
IMAGES;2020;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;IRM;3;0;;;;;;
IMAGES;2020;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;MAMM;1;;;;;;;
IMAGES;2020;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;RADIO;3;;;;;;;
IMAGES;2020;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;SCAN;2;0;;;;;;
IMAGES;2020;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;dtIRM1;1;0;;;;;;
IMAGES;2020;330780263;POLYCLINIQUE BORDEAUX RIVE DROITE;330000134;dtIRM2;1;0;;;;;;
IMAGES;2020;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;CAM;3;3;2352;;;9034;;0
IMAGES;2020;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;IRM;2;2;277;;;12542;;0
IMAGES;2020;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;SCAN;2;2;5754;;;19396;;1
IMAGES;2020;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;TOMO;1;1;413;;;4980;;0
IMAGES;2020;330780479;POLYCLIN BORDEAUX-NORD AQUITAINE;330000274;dtIRM1;1;1;6;;;5413;;0
IMAGES;2020;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;IRM;1;;;;;;;
IMAGES;2020;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;SCAN;1;;;;;;;
IMAGES;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;IRM;2;;;;;;;
IMAGES;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;MAMM;1;;;;;;;
IMAGES;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;RADIO;3;;;;;;;
IMAGES;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;SCAN;1;;;;;;;
IMAGES;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;VASC;1;;;;;;;
IMAGES;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;dtIRM1;1;;;;;;;
IMAGES;2020;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;IRM;2;;;;;;;
IMAGES;2020;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;SCAN;1;;;;;;;
IMAGES;2020;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;dtIRM2;1;;;;;;;
IMAGES;2020;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;IRM;1;;;;;;;
IMAGES;2020;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;MAMM;1;;;;;;;
IMAGES;2020;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;RADIO;2;;;;;;;
IMAGES;2020;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;SCAN;1;;;;;;;
IMAGES;2020;330780560;CENTRE DE SSR LA PIGNADA;330781386;RADIO;1;1;1418;;;;;
IMAGES;2020;330781139;CRF LA TOUR DE GASSIES;330056540;RADIO;1;1;1480;;;;;
IMAGES;2020;330781154;KORIAN LES GRANDS CHENES;330055542;RADIO;1;1;817;0;0;0;0;0
IMAGES;2020;330781303;HIA ROBERT PICQUE;750821092;IRM;1;1;119;0;166;4247;23;0
IMAGES;2020;330781303;HIA ROBERT PICQUE;750821092;RADIO;5;5;1769;0;2276;11441;209;0
IMAGES;2020;330781303;HIA ROBERT PICQUE;750821092;SCAN;1;1;2263;0;921;8980;248;0
IMAGES;2020;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;IRM;1;1;503;97;;4093;11;
IMAGES;2020;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;RADIO;4;3;4615;11;;6324;63;
IMAGES;2020;330781352;HOPITAL SAINT-ANDRE - CHU;330781196;SCAN;1;1;9261;29;;5425;266;
IMAGES;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;CAM;2;2;589;64;;1429;;
IMAGES;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;IRM;4;4;16773;256;;12426;534;
IMAGES;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;MAMM;1;1;;;;1006;;
IMAGES;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;RADIO;15;15;24989;205;;37251;798;
IMAGES;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;SCAN;2;2;38910;216;;7801;1414;
IMAGES;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;VASC;3;3;4186;53;;573;45;
IMAGES;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;dtIRM2;1;1;490;22;;3234;;
IMAGES;2020;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;IRM;1;1;456;;;9710;191;0
IMAGES;2020;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;RADIO;5;5;2975;;;25893;162;1
IMAGES;2020;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;SCAN;1;1;550;;;10805;88;1
IMAGES;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;IRM;2;;;;;;;
IMAGES;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;LITHO;1;1;135;;;;;
IMAGES;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;MAMM;1;;;;;;;
IMAGES;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;RADIO;1;;;;;;;
IMAGES;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;SCAN;1;;;;;;;
IMAGES;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;dtIRM1;1;;;;;;;
IMAGES;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;dtIRM2;1;;;;;;;
IMAGES;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;CAM;3;3;867;56;;3148;;
IMAGES;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;IRM;2;2;1687;167;;5181;24;
IMAGES;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;RADIO;9;8;14975;17;;2455;9;
IMAGES;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;SCAN;3;3;12929;283;;13530;186;
IMAGES;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;TOMO;2;2;455;596;;6748;;
IMAGES;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;VASC;2;2;2347;191;;50;1;
IMAGES;2020;330802778;KORIAN CHÂTEAU LEMOINE;310020383;RADIO;1;1;880;;;;;0
IMAGES;2020;330804501;CENTRE HOSPITALIER DE BAZAS;330781212;RADIO;1;1;326;0;0;572;0;0
IMAGES;2020;340000033;CH BEZIERS;340780055;IRM;2;2;1825;;;7126;;
IMAGES;2020;340000033;CH BEZIERS;340780055;MAMM;1;1;;;;1457;;
IMAGES;2020;340000033;CH BEZIERS;340780055;RADIO;7;7;22961;;;29584;;
IMAGES;2020;340000033;CH BEZIERS;340780055;SCAN;2;2;16565;;;10081;;1
IMAGES;2020;340000033;CH BEZIERS;340780055;VASC;1;1;2057;;;82;;1
IMAGES;2020;340000033;CH BEZIERS;340780055;dtIRM1;1;1;18;;;2924;;
IMAGES;2020;340000207;ICM;340780493;CAM;2;2;820;;;5006;;
IMAGES;2020;340000207;ICM;340780493;IRM;1;1;321;;;3960;;
IMAGES;2020;340000207;ICM;340780493;MAMM;2;2;;;;2731;;
IMAGES;2020;340000207;ICM;340780493;RADIO;1;1;6823;;;8161;;
IMAGES;2020;340000207;ICM;340780493;SCAN;2;2;2294;;;7472;;
IMAGES;2020;340000207;ICM;340780493;TOMO;1;1;29;;;2272;;
IMAGES;2020;340000215;CH LODEVE;340780519;RADIO;1;;;;;;;
IMAGES;2020;340000215;CH LODEVE;340780519;SCAN;1;;;;;;;
IMAGES;2020;340000223;HOPITAL ST CLAIR HBT SETE;340011295;IRM;1;1;414;;;3776;116;0
IMAGES;2020;340000223;HOPITAL ST CLAIR HBT SETE;340011295;MAMM;1;1;;;;499;;
IMAGES;2020;340000223;HOPITAL ST CLAIR HBT SETE;340011295;RADIO;3;3;4997;;;19568;317;1
IMAGES;2020;340000223;HOPITAL ST CLAIR HBT SETE;340011295;SCAN;1;1;4025;;;8973;196;1
IMAGES;2020;340000439;CENTRE ORTHOPEDIQUE MAGUELONE;340780881;RADIO;1;1;267;;;;;0
IMAGES;2020;340001064;CENTRE MUTUALISTE NEUROLOGIQUE PROPARA;340013028;RADIO;3;3;965;160;;120;0;0
IMAGES;2020;340009885;POLYCL CHAMPEAU;340009877;RADIO;1;;;;;;;
IMAGES;2020;340009885;POLYCL CHAMPEAU;340009877;SCAN;1;;;;;;;
IMAGES;2020;340015502;CL DU MILLENAIRE;340000512;CAM;1;;;;;;;0
IMAGES;2020;340015502;CL DU MILLENAIRE;340000512;IRM;2;;;;;;;0
IMAGES;2020;340015502;CL DU MILLENAIRE;340000512;MAMM;1;;;;;;;
IMAGES;2020;340015502;CL DU MILLENAIRE;340000512;RADIO;3;;;;;;;0
IMAGES;2020;340015502;CL DU MILLENAIRE;340000512;SCAN;2;;;;;;;1
IMAGES;2020;340015502;CL DU MILLENAIRE;340000512;VASC;3;;;;;;;1
IMAGES;2020;340022979;POLYCL ST ROCH;340000306;RADIO;3;;;;;;;
IMAGES;2020;340022979;POLYCL ST ROCH;340000306;SCAN;1;;;;;;;
IMAGES;2020;340780147;POLYCL DES TROIS VALLEES;340000108;RADIO;2;0;;;;;;
IMAGES;2020;340780147;POLYCL DES TROIS VALLEES;340000108;SCAN;1;0;;;;;;
IMAGES;2020;340780154;POLYCL PASTEUR;340000116;RADIO;3;0;;;;;;
IMAGES;2020;340780154;POLYCL PASTEUR;340000116;SCAN;1;0;;;;;;
IMAGES;2020;340780196;CRF LE VAL D'ORB;340798123;RADIO;1;1;651;;;;;
IMAGES;2020;340780212;CRF STER LAMALOU LES BAINS;340796069;RADIO;1;1;2500;0;7;0;0;0
IMAGES;2020;340780220;CH PAUL COSTE FLORET;340796358;RADIO;1;1;446;12;301;;;1
IMAGES;2020;340780436;HOPITAL ST LOUP HBT AGDE;340011295;RADIO;1;1;1761;;;1044;;0
IMAGES;2020;340780436;HOPITAL ST LOUP HBT AGDE;340011295;SCAN;1;1;323;;;22;;0
IMAGES;2020;340780568;CL DU SOUFFLE LA VALLONIE;340000256;RADIO;1;1;0;;;;;
IMAGES;2020;340780634;CL ST JEAN;340000272;IRM;1;;;;;;;
IMAGES;2020;340780634;CL ST JEAN;340000272;RADIO;6;;;;;;;
IMAGES;2020;340780634;CL ST JEAN;340000272;SCAN;1;;;;;;;
IMAGES;2020;340780642;CL BEAU SOLEIL;340785856;IRM;1;1;201;;;6612;93;
IMAGES;2020;340780642;CL BEAU SOLEIL;340785856;MAMM;1;;;;;;;
IMAGES;2020;340780642;CL BEAU SOLEIL;340785856;RADIO;4;4;2298;;;15918;;1
IMAGES;2020;340780642;CL BEAU SOLEIL;340785856;SCAN;1;1;2652;;;8581;47;0
IMAGES;2020;340780667;CL DU PARC;340000280;IRM;2;2;1204;;;20183;4;0
IMAGES;2020;340780667;CL DU PARC;340000280;MAMM;1;1;;;;5555;;
IMAGES;2020;340780667;CL DU PARC;340000280;RADIO;4;4;7468;;;31305;366;0
IMAGES;2020;340780667;CL DU PARC;340000280;SCAN;3;3;13218;;;31305;154;1
IMAGES;2020;340780667;CL DU PARC;340000280;VASC;2;2;4174;;;;3;1
IMAGES;2020;340780675;CL CLEMENTVILLE;340000298;CAM;2;;;;;;;0
IMAGES;2020;340780675;CL CLEMENTVILLE;340000298;IRM;1;;;;;;;1
IMAGES;2020;340780675;CL CLEMENTVILLE;340000298;MAMM;1;;;;;;;
IMAGES;2020;340780675;CL CLEMENTVILLE;340000298;RADIO;3;;;;;;;0
IMAGES;2020;340780675;CL CLEMENTVILLE;340000298;SCAN;1;;;;;;;1
IMAGES;2020;340780675;CL CLEMENTVILLE;340000298;TOMO;1;;;;;;;0
IMAGES;2020;340780741;POLYCL STE THERESE;340000348;MAMM;1;;;;;;;
IMAGES;2020;340780741;POLYCL STE THERESE;340000348;RADIO;2;;;;;;;0
IMAGES;2020;340780741;POLYCL STE THERESE;340000348;SCAN;1;;;;;;;0
IMAGES;2020;340781608;CL DU MAS DE ROCHET;340015171;RADIO;1;1;5199;;;;;
IMAGES;2020;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;IRM;1;1;169;7;;702;1;
IMAGES;2020;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;RADIO;1;1;1855;85;;612;5;
IMAGES;2020;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;SCAN;2;2;5491;581;;5227;55;
IMAGES;2020;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;VASC;1;1;1298;78;;11;21;
IMAGES;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;CAM;1;1;83;222;;701;0;
IMAGES;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;IRM;2;2;4291;773;;7601;323;
IMAGES;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;RADIO;3;3;793;89;;1124;4;
IMAGES;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;SCAN;1;1;8612;1216;;8010;398;
IMAGES;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;TOMO;2;2;335;719;3;7519;13;
IMAGES;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;VASC;3;3;1523;14;;154;26;
IMAGES;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;dtIRM2;1;1;2867;433;;4416;;
IMAGES;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;CAM;3;3;780;704;8;4543;52;
IMAGES;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;IRM;2;2;1044;356;;7766;100;
IMAGES;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;MAMM;2;2;;;;6770;;
IMAGES;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;RADIO;10;10;15269;3251;151;43599;883;
IMAGES;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;SCAN;3;3;12238;2489;6;14852;912;
IMAGES;2020;340796093;CRF STER ST CLEMENT DE RIVIERE;340796069;RADIO;1;1;1158;0;0;0;0;0
IMAGES;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;IRM;1;1;959;212;;3650;48;1
IMAGES;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;RADIO;3;3;6256;599;;8131;3;1
IMAGES;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;SCAN;2;2;3564;507;1;2823;45;1
IMAGES;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;VASC;2;2;1588;2499;11;102;3;0
IMAGES;2020;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;220020739;RADIO;1;;;;;;;
IMAGES;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;IRM;1;1;2200;0;;1407;;0
IMAGES;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;RADIO;3;3;15058;;;15362;442;0
IMAGES;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;SCAN;1;1;9011;0;0;3447;217;0
IMAGES;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;VASC;1;1;1690;0;0;3;10;1
IMAGES;2020;350000154;C.H FOUGERES;350000030;IRM;1;1;328;0;125;4302;0;0
IMAGES;2020;350000154;C.H FOUGERES;350000030;RADIO;3;3;6879;;;23738;;0
IMAGES;2020;350000154;C.H FOUGERES;350000030;SCAN;1;1;2557;;;3822;;0
IMAGES;2020;350000162;CHIRC SITE REDON;350000048;MAMM;1;1;;;;1489;;
IMAGES;2020;350000162;CHIRC SITE REDON;350000048;RADIO;2;2;4896;75;;15789;189;0
IMAGES;2020;350000162;CHIRC SITE REDON;350000048;SCAN;1;1;3208;40;;4657;42;0
IMAGES;2020;350000188;CENTRE HOSPITALIER VITRE;350000055;MAMM;1;1;;;;1288;;
IMAGES;2020;350000188;CENTRE HOSPITALIER VITRE;350000055;RADIO;3;3;8469;;;32694;;1
IMAGES;2020;350000188;CENTRE HOSPITALIER VITRE;350000055;SCAN;1;1;4351;;;7019;;1
IMAGES;2020;350000337;C.H. GUILLAUME REGNIER RENNES;350000246;RADIO;2;2;1090;86;;;;0
IMAGES;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;IRM;4;3;5436;;1544;11127;109;
IMAGES;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;RADIO;8;8;27142;;49;31562;879;
IMAGES;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SCAN;4;4;29063;;290;17680;785;
IMAGES;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;VASC;2;2;2047;;52;573;27;
IMAGES;2020;350002192;POLYCLINIQUE ST LAURENT;220020739;IRM;1;;;;;;;0
IMAGES;2020;350002192;POLYCLINIQUE ST LAURENT;220020739;RADIO;2;;;;;;;0
IMAGES;2020;350002192;POLYCLINIQUE ST LAURENT;220020739;SCAN;1;;;;;;;0
IMAGES;2020;350002192;POLYCLINIQUE ST LAURENT;220020739;VASC;;;;;;;;1
IMAGES;2020;350002200;CLINIQUE SAINT YVES;350029948;RADIO;1;1;1309;;;;;
IMAGES;2020;350002812;C.R.L.C.C. EUGENE MARQUIS;350023503;CAM;3;3;527;0;680;6723;0;0
IMAGES;2020;350002812;C.R.L.C.C. EUGENE MARQUIS;350023503;MAMM;2;2;;;;2764;;
IMAGES;2020;350002812;C.R.L.C.C. EUGENE MARQUIS;350023503;RADIO;1;1;452;0;10;264;0;0
IMAGES;2020;350002812;C.R.L.C.C. EUGENE MARQUIS;350023503;SCAN;1;1;694;0;61;5930;0;1
IMAGES;2020;350002812;C.R.L.C.C. EUGENE MARQUIS;350023503;TOMO;1;1;48;0;376;3191;0;0
IMAGES;2020;350002812;C.R.L.C.C. EUGENE MARQUIS;350023503;VASC;1;1;697;0;42;265;0;1
IMAGES;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;IRM;2;2;1997;;251;7294;18;
IMAGES;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;RADIO;4;4;7722;;109;20888;229;
IMAGES;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;SCAN;1;1;5012;;210;3814;27;
IMAGES;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;VASC;1;1;505;;61;1369;2;
IMAGES;2020;350036299;CENTRE D'ONCOLOGIE ST VINCENT;350036281;SCAN;1;1;1235;;;;;
IMAGES;2020;350044764;CTRE D'ONCOLOGIE ST VINCENT ST MALO;350036281;SCAN;1;1;909;;;;;0
IMAGES;2020;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;RADIO;2;2;1210;;;7615;28;0
IMAGES;2020;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;SCAN;1;1;833;;;4647;17;0
IMAGES;2020;360000137;CH CHATEAUROUX;360000053;IRM;2;2;815;;;;;0
IMAGES;2020;360000137;CH CHATEAUROUX;360000053;MAMM;1;1;;;;758;;
IMAGES;2020;360000137;CH CHATEAUROUX;360000053;RADIO;10;10;8113;;;35343;532;0
IMAGES;2020;360000137;CH CHATEAUROUX;360000053;SCAN;2;2;4893;;;15304;264;0
IMAGES;2020;360000137;CH CHATEAUROUX;360000053;dtIRM2;1;1;647;;;2794;;0
IMAGES;2020;360000160;CH DU BLANC;360000053;MAMM;1;1;;;;1346;;
IMAGES;2020;360000160;CH DU BLANC;360000053;RADIO;5;5;755;;;9248;68;0
IMAGES;2020;360000160;CH DU BLANC;360000053;SCAN;1;1;1473;;;5589;24;1
IMAGES;2020;360000160;CH DU BLANC;360000053;TOMO;;;;;;;;1
IMAGES;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;IRM;3;1;960;;;77;;0
IMAGES;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;RADIO;3;;;;;;;0
IMAGES;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;SCAN;2;1;4190;3;;1351;7;1
IMAGES;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;VASC;3;2;3806;;;;;0
IMAGES;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;IRM;1;1;964;41;7;953;25;0
IMAGES;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;RADIO;4;4;4074;48;40;17164;188;
IMAGES;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;SCAN;1;1;840;28;0;560;4;1
IMAGES;2020;370000531;CH DU CHINONAIS;370000606;IRM;2;0;;;;;;
IMAGES;2020;370000531;CH DU CHINONAIS;370000606;RADIO;2;0;;;;;;
IMAGES;2020;370000531;CH DU CHINONAIS;370000606;SCAN;1;0;;;;;;
IMAGES;2020;370000531;CH DU CHINONAIS;370000606;dtIRM1;1;0;;;;;;
IMAGES;2020;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;MAMM;1;1;;;;1054;;
IMAGES;2020;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;RADIO;2;2;1252;;;3951;;0
IMAGES;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;CAM;1;1;553;93;22;2022;0;0
IMAGES;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;IRM;2;2;4811;237;176;8350;294;0
IMAGES;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;MAMM;1;1;;;;5463;;
IMAGES;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;RADIO;3;3;7137;128;418;7122;6;1
IMAGES;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;SCAN;2;2;7822;305;148;9325;227;1
IMAGES;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;TOMO;2;2;1380;429;150;8496;70;0
IMAGES;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;VASC;1;1;1255;44;0;817;64;1
IMAGES;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;dtIRM2;1;1;1027;71;74;3503;;0
IMAGES;2020;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;MAMM;1;1;;;;950;;
IMAGES;2020;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;RADIO;3;3;2268;;;14997;176;1
IMAGES;2020;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;SCAN;1;1;966;;;4524;;0
IMAGES;2020;370000903;CH PAUL MARTINAIS - LOCHES;370000614;MAMM;1;1;;;;428;;
IMAGES;2020;370000903;CH PAUL MARTINAIS - LOCHES;370000614;RADIO;2;2;1360;;;8722;47;0
IMAGES;2020;370000903;CH PAUL MARTINAIS - LOCHES;370000614;SCAN;1;1;944;;;4109;3;0
IMAGES;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;CAM;2;2;818;154;35;3772;;
IMAGES;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;IRM;1;1;456;65;5;3982;66;0
IMAGES;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;RADIO;8;8;11843;305;11;40550;773;1
IMAGES;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;SCAN;3;3;5554;124;47;18645;1120;1
IMAGES;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;VASC;2;2;2253;81;2;192;7;1
IMAGES;2020;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;CAM;1;;;;;;;
