BOR;AN;FI;RS;FI_EJ;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2020;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N2510;19;;15.38;
HAD_P;2020;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N2710;;2;0.91;
HAD_P;2020;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N3120;1;;0.99;
HAD_P;2020;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N9999;47;2;40.78;
HAD_P;2020;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;Ncoor;6;;6.46;
HAD_P;2020;380000067;HOPITAL NORD - CHU38;380780080;M9999;1;4;3.1;
HAD_P;2020;380000067;HOPITAL NORD - CHU38;380780080;MAUT;1;4;3.1;
HAD_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N2120;1;;1;
HAD_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N2210;9;8;13.71;
HAD_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N2410;1;;1;
HAD_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N2510;9;1;9.06;
HAD_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N3120;2;;1.34;
HAD_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N9999;27;22;39.94;
HAD_P;2020;380000067;HOPITAL NORD - CHU38;380780080;NAUT;5;13;13.83;
HAD_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;M9999;1;3;2.51;70
HAD_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;MAUT;1;2;1.67;70
HAD_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;Mcoor;;1;0.84;
HAD_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2120;1;;0.97;
HAD_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2210;5;4;7.03;120
HAD_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2410;;;;28
HAD_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N3120;1;1;0.74;
HAD_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N9999;7;7;9.58;185
HAD_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;NAUT;;2;0.84;37
HAD_P;2020;380000406;HOPITAL DE VOIRON;380780080;M9999;1;;1;
HAD_P;2020;380000406;HOPITAL DE VOIRON;380780080;MAUT;1;;1;
HAD_P;2020;380000406;HOPITAL DE VOIRON;380780080;N2120;1;;1;
HAD_P;2020;380000406;HOPITAL DE VOIRON;380780080;N2210;6;3;7.3;
HAD_P;2020;380000406;HOPITAL DE VOIRON;380780080;N2510;2;2;2.74;
HAD_P;2020;380000406;HOPITAL DE VOIRON;380780080;N3120;;;0.38;
HAD_P;2020;380000406;HOPITAL DE VOIRON;380780080;N9999;10;5;12.72;
HAD_P;2020;380000406;HOPITAL DE VOIRON;380780080;NAUT;1;;1.3;
HAD_P;2020;390004349;HAD 39;390004299;M3050;;1;0.7;
HAD_P;2020;390004349;HAD 39;390004299;M9999;;3;1.8;
HAD_P;2020;390004349;HAD 39;390004299;Mcoor;;2;1.1;
HAD_P;2020;390004349;HAD 39;390004299;N2120;1;;1;
HAD_P;2020;390004349;HAD 39;390004299;N2210;11;;11;
HAD_P;2020;390004349;HAD 39;390004299;N2510;7;1;7.8;
HAD_P;2020;390004349;HAD 39;390004299;N2710;;1;0.8;
HAD_P;2020;390004349;HAD 39;390004299;N3120;;1;0.8;
HAD_P;2020;390004349;HAD 39;390004299;N9999;26;3;28.4;
HAD_P;2020;390004349;HAD 39;390004299;Ncoor;7;;7;
HAD_P;2020;400008199;HAD MARSAN ADOUR;400008108;M3050;;2;0.8;
HAD_P;2020;400008199;HAD MARSAN ADOUR;400008108;M9999;;5;2.6;
HAD_P;2020;400008199;HAD MARSAN ADOUR;400008108;Mcoor;;3;1.8;
HAD_P;2020;400008199;HAD MARSAN ADOUR;400008108;N2120;2;;2;
HAD_P;2020;400008199;HAD MARSAN ADOUR;400008108;N2210;19;1;19.7;
HAD_P;2020;400008199;HAD MARSAN ADOUR;400008108;N2460;;1;0.5;
HAD_P;2020;400008199;HAD MARSAN ADOUR;400008108;N2510;10;1;12.8;
HAD_P;2020;400008199;HAD MARSAN ADOUR;400008108;N2710;1;;1;
HAD_P;2020;400008199;HAD MARSAN ADOUR;400008108;N3120;1;;1;
HAD_P;2020;400008199;HAD MARSAN ADOUR;400008108;N9999;34;7;40.6;
HAD_P;2020;400008199;HAD MARSAN ADOUR;400008108;NAUT;;1;0.2;
HAD_P;2020;400008199;HAD MARSAN ADOUR;400008108;Ncoor;1;3;3.4;
HAD_P;2020;400780888;SANTE SERVICE DAX -HAD-;400000535;M3050;;2;0.87;140
HAD_P;2020;400780888;SANTE SERVICE DAX -HAD-;400000535;M9999;2;6;5.54;140
HAD_P;2020;400780888;SANTE SERVICE DAX -HAD-;400000535;Mcoor;2;4;4.67;
HAD_P;2020;400780888;SANTE SERVICE DAX -HAD-;400000535;N2120;1;;0.82;
HAD_P;2020;400780888;SANTE SERVICE DAX -HAD-;400000535;N2210;;198;98.96;17
HAD_P;2020;400780888;SANTE SERVICE DAX -HAD-;400000535;N2410;;1;0.23;184
HAD_P;2020;400780888;SANTE SERVICE DAX -HAD-;400000535;N2510;;230;103.05;
HAD_P;2020;400780888;SANTE SERVICE DAX -HAD-;400000535;N2710;;2;1.6;
HAD_P;2020;400780888;SANTE SERVICE DAX -HAD-;400000535;N3120;1;3;3.75;
HAD_P;2020;400780888;SANTE SERVICE DAX -HAD-;400000535;N9999;23;438;227.76;201
HAD_P;2020;400780888;SANTE SERVICE DAX -HAD-;400000535;NAUT;;;0.4;
HAD_P;2020;400780888;SANTE SERVICE DAX -HAD-;400000535;Ncoor;21;4;18.95;
HAD_P;2020;410005003;HAD LOIR ET CHER;440052041;M3050;1;1;1.5;0
HAD_P;2020;410005003;HAD LOIR ET CHER;440052041;M9999;3;3;4.8;0
HAD_P;2020;410005003;HAD LOIR ET CHER;440052041;Mcoor;2;2;3.3;
HAD_P;2020;410005003;HAD LOIR ET CHER;440052041;N2120;1;0;1;
HAD_P;2020;410005003;HAD LOIR ET CHER;440052041;N2210;31;0;31;240
HAD_P;2020;410005003;HAD LOIR ET CHER;440052041;N2410;0;1;0.3;50
HAD_P;2020;410005003;HAD LOIR ET CHER;440052041;N2510;18;0;18;
HAD_P;2020;410005003;HAD LOIR ET CHER;440052041;N2710;0;1;0.6;1
HAD_P;2020;410005003;HAD LOIR ET CHER;440052041;N3120;1;0;1;
HAD_P;2020;410005003;HAD LOIR ET CHER;440052041;N9999;70;2;70.9;291
HAD_P;2020;410005003;HAD LOIR ET CHER;440052041;NAUT;13;0;13;0
HAD_P;2020;410005003;HAD LOIR ET CHER;440052041;Ncoor;6;0;6;
HAD_P;2020;420000010;CH DE ROANNE;420780033;M3050;0;0;0;84
HAD_P;2020;420000010;CH DE ROANNE;420780033;M9999;0;3;1.11;107
HAD_P;2020;420000010;CH DE ROANNE;420780033;MAUT;0;2;0.38;23
HAD_P;2020;420000010;CH DE ROANNE;420780033;Mcoor;0;1;0.73;
HAD_P;2020;420000010;CH DE ROANNE;420780033;N2120;1;;1;
HAD_P;2020;420000010;CH DE ROANNE;420780033;N2210;8;2;8.62;170
HAD_P;2020;420000010;CH DE ROANNE;420780033;N2410;;;;23
HAD_P;2020;420000010;CH DE ROANNE;420780033;N2510;3;;2.5;
HAD_P;2020;420000010;CH DE ROANNE;420780033;N9999;18;3;17.43;193
HAD_P;2020;420000010;CH DE ROANNE;420780033;NAUT;2;1;1.31;
HAD_P;2020;420000010;CH DE ROANNE;420780033;Ncoor;4;;4;
HAD_P;2020;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;M3050;1;;1;110
HAD_P;2020;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;M9999;4;5;6;326
HAD_P;2020;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;MAUT;;;;216
HAD_P;2020;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;Mcoor;3;5;5;
HAD_P;2020;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2120;3;;3;
HAD_P;2020;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2210;12;2;13.3;816
HAD_P;2020;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2710;;2;1.66;
HAD_P;2020;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N3120;1;2;2.6;
HAD_P;2020;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N9999;34;14;43.76;816
HAD_P;2020;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;NAUT;8;6;11.6;
HAD_P;2020;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;Ncoor;10;2;11.6;
HAD_P;2020;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;M3050;;;;148
HAD_P;2020;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;M9999;3;1;3.58;213
HAD_P;2020;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;MAUT;;;;65
HAD_P;2020;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;Mcoor;3;1;3.58;
HAD_P;2020;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2120;1;;1.08;
HAD_P;2020;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2210;;;;597
HAD_P;2020;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2410;1;2;2.3;110
HAD_P;2020;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2710;;1;0.5;
HAD_P;2020;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N3120;2;;2.57;
HAD_P;2020;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N9999;11;4;16.01;734
HAD_P;2020;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;NAUT;;1;1.13;27
HAD_P;2020;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;Ncoor;7;;8.43;
HAD_P;2020;430000117;CH EMILE ROUX LE PUY;430000018;M9999;0;4;1.47;
HAD_P;2020;430000117;CH EMILE ROUX LE PUY;430000018;MAUT;0;4;1.47;
HAD_P;2020;430000117;CH EMILE ROUX LE PUY;430000018;N2210;5;5;7.7;
HAD_P;2020;430000117;CH EMILE ROUX LE PUY;430000018;N2710;0;1;0.18;
HAD_P;2020;430000117;CH EMILE ROUX LE PUY;430000018;N3120;0;2;0.32;
HAD_P;2020;430000117;CH EMILE ROUX LE PUY;430000018;N9999;9;11;14.53;
HAD_P;2020;430000117;CH EMILE ROUX LE PUY;430000018;NAUT;3;3;5.33;
HAD_P;2020;430000117;CH EMILE ROUX LE PUY;430000018;Ncoor;1;0;1;
HAD_P;2020;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M9999;2;;0.64;
HAD_P;2020;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;MAUT;2;;0.64;
HAD_P;2020;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2120;0;1;0.4;
HAD_P;2020;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2210;1;1;1.9;
HAD_P;2020;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N9999;1;7;6.19;
HAD_P;2020;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;Ncoor;0;5;3.89;
HAD_P;2020;440012128;HOPITAL A DOMICILE NANTES & REGION;440003960;M3050;0;1;0.72;
HAD_P;2020;440012128;HOPITAL A DOMICILE NANTES & REGION;440003960;M9999;1;10;6.61;
HAD_P;2020;440012128;HOPITAL A DOMICILE NANTES & REGION;440003960;Mcoor;1;9;5.89;
HAD_P;2020;440012128;HOPITAL A DOMICILE NANTES & REGION;440003960;N2120;3;0;3;
HAD_P;2020;440012128;HOPITAL A DOMICILE NANTES & REGION;440003960;N2210;28;6;31.02;
HAD_P;2020;440012128;HOPITAL A DOMICILE NANTES & REGION;440003960;N2410;0;6;3.11;
HAD_P;2020;440012128;HOPITAL A DOMICILE NANTES & REGION;440003960;N2510;35;9;37.46;
HAD_P;2020;440012128;HOPITAL A DOMICILE NANTES & REGION;440003960;N2710;1;0;0.97;
HAD_P;2020;440012128;HOPITAL A DOMICILE NANTES & REGION;440003960;N3120;4;2;4.16;
HAD_P;2020;440012128;HOPITAL A DOMICILE NANTES & REGION;440003960;N9999;128;41;143.27;
HAD_P;2020;440012128;HOPITAL A DOMICILE NANTES & REGION;440003960;NAUT;32;8;32.02;
HAD_P;2020;440012128;HOPITAL A DOMICILE NANTES & REGION;440003960;Ncoor;25;10;31.53;
HAD_P;2020;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;M9999;2;;1.78;
HAD_P;2020;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;Mcoor;2;;1.78;
HAD_P;2020;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;N2120;1;;1.08;
HAD_P;2020;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;N2210;7;2;9.43;
HAD_P;2020;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;N2510;7;8;12.76;
HAD_P;2020;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;N2710;;1;0.5;
HAD_P;2020;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;N3120;1;;0.74;
HAD_P;2020;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;N9999;17;12;26.13;
HAD_P;2020;440017440;HOPITAL A DOMICILE CH ST NAZAIRE;440000057;NAUT;1;1;1.62;
HAD_P;2020;450018528;ASSAD HAD DU LOIRET;370001638;M3050;1;1;0.55;
HAD_P;2020;450018528;ASSAD HAD DU LOIRET;370001638;M9999;2;1;1.28;
HAD_P;2020;450018528;ASSAD HAD DU LOIRET;370001638;Mcoor;1;;0.73;
HAD_P;2020;450018528;ASSAD HAD DU LOIRET;370001638;N2120;2;;1.44;
HAD_P;2020;450018528;ASSAD HAD DU LOIRET;370001638;N2210;12;;11.93;
HAD_P;2020;450018528;ASSAD HAD DU LOIRET;370001638;N2510;5;;5.11;
HAD_P;2020;450018528;ASSAD HAD DU LOIRET;370001638;N2710;2;;0.38;
HAD_P;2020;450018528;ASSAD HAD DU LOIRET;370001638;N3120;1;;0.4;
HAD_P;2020;450018528;ASSAD HAD DU LOIRET;370001638;N9999;24;;21.15;
HAD_P;2020;450018528;ASSAD HAD DU LOIRET;370001638;Ncoor;2;;1.89;
HAD_P;2020;450018536;HAD ORLEANS MONTARGIS;440052041;M3050;2;1;2.8;
HAD_P;2020;450018536;HAD ORLEANS MONTARGIS;440052041;M9999;7;4;9.94;
HAD_P;2020;450018536;HAD ORLEANS MONTARGIS;440052041;MAUT;1;1;1.6;
HAD_P;2020;450018536;HAD ORLEANS MONTARGIS;440052041;Mcoor;4;2;5.54;
HAD_P;2020;450018536;HAD ORLEANS MONTARGIS;440052041;N2120;2;;2;
HAD_P;2020;450018536;HAD ORLEANS MONTARGIS;440052041;N2210;55;4;57.64;
HAD_P;2020;450018536;HAD ORLEANS MONTARGIS;440052041;N2510;28;5;32.65;
HAD_P;2020;450018536;HAD ORLEANS MONTARGIS;440052041;N2710;;2;1.2;
HAD_P;2020;450018536;HAD ORLEANS MONTARGIS;440052041;N3120;3;0;3;
HAD_P;2020;450018536;HAD ORLEANS MONTARGIS;440052041;N9999;121;16;131.06;
HAD_P;2020;450018536;HAD ORLEANS MONTARGIS;440052041;NAUT;22;4;22.95;
HAD_P;2020;450018536;HAD ORLEANS MONTARGIS;440052041;Ncoor;11;1;11.62;
HAD_P;2020;460000110;CH JEAN ROUGIER CAHORS;460780216;M9999;0;2;1.06;
HAD_P;2020;460000110;CH JEAN ROUGIER CAHORS;460780216;MAUT;0;0;0.53;
HAD_P;2020;460000110;CH JEAN ROUGIER CAHORS;460780216;Mcoor;0;2;0.53;
HAD_P;2020;460000110;CH JEAN ROUGIER CAHORS;460780216;N2120;0;1;0.27;
HAD_P;2020;460000110;CH JEAN ROUGIER CAHORS;460780216;N2210;7;1;8.48;
HAD_P;2020;460000110;CH JEAN ROUGIER CAHORS;460780216;N2510;5;0;5;
HAD_P;2020;460000110;CH JEAN ROUGIER CAHORS;460780216;N9999;13;2;14.77;
HAD_P;2020;460000110;CH JEAN ROUGIER CAHORS;460780216;NAUT;1;0;1.02;
HAD_P;2020;460007404;HAD 46;460007396;M3050;;2;0.7;12
HAD_P;2020;460007404;HAD 46;460007396;M9999;1;4;2.5;122
HAD_P;2020;460007404;HAD 46;460007396;MAUT;;1;0.3;110
HAD_P;2020;460007404;HAD 46;460007396;Mcoor;1;1;1.5;
HAD_P;2020;460007404;HAD 46;460007396;N2120;1;;1;
HAD_P;2020;460007404;HAD 46;460007396;N2210;17;2;18.6;140
HAD_P;2020;460007404;HAD 46;460007396;N2410;;;;50
HAD_P;2020;460007404;HAD 46;460007396;N2460;;1;0.1;
HAD_P;2020;460007404;HAD 46;460007396;N2510;17;;17;
HAD_P;2020;460007404;HAD 46;460007396;N2710;;1;0.3;3
HAD_P;2020;460007404;HAD 46;460007396;N3120;;1;0.5;
HAD_P;2020;460007404;HAD 46;460007396;N9999;40;15;47.7;194
HAD_P;2020;460007404;HAD 46;460007396;NAUT;1;10;6.2;1
HAD_P;2020;460007404;HAD 46;460007396;Ncoor;4;;4;
HAD_P;2020;470009358;HOSPITALISATION A DOMICILE 47;470009309;M3050;1;1;1.71;
HAD_P;2020;470009358;HOSPITALISATION A DOMICILE 47;470009309;M9999;5;3;6.57;
HAD_P;2020;470009358;HOSPITALISATION A DOMICILE 47;470009309;MAUT;;1;0.42;
HAD_P;2020;470009358;HOSPITALISATION A DOMICILE 47;470009309;Mcoor;4;1;4.44;
HAD_P;2020;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2120;1;;1;
HAD_P;2020;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2210;42;3;39.01;429
HAD_P;2020;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2410;;;;120
HAD_P;2020;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2460;;;;2
HAD_P;2020;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2510;31;2;30.26;
HAD_P;2020;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2710;;1;0.82;
HAD_P;2020;470009358;HOSPITALISATION A DOMICILE 47;470009309;N3120;;2;1.41;
HAD_P;2020;470009358;HOSPITALISATION A DOMICILE 47;470009309;N9999;94;9;92.01;577
HAD_P;2020;470009358;HOSPITALISATION A DOMICILE 47;470009309;NAUT;14;1;14.33;26
HAD_P;2020;470009358;HOSPITALISATION A DOMICILE 47;470009309;Ncoor;6;;5.18;
HAD_P;2020;480001825;HAD LOZERE;750047367;M3050;;1;0.1;
HAD_P;2020;480001825;HAD LOZERE;750047367;M9999;;2;0.6;
HAD_P;2020;480001825;HAD LOZERE;750047367;Mcoor;;1;0.5;
HAD_P;2020;480001825;HAD LOZERE;750047367;N2120;1;;1;
HAD_P;2020;480001825;HAD LOZERE;750047367;N2710;;1;0.2;
HAD_P;2020;480001825;HAD LOZERE;750047367;N3120;;1;0.3;
HAD_P;2020;480001825;HAD LOZERE;750047367;N9999;6;5;8.2;
HAD_P;2020;480001825;HAD LOZERE;750047367;NAUT;2;2;3.2;
HAD_P;2020;480001825;HAD LOZERE;750047367;Ncoor;3;1;3.5;
HAD_P;2020;490000312;HAD SAINT SAUVEUR;490012176;M3050;;3;2.03;
HAD_P;2020;490000312;HAD SAINT SAUVEUR;490012176;M9999;1;7;4.45;
HAD_P;2020;490000312;HAD SAINT SAUVEUR;490012176;Mcoor;1;4;2.42;
HAD_P;2020;490000312;HAD SAINT SAUVEUR;490012176;N2120;2;;2;
HAD_P;2020;490000312;HAD SAINT SAUVEUR;490012176;N2210;25;3;25.07;131
HAD_P;2020;490000312;HAD SAINT SAUVEUR;490012176;N2510;24;3;27.53;
HAD_P;2020;490000312;HAD SAINT SAUVEUR;490012176;N2710;;1;0.7;
HAD_P;2020;490000312;HAD SAINT SAUVEUR;490012176;N3120;1;1;1.5;
HAD_P;2020;490000312;HAD SAINT SAUVEUR;490012176;N9999;60;9;65.58;131
HAD_P;2020;490000312;HAD SAINT SAUVEUR;490012176;Ncoor;8;1;8.78;
HAD_P;2020;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;M9999;1;3;1.42;
HAD_P;2020;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;Mcoor;1;3;1.42;
HAD_P;2020;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N2120;2;0;2;
HAD_P;2020;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N2510;;5;3.98;
HAD_P;2020;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N2710;;1;0.5;
HAD_P;2020;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N3120;;2;1.51;
HAD_P;2020;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N9999;19;19;31.94;
HAD_P;2020;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;NAUT;11;3;12.38;
HAD_P;2020;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;Ncoor;6;8;11.57;
HAD_P;2020;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;M3050;;;;18
HAD_P;2020;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;M9999;;4;1.73;18
HAD_P;2020;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;Mcoor;;4;1.73;
HAD_P;2020;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;N2120;0;;1;
HAD_P;2020;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;N2210;10;;12;82
HAD_P;2020;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;N2410;0;;0;11
HAD_P;2020;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;N2510;8;;8.82;
HAD_P;2020;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;N2710;0;1;0.4;
HAD_P;2020;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;N3120;0;2;0.53;
HAD_P;2020;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;N9999;23;3;29.46;93
HAD_P;2020;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;NAUT;4;;4.71;
HAD_P;2020;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;Ncoor;1;;2;
HAD_P;2020;500000021;CHAG - SITE AVRANCHES;500000054;M9999;;2;1.07;
HAD_P;2020;500000021;CHAG - SITE AVRANCHES;500000054;Mcoor;;2;1.07;
HAD_P;2020;500000021;CHAG - SITE AVRANCHES;500000054;N2120;1;0;1;
HAD_P;2020;500000021;CHAG - SITE AVRANCHES;500000054;N2210;10;0;9.4;
HAD_P;2020;500000021;CHAG - SITE AVRANCHES;500000054;N2510;6;3;9.14;
HAD_P;2020;500000021;CHAG - SITE AVRANCHES;500000054;N2710;0;0;0.01;
HAD_P;2020;500000021;CHAG - SITE AVRANCHES;500000054;N9999;19;3;21.55;
HAD_P;2020;500000021;CHAG - SITE AVRANCHES;500000054;Ncoor;2;0;2;
HAD_P;2020;500000187;CHPC - SITE CHERBOURG;500000013;M9999;1;1;1.14;
HAD_P;2020;500000187;CHPC - SITE CHERBOURG;500000013;Mcoor;1;1;1.14;
HAD_P;2020;500000187;CHPC - SITE CHERBOURG;500000013;N2120;1;;1;
HAD_P;2020;500000187;CHPC - SITE CHERBOURG;500000013;N2210;14;4;15.92;178
HAD_P;2020;500000187;CHPC - SITE CHERBOURG;500000013;N2410;;;;18
HAD_P;2020;500000187;CHPC - SITE CHERBOURG;500000013;N2510;10;3;13.13;
HAD_P;2020;500000187;CHPC - SITE CHERBOURG;500000013;N9999;25;9;31.58;196
HAD_P;2020;500000187;CHPC - SITE CHERBOURG;500000013;NAUT;;2;1.53;
HAD_P;2020;500000450;CH MEMORIAL - SAINT-LO;500000112;M9999;1;1;1.87;
HAD_P;2020;500000450;CH MEMORIAL - SAINT-LO;500000112;Mcoor;1;1;1.87;
HAD_P;2020;500000450;CH MEMORIAL - SAINT-LO;500000112;N2120;1;;1;
HAD_P;2020;500000450;CH MEMORIAL - SAINT-LO;500000112;N2210;11;12;24.28;
HAD_P;2020;500000450;CH MEMORIAL - SAINT-LO;500000112;N2510;8;10;16.32;
HAD_P;2020;500000450;CH MEMORIAL - SAINT-LO;500000112;N9999;25;23;47.8;
HAD_P;2020;500000450;CH MEMORIAL - SAINT-LO;500000112;NAUT;2;1;3.21;
HAD_P;2020;500000450;CH MEMORIAL - SAINT-LO;500000112;Ncoor;3;;2.99;
HAD_P;2020;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;M9999;;1;0.1;
HAD_P;2020;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;Mcoor;;1;0.1;
HAD_P;2020;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N2120;;1;0.2;
HAD_P;2020;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N2210;5;;3.81;
HAD_P;2020;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N2510;3;;3;
HAD_P;2020;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N2710;;1;0.1;
HAD_P;2020;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N9999;8;2;7.11;
HAD_P;2020;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;M9999;;1;0.2;
HAD_P;2020;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;Mcoor;;1;0.2;
HAD_P;2020;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N2120;;1;0.26;
HAD_P;2020;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N2210;2;3;3.99;
HAD_P;2020;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N2510;2;1;2.86;
HAD_P;2020;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N2710;;1;0.1;
HAD_P;2020;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N9999;4;6;7.21;
HAD_P;2020;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;M9999;1;;0.8;
HAD_P;2020;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;Mcoor;1;;0.8;
HAD_P;2020;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;N2210;5;;4.52;
HAD_P;2020;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;N2510;5;;4.79;
HAD_P;2020;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;N9999;12;;11.24;
HAD_P;2020;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;NAUT;1;;0.93;
HAD_P;2020;510000250;CENTRE HOSPITALIER VITRY LE FRANCOIS;510000078;Ncoor;1;;1;
HAD_P;2020;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;M9999;;2;2;
HAD_P;2020;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;Mcoor;;2;2;
HAD_P;2020;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;N2120;1;;0.5;
HAD_P;2020;510002298;HAD DE REIMS CROIX ROUGE FRANCAISE;750721334;N2210;11;6;16;
