BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;NINF;31;22;40.42;3;1
URGENCES_P;2020;350000154;C.H FOUGERES;350000030;M9999;4;4;4.74;2;1
URGENCES_P;2020;350000154;C.H FOUGERES;350000030;N1220;6;2;6.93;2;1
URGENCES_P;2020;350000154;C.H FOUGERES;350000030;N2120;1;;1;2;1
URGENCES_P;2020;350000154;C.H FOUGERES;350000030;N2500;11;4;13.93;;
URGENCES_P;2020;350000154;C.H FOUGERES;350000030;N3120;;1;0.37;;
URGENCES_P;2020;350000154;C.H FOUGERES;350000030;N9999;33;12;42.09;;
URGENCES_P;2020;350000154;C.H FOUGERES;350000030;NINF;13;5;17.78;;0
URGENCES_P;2020;350000162;CHIRC SITE REDON;350000048;M9999;9;2;10.31;3;1
URGENCES_P;2020;350000162;CHIRC SITE REDON;350000048;N1220;3;1;3.88;2;1
URGENCES_P;2020;350000162;CHIRC SITE REDON;350000048;N2120;1;;0.92;2;1
URGENCES_P;2020;350000162;CHIRC SITE REDON;350000048;N2500;14;2;14.93;;
URGENCES_P;2020;350000162;CHIRC SITE REDON;350000048;N2620;4;1;1;;0
URGENCES_P;2020;350000162;CHIRC SITE REDON;350000048;N3120;1;;0.3;;
URGENCES_P;2020;350000162;CHIRC SITE REDON;350000048;N9999;41;8;37.41;;
URGENCES_P;2020;350000162;CHIRC SITE REDON;350000048;NINF;14;4;16.36;3;1
URGENCES_P;2020;350000188;CENTRE HOSPITALIER VITRE;350000055;M9999;20;3;13.58;;1
URGENCES_P;2020;350000188;CENTRE HOSPITALIER VITRE;350000055;N2120;;;;;1
URGENCES_P;2020;350000188;CENTRE HOSPITALIER VITRE;350000055;N2500;1;0;1;;
URGENCES_P;2020;350000188;CENTRE HOSPITALIER VITRE;350000055;N2620;;;;;1
URGENCES_P;2020;350000188;CENTRE HOSPITALIER VITRE;350000055;N9999;27;13;34.33;;
URGENCES_P;2020;350000188;CENTRE HOSPITALIER VITRE;350000055;NINF;3;0;3;;0
URGENCES_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M1140;;;;;1
URGENCES_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;M9999;42;32;13.02;;1
URGENCES_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N1220;2;2;0.93;;1
URGENCES_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2120;4;1;3.08;;1
URGENCES_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2500;51;7;52.55;;
URGENCES_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N2620;;;;;1
URGENCES_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N3120;1;0;1;;
URGENCES_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;N9999;134;32;137.57;;
URGENCES_P;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;NINF;63;21;67.47;;1
URGENCES_P;2020;350005146;HOPITAL PRIVE SEVIGNE;350000733;M9999;4;3;6;;
URGENCES_P;2020;350005146;HOPITAL PRIVE SEVIGNE;350000733;N1220;3;3;3.42;;
URGENCES_P;2020;350005146;HOPITAL PRIVE SEVIGNE;350000733;N2120;;1;0.5;;
URGENCES_P;2020;350005146;HOPITAL PRIVE SEVIGNE;350000733;N2500;4;3;5.08;;
URGENCES_P;2020;350005146;HOPITAL PRIVE SEVIGNE;350000733;N2620;;3;1.5;;
URGENCES_P;2020;350005146;HOPITAL PRIVE SEVIGNE;350000733;N3120;;1;0.5;;
URGENCES_P;2020;350005146;HOPITAL PRIVE SEVIGNE;350000733;N9999;21;16;29.39;;
URGENCES_P;2020;350005146;HOPITAL PRIVE SEVIGNE;350000733;NINF;14;5;16.12;;
URGENCES_P;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;M1140;12;0;6.15;;
URGENCES_P;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;M9999;12;0;6.15;;
URGENCES_P;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N1220;;1;0.01;;
URGENCES_P;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2120;1;0;1.11;;
URGENCES_P;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N2500;13;8;16.08;;
URGENCES_P;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;N9999;46;29;60.12;;
URGENCES_P;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;NINF;22;19;33.11;;
URGENCES_P;2020;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;M9999;3;12;6.25;;
URGENCES_P;2020;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;N1220;;1;0.49;;
URGENCES_P;2020;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;N2120;;1;0.6;;
URGENCES_P;2020;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;N2500;8;;8.04;;
URGENCES_P;2020;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;N3120;;1;0.1;;
URGENCES_P;2020;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;N9999;22;3;23.02;;
URGENCES_P;2020;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;NINF;14;;13.79;;
URGENCES_P;2020;360000137;CH CHATEAUROUX;360000053;M9999;36;6;30.2;3;1
URGENCES_P;2020;360000137;CH CHATEAUROUX;360000053;N1220;10;3;11.63;;
URGENCES_P;2020;360000137;CH CHATEAUROUX;360000053;N2120;2;;1.63;;
URGENCES_P;2020;360000137;CH CHATEAUROUX;360000053;N2500;28;4;30.34;;
URGENCES_P;2020;360000137;CH CHATEAUROUX;360000053;N3120;2;1;2.16;;
URGENCES_P;2020;360000137;CH CHATEAUROUX;360000053;N9999;130;15;135.49;;
URGENCES_P;2020;360000137;CH CHATEAUROUX;360000053;NINF;60;4;60.28;;
URGENCES_P;2020;360000160;CH DU BLANC;360000053;M9999;;3;1;2;1
URGENCES_P;2020;360000160;CH DU BLANC;360000053;N1220;;3;1.45;;
URGENCES_P;2020;360000160;CH DU BLANC;360000053;N2120;;1;0.6;;
URGENCES_P;2020;360000160;CH DU BLANC;360000053;N2500;5;1;6.07;;
URGENCES_P;2020;360000160;CH DU BLANC;360000053;N3120;;1;0.5;;
URGENCES_P;2020;360000160;CH DU BLANC;360000053;N9999;12;13;20.26;;
URGENCES_P;2020;360000160;CH DU BLANC;360000053;NINF;7;7;11.64;;
URGENCES_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;M9999;9;;9;;
URGENCES_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N1220;4;;4;;
URGENCES_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N2120;;1;0.8;;
URGENCES_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N2500;4;;4.08;;
URGENCES_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;N9999;27;1;27.28;;
URGENCES_P;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;NINF;19;;18.4;;
URGENCES_P;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M1140;4;3;5.71;;0
URGENCES_P;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M9999;9;3;10.71;;0
URGENCES_P;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2120;1;;1;;
URGENCES_P;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2500;13;4;14.63;;
URGENCES_P;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N3120;1;;1;;
URGENCES_P;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N9999;33;28;51.34;;
URGENCES_P;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;NINF;11;20;27.01;;
URGENCES_P;2020;370000531;CH DU CHINONAIS;370000606;M9999;9;5;7.02;2;1
URGENCES_P;2020;370000531;CH DU CHINONAIS;370000606;N1220;3;1;2.92;3;0
URGENCES_P;2020;370000531;CH DU CHINONAIS;370000606;N2120;2;0;0.92;2;1
URGENCES_P;2020;370000531;CH DU CHINONAIS;370000606;N2500;11;0;10.94;;
URGENCES_P;2020;370000531;CH DU CHINONAIS;370000606;N3120;0;1;0.3;;
URGENCES_P;2020;370000531;CH DU CHINONAIS;370000606;N9999;36;11;33.94;;
URGENCES_P;2020;370000531;CH DU CHINONAIS;370000606;NINF;16;4;17.2;;1
URGENCES_P;2020;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;M9999;5;1;5.54;2;1
URGENCES_P;2020;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N1220;3;1;2.99;2;1
URGENCES_P;2020;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N2120;1;;0.8;2;1
URGENCES_P;2020;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N2500;6;3;9.11;;
URGENCES_P;2020;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N9999;22;8;27.63;;
URGENCES_P;2020;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;NINF;12;4;14.73;2;1
URGENCES_P;2020;370000903;CH PAUL MARTINAIS - LOCHES;370000614;M9999;6;5;3.45;1;1
URGENCES_P;2020;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N1220;1;0;1;1;1
URGENCES_P;2020;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N2120;0;1;0.8;1;1
URGENCES_P;2020;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N2500;8;5;5.53;;
URGENCES_P;2020;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N3120;0;1;0.1;;
URGENCES_P;2020;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N9999;23;22;22.21;;
URGENCES_P;2020;370000903;CH PAUL MARTINAIS - LOCHES;370000614;NINF;14;15;14.78;1;1
URGENCES_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M9999;27;2;30.06;;1
URGENCES_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N1220;2;0;2;;
URGENCES_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2120;1;0;0.86;;
URGENCES_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2500;40;17;50.22;;
URGENCES_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N3120;2;0;1.46;;
URGENCES_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N9999;101;42;126.32;;
URGENCES_P;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;NINF;42;21;57.78;;
URGENCES_P;2020;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;M9999;6;;6;;
URGENCES_P;2020;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N1220;;4;1.95;;
URGENCES_P;2020;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N2120;0;1;0.25;;
URGENCES_P;2020;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N2500;2;1;2.44;;
URGENCES_P;2020;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N9999;11;9;16.76;;
URGENCES_P;2020;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;NINF;9;3;12.12;;
URGENCES_P;2020;380000026;CH FABRICE MARCHIOL LA MURE;380780031;M9999;3;;3.29;;
URGENCES_P;2020;380000026;CH FABRICE MARCHIOL LA MURE;380780031;N1220;;;0.33;;
URGENCES_P;2020;380000026;CH FABRICE MARCHIOL LA MURE;380780031;N2120;;;0.2;;
URGENCES_P;2020;380000026;CH FABRICE MARCHIOL LA MURE;380780031;N9999;;2;2.39;;
URGENCES_P;2020;380000026;CH FABRICE MARCHIOL LA MURE;380780031;NINF;;1;0.83;;
URGENCES_P;2020;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;M1140;0;7;1.67;;0
URGENCES_P;2020;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;M9999;3;21;14.46;;1
URGENCES_P;2020;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N1220;0;1;0.9;;
URGENCES_P;2020;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2120;1;0;1;;1
URGENCES_P;2020;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2500;13;27;21.75;;
URGENCES_P;2020;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N9999;54;49;72.9;;
URGENCES_P;2020;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;NINF;40;16;46.69;;1
URGENCES_P;2020;380000042;CH YVES TOURAINE;380780056;M9999;7;1;5.6;;
URGENCES_P;2020;380000042;CH YVES TOURAINE;380780056;N1220;1;5;2.55;;
URGENCES_P;2020;380000042;CH YVES TOURAINE;380780056;N2120;1;0;1;;
URGENCES_P;2020;380000042;CH YVES TOURAINE;380780056;N2500;1;2;1.96;;
URGENCES_P;2020;380000042;CH YVES TOURAINE;380780056;N9999;18;9;20.87;;
URGENCES_P;2020;380000042;CH YVES TOURAINE;380780056;NINF;15;2;15.35;;
URGENCES_P;2020;380000067;HOPITAL NORD - CHU38;380780080;M1140;7;8;12.14;1;1
URGENCES_P;2020;380000067;HOPITAL NORD - CHU38;380780080;M9999;40;34;53.72;1;1
URGENCES_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N1220;7;1;7.88;;
URGENCES_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N2120;3;;4.41;;
URGENCES_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N2500;49;18;60.82;;
URGENCES_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N2620;22;0;22;;
URGENCES_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N3120;2;;1.7;;
URGENCES_P;2020;380000067;HOPITAL NORD - CHU38;380780080;N9999;235;83;282.1;;
URGENCES_P;2020;380000067;HOPITAL NORD - CHU38;380780080;NINF;109;29;124.36;;
URGENCES_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;M1140;;5;0.5;;0
URGENCES_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;M9999;;36;14.25;2;1
URGENCES_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N1220;;3;2.02;2;1
URGENCES_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2120;;2;1.26;2;1
URGENCES_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2500;18;5;18.69;;
URGENCES_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N3120;;1;0.4;;
URGENCES_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N9999;55;32;69.43;;
URGENCES_P;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;NINF;33;17;39.3;2;1
URGENCES_P;2020;380000406;HOPITAL DE VOIRON;380780080;M1140;;;0.68;1;1
URGENCES_P;2020;380000406;HOPITAL DE VOIRON;380780080;M9999;5;3;9.55;1;1
URGENCES_P;2020;380000406;HOPITAL DE VOIRON;380780080;N2120;1;;1.36;;
URGENCES_P;2020;380000406;HOPITAL DE VOIRON;380780080;N2500;10;1;14.62;;
URGENCES_P;2020;380000406;HOPITAL DE VOIRON;380780080;N3120;1;;1;;
URGENCES_P;2020;380000406;HOPITAL DE VOIRON;380780080;N9999;52;8;71.36;;
URGENCES_P;2020;380000406;HOPITAL DE VOIRON;380780080;NINF;26;6;35.57;;
URGENCES_P;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;M9999;3;29;20.58;;0
URGENCES_P;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N1220;5;2;5.7;;0
URGENCES_P;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2120;1;0;1;;0
URGENCES_P;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2500;2;7;7.7;;
URGENCES_P;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2620;9;4;11.7;;0
URGENCES_P;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N3120;0;1;0.2;;
URGENCES_P;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N9999;28;38;60.4;;
URGENCES_P;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;NINF;11;24;34.1;;0
URGENCES_P;2020;380020123;CLINIQUE DES COTES DU RHONE;380021139;M9999;6;;6;;0
URGENCES_P;2020;380020123;CLINIQUE DES COTES DU RHONE;380021139;N1220;2;1;2.8;;0
URGENCES_P;2020;380020123;CLINIQUE DES COTES DU RHONE;380021139;N2120;;1;0.3;;0
URGENCES_P;2020;380020123;CLINIQUE DES COTES DU RHONE;380021139;N2620;1;;1;;0
URGENCES_P;2020;380020123;CLINIQUE DES COTES DU RHONE;380021139;N9999;5;10;11.8;;
URGENCES_P;2020;380020123;CLINIQUE DES COTES DU RHONE;380021139;NINF;2;8;7.7;;0
URGENCES_P;2020;380782722;HOPITAL SUD - CHU38;380780080;M9999;5;;5.3;;
URGENCES_P;2020;380782722;HOPITAL SUD - CHU38;380780080;N2120;1;;1;;
URGENCES_P;2020;380782722;HOPITAL SUD - CHU38;380780080;N2500;2;;1.45;;
URGENCES_P;2020;380782722;HOPITAL SUD - CHU38;380780080;N2620;10;;10;;
URGENCES_P;2020;380782722;HOPITAL SUD - CHU38;380780080;N9999;23;4;24.29;;
URGENCES_P;2020;380782722;HOPITAL SUD - CHU38;380780080;NINF;8;4;10.36;;
URGENCES_P;2020;380785956;CLINIQUE DES CEDRES;380795211;M9999;3;5;5.5;;
URGENCES_P;2020;380785956;CLINIQUE DES CEDRES;380795211;N1220;3;;3;;
URGENCES_P;2020;380785956;CLINIQUE DES CEDRES;380795211;N2120;1;0;1;;
URGENCES_P;2020;380785956;CLINIQUE DES CEDRES;380795211;N2500;3;;3;;
URGENCES_P;2020;380785956;CLINIQUE DES CEDRES;380795211;N2620;1;;1;;
URGENCES_P;2020;380785956;CLINIQUE DES CEDRES;380795211;N9999;21;;21;;
URGENCES_P;2020;380785956;CLINIQUE DES CEDRES;380795211;NINF;13;;13;;
URGENCES_P;2020;390000040;CH LONS;390780146;M9999;;14;4.78;3;1
URGENCES_P;2020;390000040;CH LONS;390780146;N1220;1;1;1.33;3;1
URGENCES_P;2020;390000040;CH LONS;390780146;N2120;1;1;1.4;2;1
URGENCES_P;2020;390000040;CH LONS;390780146;N2500;12;5;16.16;;
URGENCES_P;2020;390000040;CH LONS;390780146;N9999;16;47;45.33;;
URGENCES_P;2020;390000040;CH LONS;390780146;NINF;2;40;26.44;3;1
URGENCES_P;2020;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;M9999;;6;5.05;3;1
URGENCES_P;2020;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;N1220;;1;0.4;3;1
URGENCES_P;2020;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;N2120;;1;0.25;3;1
URGENCES_P;2020;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;N2500;9;4;12;;
URGENCES_P;2020;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;N2620;;1;0.08;3;0
URGENCES_P;2020;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;N9999;23;14;30.6;;
URGENCES_P;2020;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;NINF;14;7;17.87;3;1
URGENCES_P;2020;390000222;CH LOUIS PASTEUR DOLE;390780609;M9999;12;4;13.55;2;1
URGENCES_P;2020;390000222;CH LOUIS PASTEUR DOLE;390780609;N1220;1;1;1.46;;0
URGENCES_P;2020;390000222;CH LOUIS PASTEUR DOLE;390780609;N2120;;;0.75;2;
URGENCES_P;2020;390000222;CH LOUIS PASTEUR DOLE;390780609;N2500;6;1;9.54;;
URGENCES_P;2020;390000222;CH LOUIS PASTEUR DOLE;390780609;N9999;33;9;46.23;;
URGENCES_P;2020;390000222;CH LOUIS PASTEUR DOLE;390780609;NINF;15;5;17.61;2;
URGENCES_P;2020;400000105;CENTRE HOSPITALIER DAX;400780193;M1140;;6;0.94;;0
URGENCES_P;2020;400000105;CENTRE HOSPITALIER DAX;400780193;M3020;;6;1.73;;
URGENCES_P;2020;400000105;CENTRE HOSPITALIER DAX;400780193;M9999;;42;14.62;1;1
URGENCES_P;2020;400000105;CENTRE HOSPITALIER DAX;400780193;N1220;2;1;2.83;;0
URGENCES_P;2020;400000105;CENTRE HOSPITALIER DAX;400780193;N2120;0;1;0.98;;0
URGENCES_P;2020;400000105;CENTRE HOSPITALIER DAX;400780193;N2500;13;9;19.03;;
URGENCES_P;2020;400000105;CENTRE HOSPITALIER DAX;400780193;N3120;0;2;0.32;;
URGENCES_P;2020;400000105;CENTRE HOSPITALIER DAX;400780193;N9999;49;27;65.56;;
URGENCES_P;2020;400000105;CENTRE HOSPITALIER DAX;400780193;NINF;29;8;36.46;;0
URGENCES_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M1140;1;0;1;;0
URGENCES_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M9999;17;9;21.89;1;1
URGENCES_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N1220;1;2;2.29;;
URGENCES_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N2120;1;4;2.29;;
URGENCES_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N2500;8;21;18.16;;
URGENCES_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N2620;9;9;12.36;;
URGENCES_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N3120;1;0;1;;
URGENCES_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N9999;43;74;73.77;;
URGENCES_P;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;NINF;22;34;35.3;;
URGENCES_P;2020;400015103;GCS PAYS DE L'ADOUR;400015095;M9999;3;;3;;
URGENCES_P;2020;400015103;GCS PAYS DE L'ADOUR;400015095;N1220;1;;1;;
URGENCES_P;2020;400015103;GCS PAYS DE L'ADOUR;400015095;N2120;1;;0.5;;
URGENCES_P;2020;400015103;GCS PAYS DE L'ADOUR;400015095;N2500;5;;5;;
URGENCES_P;2020;400015103;GCS PAYS DE L'ADOUR;400015095;N9999;14;1;14;;
URGENCES_P;2020;400015103;GCS PAYS DE L'ADOUR;400015095;NINF;7;1;7.5;;
URGENCES_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;M1140;0;8;1.27;;0
URGENCES_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;M3020;0;0;0.33;;
URGENCES_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;M9999;9;14;18.63;;0
URGENCES_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;N1220;0;2;0.75;;0
URGENCES_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;N2120;0;1;0.1;;0
URGENCES_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;N2500;24;30;29.81;;
URGENCES_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;N9999;48;92;64.96;;
URGENCES_P;2020;410000020;CH BLOIS SIMONE VEIL;410000087;NINF;24;57;34.1;;0
URGENCES_P;2020;410000038;CH VENDOME - MONTOIRE;410000095;M9999;10;5;10.95;;
URGENCES_P;2020;410000038;CH VENDOME - MONTOIRE;410000095;N1220;2;1;2.18;;
URGENCES_P;2020;410000038;CH VENDOME - MONTOIRE;410000095;N2120;2;0;1.24;;
URGENCES_P;2020;410000038;CH VENDOME - MONTOIRE;410000095;N2500;13;6;13.6;;
URGENCES_P;2020;410000038;CH VENDOME - MONTOIRE;410000095;N3120;0;0;0.95;;
URGENCES_P;2020;410000038;CH VENDOME - MONTOIRE;410000095;N9999;41;9;41.17;;
URGENCES_P;2020;410000038;CH VENDOME - MONTOIRE;410000095;NINF;16;2;16.8;;
URGENCES_P;2020;410000046;CH ROMORANTIN-LANTHENAY;410000103;M9999;6;6;7.35;1;1
URGENCES_P;2020;410000046;CH ROMORANTIN-LANTHENAY;410000103;N1220;3;1;3.8;;0
URGENCES_P;2020;410000046;CH ROMORANTIN-LANTHENAY;410000103;N2120;1;;1;3;1
URGENCES_P;2020;410000046;CH ROMORANTIN-LANTHENAY;410000103;N2500;8;1;10.05;;
URGENCES_P;2020;410000046;CH ROMORANTIN-LANTHENAY;410000103;N2620;10;1;10.62;3;1
URGENCES_P;2020;410000046;CH ROMORANTIN-LANTHENAY;410000103;N3120;;1;0.5;;
URGENCES_P;2020;410000046;CH ROMORANTIN-LANTHENAY;410000103;N9999;41;6;46.61;;
URGENCES_P;2020;410000046;CH ROMORANTIN-LANTHENAY;410000103;NINF;19;2;20.64;3;1
URGENCES_P;2020;420000010;CH DE ROANNE;420780033;M1140;0;7;1.56;;0
URGENCES_P;2020;420000010;CH DE ROANNE;420780033;M3020;0;2;0.35;;
URGENCES_P;2020;420000010;CH DE ROANNE;420780033;M9999;31;20;13.92;1;1
URGENCES_P;2020;420000010;CH DE ROANNE;420780033;N1220;5;1;3.55;;0
URGENCES_P;2020;420000010;CH DE ROANNE;420780033;N2120;1;;1;2;1
URGENCES_P;2020;420000010;CH DE ROANNE;420780033;N2500;7;2;9.22;;
URGENCES_P;2020;420000010;CH DE ROANNE;420780033;N3120;3;;0.58;;
URGENCES_P;2020;420000010;CH DE ROANNE;420780033;N9999;57;13;57.25;;
URGENCES_P;2020;420000010;CH DE ROANNE;420780033;NINF;33;10;34.6;2;1
URGENCES_P;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;M9999;1;12;10.05;2;1
URGENCES_P;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;N1220;0;6;2.95;2;1
URGENCES_P;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;N2120;0;2;0.71;2;1
URGENCES_P;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;N2500;7;17;16.21;;
URGENCES_P;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;N9999;21;56;51.91;;
URGENCES_P;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;NINF;9;29;25.85;2;1
URGENCES_P;2020;420000234;CH DE FIRMINY;420780652;M9999;8;11;13.67;;
URGENCES_P;2020;420000234;CH DE FIRMINY;420780652;N1220;2;;2;;
URGENCES_P;2020;420000234;CH DE FIRMINY;420780652;N2120;1;;1;;
URGENCES_P;2020;420000234;CH DE FIRMINY;420780652;N2500;5;3;7.66;;
URGENCES_P;2020;420000234;CH DE FIRMINY;420780652;N3120;1;;1;;
URGENCES_P;2020;420000234;CH DE FIRMINY;420780652;N9999;37;21;51.86;;
URGENCES_P;2020;420000234;CH DE FIRMINY;420780652;NINF;22;12;29.33;;
URGENCES_P;2020;420000267;CH DU FOREZ SITE DE FEURS;420013831;M9999;0;9;4.63;1;1
URGENCES_P;2020;420000267;CH DU FOREZ SITE DE FEURS;420013831;N1220;0;3;1.9;;0
