BOR;AN;FI;RS;FI_EJ;UNI;LIT;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;EFFPL_MED;EFFPA_MED;ETP_MED;EFFPL_INFSP;EFFPA_INFSP;ETP_INFSP;EFFPL_INFNS;EFFPA_INFNS;ETP_INFNS;EFFPL_AID;EFFPA_AID;ETP_AID;EFFPL_KINE;EFFPA_KINE;ETP_KINE;EFFPL_APNM;EFFPA_APNM;ETP_APNM
REA;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;AUTSI;22;8052;1129;;;6779;;;;1;11;4.66;33;2;32.65;8;2;8.61;22;2;22.08;;;;2;1;2.79
REA;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;REAADU;14;5124;1015;1060;67;4017;22;35;60;;19;7.55;1;;1.68;47;1;45.08;27;;24.48;;;;;;
REA;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;REAENF;4;1464;447;453;52;1753;40;;;;8;1.83;10;1;11.66;3;;2.59;4;;4.42;;;;;2;1
REA;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;SITOT;37;13542;3030;;;11473;;;;;;;;;;;;;;;;;;;;;
REA;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;SURVADU;8;2928;918;;;2043;;;;;12;0.79;;;;7;3;8.66;5;3;6.47;;;;;;0.11
REA;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;SURVENF;8;2928;214;;;727;;;;;;;4;3;5.21;;;;4;;3.97;;;;;;
REA;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;USIC;15;5490;1901;;;4694;;;;;7;1.08;;1;0.54;22;3;21.76;17;1;15.54;;;;;1;0.5
REA;2020;350000121;CHP SAINT GREGOIRE;350000303;REAADU;4;240;21;24;1;140;43;29;2;11;;2.71;15;4;0.82;;;;6;3;0.4;;;;;;
REA;2020;350000121;CHP SAINT GREGOIRE;350000303;SURVADU;16;5840;1784;;;5274;;;;;;;11;2;13.75;;;;12;1;12.95;;;;;;
REA;2020;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;SURVADU;6;2196;427;;;1418;;;;13;2;2.6;;;;8;2;2.6;6;2;2.6;;;;;;
REA;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;REAADU;14;4025;485;499;22;2959;12;42;45;0;8;5.19;1;0;0.9;24;18;28.67;10;16;17.67;;;;0;2;0.59
REA;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;SITOT;14;5116;1288;;;3635;;;;;;;;;;;;;;;;;;;;;
REA;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;SIUNV;6;2196;545;;;1735;;;;0;7;0.7;;;;2;5;6.1;2;6;6;;;;1;1;1.2
REA;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;SURVADU;2;1682;385;;;962;;;;;8;2.3;;;;0;12;5.26;0;12;5.5;;;;;;
REA;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;USIC;8;2920;743;;;1900;;;;0;8;1.29;;;;4;1;4.8;3;3;5.7;;;;0;1;0.03
REA;2020;350000154;C.H FOUGERES;350000030;SURVADU;5;1830;410;;;1241;;;;11;2;0.54;1;;0.2;6;5;9.19;4;3;6.51;;;;2;1;0.55
REA;2020;350000162;CHIRC SITE REDON;350000048;SURVADU;4;1464;263;;;986;;;;3;;1.38;;;;6;7;10.5;7;4;7.59;;;;3;;1.67
REA;2020;350000188;CENTRE HOSPITALIER VITRE;350000055;SURVADU;5;1830;398;;;1266;;;;2;1;0.82;;2;0.56;6;2;7.63;6;1;6.03;;;;;;
REA;2020;350000196;CLINIQUE DE LA COTE D'EMERAUDE;350000311;SURVADU;5;1825;346;;;712;;;;8;;8;1;;0.3;1;3;3.3;1;;1;;;;;;
REA;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;AUTSI;54;19116;2182;;;15509;;;;45;11;7.17;2;0;2.08;74;21;71.39;43;13;51.89;;;;4;2;3.38
REA;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;REAADU;56;20085;3235;3593;203;19783;17;32;176;21;1;11.17;6;0;4.55;145;17;125.83;71;7;70.73;;;;26;5;23.05
REA;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SITOT;84;30096;4666;;;24690;;;;;;;;;;;;;;;;;;;;;
REA;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SIUNV;10;3660;954;;;2794;;;;5;1;1.3;;;;1;1;1.89;5;2;5.9;;;;2;0;1.92
REA;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SURVADU;47;17202;3280;;;17941;;;;15;1;2.84;2;0;2.08;88;25;87.26;56;14;64.19;;;;4;2;3.38
REA;2020;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;USIC;20;7320;1530;;;6387;;;;3;1;0.94;2;0;1.72;17;12;27.65;17;6;22.71;;;;2;1;2.64
REA;2020;350002192;POLYCLINIQUE ST LAURENT;220020739;SITOT;12;4380;1363;;;3558;;;;;;;;;;;;;;;;;;;;;
REA;2020;350002192;POLYCLINIQUE ST LAURENT;220020739;SURVADU;6;2190;377;;;1552;;;;;5;5;;1;0.2;;19;5.4;;14;5.4;;2;0.4;;7;0.4
REA;2020;350002192;POLYCLINIQUE ST LAURENT;220020739;USIC;12;4380;1363;;;3558;;;;;19;19;;1;0.3;;26;12.17;;13;4.6;;;;;2;0.25
REA;2020;350005146;HOPITAL PRIVE SEVIGNE;350000733;SURVADU;12;4392;945;;;4070;;;;10;6;13;;;;9;8;12.2;3;3;3.29;;;;;;
REA;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;AUTSI;6;2196;38;;;2088;;;;0;;;;;;;;;;;;;;;;;
REA;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;REAENF;6;2196;292;304;15;1515;16;;;18;9;6.12;9;3;8.8;7;3;11.07;8;5;11.92;;;;2;3;3.84
REA;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;SITOT;6;2196;38;;;2088;;;;;;;;;;;;;;;;;;;;;
REA;2020;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;SURVENF;17;6222;984;;;4639;;;;8;1;1.72;;;0.64;;;0.1;;;;;;;;;
REA;2020;360000129;CLINIQUE SAINT FRANCOIS;360000269;REAADU;4;120;3;3;1;5;0;34;0;1;;1;;;;;;;;;;;;;;;
REA;2020;360000129;CLINIQUE SAINT FRANCOIS;360000269;SURVADU;4;1460;94;;;482;;;;1;;1;1;;1;;;;1;;1;;;;;;
REA;2020;360000137;CH CHATEAUROUX;360000053;REAADU;10;3650;391;434;31;3950;7;44;70;4;1;4.15;1;;1;31;1;31.28;23;1;23.33;;;;2;3;3.39
REA;2020;360000137;CH CHATEAUROUX;360000053;SITOT;9;3285;712;;;2302;;;;;;;;;;;;;;;;;;;;;
REA;2020;360000137;CH CHATEAUROUX;360000053;SURVADU;13;4745;1166;;;3526;;;;3;;1;;;;1;;1;1;;1.67;;;;1;1;1.3
REA;2020;360000137;CH CHATEAUROUX;360000053;USIC;9;3285;712;;;2302;;;;3;;1;;1;0.4;6;5;10.35;7;2;9.31;;;;;4;0.2
REA;2020;360000160;CH DU BLANC;360000053;SURVADU;5;1825;338;;;1279;;;;;;;;;;;;;;;;;;;;;
REA;2020;370000051;CLINIQUE JEANNE D'ARC - ST BENOIT;370000028;SURVADU;4;1460;3;;;16;;;;3;;0.1;;;;;;;;;;;;;;;
REA;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;REAADU;10;3660;494;503;9;3095;21;43;47;25;;;1;;0.5;18;3;17.6;12;2;10.42;4;;;;;
REA;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;SITOT;19;6954;1698;;;6058;;;;;;;;;;;;;;;;;;;;;
REA;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;SURVADU;30;10980;2309;;;8448;;;;31;;;1;;0.67;18;3;21.65;8;;6.48;1;;;;;
REA;2020;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;USIC;19;6954;1698;;;6058;;;;18;;;1;;0.67;21;5;25.33;6;2;6.3;1;;;;;
REA;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;AUTSI;2;730;21;;;569;;;;;;;;;;4;2;4.9;1;1;1.61;;;;2;3;3.4
REA;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;REAENF;8;2920;335;357;7;2186;19;;;7;;6;7;;6.64;15;7;19.43;11;3;11.47;;;;4;2;4.85
REA;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;SITOT;2;730;21;;;569;;;;;;;;;;;;;;;;;;;;;
REA;2020;370000499;CHRU CLOCHEVILLE - TOURS;370000481;SURVENF;14;5110;551;;;3000;;;;;;;6;2;5.08;9;7;13.23;11;8;15.11;;;;4;;2.42
REA;2020;370000531;CH DU CHINONAIS;370000606;SURVADU;5;1830;247;;;1054;;;;6;3;0.83;0;0;0;3;0;1.34;2;0;1.71;0;0;0;0;0;0
REA;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;AUTSI;22;8030;644;;;5237;;;;;;;2;0;1.25;17;7;17.3;8;8;11.21;;0;0;4;1;1.52
REA;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;REAADU;43;14766;1679;1758;132;11483;24;31;93;14;;11.17;0;1;1.44;69;11;62.28;33;17;45.74;;0;0;3;2;4.3
REA;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;SITOT;30;10950;2243;;;7936;;;;;;;;;;;;;;;;;;;;;
REA;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;SIUNV;8;2920;1599;;;2699;;;;1;;1;0;0;0;10;5;11.36;9;3;8.91;;1;0.38;2;1;1.3
REA;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;SURVADU;24;8760;1483;;;7348;;;;;;;1;0;0.65;18;2;15.34;16;6;15.6;;0;0;2;0;1.5
REA;2020;370000861;CHRU BRETONNEAU - TOURS;370000481;USIC;;;0;;;0;;;;3;1;2.21;0;0;0;0;0;0;0;0;0;;0;0;0;0;0
REA;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;AUTSI;6;2190;431;;;1310;;;;;;;0;;0;0;0;0;0;0;0;;;;0;0;0
REA;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;REAADU;34;12410;1339;1482;102;10127;13;34;79;4;;4;3;;1.4;69;19;76.94;47;8;49.87;;;;6;0;3.47
REA;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;SITOT;23;8395;2653;;;6726;;;;;;;;;;;;;;;;;;;;;
REA;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;SURVADU;16;5840;1838;;;8497;;;;;;;2;;0.99;33;11;33.04;25;10;29.48;;;;4;1;4.35
REA;2020;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;USIC;17;6205;2222;;;5416;;;;4;1;2.77;1;;1;21;13;26.49;15;3;16.49;;;;3;3;6.27
REA;2020;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;SURVADU;16;5840;837;;;4420;;;;;;;;;;5;5;8.39;6;1;6.16;;;;;;
REA;2020;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;REAADU;10;3660;460;481;22;3159;5;45;72;6;0;6.02;0;1;0.5;24;4;24.62;12;6;14.51;0;0;0;0;0;0
REA;2020;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;SITOT;6;2196;450;;;1309;;;;;;;;;;;;;;;;;;;;;
REA;2020;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;SURVADU;6;2196;618;;;2109;;;;5;0;2;0;0;0;8;0;6;5;0;5;0;0;0;1;0;0.41
REA;2020;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;SURVENF;4;1464;392;;;1278;;;;5;0;3.3;6;0;5.8;0;0;0;4;0;3;0;0;0;0;0;0
REA;2020;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;USIC;6;2196;450;;;1309;;;;5;0;3.3;0;0;0;11;;10.38;7;0;6.88;0;0;0;1;0;0.5
REA;2020;380000067;HOPITAL NORD - CHU38;380780080;AUTSI;29;10585;568;;;8861;;;;1;8;5.03;1;;1.3;28;17;41.51;16;5;17.82;;2;1;7;5;10.18
REA;2020;380000067;HOPITAL NORD - CHU38;380780080;REAADU;72;26280;3460;4035;1036;18350;15;35;294;30;18;35.14;3;1;3.34;150;37;150.93;87;24;103.9;5;3;6.34;21;9;29.1
REA;2020;380000067;HOPITAL NORD - CHU38;380780080;REAENF;8;2920;398;414;14;2661;26;;;5;10;6.61;8;11;16.6;8;5;11.12;8;7;10.82;;1;0.5;2;3;3.77
REA;2020;380000067;HOPITAL NORD - CHU38;380780080;SITOT;58;21170;3332;;;17085;;;;;;;;;;;;;;;;;;;;;
REA;2020;380000067;HOPITAL NORD - CHU38;380780080;SIUNV;9;3285;822;;;2680;;;;1;6;3.04;;;0.8;9;2;10.26;8;2;9.36;2;1;1.43;4;1;2.35
REA;2020;380000067;HOPITAL NORD - CHU38;380780080;SURVADU;33;12045;2711;;;9453;;;;1;1;1.05;1;;1;37;14;46.33;29;9;37.34;;;0.29;8;3;10.73
REA;2020;380000067;HOPITAL NORD - CHU38;380780080;SURVENF;16;4380;548;;;1922;;;;;2;2;7;1;6.72;4;1;2.54;3;4;4.88;;;0.35;;;0.15
REA;2020;380000067;HOPITAL NORD - CHU38;380780080;USIC;20;7300;1942;;;5544;;;;5;3;4.43;;;;20;11;27.36;12;12;21.19;;;0.83;5;;4.97
REA;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;AUTSI;2;732;0;;;0;;;;0;22;1.21;;1;0.41;;22;4.4;;14;2.6;;;;;11;1.15
REA;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;SITOT;8;2928;902;;;1990;;;;;;;;;;;;;;;;;;;;;
REA;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;SIUNV;3;1098;348;;;647;;;;0;3;0.51;;1;0.37;;22;5.97;;14;3.87;;;;;11;1.13
REA;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;SURVADU;4;1464;255;;;545;;;;0;22;2.41;;1;0.5;;22;4.17;;14;2.88;;;;;11;0.89
REA;2020;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;USIC;3;1098;554;;;1343;;;;0;4;0.45;;1;0.18;;22;3.35;;14;2.37;;;;;11;0.66
REA;2020;380000406;HOPITAL DE VOIRON;380780080;SITOT;6;2190;270;;;1104;;;;;;;;;;;;;;;;;;;;;
REA;2020;380000406;HOPITAL DE VOIRON;380780080;SURVADU;6;2190;578;;;2453;;;;7;5;7.28;1;;0.27;9;6;9.2;5;;3.14;;;;;;
REA;2020;380000406;HOPITAL DE VOIRON;380780080;USIC;6;2190;270;;;1104;;;;;;0.96;;;0.12;;;8.92;1;1;3.03;;;;;;
REA;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;SITOT;8;2920;1077;;;2912;;;;;;;;;;;;;;;;;;;;;
REA;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;SURVADU;12;4380;941;;;3387;;;;7;15;16.5;;1;0.5;14;6;16.5;11;3;9.9;;;;;;
REA;2020;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;USIC;8;2920;1077;;;2912;;;;6;5;12.4;;1;0.5;9;2;11.3;5;1;5.7;;;;;;
REA;2020;380020123;CLINIQUE DES COTES DU RHONE;380021139;SURVADU;2;730;2;;;8;;;;1;;0.2;;;;;;;;;;;;;;;
REA;2020;380785956;CLINIQUE DES CEDRES;380795211;SURVADU;4;1464;494;;;710;;;;14;;14;1;;1;6;;6;;;;;;;;;
REA;2020;380786442;CLINIQUE BELLEDONNE;380798025;REAADU;8;2928;445;468;32;2147;20;30;97;19;;19;0;1;0.4;13;6;16.42;7;3;8.96;;;;;;
REA;2020;380786442;CLINIQUE BELLEDONNE;380798025;SITOT;11;4026;1232;;;2869;;;;;;;;;;;;;;;;;;;;;
REA;2020;380786442;CLINIQUE BELLEDONNE;380798025;SURVADU;8;2928;1040;;;2481;;;;38;1;38.5;0;1;0.4;9;8;14.93;6;1;6.8;;;;;;
REA;2020;380786442;CLINIQUE BELLEDONNE;380798025;USIC;11;4026;1232;;;2869;;;;13;;13;0;1;0.5;15;7;20.82;4;1;4.8;;;;;;
REA;2020;390000040;CH LONS;390780146;REAADU;6;2596;346;375;39;2018;8;42;50;4;2;4.29;;1;0.75;15;5;17.76;12;1;12.09;;;;;2;0.31
REA;2020;390000040;CH LONS;390780146;SITOT;9;3294;1278;;;2167;;;;;;;;;;;;;;;;;;;;;
REA;2020;390000040;CH LONS;390780146;SIUNV;3;1098;391;;;674;;;;;;;;;;;14;2.55;1;17;1.3;;;;;1;0.12
REA;2020;390000040;CH LONS;390780146;SURVADU;2;980;201;;;494;;;;;;;;;;;;;;;;;;;;;
REA;2020;390000040;CH LONS;390780146;USIC;6;2196;887;;;1493;;;;;;;;;;;24;7.93;;23;5.23;;;;;1;0.29
REA;2020;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;SURVADU;2;732;28;;;77;;;;;;;;;;;;;;;;;;;;;
REA;2020;390000222;CH LOUIS PASTEUR DOLE;390780609;REAADU;5;1830;39;40;4;129;0;39;11;0;;;;;;;;;;;;;;;;;
REA;2020;390000222;CH LOUIS PASTEUR DOLE;390780609;SITOT;4;1464;8;;;8;;;;;;;;;;;;;;;;;;;;;
REA;2020;390000222;CH LOUIS PASTEUR DOLE;390780609;SURVADU;5;1464;425;;;1302;;;;2;1;2.19;1;;2.17;4;2;6.1;6;;6.13;;;;3;;2.15
REA;2020;390000222;CH LOUIS PASTEUR DOLE;390780609;USIC;4;1464;8;;;8;;;;0;;;;;;;;;;;;;;;;;
REA;2020;390780575;HOSPITALIA MUTUALITE PDP;250017803;SURVADU;4;1464;148;;;398;;;;2;1;0.25;;;;13;2;3.8;6;3;0.17;;;;;;
REA;2020;400000105;CENTRE HOSPITALIER DAX;400780193;REAADU;10;3660;475;504;45;2996;11;42;86;2;8;6.06;0;0;0.45;20;9;23.23;12;7;15.02;0;2;1;4;2;4.05
REA;2020;400000105;CENTRE HOSPITALIER DAX;400780193;SITOT;4;1464;443;;;1259;;;;;;;;;;;;;;;;;;;;;
REA;2020;400000105;CENTRE HOSPITALIER DAX;400780193;SIUNV;4;1464;443;;;1259;;;;0;6;1.28;1;0;1;3;2;4.5;3;1;3.58;0;0;0;2;6;4.1
REA;2020;400000105;CENTRE HOSPITALIER DAX;400780193;SURVADU;12;4386;839;;;3237;;;;0;16;1.93;0;0;0.11;6;3;7.91;1;4;3.84;0;1;0.1;1;4;1.05
REA;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;REAADU;8;2928;308;348;14;2734;2;39;45;7;1;6.52;0;1;0.5;20;2;19.68;15;1;14.47;0;0;0;4;5;4.62
REA;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;SITOT;12;4392;1252;;;3666;;;;;;;;;;;;;;;;;;;;;
REA;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;SIUNV;4;1464;487;;;1130;;;;3;2;2.52;0;1;0.41;0;17;2.53;0;13;1.73;0;0;0;0;5;1.56
REA;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;SURVADU;6;2196;420;;;1442;;;;0;8;2.74;0;1;0.5;5;2;5.11;3;0;4.43;0;0;0;0;1;0.5
REA;2020;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;USIC;8;2928;765;;;2536;;;;5;3;6.39;0;0;0.25;9;0;9;8;1;9.24;0;0;0;0;3;0.7
REA;2020;400015103;GCS PAYS DE L'ADOUR;400015095;SURVADU;6;2196;357;;;2085;;;;;4;1.4;1;;0.5;5;;5;5;;5;;;;2;1;2.5
REA;2020;400015236;GCS DU MARSAN;400015145;SURVADU;4;488;44;;;200;;;;5;;5;;;;;;;;;;;;;;;
REA;2020;400780359;CLINIQUE DES LANDES;400000204;SURVADU;0;976;90;;;475;;;;;;;;;;;;;;;;;;;;;
REA;2020;410000020;CH BLOIS SIMONE VEIL;410000087;REAADU;12;4680;638;673;56;3639;25;40;93;0;9;5.7;0;1;0.81;0;38;26.91;0;27;18.97;0;0;0;0;3;2.25
REA;2020;410000020;CH BLOIS SIMONE VEIL;410000087;SITOT;8;2928;501;;;2136;;;;;;;;;;;;;;;;;;;;;
REA;2020;410000020;CH BLOIS SIMONE VEIL;410000087;SURVADU;6;2196;296;;;817;;;;0;8;0.96;0;1;0.19;0;37;6.08;0;27;4.46;0;0;0;0;3;0.64
REA;2020;410000020;CH BLOIS SIMONE VEIL;410000087;SURVENF;4;1464;391;;;901;;;;0;8;0.87;0;20;1.74;0;21;2.09;0;22;1.91;0;0;0;0;3;0.3
REA;2020;410000020;CH BLOIS SIMONE VEIL;410000087;USIC;8;2928;501;;;2136;;;;0;7;0.42;0;1;0.44;0;22;8.9;0;18;6.83;0;0;0;0;4;1.32
REA;2020;410000038;CH VENDOME - MONTOIRE;410000095;SURVADU;10;3650;707;;;3178;;;;2;1;2;0;0;0;9;2;10.03;9;1;9.99;0;0;0;4;0;2.29
REA;2020;410000202;POLYCLINIQUE BLOIS;410000319;SURVADU;10;3650;407;;;2088;;;;29;30;41.65;;1;0.3;5;2;5.77;5;2;6;;3;1.5;;1;0.8
REA;2020;410004998;CLINIQUE DU SAINT COEUR - VENDOME;410000871;SURVADU;7;2555;238;;;1401;;;;3;;3;;;;8;2;3;6;2;4.8;;;;;;
REA;2020;420000010;CH DE ROANNE;420780033;REAADU;18;4938;466;478;21;4057;14;38;68;16;2;4.08;1;;0.74;40;9;30.11;31;2;19.45;3;;0.91;10;;4.21
REA;2020;420000010;CH DE ROANNE;420780033;SITOT;12;4392;1182;;;3186;;;;;;;;;;;;;;;;;;;;;
REA;2020;420000010;CH DE ROANNE;420780033;SIUNV;4;1464;450;;;724;;;;2;1;0.67;;;;8;;6.48;3;;2.54;;;;;;0.02
REA;2020;420000010;CH DE ROANNE;420780033;SURVADU;4;2956;286;;;884;;;;7;1;2.08;6;2;4.88;4;;13.41;2;;8.12;;;0.19;;;1.5
REA;2020;420000010;CH DE ROANNE;420780033;SURVENF;4;1464;328;;;1139;;;;7;0;0.79;;;2.03;;;1.86;;;;;;0.09;;;0.03
REA;2020;420000010;CH DE ROANNE;420780033;USIC;8;2928;732;;;2462;;;;6;1;1.33;;1;2.76;11;5;12.6;5;1;5.81;;;0.02;2;1;2.79
REA;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;AUTSI;6;492;61;;;613;;;;0;2;0.98;0;0;0;1;5;3.91;1;2;1.59;0;0;0;0;0;0
REA;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;REAADU;6;1704;191;195;7;1454;16;34;61;0;9;3.38;0;1;0.75;3;18;13.52;2;5;5.49;0;0;0;2;1;2.48
REA;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;SITOT;6;492;61;;;613;;;;;;;;;;;;;;;;;;;;;
REA;2020;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;SURVADU;2;732;138;;;619;;;;0;0;0;0;1;0.25;2;4;4.82;2;0;2;0;0;0;0;0;0
REA;2020;420000234;CH DE FIRMINY;420780652;SURVADU;8;2820;358;;;2398;;;;;4;1.81;2;;0.85;14;2;15.21;3;1;3.09;;;;1;1;1.21
REA;2020;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;REAADU;8;3784;349;360;11;3247;53;42;75;5;;4.69;1;;1.09;24;9;24.12;13;5;14.08;;;;2;;1.37
REA;2020;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;SURVADU;8;3184;746;;;2016;;;;1;;0.74;1;;0.55;12;5;10.18;8;2;6.63;;;;1;;0.41
REA;2020;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;AUTSI;13;4737;158;;;4009;;;;1;0;0.45;;;;14;3;16.04;10;3;12.48;;1;0.2;11;1;9.22
REA;2020;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;SITOT;13;4737;158;;;4009;;;;;;;;;;;;;;;;;;;;;
REA;2020;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;REAADU;8;2920;420;446;14;4559;27;39;47;2;;2;;4;1.59;35;6;38.83;20;3;21.4;;;;;;
REA;2020;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;SITOT;8;2920;654;;;2290;;;;;;;;;;;;;;;;;;;;;
REA;2020;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;SURVADU;16;5840;915;;;3532;;;;;8;1;;2;0.57;5;3;7.18;5;1;4.83;;;;;;
REA;2020;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;USIC;8;2920;654;;;2290;;;;;8;1;;1;0.5;10;2;9.06;8;2;9.11;;;;;;
REA;2020;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;SURVADU;5;1825;328;;;1240;;;;;2;0.2;;;;4;2;4.8;;3;2.8;;3;0.1;;3;0.1
REA;2020;420780637;CH DU GIER - MCO;420002495;SURVADU;8;2642;351;;;1547;;;;2;4;0.85;3;1;0.67;12;18;16.51;1;9;0.68;;;;1;9;3.23
REA;2020;420782310;CLINIQUE DU RENAISON;420000853;SURVADU;7;2555;401;;;1852;;;;6;;6;;1;0.33;4;2;5.4;4;2;5.4;;;;;2;0.8
REA;2020;420785354;HOPITAL NORD - CHU42;420784878;AUTSI;2;732;66;;;787;;;;0;0;0;0;0;0;0;0;0.09;0;0;0.12;0;0;0;0;0;0
REA;2020;420785354;HOPITAL NORD - CHU42;420784878;REAADU;42;15372;2037;2176;94;14973;11;37;169;52;13;13.02;3;0;3.72;138;28;144.67;47;8;54.41;6;3;3.94;24;5;22.57
REA;2020;420785354;HOPITAL NORD - CHU42;420784878;REAENF;8;2928;399;412;28;1780;4;;;10;1;4.38;6;0;4.75;21;3;20.33;7;1;5.93;1;2;0.25;4;6;4.07
REA;2020;420785354;HOPITAL NORD - CHU42;420784878;SITOT;21;7686;1893;;;6754;;;;;;;;;;;;;;;;;;;;;
REA;2020;420785354;HOPITAL NORD - CHU42;420784878;SIUNV;7;2562;584;;;2046;;;;3;1;1.5;0;0;0;6;4;4.71;4;2;2.74;0;0;0;4;3;2.18
REA;2020;420785354;HOPITAL NORD - CHU42;420784878;SURVADU;15;5490;1153;;;3451;;;;1;0;0.58;2;0;1.19;34;4;36.84;12;4;14.59;3;2;1.07;8;2;6.39
REA;2020;420785354;HOPITAL NORD - CHU42;420784878;SURVENF;8;2562;636;;;2366;;;;3;1;0.63;3;1;2.93;6;3;5.96;0;0;0;0;0;0;0;0;0
REA;2020;420785354;HOPITAL NORD - CHU42;420784878;USIC;12;4392;1243;;;3921;;;;1;1;1.33;1;0;0.6;23;4;21.16;11;2;11.42;2;0;0.22;8;2;4.97
REA;2020;430000109;CLINIQUE BON SECOURS;430000372;SURVADU;4;1460;186;;;502;;;;;5;3;1;;0.1;;2;1.5;;2;1.5;;;;;2;1.5
REA;2020;430000117;CH EMILE ROUX LE PUY;430000018;REAADU;8;2928;370;392;9;3894;3;55;88;0;6;3.67;0;2;1.24;0;28;21.05;0;18;8.7;0;0;0;0;8;2.37
REA;2020;430000117;CH EMILE ROUX LE PUY;430000018;SITOT;10;3660;801;;;2105;;;;;;;;;;;;;;;;;;;;;
