BOR;AN;FI;RS;FI_EJ;AUTOR;LACTA;LIT_KANG;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2020;820000057;CL DU PONT DE CHAUME;820000131;TYPE1;;;12;;;;3;561;57;0;0;0;0;0;0;436;5;1851;0;0;0;1568;435;1705;97;493;0;432;3;5;;438;;;;34;0;1;137;131;96;5;;3;0;0
PERINAT;2020;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;TYPE1;;;15;;;;2;955;78;0;0;0;0;0;0;701;16;3116;0;0;0;2340;694;2712;124;582;0;693;1;12;;706;3600;2256;;32;0;1;190;339;138;10;;1;0;0
PERINAT;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;TYPE2;;1;21;4;;;3;1285;175;116;11;0;0;0;0;873;2;4198;879;0;0;2722;952;3828;194;994;2;936;16;5;0;976;3782;4584;73;111;0;1;434;460;321;24;;9;0;0
PERINAT;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;TYPE1;;0;20;;;;4;1082;82;0;0;0;0;0;0;774;3;3799;0;0;0;2727;821;3427;152;827;0;811;10;14;;835;3188;1323;298;62;0;1;181;229;82;4;1;4;0;0
PERINAT;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;TYPE2;;0;18;6;0;0;3;1538;101;204;17;0;0;0;0;1109;1;5176;1219;0;0;3192;1251;4735;200;1046;2;1225;26;8;;1283;5944;4990;;234;0;1;427;434;283;16;0;17;0;0
PERINAT;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;TYPE1;;;15;;;;3;524;43;0;0;0;0;0;0;416;6;1757;0;0;0;1376;417;1642;93;446;0;413;4;5;;421;485;1508;423;33;0;1;118;117;90;5;;2;0;0
PERINAT;2020;830000345;CHITS CH SAINTE MUSSE;830100616;TYPE2;;1;48;6;9;;6;4347;567;790;35;470;19;0;0;2495;2;14953;4817;2482;0;8171;3084;12913;628;3477;5;2998;86;12;0;3198;9849;10669;174;278;10;1;402;645;161;71;;39;0;0
PERINAT;2020;830100251;CLINIQUE DU CAP D'OR;830000063;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;13;31;7;0;;0;0;0
PERINAT;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;TYPE1;;0;27;;;;4;2646;1154;0;0;0;0;0;0;1343;21;6311;0;0;0;4823;1348;5808;337;1813;0;1343;5;19;;1353;;;;65;0;1;542;489;354;20;;2;0;0
PERINAT;2020;830100459;CLINIQUE SAINT MICHEL;830000212;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;4;14;0;0;;0;1;219
PERINAT;2020;830100608;CHITS CH GEORGE SAND;830100616;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3785;1536;52;0;0;1;308;234;308;0;0;0;0;0
PERINAT;2020;840000285;POLYCLINIQUE URBAIN V;840000608;TYPE2;;;35;6;;;4;1485;124;198;7;0;0;0;0;1039;0;5768;1065;0;0;3559;1204;5247;339;1856;8;1190;14;7;;1222;;;;87;0;1;258;257;198;3;;4;1;404
PERINAT;2020;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;668;856;398;0;0;1;42;77;42;0;;0;0;0
PERINAT;2020;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;TYPE1;;0;19;;;;4;1470;122;0;0;0;0;0;0;1127;16;5394;0;0;0;4255;1125;4814;198;1163;0;1122;3;11;11;1129;4709;9615;162;46;0;1;254;245;138;21;8;8;0;0
PERINAT;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;TYPE1;;0;18;;;;3;840;75;0;0;0;0;0;0;640;1;2778;0;0;0;2301;633;2502;138;729;0;630;3;0;0;640;1630;3023;122;48;0;1;289;254;244;1;2;4;0;0
PERINAT;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;TYPE1;;;25;;;;3;1396;94;0;0;0;0;0;0;0;0;4718;0;0;0;0;1014;4012;188;923;0;1006;8;4;;1030;4146;4009;683;101;0;1;272;304;226;9;4;0;0;0
PERINAT;2020;840000491;CHI SITE DE PERTUIS;130041916;TYPE1;;;14;;;;3;979;119;0;0;0;0;0;0;782;17;3164;0;0;0;2643;773;3002;138;640;0;767;6;16;0;780;6399;4288;;52;0;1;389;488;257;24;4;0;0;0
PERINAT;2020;840000525;CH VAISON LA ROMAINE;840000111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62;281;7;;;1;15;13;15;0;;0;0;
PERINAT;2020;840000533;CH JULES NIEL DE VALREAS;840000129;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1264;1879;1110;0;0;1;33;41;33;0;0;0;0;0
PERINAT;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;TYPE2;;1;56;20;6;0;6;3890;209;719;54;232;27;0;0;2624;3;16040;4654;1446;0;9242;2920;13282;502;3444;1;2835;85;11;;3043;5496;3530;;175;0;1;877;901;647;42;;30;0;0
PERINAT;2020;850000118;CLINIQUE SAINT CHARLES;850013244;TYPE1;;;15;;;;4;658;76;0;0;0;0;0;0;498;7;2383;0;0;0;1970;492;2198;89;494;0;490;2;7;;499;;;;2;0;0;0;0;0;0;;8;1;278
PERINAT;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;TYPE2;;1;52;12;6;;5;4740;1622;499;62;213;32;0;0;2234;3;13995;4068;1629;0;8096;2568;12454;343;2373;0;2519;49;12;;2626;2683;4199;;101;0;1;569;563;388;35;2;29;0;0
PERINAT;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;TYPE1;;0;16;0;0;0;3;930;168;0;0;0;0;0;0;659;17;2984;0;0;0;2454;653;2776;109;547;0;652;1;17;;657;514;3583;172;29;0;1;177;185;84;9;;3;0;0
PERINAT;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;13;1285;43;0;0;1;17;21;17;0;;0;0;0
PERINAT;2020;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;850000019;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;190;2303;152;0;0;0;0;0;0;0;;0;0;0
PERINAT;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;TYPE1;;0;15;;;;3;856;145;0;0;0;0;0;0;534;8;2633;0;0;0;1854;570;2295;101;534;0;568;2;8;;572;4152;3104;42;55;0;1;91;93;50;3;;3;0;0
PERINAT;2020;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;TYPE1;;;19;;;;2;840;76;0;0;0;0;0;0;641;30;2632;0;0;0;1990;677;2450;144;717;0;675;2;6;;684;;;;129;0;1;185;181;161;5;;0;0;0
PERINAT;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;TYPE1;;;16;;;;4;1295;193;0;0;0;0;0;0;996;7;3878;0;0;0;3324;984;3675;117;605;0;975;9;6;;997;834;8509;143;89;0;1;196;213;153;15;;5;1;0
PERINAT;2020;860000033;GH NORD-VIENNE - SITE DE LOUDUN;860013382;CPPR;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;1145;35;;;1;8;2;8;0;;0;0;
PERINAT;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1217;1950;28;0;0;1;4;8;4;0;;0;0;0
PERINAT;2020;860000223;CHU LA MILETRIE;860014208;TYPE3;EXT;0;43;9;9;12;5;3414;524;270;2;209;3;324;16;1916;1;15189;2818;2573;3302;7125;2267;11731;437;3363;21;2198;69;0;;2356;8630;11614;0;152;0;1;410;489;275;29;5;65;1;232
PERINAT;2020;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;TYPE2;;;57;4;;0;4;1248;129;260;5;0;0;0;0;734;0;4229;558;0;0;2236;988;3949;188;969;0;982;6;4;;994;;;;90;0;1;110;145;76;3;;4;0;0
PERINAT;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;TYPE1;;0;14;;;;3;479;75;0;0;0;0;0;0;328;6;1395;0;0;0;1037;321;1235;72;362;0;318;3;6;0;328;3089;1474;191;40;0;1;97;86;76;5;0;0;0;0
PERINAT;2020;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;4;1;4;0;0;0;0;0
PERINAT;2020;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;TYPE1;;0;26;;;;3;1260;113;0;0;0;0;0;0;1019;13;4621;0;0;0;3756;1018;4351;190;931;0;1015;3;11;;1024;;;;24;0;1;40;59;37;0;;1;0;0
PERINAT;2020;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;TYPE3;INT;1;53;13;10;8;6;3452;186;412;9;245;6;155;6;2175;0;14613;3912;2538;2378;8178;2486;12284;472;3209;42;2434;52;0;1;2559;9627;7612;646;71;0;1;938;922;629;41;0;43;1;252
PERINAT;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;TYPE2;;;13;6;3;;3;816;76;252;6;63;9;0;0;400;0;2649;1818;562;0;1140;586;2302;91;510;16;575;11;6;0;604;9947;3429;60;99;0;1;235;262;190;5;;2;0;0
PERINAT;2020;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;512;871;10;;;1;8;11;;;;;0;
PERINAT;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;TYPE1;;0;14;;;;2;725;61;0;0;0;0;0;0;403;2;2507;0;0;0;1381;530;2237;98;522;0;528;2;5;;535;2875;2866;30;34;1;1;203;184;154;5;;1;0;0
PERINAT;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;TYPE1;;0;10;;;;2;581;137;0;0;0;0;0;0;312;5;1475;0;0;0;943;347;1270;42;213;0;346;1;8;8;351;1631;3416;11;60;0;1;82;81;63;0;2;1;0;0
PERINAT;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;TYPE2;;0;15;6;;;3;822;57;144;6;0;0;0;0;560;6;2978;957;0;0;1836;640;2670;116;641;0;638;2;5;;646;12907;2597;;52;0;1;178;172;178;2;;3;0;0
PERINAT;2020;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;TYPE1;;0;22;;;;5;1135;153;0;0;0;0;0;0;852;15;3449;0;0;0;2735;841;3144;186;924;0;835;6;15;;855;;;;114;0;1;96;206;45;11;;2;1;0
PERINAT;2020;890975527;CH AUXERRE;890000037;TYPE2;;1;32;6;6;;5;2412;244;426;13;134;15;0;0;1422;0;8653;2247;944;0;4824;1821;7604;159;935;1;1793;28;8;;1861;13994;6961;0;107;0;1;374;405;62;26;0;19;0;0
PERINAT;2020;890975535;CH AVALLON;890000409;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;342;1348;61;0;0;1;24;20;24;0;;0;0;0
PERINAT;2020;890975543;CH JOIGNY;890000417;CPPR;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;599;2481;13;;;1;68;76;68;0;;0;0;
PERINAT;2020;890975550;CH SENS;890970569;TYPE2;;1;26;7;;;4;1639;163;218;12;0;0;0;0;1003;3;5944;1350;0;0;3476;1174;5065;260;1532;4;1162;12;12;0;1195;2384;;10;100;0;1;175;253;81;11;0;5;0;0
PERINAT;2020;900003039;HNFC SITE TREVENANS;900000365;TYPE2;INT;1;58;6;6;;8;4305;561;1023;25;195;24;0;0;2193;0;15005;4215;2115;0;7065;3098;13079;403;2518;1;3059;39;13;;3155;3771;8062;910;265;0;1;705;855;561;39;8;20;0;0
PERINAT;2020;910000272;CH D ARPAJON;910110014;TYPE2;;0;27;6;;;3;1938;210;237;12;0;0;0;0;1313;6;6485;1448;0;0;4023;1441;5577;317;1524;0;1432;9;14;;1459;;;;134;0;1;300;362;155;15;;8;0;0
PERINAT;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;CPPR;;;0;;;;;5;2;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;;0;126;1528;0;0;0;1;3;11;3;0;;0;0;0
PERINAT;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;TYPE2;;;36;7;5;;4;3030;462;888;24;156;19;0;0;1339;3;9771;3458;1191;0;4187;2111;8599;522;2799;6;2088;23;14;;2151;9213;11466;;149;1;1;826;692;540;38;;7;0;0
PERINAT;2020;910000306;CH D ORSAY;910110055;TYPE2;;;23;6;;;3;1494;76;442;21;0;0;0;0;963;1;5394;2143;0;0;2987;1297;5127;241;1197;3;1290;7;12;;1313;6268;4687;;99;0;1;101;211;75;8;;1;0;0
PERINAT;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;TYPE2;;;20;6;;;3;1473;126;286;12;0;0;0;0;913;2;4901;1475;0;0;2685;1152;4467;239;1265;0;1140;12;8;;1163;2187;3438;0;178;0;1;201;203;104;6;;1;0;0
PERINAT;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;TYPE3;;1;84;30;12;16;10;6474;267;943;19;264;19;393;27;4290;1;26821;8340;2825;6206;14197;5129;22987;1233;7346;0;4964;165;14;;5327;16539;11437;;196;0;1;778;1024;350;86;17;64;0;0
PERINAT;2020;910300144;CMCO D EVRY;910000447;TYPE1;;0;17;;;;3;990;156;0;0;0;0;0;0;695;10;3353;0;0;0;2597;694;2971;190;1024;2;691;3;9;;699;;;;36;0;1;457;274;410;7;;3;0;0
PERINAT;2020;910300177;CLINIQUE DE L YVETTE;910000462;TYPE1;;;28;;;;4;837;56;0;0;0;0;0;0;653;10;3159;0;0;0;2298;651;2769;136;743;0;651;0;9;;658;;;;35;0;1;89;99;60;3;;0;0;0
PERINAT;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;0;
PERINAT;2020;910300359;HOPITAL PRIVE D ATHIS MONS SITE CARON;910000587;;;;;;;;;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;85;134;71;1;;0;0;0
PERINAT;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;TYPE2;;;28;6;;;4;1303;118;206;12;0;0;0;0;865;3;5192;1058;0;0;3332;1049;4861;281;1537;1;1043;6;11;;1055;;;;12;0;1;111;146;68;0;;1;0;0
PERINAT;2020;910805357;CLINIQUE DE L ESSONNE;910001643;TYPE1;;;22;;;;3;845;105;0;0;0;0;0;0;641;5;2574;0;0;0;1987;643;2345;209;985;0;642;1;5;;645;;;;120;0;1;332;137;100;37;;0;0;0
PERINAT;2020;920000577;CH DE NANTERRE;920110020;TYPE1;;;24;;;;4;1648;193;0;0;0;0;0;0;1360;25;5626;0;0;0;4722;1359;5408;211;1104;0;1357;2;19;;1366;2227;2978;3980;121;0;1;289;204;217;15;;1;0;0
PERINAT;2020;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;TYPE2;;;38;12;6;;5;3106;221;482;17;184;9;0;0;2474;1;11239;3966;1665;0;8548;2646;10655;435;2128;8;2623;23;9;;2672;;;;132;0;1;176;220;125;10;;5;0;0
PERINAT;2020;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;TYPE2;EXT;;52;12;;;7;3723;286;380;36;0;0;0;0;2455;0;14360;2766;0;0;8977;2759;12719;598;3500;4;2719;40;33;;2802;42270;15492;360;110;0;1;390;374;281;35;;9;1;417
PERINAT;2020;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;920032505;TYPE2;;1;34;12;;;8;2241;142;379;18;0;0;0;0;1672;0;7836;2558;0;0;5468;1805;7124;341;1623;9;1793;12;13;;1821;8276;10419;;72;0;1;155;154;110;9;;13;0;0
PERINAT;2020;920000650;HOPITAL FOCH;920150059;TYPE2;;1;45;12;6;;9;3937;271;681;13;155;23;0;0;2623;3;15329;3315;1673;0;8429;3270;14173;783;4180;10;3228;42;10;;3326;18830;20376;3069;169;0;1;1;0;0;0;;26;1;891
PERINAT;2020;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;TYPE3;;1;68;8;9;16;7;4835;429;952;16;348;24;566;71;2692;9;20703;7425;2959;4655;9160;3564;17413;920;6424;36;3440;124;18;;3847;11198;8574;0;295;1;1;939;983;555;27;;144;1;688
PERINAT;2020;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;TYPE2;;0;27;6;0;0;4;1641;335;8;3;0;0;0;0;1146;40;5080;13;0;0;3798;1109;4618;182;961;12;1105;4;27;0;1157;5559;4281;0;98;0;1;513;506;349;37;2;6;0;0
PERINAT;2020;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;TYPE3;;1;60;18;15;10;7;4005;197;537;117;321;17;307;29;2675;2;16514;3549;4520;2968;9104;3226;14408;668;4007;45;3126;100;8;0;3326;13748;12637;13;196;1;1;983;1114;244;55;36;51;0;0
PERINAT;2020;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;0;;641;0;0;;;1;571;654;356;4;0;0;0;
PERINAT;2020;920300043;HOPITAL PRIVE D ANTONY;920001526;TYPE2;;0;58;6;;;11;3894;218;403;31;0;0;0;0;2904;2;13583;1948;0;0;9071;3246;12505;635;2856;2;3224;22;30;;3268;;;;389;0;1;313;312;241;7;;0;0;0
PERINAT;2020;920300365;CLINIQUE LA MONTAGNE;920815388;;;;0;;;;;41;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;65;56;0;2;;7;0;0
PERINAT;2020;920300415;CLINIQUE LAMBERT;920000890;TYPE1;;;21;;;;4;579;41;0;0;0;0;0;0;501;8;2094;0;0;0;1807;498;2004;212;974;0;495;3;6;;502;;;;11;0;1;20;30;2;1;;0;0;0
PERINAT;2020;920300597;CLINIQUE DE MEUDON LA FORET;920000940;;;;0;;;;0;8;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;10;14;2;0;;0;0;0
PERINAT;2020;920300712;CTRE CHIRURGICAL PIERRE CHEREST;920810736;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;2;0;0;0;;1;1;1428
PERINAT;2020;920300787;HOPITAL AMERICAIN;920000981;TYPE1;;;15;;;;4;714;118;0;0;0;0;0;0;527;5;2335;0;0;0;1988;532;2231;189;916;0;525;7;5;;539;;;;27;0;0;0;0;0;1;;62;1;1290
PERINAT;2020;920300837;CLINIQUE LES MARTINETS;920001005;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;1;25;31;;;;0;0;0
PERINAT;2020;930000286;GHI LE RAINCY MONTFERMEIL;930021480;TYPE2;;0;37;9;3;;5;2410;69;191;12;172;13;0;0;1771;0;9153;1523;1814;0;6144;1999;8279;399;1991;0;1976;23;9;;2039;102;10165;;94;0;1;627;671;377;30;5;11;0;0
PERINAT;2020;930000302;CHI ANDRE GREGOIRE;930110036;TYPE3;;1;65;8;12;17;7;4756;141;242;2;328;16;441;10;3575;4;20973;3352;2912;6375;13136;3949;19065;706;4941;63;3859;90;7;;4062;18748;14680;;284;69;1;1001;1106;683;90;10;25;0;0
PERINAT;2020;930000328;CH GENERAL DELAFONTAINE;930110051;TYPE3;;1;85;12;11;10;7;5793;506;705;9;288;7;227;6;3492;0;25254;4520;2472;3616;13414;4223;22136;1138;7730;13;4138;85;2;0;4358;23847;16111;3904;181;0;1;1552;1490;869;87;;51;0;0
PERINAT;2020;930000336;CHI ROBERT BALLANGER;930110069;TYPE2;INT;1;44;10;6;;7;5023;551;513;22;302;33;0;0;3037;2;18608;4289;1337;0;9970;3448;15152;781;4489;4;3404;44;25;;3504;;;119;322;0;1;664;569;480;43;;15;0;0
PERINAT;2020;930100037;HU PARIS SITE AVICENNE APHP;750712184;;;;0;;;;;359;345;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;929;0;0;0;0;1;488;705;235;23;0;0;0;0
PERINAT;2020;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;TYPE2;;1;44;11;9;;6;3817;872;356;28;230;21;0;0;1957;13;13531;1898;2308;0;6896;2247;11043;494;3164;1;2218;29;16;0;2296;9710;16654;5;210;0;1;828;643;571;26;;30;1;605
PERINAT;2020;930150032;MATERNITE DES LILAS;930000815;TYPE1;;;30;6;;;3;1459;100;384;7;0;0;0;0;908;4;5547;1485;0;0;2842;1276;5340;170;889;4;1274;2;7;;1288;;;;102;0;1;839;925;399;63;;4;0;0
PERINAT;2020;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;TYPE2;;;24;6;;;3;691;28;129;4;0;0;0;0;470;0;2668;1186;0;0;1517;563;2431;158;937;6;559;4;4;;575;;;;66;0;1;0;129;0;0;;1;0;0
PERINAT;2020;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;1;0;0;;1;1;389
PERINAT;2020;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;TYPE2;;0;47;12;9;;6;3067;194;301;1;139;2;0;0;2075;19;11374;3919;1110;0;7086;2272;9835;566;3044;12;2245;27;20;;2305;;;;44;0;1;214;245;165;1;;13;1;195
PERINAT;2020;930300298;POLYCLINIQUE VAUBAN SANTE;930025523;TYPE1;;0;30;;;;4;1351;163;0;0;0;0;0;0;946;11;4398;0;0;0;3173;942;3780;194;998;0;939;3;10;;947;;;;34;0;1;48;98;0;7;;1;0;0
PERINAT;2020;930300553;CLINIQUE DE L ESTREE;930000633;TYPE2;;;31;9;;;5;2191;206;301;12;0;0;0;0;1289;0;8542;2781;0;0;4202;1531;6799;420;2471;38;1518;13;12;;1554;;;;187;0;1;146;157;4;14;;24;0;0
PERINAT;2020;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;67;183;66;;;;0;
PERINAT;2020;940000573;CHI DE CRETEIL;940110018;TYPE3;INT;1;68;42;9;10;9;5605;1106;1138;10;81;14;306;15;2541;26;23027;12105;402;5761;8776;3122;18032;913;7658;7;2975;147;26;;3310;12159;14657;0;209;747;1;288;330;172;36;;133;1;541
PERINAT;2020;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;TYPE2;;;52;13;5;0;7;4185;197;634;51;426;42;0;0;2879;8;16234;4192;1239;0;9049;3421;14579;687;3822;5;3384;37;20;;3476;10219;9361;;303;0;1;572;582;252;55;;11;0;0
PERINAT;2020;940006679;HOPITAL PRIVE DE MARNE LA VALLEE;940017338;TYPE2;;;40;6;;;9;2214;149;310;12;0;0;0;0;1532;1;7596;2184;0;0;4775;1790;6913;455;2081;1;1781;9;13;;1799;;;;57;0;1;20;13;0;3;;0;0;0
PERINAT;2020;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;TYPE2;;;48;18;;;5;4198;183;529;72;0;0;0;0;3096;2;12950;4796;0;0;7735;3532;11697;710;2830;12;3507;25;12;;3557;;;;812;0;1;582;670;297;43;;11;0;0
PERINAT;2020;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;TYPE3;INT;1;71;18;6;8;9;4483;491;675;16;80;2;212;11;2735;12;18850;6105;1037;2578;10792;3354;16790;843;5439;3;3251;103;8;;3500;8698;11030;0;104;0;1;958;964;322;76;;80;0;0
PERINAT;2020;940120017;HIA BEGIN;750821092;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;34;59;25;3;;0;0;0
PERINAT;2020;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;TYPE2;;1;34;6;;;6;2270;159;714;9;0;0;0;0;1236;4;7294;3243;0;0;3354;1917;6843;470;1983;11;1905;12;12;;1929;;;;309;0;0;96;48;25;2;9;3;0;0
PERINAT;2020;940300379;CLINIQUE GASTON METIVET;940000805;TYPE1;;;19;;;;2;1046;78;0;0;0;0;0;0;868;11;3291;0;0;0;2623;863;3049;209;959;6;862;1;11;;865;;;;99;0;1;93;77;0;8;;1;0;0
PERINAT;2020;940300551;HOPITAL PRIVE DE VITRY SITE NORIETS;940000912;TYPE2;;0;28;6;;;5;1508;176;142;6;0;0;0;0;1056;0;5132;1225;0;0;3567;1171;4692;307;1484;37;1160;11;6;;1182;;;;63;0;1;170;209;8;19;;0;1;331
PERINAT;2020;950000307;CH VICTOR DUPOUY;950110015;TYPE3;INT;;47;12;5;6;8;4056;330;253;11;146;10;117;6;2881;8;14477;3170;875;1306;9725;3121;12870;647;3653;24;3070;51;4;;3187;9307;6939;;263;2;1;526;527;385;44;;45;1;0
PERINAT;2020;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;TYPE2;;;22;2;0;0;3;1214;63;81;1;0;0;0;0;919;10;4233;356;0;0;2999;987;3873;150;721;12;977;10;10;0;1005;6640;3695;126;84;0;1;257;257;196;5;;3;0;0
PERINAT;2020;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;TYPE2;INT;0;40;9;6;0;7;4383;705;320;8;178;12;0;0;3125;1;14382;3057;1250;0;10559;3285;13366;534;2751;2;3235;50;11;3;3352;16613;19254;121;256;75;1;728;740;529;57;6;26;0;0
PERINAT;2020;950000331;CH GENERAL DE GONESSE;950110049;TYPE2;;1;49;12;6;;6;4072;305;506;32;195;23;0;0;2567;3;14200;3497;1432;0;8344;2917;11878;512;2559;4;2881;36;10;0;2953;6852;0;0;235;0;1;582;661;510;52;10;24;0;0
PERINAT;2020;950000364;CH RENE DUBOS;950110080;TYPE3;INT;1;81;18;9;8;8;5703;306;617;5;194;3;245;11;3973;2;24067;6389;2043;2978;14842;4504;21272;917;5892;0;4408;96;5;;4658;9576;27560;337;200;0;1;1142;1125;751;78;;83;0;0
