BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2020;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N2310;4;3;5.48;0;1
BLOCS_P;2020;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N2320;3;2;3.81;0;1
BLOCS_P;2020;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N2510;;1;0.67;0;
BLOCS_P;2020;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;N4160;1;;1;0;1
BLOCS_P;2020;330780495;CLINIQUE MUTUALISTE DU MEDOC;330796392;NAUT;2;3;3.64;0;
BLOCS_P;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;M100H;3;13;8;1;0
BLOCS_P;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;M1030;16;0;16;0;1
BLOCS_P;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;M200H;17;27;30.5;0;1
BLOCS_P;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;N2200;40;9;46.38;0;1
BLOCS_P;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;N2510;3;;3;0;0
BLOCS_P;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;N4130;2;;2;0;1
BLOCS_P;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;N4160;3;;3;0;0
BLOCS_P;2020;330780503;HOPITAL PRIVE SAINT-MARTIN;330000308;NAUT;4;;4.5;0;0
BLOCS_P;2020;330780511;CLINIQUE SAINTE-ANNE;330000316;M100H;;;;0;1
BLOCS_P;2020;330780511;CLINIQUE SAINTE-ANNE;330000316;M1030;5;;5;0;1
BLOCS_P;2020;330780511;CLINIQUE SAINTE-ANNE;330000316;M200H;11;14;14.4;0;1
BLOCS_P;2020;330780511;CLINIQUE SAINTE-ANNE;330000316;N2200;12;2;14.66;0;1
BLOCS_P;2020;330780511;CLINIQUE SAINTE-ANNE;330000316;N2310;2;;2;0;0
BLOCS_P;2020;330780511;CLINIQUE SAINTE-ANNE;330000316;N2320;;;0.59;0;1
BLOCS_P;2020;330780511;CLINIQUE SAINTE-ANNE;330000316;N2510;2;;2;0;1
BLOCS_P;2020;330780511;CLINIQUE SAINTE-ANNE;330000316;N4160;2;;0.97;0;1
BLOCS_P;2020;330780511;CLINIQUE SAINTE-ANNE;330000316;NAUT;2;1;2.34;0;0
BLOCS_P;2020;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;M1030;10;1;10.87;0;1
BLOCS_P;2020;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;M200H;11;1;12.02;0;1
BLOCS_P;2020;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;N2200;18;6;26.71;;0
BLOCS_P;2020;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;N2310;13;2;13.28;;1
BLOCS_P;2020;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;N2320;10;4;13.46;;1
BLOCS_P;2020;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;N2510;9;2;8.31;;1
BLOCS_P;2020;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;N4130;1;;1.06;;0
BLOCS_P;2020;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;N4160;1;;1.55;0;0
BLOCS_P;2020;330780529;CLINIQUE MUTUALISTE DE PESSAC;330796392;NAUT;11;1;11.94;;0
BLOCS_P;2020;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;M100H;6;;7.5;0;1
BLOCS_P;2020;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;M1030;4;;4;0;1
BLOCS_P;2020;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;M200H;16;13;23;0;1
BLOCS_P;2020;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;N2200;10;;12.63;0;1
BLOCS_P;2020;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;N2310;2;;2;0;0
BLOCS_P;2020;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;N2320;1;;1;0;1
BLOCS_P;2020;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;N2510;1;;1;0;0
BLOCS_P;2020;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;N4160;1;;1;0;0
BLOCS_P;2020;330780537;HOPITAL PRIVE WALLERSTEIN;330000324;NAUT;5;;6.37;0;0
BLOCS_P;2020;330781303;HIA ROBERT PICQUE;750821092;M100H;1;4;1.6;0;0
BLOCS_P;2020;330781303;HIA ROBERT PICQUE;750821092;M1030;9;5;9.55;1;1
BLOCS_P;2020;330781303;HIA ROBERT PICQUE;750821092;M200H;5;2;4.77;1;1
BLOCS_P;2020;330781303;HIA ROBERT PICQUE;750821092;N2200;8;0;8;0;0
BLOCS_P;2020;330781303;HIA ROBERT PICQUE;750821092;N2310;12;0;12;0;1
BLOCS_P;2020;330781303;HIA ROBERT PICQUE;750821092;N2320;4;0;4.66;0;1
BLOCS_P;2020;330781303;HIA ROBERT PICQUE;750821092;N2510;1;0;1;1;0
BLOCS_P;2020;330781303;HIA ROBERT PICQUE;750821092;N4130;0;0;0;1;0
BLOCS_P;2020;330781303;HIA ROBERT PICQUE;750821092;N4160;1;0;1.75;0;1
BLOCS_P;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M100H;1;;0.8;1;1
BLOCS_P;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M1030;65;14;65.41;1;1
BLOCS_P;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;M200H;35;2;35.6;1;1
BLOCS_P;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2200;27;3;30.44;0;1
BLOCS_P;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2310;120;19;135.21;0;1
BLOCS_P;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;N2510;30;3;32.12;0;0
BLOCS_P;2020;330781360;GROUPE HOSPITALIER PELLEGRIN - CHU;330781196;NAUT;16;1;16.5;0;0
BLOCS_P;2020;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;M100H;;9;;0;1
BLOCS_P;2020;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;M1030;;7;;0;1
BLOCS_P;2020;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;M200H;;41;;0;1
BLOCS_P;2020;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;N2200;18;5;18;0;1
BLOCS_P;2020;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;N2310;;4;;0;0
BLOCS_P;2020;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;N2510;5;0;5;0;0
BLOCS_P;2020;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;N4130;;3;;0;0
BLOCS_P;2020;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;N4160;2;;2;0;0
BLOCS_P;2020;330781402;NOUVELLE CLINIQUE BORDEAUX TONDU;330000670;NAUT;4;;4;0;0
BLOCS_P;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;M100H;12;16;28;0;1
BLOCS_P;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;M1030;13;;13;1;0
BLOCS_P;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;M200H;26;15;41;0;1
BLOCS_P;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;N2200;15;;11.05;;
BLOCS_P;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;N2320;;;1.11;;
BLOCS_P;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;N2510;6;1;4.83;;
BLOCS_P;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;N4160;1;;1;;
BLOCS_P;2020;330782582;POLYCLINIQUE JEAN VILLAR;330000928;NAUT;1;;1;;
BLOCS_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M1030;45;4;31.45;1;1
BLOCS_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;M200H;15;;10.3;1;1
BLOCS_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2200;48;8;56.25;0;1
BLOCS_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2310;52;13;60.35;0;1
BLOCS_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2320;31;8;29.8;0;1
BLOCS_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N2510;32;10;39.9;0;0
BLOCS_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;N4160;4;;4;0;0
BLOCS_P;2020;330783648;HOPITAL HAUT-LEVEQUE - CHU;330781196;NAUT;5;3;7.6;0;0
BLOCS_P;2020;340000033;CH BEZIERS;340780055;M100H;;19;1.91;;1
BLOCS_P;2020;340000033;CH BEZIERS;340780055;M1030;5;3;6.6;1;
BLOCS_P;2020;340000033;CH BEZIERS;340780055;M200H;;28;7.49;;1
BLOCS_P;2020;340000033;CH BEZIERS;340780055;N2200;14;1;12.45;;1
BLOCS_P;2020;340000033;CH BEZIERS;340780055;N2310;12;8;17.51;;1
BLOCS_P;2020;340000033;CH BEZIERS;340780055;N2320;23;2;22.79;;1
BLOCS_P;2020;340000033;CH BEZIERS;340780055;N2510;20;2;20.2;;1
BLOCS_P;2020;340000033;CH BEZIERS;340780055;N4130;;;;;1
BLOCS_P;2020;340000033;CH BEZIERS;340780055;NAUT;5;6;6.72;;
BLOCS_P;2020;340000207;ICM;340780493;M100H;;;;0;1
BLOCS_P;2020;340000207;ICM;340780493;M1030;12;2;6.73;0;1
BLOCS_P;2020;340000207;ICM;340780493;M200H;13;1;4.55;0;1
BLOCS_P;2020;340000207;ICM;340780493;N2200;20;3;19.26;0;1
BLOCS_P;2020;340000207;ICM;340780493;N2310;13;5;13.96;0;0
BLOCS_P;2020;340000207;ICM;340780493;N2320;10;1;8.11;0;1
BLOCS_P;2020;340000207;ICM;340780493;N2510;5;0;4.17;0;0
BLOCS_P;2020;340000207;ICM;340780493;N4160;2;1;2.52;0;0
BLOCS_P;2020;340000207;ICM;340780493;NAUT;19;1;16.79;0;0
BLOCS_P;2020;340000223;HOPITAL ST CLAIR HBT SETE;340011295;M100H;2;1;0.33;;
BLOCS_P;2020;340000223;HOPITAL ST CLAIR HBT SETE;340011295;M1030;8;0;6.53;;
BLOCS_P;2020;340000223;HOPITAL ST CLAIR HBT SETE;340011295;M200H;10;1;3.1;;
BLOCS_P;2020;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2200;6;2;5.82;;
BLOCS_P;2020;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2310;12;3;14.36;;
BLOCS_P;2020;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2320;10;1;10.02;;
BLOCS_P;2020;340000223;HOPITAL ST CLAIR HBT SETE;340011295;N2510;14;2;15.34;;
BLOCS_P;2020;340000223;HOPITAL ST CLAIR HBT SETE;340011295;NAUT;1;1;0.65;;
BLOCS_P;2020;340009885;POLYCL CHAMPEAU;340009877;M100H;;25;12;0;0
BLOCS_P;2020;340009885;POLYCL CHAMPEAU;340009877;M1030;3;2;4;0;0
BLOCS_P;2020;340009885;POLYCL CHAMPEAU;340009877;M200H;;23;12;0;0
BLOCS_P;2020;340009885;POLYCL CHAMPEAU;340009877;N2200;13;29;27.9;0;1
BLOCS_P;2020;340015502;CL DU MILLENAIRE;340000512;M100H;32;;32;1;1
BLOCS_P;2020;340015502;CL DU MILLENAIRE;340000512;M1030;16;;16;1;1
BLOCS_P;2020;340015502;CL DU MILLENAIRE;340000512;M200H;21;;21;1;1
BLOCS_P;2020;340015502;CL DU MILLENAIRE;340000512;N2200;26;;29.3;0;1
BLOCS_P;2020;340015502;CL DU MILLENAIRE;340000512;N2310;9;;9;0;0
BLOCS_P;2020;340015502;CL DU MILLENAIRE;340000512;N2320;2;;2;0;1
BLOCS_P;2020;340015502;CL DU MILLENAIRE;340000512;N4130;5;;5;0;1
BLOCS_P;2020;340015502;CL DU MILLENAIRE;340000512;N4160;4;;4;0;0
BLOCS_P;2020;340015502;CL DU MILLENAIRE;340000512;NAUT;14;;16.8;0;0
BLOCS_P;2020;340015965;POLYCL ST PRIVAT;340000074;M100H;7;27;15;0;1
BLOCS_P;2020;340015965;POLYCL ST PRIVAT;340000074;M1030;11;;11;0;1
BLOCS_P;2020;340015965;POLYCL ST PRIVAT;340000074;M200H;19;6;25;0;1
BLOCS_P;2020;340015965;POLYCL ST PRIVAT;340000074;N2200;25;8;30.3;0;1
BLOCS_P;2020;340015965;POLYCL ST PRIVAT;340000074;N2310;;4;2;0;1
BLOCS_P;2020;340015965;POLYCL ST PRIVAT;340000074;N2320;3;1;3.8;0;1
BLOCS_P;2020;340015965;POLYCL ST PRIVAT;340000074;N2510;9;;9;0;0
BLOCS_P;2020;340015965;POLYCL ST PRIVAT;340000074;N4160;2;;2;0;1
BLOCS_P;2020;340015965;POLYCL ST PRIVAT;340000074;NAUT;7;1;7.8;0;0
BLOCS_P;2020;340022979;POLYCL ST ROCH;340000306;M1030;11;19;21;1;1
BLOCS_P;2020;340022979;POLYCL ST ROCH;340000306;M200H;;88;44;1;0
BLOCS_P;2020;340022979;POLYCL ST ROCH;340000306;N2200;24;12;32.55;0;1
BLOCS_P;2020;340022979;POLYCL ST ROCH;340000306;N2310;9;;9;0;1
BLOCS_P;2020;340022979;POLYCL ST ROCH;340000306;N2320;13;3;17.4;0;1
BLOCS_P;2020;340022979;POLYCL ST ROCH;340000306;N4160;1;2;2;0;0
BLOCS_P;2020;340022979;POLYCL ST ROCH;340000306;NAUT;1;;1;0;0
BLOCS_P;2020;340780139;CL DU DR JEAN CAUSSE;340000090;M100H;;5;1;;0
BLOCS_P;2020;340780139;CL DU DR JEAN CAUSSE;340000090;M1030;4;2;5;;1
BLOCS_P;2020;340780139;CL DU DR JEAN CAUSSE;340000090;M200H;;35;13;;1
BLOCS_P;2020;340780139;CL DU DR JEAN CAUSSE;340000090;N2200;28;4;30.02;;1
BLOCS_P;2020;340780139;CL DU DR JEAN CAUSSE;340000090;N2510;1;3;5.04;;
BLOCS_P;2020;340780139;CL DU DR JEAN CAUSSE;340000090;N4160;1;;1;;1
BLOCS_P;2020;340780139;CL DU DR JEAN CAUSSE;340000090;NAUT;5;;5;;
BLOCS_P;2020;340780147;POLYCL DES TROIS VALLEES;340000108;M100H;1;2;2;0;1
BLOCS_P;2020;340780147;POLYCL DES TROIS VALLEES;340000108;M1030;1;3;1.8;0;1
BLOCS_P;2020;340780147;POLYCL DES TROIS VALLEES;340000108;M200H;0;11;7;0;1
BLOCS_P;2020;340780147;POLYCL DES TROIS VALLEES;340000108;N2200;3;;3;0;1
BLOCS_P;2020;340780147;POLYCL DES TROIS VALLEES;340000108;N2310;1;4;1.2;0;0
BLOCS_P;2020;340780147;POLYCL DES TROIS VALLEES;340000108;N2510;1;1;1.33;0;0
BLOCS_P;2020;340780147;POLYCL DES TROIS VALLEES;340000108;N4160;1;;1;0;1
BLOCS_P;2020;340780147;POLYCL DES TROIS VALLEES;340000108;NAUT;1;;1;0;0
BLOCS_P;2020;340780154;POLYCL PASTEUR;340000116;M100H;3;3;3;;
BLOCS_P;2020;340780154;POLYCL PASTEUR;340000116;M1030;3;;1.2;0;1
BLOCS_P;2020;340780154;POLYCL PASTEUR;340000116;M200H;5;10;10;0;1
BLOCS_P;2020;340780154;POLYCL PASTEUR;340000116;N2200;6;1;5.8;0;1
BLOCS_P;2020;340780154;POLYCL PASTEUR;340000116;N2310;1;8;2.5;0;0
BLOCS_P;2020;340780154;POLYCL PASTEUR;340000116;N2320;1;;1;0;0
BLOCS_P;2020;340780154;POLYCL PASTEUR;340000116;N2510;2;;2;0;0
BLOCS_P;2020;340780154;POLYCL PASTEUR;340000116;N4160;1;;1;0;1
BLOCS_P;2020;340780568;CL DU SOUFFLE LA VALLONIE;340000256;M100H;;1;0.01;;
BLOCS_P;2020;340780568;CL DU SOUFFLE LA VALLONIE;340000256;N2510;;1;0.01;;
BLOCS_P;2020;340780634;CL ST JEAN;340000272;M100H;;21;21;;
BLOCS_P;2020;340780634;CL ST JEAN;340000272;M1030;16;4;20;;1
BLOCS_P;2020;340780634;CL ST JEAN;340000272;M200H;;73;73;;
BLOCS_P;2020;340780634;CL ST JEAN;340000272;N2200;58;12;62.3;;1
BLOCS_P;2020;340780634;CL ST JEAN;340000272;N2310;20;2;22;;1
BLOCS_P;2020;340780634;CL ST JEAN;340000272;N2320;;;;;1
BLOCS_P;2020;340780634;CL ST JEAN;340000272;N2510;4;;4;;1
BLOCS_P;2020;340780634;CL ST JEAN;340000272;N4130;0;1;0.3;;0
BLOCS_P;2020;340780634;CL ST JEAN;340000272;N4160;5;;5;;1
BLOCS_P;2020;340780634;CL ST JEAN;340000272;NAUT;40;1;40.7;;1
BLOCS_P;2020;340780642;CL BEAU SOLEIL;340785856;M1030;8;0;9.5;0;1
BLOCS_P;2020;340780642;CL BEAU SOLEIL;340785856;M200H;21;11;25;0;1
BLOCS_P;2020;340780642;CL BEAU SOLEIL;340785856;N2200;17;4;19.8;;
BLOCS_P;2020;340780642;CL BEAU SOLEIL;340785856;N2310;9;5;12.6;;
BLOCS_P;2020;340780642;CL BEAU SOLEIL;340785856;N2320;2;6;5.3;;1
BLOCS_P;2020;340780642;CL BEAU SOLEIL;340785856;N2510;1;;1;;
BLOCS_P;2020;340780642;CL BEAU SOLEIL;340785856;N4160;2;;2;;0
BLOCS_P;2020;340780667;CL DU PARC;340000280;M100H;0;0;0;0;1
BLOCS_P;2020;340780667;CL DU PARC;340000280;M1030;7;1;7.5;0;1
BLOCS_P;2020;340780667;CL DU PARC;340000280;M200H;38;0;32;0;1
BLOCS_P;2020;340780667;CL DU PARC;340000280;N2200;35;5;37.5;0;1
BLOCS_P;2020;340780667;CL DU PARC;340000280;N2310;8;0;8;0;0
BLOCS_P;2020;340780667;CL DU PARC;340000280;N2510;3;0;3;0;0
BLOCS_P;2020;340780667;CL DU PARC;340000280;N4130;0;0;;1;1
BLOCS_P;2020;340780667;CL DU PARC;340000280;N4160;1;0;2;0;1
BLOCS_P;2020;340780675;CL CLEMENTVILLE;340000298;M100H;16;52;;1;1
BLOCS_P;2020;340780675;CL CLEMENTVILLE;340000298;M1030;10;1;;1;1
BLOCS_P;2020;340780675;CL CLEMENTVILLE;340000298;M200H;18;35;;1;1
BLOCS_P;2020;340780675;CL CLEMENTVILLE;340000298;N2200;6;7;12;0;1
BLOCS_P;2020;340780675;CL CLEMENTVILLE;340000298;N2320;1;;1.1;0;1
BLOCS_P;2020;340780675;CL CLEMENTVILLE;340000298;N2510;1;;0.1;0;0
BLOCS_P;2020;340780675;CL CLEMENTVILLE;340000298;N4130;;;;;1
BLOCS_P;2020;340780675;CL CLEMENTVILLE;340000298;N4160;1;;1;0;1
BLOCS_P;2020;340780675;CL CLEMENTVILLE;340000298;NAUT;4;;4;0;1
BLOCS_P;2020;340780717;CL ST LOUIS;340023225;M100H;1;3;1.2;;
BLOCS_P;2020;340780717;CL ST LOUIS;340023225;M1030;;7;4;;
BLOCS_P;2020;340780717;CL ST LOUIS;340023225;M200H;15;3;15.25;;
BLOCS_P;2020;340780717;CL ST LOUIS;340023225;N2200;7;7;10;0;1
BLOCS_P;2020;340780717;CL ST LOUIS;340023225;N2320;;1;0.5;0;1
BLOCS_P;2020;340780717;CL ST LOUIS;340023225;N2510;2;;2;0;0
BLOCS_P;2020;340780717;CL ST LOUIS;340023225;N4160;1;;1;0;0
BLOCS_P;2020;340780717;CL ST LOUIS;340023225;NAUT;5;;5;0;0
BLOCS_P;2020;340780725;CL VIA DOMITIA;340000330;M100H;3;4;3.5;0;0
BLOCS_P;2020;340780725;CL VIA DOMITIA;340000330;M1030;2;3;3.6;0;1
BLOCS_P;2020;340780725;CL VIA DOMITIA;340000330;M200H;4;20;14;0;1
BLOCS_P;2020;340780725;CL VIA DOMITIA;340000330;N2200;13;2;12.66;0;0
BLOCS_P;2020;340780725;CL VIA DOMITIA;340000330;N2310;2;1;2.5;;
BLOCS_P;2020;340780725;CL VIA DOMITIA;340000330;N2510;0;2;1;0;
BLOCS_P;2020;340780725;CL VIA DOMITIA;340000330;N4160;1;0;1;0;0
BLOCS_P;2020;340780741;POLYCL STE THERESE;340000348;M100H;14;17;22.5;0;1
BLOCS_P;2020;340780741;POLYCL STE THERESE;340000348;M1030;4;0;4;1;1
BLOCS_P;2020;340780741;POLYCL STE THERESE;340000348;M200H;21;7;23.5;0;1
BLOCS_P;2020;340780741;POLYCL STE THERESE;340000348;N2200;14;2;15.6;0;0
BLOCS_P;2020;340780741;POLYCL STE THERESE;340000348;N2310;3;0;3;0;0
BLOCS_P;2020;340780741;POLYCL STE THERESE;340000348;N2320;1;1;1.8;0;0
BLOCS_P;2020;340780741;POLYCL STE THERESE;340000348;N2510;1;2;1.9;0;0
BLOCS_P;2020;340780741;POLYCL STE THERESE;340000348;N4160;1;0;1;0;1
BLOCS_P;2020;340780741;POLYCL STE THERESE;340000348;NAUT;6;1;6.8;0;0
BLOCS_P;2020;340781608;CL DU MAS DE ROCHET;340015171;M100H;1;;0.01;0;0
BLOCS_P;2020;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;M100H;6;36;5.44;1;0
BLOCS_P;2020;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;M1030;;23;6.6;0;1
BLOCS_P;2020;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;M200H;;20;4.13;0;1
BLOCS_P;2020;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;N2200;26;;24.76;0;0
BLOCS_P;2020;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;N2310;27;;24.3;0;1
BLOCS_P;2020;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;N2320;19;;16.89;0;1
BLOCS_P;2020;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;N2510;28;;25.03;0;1
BLOCS_P;2020;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;N4160;4;1;4;0;0
BLOCS_P;2020;340782036;HOPITAL ST ELOI CHU MONTPELLIER;340780477;NAUT;1;;1;0;0
BLOCS_P;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;M100H;2;;1.97;1;1
BLOCS_P;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;M1030;7;14;14.86;1;1
BLOCS_P;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;M200H;;25;5.97;1;1
BLOCS_P;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;N2200;45;;42.45;0;0
BLOCS_P;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;N2310;42;;37.95;1;1
BLOCS_P;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;N2320;33;;28.76;1;1
BLOCS_P;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;N2510;26;;23.65;0;0
BLOCS_P;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;N4130;1;;0.5;0;0
BLOCS_P;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;N4160;4;1;4.31;0;0
BLOCS_P;2020;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;340780477;NAUT;4;;3;0;0
BLOCS_P;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;M100H;1;1;0.78;0;1
BLOCS_P;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;M1030;6;37;25.51;1;1
BLOCS_P;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;M200H;;37;10.39;1;1
BLOCS_P;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2200;34;1;34.26;0;0
BLOCS_P;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2310;49;1;47.04;1;1
BLOCS_P;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2320;47;;43.76;1;1
BLOCS_P;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N2510;53;;49.53;0;0
BLOCS_P;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N4130;5;;4.32;0;0
BLOCS_P;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;N4160;4;;3.91;0;0
BLOCS_P;2020;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;340780477;NAUT;3;;2.3;0;0
BLOCS_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M100H;;25;2.93;0;1
BLOCS_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M1030;2;24;12.63;1;1
BLOCS_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;M200H;;33;8.23;1;1
BLOCS_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2200;31;5;31.8;0;0
BLOCS_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2310;37;2;36.94;0;1
BLOCS_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2320;24;;21.33;0;1
BLOCS_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N2510;40;3;43.26;0;1
BLOCS_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;N4160;3;;3;0;0
BLOCS_P;2020;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;NAUT;22;7;23.67;0;0
BLOCS_P;2020;350000121;CHP SAINT GREGOIRE;350000303;M1030;31;;31;1;1
BLOCS_P;2020;350000121;CHP SAINT GREGOIRE;350000303;M200H;102;;102;0;1
BLOCS_P;2020;350000121;CHP SAINT GREGOIRE;350000303;N2200;78;44;105;1;
BLOCS_P;2020;350000121;CHP SAINT GREGOIRE;350000303;N2320;;3;2.17;1;
BLOCS_P;2020;350000121;CHP SAINT GREGOIRE;350000303;N2510;2;1;2.99;;
BLOCS_P;2020;350000121;CHP SAINT GREGOIRE;350000303;N4160;5;;4.76;;
BLOCS_P;2020;350000121;CHP SAINT GREGOIRE;350000303;NAUT;58;1;58.51;;
BLOCS_P;2020;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;M100H;;;;;1
BLOCS_P;2020;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;M1030;10;5;15.12;1;1
BLOCS_P;2020;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;M200H;25;12;30.41;1;1
BLOCS_P;2020;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;N2200;15;16;27.82;;1
BLOCS_P;2020;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;N2310;12;2;15.29;0;1
BLOCS_P;2020;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;N2320;11;8;15.88;0;1
BLOCS_P;2020;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;N2510;7;2;8.95;;1
BLOCS_P;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M100H;0;12;2.37;0;1
BLOCS_P;2020;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;M1030;0;12;10.84;1;0
