BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A3;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A10;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2020;170000129;CENTRE HOSPITALIER ROYAN;170780191;1.73;0.2;242;1;2;271;0;0;0;0;;;;;;;;;;0;;;0;;;1;2;0;;58;29;0;;1;;;2;;;;;;;0.2;;;0.1;;0;;;;0;;;;0;;;;1;2;284;0;;0;;;;1;26;26;;0.15;0;;;;
PN;2020;170000137;CH DUBOIS MEYNARDIE - MARENNES;170780209;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;1;0.5;2040;1;1.5;177;1;0;0;1;170000087;102;781;97;0;;82;279;1;0;;;0;;;1;1;1;28/12/2012;238;113;0;6;;;;;;4;1;;1;;0.9;0.17;;0.5;;0;;;;0;;;;1;5;0;1;0;;;0;;1;3.62;1257;572;1;135;47;14;0.2;0;;;;
PN;2020;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;0.61;;60;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170780043;CENTRE RICHELIEU - SSR SPECIALISES;750721334;0.1;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170780068;CLINIQUE KORIAN MORNAY - ST PIERRE ILE;170000046;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170780100;CL. CONVAL KORIAN CHATEAU DE CLAVETTE;310021357;0.1;0.17;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170780282;MAISON MEDICALE HIPPOCRATE - SAUJON;170000186;0.5;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170780290;VILLA DU PARC - SAUJON;170000194;0.5;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170780563;ETAB. DE SOINS PASTEUR - ROYAN;170000251;0.5;0.5;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2020;170780613;CLINIQUE DU MAIL;170024053;0.35;0.06;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170780621;POLYCLINIQUE SAINT GEORGES;170000285;2.2;1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2020;170780647;CLINIQUE RICHELIEU - SAINTES;170000301;0.6;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;0.5;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170780803;CENTRE DE READAPTATION D'OLERON;170017321;0.2;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170781199;CENTRE ALCOOLOGIQUE ALPHA - ROYAN;170000400;0.05;0.05;42;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170782981;HOPITAL MARIUS LACROIX;170024194;1.33;0.56;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170783138;CENTRE D'ONCOLOGIE ET RADIOTHERAPIE;170000723;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2020;170783146;CENTRE HOSPITALIER JONZAC (CHS);170780050;;;0;0;;;;;1;1;170000038;194;1236;0;316;1606;62;291;1;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2;324;128;1;632;402;22;1.2;0;;;;
PN;2020;170784086;ETAP (ETAB. THERAP. P ADO. A PONS);330785072;0.1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170784110;SSR CH LA ROCHELLE;170024194;0.52;0.22;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170785059;ADA 17 - LA ROCHELLE;170000988;0.02;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170792212;ADA 17 : UNITE DE SAINTES;170000988;0.02;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170794929;ADA 17 - UNITE DE VAUX/MER;170000988;0.02;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170795165;ADA 17 : UNITE DE ST JEAN D'ANGELY;170000988;0.02;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170802656;ADA 17 : UNITE DE ROCHEFORT;170000988;0.02;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170803431;CARDIOCEAN - PUILBOREAU;920030269;0.3;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;170804090;ADA 17 : UNITE DE DOLUS D'OLERON;170000988;0.02;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;180000010;CH BOURGES - JACQUES COEUR;180000028;4;0.6;3034;1;1;203;0;1;0;1;180001158;118;702;268;357;1829;;338;1;0;;;0;;;1;1;1;03/10/2005;164;108;1;73;;;;;;1;1;;3;2;0.2;0.2;;1.33;1;0;;;;0;;;;0;;;;1;21;2107;1;2.37;0;;;;1;618;136;61;0.6;1;132;0;1;0.1
PN;2020;180000176;CH GEORGE SAND BEAUREGARD BOURGES;180001158;0.41;0.26;369;0;;;;;1;1;;130;0;0;359;1984;;320;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;3.1;498;113;1;5143;1076;3;6.76;0;;;;
PN;2020;180000200;CH DE VIERZON;180000051;1.48;0.3;918;1;1;87;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;103;3403;0;;;;1;6;0;1;1;10;66;1;;0;;;;1;;;;;0;;;;
PN;2020;180000283;CH SAINT AMAND-MONTROND;180000069;1;0.15;269;1;0.6;6;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;19/12/2008;98;73;0;48;2;2;;;;;;;2;1;0.5;0.5;;0.98;0.48;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;180000333;CH SANCERRE;180000093;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/12/2019;83;44;1;138;;;;;;1;1;;;;0.4;0.4;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;180000358;CLINIQUE DES GRAINETIERES;180000739;0.2;0.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;180000382;CLINIQUE LA GAILLARDIERE;180008518;0.5;0.05;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;180000598;CTRE DE READAPTATION GUILLAUME VARYE;180000887;0.25;;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;18;4;6424;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;180003345;CH DE VIERZON SITE LA NOUE;180000051;1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/12/2005;404;238;1;35;0;0;0;0;0;2;2;0;2;1;0.45;0.45;0;0.39;0.5;1;10;103;3403;0;;;;1;6;0;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;0.75;;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;180004533;CHS CTRE READAP.SOCIO-PROFESSIONNEL;580780971;0.05;0.02;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;180007825;USLD DU CH DE DUN SUR AURON;180001158;0.08;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;180008278;KORIAN PAYS DES TROIS PROVINCES;750056335;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;180009490;CTRE ONCO ST JEAN (RADIOTHE) SITE HPGV;180006496;0;0;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.8;0;;;;0;;;;;0;;;;
PN;2020;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;2.61;0.8;1972;1;1.8;311;0;0;1;0;;;;;;;;;;0;;;0;;;1;1;1;01/11/2008;541;131;0;90;3;3;;3;1;;;;;;0.5;0.5;;2.2;1;1;12;154;4017;1;12;6;2260;0;;;;1;35;2582;1;0.5;1;2.85;328;81;1;1769;474;15;1.45;0;;;;
PN;2020;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;1.91;0.6;;1;2.03;106;0;1;0;1;;649;1021;484;321;;1023;1036;3;0;;;0;;;1;1;1;22/10/2008;80;36;0;;2;1;;;;1;1;;2;1;0.39;0.29;;0.88;0.5;0;;;;0;;;;0;;;;1;7;;0;;1;1.55;144;0;1;47;47;;0.3;0;;;;
PN;2020;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;0.25;0.03;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;9;9;0;;;;;;;1;1;;1;1;0.01;0.01;;0.01;0.01;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;11;9;3;0.2;0;;;;
PN;2020;190000091;CENTRE HOSPITALIER D'USSEL;190000075;1;0.2;367;1;;184;1;1;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/01/2007;128;64;0;90;0;0;0;0;0;1;1;0;4;2;0.15;0.15;0;1.25;1;0;;;;0;;;;0;;;;1;4;17;0;;1;2.09;49;5;0;;;;;0;;;;
PN;2020;190000117;ASSO DE GESTION DU CH PAYS EYGURANDE;190000117;1;0.2;0;0;;;;;0;1;;;0;0;0;3280;;897;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;265;89;15;2;0;;;;
PN;2020;190000224;CLINIQUE LES CEDRES BRIVE;190000901;1.2;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;0;;;;
PN;2020;190000257;CLINIQUE SAINT-GERMAIN BRIVE;190001131;0.5;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;190005140;USLD UZERCHE;190002485;0.05;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;190005165;USLD CORNIL;190002519;0.4;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;190005694;CLINIQUE SAINT JEAN LEZ CEDRES;750056335;0.3;0.15;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;190010629;HAD RELAIS SANTE ONCORESE;190010579;0.1;0.1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL;190002519;0.4;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210003059;SERVICE D'HOSPITALISATION A DOMICILE;210987400;0.15;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210007399;INICEA JOUVENCE NUTRITION;210013231;0.2;1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210010443;CSSR -LE RENOUVEAU-;210000337;0.1;0.05;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;26;19;1;0.01;0;;;;
PN;2020;210011847;POLYCLINIQUE DU PARC DREVON;210011839;0.5;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;0.4;0.5;3132;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210013157;POLE PSYCHIATRIE SANTE MENTALE;210780706;0.3;0.3;220;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210780144;CRF DIVIO DIJON;750721235;0.7;0.11;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;44;20;5;0.05;0;;;;
PN;2020;210780276;SERVICE SOINS DE SUITE ET READAPTATION;210003208;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;84;3934;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210780292;CLINIQUE MEDECINE PHYSIQUE LES ROSIERS;210000105;0.01;0.2;55;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;0;;;;
PN;2020;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;210780581;;;5;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210986741;SSR JOUVENCE READAPTATION;210986733;0.4;;13;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210987046;CTRE CONVALESCENCE GERIATRIQUE;210987038;0.25;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;1.75;1;5155;1;3.5;657;1;1;0;1;;175;3300;700;0;0;294;716;3;0;;;1;1545;645;0;;;;;;;;;;;3;1;7;;;2;1;1.33;;;3.76;1.5;0;;;;0;;;;0;;;;1;40;7592;1;8.41;1;1.5;647;250;1;2904;943;;3.45;1;5834;310;9.84;1.7
PN;2020;210987574;CH ARNAY LE DUC;210012175;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210987590;CH NUITS SAINT GEORGES;210012175;0.1;0.2;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210987616;CH SEURRE;210012175;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210987632;CH LA CHARTREUSE DIJON;210780607;1;;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210987640;CENTRE HOSPITALIER D'AUXONNE;210780672;0.25;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210987657;HOSPICES CIVILS DE BEAUNE;210012175;4.78;1;760;1;0.78;303;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;27/12/2012;497;150;0;120;;;;;;1;;1;2;1;0.7;;0.7;1.5;0.7;0;;;;0;;;;0;;;;1;6;162;0;;1;0.7;239;89;1;477;176;7;0.7;0;;;;
PN;2020;210987665;CH HCO SITE DE CHATILLON SUR SEINE;210012142;1;1;135;1;0.1;4;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;27/12/2012;37;19;0;15;1;1;;2;1;;;;;;0.16;0.02;;1;0.5;0;;;;0;;;;1;10;5;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210987673;CH HCO SITE DE MONTBARD;210012142;1;1;44;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;27/12/2012;157;51;0;15;1;1;;2;1;;;;;;0.16;0.02;;1;0.5;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210987681;CH HCO SITE DE SAULIEU;210012142;1;1;41;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;27/12/2012;5;3;0;15;1;1;;2;1;;;;;;0.16;0.02;;1;0.5;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1.5;1;379;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/12/2009;70;38;0;135;1;0;1;0;0;1;1;0;0;0;0.2;0.1;0.1;0;0;0;;;;0;;;;0;;;;0;;;0;;1;1.3;193;41;1;1705;325;5;2.25;0;;;;
PN;2020;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;1;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;117;58;7;0.2;1;1058;;3.4;0.2
PN;2020;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;3.74;1;2670;1;1;144;1;0;0;1;;85;2581;0;292;0;443;429;1;0;;;0;;;1;2;1;25/04/2013;335;187;1;;1;1;0;0;0;4;3;1;1;1;0.38;0.3;0.08;0.81;0.81;0;;;;0;;;;0;;;;1;14;1236;0;;1;6.84;1661;514;1;1590;644;;0.85;1;496;0;1.6;
PN;2020;220000095;CTRE HOSPITALIER DINAN;220000046;1.25;1;805;1;1;165;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;25/04/2013;180;146;1;90;1;1;;0;0;1;1;;6;2;0.53;0.53;;3.04;1.61;1;10;70;3959;0;;;;0;;;;1;;;0;;0;;;;1;175;124;3;0.33;0;;;;
PN;2020;220000111;POLYCLINIQUE DU TREGOR;220000376;0.75;0.11;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;220000210;FONDATION BON SAUVEUR;220000210;1.1;0.06;394;0;;;;;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;5.98;616;168;1;1358;311;;0.5;0;;;;
PN;2020;220000236;CENTRE HOSPITALIER DE PLOUGUERNEVEL;220017974;0.72;0.2;581;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;70;4025;0;;;;0;;;;0;;;0;;1;2.66;467;213;1;67;37;10;0.1;0;;;;
PN;2020;220000327;CLINIQUE DU VAL JOSSELIN;220024384;0.15;0.15;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;0.05;;;1;;;;;0;;;;
PN;2020;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;2.4;0.4;586;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;30/06/2013;146;78;0;;;;;;;1;1;;1;1;0.4;0.4;;0.4;0.4;0;;;;0;;;;0;;;;0;;;0;;1;2.17;616;168;1;435;223;;0.5;0;;;;
PN;2020;220000368;CENTRE HOSPITALIER LANNION;220000103;1.83;0.85;606;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;25/04/2013;247;130;0;300;;;;;;;;;1;;0.4;0.4;;0.55;;0;;;;0;;;;0;;;;0;;;0;;1;1.6;274;141;1;168;114;;0.3;0;;;;
PN;2020;220000467;LA MAISON DE VELLEDA;920030269;0.5;0.03;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;220000475;CENTRE SOINS DE SUITE LES CHATELETS;220020531;0.3;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;1;0.2;;1;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;220000566;CHPP SITE LAMBALLE;220021968;0.8;0.05;9;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;220000574;CHPP SITE QUINTIN;220021968;0.4;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;3;0;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;220000590;CENTRE HELIO MARIN;220000202;0.04;0.03;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
