BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_B10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_B17;CANCERO_A18;CANCERO_A19;CANCERO_A20;CANCERO_A21;CANCERO_A22;CANCERO_A23;CANCERO_B19;CANCERO_B20;CANCERO_B21;CANCERO_B22;CANCERO_B23;CANCERO_C19;CANCERO_C20;CANCERO_C21;CANCERO_C22;CANCERO_C23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_E24;CANCERO_E26;CANCERO_A28;CANCERO_A29;CANCERO_B28;CANCERO_B29;CANCERO_C28;CANCERO_C29;CANCERO_A30;CANCERO_A31;CANCERO_A32;CANCERO_A33;CANCERO_A34;CANCERO_B30;CANCERO_B31;CANCERO_B32;CANCERO_B33;CANCERO_B34;CANCERO_C30;CANCERO_C31;CANCERO_C32;CANCERO_C33;CANCERO_C34
CANCERO;2020;630010296;HAD 63 - SERVICE HAD;630001188;1;0;0;0;526;0;0;527;0;630000404;;;0;526;0;0;527;0;75;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;630780211;POLE SANTE REPUBLIQUE;630000107;1;0;1;12070;0;11034;5882;0;1;;;;10683;0;8;10605;0;899;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;;;0;10775;0;0;0;0;0;0;0;0;0;0;4;;;;4;;6;;1;1;5;;;;;;6;;0.4;0.2;5
CANCERO;2020;630780369;CLINIQUE DE LA PLAINE;630000164;0;0;0;346;0;250;532;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;630781268;HOPITAL ESTAING - CHU63;630780989;1;0;1;13846;0;11413;27940;0;1;;;;11318;0;697;9601;0;1503;0;71;0;;;;;;;;;;;;;;;;;;;;;;;;;;;55;40;;;1206;14831;0;0;0;2954;0;0;10021;0;0;0;;17;;4;;12.79;54;39;;;8;34;2;;;5;74.29;40.02;;;10.07
CANCERO;2020;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;1;0;1;1234;0;404;3378;0;1;;;;254;0;0;253;0;38;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;254;;;;;;;;;;;;;1;;0.2;;4;;;;1;2;;;1;;1;;;0.2;0.1
CANCERO;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;1;0;1;17075;0;15102;13863;0;1;;;;15938;0;566;14824;0;1685;0;25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;13;33;;;887;17157;0;0;0;2;0;0;4389;0;0;0;4;1;11;3;6.22;0.85;21;12;0;0;6;5;4;0;0;3;23.07;13.61;0;0;6.84
CANCERO;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;1;0;0;815;0;766;796;0;0;640000600;;;814;0;8;765;0;102;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;640000410;CENTRE HOSPITALIER OLORON;640780821;1;0;0;779;0;710;782;0;0;640781290;;;716;0;10;680;0;79;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;1;0;1;9439;191;8215;8785;196;1;;;;8445;191;329;7825;196;985;32;15;0;;;;;;;;;;;;;;;;;;;;;;;;;;;13;15;;;539;85;0;0;0;0;0;0;4022;0;0;0;2;1;6;1;4.35;1.33;8;7;0;0;3;5;1;3;3;4;10.8;7.31;2.1;0.4;3.91
CANCERO;2020;640005393;GROUPE RADIOTHER. ET ONCO. TARBES-PAU;650789068;0;1;0;29100;;27728;;;;;;;;;;;;;;;;3;;0;1372;27728;0;;;1274;;;3;6;10;3;;;;2;;;3;3.33;11.68;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;1;0;0;359;0;358;5;0;0;640000162;;;325;0;0;325;0;51;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;640018206;CAPIO CLINIQUE BELHARRA;640012209;1;0;1;8131;0;6766;8114;0;1;;;;6422;0;97;6239;0;786;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;0;6127;0;0;0;0;0;0;0;0;0;0;3;;5;7;4.2;2;16;13;0;1;2;7;3;3;2;2;22.74;15.28;1.65;1.79;2.16
CANCERO;2020;640019220;POLYCLINIQUE MARZET;640000451;1;0;0;602;0;242;1740;0;1;;;;130;0;0;129;0;21;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;640780490;CAPIO CLINIQUE AGUILERA;640000212;1;0;1;998;0;868;707;0;1;;;;732;0;25;699;0;87;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;700;0;0;0;0;0;0;0;0;0;0;;;;3;;0.5;1;;;;;;;;;1;1.03;;;;0.1
CANCERO;2020;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;1;0;1;2278;0;2106;911;0;1;;;;1989;0;22;1951;0;232;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;1954;0;0;0;0;0;0;0;0;0;0;;3;2;5;0.5;0.25;8;;;1;;2;;1;;;2.28;;0.73;1;
CANCERO;2020;640780938;POLYCLINIQUE MARZET;640000451;1;0;1;8010;0;7776;3791;0;1;;;;8009;0;65;7780;0;881;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;20;20;;;361;7781;0;0;0;0;0;0;3902;0;0;0;5;;;;5;;4;0;;;;2;1;;;;4.83;0.93;;;
CANCERO;2020;640780946;POLYCLINIQUE DE NAVARRE;640000469;1;0;0;1231;0;478;3902;0;0;640780938;;;160;0;0;160;0;23;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;640787172;CENTRE D'ONCOLOGIE ET DE RADIOTHÉRAPIE;640001715;0;1;0;30009;;30009;;;;;;;;;;;;;;;;3;0;;;30009;;;;1556;;;4;5;12;4;3;1;;6;;;4;5;17.3;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;640789699;SANTE SERVICE BAYONNE-HAD;640003570;1;0;0;0;99;0;0;112;0;640000162;;;0;99;0;0;112;0;24;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;650000045;CH LOURDES;650780158;1;0;0;742;0;668;935;0;1;;;;684;0;0;664;0;85;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;1;0;0;3518;0;3190;3519;0;1;;;;3228;0;52;3095;0;370;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;0;0;0;757;0;329;2035;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;650004799;GCS ARCADE;650003148;1;0;0;0;171;0;0;189;0;650000417;650780158;;0;171;0;0;189;0;31;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;1;0;1;7108;0;6589;4224;0;1;;;;6720;0;53;6541;0;830;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;18;;;621;6488;0;0;2;0;0;0;4900;0;3;0;7;;;;7;;6;6;;;2;9;11;;1;2;8.8;9;;0.5;3.16
CANCERO;2020;650789308;GROUPE RADIOTHERAPIE ONCOLOGIE PYRENEE;650789068;0;1;0;23334;0;21917;;;;;;;;;;;;;;;;2;;2;1417;21819;253;98;;1123;0;41;4;3;13;2;2;;;;;;3.5;3;12.44;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;660000084;CH PERPIGNAN;660780180;1;0;1;12751;240;11012;13566;242;1;;;;11835;240;562;10836;242;1268;45;23;0;;;;;;;;;;;;;;;;;;;;;;;;;;;15;12;;;838;5062;0;0;0;0;0;0;4929;0;0;0;5;;;;4.49;;32;21;;;2;8;;;2;4;32.34;19.94;;0.5;6.94
CANCERO;2020;660006305;CL MUTUALISTE CATALANE;660006297;0;0;0;196;0;89;1026;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;660007246;CENTRE CATALAN D'ONCOLOGIE ST PIERRE;660007238;0;1;0;38334;;35984;0;;;;;;;;;;;;;;;3;0;0;2350;35984;812;0;0;2061;;0;5;0;14;3;8;0;4;0;0;4;5;3.4;14;3;10.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;660780784;CL ST PIERRE;660000407;1;0;1;13466;0;12174;10922;0;1;;;;11908;0;347;11811;0;1577;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;32;15;;;1098;11429;0;0;0;16;0;0;10330;0;0;0;6;12;;;6;12;23;13;;;4;4;5;1;1;;25.85;15.8;0.4;0.5;4
CANCERO;2020;660790387;POLYCL MEDIPOLE ST ROCH;660790379;0;0;0;1281;0;301;5564;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;1;0;0;6038;0;4403;10387;0;1;;;;4774;0;289;4372;0;725;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;1;0;1;3775;0;3208;4397;0;1;;;;3346;0;119;3153;0;361;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;0;4020;0;0;0;0;0;0;0;0;0;0;2;3;1;18;2.07;5.05;0;;0;;3;17;;2;;4;10.75;;0.71;;5.71
CANCERO;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;1;0;0;1788;0;1633;1221;0;1;670000033;670000025;;1681;0;41;1577;0;215;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;1;0;1;1378;0;1297;1089;0;1;;;;1256;0;2;1225;0;115;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;1900;0;0;0;1;0;0;0;0;0;0;;;;1;;0.55;1;1;;;;3;;2;;;2.41;1;0.6;;
CANCERO;2020;670005479;HAD AURAL BERGSON;670000652;1;0;0;0;5;0;0;9;0;670780063;;;0;5;0;0;9;0;5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;670014612;CTRE DE RADIOTHERAPIE DE LA ROBERTSAU;670013622;0;1;0;36060;;34235;0;;;;;;;;;;;;;;;3;0;0;1825;34235;;0;0;1825;;0;2;3;12;1;17;3;1;8;1;7;5;4;20;2;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;670018068;CLINIQUE RHENA GCS ES;670017847;0;0;0;1646;0;370;6840;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;1;1;1;64310;0;60620;21766;0;1;;;;25510;0;2216;22299;0;2888;0;0;0;6;0;2;2589;33639;371;358;213;241;0;324;7;6;31;6;28;5;2;13;0;4;9.56;7.23;33.83;5.88;23.83;110;82;12;5;4284;29262;569;1484;2;70;0;4;24322;801;4;0;17;0;10;0;23.05;0;61;38;2;2;54;12;1;0;0;13;72.26;36.81;2.75;3.14;52.41
CANCERO;2020;670780113;CMCO;670780055;0;0;0;86;0;30;165;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;670780170;CLINIQUE DE L'ORANGERIE;670000116;1;0;1;8615;0;7865;6083;0;1;;;;7911;0;106;7691;0;750;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;16;32;;;373;7861;0;0;0;0;0;0;4753;0;0;0;2;;3;;3.5;;20;8;;;;5;1;2;1;;22.34;8.97;1;0.48;
CANCERO;2020;670780188;CLINIQUE SAINTE-BARBE;670014604;0;0;0;415;0;124;3199;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;670780212;CLINIQUE SAINTE-ANNE;670014604;1;0;1;11228;0;10279;6595;0;1;;;;10411;0;403;9761;0;1130;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;35;20;;;1215;10848;0;0;0;0;0;0;10342;0;0;0;;;7;;5;;31;14;1;;;5;3;1;;;33.6;16.21;0.86;;
CANCERO;2020;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;1;0;1;1336;0;1086;1872;0;0;670780212;;;916;0;0;915;0;124;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;869;0;0;0;0;0;0;0;0;0;0;;;2;;0.4;;4;;;;;;;;;;1.25;;;;
CANCERO;2020;670780386;CLINIQUE SAINTE-ODILE;670000199;1;0;0;427;0;230;913;0;1;;;;180;0;0;179;0;25;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;670783273;HOPITAL DE HAUTEPIERRE;670780055;1;0;1;6160;0;3977;13787;0;1;;;;4086;0;503;3358;0;375;0;122;0;;;;;;;;;;;;;;;;;;;;;;;;;;;72;4;;;622;2936;0;0;596;2735;0;0;4307;0;4101;0;5;3;4;5;3.61;4.56;20;8;1;0;11;18;1;1;0;7;31.73;7.8;1.05;0;13.65
CANCERO;2020;670797539;CLINIQUE DE LA TOUSSAINT;670014604;1;0;0;5;0;1;129;0;0;670780212;;;4;0;0;0;0;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;670798636;CLINIQUE SAINT-LUC;670014604;1;0;1;584;0;577;138;0;0;670780212;;;582;0;0;565;0;65;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;652;0;0;0;0;0;0;0;0;0;0;;;1;;0.2;;;;;;;;;;;;;;;;
CANCERO;2020;680000320;CLINIQUE DIACONAT FONDERIE;680000643;0;0;0;438;0;239;607;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;0;0;0;664;0;95;4010;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;680000601;HOPITAL DE THANN;680020336;1;0;0;18;0;3;110;0;0;680004546;;;10;0;1;0;0;9;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;1;1;1;32067;0;29341;24078;0;1;;;;14642;0;727;13436;0;1657;0;3;0;2;;;788;14892;170;0;;769;0;;4;5;11;1;5;0;1;3;1;1;4;5.8;12.91;1.8;6.56;23;39;;;833;15563;0;0;0;8;0;0;6155;0;0;0;5;5;1;;7.63;2.6;20;13;;;14;16;8;1;;7;30.77;18.69;0.4;;17.05
CANCERO;2020;680001195;HOPITAL ALBERT SCHWEITZER;680000643;0;0;0;189;0;133;390;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;680004546;HOPITAL EMILE MULLER;680020336;1;1;1;37869;0;36360;15950;0;1;;;;19048;0;258;18303;0;1989;0;11;0;3;0;;789;16991;49;0;0;833;0;0;5;4;14;2;2;1;2;2;1;14;5.1;4.58;14.24;2.8;9.04;17;5;;;526;6437;0;0;0;0;0;0;4063;0;0;0;6;;;;6;;19;14;;;2;;1;;1;11;16.98;13.31;;0.5;7.56
CANCERO;2020;680017829;HAD SUD ALSACE;680017811;1;0;0;0;82;0;0;90;0;680004546;;;0;82;0;0;90;0;28;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;680020088;GCS 3F - CLINIQUE DES TROIS FRONTIERES;680020062;1;0;1;1031;0;961;970;0;1;;;;971;0;5;934;0;94;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;979;0;0;0;0;0;0;0;0;0;0;1;;;;1;;6;6;;;;3;4;1;1;;8.42;8.27;0.2;0.2;
CANCERO;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;1;0;1;7393;0;6297;8703;0;1;;;;6724;0;310;6088;0;736;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;;;0;7317;0;0;0;2;0;0;0;0;0;0;;;;24;;3.28;6;4;;;2;5;1;3;;7;11.1;4.7;0.55;;3.38
CANCERO;2020;690000880;CENTRE LEON BERARD;690783220;1;1;1;79491;5524;72063;44616;5632;1;;;;37878;5524;4057;32558;5632;4546;763;151;90;8;1;10;3643;33971;852;403;315;2466;65;445;13;8;45;10;23;14;3;7;0;2;16.02;9.88;44.15;9.68;22;166;83;69;9;7331;38217;3337;5223;610;1770;12;15;36878;15922;2099;51;46;24;24;12;52.55;27.45;333;116;4;10;87;126;26;7;1;9;399.21;125.56;6.85;9.79;78.48
CANCERO;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;1;0;0;442;0;122;2280;0;1;;;;44;0;12;17;0;15;0;16;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;690019849;IHOP - HCL;690781810;1;0;0;1893;0;1484;4143;0;1;;;;1705;0;258;1307;0;8;0;127;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;690022959;HOPITAL PRIVE NATECIA;690000732;0;0;0;296;0;127;521;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;1;0;1;13575;0;11611;16470;0;1;;;;11958;0;374;11139;0;1349;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;29;25;;;925;11620;0;0;0;0;0;0;8421;0;0;0;3;8;;;3;8;12;11;;1;1;;1;2;;;12.5;11.5;1.3;1;0.8
CANCERO;2020;690040845;CENTRE DE RADIOTHERAPIE BAYARD;690040837;0;1;0;28800;;27481;;;;;;;;;;;;;;;;2;0;0;1319;27481;;0;;1134;0;0;2;2;14;0;7;3;4;1;1;4;3.5;3.6;14.6;0.8;8.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;690041124;MEDIPOLE HOPITAL PRIVE;690000724;1;0;0;970;0;288;4234;0;0;690041132;;;6;0;0;1;0;6;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;1;0;1;3655;0;3299;2385;0;1;;;;3651;0;80;3298;0;494;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;6;15;;;370;1627;0;0;0;0;0;0;2625;0;0;0;1;;2;15;2.04;2;21;9;;;;5;;;;;22.4;7.84;;;
CANCERO;2020;690044037;RADIOTHERAPIE SITE MERMOZ;690043377;0;1;0;25412;;24095;0;;;;;;;;;;;;;;;3;0;1;1317;23999;0;96;0;1067;;41;1;2;11;1;3;7;3;2;0;8;3.6;3.6;12.7;1;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;690044045;RADIOTHERAPIE SITE CHARCOT;690043377;0;1;0;15881;;15102;0;;;;;;;;;;;;;;;2;0;0;779;15102;;0;;636;;0;0;1;7;1;3;7;2;0;0;7;2.8;2.8;7;1;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;690044649;CLC - SITE CH NORD-OUEST VILLEFRANCHE;690783220;0;1;0;11403;0;11403;0;0;;;;;;;;;;;;;;2;;;0;11403;0;0;0;619;1;0;2;;4;;2;1;1;2;1;1;2.8;0.37;5.59;0.2;2.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;690780093;HIA DESGENETTES;750821092;1;0;0;5;0;0;189;0;1;;;;5;0;0;162;0;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;690780358;CLINIQUE DU VAL D'OUEST VENDÔME;690000195;1;0;1;1307;0;832;1602;0;1;;;;644;0;29;610;0;72;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;557;0;0;0;0;0;0;0;0;0;0;1;;;2;1;2;3;1;;;;;;1;1;;3;1;0.7;0.5;
CANCERO;2020;690780366;CLINIQUE MEDICO-CHIRURGICALE CHARCOT;690000203;1;1;1;4961;0;4347;3154;0;1;;;;3999;0;91;3858;0;414;0;0;0;2;;;;15102;0;;;645;;;0;2;7;1;3;7;2;;2;9;2.8;2.65;7;3.65;6.67;;1;;;0;3785;0;0;0;0;0;0;0;0;0;0;;;1;5;0.5;2.5;2;;;;1;3;;2;1;;3.42;;0.8;0.5;1
CANCERO;2020;690780390;POLYCLINIQUE LYON-NORD;690000229;1;0;1;1502;0;1278;1183;0;1;;;;954;0;11;939;0;118;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;0;938;0;0;0;0;0;0;0;0;0;0;;;1;3;0.25;1;1;;;;;1;;1;1;;1.66;;0.1;0.05;
CANCERO;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;1;0;1;1538;0;1289;1129;0;1;;;;1310;0;2;1263;0;169;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;263;0;0;0;0;0;0;0;0;0;0;0;;1;;0.2;;0;;0;0;0;6;;1;1;4;3;;0.6;0.1;1.07
CANCERO;2020;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;1;0;1;6016;0;5530;3714;0;1;;;;5487;0;48;5284;0;534;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;12;18;;;484;5359;0;0;0;0;0;0;4257;0;0;0;3;;;;3;;6;;;1;;4;;;;4;8.7;;;1;1
CANCERO;2020;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;1;0;1;712;0;616;557;0;0;690782834;;;561;0;1;554;0;68;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;693;0;0;0;0;0;0;0;0;0;0;7;;;;7;;1;;;;;1;;;;;1.6;;;;
CANCERO;2020;690780663;CLINIQUE TRENEL;690000385;1;0;1;2636;0;2177;2887;0;1;;;;1954;0;24;1892;0;242;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;0;2120;0;0;0;0;0;0;0;0;0;0;5;;2;;1;;2;;;;;3;;;;;3.9;;;;
CANCERO;2020;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;1;0;1;3294;0;2048;8667;0;1;;;;2204;0;210;1835;0;348;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;0;2863;0;0;0;0;0;0;0;0;0;0;1;4;;2;0.8;3.28;4;1;;;5;3;2;;;;4.56;2.08;;;4.67
CANCERO;2020;690784137;HOPITAL LYON SUD - HCL;690781810;1;1;1;63544;0;57221;52219;0;1;;;;29590;0;2553;24569;0;3746;0;2;0;4;0;0;1682;27994;318;120;533;1662;0;487;5;;;;37;6;;;;18;7.47;;;;48.79;22;20;12;1;1206;8023;1255;141;5;5;3;1;6778;7416;26;12;3;2;1;9;2;7.92;32;16;1;;9;7;4;;;1;44.28;23.16;1.5;;9.71
CANCERO;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;1;0;1;8795;0;6231;18702;0;1;;;;7647;0;1242;6052;0;893;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;0;5811;0;0;0;0;0;0;0;0;0;0;1;1;1;;1.63;1.47;7;2;;;;3;;;;2;8.16;2.6;;;1.34
CANCERO;2020;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;1;0;0;667;0;4;7229;0;1;;;;126;0;10;2;0;107;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;1;0;1;6605;0;5593;5597;0;1;;;;5659;0;41;5556;0;667;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;0;5785;0;0;0;0;0;0;0;0;0;0;;1;;;;1.97;9;4;1;;;;;;;;8.51;4.06;0.5;;
