BOR;AN;FI;RS;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A36;PHARMA_A8;PHARMA_B8;PHARMA_C8;PHARMA_D8;PHARMA_E8;PHARMA_A9;PHARMA_B9;PHARMA_C9;PHARMA_D9;PHARMA_E9;PHARMA_A10;PHARMA_A11;PHARMA_A12;PHARMA_A13;PHARMA_A14;PHARMA_A16;PHARMA_A17;PHARMA_A18;PHARMA_A19;PHARMA_A20;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A25;PHARMA_A26;PHARMA_A27;PHARMA_A28;PHARMA_A29;PHARMA_A30;PHARMA_A31;PHARMA_A32;PHARMA_A33;PHARMA_A34;PHARMA_A35;PHARMA_B29;PHARMA_B30;PHARMA_B31;PHARMA_B32;PHARMA_B33;PHARMA_B34;PHARMA_B35;PHARMA_C29;PHARMA_C30;PHARMA_C31;PHARMA_C32;PHARMA_C33;PHARMA_C34;PHARMA_C35;PHARMA_D29;PHARMA_E29
PHARMA;2020;240000513;CENTRE HOSPITALIER DE SAINT-ASTIER;240000141;1;4;0;11;1;0;;;40;;165;0;;;;;;;;;;;;1;205;205;165;0;0;0;0;1;0;0;;;0;0;0;0;;;;;2;;;1;;;;;;;0.5;;;;2;;;0;0
PHARMA;2020;240000687;CENTRE HOSPITALIER SARLAT;240000448;0;;;;1;1;88;39;30;40;85;0;;;;;;;;;;;856676;1;316;252;222;0;0;0;1;1;1;1;20;;0;0;0;0;1;;;;3;1;;1;;;1;1;;1;1.6;;;0.23;3.72;1;0.7;0;1
PHARMA;2020;240002402;CENTRE DE REEDUCATION LA LANDE;240003251;1;3;0;0;;;;;91;;;0;;;;;;;;;;;72106;1;91;91;91;0;0;0;0;1;0;0;;;0;0;0;0;0;;;;0;;;1;;;;1;;;0.7;;;;0.7;;;0;0
PHARMA;2020;240008318;CENTRE DE SOINS LE VERGER DES BALANS;240002428;1;3;1;;;;;;12;;52;0;;;;;;;;;;;5316;1;12;12;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.3;;;;0.3;;;0;1
PHARMA;2020;250000270;CAPIO CLINIQUE SAINT VINCENT BESANCON;250000643;0;;;;;;135;;70;;;0;;;;;;;;;;;607084;1;216;205;216;0;0;0;1;1;0;0;;;1;1;1;2;3;;;;6;;3;1;1;;;2;;1;3.5;0.2;;;6.7;;3.5;0;0
PHARMA;2020;250000288;CAPIO CLINIQUE SAINT PIERRE PONTARLIER;250000643;0;;;;;;;;;;;0;;;;;;;;;;;77894;1;70;70;70;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.98;;;;1.16;;;0;0
PHARMA;2020;250000544;CRRF LES SALINS DE BREGILLE;250002284;0;;;;;;;;52;;;0;;;;;;;;;;;88271;1;52;52;52;0;0;0;0;1;0;0;;;0;0;0;2;0;;;;0;;;2;;;;2;;;0.87;;;;0.85;;;0;0
PHARMA;2020;250000627;CH PAUL NAPPEZ MORTEAU;250000221;0;;;;;;20;0;22;30;96;0;;;;;;;;;;;70007;1;168;168;148;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;2;;;;;;;;;;1;;;;2;;;0;0
PHARMA;2020;250000635;CH SAINTE CROIX BAUME LES DAMES;250000239;1;4;0;4;;;10;0;28;20;125;0;;;;;;;;;;;101614;1;58;183;183;0;0;0;0;1;1;0;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0.6;0;0;0;2.2;0;0;0;1
PHARMA;2020;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;250000452;0;;;;1;0;178;35;7;30;423;0;;;;;;;;;;;;1;423;;423;1;0;1;1;1;1;0;;;1;1;0;2;5;1;;;9;4;1;2;;;;7;1;;3.73;0.3;;;8.66;5.62;0.97;0;1
PHARMA;2020;250000718;CHS NOVILLARS;250000460;0;;;;1;0;;252;;;;0;;;;;;;;;;;348107;1;252;252;181;0;0;0;0;1;1;0;;;0;0;0;1;;;;;1;1;;1;;;;6;1;1;0.75;;;;4.86;1.18;0.75;0;0
PHARMA;2020;250000726;CH SAINT LOUIS ORNANS;250000478;0;;;;1;;5;0;31;0;88;0;;;;;;;;;;;72640;1;124;124;124;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.8;;;;1.3;;;0;0
PHARMA;2020;250000759;CENTRE DE SOINS TILLEROYES;250000569;1;4;0;5;0;0;;;147;;;0;;;;;;;;;;;121214;0;147;147;147;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;1;;;;2;;;0.5;;;;1.5;;;0;1
PHARMA;2020;250000882;ETABLISSEMENT DE SANTE DE QUINGEY;250002839;0;;;;1;1;;;75;30;138;0;;;;;;;;;;;290424;1;243;243;243;0;0;0;0;1;0;0;;;0;0;0;;1;;;;1;;;;;;;2;;;1;;;;2.77;;;0;0
PHARMA;2020;250001237;USLD BELLEVAUX;250007598;1;4;0;;0;0;;;;60;204;0;;;;;;;;;;;77100;1;60;60;60;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;1;;;;;;;2;;;0.11;;;;0.64;;;0;0
PHARMA;2020;250001252;USLD JACQUES WEINMAN AVANNE;250007788;1;3;0;5;;;0;0;0;91;189;0;;;;;;;;;;;169954;1;280;280;280;0;0;0;0;1;0;0;;;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0.5;;;;2.6;;;0;1
PHARMA;2020;250006954;CHRU JEAN MINJOZ;250000015;1;4;0;4;;;1064;66;0;0;0;1;0;0;0;0;0;1;1;1;1;1;50661000;1;990;990;0;1;0;1;1;1;1;0;;;1;1;1;1;0;0;0;4;21;47;9;27;2;3;0;15;15;1;18.25;0.35;1.46;3.67;34.48;55.12;8.75;0;1
PHARMA;2020;250011848;POLYCLINIQUE DE FRANCHE COMTE;690046347;0;;;;0;0;103;;;;;0;;;;;;;;;;;453768;1;111;103;8;0;0;0;1;1;0;0;;;1;0;0;0;1;;;;4;12;0;;;;;;;2;1;;;;4;13.48;1.23;0;1
PHARMA;2020;260000013;CH DE VALENCE;260000021;0;;;;;;515;0;59;74;87;1;;;;;;;;;;;14290000;1;636;636;0;1;0;1;1;1;1;0;;;1;1;1;0;5;1;2;2;12;22;4;4;0;1;0;11;3;1;7.37;1;2.3;2;21.05;25.25;4.8;0;1
PHARMA;2020;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;260016910;0;;;;1;0;256;;89;;443;0;;;;;;;;;;;4809378;1;271;412;272;1;0;0;1;1;1;0;;;0;0;0;0;6;0;1;1;12;2;1;0;0;0;0;6;0;0;5.8;0;1;1;15.21;2;1;0;1
PHARMA;2020;260000138;CH PORTES PROVENCE MONTELIMAR;260000047;0;;;;1;;301;;58;40;252;0;;;;;;;;;;;7805183;1;667;670;336;1;0;0;1;1;1;1;30;0;1;1;1;0;4;1;0;1;13;8;2;3;0;0;1;2;3;1;6.6;0.25;0;1.8;13.96;9.15;2.62;0;1
PHARMA;2020;260000146;CH DE CREST;260000054;1;4;0;;0;0;50;;;;134;0;;;;;;;;;;;159000;1;170;170;0;0;0;0;1;1;1;0;;;0;1;0;0;1;;;;2;;;1;;;;;1;;1.3;;;;2;0.2;;0;0
PHARMA;2020;260000153;LADAPT CSSR LA BAUME D'HOSTUN;930019484;0;;;;0;0;;;60;;;0;;;;;;;;;;;38023;1;60;60;60;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.75;;;;0.55;;;0;0
PHARMA;2020;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;260006770;0;;;;1;1;18;;61;58;;0;;;;;;;;;;;173330;1;137;137;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;2;;;;1;;;0.85;;;;0.8;;;0;0
PHARMA;2020;260000237;CH DE NYONS;260000088;0;;;;;;10;;25;;106;0;;;;;;;;;;;34463;1;35;35;35;0;0;0;0;1;1;0;;;0;0;0;0;;;;;1;;;2;;;;2;;;0.69;;;;0.96;;;0;0
PHARMA;2020;260000260;CLINIQUE LA PARISIERE;260000377;1;3;0;;;;67;;;;;0;;;;;;;;;;;217519;1;67;;;0;0;0;1;1;0;0;;;1;0;0;2;1;1;;;2;2;;;;;;1;4;;1;0.1;;;2.7;3.9;;0;0
PHARMA;2020;260000278;CH DE BUIS LES BARONNIES;260000096;0;;;;0;0;6;;19;;119;0;;;;;;;;;;;73224;1;144;144;144;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.6;;;;1.6;;;0;0
PHARMA;2020;260000286;CH DE DIE;260000104;0;;;;;;28;;16;;148;0;;;;;;;;;;;372994;1;228;;85;0;0;0;0;1;1;0;;;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;1;0;0;1.4;0;0;0;2.61;0;0;0;0
PHARMA;2020;260000302;ETABLISSEMENT MEDICAL LA TEPPE;260000161;0;;;;1;1;;165;;;220;0;;;;;;;;;;;444916;1;165;165;165;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;3;;;;;;;2;;;1.13;;;;3.56;;;0;0
PHARMA;2020;260000682;LADAPT CMPR LES BAUMES;930019484;0;;;;1;1;;;65;;;0;;;;;;;;;;;89551;1;65;65;65;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.8;;;;0.55;;;0;0
PHARMA;2020;260000823;CH DROME-VIVARAIS - SITE DE MONTELEGER;260003264;0;;;;1;;;250;;33;30;0;;;;;;;;;;;414155;1;313;313;67;0;0;0;0;1;0;0;;;0;0;0;0;3;;;1;6;;;;;;;;;;2.2;;;0.1;4.7;;;0;1
PHARMA;2020;260003017;CLINIQUE KENNEDY;260000781;0;;;;;;86;;;;;0;;;;;;;;;;;401240;1;86;86;86;0;0;0;1;1;0;0;;;1;1;0;1;1;;;;4;;;;;;;1;;;1;;;;4.4;;;0;1
PHARMA;2020;260006267;CLINIQUE GENERALE VALENCE;070000245;0;;;;1;0;31;;70;;;0;;;;;;;;;;;467064;1;101;101;101;1;0;0;1;1;0;0;;;0;0;0;0;1;;1;;4;;;1;;1;;1;;;1.59;;1.59;;3.88;;;0;0
PHARMA;2020;260017454;DIEULEFIT SANTE;260016761;0;;;;;;;;101;;;0;;;;;;;;;;;101604;1;101;101;101;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;2;;;;2;;;1.1;;;;1.34;;;0;1
PHARMA;2020;270000326;HOPITAL PRIVE PASTEUR EVREUX;270000680;0;;;;;;96;;;;;0;;;;;;;;;;;3160218;1;96;96;96;1;0;0;1;1;1;0;;;1;0;0;2;1;;;;4;;;0;;;;0;;;1;;;;4;;;0;0
PHARMA;2020;270000342;CMPR LA LOVIERE LOUVIERS;920030269;0;;;;0;0;;;53;;;0;;;;;;;;;;;53677;1;53;53;53;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.54;;;;0.5;;;0;0
PHARMA;2020;270000359;CH EVREUX CH EURE-SEINE;270023724;0;;;;1;;423;0;0;14;0;0;;;;;;;;;;;13001096;1;528;366;163;1;0;1;1;1;1;0;;;1;1;0;0;6;;;;14;15;4;2;;;2;8;;;7;;;0.9;17.46;14.27;3.98;0;1
PHARMA;2020;270000367;CH GISORS;270000086;0;;;;1;1;68;;33;55;202;0;;;;;;;;;;;433252;1;237;237;55;0;0;0;1;1;1;0;;;0;0;0;0;2;0;0;0;3;0;1;0;0;0;0;1;0;0;2;0;0;0;3.41;0.46;0.25;0;0
PHARMA;2020;270000417;CTRE DE CONVALESCENCE L'HOSTREA NOYERS;760025734;0;;;;;;;;82;;;0;;;;;;;;;;;61026;1;82;82;82;0;0;0;1;1;0;0;;;0;0;0;0;0;0;0;1;1;0;;1;0;0;0;0;0;;0.56;0;0;1;1;0;;0;1
PHARMA;2020;270000425;CH PONT-AUDEMER;270000102;0;;;;0;0;47;;35;37;143;0;;;;;;;;;;;355475;1;262;262;210;0;0;0;0;1;1;1;30;0;0;0;0;0;2;2;;1;1;1;1;;0;;1;0;;0;2;2;;0.45;1;1;0.61;0;1
PHARMA;2020;270000441;CH VERNEUIL-SUR-AVRE;270000110;0;;;;1;;50;0;30;50;354;0;;;;;;;;;;;336130;1;468;484;342;0;0;0;0;1;1;1;16;;0;0;0;0;2;;;;4;2;;;;;1;;;;1.5;;;0.17;3.49;1.52;;0;0
PHARMA;2020;270000458;CH VERNON CH EURE-SEINE;270023724;0;;;;0;0;145;;22;;;0;;;;;;;;;;;;1;;;;1;0;1;1;1;1;0;;;1;1;1;;2;;;;1;;;3;;;2;;1;2;2.97;;;0.3;1;0.4;0.33;0;1
PHARMA;2020;270000474;HL SAINT-JACQUES LES ANDELYS;270000136;1;4;0;9;;;160;;20;;;0;;;;;;;;;;;90740;1;180;180;180;0;0;0;0;1;1;0;;;0;0;0;0;;;;;;;1;1;;;;2;;;0.8;;;;1.6;;1;0;0
PHARMA;2020;270000482;CH PIERRE HURABIELLE BOURG-ACHARD;270000144;0;;;;1;1;;;15;;126;0;;;;;;;;;;;38503;1;141;141;141;0;0;0;1;1;0;0;;;0;0;0;0;0;;;;;;;1;;;;1;;;0.22;;;;0.34;;;0;1
PHARMA;2020;270000516;HL LE NEUBOURG;270000177;1;4;0;;;;;;20;30;1;0;;;;;;;;;;;;0;;;;0;;;0;1;0;0;;;0;0;0;0;;;;;1;;;1;0;0;0;;;;0.5;;;;1;;;0;1
PHARMA;2020;270000573;NOUVEL HOPITAL DE NAVARRE;270000219;0;;;;1;1;;305;;;;1;0;1;0;0;0;0;0;0;0;0;314321;1;305;305;305;0;0;0;0;1;0;0;;;0;0;0;0;1;0;0;1;4;;1;2;0;0;0;1;;;2.5;0;0;0.5;4.9;;1;0;0
PHARMA;2020;270000862;CLINIQUE BERGOUIGNAN;270000953;0;;;;;;104;;;;;0;;;;;;;;;;;140455;1;71;71;0;0;0;0;1;1;1;0;;;1;0;0;2;1;;;;2;;;;;;;;;1;1;;;;2;;0.5;0;0
PHARMA;2020;270000896;CMPR LADAPT ST ANDRE DE L'EURE;930019484;0;;;;0;1;;;60;;;0;;;;;;;;;;;39619;1;60;60;60;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.32;;;;0.35;;;0;0
PHARMA;2020;270000912;HOPITAL LA MUSSE ST SEBASTIEN/MORSENT;750814030;0;;;;;;;;;;;0;;;;;;;;;;;410361;1;378;378;0;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;2;1;1;1;;;;1;;;1.12;;;;2.5;1;1;0;0
PHARMA;2020;270025984;CLINIQUE LA MARE Ô DANS;270029275;0;;;;0;0;;96;;;;0;;;;;;;;;;;103986;1;96;96;96;0;0;0;0;1;0;0;;;0;0;0;0;;;;;2;;;1;;;;;;;0.67;;;;2;;;0;0
PHARMA;2020;270027279;CLINIQUE DES PORTES DE L'EURE;270027881;0;;;;0;0;;89;;;;0;;;;;;;;;;;66370;1;89;89;89;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;1;;;;;;;;;;1;;;;1;;;0;0
PHARMA;2020;280000050;CH BONNEVAL;280000142;0;;;;1;;0;175;0;50;151;0;;;;;;;;;;;341513;1;376;376;362;0;0;0;0;1;1;0;;;0;0;0;0;1;0;0;0;3;0;0;1;0;0;0;2;0;0;1.35;0;0;0;4.6;0;0;0;0
PHARMA;2020;280000084;CH DREUX;280000183;1;4;0;;;;327;53;110;92;170;0;;;;;;;;;;;5260146;1;746;544;635;1;0;0;1;1;1;0;;;1;1;0;2;4;;;1;10;16;2;3;1;1;;3;2;;6.09;0.4;0.6;1;11.65;15.43;2;0;1
PHARMA;2020;280000100;CH DE LA LOUPE;280000225;0;;;;;;15;;17;40;89;1;0;1;0;0;0;0;0;0;0;0;70829;1;161;161;161;0;0;0;0;1;1;0;;;0;0;0;1;1;0;0;0;2;0;0;2;0;0;0;0;0;0;1.11;0;0;0;2;0;0;0;0
PHARMA;2020;280000266;CRF BEAUROUVRE SITE DE BLANDAINVILLE;450018106;0;;;;1;;;;97;;;0;;;;;;;;;;;83885;1;97;97;97;0;0;0;0;1;0;0;;;0;0;0;;1;;;;1;;;;;;;2;1;;1.18;;;;3.05;0.5;;0;1
PHARMA;2020;280000431;KORIAN PARC DE GASVILLE;310021167;0;;;;;;;;68;;;0;;;;;;;;;;;43000;1;68;68;68;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.6;;;;0.5;;;0;0
PHARMA;2020;280000449;PÔLE MÉDICAL MAISON BLANCHE;920030269;0;;;;0;0;39;;154;;;0;;;;;;;;;;;144990;1;193;193;193;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.94;;;;1.42;;;0;0
PHARMA;2020;280000662;CH CHATEAUDUN;280500075;0;;;;1;0;93;;50;40;235;0;;;;;;;;;;;1248000;1;143;143;0;1;0;0;1;1;1;0;;;0;0;0;1;2;;;;3;5;;;;;;1;;1;1.99;;;;4.05;3.18;0.45;0;0
PHARMA;2020;280502741;A.I.R.B.P IRC CHARTRES;280000852;0;;;;1;0;;;;;;0;;;;;;;;;;;152148;1;42;42;42;0;0;0;0;1;0;1;;5;0;0;0;0;;;;;;1;;1;;;;;;;0.5;;;;;1;;0;0
PHARMA;2020;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;280000589;1;4;0;;;;67;0;30;0;153;1;0;1;0;0;0;0;0;0;0;0;326920;1;243;243;243;0;0;0;1;1;1;0;;;0;0;0;1;2;;;1;3;;1;1;;;;;;;2.1;;;0.4;2.75;;1.06;0;1
PHARMA;2020;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;280000134;0;;;;1;;482;6;80;0;449;0;;;;;;;;;;;12707433;1;1017;1017;449;1;0;0;1;1;1;1;0;8;1;1;0;1;6;2;1;;10;19;1;2;0;0;;4;;1;6.83;0.4;1;;12.67;17.8;1.57;0;1
PHARMA;2020;280505223;INSTITUT DIABETOLOGIE NUTRITION CENTRE;440052041;0;;;;0;0;;;99;;;0;;;;;;;;;;;93000;1;99;99;99;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1.14;0;0;0;1.42;0;0;0;0
PHARMA;2020;280505264;CLINIQUE LA BOISSIÈRE;280006370;0;;;;0;0;;;69;;;0;;;;;;;;;;;22597;1;69;69;69;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.8;;;;0.8;;;0;0
PHARMA;2020;280505777;HOPITAL PRIVE D'EURE ET LOIR;280001199;0;;;;;;131;;;;;0;;;;;;;;;;;1900000;1;131;131;10;1;0;0;1;1;0;0;;;1;0;0;1;1;1;;;6;1;;1;;1;;;;;1.8;0.4;0.4;;6;1;;0;0
PHARMA;2020;280506015;LE C.A.L.M.E. ILLIERS COMBRAY;280001264;0;;;;;;;;43;;;0;;;;;;;;;;;26085;1;43;43;43;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2020;290000025;CHIC QUIMPER;290020700;1;1;1;;1;;498;;133;94;514;1;0;1;0;0;0;1;1;0;0;1;29670950;1;1224;1224;1022;1;0;1;1;1;1;1;90;;1;1;1;2;9;;1;3;28;29;4;8;1;1;0;9;7;2;11;0.4;1.5;2;35.14;33.18;3.8;0;1
PHARMA;2020;290000033;C.H. DES PAYS DE MORLAIX;290021542;0;;;;1;0;258;205;125;100;236;0;;;;;;;;;;;8335483;1;914;914;757;1;0;0;1;0;1;0;;;1;1;0;0;6;1;2;;6;12;1;1;;;1;3;4;1;6.02;0.3;1;0.8;8.13;12.83;2.68;0;1
PHARMA;2020;290000058;CHRU BREST SITE HOPITAL MORVAN;290000017;1;3;0;6;1;1;260;13;25;;;1;0;0;0;0;0;1;1;1;1;1;39899859;1;;;;1;1;1;1;1;1;0;;;1;1;0;1;1;0;;;10;7;;13;1;;2;15;6;;7.4;0.2;;0.9;18.76;12.26;;0;1
PHARMA;2020;290000140;CLINIQUE PASTEUR LANROZE;290000447;0;;;;1;0;257;;;;;0;;;;;;;;;;;7745522;1;257;204;204;1;0;0;1;1;1;1;120;0;1;1;0;0;2;;;;8;3;;;;;;1;;1;2;;;;9.08;3.1;0.71;0;0
PHARMA;2020;290000173;CH FERDINAND GRALL LANDERNEAU;290000041;1;4;0;5;;;102;47;30;;290;0;;;;;;;;;;;2064091;1;469;469;290;0;0;0;1;1;1;0;;;1;1;0;0;2;1;;;3;;;1;0;;1;4;1;2;2.59;0.15;;0.2;5.59;0.6;1.3;0;0
PHARMA;2020;290000181;CENTRE HOSPITALIER DOUARNENEZ;290000074;1;1;0;5;1;;86;;43;30;218;0;;;;;;;;;;;1481342;1;377;377;377;1;0;0;1;1;1;0;;;0;0;0;0;1;;;;2;;1;7;;;;5;;1;3.34;;;;6.1;;1.2;0;1
PHARMA;2020;290000207;CLINIQUE ST MICHEL ET STE ANNE;290000520;0;;;;0;0;48;;;;;0;;;;;;;;;;;1337376;1;48;48;0;1;0;0;1;1;0;0;;;1;1;0;2;;;;;3;1;;2;;1;;;;;1.1;;0.6;;2.84;1;;0;0
PHARMA;2020;290000215;POLYCLINIQUE QUIMPER SUD;290029974;0;;;;0;0;59;;;;;0;;;;;;;;;;;370352;1;59;59;59;0;0;0;1;1;0;0;;;1;1;0;2;1;;;;3;;1;;;;;;;;1.23;;;;1.33;;1;0;0
PHARMA;2020;290000256;CHRU BREST SITE HOPITAL DE CARHAIX;290000017;1;3;0;6;1;1;126;;45;34;224;1;0;0;0;0;0;1;1;1;1;1;962722;1;;;;1;1;1;1;1;1;0;;;1;1;0;1;1;0;;;3;;;1;0;;1;1;;;1.9;0;;0.1;3.89;;;0;1
PHARMA;2020;290000272;CENTRE HOSPITALIER CROZON;290000090;0;;;;;;5;;20;;150;0;;;;;;;;;;;156885;1;175;175;175;0;0;0;0;0;0;0;;;0;0;0;0;;;;;1;;;2;;;;1;;;0.5;;;;1.52;;;0;0
PHARMA;2020;290000322;CENTRE HOSPITALIER LESNEVEN;290000108;1;4;0;;1;0;15;;33;;269;1;0;1;0;0;0;0;0;0;0;0;309111;1;311;311;256;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;1;;;;;;;1;1;;1;;;;1.5;0.8;;0;1
PHARMA;2020;290000363;CLINIQUE DE KERFRIDEN;920030269;0;;;;;;;86;;;;0;;;;;;;;;;;56152;1;86;86;86;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.88;;;;;;;0;0
PHARMA;2020;290000371;CLINIQUE LES GLENANS;920030269;0;;;;;;;;124;;;0;;;;;;;;;;;77463;1;124;124;124;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;2;;;;2;;;1.33;;;;2.04;;;0;0
PHARMA;2020;290000389;CENTRE HOSPITALIER LANMEUR;290000116;1;4;0;;;;10;;15;;255;0;;;;;;;;;;;168347;1;280;280;280;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;2;;;;;;;;;;0.66;;;;1.38;;;0;0
PHARMA;2020;290000686;CENTRE DE SOINS DE SUITE DE KERAMPIR;440042844;0;;;;;;;;50;;;0;;;;;;;;;;;80262;1;50;50;50;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.74;;;;0.43;;;0;0
PHARMA;2020;290000728;HOPITAL INSTRUCTION DES ARMEES;750821092;0;;;;;;100;15;6;;;0;;;;;;;;;;;713334;1;121;121;121;0;0;0;1;1;0;0;;;1;1;0;2;3;;;1;6;4;1;2;1;;;3;;1;3.08;0.15;;1;5.84;4.16;1.11;0;1
PHARMA;2020;290000736;CLINIQUE DE L'IROISE;290000991;0;;;;;;;68;;;;0;;;;;;;;;;;18617;0;68;68;68;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;2;;;;;;;0.61;;;;;;;0;0
PHARMA;2020;290000744;CLINIQUE PEN AN DALAR;290001007;0;;;;1;;;128;;;;0;;;;;;;;;;;99211;1;128;128;128;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.83;;;;0.57;;;0;0
PHARMA;2020;290000785;ETABLISSEMENT DE SOINS HOTEL DIEU;220020739;1;1;0;4;1;0;91;20;48;48;68;1;1;1;1;1;1;0;0;0;0;0;1637933;0;275;275;0;0;0;0;1;1;1;1;90;;1;1;0;1;;;;;2;;;1;;;1;1;1;;1.7;;;0.2;2.8;0.5;;0;1
PHARMA;2020;290000850;STE BRESTOISE REIN ARTIFICIEL;920033578;0;;;;;;;;;;;0;;;;;;;;;;;76675;1;20;20;20;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2020;290000918;EPSM GOURMELEN SITE QUIMPER;290000298;1;4;0;;0;0;;273;;56;45;0;;;;;;;;;;;474147;1;374;374;159;0;0;0;0;1;0;0;;;0;0;0;1;1;;;;3;;1;2;;;1;1;;;1.3;;;0.2;3.9;;1;0;1
PHARMA;2020;290000975;FONDATION ILDYS SITE DE PERHARIDY;290000546;0;;;;1;0;3;;295;;200;0;;;;;;;;;;;1060000;1;298;498;498;;0;0;0;1;1;0;;;0;0;0;0;2;;;;5;;;1;;;;1;2;;2.8;;;;5.6;0.7;;0;0
PHARMA;2020;290002344;POLE RÉADAPT DE CORNOUAILLE SAINT YVI;440042844;1;1;0;4;0;0;;;90;;;1;1;1;1;1;1;0;0;0;0;0;107714;1;90;90;90;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.86;;;;1.2;;;0;0
PHARMA;2020;290003953;CRF DE TREBOUL;920030269;0;;;;;;;;140;;;0;;;;;;;;;;;146760;1;140;140;140;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;1;;;0.89;;;;1.27;;;0;0
PHARMA;2020;290004142;CLINIQUE DU GRAND LARGE;290022508;0;;;;0;0;69;;;;;0;;;;;;;;;;;102592;1;69;69;69;0;0;0;1;1;0;0;;;1;0;0;0;1;;;;2;4;;;;;;1;1;;1;;;;2.93;3.56;;0;0
PHARMA;2020;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE;290000017;1;3;0;6;1;1;693;;;;;1;0;0;0;0;0;1;1;1;1;1;16625601;1;;;;1;1;1;1;1;1;0;;;1;1;0;1;7;0;1;;8;41;5;13;1;4;3;13;8;5;13.16;0.8;3.3;1.8;17.56;46.34;8.47;0;1
PHARMA;2020;290004340;CHRU BREST SITE HOPITAL BOHARS;290000017;1;3;0;6;1;1;;231;;;;1;0;0;0;0;0;1;1;1;1;1;252650;1;;;;1;1;1;1;1;1;0;;;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PHARMA;2020;290004365;CHU BREST SITE GUILERS;290000017;1;3;0;6;1;1;10;;115;;20;1;0;0;0;0;0;1;1;1;1;1;296577;1;;;;1;1;1;1;1;1;0;;;1;1;0;1;0;0;;;;;;0;0;;;;;;0;0;;;;;;0;1
PHARMA;2020;290017946;CTRE LONG SEJOUR BOHARS - CHRU BREST;290000017;1;3;0;6;1;1;;;;118;80;1;0;0;0;0;0;1;1;1;1;1;198598;1;;;;1;1;1;1;1;1;0;;;1;1;0;1;0;0;;;;;;0;0;;;;;;0;0;;;;;;0;1
PHARMA;2020;290019777;POLYCLINIQUE DE KERAUDREN;290022508;0;;;;0;0;163;;;;;0;;;;;;;;;;;803569;1;199;163;163;0;0;0;1;1;0;0;;;1;1;0;1;2;;;;4;5;;1;1;;;2;;;2.07;0.5;;;4.63;4.94;;0;0
