BOR;AN;FI;RS;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23;ORG_A24;ORG_B24;ORG_C24;ORG_A25;ORG_A26;ORG_A27;FI_EJ;vide
ORG;2023;340780220;CH PAUL COSTE FLORET LAMALOU LES BAINS;;;;2;A;;;;;;;;;;;;;;18;A;;;;;;;;;;;;;;;1;1;2;340796358;0
ORG;2023;340780253;MR LE COLOMBIER LAMALOU LES BAINS;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;0;1;2;340001387;0
ORG;2023;340780436;HOPITAL ST LOUP AGDE HBT;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;;;;0;;;1;1;2;340011295;0
ORG;2023;340780444;CH BEDARIEUX;;;;1;A;;;;;;;;;;;;;;2;C;D;;;;;;;;;;;;;;1;0;;340009893;0
ORG;2023;340780485;CHS LA COLOMBIERE CHU MONTPELLIER;;;;;;;;;;;;;;;;1;C;D;18;C;A;;;;;;;;;;;;;;;;;340780477;0
ORG;2023;340780568;CL DU SOUFFLE LA VALLONIE LODEVE;0;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;1;340000256;0
ORG;2023;340780642;CL BEAU SOLEIL MONTPELLIER;3;C;D;1;D;D;0;;;1;A;D;1;D;;1;C;A;6;C;E;;;;1;1;EST HÉRAULT ET SUD AVEYRON;;;;;0;;;0;1;2;340785856;0
ORG;2023;340780667;CL DU PARC CASTELNAU LE LEZ;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;2;340000280;0
ORG;2023;340780675;CL CLEMENTVILLE MONTPELLIER;;;;3;B;C;;;;;;;2;B;A;;;;55;C;D;;;;0;;;;;;;;;;0;0;;340000298;0
ORG;2023;340780717;CL ST LOUIS GANGES;;;;;;;;;;;;;2;A;B;;;;45;C;;;;;0;;;;;;;;;;1;1;2;340023225;0
ORG;2023;340780725;CL VIA DOMITIA POLE SANTE DE LUNEL;1;C;;1;D;;;;;;;;;;;;;;41;C;;;;;0;;;;;;;;;;1;0;;340000330;0
ORG;2023;340780741;POLYCL STE THERESE SETE;;;;;;;;;;;;;1;A;;;;;31;A;;4;A;G;0;;;;;;;;;;1;1;2;340000348;0
ORG;2023;340780758;CL RECH MONTPELLIER;;;;;;;;;;;;;;;;;;;17;C;D;;;;0;;;;;;;;;;0;1;1;340000355;0
ORG;2023;340780766;CL LA LIRONDE ST CLEMENT DE RIVIERE;;;;;;;;;;;;;;;;;;;2;D;A;;;;0;;;;;;;;;;0;0;;920030269;0
ORG;2023;340780782;CL STELLA VERARGUES;0;;;0;;;0;;;0;;;1;B;;0;;;8;C;;0;;;0;;;;;;;0;;;1;1;2;340000371;0
ORG;2023;340780790;CL ST ANTOINE;0;;;0;;;0;;;0;;;0;;;0;;;12;C;;;;;0;;;;;;;0;;;0;0;;340000389;0
ORG;2023;340780816;CL MUT JEAN LEON LA GRANDE MOTTE;0;;;0;;;0;;;0;;;0;;;0;;;21;C;;0;;;0;;;;;;;0;;;1;1;2;340023209;0
ORG;2023;340780840;NEPHROCARE CL PARC CASTELNAU NEWCO 1;;;;;;;;;;;;;1;A;;;;;16;C;D;;;;0;;;;;;;;;;0;1;1;940023823;0
ORG;2023;340780857;CL LE CASTELET ST JEAN DE VEDAS;;;;;;;;;;;;;;;;;;;4;;;;;;0;;;;;;;;;;0;1;2;340000421;0
ORG;2023;340780931;CL ST MARTIN VIGNOGOUL PIGNAN;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;1;340000454;0
ORG;2023;340781608;CL DU MAS DE ROCHET CASTELNAU LE LEZ;;;;;;;;;;;;;;;;;;;98;C;D;;;;1;1;EST HÉRAULT ET SUD AVEYRON;;;;;;;;1;1;2;340015171;0
ORG;2023;340782002;CRF LA PETITE PAIX LAMALOU LES BAINS;;;;;;;;;;;;;2;A;B;;;;;;;;;;1;1;OUEST HÉRAULT;;;;;;;;0;1;1;340000629;0
ORG;2023;340782036;HOPITAL ST ELOI CHU MONTPELLIER;;;;4;C;;;;;;;;1;D;;7;C;D;58;C;;;;;;;;;;;;;;;;;;340780477;0
ORG;2023;340782085;HOPITAL GUI DE CHAULIAC CHU MTP;;;;;;;;;;;;;;;;1;C;D;46;C;;;;;;;;;;;;;;;;;;340780477;0
ORG;2023;340785161;HOPITAL LAPEYRONIE CHU MONTPELLIER;;;;2;C;;;;;;;;1;D;;3;C;D;60;C;;;;;;;;;;;;;;;;;;340780477;0
ORG;2023;340787266;HJ PIJ SETE HBT;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;;;;;;;0;;;1;1;2;340011295;0
ORG;2023;340789981;CL FONTFROIDE MONTPELLIER;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;340001866;0
ORG;2023;340796051;USLD LES PERGOLINES SETE HBT;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;;;;;;;0;;;1;1;2;340011295;0
ORG;2023;340796093;CRF STER ST CLEMENT DE RIVIERE;1;C;D;;;;;;;;;;;;;;;;80;C;D;;;;0;;;;;;;;;;0;1;2;340796069;0
ORG;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;;;;;;;;;;;;;;;;3;C;D;34;C;;;;;;;;;;;;;;;;;;340780477;0
ORG;2023;340797596;CENTRE DU MELEZET MONTPELLIER;;;;;;;;;;;;;;;;;;;17;C;D;;;;0;;;;;;;;;;1;;;920030269;0
ORG;2023;340798552;CTRE SSR LE PECH DU SOLEIL BOUJAN S/L;1;B;;0;;;0;;;0;;;0;;;0;;;18;;;0;;;0;;;;;;;0;;;0;1;2;340798545;0
ORG;2023;350000063;HOPITAL ST THOMAS DE VILLENEUVE BAIN;;;;;;;;;;;;;;;;;;;31;D;;;;;0;;;;;;;1;C;D;0;1;2;220020739;0
ORG;2023;350000121;CHP SAINT GREGOIRE;1;E;;;;;;;;;;;3;B;A;;;;;;;;;;0;;;;;;;;;;1;1;2;350000303;0
ORG;2023;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;;;;2;C;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;1;1;2;350001137;0
ORG;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;;;;8;A;B;;;;1;B;;1;D;;6;C;;171;A;C;;;;0;;;;;;;;;;1;1;1;350000022;0
ORG;2023;350000154;C.H FOUGERES;;;;7;D;B;;;;1;A;;;;;2;C;;150;C;A;;;;;;;;;;;;;;0;1;1;350000030;0
ORG;2023;350000162;CHIRC SITE REDON;;;;4;C;;4;A;;2;B;A;;;;1;C;;10;C;D;2;C;;;;;;;;;;;;0;1;2;350000048;0
ORG;2023;350000188;CENTRE HOSPITALIER VITRE;;;;3;A;D;;;;1;B;;;;;2;C;;49;C;A;;;;1;1;HAUTE BRETAGNE;;;;;;;;1;;;350000055;0
ORG;2023;350000196;CLINIQUE DE LA COTE D'EMERAUDE;;;;;;;1;B;;;;;4;A;B;;;;;;;;;;1;1;RANCE EMÉRAUDE;;;;;;;;0;1;1;350000311;0
ORG;2023;350000204;CENTRE LOCAL HOSPITALIER SAINT JOSEPH;0;;;1;B;;0;;;0;;;1;A;;0;;;19;;;;;;0;;;;;;;0;;;1;1;2;350023248;0
ORG;2023;350000212;CENTRE HOSPITALIER LA GUERCHE DE BGNE;;;;5;;;;;;2;;;;;;;;;19;;;;;;1;1;HAUTE BRETAGNE;;;;;;;;1;1;2;350000089;0
ORG;2023;350000337;C.H. GUILLAUME REGNIER RENNES;;;;2;A;B;;;;2;A;;;;;;;;223;C;A;2;;;;;;;;;;;;;1;1;1;350000246;0
ORG;2023;350000410;CH DE LA ROCHE AUX FÉES JANZE;;;;;;;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;350002291;0
ORG;2023;350000428;CENTRE HOSPITALIER GRAND-FOUGERAY;;;;4;B;A;;;;1;B;;;;;;;;8;C;D;;;;1;1;HAUTE BRETAGNE;;;;;;;;0;1;2;350002309;0
ORG;2023;350000436;CH DE BROCELIANDE SITE DE MONFORT;;;;4;A;D;;;;1;B;;;;;;;;33;C;D;;;;1;1;HAUTE BRETAGNE;;;;;;;;1;;;350055166;0
ORG;2023;350000444;CH DES MARCHES DE BRETAGNE - ANTRAIN;;;;;;;3;A;B;;;;1;A;;;;;15;A;B;;;;1;1;HAUTE BRETAGNE;;;;;;;;1;1;2;350048518;0
ORG;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;;;;8;C;;;;;;;;;;;2;C;;46;C;;;;;0;;;;;;;;;;0;1;1;350005179;0
ORG;2023;350002119;CLINIQUE DU MOULIN;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;1;0;;350000386;0
ORG;2023;350002200;CLINIQUE SAINT YVES;;;;2;B;A;;;;;;;;;;;;;7;C;B;;;;0;;;;;;;;;;0;0;;350029948;0
ORG;2023;350002234;CLINIQUE FSEF RENNES BEAULIEU;1;B;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;2;750720575;0
ORG;2023;350002564;POLE MPR SAINT HELIER;4;C;A;3;A;C;;;;1;A;;;;;;;;18;C;D;;;;0;;;;;;;;;;1;1;2;350046199;0
ORG;2023;350002754;CENTRE RÉADAPTATION ESCALE THÉBAUDAIS;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;1;0;;440042844;0
ORG;2023;350002812;C.R.L.C.C. EUGENE MARQUIS;;;;5;C;D;;;;;;;1;D;;;;;83;C;;;;;0;;;;;;;;;;0;1;2;350023503;0
ORG;2023;350002911;MRC ST THOMAS VILLENEUVE BAGUER;;;;2;B;;;;;;;;;;;;;;;;;;;;1;1;RANCE EMÉRAUDE;;;;;;;;1;1;2;220020739;0
ORG;2023;350005021;POLE GERIATRIQUE RENNAIS;1;A;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;2;440042844;0
ORG;2023;350005146;HOPITAL PRIVE SEVIGNE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;2;350000733;0
ORG;2023;350016135;SERVICE DE S.S.R. - CH VITRÉ;;;;1;A;;;;;1;A;;;;;;;;;;;;;;0;;;;;;;;;;;;;350000055;0
ORG;2023;350036299;ICRB SAINT GREGOIRE;0;;;0;;;0;;;0;;;0;;;0;;;4;C;;0;;;0;;;;;;;0;;;1;0;;350056073;0
ORG;2023;350042628;HAD 35;;;;;;;;;;;;;;;;;;;6;C;;;;;1;1;HAUTE BRETAGNE;;;;;;;;1;1;2;350042578;0
ORG;2023;350044764;ICRB SAINT MALO;;;;;;;;;;;;;;;;;;;5;C;;;;;0;;;;;;;;;;1;0;;350056073;0
ORG;2023;350044772;HAD SAINT MALO DINAN;;;;;;;;;;;;;;;;;;;;;;;;;1;1;RANCE EMÉRAUDE;;;;;;;;1;0;;350000626;0
ORG;2023;350054680;POLYCLINIQUE SAINT LAURENT;;;;2;B;C;;;;;;;;;;;;;25;C;D;;;;0;;;;;;;;;;1;1;2;220020739;0
ORG;2023;350055547;SAS UNITÉ DE JOUR PÉRINATALITÉ;;;;;;;;;;;;;3;B;A;;;;;;;;;;0;;;;;;;;;;0;0;;350055539;0
ORG;2023;360000038;CH LA TOUR BLANCHE - ISSOUDUN;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;360000046;0
ORG;2023;360000129;CLINIQUE SAINT FRANCOIS;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;1;1;360000269;0
ORG;2023;360000137;CH CHATEAUROUX;;;;8;B;C;;;;3;B;B;3;B;;2;B;;480;C;;;;;0;;;;;;;;;;0;1;2;360000053;0
ORG;2023;360000145;CH LA CHATRE;;;;2;A;D;;;;3;B;A;;;;1;C;;10;A;C;;;;0;;;;;;;;;;0;1;2;360000061;0
ORG;2023;360000178;CH SAINT CHARLES DE VALENCAY;;;;1;A;;;;;;;;;;;1;C;;;;;1;A;;0;;;;;;;;;;0;0;;360000087;0
ORG;2023;360000186;CH SAINT-ROCH BUZANCAIS;;;;1;A;;;;;3;B;B;;;;1;C;;;;;;;;;;;;;;;;;;0;0;;360000095;0
ORG;2023;360000202;CH CHATILLON SUR INDRE;;;;1;A;;;;;3;B;B;;;;1;C;;1;C;;;;;;;;;;;;;;;;;;360000103;0
ORG;2023;360000251;CH LEVROUX;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;;;;;;;;0;;;;;;360000111;0
ORG;2023;360002232;CTRE CONV. & DIET.MANOIR EN BERRY;;;;;;;;;;;;;;;;;;;;;;1;G;;0;;;;;;;;;;;;;360000541;0
ORG;2023;360006688;CTRE DEPT GERIATRIQUE LES GRANDS CHENE;;;;1;E;;;;;1;E;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;360000392;0
ORG;2023;370000051;CLINIQUE JEANNE D'ARC - ST BENOIT;;;;;;;;;;1;B;;2;A;;;;;28;;;;;;0;;;;;;;1;C;;0;0;;370000028;0
ORG;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;;;;;;;;;;;;;2;A;;;;;;;;;;;0;;;;;;;;;;0;0;;370013468;0
ORG;2023;370000119;CLINIQUE VONTES;1;;;;;;;;;;;;;;;;;;6;D;E;;;;1;1;TOURAINE VAL DE LOIRE;;;;;;;;0;0;;370013062;0
ORG;2023;370000127;CLINIQUE RONSARD;;;;;;;;;;;;;;;;;;;17;C;D;;;;1;1;TOURAINE VAL DE LOIRE;;;;;;;;0;0;;370000259;0
ORG;2023;370000143;CLINIQUE DU VAL DE LOIRE;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;1;TOURAINE VAL DE LOIRE;;;;;0;;;1;0;;370000291;0
ORG;2023;370000150;CLINIQUE VELPEAU;0;;;0;;;0;;;0;;;0;;;0;;;17;;;0;;;0;;;;;;;0;;;0;0;;370000333;0
ORG;2023;370000184;A. N. A. S. LE COURBAT;;;;1;A;;;;;;;;;;;;;;18;C;;;;;1;1;TOURAINE VAL DE LOIRE;;;;;;;;0;0;;940805963;0
ORG;2023;370000218;CRF CLOS ST VICTOR - JOUÉ LÈS TOURS;0;;;1;A;;0;;;1;B;;0;;;0;;;0;;;0;;;1;1;TOURAINE VAL DE LOIRE;;;;;0;;;0;0;;450018106;0
ORG;2023;370000341;FONDATION L'ELAN RETROUVE CTRE MALVAU;0;A;;1;A;;;;;1;B;;;;;;;;32;A;;11;C;;1;1;TOURAINE VAL DE LOIRE;;;;;;;;1;0;;750721391;0
ORG;2023;370000374;CRF BEL AIR;;;;;;;1;B;;;;;;;;;;;64;C;;;;;1;1;TOURAINE VAL DE LOIRE;;;;;;;;0;0;;750721334;0
ORG;2023;370000531;CH DU CHINONAIS;;;;1;A;;;;;;;;1;A;;1;C;;8;C;;;;;;;;;;;;1;C;;;;;370000606;0
ORG;2023;370000861;CHRU BRETONNEAU - TOURS;;;;6;E;G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;370000481;0
ORG;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;;;;2;A;;;;;2;B;;;;;;;;125;C;;;;;;;;;;;;;;;0;1;2;370000564;0
ORG;2023;370000903;CH PAUL MARTINAIS - LOCHES;;;;2;A;A;;;;;;;;;;;;;1;D;;;;;;;;;;;;;;;1;;;370000614;0
ORG;2023;370000986;CH LOUIS SEVESTRE;;;;1;A;;;;;;;;;;;1;C;;5;C;;;;;;;;;;;;;;;0;0;;370000713;0
ORG;2023;370001109;CH DE LUYNES - ET;;;;4;A;B;;;;1;A;;;;;;;;26;A;C;;;;;;;;;;;;;;0;0;;370002701;0
ORG;2023;370001158;CH SAINTE MAURE DE TOURAINE;;;;2;A;D;;;;;;;;;;;;;12;C;D;;;;;;;;;;;;;;0;1;2;370004327;0
ORG;2023;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;;;;;;;;;;1;B;;;;;;;;2;C;A;;;;0;;;;;;;;;;0;0;;370001067;0
ORG;2023;370004301;USSR PERSONNES AGEES CH DE LOCHES;;;;2;A;A;;;;;;;;;;;;;1;D;;;;;;;;;;;;;;;1;;;370000614;0
ORG;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;;;;1;E;;;;;1;B;;2;A;;;;;;;;;;;0;;;;;;;1;;;0;0;;370007528;0
ORG;2023;370009938;HAD VAL DE LOIRE;;;;;;;;;;1;B;;;;;;;;2;D;;;;;1;1;TOURAINE VAL DE LOIRE;;;;;;;;0;0;;440052041;0
ORG;2023;370015976;CENTRE AMBULATOIRE DE TOURS;;;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;;;;;0;0;;370016065;0
ORG;2023;370100885;A.R.A.U.C.O. CHINON;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;0;0;;370001067;0
ORG;2023;370102659;SERVICE USLD PSY BATIMENT LE CEDRE;;;;;;;;;;;;;1;A;B;;;;;;;;;;1;1;TOURAINE VAL DE LOIRE;;;;;;;;0;0;;370013054;0
ORG;2023;370102832;A.R.A.U.C.O. PÔLE SANTÉ LEONARD VINCI;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;0;0;;370001067;0
ORG;2023;370103152;A.R.A.U.C.O. LOCHES;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;0;0;;370001067;0
ORG;2023;370103673;ASSAD HAD D'INDRE ET LOIRE;;;;;;;;;;2;B;A;;;;;;;3;C;A;;;;1;3;TOURAINE VAL DE LOIRE;LOIRET;EURE-ET-LOIRE;;;;;;0;1;2;370001638;0
ORG;2023;370104002;A.R.A.U.C.O. CHÂTEAU-RENAULT;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;0;0;;370001067;0
ORG;2023;370104804;A.R.A.U.C.O. NOTRE-DAME-D'OÉ;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;0;;370001067;0
ORG;2023;380000018;CH RHUMATOLOGIQUE D'URIAGE;;;;1;D;;;;;;;;;;;;;;1;C;;;;;1;1;ALPES DAUPHINÉ;;;;;;;;0;0;;380780023;0
ORG;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;;;;2;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;380780049;0
ORG;2023;380000042;CH YVES TOURAINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;380780056;0
ORG;2023;380000059;CH DE RIVES;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;380780072;0
ORG;2023;380000075;CH DE TULLINS SITE PERRET;;;;1;D;;;;;;;;;;;;;;3;A;;;;;;;;;;;;;;;0;1;1;380780098;0
ORG;2023;380000091;CH INTERCOMMUNAL VERCORS ISERE;;;;1;C;;;;;;;;1;D;;;;;71;;;;;;;;;;;;;;;;1;0;;380780171;0
ORG;2023;380000109;CH DE SAINT LAURENT DU PONT;;;;3;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;380780213;0
ORG;2023;380000125;CH DE SAINT GEOIRE EN VALDAINE;;;;2;A;A;;;;;;;;;;;;;;;;;;;1;1;ALPES DAUPHINÉ;;;;;;;;;;;380780239;0
ORG;2023;380000133;CH ALPES ISERE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;380780247;0
ORG;2023;380000166;CH LUZY DUFEILLANT;;;;2;A;;;;;;;;1;B;;;;;;;;;;;1;1;VAL RHÔNE CENTRE;;;;;;;;1;1;2;380781351;0
ORG;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;;;;2;A;;;;;;;;;;;;;;10;C;D;;;;;;;;;;;;;;1;1;1;380781435;0
ORG;2023;380000356;CH DE LA TOUR DU PIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;380782698;0
ORG;2023;380000364;CH DE MORESTEL;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;1;1;1;380782771;0
ORG;2023;380000729;AURAL - ROUSSILLON;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;0;0;;690796552;0
ORG;2023;380000828;CALYDIAL - CH DE VIENNE;;;;1;A;;;;;;;;1;B;;;;;7;C;;;;;0;;;;;;;;;;1;0;;690002225;0
ORG;2023;380000968;AURAL UNITE DIALYSE CH BOURGOIN;;;;;;;;;;;;;;;;;;;3;C;D;;;;0;;;;;;;;;;0;0;;690796552;0
ORG;2023;380005868;ANNEXE DU CTRE DE SOINS DE VIRIEU;;;;;;;;;;;;;;;;;;;6;C;A;;;;0;;;;;;;;;;0;0;;010783009;0
ORG;2023;380005918;KORIAN LES GRANGES;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;1;1;310025010;0
ORG;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;;;;2;A;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;1;1;380012609;0
ORG;2023;380017095;CRF ST VINCENT DE PAUL;;;;;;;;;;;;;;;;;;;7;D;C;;;;0;;;;;;;;;;0;0;;380017087;0
ORG;2023;380020123;CLINIQUE DES COTES DU RHONE;;;;;;;;;;;;;1;A;;;;;4;C;;;;;1;1;VAL RHÔNE CENTRE;;;;;;;;0;0;;380021139;0
ORG;2023;380024257;PSYPRO GRENOBLE;;;;;;;;;;;;;1;A;B;;;;4;;;;;;0;;;;;;;;;;1;0;;690048798;0
ORG;2023;380780197;CLINIQUE ST VINCENT DE PAUL MATERNITE;;;;1;C;;;;;;;;1;D;;;;;17;C;D;;;;1;1;NORD DAUPHINÉ;;;;;;;;0;1;2;380798173;0
ORG;2023;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;;;;;;;;;;;;;;;;;;;32;C;D;;;;0;;;;;;;;;;0;0;;380019224;0
ORG;2023;380780379;CENTRE DE PNEUMOLOGIE HENRI BAZIRE;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;;;;;0;0;;380798249;0
ORG;2023;380781138;CENTRE DE SOINS DE VIRIEU;;;;;;;;;;;;;;;;;;;8;C;A;;;;1;1;ALPES DAUPHINÉ;;;;;;;;0;0;;010783009;0
ORG;2023;380781369;LE MAS DES CHAMPS;;;;;;;;;;;;;;;;;;;5;C;A;;;;1;1;VAL RHÔNE CENTRE;;;;;;;;1;0;;010783009;0
ORG;2023;380784462;ETAB. DE SANTE MENTALE DE GRENOBLE;;;;;;;;;;;;;;;;;;;8;C;;;;;0;;;;;;;;;;0;0;;750005068;0
ORG;2023;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;;;;1;A;;;;;;;;;;;;;;6;C;A;;;;0;;;;;;;;;;0;0;;380793802;0
ORG;2023;380785840;USLD JEAN MOULIN DU CH DE BOURGOIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;380780049;0
ORG;2023;380785956;CLINIQUE DES CEDRES;0;;;2;E;G;0;;;0;;;1;A;;0;;;57;C;D;2;;;0;;;;;;;0;;;0;1;1;380795211;0
ORG;2023;380786442;CLINIQUE BELLEDONNE;;;;;;;;;;;;;1;D;;;;;11;D;;;;;0;;;;;;;;;;0;1;1;380798025;0
ORG;2023;380793810;AGDUC CENTRE DE DIALYSE MEYLAN;;;;;;;;;;;;;1;B;;;;;;;;;;;0;;;;;;;;;;0;0;;380793802;0
ORG;2023;380794297;FONDATION GEORGES BOISSEL;;;;1;A;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;380794297;0
ORG;2023;380795773;CTRE SOCIAL LUTTE CONTRE L'ISOLEMENT;;;;;;;;;;;;;;;;;;;;;;;;;1;1;ALPES DAUPHINÉ;;;;;;;;;;;380795765;0
ORG;2023;380798520;USLD DELPHINE NEYRET CH BOURGOIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;380780049;0
ORG;2023;380802512;USLD M.PHILIBERT SAINT MARTIN D'HERES;1;;;;;;;;;;;;;;;;;;2;;;;;;0;;;;;;;;;;0;0;;380793265;0
ORG;2023;380803965;AGDUC CENTRE DE DIALYSE VOIRON;;;;1;A;;;;;;;;;;;;;;4;C;A;;;;0;;;;;;;;;;0;0;;380793802;0
ORG;2023;390000040;CH LONS;;;;4;D;;;;;4;A;;2;D;;;;;;;;;;;1;1;JURA;;;;;;;;0;1;1;390780146;0
ORG;2023;390000057;CH LEON BERARD MOREZ;;;;3;A;B;;;;2;A;;;;;;;;;;;;;;;;;;;;;;;;0;0;;390780153;0
ORG;2023;390000065;CH LOUIS JAILLON SAINT CLAUDE;;;;3;A;B;;;;3;A;;2;D;;1;C;;10;D;;;;;;;;;;;;3;C;D;0;0;;390780161;0
ORG;2023;390000073;CHI PAYS REVERMONT SITE SALINS;;;;;;;;;;1;B;;;;;;;;12;D;;;;;1;1;JURA;;;;;;;;0;;;390780179;0
ORG;2023;390000081;CHI PAYS REVERMONT SITE ARBOIS;;;;0;;;;;;2;B;A;;;;;;;12;D;;;;;1;1;JURA;;;;;;;;0;0;;390780179;0
ORG;2023;390000164;CHS SAINT YLIE JURA;;;;1;A;;;;;2;A;;;;;;;;;;;;;;1;1;CENTRE FRANCHE-COMTÉ;;;;;;;;0;0;;390780476;0
ORG;2023;390000172;CRCPFC LA GRANGE SUR LE MONT;;;;;;;;;;1;A;;;;;;;;32;C;D;;;;0;;;;;;;;;;1;1;2;250006335;0
ORG;2023;390000222;CH LOUIS PASTEUR DOLE;;;;;;;;;;2;A;;1;D;;;;;27;C;;;;;;;;;;;;;;;1;1;1;390780609;0
ORG;2023;390006740;UNITE DE DIALYSE LONS LE SAUNIER;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;0;;210012290;0
ORG;2023;390008019;CLINIQUE VAL JURA;;;;;;;;;;;;;;;;;;;;;;;;;1;2;JURA;CENTRE FRANCHE-COMTÉ;;;;;;;0;1;1;710016387;0
ORG;2023;390780559;CLINIQUE DU JURA;;;;;;;;;;2;A;;;;;;;;15;C;;;;;0;;;;;;;;;;0;1;2;390000180;0
ORG;2023;390780575;POLYCLINIQUE DU PARC;;;;;;;;;;;;;2;A;B;;;;;;;;;;0;;;;;;;;;;0;1;1;690046339;0
ORG;2023;390784833;EHPAD USLD ARMAND TRUCHOT CH DOLE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;390780609;0
ORG;2023;390786408;UNITE DE DIALYSE DE DOLE;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;0;;210012290;0
ORG;2023;400000105;CENTRE HOSPITALIER DAX;;;;;;;;;;;;;;;;4;C;;292;C;D;1;A;;;;;;;;;;;;1;1;1;400780193;0
ORG;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;;;;2;C;;;;;;;;;;;3;C;;108;A;C;1;F;;1;1;LANDES;;;;;;;;;1;1;400011177;0
ORG;2023;400000261;INSTITUT HÉLIO- MARIN LABENNE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;400780458;0
ORG;2023;400006607;USLD DE MORCENX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;400011177;0
ORG;2023;400011201;ANT. AUTODIALYSE NEPHROCARE-AIRE/ADOUR;;;;;;;;;;;;;;;;;;;1;C;C;;;;0;;;;;;;;;;1;0;;640017612;0
