BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2023;310000310;CH COMMINGES PYRENEES SITE ST PLANCARD;310780671;1.5;0.5;1;0.55;68;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;01/01/2012;56;45;0;;;;;;;2;;;2;;0.3;;;0.95;;0;;;;0;;;;0;;;;0;;;1;;0;;;;1;318;90;;0.3;0;;;;
PN;2023;310000336;CH REVEL;310780713;0.2;0.6;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;16;9;5047;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310000369;CH GERARD MARCHANT TOULOUSE;310780754;0.8;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.2;266;;1;1584;343;;2.7;0;;;;
PN;2023;310000427;SA AUFRERY;310000427;0.4;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310005459;HAD SANTE RELAIS DOMICILE;310021886;0.2;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310006473;NEPHROCARE OC UAD RIEUX VOLVESTRE;310002712;0.1;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310011838;CL NEPHRO ST EXUPERY UDM CORNEBARRIEU;310000617;0.03;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310013628;CH MURET;310786256;1.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;01/01/2012;507;283;1;84;2;2;;3;2;;;;;;0.4;0.4;0;1.21;0.52;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310014329;SSR BASSE VISION A MATHIS ST GAUDENS;310781562;0.1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310016977;HOPITAUX MERE & ENFANTS CHU TOULOUSE;310781406;2.36;0.59;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;4.3;0;;;;0;;;;;0;;;;
PN;2023;310018684;CL NEPHRO ST EXUPERY UAD TLS SANS;310000617;0.03;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310019351;HOPITAL LARREY CHU TOULOUSE;310781406;0.75;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;1;1873;484;45;2.5;0;;;;
PN;2023;310020938;CL SMR VAL DE SAUNE QUINT FONSEGRIVES;310025010;0.2;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310021571;CL DES MINIMES TOULOUSE;310021563;0.8;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;08/12/2023;50;45;0;25;;;;;;2;1;1;1;1;0.5;0.25;0.25;0.25;0.25;1;11;75;3995;1;14;8;4960;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310022298;HOPITAL GARONNE CHU TOULOUSE;310781406;0.39;0.13;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;105;4304;1;10;8;3650;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310022330;GCS DIALYSE COMMINGES UDM DD STGAUDENS;310022322;0.03;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310023007;CL LA RECOUVRANCE;810005678;0.1;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310025333;ONCOPOLE CHU TOULOUSE;310781406;0.31;0.16;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.4;0;;;;0;;;;;0;;;;
PN;2023;310026083;CL RIVE GAUCHE TOULOUSE;310026075;0.8;0.33;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2;1;1.01;49;0;0;;;;;0;;;;
PN;2023;310026612;CL NEPHRO ST EXUPERY UDM UNION ST JEAN;310000617;0.03;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310026927;CL CAPIO LA CROIX DU SUD QUINT FONSEGR;310026794;1.5;1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.5;0;;;;1;39;37;30;2;0;;;;
PN;2023;310031414;CL NEPHRO ST EXUPERY UAD QUINT;310000617;0.03;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310780119;CL DE MONTBERON;310000047;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310780143;CL DU CHATEAU DE SEYSSES;920030269;1.2;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310780150;CL MEDIPOLE GARONNE TOULOUSE;310788799;0.6;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310780234;CL DU CABIROL COLOMIERS;920030871;0.4;0.6;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310780259;CL PASTEUR TOULOUSE;310000096;2;0.9;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.1;0;;;;0;;;;;0;;;;
PN;2023;310780283;CL DE L'UNION SAINT JEAN;310000112;1;0;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2023;310780358;MAISON DE SANTE DE MAILHOL LABASTIDE;310000146;0.2;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310780366;CL MONIE VILLEFRANCHE DE LAURAGAIS;310000153;0.5;0.15;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310780374;CL DU CHATEAU DE VERNHES BONDIGOUX;310000161;0.5;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310780382;CL AMBROISE PARE TOULOUSE;310000179;1.3;2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.5;0;;;;1;122;80;3;0.8;0;;;;
PN;2023;310780481;MECS CASTELNOUVEL LEGUEVIN UGECAM;340015171;0.6;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310781000;CL DES CEDRES CORNEBARRIEU;310788880;1.5;0.2;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;3.4;0;;;;1;;159;;2;0;;;;
PN;2023;310781067;HOPITAL JOSEPH DUCUING TOULOUSE;310788898;0.6;0.22;1;3.25;1834;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;1;3.4;250;58;1;2650;1094;40;0.5;0;;;;
PN;2023;310781125;CL ST ROCH FRONTON;310000419;0.25;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310781174;CL BLAGNAC;310025010;0.2;0.07;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310781422;CENTRE PAUL DOTTIN RAMONVILLE ST AGNE;310781562;0.43;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310781430;CTRE POST CURE ROUTE NOUVELLE TOULOUSE;310788906;0.04;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310781505;CL D'OCCITANIE MURET;310000492;1.8;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.5;0;;;;1;1924;499;90;;0;;;;
PN;2023;310781695;POLYCL MEDICALE DE LA LEZE;920030269;0.25;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310781984;CL DE VERDAICH GAILLAC TOULZA;310014378;0.28;0.2;1;1.2;50;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;12;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310782016;CL NEPHRO ST EXUPERY TOULOUSE;310000617;0.1;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310782065;AAIR UDM TOULOUSE LE GOFF;310000633;0.6;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310782339;CRF LA FONTAINE SALEE CHU TOULOUSE;310781406;0.04;0.07;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310782347;ONCOPOLE CLAUDIUS REGAUD TOULOUSE;310789136;1;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.87;0;;;;1;348;111;;0.52;1;1701;0;7.22;0.62
PN;2023;310782396;CL SSR KORIAN ESTELA TOULOUSE;310025010;0.2;0.15;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310782446;ARSEAA;310782446;0.1;0.06;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310783048;HOPITAL PURPAN CHU TOULOUSE;310781406;2.36;0.59;0;;;;;0;0;;;;;;;;;0;;;1;2184;1107;1;1;1;01/01/1985;1276;476;1;90;;;;1;1;1;;1;2;0;0.05;;0.05;1.9;1;0;;;;0;;;;0;;;;0;;;1;0.1;1;3.32;1363;713;1;1083;685;21;2.75;1;7801;;9.66;
PN;2023;310783055;HOPITAL DE RANGUEIL CHU TOULOUSE;310781406;2.28;0.46;0;;;;;0;1;;8320;2584;0;;746;2362;16;1;706;2045;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.3;0;;;;0;;;;;0;;;;
PN;2023;310783063;HOPITAL LA GRAVE CHU TOULOUSE;310781406;0.12;0.06;1;17.11;9713;1;;0;0;;;;;;;;;0;;;1;1781;948;1;5;1;25/05/2005;2817;1482;0;65;;;;8;2;;;;1;1;;;;8.53;2.03;0;;;;0;;;;0;;;;1;45;;0;;0;;;;0;;;;;0;;;;
PN;2023;310783097;CENTRE DE SANTE MENTALE MGEN TOULOUSE;750005068;0.15;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310784558;CRF LES HOPITAUX DE LUCHON;310180013;0.5;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310784830;CRF LES GRANDS CEDRES CORNEBARRIEU;310788880;1.5;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310786389;CL DES PYRENEES COLOMIERS;310001433;1;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310786702;SSR DOMAINE DE LA CADENE TOULOUSE;750043713;0.05;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;1;10/09/2023;30;15;1;15;1;;;;;;;;;;;;;;;1;10;77;2822;1;14;12;3597;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310790472;CL ST ORENS SAINT ORENS DE GAMEVILLE;310790464;0.13;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;12;3;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310792635;ETAB DE SOINS DE SUITE LE MARQUISAT;310002191;1;1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310792874;POUPONNIERE A BOUSQUAIROL VILLENEUVE T;310788997;0.06;0.04;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310793401;CL NEPHRO ST EXUPERY UAD BESSIERES;310000617;0.03;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310793419;CL NEPHRO ST EXUPERY UDM UAD ST GAUDEN;310000617;0.03;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310793435;CL NEPHRO ST EXUPERY UAD VILLEFRANCHE;310000617;0.03;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310793807;CL NEPHRO ST EXUPERY UAD BRAX;310000617;0.03;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310794094;USLD LES JARDINS DES SILOS CH MARCHANT;310780754;1.25;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;14;4;4555;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310794417;NEPHROCARE OC CENTRE UAD UDM DD MURET;310002712;0.2;0.5;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310794532;CL NEPHRO ST EXUPERY UAD TLS BASSO;310000617;0.03;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310795463;CENTRE DE POST CURE APRES TOULOUSE;310785068;0.1;0.05;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;310796768;CL NEPHRO ST EXUPERY UAD LUCHON;310000617;0.03;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;320000086;CH AUCH EN GASCOGNE;320780117;4.21;1.95;1;0.8;240;1;0;1;0;;;;;;;;;0;;;0;;;1;2;1;18/12/2023;248;181;0;60;0;0;0;0;0;4;1;3;1;0;0.67;0.2;0.47;0.5;0;1;10;1;11;0;;;;0;;;;0;;;1;18.84;1;2.6;348;31;1;833;189;10;1.4;0;;;;
PN;2023;320000094;CHS DU GERS;320780125;1;0.3;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;320000102;CH CONDOM;320780133;0.1;;1;0.55;;1;0;0;0;;;;;;;;;0;;;0;;;1;1;0;;21;5;1;;0;;;;;1;;;1;1;0.05;;;0.05;0.05;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;320000110;EPS LOMAGNE SITE DE FLEURANCE;320004310;0.5;0.1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;320000128;CH GIMONT;320780158;0.2;0.09;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;320000144;CHI LOMBEZ SAMATAN;320780174;0.2;0.05;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;320000151;CH DE MAUVEZIN;320780182;0.2;0.12;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;320000169;CH MIRANDE;320780190;0.02;0.18;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;320000177;CH NOGARO;320780208;0.2;0.01;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;320000185;CH DE VIC FEZENSAC;320780216;0.1;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;320004930;POLE DE SANTE LA REVISCOLADA MONTEGUT;320000565;0.36;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;1;1;0;;523;504;1;2;2;1;1;6;2;;;;;;0.06;0.03;0.03;0.11;0.05;0;;;;0;;;;1;15;29;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;320780109;CL PSY D'EMBATS AUCH;320000078;0.09;0.09;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;320780323;CTRE PEDIA ST JACQUES MPR MONTEGUT;750810590;0.3;0.02;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;330000217;MAISON DE SANTE MARIE GALENE;330780347;0.3;;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;330000332;HOPITAL SUBURBAIN DU BOUSCAT;330780545;0.6;0.2;0;;;;;0;0;;;;;;;;;0;;;0;;;1;2;1;13/12/2005;755;243;1;135;;;;2;2;3;2;1;4;1;1.5;0.9;0.6;3.7;2.5;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;3165;798;30;3.2;0;;;;
PN;2023;330000340;MSP BORDEAUX BAGATELLE;330780552;2;0.5;1;1.52;139;1;0;0;0;;;;;;;;;0;;;0;;;1;1;1;10/01/2006;527;188;1;180;1;1;;1;1;;;;1;1;1;1;;0.8;0.8;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;1;593;;0.9;0.7
PN;2023;330000555;CENTRE HOSPITALIER D'ARCACHON;330781204;1.97;0.2;1;2.25;236;0;0;0;0;;;;;;;;;0;;;0;;;1;1;1;01/01/2008;668;387;0;120;5;1;4;2;1;2;;2;2;1;1.11;0.9;0.21;1.6;1;0;;;;0;;;;0;;;;0;;;0;;1;2.1;535;205;1;4320;816;60;2.55;0;;;;
PN;2023;330000571;CH DE LA HAUTE GIRONDE;330781220;1;0.1;1;3.05;293;;;;0;;;;;;;;;0;;;0;;;1;1;1;29/12/2023;151;47;0;117;3;;;3;1;;;;;;0.45;;;1.19;1;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;1980;397;18;1.55;0;;;;
PN;2023;330000589;CH SUD GIRONDE - SITE LANGON;330027509;1.28;0.6;1;1.35;495;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.58;61;0;1;5185;770;8;9.15;0;;;;
PN;2023;330000597;CH SUD GIRONDE - SITE LA REOLE;330027509;;0.39;0;;;;;0;0;;;;;;;;;0;;;0;;;1;4;1;01/01/2007;417;129;1;;;;;1;;1;;;2;2;0.5;;;1.73;1.23;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;330000605;CTRE HOSPIT.R.BOULIN-LIBOURNE;330781253;3.19;0.86;1;4.47;574;1;1;1;0;;;;;;;;;0;;;0;;;1;1;1;01/03/2005;1075;425;0;130;0;0;0;2;1;1;1;0;2;2;0.8;0.8;0;2.39;1.39;0;;;;0;;;;0;;;;1;16;1258;1;1.57;1;3.94;237;40;1;2437;630;22;1.1;0;;;;
PN;2023;330000613;CENTRE HOSPITALIER STE FOY LA GRANDE;330781261;0.05;0.25;1;2.9;560;0;0;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;14;8;4915;0;;;;0;;;0;;0;;;;1;219;198;20;0.2;0;;;;
PN;2023;330000639;CH CHARLES PERRENS;330781287;1;0.5;1;1.08;129;;1;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.72;423;0;1;987;258;;6.01;0;;;;
PN;2023;330000647;CH DE CADILLAC;330781295;1.4;0.35;0;;;;;1;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.25;145;1;1;3475;491;6;7.89;0;;;;
PN;2023;330000662;INSTITUT BERGONIE;330781329;1.5;1;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;3.78;0;;;;1;315;144;17;0.22;1;824;;8.01;1.36
PN;2023;330005182;USLD DU CENTRE DE SOINS PODENSAC;330792862;0.1;0.2;0;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;14;6;5087;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;330007410;ANTENNE AUTODIALYSE ET UDM CA3D;330007386;0.1;0.1;0;;;;;0;0;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2023;330007436;ANTENNE AUTODIALYSE PBNA - BORDEAUX;330000274;0;0.4;0;;;;;0;0;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
