BOR;AN;FI;RS;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;EFFLIB_PKT;ETPSAL_PKT;EFFLIB_MED;ETPSAL_MED;GAR_SEN;AST_SEN;EFFLIB_PNM;ETPSAL_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_REE;ETP_EDU
PSY;2023;350000162;CHIRC SITE REDON;350000048;GEN;;1;;;18;3;0;;;;7284;12;;;322;5789;1095;;;;;1608;;;1;1;2;9390;2;3702;2406;391;823;;2001;1617;;4.57;;;0;1;;67.04;40.42;6.53;5.16;0.4;2.12
PSY;2023;350000162;CHIRC SITE REDON;350000048;TOT;1;;;0;18;3;0;;;;7284;12;;;322;5789;1095;;;;;1608;;;1;1;2;9390;2;3702;2406;391;823;;2001;1617;;4.57;;;;;;67.04;40.42;6.53;5.16;0.4;2.12
PSY;2023;350000337;C.H. GUILLAUME REGNIER RENNES;350000246;GEN;;9;;;477;49;3;;;;183271;250;12;10;6209;163211;5226;778;;;;14305;0;0;14;68;14;100947;33509;20890;17961;5838;13276;;20846;16273;;49.88;;4.91;1;1;;946.31;569.7;188.33;38.22;14.39;31.34
PSY;2023;350000337;C.H. GUILLAUME REGNIER RENNES;350000246;INF;;3;;;49;4;;;;;15005;153;4;;1644;7956;0;;;;;7688;0;;23;31;13;43612;10756;1206;863;26;1384;223;5840;4947;;28.28;;0.05;1;1;;313.48;152.9;32.39;45.33;25.92;22.49
PSY;2023;350000337;C.H. GUILLAUME REGNIER RENNES;350000246;PEN;;;;;40;;;;;;14600;20;;;259;10263;;;;;;781;;;;;;;;;103;;;;1429;1185;;7.43;;0.6;;;;93.83;55.01;18.31;6.67;0.8;1
PSY;2023;350000337;C.H. GUILLAUME REGNIER RENNES;350000246;TOT;1;;13;1;566;53;3;;;;212876;423;16;10;8112;181430;5226;778;;;;22774;0;0;37;99;27;144559;44265;22096;18927;5864;14660;223;27412;22405;;85.59;;5.56;;;;1353.62;777.61;239.03;90.22;41.11;54.83
PSY;2023;350002119;CLINIQUE DU MOULIN;350000386;GEN;;;;;85;;;;;;31025;12;;;510;28957;;;;;;4658;;;;;;;;;;;;;441;0;4;0.5;;0.5;0;0;;;22.95;6.6;2.13;2.2;1.95
PSY;2023;350002119;CLINIQUE DU MOULIN;350000386;TOT;0;;;0;85;;;;;;31025;12;;;510;28957;;;;;;4658;;;;;;;;;;;;;441;;4;0.5;;0.5;;;;;22.95;6.6;2.13;2.2;1.95
PSY;2023;350002176;CLINIQUE DE L'ESPERANCE;350000402;GEN;;;;;82;;;;;;29930;18;;;718;26276;;;;;;2836;;;;;;;;;;;;;631;0;7;;1;1.42;0;0;3;36.13;20.2;11.08;1.82;1.36;1.67
PSY;2023;350002176;CLINIQUE DE L'ESPERANCE;350000402;TOT;0;;;0;82;;;;;;29930;18;;;718;26276;;;;;;2836;;;;;;;;;;;;;631;;7;;1;1.42;;;3;36.13;20.2;11.08;1.82;1.36;1.67
PSY;2023;350002234;CLINIQUE FSEF RENNES BEAULIEU;750720575;GEN;;;;;10;;;;;;2360;10;;;104;2079;;;;;;1588;;;;;;;;;;;;;59;;;1.5;;;0;0;;7.43;6.19;0;0.98;0.03;0.14
PSY;2023;350002234;CLINIQUE FSEF RENNES BEAULIEU;750720575;TOT;0;;;0;10;;;;;;2360;10;;;104;2079;;;;;;1588;;;;;;;;;;;;;59;;0;1.5;0;0;;;0;7.43;6.19;0;0.98;0.03;0.14
PSY;2023;350002754;CENTRE RÉADAPTATION ESCALE THÉBAUDAIS;440042844;GEN;;;;;;;;30;;;;15;2;;;;;;8965;;;3617;0;;;;1;;;897;;;;;103;53;;1;;;0;0;;14.72;12.82;;;;1.9
PSY;2023;350002754;CENTRE RÉADAPTATION ESCALE THÉBAUDAIS;440042844;TOT;0;;;0;;;;30;;;;15;2;;;;;;8965;;;3617;0;;;;1;;;897;;;;;103;53;;1;;;;;;14.72;12.82;;;;1.9
PSY;2023;350054680;POLYCLINIQUE SAINT LAURENT;220020739;GEN;;;;;77;;;;;;28105;12;;;879;25826;;;;;;1988;;;;;;;;;;;;;682;0;4;;;1.4;0;1;;40.96;27.5;9.61;1.75;1.1;1
PSY;2023;350054680;POLYCLINIQUE SAINT LAURENT;220020739;TOT;0;;;0;77;;;;;;28105;12;;;879;25826;;;;;;1988;;;;;;;;;;;;;682;;4;;;1.4;;;;40.96;27.5;9.61;1.75;1.1;1
PSY;2023;350055547;SAS UNITÉ DE JOUR PÉRINATALITÉ;350055539;INF;;;;;;;;;;;;20;;;;;;;;;;75;;;;;;;;;;;;;25;;1;;;;0;0;;1.33;0.57;;0.28;0.34;0.34
PSY;2023;350055547;SAS UNITÉ DE JOUR PÉRINATALITÉ;350055539;TOT;0;;;0;;;;;;;;20;;;;;;;;;;75;;;;;;;;;;;;;25;;1;;;;;;;1.33;0.57;;0.28;0.34;0.34
PSY;2023;360000137;CH CHATEAUROUX;360000053;GEN;;3;;;115;;15;;;;50165;22;9;;1255;36982;;4261;;;;920;70;;6;;6;18277;470;8480;311;1546;41;7;3834;3084;;10.2;;;;;;234.32;72.94;56.15;12.15;3.38;8.17
PSY;2023;360000137;CH CHATEAUROUX;360000053;INF;;1;;;;4;;;;;;33;;;;0;63;;;;;2138;;;7;1;9;3909;6932;15549;4;8;88;0;1388;1011;;1;;;;;;63.92;22.04;1;5.77;2.25;17.68
PSY;2023;360000137;CH CHATEAUROUX;360000053;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7022;;;;785;770;;0.62;;;;;;9.48;5.8;0;2;0;1
PSY;2023;360000137;CH CHATEAUROUX;360000053;TOT;1;;9;1;115;4;15;;;;50165;55;9;;1255;36982;63;4261;;;;3058;70;;13;1;15;22186;7402;24029;7337;1554;129;7;6041;4932;;11.82;;;;;;307.72;100.78;57.15;19.92;5.63;26.85
PSY;2023;370000119;CLINIQUE VONTES;370013062;GEN;;;;;149;;;;;;54385;;;;1729;54276;;;;;;;;;;;;;;;;;;;1729;;7;;;0.8;1;0;9;133;54;7.3;1;0.6;4.5
PSY;2023;370000119;CLINIQUE VONTES;370013062;TOT;0;;;0;149;;;;;;54385;;;;1729;54276;;;;;;;;;;;;;;;;;;;1038;;7;;;0.8;;;9;133;54;7.3;1;0.6;4.5
PSY;2023;370000127;CLINIQUE RONSARD;370000259;GEN;;;;;96;;;;;;34440;30;10;;840;33788;;;;;;10624;652;;;;;;;;;;;;840;;4;0.46;1;0.59;0;0;0;49.32;22.98;8.86;2.36;1.61;3.33
PSY;2023;370000127;CLINIQUE RONSARD;370000259;TOT;0;;;0;96;;;;;;34440;30;10;;840;33788;;;;;;10624;652;;;;;;;;;;;;840;;4;0.46;1;0.59;;;0;49.32;22.98;8.86;2.36;1.61;3.33
PSY;2023;370000143;CLINIQUE DU VAL DE LOIRE;370000291;GEN;;;;;61;0;0;0;0;0;22265;12;0;0;479;19131;0;0;0;0;0;2681;0;0;0;0;0;0;0;0;0;0;0;0;426;0;3;0;1;0;0;1;0;24.25;18.99;5;0.51;0;1.4
PSY;2023;370000143;CLINIQUE DU VAL DE LOIRE;370000291;TOT;0;;;0;61;0;0;0;0;0;22265;12;0;0;479;19131;0;0;0;0;0;2681;0;0;0;0;0;0;0;0;0;0;0;0;426;0;3;0;1;0;;;0;24.25;18.99;5;0.51;0;1.4
PSY;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;INF;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;13459;;;190;;3012;37;1600;1590;;3.8;;0.2;;;0;16.41;6.16;0.99;4.95;3.31;1.01
PSY;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;TOT;1;;;0;;;;;;;;;;;;;;;;;;;;;1;;;13459;;;190;;3012;37;1600;1590;;3.8;;0.2;;;0;16.41;6.16;0.99;4.95;3.31;1.01
PSY;2023;370000531;CH DU CHINONAIS;370000606;GEN;;1;;;34;0;3;0;0;0;14923;30;0;1;479;10225;;561;;;;3423;0;2130;2;;1;2249;;2142;2594;56;424;;1102;728;;3.73;;1;0;1;;67.31;47.13;4.47;1.99;0.99;1.84
PSY;2023;370000531;CH DU CHINONAIS;370000606;INF;;1;;;12;0;;;0;0;2220;41;1;0;259;959;;;;;;9039;12;;6;;1;19901;;628;15;78;1;6;1517;1391;;7.79;;1.75;0;0;;125.47;29.08;29.53;12.51;9.58;17.47
PSY;2023;370000531;CH DU CHINONAIS;370000606;TOT;1;;0;0;46;0;3;0;0;0;17143;71;1;1;738;11184;;561;;;;12462;12;2130;8;;2;22150;;2770;2609;134;425;6;2619;2119;;11.52;;2.75;;;;192.78;76.21;34;14.5;10.57;19.31
PSY;2023;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;GEN;;1;;;50;;;;;;17520;15;;;280;14842;;;;;;1577;;;1;;1;7120;;429;749;55;172;;1052;830;;5.23;;0.15;0;1;;56.33;39.53;11.86;2.81;0.21;1.92
PSY;2023;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;TOT;1;;1;0;50;;;;;;17520;15;;;280;14842;;;;;;1577;;;1;;1;7120;;429;749;55;172;;1052;830;;5.23;;0.15;;;;56.33;39.53;11.86;2.81;0.21;1.92
PSY;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;GEN;;1;;;54;;;;;;19710;41;;;482;11309;;;;;;5296;;;1;1;;14123;11685;;6515;3;176;;2655;2143;;13.08;;5.97;;;0;112.94;80.68;2.39;7.06;1.3;5.78
PSY;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;INF;;1;;;;;;;;;;34;;;;;;;;;;3676;;;;1;1;;4566;1524;10;;;23;199;117;;1.59;;;;;0;27.55;13.2;0;2.18;2.19;6.47
PSY;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;TOT;1;;;0;54;;;;;;19710;75;;;482;11309;;;;;;8972;;;1;2;1;14123;16251;1524;6525;3;176;23;2854;2260;;14.67;;5.97;;;0;140.49;93.88;2.39;9.24;3.49;12.25
PSY;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;GEN;;;;;7;;;;;;2555;15;;;40;645;;;;;;3041;;;;1;;;192;;;;;;204;136;;;;;;;;;;;;;
PSY;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;INF;;1;;;;;;;;;;;;;;;;;;;;;;;1;;1;11452;;1362;745;7;24;47;1340;1241;;4.57;;;0;0;;44;14.71;6.32;11.33;7.86;3.78
PSY;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;TOT;1;;;0;7;;;;;;2555;15;;;40;645;;;;;;3041;;;1;1;1;11452;192;1362;745;7;24;47;1384;1241;;4.57;;;;;;44;14.71;6.32;11.33;7.86;3.78
PSY;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;GEN;;1;;;0;0;0;0;0;0;0;15;0;1;0;0;0;0;0;0;0;3006;0;1247;1;0;1;6947;0;883;940;196;78;0;791;750;;0.85;;;0;0;;17.76;12.76;;2.5;;0.7
PSY;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;TOT;1;;0;0;0;0;0;0;0;0;0;15;0;1;0;0;0;0;0;0;0;3006;0;1247;1;0;1;6947;0;883;940;196;78;0;791;750;;0.85;;;;;;17.76;12.76;;2.5;;0.7
PSY;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;GEN;;2;;;108;;;;;;39420;60;;;907;31805;;;;;;9696;;;2;2;1;10751;6011;3495;14517;2;51;;1911;1252;;9.8;;2.88;;;;176.82;127.23;7.72;8.38;2.47;7.98
PSY;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.43;;1.6;;;;7.44;5.34;0;2;0.1;0
PSY;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;TOT;1;;;1;108;;;;;;39420;60;;;907;31805;;;;;;9696;;;2;2;1;10751;6011;3495;14517;2;51;;1911;1252;;11.23;;4.48;;;;184.26;132.57;7.72;10.38;2.57;7.98
PSY;2023;370005050;CENTRE PSY.UNIVERSITAIRE-CHRU TOURS;370000481;GEN;;1;;;48;;;;;;17520;;;;795;14782;;;;;;;;;;1;;;6986;;136;1;1845;;2432;1918;;3.93;;;;;;47;38.78;0;2.15;0.14;0
PSY;2023;370005050;CENTRE PSY.UNIVERSITAIRE-CHRU TOURS;370000481;INF;;;;;12;;;;;;4380;;;;172;3798;;;;;;;;;;1;;;309;;245;;;;306;176;;2.32;;;;;;18.78;15.57;0;0.52;0.21;0.54
PSY;2023;370005050;CENTRE PSY.UNIVERSITAIRE-CHRU TOURS;370000481;TOT;1;;1;0;60;;;;;;21900;;;;967;18580;;;;;;;;;;2;;;7295;;381;1;1845;;2738;2094;;6.25;;;;;;65.78;54.35;0;2.67;0.35;0.54
PSY;2023;370015976;CENTRE AMBULATOIRE DE TOURS;370016065;GEN;;;;;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;3783;0;0;0;0;0;0;0;0;0;0;0;0;193;0;6;0;0;0;0;0;6;6.15;4.21;0;1;0;0.94
PSY;2023;370015976;CENTRE AMBULATOIRE DE TOURS;370016065;TOT;0;;;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;3783;0;0;0;0;0;0;0;0;0;0;0;0;193;0;6;0;0;0;;;6;6.15;4.21;0;1;0;0.94
PSY;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;INF;;1;;;;;;;;;;34;;;;;;;;;;1916;;;9;;1;7561;;717;;;;;1464;1448;;1.3;;;0;1;;65.79;19.43;6.94;17.67;6.24;14.17
PSY;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;TOT;1;;;0;;;;;;;;34;;;;;;;;;;1916;;;9;;1;7561;;717;;;;;1464;1448;;1.3;;;;;;65.79;19.43;6.94;17.67;6.24;14.17
PSY;2023;380000067;HOPITAL NORD - CHU38;380780080;GEN;;1;;;16;;;;;;5806;5;;;355;6006;;;;;;438;;;;7;;;4255;;;;1582;;2275;1958;0;6.65;;;0;1;;47.42;23.39;5.58;6.35;1.5;0.83
PSY;2023;380000067;HOPITAL NORD - CHU38;380780080;INF;;;;;12;;;;;;3956;1;1;;87;3308;;;;;;323;;;;2;;;3277;;;;0;;800;688;0;4.19;;;0;1;;30.35;14.87;6.1;2.31;1;1.05
PSY;2023;380000067;HOPITAL NORD - CHU38;380780080;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;7.17;5.24;0;0;0.13;0
PSY;2023;380000067;HOPITAL NORD - CHU38;380780080;TOT;1;;;0;28;;;;;;9762;6;1;;442;9314;;;;;;761;;;;9;;;7532;;;;1582;;3028;2628;0;10.84;;;;;;84.94;43.5;11.68;8.66;2.63;1.88
PSY;2023;380000133;CH ALPES ISERE;380780247;GEN;;10;;;269;18;0;0;0;0;100432;95;0;0;2242;99450;3260;0;0;0;0;10594;0;0;24;51;17;81228;11574;13861;5802;2791;9254;4;12163;10219;;44.54;;4.44;;;;753.8;445.19;94.1;74.97;14.09;42.29
PSY;2023;380000133;CH ALPES ISERE;380780247;INF;;4;;;10;0;;;0;0;3567;103;0;0;114;3188;0;;;0;0;13874;0;0;24;16;11;50966;972;13746;914;36;1;1024;5225;4844;;19;;1.82;;;;237.41;85.05;9.73;46.75;39.34;41.68
PSY;2023;380000133;CH ALPES ISERE;380780247;PEN;;;;;0;;;;;;0;14;;0;0;0;;;;;;2801;;0;;;;;;;10916;;;;1330;1290;;1.28;;0.22;;;;12.97;8.46;;3.51;;1
PSY;2023;380000133;CH ALPES ISERE;380780247;TOT;1;;6;1;279;18;0;0;0;0;103999;212;0;0;2356;102638;3260;0;0;0;0;27269;0;0;48;67;28;132194;12546;27607;17632;2827;9255;1028;20113;16030;;64.82;;6.48;;;;1004.18;538.7;103.83;125.23;53.43;84.97
PSY;2023;380024257;PSYPRO GRENOBLE;690048798;GEN;;;;;;;;;;;;20;;;;;;;;;;9161;;;;;;;;;;;;;420;;3;;;;0;0;15;11.74;4.17;1;4.29;2.13;0.15
PSY;2023;380024257;PSYPRO GRENOBLE;690048798;TOT;0;;;0;;;;;;;;20;;;;;;;;;;9161;;;;;;;;;;;;;420;;3;;;;;;15;11.74;4.17;1;4.29;2.13;0.15
PSY;2023;380780312;CLINIQUE FSEF GRENOBLE LA TRONCHE;750720575;GEN;;;;;100;;;;;;36500;32;;;522;25219;;;;;;4202;;;;;;;;;;;;;399;0;;6.41;;0.72;0;1;;96.09;54.51;6.65;5.35;2.25;4.24
PSY;2023;380780312;CLINIQUE FSEF GRENOBLE LA TRONCHE;750720575;TOT;0;;;0;100;;;;;;36500;32;;;522;25219;;;;;;4202;;;;;;;;;;;;;394;0;;6.41;;0.72;;;;96.09;54.51;6.65;5.35;2.25;4.24
PSY;2023;380784462;ETAB. DE SANTE MENTALE DE GRENOBLE;750005068;GEN;;;;;;;;;;;;24;;;;;;;;;;6078;;;;;;;;;;;;;196;77;;2;;;0;0;;8.15;4.8;;1.25;1.64;0.46
PSY;2023;380784462;ETAB. DE SANTE MENTALE DE GRENOBLE;750005068;TOT;0;;;0;;;;;;;;24;;;;;;;;;;6078;;;;;;;;;;;;;196;77;;2;;;;;;8.15;4.8;;1.25;1.64;0.46
PSY;2023;380794297;FONDATION GEORGES BOISSEL;380794297;GEN;;5;;;140;;16;;;;51100;60;2;;1930;36725;;4122;;;;8481;0;;7;8;6;46737;3521;7388;1763;266;2719;;6295;5207;;14.93;;7.78;0;0;;327.09;201.96;43.47;21.21;2.46;21.28
PSY;2023;380794297;FONDATION GEORGES BOISSEL;380794297;INF;;1;;;;;;;;;;;;;;;;;;;;;;;4;4;4;16400;1474;2349;608;29;25;71;1203;1203;;1.89;;0.68;0;0;;43.1;16.66;;9.57;4.76;9.19
PSY;2023;380794297;FONDATION GEORGES BOISSEL;380794297;TOT;1;;0;0;140;;16;;;;51100;60;2;;1930;36725;;4122;;;;8481;0;;11;12;10;63137;4995;9737;2371;295;2744;71;7465;6377;;16.82;;8.46;;;;370.19;218.62;43.47;30.78;7.22;30.47
PSY;2023;380795773;CTRE SOCIAL LUTTE CONTRE L'ISOLEMENT;380795765;GEN;;;;;;;;;;;;;;1;;;;;;;;;;80;;;1;;;4083;;;;;238;238;;0.1;;;;;;5.9;;;2;;1
PSY;2023;380795773;CTRE SOCIAL LUTTE CONTRE L'ISOLEMENT;380795765;TOT;1;;1;0;;;;;;;;;;1;;;;;;;;;;80;;;1;;;4083;;;;;238;238;;0.1;;;;;;5.9;;;2;;1
PSY;2023;390000164;CHS SAINT YLIE JURA;390780476;GEN;;4;;;181;;6;38;4;;68315;97;;3;1290;63240;0;877;9956;539;0;12683;0;753;11;15;6;26338;1801;1952;9819;1589;5164;0;7160;5453;;18.49;;12.76;1;1;;537.82;269.86;114.07;20.97;6.01;16.14
PSY;2023;390000164;CHS SAINT YLIE JURA;390780476;INF;;2;;;11;;;;;;4015;54;;;148;2995;0;;;0;0;4405;0;0;10;3;8;19986;616;3101;1385;73;1253;29;1552;1268;;4.52;;0.5;0;;;123.99;65.94;2.86;13.2;7.43;8.43
PSY;2023;390000164;CHS SAINT YLIE JURA;390780476;PEN;;;;;;;;;;;;;;;0;0;;;;;;0;;0;;;;;;;460;;;;125;116;;;;;;;;;;;;;
PSY;2023;390000164;CHS SAINT YLIE JURA;390780476;TOT;1;;1;1;192;;6;38;4;;72330;151;;3;1438;66235;0;877;9956;539;0;17088;0;753;21;18;14;46324;2417;5053;11664;1662;6417;29;8686;6697;;23.01;;13.26;;;;661.81;335.8;116.93;34.17;13.44;24.57
PSY;2023;390008019;CLINIQUE VAL JURA;710016387;GEN;;;;;36;;;;;;13140;;;;384;9560;;;;;;;;;;;;;;;;;;;301;;3;;;;0;0;;19.62;13.6;6.02;;;
PSY;2023;390008019;CLINIQUE VAL JURA;710016387;TOT;0;;;0;36;;;;;;13140;;;;384;9560;;;;;;;;;;;;;;;;;;;301;;3;;;;;;;19.62;13.6;6.02;;;
PSY;2023;400000105;CENTRE HOSPITALIER DAX;400780193;GEN;;1;;;15;;;;;;5475;20;;;462;5579;;;;;;2666;;;3;1;;21741;629;;3589;227;5066;;4352;4032;;7.11;;;0;1;;53.74;36.1;6.61;2.23;0.5;1.5
PSY;2023;400000105;CENTRE HOSPITALIER DAX;400780193;INF;;1;;;;;;;;;;23;;;;;;;;;;3668;;;3;1;2;8717;5821;4772;454;22;311;66;1624;1588;;4.46;;;0;1;;38.67;10.02;;7.25;8.23;6.98
PSY;2023;400000105;CENTRE HOSPITALIER DAX;400780193;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;11;11;;;;;;;;;;;;;
PSY;2023;400000105;CENTRE HOSPITALIER DAX;400780193;TOT;1;;;0;15;;;;;;5475;43;;;462;5579;;;;;;6334;;;6;2;2;30458;6450;4772;4055;249;5377;66;5868;5447;;11.57;;;;;;92.41;46.12;6.61;9.48;8.73;8.48
PSY;2023;400000113;CH MONT DE MARSAN - SITE DE STE ANNE;400011177;GEN;;3;;;108;4;24;0;0;0;39420;45;3;5;1182;41973;365;5840;0;0;0;6039;0;668;32;1;5;42434;94;5091;4529;1202;792;55;5852;5114;;8.98;;2.02;1;0;;270.41;131.71;74.46;5.91;5.39;16.02
PSY;2023;400000113;CH MONT DE MARSAN - SITE DE STE ANNE;400011177;INF;;1;;;12;;;;;;4380;27;0;0;142;2224;;;;;;4621;0;0;8;1;5;21304;18;7641;1050;113;100;280;1880;1719;;4.51;;;0;1;;75.45;24.55;15.05;7.78;2.49;13.18
PSY;2023;400000113;CH MONT DE MARSAN - SITE DE STE ANNE;400011177;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;785;;;;;;;;;0;0;0;0;0;0
PSY;2023;400000113;CH MONT DE MARSAN - SITE DE STE ANNE;400011177;TOT;1;;14;1;120;4;24;0;0;0;43800;72;3;5;1324;44197;365;5840;0;0;0;10660;0;668;40;2;10;63738;112;12732;5579;1315;892;335;7678;6491;;13.49;;2.02;;;;345.86;156.26;89.51;13.69;7.88;29.2
PSY;2023;400014072;HOPITAL DE JOUR CMPA;400014064;GEN;;;;;;;;;;;;20;;;;;;;;;;6953;;;;;;;;;;;;;311;;2;;;;0;0;;;5.81;;1;;0.5
PSY;2023;400014072;HOPITAL DE JOUR CMPA;400014064;TOT;0;;;0;;;;;;;;20;;;;;;;;;;6953;;;;;;;;;;;;;311;;2;;;;;;;;5.81;;1;;0.5
PSY;2023;400015533;HOPITAL DE JOUR HEGALDIA SUD LANDES;400015491;GEN;;;;;;;;;;;;10;;;;;;;;;;5469;;;;;;;;;;;;;313;;2;;;;0;0;;4.5;3.7;;0.8;;
PSY;2023;400015533;HOPITAL DE JOUR HEGALDIA SUD LANDES;400015491;TOT;0;;;0;;;;;;;;10;;;;;;;;;;5469;;;;;;;;;;;;;313;;2;;;;;;;4.5;3.7;;0.8;;
PSY;2023;400015863;CENTRE AMBULATOIRE BENESSE MAREMNE;400013801;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
PSY;2023;400015863;CENTRE AMBULATOIRE BENESSE MAREMNE;400013801;INF;;;;;;;;;;;;20;;;;;;;;;;646;;;;;;;;;;;;;126;;;;;;0;0;;7;5;;1;;1
PSY;2023;400015863;CENTRE AMBULATOIRE BENESSE MAREMNE;400013801;TOT;0;;;0;;;;;;;;20;;;;;;;;;;646;;;;;;;;;;;;;126;;1;;;;;;;7;5;;1;;1
PSY;2023;400780367;CLINIQUE FSEF AIRE-SUR-L'ADOUR;750720575;INF;;;;;65;;;;;;23725;5;5;;411;11625;;;;;;1764;0;;1;5;1;1300;183;4;69;0;0;3;279;137;;3.32;;1.23;0;1;;111.74;56.96;4.76;4.45;;10.52
PSY;2023;400780367;CLINIQUE FSEF AIRE-SUR-L'ADOUR;750720575;TOT;0;;;0;65;;;;;;23725;5;5;;411;11625;;;;;;1764;0;;1;5;1;1300;183;4;69;0;0;3;279;137;;3.32;;1.23;;;;111.74;56.96;4.76;4.45;;10.52
PSY;2023;400780375;CLINIQUE MAYLIS;400013801;GEN;;;;;71;;;;;;25915;20;;;632;23897;;;;;;6956;;;;;;;;;;;;;617;;4;;1;;0;1;;66;27;9;3;;0.8
PSY;2023;400780375;CLINIQUE MAYLIS;400013801;TOT;0;;;0;71;;;;;;25915;20;;;632;23897;;;;;;6956;;;;;;;;;;;;;617;;4;;1;;;;;66;27;9;3;;0.8
PSY;2023;410000020;CH BLOIS SIMONE VEIL;410000087;GEN;;1;;;50;2;;;;;18250;30;;1;538;10760;0;;;;;766;;466;1;1;1;9265;563;2245;1665;88;1473;;2568;2278;0;2.36;0;1.4;0;1;0;101.06;59.67;22.85;4.47;1.75;2
PSY;2023;410000020;CH BLOIS SIMONE VEIL;410000087;INF;;1;;;;;;;;;;6;;;;;;;;;;652;;;4;1;2;11961;426;2143;330;4;4150;14;1523;1378;0;3.51;0;1;0;1;0;51.04;17.11;2.32;12.7;9.36;7.4
PSY;2023;410000020;CH BLOIS SIMONE VEIL;410000087;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1663;;;;296;290;0;0.1;0;0;;;0;1.83;1;0;0.83;0;0
PSY;2023;410000020;CH BLOIS SIMONE VEIL;410000087;TOT;1;;0;1;50;2;;;;;18250;36;;1;538;10760;0;;;;;1418;;466;5;2;3;21226;989;4388;3658;92;5623;14;4161;3727;0;5.97;0;2.4;;;0;153.93;77.78;25.17;18;11.11;9.4
PSY;2023;410000046;CH ROMORANTIN-LANTHENAY;410000103;GEN;;1;;;49;14;;;;;17885;45;;;685;15022;2265;;;;;3490;;;3;1;1;3303;4596;3058;858;16;880;0;1957;1400;0;3.78;0;0;0;1;0;91.93;49.55;21.26;2;0;1.43
PSY;2023;410000046;CH ROMORANTIN-LANTHENAY;410000103;INF;;1;;;;;;;;;;25;;;0;0;0;;;;;2798;;;5;;5;8199;;2927;14;22;380;15;792;693;0;2.2;0;0;0;0;0;37.15;14.71;0.67;4.78;1.64;11.7
PSY;2023;410000046;CH ROMORANTIN-LANTHENAY;410000103;TOT;1;;0;0;49;14;;;;;17885;70;;;685;15022;2265;;;;;6288;;;8;1;6;11502;4596;5985;872;38;1260;15;2706;2053;0;5.98;0;0;;;0;129.08;64.26;21.93;6.78;1.64;13.13
PSY;2023;410000277;CLINIQUE DE COUR CHEVERNY;410000467;GEN;;;;;107;;;;;;39055;30;;;256;37773;;;;;;7630;;;;;;;;;;;;;577;;5;1.24;;0.82;0;0;;66.84;25.18;15.28;;6.29;7.21
PSY;2023;410000277;CLINIQUE DE COUR CHEVERNY;410000467;TOT;0;;;0;107;;;;;;39055;30;;;256;37773;;;;;;7630;;;;;;;;;;;;;577;;5;1.24;;0.82;;;;66.84;25.18;15.28;;6.29;7.21
PSY;2023;410000293;CLINIQUE DE CHAILLES;410000491;GEN;;;;;101;;;;;;36865;20;10;;840;37209;;;;;;7998;482;;;;;;;;;;;;229;;4;0.11;;0.9;0;0;;48.59;35.58;4.81;0;0;8.2
