BOR;AN;FI;RS;FI_EJ;PERSO;ETPSAL;EFFLIB;MOD;COMSMUR
URGENCES_P;2023;360000137;CH CHATEAUROUX;360000053;M9999;20.89;;;
URGENCES_P;2023;360000137;CH CHATEAUROUX;360000053;N1220;11.96;;;
URGENCES_P;2023;360000137;CH CHATEAUROUX;360000053;N2120;1.34;;;
URGENCES_P;2023;360000137;CH CHATEAUROUX;360000053;N2500;18.64;;;
URGENCES_P;2023;360000137;CH CHATEAUROUX;360000053;N2620;6.71;;;
URGENCES_P;2023;360000137;CH CHATEAUROUX;360000053;N3120;1.63;;;
URGENCES_P;2023;360000137;CH CHATEAUROUX;360000053;N9999;111.34;;;
URGENCES_P;2023;360000137;CH CHATEAUROUX;360000053;NINF;51.5;;;
URGENCES_P;2023;360000160;CH DU BLANC;360000053;M9999;2.67;;;1
URGENCES_P;2023;360000160;CH DU BLANC;360000053;N1220;1.5;;;1
URGENCES_P;2023;360000160;CH DU BLANC;360000053;N2120;0.8;;;1
URGENCES_P;2023;360000160;CH DU BLANC;360000053;N2500;10.87;;;
URGENCES_P;2023;360000160;CH DU BLANC;360000053;N3120;0.2;;;
URGENCES_P;2023;360000160;CH DU BLANC;360000053;N9999;27.39;;;
URGENCES_P;2023;360000160;CH DU BLANC;360000053;NINF;14.02;;;1
URGENCES_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;M9999;;9;;
URGENCES_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N1220;4;;;
URGENCES_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N2120;1.5;;;
URGENCES_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N2500;6.44;;;
URGENCES_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N3120;0.8;;;
URGENCES_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;N9999;31.84;;;
URGENCES_P;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;NINF;19.1;;;
URGENCES_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M1140;4.89;;;
URGENCES_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;M9999;9.1;;;
URGENCES_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2120;1;;;0
URGENCES_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N2500;15.39;;;
URGENCES_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N3120;1;;;
URGENCES_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;N9999;51.49;;;
URGENCES_P;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;NINF;26.49;;;0
URGENCES_P;2023;370000531;CH DU CHINONAIS;370000606;M9999;7.12;;3;1
URGENCES_P;2023;370000531;CH DU CHINONAIS;370000606;N2120;0.92;;;
URGENCES_P;2023;370000531;CH DU CHINONAIS;370000606;N2500;10.07;;;
URGENCES_P;2023;370000531;CH DU CHINONAIS;370000606;N3120;0.25;;;
URGENCES_P;2023;370000531;CH DU CHINONAIS;370000606;N9999;27.61;;;
URGENCES_P;2023;370000531;CH DU CHINONAIS;370000606;NINF;10.79;;;
URGENCES_P;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;M9999;6.47;;1;1
URGENCES_P;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N1220;2.93;;2;1
URGENCES_P;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N2120;0.6;;2;1
URGENCES_P;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N2500;8.75;;;
URGENCES_P;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;N9999;26.53;;;
URGENCES_P;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;NINF;14.25;;3;1
URGENCES_P;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;M9999;5.41;;1;1
URGENCES_P;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N1220;1.18;;;
URGENCES_P;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N2120;1;;;
URGENCES_P;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N2500;8.26;;;
URGENCES_P;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N3120;0.2;;;
URGENCES_P;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;N9999;21.92;;;
URGENCES_P;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;NINF;10.95;;;
URGENCES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M3020;2.27;;;
URGENCES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;M9999;17.95;;;0
URGENCES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N1220;2.07;;;0
URGENCES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2120;1.82;;;0
URGENCES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N2500;50.11;;;
URGENCES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N3120;1.5;;;
URGENCES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;N9999;122.62;;;
URGENCES_P;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;NINF;52.8;;;0
URGENCES_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;M9999;;5;;
URGENCES_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N1220;1.53;;;
URGENCES_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N2120;0.46;;;
URGENCES_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N2500;3.13;;;
URGENCES_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N3120;0.01;;;
URGENCES_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;N9999;22.51;;;
URGENCES_P;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;NINF;14.77;;;
URGENCES_P;2023;380000026;CH FABRICE MARCHIOL LA MURE;380780031;M9999;3.41;;;
URGENCES_P;2023;380000026;CH FABRICE MARCHIOL LA MURE;380780031;N2120;0.12;;;
URGENCES_P;2023;380000026;CH FABRICE MARCHIOL LA MURE;380780031;N2500;4.02;;;
URGENCES_P;2023;380000026;CH FABRICE MARCHIOL LA MURE;380780031;N9999;10.43;;;
URGENCES_P;2023;380000026;CH FABRICE MARCHIOL LA MURE;380780031;NINF;6.22;;;
URGENCES_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;M1140;0.86;;;0
URGENCES_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;M9999;10.88;;3;1
URGENCES_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2120;1;;;
URGENCES_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N2500;15.42;;;
URGENCES_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;N9999;58.62;;;
URGENCES_P;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;NINF;42.2;;;
URGENCES_P;2023;380000042;CH YVES TOURAINE;380780056;M9999;6.27;;;
URGENCES_P;2023;380000042;CH YVES TOURAINE;380780056;N1220;1;;;
URGENCES_P;2023;380000042;CH YVES TOURAINE;380780056;N2120;1;;;
URGENCES_P;2023;380000042;CH YVES TOURAINE;380780056;N2500;3.04;;;
URGENCES_P;2023;380000042;CH YVES TOURAINE;380780056;N9999;19.8;;;
URGENCES_P;2023;380000042;CH YVES TOURAINE;380780056;NINF;14.76;;;
URGENCES_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M1140;9.51;;2;1
URGENCES_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M3020;0.5;;;
URGENCES_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M9999;31.21;;2;1
URGENCES_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N1220;7.76;;;0
URGENCES_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2120;6.12;;;0
URGENCES_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2500;75.43;;;
URGENCES_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N3120;2.6;;;
URGENCES_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N9999;318.85;;;
URGENCES_P;2023;380000067;HOPITAL NORD - CHU38;380780080;NINF;137.95;;;0
URGENCES_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;M1140;2.05;;;0
URGENCES_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;M9999;12.69;;2;1
URGENCES_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N1220;2.5;;;1
URGENCES_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2120;0.79;;;1
URGENCES_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2500;14.15;;;
URGENCES_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N3120;0.4;;;
URGENCES_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N9999;65.34;;;
URGENCES_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;NINF;38.61;;;1
URGENCES_P;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;M1140;0.8;;;0
URGENCES_P;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;M9999;11.98;;;0
URGENCES_P;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;N2120;1.13;;;0
URGENCES_P;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;N2500;18.58;;;
URGENCES_P;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;N3120;1;;;
URGENCES_P;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;N9999;64.16;;;
URGENCES_P;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;NINF;41.31;;;0
URGENCES_P;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;M9999;9.9;0;;
URGENCES_P;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N1220;6;0;;
URGENCES_P;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2120;1;0;;
URGENCES_P;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2500;7.2;0;;
URGENCES_P;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N2620;5.4;0;;
URGENCES_P;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N3120;0.5;0;;
URGENCES_P;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;N9999;45.6;0;;
URGENCES_P;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;NINF;25.5;0;;
URGENCES_P;2023;380020123;CLINIQUE DES COTES DU RHONE;380021139;M9999;;6;;0
URGENCES_P;2023;380020123;CLINIQUE DES COTES DU RHONE;380021139;N1220;4;;;0
URGENCES_P;2023;380020123;CLINIQUE DES COTES DU RHONE;380021139;N2120;0.3;;;0
URGENCES_P;2023;380020123;CLINIQUE DES COTES DU RHONE;380021139;N2500;1;;;
URGENCES_P;2023;380020123;CLINIQUE DES COTES DU RHONE;380021139;N2620;0.5;;;0
URGENCES_P;2023;380020123;CLINIQUE DES COTES DU RHONE;380021139;N9999;16.8;;;
URGENCES_P;2023;380020123;CLINIQUE DES COTES DU RHONE;380021139;NINF;11;;;0
URGENCES_P;2023;380782722;HOPITAL SUD - CHU38;380780080;M9999;5;;;0
URGENCES_P;2023;380782722;HOPITAL SUD - CHU38;380780080;N2500;3;;;
URGENCES_P;2023;380782722;HOPITAL SUD - CHU38;380780080;N9999;24.85;;;
URGENCES_P;2023;380782722;HOPITAL SUD - CHU38;380780080;NINF;11.19;;;0
URGENCES_P;2023;380785956;CLINIQUE DES CEDRES;380795211;M9999;0;10;;
URGENCES_P;2023;380785956;CLINIQUE DES CEDRES;380795211;N1220;3;;;
URGENCES_P;2023;380785956;CLINIQUE DES CEDRES;380795211;N2120;1;;;
URGENCES_P;2023;380785956;CLINIQUE DES CEDRES;380795211;N2500;4;;;
URGENCES_P;2023;380785956;CLINIQUE DES CEDRES;380795211;N9999;22.5;;;
URGENCES_P;2023;380785956;CLINIQUE DES CEDRES;380795211;NINF;14.5;;;
URGENCES_P;2023;390000040;CH LONS;390780146;M9999;6;;;0
URGENCES_P;2023;390000040;CH LONS;390780146;N1220;0.8;;;0
URGENCES_P;2023;390000040;CH LONS;390780146;N2120;;;2;1
URGENCES_P;2023;390000040;CH LONS;390780146;N2500;10.94;;;
URGENCES_P;2023;390000040;CH LONS;390780146;N2620;;;2;1
URGENCES_P;2023;390000040;CH LONS;390780146;N9999;35.98;;;
URGENCES_P;2023;390000040;CH LONS;390780146;NINF;20.77;;2;1
URGENCES_P;2023;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;M9999;8.49;;3;1
URGENCES_P;2023;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;N1220;2.03;;3;1
URGENCES_P;2023;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;N2120;0.25;;2;1
URGENCES_P;2023;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;N2500;5.68;;;
URGENCES_P;2023;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;N9999;23.26;;;
URGENCES_P;2023;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;NINF;13.93;;3;1
URGENCES_P;2023;390000222;CH LOUIS PASTEUR DOLE;390780609;M9999;7.55;;2;1
URGENCES_P;2023;390000222;CH LOUIS PASTEUR DOLE;390780609;N1220;;;2;1
URGENCES_P;2023;390000222;CH LOUIS PASTEUR DOLE;390780609;N2120;;;2;1
URGENCES_P;2023;390000222;CH LOUIS PASTEUR DOLE;390780609;N2500;8.94;;;
URGENCES_P;2023;390000222;CH LOUIS PASTEUR DOLE;390780609;N9999;46.05;;;
URGENCES_P;2023;390000222;CH LOUIS PASTEUR DOLE;390780609;NINF;20.68;;2;1
URGENCES_P;2023;400000105;CENTRE HOSPITALIER DAX;400780193;M1140;0.06;;;
URGENCES_P;2023;400000105;CENTRE HOSPITALIER DAX;400780193;M3020;3.31;;;
URGENCES_P;2023;400000105;CENTRE HOSPITALIER DAX;400780193;M9999;16.38;;1;1
URGENCES_P;2023;400000105;CENTRE HOSPITALIER DAX;400780193;N1220;3.05;;;0
URGENCES_P;2023;400000105;CENTRE HOSPITALIER DAX;400780193;N2120;0.71;;;0
URGENCES_P;2023;400000105;CENTRE HOSPITALIER DAX;400780193;N2500;25.1;;;
URGENCES_P;2023;400000105;CENTRE HOSPITALIER DAX;400780193;N3120;0.4;;;
URGENCES_P;2023;400000105;CENTRE HOSPITALIER DAX;400780193;N9999;87.09;;;
URGENCES_P;2023;400000105;CENTRE HOSPITALIER DAX;400780193;NINF;49.03;;;0
URGENCES_P;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M1140;1.5;;;
URGENCES_P;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M3020;4.8;;;
URGENCES_P;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;M9999;19.64;0;3;1
URGENCES_P;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N1220;2.39;;;
URGENCES_P;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N2120;1.01;;;
URGENCES_P;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N2500;17.99;;;
URGENCES_P;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N2620;12.56;;;
URGENCES_P;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N3120;0.71;;;
URGENCES_P;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;N9999;66.59;;;
URGENCES_P;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;NINF;31.83;;;
URGENCES_P;2023;400015103;GCS PAYS DE L'ADOUR;400015095;M9999;1;6;;
URGENCES_P;2023;400015103;GCS PAYS DE L'ADOUR;400015095;N1220;1.7;;;
URGENCES_P;2023;400015103;GCS PAYS DE L'ADOUR;400015095;N2120;0.5;;;
URGENCES_P;2023;400015103;GCS PAYS DE L'ADOUR;400015095;N2500;5;;;
URGENCES_P;2023;400015103;GCS PAYS DE L'ADOUR;400015095;N3120;0.05;;;
URGENCES_P;2023;400015103;GCS PAYS DE L'ADOUR;400015095;N9999;14.75;;;
URGENCES_P;2023;400015103;GCS PAYS DE L'ADOUR;400015095;NINF;7.5;;;
URGENCES_P;2023;410000020;CH BLOIS SIMONE VEIL;410000087;M1140;1.14;0;;0
URGENCES_P;2023;410000020;CH BLOIS SIMONE VEIL;410000087;M9999;14.96;0;;0
URGENCES_P;2023;410000020;CH BLOIS SIMONE VEIL;410000087;N1220;0.21;0;3;1
URGENCES_P;2023;410000020;CH BLOIS SIMONE VEIL;410000087;N2120;1.04;0;;0
URGENCES_P;2023;410000020;CH BLOIS SIMONE VEIL;410000087;N2500;30.61;0;;
URGENCES_P;2023;410000020;CH BLOIS SIMONE VEIL;410000087;N9999;72.46;0;;
URGENCES_P;2023;410000020;CH BLOIS SIMONE VEIL;410000087;NINF;39.64;0;3;1
URGENCES_P;2023;410000038;CH VENDOME - MONTOIRE;410000095;M9999;6.67;0;3;1
URGENCES_P;2023;410000038;CH VENDOME - MONTOIRE;410000095;N1220;2;0;;0
URGENCES_P;2023;410000038;CH VENDOME - MONTOIRE;410000095;N2120;1.38;0;3;1
URGENCES_P;2023;410000038;CH VENDOME - MONTOIRE;410000095;N2500;16.47;0;;
URGENCES_P;2023;410000038;CH VENDOME - MONTOIRE;410000095;N2620;3.8;0;3;1
URGENCES_P;2023;410000038;CH VENDOME - MONTOIRE;410000095;N3120;1.06;0;;
URGENCES_P;2023;410000038;CH VENDOME - MONTOIRE;410000095;N9999;44.12;0;;
URGENCES_P;2023;410000038;CH VENDOME - MONTOIRE;410000095;NINF;16.83;0;;0
URGENCES_P;2023;410000046;CH ROMORANTIN-LANTHENAY;410000103;M9999;11.64;0;3;1
URGENCES_P;2023;410000046;CH ROMORANTIN-LANTHENAY;410000103;N1220;5.98;0;;0
URGENCES_P;2023;410000046;CH ROMORANTIN-LANTHENAY;410000103;N2120;2.42;0;3;1
URGENCES_P;2023;410000046;CH ROMORANTIN-LANTHENAY;410000103;N2500;13.41;0;;
URGENCES_P;2023;410000046;CH ROMORANTIN-LANTHENAY;410000103;N2620;10.62;0;3;1
URGENCES_P;2023;410000046;CH ROMORANTIN-LANTHENAY;410000103;N3120;0.43;0;;
URGENCES_P;2023;410000046;CH ROMORANTIN-LANTHENAY;410000103;N9999;51.62;0;;
URGENCES_P;2023;410000046;CH ROMORANTIN-LANTHENAY;410000103;NINF;18.76;0;3;1
URGENCES_P;2023;420000010;CH DE ROANNE;420780033;M1140;1.39;0;;0
URGENCES_P;2023;420000010;CH DE ROANNE;420780033;M3020;0.44;0;;
URGENCES_P;2023;420000010;CH DE ROANNE;420780033;M9999;15.32;0;3;1
URGENCES_P;2023;420000010;CH DE ROANNE;420780033;N1220;3.58;;;0
URGENCES_P;2023;420000010;CH DE ROANNE;420780033;N2120;1;;3;1
URGENCES_P;2023;420000010;CH DE ROANNE;420780033;N2500;9.64;;;
URGENCES_P;2023;420000010;CH DE ROANNE;420780033;N3120;0.88;;;
URGENCES_P;2023;420000010;CH DE ROANNE;420780033;N9999;57.11;;;
URGENCES_P;2023;420000010;CH DE ROANNE;420780033;NINF;34.85;;3;1
URGENCES_P;2023;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;M9999;10.54;0;3;1
URGENCES_P;2023;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;N1220;2.24;0;3;1
URGENCES_P;2023;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;N2120;1.29;0;2;1
URGENCES_P;2023;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;N2500;27.01;0;;
URGENCES_P;2023;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;N9999;83.21;0;;
URGENCES_P;2023;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;NINF;41.59;0;3;1
URGENCES_P;2023;420000234;CH DE FIRMINY;420780652;M9999;14.4;2;;
URGENCES_P;2023;420000234;CH DE FIRMINY;420780652;N2120;1;;;
URGENCES_P;2023;420000234;CH DE FIRMINY;420780652;N2500;9.4;;;
URGENCES_P;2023;420000234;CH DE FIRMINY;420780652;N9999;51.13;;;
URGENCES_P;2023;420000234;CH DE FIRMINY;420780652;NINF;33.31;;;
URGENCES_P;2023;420000267;CH DU FOREZ SITE DE FEURS;420013831;M9999;1.41;0;;
URGENCES_P;2023;420000267;CH DU FOREZ SITE DE FEURS;420013831;N1220;0.45;0;;
URGENCES_P;2023;420000267;CH DU FOREZ SITE DE FEURS;420013831;N2120;0.14;0;;
URGENCES_P;2023;420000267;CH DU FOREZ SITE DE FEURS;420013831;N2500;2;0;;
URGENCES_P;2023;420000267;CH DU FOREZ SITE DE FEURS;420013831;N9999;7.39;0;;
URGENCES_P;2023;420000267;CH DU FOREZ SITE DE FEURS;420013831;NINF;3.64;0;;
URGENCES_P;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;M9999;;7;;
URGENCES_P;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;N1220;2.47;;;
URGENCES_P;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;N2120;1;;;
URGENCES_P;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;N2500;5.02;;;
URGENCES_P;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;N9999;29.29;;;
URGENCES_P;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;NINF;20.8;;;
URGENCES_P;2023;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;M9999;;6;;
URGENCES_P;2023;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;N1220;1;;;
URGENCES_P;2023;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;N2120;1;;;
URGENCES_P;2023;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;N9999;16.4;;;
URGENCES_P;2023;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;NINF;14.4;;;
URGENCES_P;2023;420780637;CH DU GIER - MCO;420002495;M9999;11.81;0;;0
URGENCES_P;2023;420780637;CH DU GIER - MCO;420002495;N1220;1.48;0;;0
URGENCES_P;2023;420780637;CH DU GIER - MCO;420002495;N2120;0.5;0;;0
URGENCES_P;2023;420780637;CH DU GIER - MCO;420002495;N2500;3;0;;
URGENCES_P;2023;420780637;CH DU GIER - MCO;420002495;N9999;46.5;0;;
URGENCES_P;2023;420780637;CH DU GIER - MCO;420002495;NINF;30.85;0;;0
URGENCES_P;2023;420782310;CLINIQUE DU RENAISON;420000853;M9999;;7;;
URGENCES_P;2023;420782310;CLINIQUE DU RENAISON;420000853;N1220;4;;;
URGENCES_P;2023;420782310;CLINIQUE DU RENAISON;420000853;N2120;0.5;;;
URGENCES_P;2023;420782310;CLINIQUE DU RENAISON;420000853;N2500;1.21;;;
URGENCES_P;2023;420782310;CLINIQUE DU RENAISON;420000853;N2620;1;;;
URGENCES_P;2023;420782310;CLINIQUE DU RENAISON;420000853;N3120;0.1;;;
URGENCES_P;2023;420782310;CLINIQUE DU RENAISON;420000853;N9999;23.85;;;
URGENCES_P;2023;420782310;CLINIQUE DU RENAISON;420000853;NINF;17.04;;;
URGENCES_P;2023;420785354;HOPITAL NORD - CHU42;420784878;M1140;5.1;;;0
URGENCES_P;2023;420785354;HOPITAL NORD - CHU42;420784878;M9999;18.98;;;0
URGENCES_P;2023;420785354;HOPITAL NORD - CHU42;420784878;N1220;2.24;3;;0
URGENCES_P;2023;420785354;HOPITAL NORD - CHU42;420784878;N2120;2.94;3;;0
URGENCES_P;2023;420785354;HOPITAL NORD - CHU42;420784878;N2500;21.93;24;;
URGENCES_P;2023;420785354;HOPITAL NORD - CHU42;420784878;N3120;0.37;1;;
URGENCES_P;2023;420785354;HOPITAL NORD - CHU42;420784878;N9999;144.92;164;;
URGENCES_P;2023;420785354;HOPITAL NORD - CHU42;420784878;NINF;90.34;97;;0
URGENCES_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;M9999;13.57;0;1;1
URGENCES_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;N1220;3.62;0;;0
URGENCES_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;N2120;1.17;0;2;1
URGENCES_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;N2500;14.36;0;;
URGENCES_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;N2620;10.19;0;;0
URGENCES_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;N9999;65.38;0;;
URGENCES_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;NINF;33.29;0;1;1
URGENCES_P;2023;430000190;CH DE BRIOUDE;430000034;M9999;3.92;;;
URGENCES_P;2023;430000190;CH DE BRIOUDE;430000034;N1220;2.43;;;
URGENCES_P;2023;430000190;CH DE BRIOUDE;430000034;N2120;0.47;;;
URGENCES_P;2023;430000190;CH DE BRIOUDE;430000034;N2500;10.37;;;
URGENCES_P;2023;430000190;CH DE BRIOUDE;430000034;N3120;0.2;;;
URGENCES_P;2023;430000190;CH DE BRIOUDE;430000034;N9999;25.54;;;
URGENCES_P;2023;430000190;CH DE BRIOUDE;430000034;NINF;9.33;;;
URGENCES_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;M1140;3.03;;;0
URGENCES_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;M9999;15.88;;3;1
URGENCES_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;N1220;15.12;;;
URGENCES_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;N2120;2.42;;;
URGENCES_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;N2500;56.28;;;
URGENCES_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;N2620;2;;;
URGENCES_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;N3120;0.11;;;
URGENCES_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;N9999;142.66;;;
URGENCES_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;NINF;62.98;;;
URGENCES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M1140;5.72;;;1
URGENCES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M3020;2.83;;;
URGENCES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M9999;30.72;;;1
URGENCES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N1220;6.13;;;
URGENCES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2120;5.7;;;
URGENCES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2500;83.8;;;
URGENCES_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2620;16.48;;;
