BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_D19;CANCERO_D20;CANCERO_D21;CANCERO_D22;CANCERO_D23;CANCERO_E19;CANCERO_E20;CANCERO_E21;CANCERO_E22;CANCERO_E23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_D28;CANCERO_D29;CANCERO_D30;CANCERO_D31;CANCERO_D32;CANCERO_D33;CANCERO_D34;CANCERO_E24;CANCERO_E26;CANCERO_E28;CANCERO_E29;CANCERO_E30;CANCERO_E31;CANCERO_E32;CANCERO_E33;CANCERO_E34
CANCERO;2023;590000535;CH DE MAUBEUGE MCO;590781803;1;0;0;104;0;31;776;0;0;590000618;;;27;0;0;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590000592;CH DENAIN;590782165;1;0;1;1330;0;1132;2032;0;1;;;;1155;0;1;1114;;;;;;;;;;;;;;;;;;;;2;;;0;1123;0;0;0;0;0;0;0;0;0.8;0.1;2;2;0.1;0.1;0.2;0;0;;;;;;;
CANCERO;2023;590000618;CH VALENCIENNES;590782215;1;0;1;13948;0;11611;27401;0;1;;;;9963;0;267;10442;;;;;;;;;;;;;;;;;;;20;11;;;453;5003;0;0;0;0;0;0;4740;0;4.28;1.91;17.5;10.54;1.1;0.67;0.1;0;0;;;;;;;
CANCERO;2023;590000758;CH ARMENTIERES;590782637;1;0;1;1446;0;1256;1528;0;0;590780193;;;1270;0;2;1243;;;;;;;;;;;;;;;;;;;;5;;;1;1152;0;0;0;0;0;0;1;0;0.9;;0.2;;1.1;;1.28;0;0;;;;;;;
CANCERO;2023;590000774;CH HAZEBROUCK;590782652;1;0;1;1139;0;1088;131;0;1;;;;1081;0;0;1080;;;;;;;;;;;;;;;;;;;;2;;;0;1079;0;0;0;0;0;0;0;0;0.52;0.62;1.24;;;;0.62;0;0;;;;;;;
CANCERO;2023;590001004;CH DOUAI DECHY;590783239;1;0;0;1738;0;1610;1396;0;1;;;;1597;0;0;1572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;590780193;1;0;0;2055;0;1445;4063;0;1;;;;1405;0;165;1055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;1;0;0;415;0;261;502;0;0;590788964;;;12;0;0;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590008041;POLYCLINIQUE VAUBAN;590008033;1;0;0;724;0;297;3341;0;0;590782256;;;210;0;2;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590008298;CTRE RADIOTHERAPIE BOURGOGNE;590008249;0;1;0;18963;;18042;0;;;;;;;;;;2;1;1;921;17870;230;172;83;;3.91;8.9;1;11;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590025128;HAD DU HAINAUT;620001834;1;0;0;0;24;0;0;687;1;;;;0;24;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590025458;HAD DU CH D'HAZEBROUCK;590782652;1;0;0;0;112;0;0;699;0;590000774;;;0;112;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590032108;HOPITAL A DOMICILE DU DOUAISIS MUTUALI;590024469;1;0;0;0;20;0;0;99;0;620000257;;;0;20;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590035838;HAD SAMBRE AVESNOIS;590000485;1;0;0;0;1;0;0;5;0;590782215;;;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590045407;HAD CHU LILLE;590780193;1;0;0;0;1159;0;0;3490;1;;;;0;1159;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590046124;SANTELYS HAD ROUBAIX ET ENVIRONS;590799995;1;0;0;0;8;0;0;139;0;620000257;;;0;8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590047957;CENTRE D'ONCOL ET DE RADIOTH GALILEE;590008629;0;1;0;20499;;19415;;;;;;;;;;;2;0;;1084;19415;;0;;;3;8;2;1;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590048476;GCS GHICL HAD SYNERGIE RÉÉDUC-RÉADAPTA;590051801;1;0;0;0;87;0;0;463;0;590797353;;;0;87;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590052049;CALIVAL;590006268;0;1;0;36733;;34163;;;;;;;;;;;4;0;0;2570;34163;;0;;0;5;16.07;2;19.82;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;1;0;1;3442;0;3133;2054;0;1;;;;3086;0;18;3014;;;;;;;;;;;;;;;;;;;;12;;;0;3688;0;0;0;2;0;0;0;0;0.89;;5.96;0.4;;;;0;0;2;;;;;;
CANCERO;2023;590055570;SCM DES DOCTEURS CHOSSIERE ET WAGNER;590055562;0;1;0;23780;;22703;0;;;;;;;;;;2;0;0;1077;22703;0;;;2.2;2.8;10;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590060851;CENTRE LEONARD DE VINCI;590008629;0;1;0;28522;;26822;;;;;;;;;;;5;0;0;1700;26822;;0;;;6.3;17.8;5;1;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590780060;INSTITUT OPHTALMIQUE;590000022;0;0;0;63;0;63;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590780094;CENTRE LEONARD DE VINCI;590000055;1;0;1;10676;0;10179;970;0;1;;;;10666;0;487;10176;;;;;;;;;;;;;;;;;;;9;21;;;699;11506;0;0;0;0;0;0;1381;0;;;13;4;0.5;0.5;0.5;0;0;3;2;;;;;
CANCERO;2023;590780268;HOPITAL PRIVÉ LE BOIS;590053955;1;1;1;6738;0;5803;5350;0;1;;;;5491;0;31;5438;2;1;1;921;0;4;0;56;3;3.91;8.9;1;11;;;;;;11;9;;;468;5324;0;0;0;0;0;0;3110;0;;;10.2;7.9;0.5;0.4;;0;0;7;1;;;;;
CANCERO;2023;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;1;0;0;949;0;491;3601;0;0;590797353;;;413;0;0;371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;1;0;1;3227;0;2532;2911;0;1;;;;2478;0;11;2464;;;;;;;;;;;;;;;;;;;;10;;;0;2373;0;0;0;0;0;0;0;0;;0.3;5.7;1;0.3;0.5;0.1;0;0;5;;;;;;
CANCERO;2023;590782256;NOUVELLE CLINIQUE DES DENTELLIERES;590000659;1;0;1;10955;0;10955;256;0;1;;;;10955;0;0;10965;;;;;;;;;;;;;;;;;;;;20;;;0;11986;0;0;0;0;0;0;0;0;0;0.77;9.66;4;1.51;;21.85;0;0;4;0;;;;1;
CANCERO;2023;590782298;POLYCLINIQUE DU PARC;590000675;0;0;0;239;0;101;1219;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;1;0;1;3016;0;2636;2196;0;1;;;;2434;0;0;2434;;;;;;;;;;;;;;;;;;;;12;;;0;2464;0;0;0;0;0;0;0;0;;;3.2;;0.7;0.2;0.1;0;0;2;3;;;;;
CANCERO;2023;590785374;CLINIQUE TEISSIER;620001834;1;0;1;3342;0;3274;1017;0;1;;;;3320;0;2;3274;;;;;;;;;;;;;;;;;;;;20;;;0;3325;0;0;0;0;0;0;0;0;0.2;0.48;4.48;6;0.1;0.1;0;0;0;;;;;;;
CANCERO;2023;590787586;INSTITUT COEUR POUMON CHU LILLE;590780193;1;0;0;3792;0;3212;3740;0;1;;;;3254;0;48;3194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590788964;SARL CLINIQUE DU PARC;590001756;1;0;1;3622;0;3531;632;0;1;;;;3456;0;1;3518;;;;;;;;;;;;;;;;;;;;15;;;0;3424;0;0;0;0;0;0;0;0;;1;7;6;0.56;;0.5;0;0;2;2;;;;;
CANCERO;2023;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;1;1;0;2801;0;1438;7556;0;1;;;;1328;0;4;1495;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;1;0;1;8332;0;7819;4514;0;1;;;;7831;0;128;7512;;;;;;;;;;;;;;;;;;;15;32;;;155;8995;0;0;1;49;0;0;1639;0;11.36;;20.87;6.82;;;0.65;1;0;;;;;;;
CANCERO;2023;590801106;HOPITAL VICTOR PROVO;590782421;1;0;1;7810;0;6739;6822;0;1;;;;7213;0;448;6591;;;;;;;;;;;;;;;;;;;12;10;;;591;4018;0;0;0;0;0;0;2872;0;3.56;1.12;11.57;9.03;1;;6.36;0;0;;;;;;;
CANCERO;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;1;0;1;2149;0;1973;1753;0;1;;;;1998;0;0;1956;;;;;;;;;;;;;;;;;;;0;13;;;1;2170;0;0;0;0;0;0;2;0;3;;4.64;1;0.5;;1.65;0;0;;;;;;;
CANCERO;2023;590804712;CENTRE RADIOTHERAPIE ONCOLOGIE GRAY;590003281;0;1;0;12820;;11657;0;;;;;;;;;;2;0;0;1163;11657;;;;;2;7;1;12;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;590780193;1;0;1;22059;0;17807;35458;0;1;;;;18833;0;1111;15537;;;;;;;;;;;;;;;;;;;10;17;8;2;491;5741;668;208;0;0;3;5;3305;973;2.72;1.79;21.01;15.01;0;0;6.79;0;3;;;;;;;
CANCERO;2023;590812509;SANTELYS HAD LILLE METROPOLE;590799995;1;0;0;0;26;0;0;1335;0;620000257;;;0;26;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590813176;CLINIQUE DES HETRES;590005278;0;0;0;80;0;26;407;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;0;0;0;162;0;31;503;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;0;0;0;305;0;196;297;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590815056;CLINIQUE DE FLANDRE;590005492;1;0;1;5137;0;4831;1436;0;1;;;;4812;0;0;4786;;;;;;;;;;;;;;;;;;;;13;;;0;4816;0;0;0;0;0;0;0;0;;0.5;8.69;4.11;;;0.9;0;0;2;0;;;;;
CANCERO;2023;590816310;CLINIQUE SAINT AME;590000048;0;0;0;749;0;363;1875;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;590817458;CLINIQUE DE LA VICTOIRE;590053955;1;0;1;2896;0;2575;1318;0;1;;;;2387;0;0;2375;;;;;;;;;;;;;;;;;;;;3;;;0;2302;0;0;0;0;0;0;0;0;;;2;;;0.2;0.1;0;0;6;;;;;;
CANCERO;2023;600000194;CH BEAUVAIS;600100713;1;1;1;20575;46;19868;7621;563;1;;;;7858;46;102;7641;2;;;512;11548;47;0;0;2.91;3.68;6.71;;2.65;;;;;;20;20;;;666;9048;0;0;0;6;0;0;6289;0;0.68;4.35;22.64;13.38;1.2;;8.34;0;0;;;;;;;
CANCERO;2023;600000467;CH GHPSO CREIL;600101984;1;0;1;6227;0;5819;3017;;1;;;;5720;0;17;5628;;;;;;;;;;;;;;;;;;;16;18;;;459;8612;0;0;0;3;0;0;5616;0;5.98;;18;12.06;0.6;;7.18;0;0;;;;;;;
CANCERO;2023;600002158;IRSO;600014005;0;1;0;13831;;12996;0;;;;;;;;;;2;0;0;835;12996;;0;;;2.95;8;1;0.5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;600010102;HAD CHICN COMPIÈGNE;600100721;1;0;0;0;11;0;0;451;1;;;;0;11;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;600012330;SNC CROME DE COMPIEGNE;600014005;0;1;0;17625;;16679;;;;;;;;;;;2;0;0;946;16679;;0;;;3;10.8;1;8.5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;1;0;0;1077;0;885;1271;0;1;;;;862;0;18;828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;600100754;POLYCLINIQUE SAINT CÔME;600000228;1;0;1;7163;0;6408;6127;0;1;;;;6331;0;95;6096;;;;;;;;;;;;;;;;;;;;22;;;0;6096;0;0;0;0;0;0;0;0;;;13.75;14.23;0.6;;1.03;0;0;2;1;;;;;
CANCERO;2023;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;0;0;0;237;0;107;601;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;600113476;CH CHICN COMPIÈGNE;600100721;1;0;1;7019;0;6175;8048;0;1;;;;6520;0;276;6050;;;;;;;;;;;;;;;;;;;25;16;;;821;6451;0;0;0;3;0;0;7055;0;2.15;3.3;13.6;13.27;0.7;;2.63;0;0;;;;;;;
CANCERO;2023;610000051;CHICAM - SITE ALENCON;610780082;1;0;1;1665;0;1376;2259;0;1;0;0;0;1399;0;44;1341;;;;;;;;;;;;;;;;;;;8;12;0;0;61;1938;0;0;0;0;0;0;116;0;0.58;1.55;8.57;2.27;;;5.42;0;0;;;;;;;
CANCERO;2023;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;1;0;0;1758;0;1642;1185;0;0;140000639;;;1674;0;10;1630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;610000119;CH  JACQUES MONOD  - FLERS;610780165;1;0;0;2588;0;2390;1649;0;1;;;;2329;0;6;2291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;610004269;SERVICE D'HOSPITALISATION À DOMICILE;610787038;1;0;0;0;2;0;0;93;0;610780090;;;0;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;610006421;CLINIQUE D'ALENCON;610006413;0;0;0;219;0;159;193;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;620000034;CH ARRAS;620100057;1;0;1;7100;0;6590;2790;0;1;;;;6661;0;132;6462;;;;;;;;;;;;;;;;;;;7;15;;;31;2953;0;0;0;0;0;0;137;0;1.27;;16.12;16.34;0.75;;3.04;0;0;;;;;;;
CANCERO;2023;620000224;CH BETHUNE;620100651;1;0;1;4515;0;4352;2110;0;1;;;;4349;0;0;4297;;;;;;;;;;;;;;;;;;;;13;;;0;4297;0;0;0;0;0;0;0;0;;2.5;6.05;2.5;0.17;0.6;3.8;0;0;;;;;;;
CANCERO;2023;620000257;CH LENS;620100685;1;1;1;13034;0;12408;6317;0;1;;;;9603;0;73;9321;1;0;;117;2530;15;0;0;1.9;;;;;;;;;;;10;;;0;5821;0;0;0;0;0;0;0;0;1.2;;24.66;1.39;0.45;0.2;6.24;0;0;;;;;;;
CANCERO;2023;620000323;CH CALAIS;620101337;1;0;1;3667;0;3454;1582;0;1;;;;3301;0;0;3262;;;;;;;;;;;;;;;;;;;;10;;;0;3272;0;0;0;0;0;0;0;0;2.47;;2.87;;;;1;0;0;;;;;;;
CANCERO;2023;620000349;CH REGION DE ST OMER;620101360;1;0;1;3281;0;3126;1478;0;1;;;;3094;0;19;3025;;;;;;;;;;;;;;;;;;;8;10;;;331;3462;0;0;0;0;0;0;2341;0;2.37;0.61;13.37;7.05;0.5;;3.33;0;0;;;;;;;
CANCERO;2023;620000653;CH BOULOGNE-SUR-MER;620103440;1;0;1;10545;0;9167;8642;0;1;;;;9437;0;467;8783;;;;;;;;;;;;;;;;;;;20;;;;821;;0;0;3;0;0;0;5590;0;6.25;1.32;18.33;10.76;1.74;0.3;6.3;10;0;;;;;;;
CANCERO;2023;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;1;0;1;2402;0;2236;1272;0;1;;;;2182;0;2;2170;;;;;;;;;;;;;;;;;;;;3;;;0;2081;0;0;0;0;0;0;0;0;;;4.59;1.88;0.78;;0.7;0;0;2;;;;;;
CANCERO;2023;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;1;0;0;813;0;251;3179;0;0;340394139;620100685;;27;0;0;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;620003889;SANTELYS HAD DU BÉTHUNOIS;590799995;1;0;0;0;66;0;0;1326;0;620000257;;;0;66;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;0;0;0;468;0;281;1126;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;1;0;0;0;31;0;0;1384;0;620000257;;;0;31;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;1;0;0;0;37;0;0;298;1;;;;0;37;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;0;0;0;298;0;80;1402;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;620026690;GCS CENTRE JOLIOT CURIE;620027839;0;1;0;36986;0;34975;0;0;;;;;;;;;4;;;2011;34975;41;0;0;4;3;13.85;2;13;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;620035972;CENTRE MARIE CURIE;620035964;0;1;0;20012;;19212;;;;;;;;;;;3;;;800;19212;;;;;3;12.4;1.8;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;620035980;CENTRE PIERRE CURIE;620035964;0;1;0;18793;;17703;;;;;;;;;;;2;;;1090;17703;;;;;2;11.4;2;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;1;0;1;9449;0;8481;5315;0;1;;;;8309;0;182;8040;;;;;;;;;;;;;;;;;;;25;32;;;15;8201;0;0;0;9;0;0;103;0;;;8.23;0;0.5;0.2;0.45;0;0;5;4;;;;;
CANCERO;2023;620100487;CLINIQUE DES ACACIAS;620000125;0;0;0;69;0;30;385;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;620100735;CLINIQUE ANNE ARTOIS;620000265;1;0;1;4037;0;3733;1668;0;1;;;;3474;0;0;3506;;;;;;;;;;;;;;;;;;;;16;;;0;3480;0;0;0;0;0;0;0;0;;;9;3.45;0.11;0.22;0;0;0;3;0;;;;;
CANCERO;2023;620100750;CLINIQUE AMBROISE PARE;620000273;1;0;1;5075;0;4826;2079;0;1;;;;3896;0;0;4771;;;;;;;;;;;;;;;;;;;;10;;;0;3310;0;0;0;0;0;0;0;0;;0.5;3.96;;0.1;;;0;0;3;1;;;;;
CANCERO;2023;620101311;CLINIQUE DES 2 CAPS;620027763;1;0;1;3520;0;3203;1632;0;1;;;;3181;0;54;3086;;;;;;;;;;;;;;;;;;;;21;;;0;3101;0;0;0;0;0;0;0;0;;;2;;0.21;0.2;0.1;0;0;6;2;;;;;
CANCERO;2023;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;1;0;1;867;0;634;1486;0;0;620100099;;;548;0;0;545;;;;;;;;;;;;;;;;;;;;8;;;0;381;0;0;0;0;0;0;0;0;;;2;;1;1;;0;0;5;;;;;;
CANCERO;2023;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;1;0;0;0;242;0;0;1118;0;620000257;;;0;242;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;620118513;CENTRE MCO COTE D'OPALE;620002915;1;1;1;5847;0;5241;4458;0;1;;;;5325;0;82;5188;;;;0;0;6;0;0;;;;;;5;;;;;;19;0;0;0;5182;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;6;2;;;;;
CANCERO;2023;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;1;0;1;8456;0;7228;11567;0;1;;;;7659;0;172;7167;;;;;;;;;;;;;;;;;;;24;15;;;914;7633;0;0;0;0;0;0;8334;0;0.7;7.25;33.03;21.64;;;8.09;0;0;;;;;;;
CANCERO;2023;630000412;CH D'AMBERT;630780997;1;0;1;479;0;452;658;0;0;630000404;;;479;0;4;452;;;;;;;;;;;;;;;;;;;;2;;;0;739;0;0;0;0;0;0;0;0;0.2;;2.6;0.7;;;1.8;0;0;;;;;;;
CANCERO;2023;630000420;CH PAUL ARDIER ISSOIRE;630781003;0;0;0;74;0;5;453;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;630000438;CH DE RIOM;630781011;1;0;0;1113;0;1060;780;0;0;630000404;;;1073;0;0;1027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;630000446;CH DE THIERS;630781029;1;0;0;618;0;525;862;0;0;630000404;;;518;0;;505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;1;1;1;56262;0;53470;17725;0;1;;;;20674;0;518;18900;5;0;7;2541;30243;500;182;548;10.74;7.3;31.46;6.04;10.25;;;;;;45;44;47;7;1427;21103;2903;2510;0;0;15;7;14138;10669;11.74;5.69;85.91;45.38;3.45;2.96;6;0;67;;;;;;;
CANCERO;2023;630009546;UNITE DE RADIOTHERAPIE;630011831;0;1;0;17387;;16201;0;;;;;;;;;;2;0;0;1186;16201;;0;;;4;9.4;1;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;630010296;HAD 63 - SERVICE HAD;630001188;1;0;0;0;362;0;0;1520;0;630000404;;;0;362;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;630780211;POLE SANTE REPUBLIQUE;630000107;1;0;1;11559;0;10503;3905;0;1;;;;10168;0;8;10144;;;;;;;;;;;;;;;;;;;;23;;;0;10597;0;0;0;0;0;0;0;0;;;6.08;;0.4;0.2;5.99;0;0;4;;;;;;
CANCERO;2023;630780369;CLINIQUE DE LA PLAINE;630000164;0;0;0;609;0;559;312;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;630781268;HOPITAL ESTAING - CHU63;630780989;1;0;1;17812;0;15619;26794;0;1;;;;14855;0;492;13019;;;;;;;;;;;;;;;;;;;52;44;;;946;18039;0;0;1;3549;0;0;9498;0;0;17.08;97.74;41.62;1;;29.39;1;0;;;;;;;
CANCERO;2023;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;1;0;1;1314;0;606;2643;0;1;;;;455;0;0;452;;;;;;;;;;;;;;;;;;;;4;;;0;455;0;0;0;0;0;0;0;0;;;1;;0.1;0.1;0.5;0;0;;6;;;;;
CANCERO;2023;640000162;CH COTE BASQUE;640780417;1;0;1;21520;0;19248;15978;0;1;;;;20233;0;663;18796;;;;;;;;;;;;;;;;;;;15;42;;;1027;22714;0;0;0;0;0;0;5031;0;6.25;1.57;32.74;18.86;0.6;0.42;9.29;0;0;;;;;;;
CANCERO;2023;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;1;0;0;1032;17;992;532;507;0;640000600;;;984;17;4;945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;640000410;CENTRE HOSPITALIER OLORON;640780821;1;0;0;588;0;525;720;0;0;640781290;;;526;0;11;488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;640000600;CENTRE HOSPITALIER DE PAU;640781290;1;0;1;12139;200;10905;8719;301;1;;;;11043;200;442;10342;;;;;;;;;;;;;;;;;;;13;15;;;647;171;0;0;1;0;0;0;4099;0;5.35;1.5;11.42;7.5;1.8;0.56;5.31;5;0;;;;;;;
CANCERO;2023;640005393;GROUPE RADIOTHER. ET ONCO. TARBES-PAU;650789068;0;1;0;26896;;25374;;;;;;;;;;;3;;0;1522;25374;;;;3.5;4.22;13.6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;640013298;HAD BEARN ET SOULE;640011508;1;0;0;0;5;0;0;231;0;640000410;;;0;5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2023;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;1;0;0;902;0;899;7;0;0;640000162;;;868;0;0;863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
