BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO
MCO;2023;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;56;20440;2058;973;13694;;;0;0;0;0;;0;0;0;56;20440;2058;973;13694;3;42;;;361;;0;1;43;;;4;85;;;361
MCO;2023;360000129;CLINIQUE SAINT FRANCOIS;360000269;12;4380;2138;1906;3555;34;12410;1554;20;3374;;;0;0;0;46;16790;3692;1926;6929;;0;;;244;40;7664;;0;;;40;7664;;;244
MCO;2023;360000137;CH CHATEAUROUX;360000053;242;88330;9101;920;66601;111;39345;3614;503;20438;29;10950;2049;384;6859;382;138625;14764;1807;93898;25;956;;;8869;8;2812;;0;;;33;3768;;;8869
MCO;2023;360000145;CH LA CHATRE;360000061;25;9125;464;6;7299;;;0;0;0;;;0;0;0;25;9125;464;6;7299;3;13;;;6;;0;;0;;;3;13;;;6
MCO;2023;360000160;CH DU BLANC;360000053;30;10950;1013;95;10374;6;2190;366;20;2081;;;0;0;0;36;13140;1379;115;12455;3;110;;;62;10;1019;;0;;;13;1129;;;62
MCO;2023;360002232;CTRE CONV. & DIET.MANOIR EN BERRY;360000541;25;9125;936;2;5495;0;0;0;0;0;0;0;0;0;0;25;9125;936;2;5495;0;0;;;0;0;0;0;0;;;0;0;;;0
MCO;2023;370000051;CLINIQUE JEANNE D'ARC - ST BENOIT;370000028;4;1460;28;0;308;29;10585;703;0;2814;;;0;0;0;33;12045;731;0;3122;;0;;;122;19;4217;;0;;;19;4217;;;122
MCO;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;168;61320;13395;1593;50759;78;30300;5197;137;17305;;;0;0;0;246;91620;18592;1730;68064;5;1930;;;14332;45;21962;;0;;;50;23892;;;14332
MCO;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;68;24813;5014;634;16856;50;18250;3740;1116;10063;;;0;0;0;118;43063;8754;1750;26919;11;2393;;;1261;12;2052;;0;;;23;4445;;;1261
MCO;2023;370000531;CH DU CHINONAIS;370000606;66;23454;3436;405;22245;0;0;0;0;0;15;5475;661;62;2508;81;28929;4097;467;24753;1;19;0;;1501;0;0;2;58;;;3;77;0;;1501
MCO;2023;370000580;CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU;370000564;25;9125;725;1;6929;;;0;0;0;;;0;0;0;25;9125;725;1;6929;;0;;;1;;0;;0;;;;0;;;1
MCO;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;429;154305;14792;622;126979;68;24820;5240;277;22709;81;29565;5922;227;25709;578;208690;25954;1126;175397;64;6633;3;313;59386;20;7563;11;1731;;;95;15927;3;313;59386
MCO;2023;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;59;21535;2590;587;12467;25;8397;1256;20;4886;;;0;0;0;84;29932;3846;607;17353;2;37;;;35;5;2132;;0;;;7;2169;;;35
MCO;2023;370000903;CH PAUL MARTINAIS - LOCHES;370000614;30;10950;1713;77;12285;15;5475;608;2;3466;0;0;0;0;0;45;16425;2321;79;15751;7;1221;0;0;1004;6;136;0;0;0;0;13;1357;0;0;1004
MCO;2023;370001109;CH DE LUYNES - ET;370002701;10;3650;172;1;3018;;;0;0;0;;;0;0;0;10;3650;172;1;3018;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;370001158;CH SAINTE MAURE DE TOURAINE;370004327;14;5110;434;3;4263;;;0;0;0;;;0;0;0;14;5110;434;3;4263;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;243;86643;22122;4385;76172;194;70810;9945;1237;59377;;;0;0;0;437;157453;32067;5622;135549;30;4668;0;;3902;14;3931;;0;;;44;8599;0;;3902
MCO;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;147;53655;4579;24;39610;116;42340;6780;123;20364;51;18615;2087;54;8655;314;114610;13446;201;68629;0;4072;;;12541;69;21564;;0;;;69;25636;;;12541
MCO;2023;380000018;CH RHUMATOLOGIQUE D'URIAGE;380780023;30;10950;1081;33;8273;;;0;0;0;;;0;0;0;30;10950;1081;33;8273;;0;;;25;;0;;0;;;;0;;;25
MCO;2023;380000026;CH FABRICE MARCHIOL LA MURE;380780031;33;10052;1188;403;9932;0;0;0;0;0;0;0;0;0;0;33;10052;1188;403;9932;0;0;0;0;56;0;0;0;0;;;0;0;0;0;56
MCO;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;256;93440;14939;3363;76876;55;20075;2909;0;14688;31;11315;1950;330;5970;342;124830;19798;3693;97534;20;3373;;;5720;13;3427;1;191;;;34;6991;;;5720
MCO;2023;380000042;CH YVES TOURAINE;380780056;72;25550;3820;1534;18417;;;0;0;0;;;0;0;0;72;25550;3820;1534;18417;2;186;;;164;;0;;0;;;2;186;;;164
MCO;2023;380000059;CH DE RIVES;380780072;32;11680;406;6;6319;;;0;0;0;;;0;0;0;32;11680;406;6;6319;;0;;;1;;0;;0;;;;0;;;1
MCO;2023;380000067;HOPITAL NORD - CHU38;380780080;773;253872;39674;4311;233588;303;83812;15148;211;78621;62;22630;4979;514;18771;1138;360314;59801;5036;330980;93;22103;8;1109;55048;35;9430;13;3195;;;141;34728;8;1109;55048
MCO;2023;380000091;CH INTERCOMMUNAL VERCORS ISERE;380780171;30;10950;834;3;10017;;;0;0;0;;;0;0;0;30;10950;834;3;10017;4;136;;;422;;0;0;36;;;4;172;;;422
MCO;2023;380000109;CH DE SAINT LAURENT DU PONT;380780213;6;794;69;0;948;;;0;0;0;;;0;0;0;6;794;69;0;948;;0;;;1;;0;;0;;;;0;;;1
MCO;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;183;70258;9162;712;64564;38;13506;2197;125;10349;28;10220;2005;113;7679;249;93984;13364;950;82592;15;2130;0;0;3799;10;1484;2;751;0;0;27;4365;0;0;3799
MCO;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;109;34796;6328;432;32514;43;14910;2179;58;11059;25;9125;1951;271;6705;177;58831;10458;761;50278;19;828;;;3347;11;1924;5;824;;;35;3576;;;3347
MCO;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;173;61193;7959;1380;48249;87;26280;3844;53;17368;28;10220;1571;38;6512;288;97693;13374;1471;72129;7;2071;;;30382;57;16892;6;275;;;70;19238;;;30382
MCO;2023;380013037;CENTRE D'ENDOSCOPIE NORD ISERE;380013011;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;8;4963;;;0;1;642;0;0;;;9;5605;;;0
MCO;2023;380020123;CLINIQUE DES COTES DU RHONE;380021139;40;13420;1553;4;9678;;;0;0;0;;;0;0;0;40;13420;1553;4;9678;0;0;;;67;15;6719;;0;;;15;6719;;;67
MCO;2023;380780197;CLINIQUE ST VINCENT DE PAUL MATERNITE;380798173;0;0;0;0;0;54;19710;2935;0;6367;33;12045;1648;310;5689;87;31755;4583;310;12056;;0;;;182;37;10839;;0;;;37;10839;;;182
MCO;2023;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;1;365;3;1;3;19;6935;832;17;1639;;;0;0;0;20;7300;835;18;1642;;0;;;27;17;9442;;0;;;17;9442;;;27
MCO;2023;380782722;HOPITAL SUD - CHU38;380780080;24;5438;641;3;6065;51;11857;2399;93;10507;;;0;0;0;75;17295;3040;96;16572;8;1026;;;1845;6;1127;;0;;;14;2153;;;1845
MCO;2023;380785956;CLINIQUE DES CEDRES;380795211;59;21535;2976;572;10829;65;23725;5062;311;15453;31;11315;933;33;3720;155;56575;8971;916;30002;0;0;0;0;315;24;15894;0;7;0;0;24;15901;0;0;315
MCO;2023;380786442;CLINIQUE BELLEDONNE;380798025;63;22995;5466;1957;14620;63;22995;5254;86;13194;26;9490;1748;70;8360;152;55480;12468;2113;36174;6;270;;;216;57;22540;;0;;;63;22810;;;216
MCO;2023;390000040;CH LONS;390780146;214;79550;10524;1252;74267;35;12059;2257;167;10755;21;8370;1740;144;6158;270;99979;14521;1563;91180;8;922;0;0;5792;8;2412;0;0;0;0;16;3334;0;0;5792
MCO;2023;390000057;CH LEON BERARD MOREZ;390780153;10;3650;370;247;2190;0;0;0;0;0;0;0;0;0;0;10;3650;370;247;2190;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;15
MCO;2023;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;49;17885;2562;517;12227;0;0;0;0;0;0;0;0;0;0;49;17885;2562;517;12227;0;38;0;0;5041;4;716;0;0;0;0;4;754;0;0;5041
MCO;2023;390000164;CHS SAINT YLIE JURA;390780476;10;3650;211;2;2979;;;0;0;0;;;0;0;0;10;3650;211;2;2979;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;390000222;CH LOUIS PASTEUR DOLE;390780609;134;48910;7246;1107;41293;0;0;2;2;0;20;7216;1177;74;4006;154;56126;8425;1183;45299;6;572;;;11949;17;1221;4;598;;;27;2391;;;11949
MCO;2023;390780559;CLINIQUE DU JURA;390000180;;;0;0;0;16;5376;353;0;1368;;;0;0;0;16;5376;353;0;1368;;0;;;0;19;3507;;0;;;19;3507;;;0
MCO;2023;390780575;POLYCLINIQUE DU PARC;690046339;4;1460;43;0;346;36;13140;1892;28;4766;;;0;0;0;40;14600;1935;28;5112;;0;;;8;15;5032;;0;;;15;5032;;;8
MCO;2023;390781193;MAISON SOINS ADLCA BLETTERANS;390000768;20;7300;351;3;5761;;;0;0;0;;;0;0;0;20;7300;351;3;5761;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;400000105;CENTRE HOSPITALIER DAX;400780193;223;74190;12758;1567;73656;68;21061;4457;173;21126;25;9125;1878;269;5350;316;104376;19093;2009;100132;27;3625;;;30405;26;5271;4;35;;;57;8931;;;30405
MCO;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;216;72347;11793;1473;60773;67;23455;5113;308;22745;20;7300;1245;44;5473;303;103102;18151;1825;88991;20;3963;0;0;20609;21;4847;1;728;0;0;42;9538;0;0;20609
MCO;2023;400000147;CENTRE HOSPITALIER DE SAINT SEVER;400780268;13;4745;547;211;3736;;;0;0;0;;;0;0;0;13;4745;547;211;3736;;0;;;23;;0;;0;;;;0;;;23
MCO;2023;400000261;INSTITUT HÉLIO- MARIN LABENNE;400780458;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;1;13;;;0;;0;;0;;;1;13;;;0
MCO;2023;400015103;GCS PAYS DE L'ADOUR;400015095;24;8760;2855;1375;8876;14;4718;568;11;2502;;;0;0;0;38;13478;3423;1386;11378;;0;;;37;10;4701;;0;;;10;4701;;;37
MCO;2023;400015236;GCS DU MARSAN;400015145;5;1825;97;5;390;35;12045;1979;1052;1639;0;0;0;0;0;40;13870;2076;1057;2029;0;0;0;0;67;20;6700;0;0;0;0;20;6700;0;0;67
MCO;2023;400780342;CLINIQUE JEAN LE BON;400000196;5;1825;323;107;216;10;3650;552;29;774;;;0;0;0;15;5475;875;136;990;;0;;;143;20;8195;;0;;;20;8195;;;143
MCO;2023;400787354;CH DE DAX - SITE DU LANOT;400780193;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;2;208;;;0;;0;;0;;;2;208;;;0
MCO;2023;410000020;CH BLOIS SIMONE VEIL;410000087;287;104525;10516;247;89258;69;25240;3294;122;16800;25;9125;2453;654;8058;381;138890;16263;1023;114116;24;637;;;8005;20;4849;0;0;;;44;5486;;;8005
MCO;2023;410000038;CH VENDOME - MONTOIRE;410000095;89;31825;3804;763;27393;;;0;0;0;15;1575;117;2;423;104;33400;3921;765;27816;2;11;;;2617;;0;0;6;;;2;17;;;2617
MCO;2023;410000046;CH ROMORANTIN-LANTHENAY;410000103;71;25915;5141;499;26845;27;9855;1126;29;6216;16;5840;761;109;2298;114;41610;7028;637;35359;3;617;;;1168;11;1898;;0;;;14;2515;;;1168
MCO;2023;410000053;CH SAINT AIGNAN;410000111;25;9125;409;2;6372;;;0;0;0;;;0;0;0;25;9125;409;2;6372;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;410000202;POLYCLINIQUE BLOIS;410000319;69;25185;1904;52;16547;63;22995;3265;155;9528;20;7300;722;24;2660;152;55480;5891;231;28735;15;3364;;;34077;29;7766;;0;;;44;11130;;;34077
MCO;2023;410004998;CLINIQUE DU SAINT COEUR - VENDOME;410000871;7;2555;89;0;638;28;10950;1563;14;6005;0;1460;265;2;1024;35;14965;1917;16;7667;;0;;;24;18;4064;1;114;;;19;4178;;;24
MCO;2023;420000010;CH DE ROANNE;420780033;243;84734;11308;1460;72471;55;20075;2725;74;14063;31;11315;2141;100;9109;329;116124;16174;1634;95643;8;519;;;38282;15;5269;1;361;;;24;6149;;;38282
MCO;2023;420000192;CLINIQUE MEDICALE LA BUISSONNIERE;750034589;20;7300;515;2;7084;;;0;0;0;;;0;0;0;20;7300;515;2;7084;5;9;;;1;;0;;0;;;5;9;;;1
MCO;2023;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;64;20856;7401;1781;25722;24;8760;1243;45;7031;19;6935;1398;495;3140;107;36551;10042;2321;35893;11;1711;0;0;966;12;2850;2;4;0;0;25;4565;0;0;966
MCO;2023;420000234;CH DE FIRMINY;420780652;128;43070;7248;1210;47106;28;10220;1437;16;7912;28;10220;1452;124;4893;184;63510;10137;1350;59911;24;3553;;;355;27;3737;;0;;;51;7290;;;355
MCO;2023;420000267;CH DU FOREZ SITE DE FEURS;420013831;44;16060;1621;152;15921;0;0;0;0;0;0;0;50;50;0;44;16060;1671;202;15921;10;596;0;0;219;0;0;0;0;;0;10;596;0;0;219
MCO;2023;420000317;CH DE PELUSSIN;420016933;8;2735;238;1;2734;0;;0;0;0;0;;0;0;0;8;2735;238;1;2734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2023;420009599;CH DU GIER - SITE PINAY GERIATRIE;420002495;6;2190;124;2;1937;0;0;0;0;0;0;0;0;0;0;6;2190;124;2;1937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2023;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;44;12050;751;9;9409;121;29443;10293;189;29357;;;0;0;0;165;41493;11044;198;38766;;0;;;403;26;10535;;0;;;26;10535;;;403
MCO;2023;420010241;INSTITUT DE CANCERO ET HEMATO - CHU42;420784878;50;18161;1562;9;16161;;;0;0;0;;;0;0;0;50;18161;1562;9;16161;9;1523;;;58714;;0;;0;;;9;1523;;;58714
MCO;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;97;35405;8900;886;42130;143;52195;8454;334;31397;60;21900;1768;113;6849;300;109500;19122;1333;80376;5;2422;;;13226;43;20632;;0;;;48;23054;;;13226
MCO;2023;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;8;2920;5775;3081;4746;71;25915;3320;68;10987;;;0;0;0;79;28835;9095;3149;15733;1;5;12;1542;314;36;14154;;0;;;37;14159;12;1542;314
MCO;2023;420780637;CH DU GIER - MCO;420002495;118;34856;4447;771;30104;30;9456;1285;107;5135;19;6935;1101;262;3243;167;51247;6833;1140;38482;10;918;0;0;2109;13;3932;1;104;0;0;24;4954;0;0;2109
MCO;2023;420782310;CLINIQUE DU RENAISON;420000853;26;9490;5014;3112;12355;59;17420;3155;12;12647;;;0;0;0;85;26910;8169;3124;25002;;0;4;255;360;32;9811;;0;;;32;9811;4;255;360
MCO;2023;420782559;HOPITAL DE BELLEVUE - CHU42;420784878;0;0;0;0;0;;;0;0;0;;;0;0;0;0;0;0;0;0;13;4335;;;19;;0;;0;;;13;4335;;;19
MCO;2023;420782567;HOPITAL DE LA CHARITE - CHU42;420784878;55;12977;1274;15;13872;;;0;0;0;;;0;0;0;55;12977;1274;15;13872;3;83;;;0;;0;;0;;;3;83;;;0
MCO;2023;420782591;CLINIQUE NOUVELLE DU FOREZ;420000887;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;6;3218;;0;;;6;3218;;;0
MCO;2023;420785354;HOPITAL NORD - CHU42;420784878;617;202892;38682;6709;184153;243;81569;11806;185;65087;70;22329;4012;108;14717;930;306790;54500;7002;263957;49;16908;;;29878;24;7744;11;2126;;;84;26778;;;29878
MCO;2023;430000109;CLINIQUE BON SECOURS;430000372;4;1460;430;0;897;38;13870;2217;6;6300;;;0;0;0;42;15330;2647;6;7197;;0;;;149;23;6765;;0;;;23;6765;;;149
MCO;2023;430000117;CH EMILE ROUX LE PUY;430000018;214;77471;13105;2760;61228;89;29540;4833;137;24448;21;7665;1270;82;4688;324;114676;19208;2979;90364;27;2593;;;26080;18;6557;2;79;;;47;9229;;;26080
MCO;2023;430000190;CH DE BRIOUDE;430000034;35;12775;3476;1456;14451;14;5110;696;4;3720;0;0;0;0;0;49;17885;4172;1460;18171;2;25;0;0;997;10;1933;0;0;;;12;1958;0;0;997
MCO;2023;430000299;CH DE CRAPONNE SUR ARZON;430000059;21;7665;538;27;5916;;;0;0;0;;;0;0;0;21;7665;538;27;5916;;0;;;48;;0;;0;;;;0;;;48
MCO;2023;430000307;CH PIERRE GALLICE DE LANGEAC;430000067;25;5475;228;8;3890;;;0;0;0;;;0;0;0;25;5475;228;8;3890;;0;;;10;;0;;0;;;;0;;;10
MCO;2023;430000356;CH D' YSSINGEAUX;430000091;15;5475;221;1;4471;;;0;0;0;;;0;0;0;15;5475;221;1;4471;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;430007450;CLINIQUE KORIAN LE HAUT LIGNON;430007427;16;5840;679;4;4256;;;0;0;0;;;0;0;0;16;5840;679;4;4256;12;4212;;;0;;0;;0;;;12;4212;;;0
MCO;2023;440000016;CH DE SAINT NAZAIRE;440000057;326;116750;22581;4338;115580;50;17778;3390;174;16175;45;16425;3376;548;11762;421;150953;29347;5060;143517;35;8118;2;86;18655;19;6503;5;964;;;59;15585;2;86;18655
MCO;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;555;200351;42807;10178;190727;286;104570;15168;1391;74197;91;33265;7441;1181;30036;932;338186;65416;12750;294960;99;24594;;;41365;42;9235;15;3321;;;156;37150;;;41365
MCO;2023;440000396;CH ERDRE ET LOIRE;440053643;46;14766;1738;144;15676;12;4380;641;25;2723;15;5475;792;201;2469;73;24621;3171;370;20868;4;217;;;187;6;2297;;0;;;10;2514;;;187
MCO;2023;440000404;CLINIQUE SAINTE MARIE;440000925;0;1460;5;0;44;28;10220;1713;330;4681;;;0;0;0;28;11680;1718;330;4725;;0;;;17;23;4522;;0;;;23;4522;;;17
MCO;2023;440000412;CLINIQUE BRETECHE VIAUD;440000941;62;22630;2103;14;9193;38;13870;2656;16;4843;23;8395;1635;66;6229;123;44895;6394;96;20265;18;6209;0;0;261;34;5734;0;0;0;0;52;11943;0;0;261
MCO;2023;440000453;CHU DE NANTES SITE HOPITAL BELLIER;440000289;36;13140;1171;6;12961;0;0;0;0;0;0;0;0;0;0;36;13140;1171;6;12961;5;843;;;138;0;0;0;0;;;5;843;;;138
MCO;2023;440000487;CLINIQUE UROLOGIQUE NANTES ATLANTIS;440001014;0;0;0;0;0;40;14600;2291;244;4583;0;0;0;0;0;40;14600;2291;244;4583;0;0;0;0;181;15;3665;0;0;0;0;15;3665;0;0;181
MCO;2023;440000503;CH CNP SITE CHATEAUBRIANT;440000313;85;31640;6675;1551;33176;;;0;0;0;15;5475;854;60;3238;100;37115;7529;1611;36414;9;1561;;;771;;0;3;252;;;12;1813;;;771
MCO;2023;440000560;CH LVO SITE DE MACHECOUL;850009010;22;8030;703;2;8535;;;0;0;0;;;0;0;0;22;8030;703;2;8535;3;894;;;62;;0;;0;;;3;894;;;62
MCO;2023;440000883;CH SEVRE ET LOIRE - VERTOU;440042141;30;10950;646;0;9272;0;0;0;0;0;0;0;0;0;0;30;10950;646;0;9272;0;1;0;0;0;;0;;0;0;0;0;1;0;0;0
MCO;2023;440001113;ICO - SITE GAUDUCHEAU;490017258;41;13680;2226;366;14386;27;8792;1275;38;4265;;;0;0;0;68;22472;3501;404;18651;3;3130;;;77045;15;3052;;0;;;18;6182;;;77045
MCO;2023;440001253;HIC DE LA PRESQU'ILE-SITE DE GUERANDE;440028538;59;21535;989;5;16984;;;0;0;0;;;0;0;0;59;21535;989;5;16984;;0;;;11;;0;;0;;;;0;;;11
MCO;2023;440001287;HIC PAYS DE RETZ - PORNIC;440041531;30;10950;576;3;10365;;;0;0;0;;;0;0;0;30;10950;576;3;10365;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;440002020;POLYCLINIQUE DE L'EUROPE;440001386;52;18980;3048;210;15847;39;14235;2772;80;7878;;;0;0;0;91;33215;5820;290;23725;4;648;;;227;38;14029;;0;;;42;14677;;;227
MCO;2023;440003291;CHU DE NANTES SITE SAINT JACQUES;440000289;40;1485;41;0;946;0;0;0;0;0;0;0;0;0;0;40;1485;41;0;946;5;3420;;;1;0;0;0;0;;;5;3420;;;1
MCO;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;385;138709;16030;462;120550;100;36436;3904;26;26608;0;0;0;0;0;485;175145;19934;488;147158;49;10104;;;5768;10;695;0;0;;;59;10799;;;5768
MCO;2023;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;64;23360;2250;41;18288;31;9676;3105;114;7381;54;19502;3580;111;14507;149;52538;8935;266;40176;;279;;;479;17;2302;;2504;;;17;5085;;;479
MCO;2023;440029379;CLINIQUE JULES VERNE;440000974;4;1460;89;0;434;60;18930;4959;85;11055;;;0;0;0;64;20390;5048;85;11489;;0;;;767;87;41477;;0;;;87;41477;;;767
MCO;2023;440033819;SANTE ATLANTIQUE;440006344;32;11712;4313;1861;13265;170;62220;9143;77;22317;80;29280;5355;177;19160;282;103212;18811;2115;54742;6;1881;;;1772;108;64251;5;822;;;119;66954;;;1772
MCO;2023;440036176;CENTRE DIALYSE ECHO ST HERBLAIN;440002590;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;7264;;0;;0;;;;0;;;7264
MCO;2023;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;194;82500;14520;1458;64035;135;53655;7863;568;25900;;;0;0;0;329;136155;22383;2026;89935;17;2305;;;23507;80;32500;;0;;;97;34805;;;23507
MCO;2023;440048718;HOPITAL DU CONFLUENT-SITE JULES VERNE;440041572;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;14;35;;;5077;;0;;0;;;14;35;;;5077
MCO;2023;440050433;CLINIQUE MUTUALISTE DE L'ESTUAIRE;440053429;46;17210;1682;2;13247;44;16060;3441;3;12780;0;0;0;0;0;90;33270;5123;5;26027;32;1010;0;0;30956;19;7432;0;0;0;0;51;8442;0;0;30956
MCO;2023;440055945;MAISON DE NICODEME;220020739;18;6570;368;3;5953;;;0;0;0;;;0;0;0;18;6570;368;3;5953;0;0;;;0;;0;;0;;;0;0;;;0
MCO;2023;450000047;CH DEZARNAULDS - GIEN;450000096;82;29438;5199;615;23397;;;0;0;0;25;9125;1165;211;3240;107;38563;6364;826;26637;2;38;;;36;;0;;122;;;2;160;;;36
MCO;2023;450000062;CH AGGLOMERATION MONTARGOISE;450000104;213;71030;8531;1059;61323;40;13557;2107;39;10521;36;13140;2374;373;7555;289;97727;13012;1471;79399;8;710;;;9645;12;2602;;0;;;20;3312;;;9645
MCO;2023;450000070;CH PITHIVIERS;450000112;28;10220;1663;139;10198;;;0;0;0;0;;54;54;0;28;10220;1717;193;10198;6;651;;;548;;0;;0;;;6;651;;;548
MCO;2023;450000120;CH LOUR PICOU - BEAUGENCY;450000138;12;4380;156;4;1968;0;0;0;0;0;0;0;0;0;0;12;4380;156;4;1968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2023;450000245;CLINIQUE L'ARCHETTE;450000542;11;4015;234;3;1349;66;24090;3710;48;9749;;;0;0;0;77;28105;3944;51;11098;5;909;;;277;53;11881;;0;;;58;12790;;;277
MCO;2023;450000260;CH SULLY-SUR-LOIRE;450000161;11;4015;211;2;3812;0;0;0;0;0;0;0;0;0;0;11;4015;211;2;3812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2023;450000294;ORELIANCE - REINE BLANCHE;450000591;174;63510;8456;252;41558;;;0;0;0;;;0;0;0;174;63510;8456;252;41558;6;1611;;;12606;;0;;0;;;6;1611;;;12606
MCO;2023;450000336;CH SAINT JEAN DE BRIARE;450000179;15;5475;306;3;4439;;;0;0;0;;;0;0;0;15;5475;306;3;4439;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;623;213557;24192;1663;171293;164;49964;8621;422;40061;84;30234;5495;256;21728;871;293755;38308;2341;233082;176;7732;3;134;58918;38;5527;1;2127;0;;215;15386;3;134;58918
MCO;2023;450010079;ORELIANCE - LONGUES ALLEES;450000195;18;6570;886;11;4257;95;34675;5978;75;18692;21;7665;2411;910;5828;134;48910;9275;996;28777;;5320;;;8242;91;22898;;0;;;91;28218;;;8242
MCO;2023;450012968;CLINIQUE DE MONTARGIS;450001474;;;0;0;0;52;17472;1168;3;3966;;;0;0;0;52;17472;1168;3;3966;;0;;;56;12;4720;;0;;;12;4720;;;56
MCO;2023;450018460;CENTRE DE NEPHROLOGIE AMILLY;920033610;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;23725;;0;;0;;;;0;;;23725
MCO;2023;450021449;SITE JEANNE D'ARC GIEN - CHR ORLEANS;450000088;20;7300;1169;49;2065;51;18615;750;44;2871;0;0;0;0;0;71;25915;1919;93;4936;0;20;0;0;2663;28;5369;0;0;0;0;28;5389;0;0;2663
MCO;2023;460000045;CH FIGEAC SITE MARTIN MALVY;460780083;57;20805;2309;327;18115;35;12775;1563;40;7315;;;0;0;0;92;33580;3872;367;25430;5;154;;;598;10;2933;;0;;;15;3087;;;598
MCO;2023;460000052;CH ST JACQUES ST CERE;460780091;33;12045;1642;392;7256;;;0;0;0;;;0;0;0;33;12045;1642;392;7256;2;51;;;68;;0;;0;;;2;51;;;68
MCO;2023;460000102;CH JEAN COULON GOURDON;460780208;40;14600;2239;728;10202;0;0;0;0;0;0;0;0;0;0;40;14600;2239;728;10202;4;1233;0;0;104;3;647;0;0;0;0;7;1880;0;0;104
MCO;2023;460000110;CH JEAN ROUGIER CAHORS;460780216;124;43370;6238;2;33718;35;12775;2156;2;8566;18;6570;1067;3;3959;177;62715;9461;7;46243;10;4889;;;12514;14;2046;2;726;;;26;7661;;;12514
MCO;2023;460000227;CH LOUIS CONTE GRAMAT;460780430;20;7300;238;2;3910;;;0;0;0;;;0;0;0;20;7300;238;2;3910;;0;;;0;;0;;0;;;;0;;;0
MCO;2023;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;80;29200;4799;249;23794;162;59130;4572;189;14936;;;158;1;429;242;88330;9529;439;39159;3;1103;;;719;18;17968;;23;;;21;19094;;;719
MCO;2023;470000159;CLINIQUE CALABET;470014069;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;275;;;6593;;0;;0;;;;275;;;6593
