FI;PERSO;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_PC;ETP_PC_EXT;ETP_PC_PA_EXT;ETP_PA;ETP_PA_EXT;ETP_AUTRES;BOR;AN;RS;FI_EJ;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETPSAL_TOT_PUBLIC;EFFSAL;ETPSAL;EFFLIB;cf_at;cf_au
210987582;M1010;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;;;1;2;;;2;0;0.32;0.25;;3;0.57;2;;
210987582;M3050;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;1;1;;;;;;;0.06;0.5;;2;0.56;;;
210987582;M9999;;0.5;;;0.2;;;;0.32;0.11;Q20;2023;CENTRE HOSPITALIER D'IS-SUR-TILLE;210780631;1;1;1;2;;;2;0;0.38;0.75;1.13;5;1.13;2;;
210987632;M1010;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;1;2;1;1;;;;;1.6;2.8;;5;4.4;;;
210987632;M1030;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;1;;1;;;;;;1.4;;;2;1.4;;;
210987632;M1050;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;;;;1;;;;;;0.03;;1;0.03;;;
210987632;M1100;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;1;;;;;;;;1;;;1;1;;;
210987632;M1120;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;;;2;1;;;;;0.6;0.1;;3;0.7;;;
210987632;M1140;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;;1;;1;;;;;;1.8;;2;1.8;;;
210987632;M1150;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;;;1;;;;;;0.1;;;1;0.1;;;
210987632;M1160;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;;;;1;;;;;;0.2;;1;0.2;;;
210987632;M1320;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;;;;1;;;;;;0.8;;1;0.8;;;
210987632;M2070;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;;;;1;;;;;;0.2;;1;0.2;;;
210987632;M2080;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;;;1;;;;;;0.15;;;1;0.15;;;
210987632;M3020;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;14;20;3;12;;;;;14.45;27.5;;49;41.95;;;
210987632;M3030;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;;;1;;;;;;0.6;;;1;0.6;;;
210987632;M3040;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;;1;;;;;;;;1;;1;1;;;
210987632;M3050;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;2;2;;;;;;;2;2;;4;4;;;
210987632;M3060;;;;;;;;;;;Q20;2023;CH LA CHARTREUSE DIJON;210780607;;1;;;;;;;;1;;1;1;;;
210987632;M9999;;43.9;4;;10.43;;;;;1;Q20;2023;CH LA CHARTREUSE DIJON;210780607;19;27;10;19;;;;;21.9;37.43;59.33;75;59.33;;;
210987640;M1010;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER D'AUXONNE;210780672;;;;1;;;;;;0.8;;1;0.8;;;
210987640;M9999;;0.8;;;;;;;;0;Q20;2023;CENTRE HOSPITALIER D'AUXONNE;210780672;;;;1;;;;;;0.8;0.8;1;0.8;;;
210987657;M1010;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;3;4;1;;;;;;5.86;1.99;;8;7.85;;;
210987657;M1030;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;3;5;2;;;;;;3.48;5.05;;10;8.53;;;
210987657;M1040;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;1;1;1;1;;;;;1.5;2.52;;4;4.02;;;
210987657;M1050;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;;;;1;;;;;;0.4;;1;0.4;;;
210987657;M1090;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;1;1;1;1;;;;;1.1;1.73;;4;2.83;;;
210987657;M1120;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;;2;1;1;;;;;0.5;1.02;;4;1.52;;;
210987657;M1130;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;;;1;2;;;;;0.1;0.97;;3;1.07;;;
210987657;M1140;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;3;;1;2;;;;;2.58;0.85;;6;3.43;;;
210987657;M1150;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;;;;1;;;;;;0.6;;1;0.6;;;
210987657;M1160;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;2;;;1;;;;;2.2;0.48;;3;2.68;;;
210987657;M1190;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;;;1;;;;;;;0.6;;1;0.6;;;
210987657;M1200;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;1;;1;;;;;;1.95;0.49;;2;2.44;;;
210987657;M1320;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;1;1;;;;;;;1.83;1.05;;2;2.88;;;
210987657;M1340;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;1;4;2;2;;;;;2.84;5.91;;9;8.75;;;
210987657;M2010;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;1;;;;;;;;1;;;1;1;;;
210987657;M2030;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;1;1;;;;;;;1.51;1;;2;2.51;;;
210987657;M2050;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;2;1;;2;;;;;2;2.64;;5;4.64;;;
210987657;M2070;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;1;;;;;;;;0.16;0.77;;1;0.93;;;
210987657;M2080;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;;;1;;;;;;0.07;0.84;;1;0.91;;;
210987657;M2100;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;;;1;;;;;;0.53;;;1;0.53;;;
210987657;M2120;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;2;;;;;;;;2;;;2;2;;;
210987657;M3040;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;2;;;;;;;;2;;;2;2;;;
210987657;M3050;;;;;;;;;;;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;2;3;;;;;;;2;2.94;;5;4.94;;;
210987657;M9999;;42.26;5.55;;14.79;0.66;0.04;3.22;0.54;0;Q20;2023;HOSPICES CIVILS DE BEAUNE;210012175;27;23;14;14;;;;;35.21;31.85;67.06;78;67.06;;;
210987665;M1010;;;;;;;;;;;Q20;2023;CH HCO SITE DE CHATILLON SUR SEINE;210012142;3;1;;;;;;;1.23;1.6;;4;2.83;;;
210987665;M1030;;;;;;;;;;;Q20;2023;CH HCO SITE DE CHATILLON SUR SEINE;210012142;1;;;;;;;;0.11;;;1;0.11;;;
210987665;M1031;;;;;;;;;;;Q20;2023;CH HCO SITE DE CHATILLON SUR SEINE;210012142;;;;;;;;;0.16;;;;0.16;;;
210987665;M1040;;;;;;;;;;;Q20;2023;CH HCO SITE DE CHATILLON SUR SEINE;210012142;;;1;;;;;;0.6;;;1;0.6;;;
210987665;M1090;;;;;;;;;;;Q20;2023;CH HCO SITE DE CHATILLON SUR SEINE;210012142;1;;;;;;;;0.23;;;1;0.23;;;
210987665;M1160;;;;;;;;;;;Q20;2023;CH HCO SITE DE CHATILLON SUR SEINE;210012142;;;;;;;;;0.15;;;;0.15;;;
210987665;M1190;;;;;;;;;;;Q20;2023;CH HCO SITE DE CHATILLON SUR SEINE;210012142;;;;1;;;;;;0.2;;1;0.2;;;
210987665;M1340;;;;;;;;;;;Q20;2023;CH HCO SITE DE CHATILLON SUR SEINE;210012142;4;2;;;;;;;3.94;1.4;;6;5.34;;;
210987665;M2050;;;;;;;;;;;Q20;2023;CH HCO SITE DE CHATILLON SUR SEINE;210012142;;;;;;;;;;0.1;;;0.1;;;
210987665;M2100;;;;;;;;;;;Q20;2023;CH HCO SITE DE CHATILLON SUR SEINE;210012142;;;1;;;;;;0.05;;;1;0.05;;;
210987665;M3050;;;;;;;;;;;Q20;2023;CH HCO SITE DE CHATILLON SUR SEINE;210012142;1;2;;;;;;;1;1.5;;3;2.5;;;
210987665;M3070;;;;;;;;;;;Q20;2023;CH HCO SITE DE CHATILLON SUR SEINE;210012142;2;1;2;3;;;;;1.34;1.15;;8;2.49;;;
210987665;M9999;;8.34;;;4.99;;;1.13;;0.3;Q20;2023;CH HCO SITE DE CHATILLON SUR SEINE;210012142;12;6;4;4;;;;;8.81;5.95;14.76;26;14.76;;;
210987673;M1010;;;;;;;;;;;Q20;2023;CH HCO SITE DE MONTBARD;210012142;1;2;;;;;;;0.7;1.06;;3;1.76;;;
210987673;M1040;;;;;;;;;;;Q20;2023;CH HCO SITE DE MONTBARD;210012142;1;;;;;;;;1;;;1;1;;;
210987673;M1070;;;;;;;;;;;Q20;2023;CH HCO SITE DE MONTBARD;210012142;;;;1;;;;;;0.4;;1;0.4;;;
210987673;M1150;;;;;;;;;;;Q20;2023;CH HCO SITE DE MONTBARD;210012142;1;;;;;;;;1;;;1;1;;;
210987673;M2030;;;;;;;;;;;Q20;2023;CH HCO SITE DE MONTBARD;210012142;;;;;;;;;0.04;;;;0.04;;;
210987673;M2100;;;;;;;;;;;Q20;2023;CH HCO SITE DE MONTBARD;210012142;;;1;;;;;;0.05;;;1;0.05;;;
210987673;M3050;;;;;;;;;;;Q20;2023;CH HCO SITE DE MONTBARD;210012142;;2;;;;;;;;1.5;;2;1.5;;;
210987673;M3070;;;;;;;;;;;Q20;2023;CH HCO SITE DE MONTBARD;210012142;1;2;;;;;;;0.6;3.31;;3;3.91;;;
210987673;M9999;;4.66;;;1.65;;;0.67;;2.68;Q20;2023;CH HCO SITE DE MONTBARD;210012142;4;6;1;1;;;;;3.39;6.27;9.66;12;9.66;;;
210987681;M1010;;;;;;;;;;;Q20;2023;CH HCO SITE DE SAULIEU;210012142;;2;1;;;;;;0.54;1.07;;3;1.61;;;
210987681;M1160;;;;;;;;;;;Q20;2023;CH HCO SITE DE SAULIEU;210012142;;;1;;;;;;0.25;;;1;0.25;;;
210987681;M1330;;;;;;;;;;;Q20;2023;CH HCO SITE DE SAULIEU;210012142;;;1;;;;;;0.6;;;1;0.6;;;
210987681;M2030;;;;;;;;;;;Q20;2023;CH HCO SITE DE SAULIEU;210012142;;;;;;;;;0.04;;;;0.04;;;
210987681;M9999;;0.04;;;1.41;;;0.75;;0.3;Q20;2023;CH HCO SITE DE SAULIEU;210012142;;2;3;;;;;;1.43;1.07;2.5;5;2.5;;;
210987699;M1010;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;2;3;3;1;;;;;4.15;2.52;;9;6.67;;;
210987699;M1030;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;2;0;4;2;;;;;3.69;1.18;;8;4.87;;;
210987699;M1040;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1;0;2;0;;;;;1.55;0;;3;1.55;;;
210987699;M1070;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;0;0;1;1;;;;;0.6;0.5;;2;1.1;;;
210987699;M1090;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1;0;0;0;;;;;1;0;;1;1;;;
210987699;M1100;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1;0;0;0;;;;;1;0;;1;1;;;
210987699;M1120;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1;0;1;1;;;;;1.05;0.8;;3;1.85;;;
210987699;M1140;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1;1;0;0;;;;;1.12;1;;2;2.12;;;
210987699;M1160;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1;0;5;1;;;;;3.17;0.26;;7;3.43;;;
210987699;M1170;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;0;0;1;1;;;;;0.11;0.01;;2;0.12;;;
210987699;M1190;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;0;1;0;0;;;;;0;1;;1;1;;;
210987699;M1200;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;0;0;0;1;;;;;0;0.27;;1;0.27;;;
210987699;M1340;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1;3;0;1;;;;;1;3.6;;5;4.6;;;
210987699;M2010;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;3;0;2;0;;;;;3.82;0.03;;5;3.85;;;
210987699;M2020;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1;0;0;0;;;;;0.98;0.84;;1;1.82;;;
210987699;M2030;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;3;0;1;0;;;;;3.2;0;;4;3.2;;;
210987699;M2050;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;0;1;4;1;;;;;1.3;1.71;;6;3.01;;;
210987699;M2070;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;0;0;0;2;;;;;0.33;0.87;;2;1.2;;;
210987699;M2100;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;0;0;1;0;;;;;0.26;0;;1;0.26;;;
210987699;M2130;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;0;0;1;0;;;;;0.27;0;;1;0.27;;;
210987699;M3011;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;3;2;0;0;;;;;2.83;1.56;;5;4.39;;;
210987699;M3040;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;0;0;0;1;;;;;0;0.38;;1;0.38;;;
210987699;M3050;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1;3;0;0;;;;;1;2;;4;3;;;
210987699;M3070;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;0;0;0;0;;;;;0;0.07;;0;0.07;;;
210987699;M9999;0;26.52;3.71;0;15.22;1.4;3.5;0;0.68;0;Q20;2023;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;22;14;26;13;;;;;32.43;18.6;51.03;75;51.03;;;
210987731;M1010;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;1;3;0;1;;;;;1;3.8;;5;4.8;;;
210987731;M1020;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;2;1;1;2;;;;;3;1.9;;6;4.9;;;
210987731;M1030;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;3;2;2;1;;;;;4;2.5;;8;6.5;;;
210987731;M1130;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;5;10;5;4;;;;;7.03;11.6;;24;18.63;;;
210987731;M1160;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;2;3;1;2;;;;;2.5;3.15;;8;5.65;;;
210987731;M1170;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;2;3;3;4;;;;;3.7;5.95;;12;9.65;;;
210987731;M1200;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;1;2;4;3;;;;;1.92;2.52;;10;4.44;;;
210987731;M1210;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;2;2;2;0;;;;;2.7;2;;6;4.7;;;
210987731;M1310;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;;;1;;;;;;0.5;;;1;0.5;;;
210987731;M2010;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;2;;;1;;;;;2;0.5;;3;2.5;;;
210987731;M2020;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;;;1;;;;;;0.4;;;1;0.4;;;
210987731;M2040;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;1;;;;;;;;1;;;1;1;;;
210987731;M2050;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;1;3;1;2;;;;;1.5;4.8;;7;6.3;;;
210987731;M2100;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;;;1;;;;;;0.2;;;1;0.2;;;
210987731;M3011;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;3;1;;;;;;;3;1;;4;4;;;
210987731;M3020;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;;;1;;;;;;0.1;;;1;0.1;;;
210987731;M3040;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;;1;;;;;;;;1;;1;1;;;
210987731;M3050;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;3;5;2;;;;;;4.3;5;;10;9.3;;;
210987731;M9999;;;;;;;;;;;Q20;2023;CLCC GEORGES-FRANCOIS LECLERC;210780417;28;36;25;20;;;;;38.85;45.72;;109;84.57;;;
210987939;M1320;;;;;;;;;;;Q20;2023;USLD CH LA CHARTREUSE DIJON;210780607;;;;2;;;;;;1.03;;2;1.03;;;
210987939;M9999;;1.03;;;;;;;;0;Q20;2023;USLD CH LA CHARTREUSE DIJON;210780607;;;;2;;;;;;1.03;1.03;2;1.03;;;
220000012;M1010;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;6;6;1;6;;;;;6.47;10.25;;19;16.72;;;
220000012;M1030;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;8;10;1;3;;;;;8.01;12.14;;22;20.15;;;
220000012;M1031;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;5;;3;;;;;;7.45;;;8;7.45;;;
220000012;M1040;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;10;4;;;;;;;10;4;;14;14;;;
220000012;M1050;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;1;3;1;1;;;;;1.05;3.06;;6;4.11;;;
220000012;M1070;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;;2;;5;;;;;;5.53;;7;5.53;;;
220000012;M1090;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;6;4;1;1;;;;;5.71;4.78;;12;10.49;;;
220000012;M1100;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;3;2;1;4;;;;;2.66;4.96;;10;7.62;;;
220000012;M1110;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;4;3;1;2;;;;;4.7;4;;10;8.7;;;
220000012;M1120;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;8;2;;3;;;;;7.5;5;;13;12.5;;;
220000012;M1130;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;1;;;2;;;;;1;1.7;;3;2.7;;;
220000012;M1140;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;3;10;;11;;;;;3;17.38;;24;20.38;;;
220000012;M1150;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;3;1;;;;;;;2.53;2.02;;4;4.55;;;
220000012;M1160;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;4;2;3;;;;;;5.21;1.37;;9;6.58;;;
220000012;M1180;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;2;2;;1;;;;;1.99;4.13;;5;6.12;;;
220000012;M1190;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;3;3;;1;;;;;2.16;3.51;;7;5.67;;;
220000012;M1200;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;;;;1;;;;;;0.17;;1;0.17;;;
220000012;M1210;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;1;1;1;2;;;;;1.9;2.29;;5;4.19;;;
220000012;M1320;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;3;4;;3;;;;;3.31;5.62;;10;8.93;;;
220000012;M1330;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;3;1;1;2;;;;;4.53;2.7;;7;7.23;;;
220000012;M1340;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;10;6;7;13;;;;;14.7;13.94;;36;28.64;;;
220000012;M2020;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;1;1;;;;;;;1.2;0.08;;2;1.28;;;
220000012;M2030;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;8;;;;;;;;7.18;;;8;7.18;;;
220000012;M2050;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;2;11;1;2;;;;;2.2;11.17;;16;13.37;;;
220000012;M2070;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;1;2;3;;;;;;3.05;2;;6;5.05;;;
220000012;M2080;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;1;1;1;;;;;;1.53;1.83;;3;3.36;;;
220000012;M2120;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;5;2;;;;;;;5;2;;7;7;;;
220000012;M2130;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;1;1;;;;;;;1;1;;2;2;;;
220000012;M2140;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;2;;;;;;;;2;;;2;2;;;
220000012;M2150;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;2;1;;4;;;;;2.01;4.56;;7;6.57;;;
220000012;M3012;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;2;2;1;2;;;;;2.8;4.27;;7;7.07;;;
220000012;M3020;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;;1;1;;;;;;0.9;0.99;;2;1.89;;;
220000012;M3030;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;;;;1;;;;;;0.5;;1;0.5;;;
220000012;M3040;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;;2;;;;;;;;2.04;;2;2.04;;;
220000012;M3050;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;4;5;;2;;;;;4.5;7.41;;11;11.91;;;
220000012;M3060;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;1;1;;;;;;;0.78;1;;2;1.78;;;
220000012;M3070;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;;2;;;;;;;;1.01;;2;1.01;;;
220000012;M9999;;208.92;11.68;;30.82;4.7;1.62;18.7;;0;Q20;2023;CENTRE HOSPITALIER YVES LE FOLL;220000020;114;98;28;72;;;;;128.03;148.41;276.44;312;276.44;;;
220000095;M1010;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;4;4;2;9;;;;;4.43;10.92;;19;15.35;;;
220000095;M1030;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;1;1;;;;;;;1.15;1;;2;2.15;;;
220000095;M1040;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;;;1;1;;;;;;0.87;;2;0.87;;;
220000095;M1070;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;;;;1;;;;;;1;;1;1;;;
220000095;M1090;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;;1;;;;;;;0.04;1.03;;1;1.07;;;
220000095;M1110;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;;;;1;;;;;;0.1;;1;0.1;;;
220000095;M1140;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;1;1;;;;;;;1;1;;2;2;;;
220000095;M1150;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;2;;;3;;;;;1.5;2.6;;5;4.1;;;
220000095;M1160;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;;;;;;;;;0.09;;;;0.09;;;
220000095;M1190;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;1;3;;1;;;;;1;4.13;;5;5.13;;;
220000095;M1200;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;;1;;;;;;;;1;;1;1;;;
220000095;M1320;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;2;3;1;1;;;;;3.39;2.99;;7;6.38;;;
220000095;M1340;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;7;6;1;3;;;;;5.3;8.43;;17;13.73;;;
220000095;M2010;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;;;3;;;;;;1.2;;;3;1.2;;;
220000095;M2030;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;;;2;;;;;;0.2;;;2;0.2;;;
220000095;M2050;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;;1;1;;;;;;1.24;1;;2;2.24;;;
220000095;M3011;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;;;1;;;;;;;0.8;;1;0.8;;;
220000095;M3012;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;;;2;;;;;;;1.6;;2;1.6;;;
220000095;M3040;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;2;1;1;;;;;;2.53;1.63;;4;4.16;;;
220000095;M3050;;;;;;;;;;;Q20;2023;CTRE HOSPITALIER DINAN;220000046;;3;2;;;;;;;5.28;;5;5.28;;;
