BOR;AN;FI;RS;FI_EJ;PERSO;ETPS;NBLIB
HAD_P;2023;360000137;CH CHATEAUROUX;360000053;MAUT;1;
HAD_P;2023;360000137;CH CHATEAUROUX;360000053;Mcoor;1;
HAD_P;2023;360000137;CH CHATEAUROUX;360000053;N2120;0.05;
HAD_P;2023;360000137;CH CHATEAUROUX;360000053;N2210;11.92;
HAD_P;2023;360000137;CH CHATEAUROUX;360000053;N2510;6.94;
HAD_P;2023;360000137;CH CHATEAUROUX;360000053;N2710;0.1;
HAD_P;2023;360000137;CH CHATEAUROUX;360000053;N3120;0.18;
HAD_P;2023;360000137;CH CHATEAUROUX;360000053;N9999;20.09;
HAD_P;2023;360000137;CH CHATEAUROUX;360000053;NAUT;0.9;
HAD_P;2023;370009938;HAD VAL DE LOIRE;440052041;M3050;2;
HAD_P;2023;370009938;HAD VAL DE LOIRE;440052041;M9999;7.68;
HAD_P;2023;370009938;HAD VAL DE LOIRE;440052041;MAUT;0.11;
HAD_P;2023;370009938;HAD VAL DE LOIRE;440052041;Mcoor;5.57;
HAD_P;2023;370009938;HAD VAL DE LOIRE;440052041;N2210;64.88;60
HAD_P;2023;370009938;HAD VAL DE LOIRE;440052041;N2410;0.67;30
HAD_P;2023;370009938;HAD VAL DE LOIRE;440052041;N2460;0.49;5
HAD_P;2023;370009938;HAD VAL DE LOIRE;440052041;N2510;14.56;
HAD_P;2023;370009938;HAD VAL DE LOIRE;440052041;N2710;1.42;
HAD_P;2023;370009938;HAD VAL DE LOIRE;440052041;N3120;1.78;
HAD_P;2023;370009938;HAD VAL DE LOIRE;440052041;N9999;120.96;95
HAD_P;2023;370009938;HAD VAL DE LOIRE;440052041;NAUT;26.88;
HAD_P;2023;370009938;HAD VAL DE LOIRE;440052041;Ncoor;10.28;
HAD_P;2023;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;M3050;0.2;
HAD_P;2023;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;M9999;0.98;
HAD_P;2023;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;Mcoor;0.78;
HAD_P;2023;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N2120;1.81;
HAD_P;2023;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N2210;18.97;
HAD_P;2023;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N2410;0.7;
HAD_P;2023;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N2460;0.5;
HAD_P;2023;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N2510;14.37;
HAD_P;2023;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N2710;0.94;
HAD_P;2023;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N3120;0.91;
HAD_P;2023;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;N9999;40.08;
HAD_P;2023;370103673;ASSAD HAD D'INDRE ET LOIRE;370001638;Ncoor;1.88;
HAD_P;2023;380000067;HOPITAL NORD - CHU38;380780080;M9999;3.74;
HAD_P;2023;380000067;HOPITAL NORD - CHU38;380780080;MAUT;3.74;
HAD_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2120;1;
HAD_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2210;16.55;
HAD_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2410;1;
HAD_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N2510;9.45;
HAD_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N3120;0.73;
HAD_P;2023;380000067;HOPITAL NORD - CHU38;380780080;N9999;42.73;
HAD_P;2023;380000067;HOPITAL NORD - CHU38;380780080;NAUT;14;
HAD_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;M3050;;54
HAD_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;M9999;2.5;127
HAD_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;MAUT;1.7;73
HAD_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;Mcoor;0.8;
HAD_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2120;1.02;
HAD_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2210;8.44;88
HAD_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2410;;31
HAD_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N2710;1.5;
HAD_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N3120;0.87;
HAD_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;N9999;14.34;143
HAD_P;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;NAUT;2.51;24
HAD_P;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;M9999;1.4;
HAD_P;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;MAUT;1.4;
HAD_P;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;N2120;1;
HAD_P;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;N2210;5.64;
HAD_P;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;N2510;2.66;
HAD_P;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;N9999;9.8;
HAD_P;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;NAUT;0.5;
HAD_P;2023;390004349;HAD 39;250017803;M9999;1.25;
HAD_P;2023;390004349;HAD 39;250017803;Mcoor;1.25;
HAD_P;2023;390004349;HAD 39;250017803;N2120;1;
HAD_P;2023;390004349;HAD 39;250017803;N2210;8.12;121
HAD_P;2023;390004349;HAD 39;250017803;N2410;;17
HAD_P;2023;390004349;HAD 39;250017803;N2510;5.81;
HAD_P;2023;390004349;HAD 39;250017803;N2710;0.48;
HAD_P;2023;390004349;HAD 39;250017803;N3120;0.49;
HAD_P;2023;390004349;HAD 39;250017803;N9999;24.04;138
HAD_P;2023;390004349;HAD 39;250017803;NAUT;6.03;
HAD_P;2023;390004349;HAD 39;250017803;Ncoor;2.11;
HAD_P;2023;400780250;CENTRE NOUVIELLE;400011177;M3050;0.2;
HAD_P;2023;400780250;CENTRE NOUVIELLE;400011177;M9999;0.8;
HAD_P;2023;400780250;CENTRE NOUVIELLE;400011177;Mcoor;0.6;
HAD_P;2023;400780250;CENTRE NOUVIELLE;400011177;N2120;0.12;
HAD_P;2023;400780250;CENTRE NOUVIELLE;400011177;N2210;17.28;
HAD_P;2023;400780250;CENTRE NOUVIELLE;400011177;N2460;0.14;
HAD_P;2023;400780250;CENTRE NOUVIELLE;400011177;N2510;8.56;
HAD_P;2023;400780250;CENTRE NOUVIELLE;400011177;N2710;0.67;
HAD_P;2023;400780250;CENTRE NOUVIELLE;400011177;N3120;0.23;
HAD_P;2023;400780250;CENTRE NOUVIELLE;400011177;N9999;31.95;
HAD_P;2023;400780250;CENTRE NOUVIELLE;400011177;NAUT;4.95;
HAD_P;2023;400780888;SANTE SERVICE DAX -HAD-;400000535;M3050;0.8;140
HAD_P;2023;400780888;SANTE SERVICE DAX -HAD-;400000535;M9999;5.48;140
HAD_P;2023;400780888;SANTE SERVICE DAX -HAD-;400000535;Mcoor;4.68;
HAD_P;2023;400780888;SANTE SERVICE DAX -HAD-;400000535;N2120;2.4;
HAD_P;2023;400780888;SANTE SERVICE DAX -HAD-;400000535;N2210;72.47;52
HAD_P;2023;400780888;SANTE SERVICE DAX -HAD-;400000535;N2410;0.23;142
HAD_P;2023;400780888;SANTE SERVICE DAX -HAD-;400000535;N2510;120.48;
HAD_P;2023;400780888;SANTE SERVICE DAX -HAD-;400000535;N2710;1.64;0
HAD_P;2023;400780888;SANTE SERVICE DAX -HAD-;400000535;N3120;4.72;
HAD_P;2023;400780888;SANTE SERVICE DAX -HAD-;400000535;N9999;218.7;194
HAD_P;2023;400780888;SANTE SERVICE DAX -HAD-;400000535;Ncoor;16.76;
HAD_P;2023;410005003;HAD LOIR ET CHER;440052041;M3050;2.85;
HAD_P;2023;410005003;HAD LOIR ET CHER;440052041;M9999;9.95;
HAD_P;2023;410005003;HAD LOIR ET CHER;440052041;MAUT;2.3;
HAD_P;2023;410005003;HAD LOIR ET CHER;440052041;Mcoor;4.8;
HAD_P;2023;410005003;HAD LOIR ET CHER;440052041;N2120;1.42;
HAD_P;2023;410005003;HAD LOIR ET CHER;440052041;N2210;50.02;240
HAD_P;2023;410005003;HAD LOIR ET CHER;440052041;N2410;0.8;20
HAD_P;2023;410005003;HAD LOIR ET CHER;440052041;N2460;0.16;
HAD_P;2023;410005003;HAD LOIR ET CHER;440052041;N2510;40.17;
HAD_P;2023;410005003;HAD LOIR ET CHER;440052041;N2710;1;5
HAD_P;2023;410005003;HAD LOIR ET CHER;440052041;N3120;1.66;
HAD_P;2023;410005003;HAD LOIR ET CHER;440052041;N9999;125.32;278
HAD_P;2023;410005003;HAD LOIR ET CHER;440052041;NAUT;21.17;13
HAD_P;2023;410005003;HAD LOIR ET CHER;440052041;Ncoor;8.92;
HAD_P;2023;420000010;CH DE ROANNE;420780033;M3050;0;60
HAD_P;2023;420000010;CH DE ROANNE;420780033;M9999;0.56;87
HAD_P;2023;420000010;CH DE ROANNE;420780033;MAUT;0.56;27
HAD_P;2023;420000010;CH DE ROANNE;420780033;N2120;1;
HAD_P;2023;420000010;CH DE ROANNE;420780033;N2210;8.34;207
HAD_P;2023;420000010;CH DE ROANNE;420780033;N2410;;33
HAD_P;2023;420000010;CH DE ROANNE;420780033;N2510;2.27;
HAD_P;2023;420000010;CH DE ROANNE;420780033;N3120;0.02;
HAD_P;2023;420000010;CH DE ROANNE;420780033;N9999;16.92;243
HAD_P;2023;420000010;CH DE ROANNE;420780033;NAUT;1.3;3
HAD_P;2023;420000010;CH DE ROANNE;420780033;Ncoor;3.99;
HAD_P;2023;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;M3050;2.42;326
HAD_P;2023;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;M9999;7.34;932
HAD_P;2023;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;MAUT;;606
HAD_P;2023;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;Mcoor;4.92;
HAD_P;2023;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2120;3;
HAD_P;2023;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2210;12.48;1025
HAD_P;2023;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2410;;199
HAD_P;2023;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N2710;1.23;
HAD_P;2023;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N3120;3.39;
HAD_P;2023;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;N9999;53.41;1224
HAD_P;2023;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;NAUT;20.29;
HAD_P;2023;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;Ncoor;13.02;
HAD_P;2023;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;M3050;;138
HAD_P;2023;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;M9999;5;423
HAD_P;2023;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;MAUT;;285
HAD_P;2023;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;Mcoor;5;
HAD_P;2023;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2120;1.41;
HAD_P;2023;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2210;;642
HAD_P;2023;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2410;0.86;99
HAD_P;2023;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N2710;0.6;
HAD_P;2023;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N3120;1.93;
HAD_P;2023;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;N9999;15.34;763
HAD_P;2023;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;NAUT;0.8;22
HAD_P;2023;420010258;GCS SANTE A DOM SAINT-PRIEST-EN-JAREZ;420010209;Ncoor;9.74;
HAD_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;M9999;1.94;0
HAD_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;MAUT;1.94;0
HAD_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;N2210;9.69;0
HAD_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;N2710;0.38;0
HAD_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;N3120;0.4;
HAD_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;N9999;17.84;0
HAD_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;NAUT;6.21;0
HAD_P;2023;430000117;CH EMILE ROUX LE PUY;430000018;Ncoor;1.16;
HAD_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;M9999;2.49;
HAD_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;Mcoor;2.49;
HAD_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;N2120;0.46;
HAD_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;N2510;13.82;
HAD_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;N2710;0.59;
HAD_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;N3120;0.99;
HAD_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;N9999;34.94;
HAD_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;NAUT;2.99;
HAD_P;2023;440000016;CH DE SAINT NAZAIRE;440000057;Ncoor;16.09;
HAD_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;M9999;0.64;
HAD_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;MAUT;0.64;
HAD_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2120;0.4;
HAD_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N2210;1.05;
HAD_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;N9999;4.67;
HAD_P;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;Ncoor;3.22;
HAD_P;2023;440012128;HAD NANTES ET REGION;440003960;M3050;0.8;
HAD_P;2023;440012128;HAD NANTES ET REGION;440003960;M9999;7.03;
HAD_P;2023;440012128;HAD NANTES ET REGION;440003960;Mcoor;6.23;
HAD_P;2023;440012128;HAD NANTES ET REGION;440003960;N2120;6.06;
HAD_P;2023;440012128;HAD NANTES ET REGION;440003960;N2210;39.42;
HAD_P;2023;440012128;HAD NANTES ET REGION;440003960;N2410;2.21;
HAD_P;2023;440012128;HAD NANTES ET REGION;440003960;N2510;36.2;
HAD_P;2023;440012128;HAD NANTES ET REGION;440003960;N2710;1;
HAD_P;2023;440012128;HAD NANTES ET REGION;440003960;N3120;5.52;
HAD_P;2023;440012128;HAD NANTES ET REGION;440003960;N9999;173.04;
HAD_P;2023;440012128;HAD NANTES ET REGION;440003960;NAUT;50.09;
HAD_P;2023;440012128;HAD NANTES ET REGION;440003960;Ncoor;32.54;
HAD_P;2023;450018528;ASSAD HAD DU LOIRET;370001638;M3050;0.2;
HAD_P;2023;450018528;ASSAD HAD DU LOIRET;370001638;M9999;0.55;
HAD_P;2023;450018528;ASSAD HAD DU LOIRET;370001638;Mcoor;0.35;
HAD_P;2023;450018528;ASSAD HAD DU LOIRET;370001638;N2120;1.24;
HAD_P;2023;450018528;ASSAD HAD DU LOIRET;370001638;N2210;12.65;
HAD_P;2023;450018528;ASSAD HAD DU LOIRET;370001638;N2410;0.05;
HAD_P;2023;450018528;ASSAD HAD DU LOIRET;370001638;N2460;0.21;
HAD_P;2023;450018528;ASSAD HAD DU LOIRET;370001638;N2510;5.34;
HAD_P;2023;450018528;ASSAD HAD DU LOIRET;370001638;N2710;0.38;
HAD_P;2023;450018528;ASSAD HAD DU LOIRET;370001638;N3120;0.37;
HAD_P;2023;450018528;ASSAD HAD DU LOIRET;370001638;N9999;22.11;
HAD_P;2023;450018528;ASSAD HAD DU LOIRET;370001638;Ncoor;1.87;
HAD_P;2023;450018536;HAD ORLEANS MONTARGIS;440052041;M9999;9.03;
HAD_P;2023;450018536;HAD ORLEANS MONTARGIS;440052041;Mcoor;9.03;
HAD_P;2023;450018536;HAD ORLEANS MONTARGIS;440052041;N2120;2;
HAD_P;2023;450018536;HAD ORLEANS MONTARGIS;440052041;N2210;46;
HAD_P;2023;450018536;HAD ORLEANS MONTARGIS;440052041;N2410;2;
HAD_P;2023;450018536;HAD ORLEANS MONTARGIS;440052041;N2460;2;
HAD_P;2023;450018536;HAD ORLEANS MONTARGIS;440052041;N2510;28;
HAD_P;2023;450018536;HAD ORLEANS MONTARGIS;440052041;N2710;3;
HAD_P;2023;450018536;HAD ORLEANS MONTARGIS;440052041;N3120;3;
HAD_P;2023;450018536;HAD ORLEANS MONTARGIS;440052041;N9999;104;
HAD_P;2023;450018536;HAD ORLEANS MONTARGIS;440052041;NAUT;5;
HAD_P;2023;450018536;HAD ORLEANS MONTARGIS;440052041;Ncoor;13;
HAD_P;2023;460000110;CH JEAN ROUGIER CAHORS;460780216;M9999;0.84;
HAD_P;2023;460000110;CH JEAN ROUGIER CAHORS;460780216;Mcoor;0.84;
HAD_P;2023;460000110;CH JEAN ROUGIER CAHORS;460780216;N2120;0.35;
HAD_P;2023;460000110;CH JEAN ROUGIER CAHORS;460780216;N2210;7.82;
HAD_P;2023;460000110;CH JEAN ROUGIER CAHORS;460780216;N2510;3.91;
HAD_P;2023;460000110;CH JEAN ROUGIER CAHORS;460780216;N9999;12.5;
HAD_P;2023;460000110;CH JEAN ROUGIER CAHORS;460780216;NAUT;0.42;
HAD_P;2023;460007404;HAD 46 FIGEAC;460007396;M3050;1.46;22
HAD_P;2023;460007404;HAD 46 FIGEAC;460007396;M9999;4;163
HAD_P;2023;460007404;HAD 46 FIGEAC;460007396;MAUT;;141
HAD_P;2023;460007404;HAD 46 FIGEAC;460007396;Mcoor;2.54;
HAD_P;2023;460007404;HAD 46 FIGEAC;460007396;N2120;1;
HAD_P;2023;460007404;HAD 46 FIGEAC;460007396;N2210;30.6;150
HAD_P;2023;460007404;HAD 46 FIGEAC;460007396;N2410;;56
HAD_P;2023;460007404;HAD 46 FIGEAC;460007396;N2460;;3
HAD_P;2023;460007404;HAD 46 FIGEAC;460007396;N2510;26;
HAD_P;2023;460007404;HAD 46 FIGEAC;460007396;N2710;;8
HAD_P;2023;460007404;HAD 46 FIGEAC;460007396;N3120;1;
HAD_P;2023;460007404;HAD 46 FIGEAC;460007396;N9999;76.61;243
HAD_P;2023;460007404;HAD 46 FIGEAC;460007396;NAUT;12.01;26
HAD_P;2023;460007404;HAD 46 FIGEAC;460007396;Ncoor;6;
HAD_P;2023;470009358;HOSPITALISATION A DOMICILE 47;470009309;M3050;1.61;0
HAD_P;2023;470009358;HOSPITALISATION A DOMICILE 47;470009309;M9999;5.31;0
HAD_P;2023;470009358;HOSPITALISATION A DOMICILE 47;470009309;Mcoor;3.7;
HAD_P;2023;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2120;1.04;
HAD_P;2023;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2210;32.36;0
HAD_P;2023;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2510;28.44;
HAD_P;2023;470009358;HOSPITALISATION A DOMICILE 47;470009309;N2710;0.85;0
HAD_P;2023;470009358;HOSPITALISATION A DOMICILE 47;470009309;N3120;1.4;
HAD_P;2023;470009358;HOSPITALISATION A DOMICILE 47;470009309;N9999;83.51;0
HAD_P;2023;470009358;HOSPITALISATION A DOMICILE 47;470009309;NAUT;13.63;0
HAD_P;2023;470009358;HOSPITALISATION A DOMICILE 47;470009309;Ncoor;5.79;
HAD_P;2023;480001825;HAD LOZERE MENDE;750047367;M3050;0.2;36
HAD_P;2023;480001825;HAD LOZERE MENDE;750047367;M9999;1.14;68
HAD_P;2023;480001825;HAD LOZERE MENDE;750047367;MAUT;0.04;32
HAD_P;2023;480001825;HAD LOZERE MENDE;750047367;Mcoor;0.9;
HAD_P;2023;480001825;HAD LOZERE MENDE;750047367;N2120;1;
HAD_P;2023;480001825;HAD LOZERE MENDE;750047367;N2210;;156
HAD_P;2023;480001825;HAD LOZERE MENDE;750047367;N2410;;36
HAD_P;2023;480001825;HAD LOZERE MENDE;750047367;N2710;0.3;
HAD_P;2023;480001825;HAD LOZERE MENDE;750047367;N3120;0.5;
HAD_P;2023;480001825;HAD LOZERE MENDE;750047367;N9999;16.3;192
HAD_P;2023;480001825;HAD LOZERE MENDE;750047367;NAUT;6.9;
HAD_P;2023;480001825;HAD LOZERE MENDE;750047367;Ncoor;7.6;
HAD_P;2023;490000312;HAD SAINT SAUVEUR;490012176;M3050;2.2;
HAD_P;2023;490000312;HAD SAINT SAUVEUR;490012176;M9999;6.43;
HAD_P;2023;490000312;HAD SAINT SAUVEUR;490012176;MAUT;0.12;
HAD_P;2023;490000312;HAD SAINT SAUVEUR;490012176;Mcoor;4.11;
HAD_P;2023;490000312;HAD SAINT SAUVEUR;490012176;N2120;3;
HAD_P;2023;490000312;HAD SAINT SAUVEUR;490012176;N2210;26.28;177
HAD_P;2023;490000312;HAD SAINT SAUVEUR;490012176;N2410;0;30
HAD_P;2023;490000312;HAD SAINT SAUVEUR;490012176;N2510;29.29;
HAD_P;2023;490000312;HAD SAINT SAUVEUR;490012176;N2710;1.2;
HAD_P;2023;490000312;HAD SAINT SAUVEUR;490012176;N3120;1.5;
HAD_P;2023;490000312;HAD SAINT SAUVEUR;490012176;N9999;85.86;212
HAD_P;2023;490000312;HAD SAINT SAUVEUR;490012176;NAUT;9.66;5
HAD_P;2023;490000312;HAD SAINT SAUVEUR;490012176;Ncoor;14.93;
HAD_P;2023;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;M3050;1;
HAD_P;2023;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;M9999;3.07;
HAD_P;2023;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;Mcoor;2.07;
HAD_P;2023;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N2120;1.15;
HAD_P;2023;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N2510;4.48;
HAD_P;2023;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N2710;0.5;
HAD_P;2023;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N3120;0.53;
HAD_P;2023;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;N9999;23.07;
HAD_P;2023;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;NAUT;3.6;
HAD_P;2023;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;Ncoor;12.81;
HAD_P;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;M3050;1.8;18
HAD_P;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;M9999;3.75;18
HAD_P;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;Mcoor;1.95;
HAD_P;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;N2210;10.94;82
HAD_P;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;N2410;0.1;25
HAD_P;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;N2460;0.22;0
HAD_P;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;N2510;8.7;
HAD_P;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;N2710;0.4;
HAD_P;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;N3120;0.5;
HAD_P;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;N9999;34.33;107
HAD_P;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;NAUT;10.53;0
HAD_P;2023;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;Ncoor;2.94;
HAD_P;2023;500000021;CHAG - SITE AVRANCHES;500000054;M9999;1;
HAD_P;2023;500000021;CHAG - SITE AVRANCHES;500000054;Mcoor;1;
HAD_P;2023;500000021;CHAG - SITE AVRANCHES;500000054;N2120;1;
HAD_P;2023;500000021;CHAG - SITE AVRANCHES;500000054;N2210;10.55;
HAD_P;2023;500000021;CHAG - SITE AVRANCHES;500000054;N2510;8.91;
HAD_P;2023;500000021;CHAG - SITE AVRANCHES;500000054;N2710;0.2;
HAD_P;2023;500000021;CHAG - SITE AVRANCHES;500000054;N9999;21.55;
HAD_P;2023;500000021;CHAG - SITE AVRANCHES;500000054;NAUT;0.89;
HAD_P;2023;500000187;CHPC - SITE CHERBOURG;500000013;M9999;0.8;73
HAD_P;2023;500000187;CHPC - SITE CHERBOURG;500000013;MAUT;;73
HAD_P;2023;500000187;CHPC - SITE CHERBOURG;500000013;Mcoor;0.8;
HAD_P;2023;500000187;CHPC - SITE CHERBOURG;500000013;N2120;1;
HAD_P;2023;500000187;CHPC - SITE CHERBOURG;500000013;N2210;13.76;78
HAD_P;2023;500000187;CHPC - SITE CHERBOURG;500000013;N2410;;25
HAD_P;2023;500000187;CHPC - SITE CHERBOURG;500000013;N2510;12.2;
HAD_P;2023;500000187;CHPC - SITE CHERBOURG;500000013;N9999;28.54;105
HAD_P;2023;500000187;CHPC - SITE CHERBOURG;500000013;NAUT;1.58;2
HAD_P;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;M9999;0.72;
HAD_P;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;Mcoor;0.72;
HAD_P;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;N2120;1;
HAD_P;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;N2210;21.03;
HAD_P;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;N2510;15.4;
HAD_P;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;N9999;41.26;
HAD_P;2023;500000450;CH MEMORIAL - SAINT-LO;500000112;NAUT;3.83;
HAD_P;2023;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;M9999;0.2;
HAD_P;2023;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;Mcoor;0.2;
HAD_P;2023;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N2120;0.25;
HAD_P;2023;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N2210;3.58;
HAD_P;2023;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N2510;3;
HAD_P;2023;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N2710;0.1;
HAD_P;2023;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;N9999;7.13;
HAD_P;2023;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;Ncoor;0.2;
HAD_P;2023;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;M9999;0.25;
HAD_P;2023;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;Mcoor;0.25;
HAD_P;2023;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N2120;0.2;
HAD_P;2023;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N2210;3.41;
HAD_P;2023;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N2510;3.26;
HAD_P;2023;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N2710;0.1;
HAD_P;2023;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;N9999;7.22;
