BOR;AN;FI;RS;FI_EJ;UNI;LIT;LIT_PROXI;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;ETPSAL_MED;EFFLIB_MED;ETPSAL_INFSP;EFFLIB_INFSP;ETPSAL_INFNS;EFFLIB_INFNS;ETPSAL_AID;EFFLIB_AID;ETPSAL_KINE;EFFLIB_KINE;ETPSAL_APNM;EFFLIB_APNM
REA;2023;340796663;HOPITAL ARNAUD DE VILLENEUVE CHU MPT;340780477;USIC;15;;5475;2016;;;4598;;;;1.31;;;;21.48;;16.48;;;;1.25;
REA;2023;350000121;CHP SAINT GREGOIRE;350000303;SURVADU;16;;5840;1993;;;5254;;;;;33;0.12;;20.15;;18.88;;;;;
REA;2023;350000139;CLINIQUE MUTUALISTE DE LA SAGESSE;350001137;SURVADU;6;0;2190;381;;;1407;;;;0.8;;;;5.93;;5.66;;;;2.71;
REA;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;REAADU;10;;3650;430;453;38;2645;15;46;23;6.1;;1;;26.58;;16.29;;;;1.24;
REA;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;SITOT;16;;5840;1398;;;4302;;;;;;;;;;;;;;;
REA;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;SIUNV;8;;2920;594;;;1860;;;;0.54;;;;9.92;;5.72;;;;2.26;
REA;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;SURVADU;5;;1825;484;;;1393;;;;1.6;;;;6.2;;6.25;;;;0;
REA;2023;350000147;CENTRE HOSPITALIER SAINT-MALO;350000022;USIC;8;;2920;804;;;2442;;;;1.45;;;;8.28;;9.63;;;;0.08;
REA;2023;350000154;C.H FOUGERES;350000030;SURVADU;5;0;1825;388;;;1458;;;;0.5;;0;;8.91;;6.14;;;;0.71;
REA;2023;350000162;CHIRC SITE REDON;350000048;SURVADU;4;0;1248;227;;;839;;;;1.38;;;;9.77;;6.39;;;;1.32;
REA;2023;350000188;CENTRE HOSPITALIER VITRE;350000055;SURVADU;5;;1825;407;;;1242;;;;0.85;;;;6.92;;7.25;;;;0.33;0
REA;2023;350000196;CLINIQUE DE LA COTE D'EMERAUDE;350000311;SURVADU;5;0;1825;323;;;765;;;;;8;;;2.5;;1.5;;;;;
REA;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;AUTSI;51;;18099;2418;;;19036;;;;9.71;;1.78;;80.39;;53.19;;1;;4.79;
REA;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;REAADU;65;;23572;3412;3659;133;20905;19;35;134;18;;3.21;;137.73;;73.85;;3.37;;23.49;
REA;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SITOT;81;;29049;4878;;;28450;;;;;;;;;;;;;;;
REA;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SIUNV;10;;3650;971;;;2875;;;;1.73;;;;0.18;;2.84;;;;2.28;
REA;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;SURVADU;47;;17155;2716;;;16693;;;;4.18;;;;13.2;;8.43;;;;;
REA;2023;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;USIC;20;;7300;1489;;;6539;;;;0.91;;0.68;;27.51;;21.97;;;;2.56;
REA;2023;350005146;HOPITAL PRIVE SEVIGNE;350000733;SURVADU;13;;4745;829;;;3913;;;;1;22;;;15.97;;7.43;;;;;
REA;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;AUTSI;6;;2190;50;;;2301;;;;0.54;;;;;;;;;;;
REA;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;REAADU;;;;2;2;1;1;0;38;0;;;;;;;;;;;;
REA;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;REAENF;6;;2178;276;284;16;1620;17;;;5.5;;5.93;;14.64;;11.47;;;;3.18;
REA;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;SITOT;6;;2190;50;;;2301;;;;;;;;;;;;;;;
REA;2023;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;SURVENF;17;;6205;936;;;4199;;;;0.49;;;;;;;;;;;
REA;2023;350054680;POLYCLINIQUE SAINT LAURENT;220020739;SITOT;12;;4380;1252;;;3256;;;;;;;;;;;;;;;
REA;2023;350054680;POLYCLINIQUE SAINT LAURENT;220020739;SURVADU;6;;2190;368;;;1481;;;;;5;;;5.85;;5.85;;;1;0.4;
REA;2023;350054680;POLYCLINIQUE SAINT LAURENT;220020739;USIC;12;;4380;1252;;;3256;;;;;19;;;12.17;;7.36;;;1;0.65;
REA;2023;360000129;CLINIQUE SAINT FRANCOIS;360000269;SURVADU;4;;1460;130;;;450;;;;5;0;;;4.8;;4.8;;;;;
REA;2023;360000137;CH CHATEAUROUX;360000053;REAADU;10;;3650;271;277;15;3179;7;45;35;5.77;;;;33.81;;24.09;;;;4.32;
REA;2023;360000137;CH CHATEAUROUX;360000053;SITOT;9;;3285;728;;;2952;;;;;;;;;;;;;;;
REA;2023;360000137;CH CHATEAUROUX;360000053;SURVADU;13;;4745;952;;;4327;;;;;;;;0.46;;1;;;;1.36;
REA;2023;360000137;CH CHATEAUROUX;360000053;USIC;9;;3285;728;;;2952;;;;;;;;8.65;;9;;;;0.63;
REA;2023;370000051;CLINIQUE JEANNE D'ARC - ST BENOIT;370000028;SURVADU;4;;1460;28;;;308;;;;;3;;;;;;;;;;
REA;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;REAADU;10;;3650;656;677;10;3377;20;29;50;;25;0.5;;18.01;;12.4;;;4;;
REA;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;SITOT;19;6;6935;1649;;;5863;;;;;;;;;;;;;;;
REA;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;SURVADU;30;30;10950;2482;;;8516;;;;;31;1;;19.13;;9.24;;;1;;
REA;2023;370000093;SAS NOUVELLE CLINIQUE DE TOURS +;370013468;USIC;19;6;6935;1649;;;5863;;;;;18;1;;26.14;;6.22;;;1;;
REA;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;AUTSI;2;;730;23;;;503;;;;0.76;;1.15;;3.34;;1.43;;0;;3.57;
REA;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;REAENF;8;;2920;373;411;13;2264;26;;;5.46;;6.7;;18.5;;10.9;;0;;5.48;
REA;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;SITOT;2;;730;23;;;503;;;;;;;;;;;;;;;
REA;2023;370000499;CHRU CLOCHEVILLE - TOURS;370000481;SURVENF;14;;5110;787;;;3579;;;;0.51;;5.27;;11.73;;15.51;;0;;2.47;
REA;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;AUTSI;28;;10220;971;;;8584;;;;1.6;;2.25;;31.02;;18.44;;0;;2.5;
REA;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;REAADU;35;;12775;1392;1441;105;9483;29;37;53;7.81;;1.11;;54.98;;38.4;;0;;4.7;
REA;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;SITOT;36;;13140;2654;;;11270;;;;;;;;;;;;;;;
REA;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;SIUNV;8;;2920;1683;;;2686;;;;2.15;;0;;10.92;;8.57;;0;;1.2;
REA;2023;370000861;CHRU BRETONNEAU - TOURS;370000481;SURVADU;30;;10950;1567;;;7332;;;;1.8;;0.36;;17.79;;15.44;;0;;1.5;
REA;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;AUTSI;6;;2190;493;;;1934;;;;1.69;;;;;;;;;;;
REA;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;REAADU;34;;12410;1519;1647;102;10754;12;33;96;11.04;;1.45;;78.74;;51.91;;;;2.52;
REA;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;SITOT;23;;8395;2951;;;8298;;;;;;;;;;;;;;;
REA;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;SURVADU;22;;8030;1948;;;9447;;;;1;;0.83;;32.85;;30.05;;;;3.94;
REA;2023;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;USIC;17;;6205;2458;;;6364;;;;0.94;;1;;26.98;;20.96;;;;4.29;
REA;2023;370007569;PÔLE SANTÉ LÉONARD DE VINCI;370007528;SURVADU;16;;5840;892;;;4418;;;;;16;;;13.98;;9.74;;;;1.34;
REA;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;REAADU;10;;3650;310;314;16;2683;7;47;34;6.39;;0.52;;25.66;;14.08;;;;0.93;
REA;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;SITOT;6;;2190;496;;;1519;;;;;;;;;;;;;;;
REA;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;SURVADU;6;;2190;602;;;2447;;;;3.31;;0.33;;10.45;;7.79;;;;0.53;
REA;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;SURVENF;4;;1460;206;;;737;;;;1.64;;3.47;;0.83;;2.6;;;;0.41;
REA;2023;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;USIC;6;;2190;496;;;1519;;;;2.06;;0.21;;6.49;;4.84;;;;0.33;
REA;2023;380000067;HOPITAL NORD - CHU38;380780080;AUTSI;29;;9945;732;;;9340;;;;4.91;;1.47;;33.48;;13.75;;1.26;;;
REA;2023;380000067;HOPITAL NORD - CHU38;380780080;REAADU;59;;20882;3254;3774;1054;17319;13;34;200;47.44;;2;;172.74;;114.89;;7.8;;;
REA;2023;380000067;HOPITAL NORD - CHU38;380780080;REAENF;8;;2920;560;585;36;3022;28;;;7.62;;16.8;;9.74;;11.31;;0.5;;;
REA;2023;380000067;HOPITAL NORD - CHU38;380780080;SITOT;57;;20165;3841;;;18731;;;;;;;;;;;;;;;
REA;2023;380000067;HOPITAL NORD - CHU38;380780080;SIUNV;12;;4380;1083;;;4021;;;;4.23;;0.67;;10.04;;9.51;;1;;;
REA;2023;380000067;HOPITAL NORD - CHU38;380780080;SURVADU;38;;13620;3589;;;13676;;;;1.91;;2;;41.58;;38;;0.5;;;
REA;2023;380000067;HOPITAL NORD - CHU38;380780080;SURVENF;9;;3292;547;;;2144;;;;3.31;;13;;5.04;;6.8;;0.65;;;
REA;2023;380000067;HOPITAL NORD - CHU38;380780080;USIC;16;;5840;2026;;;5370;;;;2.3;;0.96;;27.44;;26.07;;1.04;;;
REA;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;SITOT;6;;1834;773;;;1792;;;;;;;;;;;;;;;
REA;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;SIUNV;3;;983;365;;;805;;;;0.99;;0.39;;5.17;;3.4;;;;1.3;
REA;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;SURVADU;6;;1956;272;;;735;;;;1.82;;0.47;;6.97;;4.49;;;;1.81;
REA;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;SURVENF;4;;1460;419;;;1311;;;;0.64;;3.61;;2.73;;2;;;;0.2;
REA;2023;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;USIC;3;;851;408;;;987;;;;0.67;;0.19;;2.51;;1.65;;;;0.76;
REA;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;SITOT;6;;2136;283;;;1277;;;;;;;;;;;;;;;
REA;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;SURVADU;6;;2136;473;;;2222;;;;7.21;;0.5;;9.18;;3.4;;;;;
REA;2023;380000406;HOPITAL DE VOIRON - CHU38;380780080;USIC;6;;2136;283;;;1277;;;;0.84;;0.5;;9.56;;3.39;;;;;
REA;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;REAADU;4;;1460;208;210;13;644;6;38;74;2;;;;4.8;;4.8;;;;;
REA;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;SITOT;8;8;2920;924;;;2517;;;;;;;;;;;;;;;
REA;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;SURVADU;8;8;2920;756;;;2405;;;;2.2;;;;9.6;;7.2;;;;;
REA;2023;380012658;GROUPE HOSPIT. MUTUALISTE DE GRENOBLE;380012609;USIC;8;8;2920;924;;;2517;;;;;;;;9.6;;7.2;;;;;
REA;2023;380785956;CLINIQUE DES CEDRES;380795211;SURVADU;4;0;1460;439;;;787;;;;0;14;;;6;;;;;;;
REA;2023;380786442;CLINIQUE BELLEDONNE;380798025;REAADU;8;;2920;327;351;38;2052;22;27;78;;19;;;17.66;;6.63;;;;;
REA;2023;380786442;CLINIQUE BELLEDONNE;380798025;SITOT;11;11;4015;899;;;2412;;;;;;;;;;;;;;;
REA;2023;380786442;CLINIQUE BELLEDONNE;380798025;SURVADU;8;8;2920;662;;;2334;;;;;36;;;9.69;;6.57;;;;;
REA;2023;380786442;CLINIQUE BELLEDONNE;380798025;USIC;11;11;4015;899;;;2412;;;;;19;;;15.25;;7.46;;;;;
REA;2023;390000040;CH LONS;390780146;REAADU;10;;3650;431;438;31;2466;5;44;75;5.6;;0.14;;24.48;;17.48;;;;;
REA;2023;390000040;CH LONS;390780146;SITOT;9;0;3285;1150;;;2336;;;;;;;;;;;;;;;
REA;2023;390000040;CH LONS;390780146;SIUNV;3;0;1095;409;;;795;;;;0.13;;0.2;;3.72;;3.16;;;;;
REA;2023;390000040;CH LONS;390780146;SURVADU;2;2;730;1;;;1;;;;0;;;;;;;;;;;
REA;2023;390000040;CH LONS;390780146;USIC;6;0;2190;741;;;1541;;;;0.13;;0.4;;7.43;;6.31;;;;;
REA;2023;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;SURVADU;2;;730;7;;;6;;;;0;;;;;;;;;;;
REA;2023;390000222;CH LOUIS PASTEUR DOLE;390780609;SURVADU;4;0;1460;379;;;1252;;;;1.87;;;;7.14;;6;;;;2.55;
REA;2023;390780575;POLYCLINIQUE DU PARC;690046339;SURVADU;4;;1460;107;;;346;;;;;2;;;1;;1;;;3;;
REA;2023;400000105;CENTRE HOSPITALIER DAX;400780193;REAADU;8;;2920;467;482;24;2953;8;45;90;6.47;;0.71;;24.05;;15.77;;1;;1.92;
REA;2023;400000105;CENTRE HOSPITALIER DAX;400780193;SITOT;4;;1460;416;;;1395;;;;;;;;;;;;;;;
REA;2023;400000105;CENTRE HOSPITALIER DAX;400780193;SIUNV;4;;1460;416;;;1395;;;;0.9;;0.33;;5.25;;3.93;;0;;2.07;
REA;2023;400000105;CENTRE HOSPITALIER DAX;400780193;SURVADU;8;;2920;605;;;2803;;;;1.48;;0.29;;7.42;;4.46;;0.18;;0.38;
REA;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;REAADU;8;;2920;315;323;12;1757;2;45;26;4.78;0;0;;18.81;;12.68;;0.9;;4.75;
REA;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;SITOT;12;0;4380;1116;;;3467;;;;;;;;;;;;;;;
REA;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;SIUNV;4;0;1460;435;;;1061;;;;1.07;0;0;0;2.4;;2.38;;0.38;;3.15;
REA;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;SURVADU;6;6;2190;491;;;1389;;;;2;0;0;0;6.86;;5.03;;0;;0.79;
REA;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;SURVENF;4;0;980;145;;;463;;;;0.4;;;;2.5;;;;;;;
REA;2023;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;USIC;8;0;2920;681;;;2406;;;;3.88;0;0;;9.72;;8.8;;0.3;;0.1;
REA;2023;400015103;GCS PAYS DE L'ADOUR;400015095;SURVADU;6;;2190;332;;;1715;;;;;3;;;5;;5;;;;;
REA;2023;400015236;GCS DU MARSAN;400015145;SURVADU;4;0;1400;113;;;390;;;;0;5;0;0;6;0;3;0;0;0;2;0
REA;2023;410000020;CH BLOIS SIMONE VEIL;410000087;REAADU;12;;4380;426;442;43;2797;23;48;74;5.31;0;0.81;0;26.96;0;16.13;0;0;0;3.09;0
REA;2023;410000020;CH BLOIS SIMONE VEIL;410000087;SITOT;8;0;2920;561;;;2076;;;;;;;;;;;;;;;
REA;2023;410000020;CH BLOIS SIMONE VEIL;410000087;SURVADU;6;6;2148;403;;;1321;;;;1.29;0;0.19;0;6.32;0;3.78;0;0.78;0;0.78;0
REA;2023;410000020;CH BLOIS SIMONE VEIL;410000087;SURVENF;4;0;1460;439;;;1194;;;;0.79;0;1.17;0;3.08;0;2.17;0;0;0;0.3;0
REA;2023;410000020;CH BLOIS SIMONE VEIL;410000087;USIC;8;0;2920;561;;;2076;;;;0.65;0;0.44;0;8.53;0;7.64;0;0;0;1.27;0
REA;2023;410000038;CH VENDOME - MONTOIRE;410000095;SURVADU;10;;3650;680;;;3108;;;;2.8;0;0;0;9.8;0;8.8;0;0;0;2;0
REA;2023;410000202;POLYCLINIQUE BLOIS;410000319;SURVADU;10;;3650;613;;;2526;;;;;30;;;7.3;;4.7;;;3;;
REA;2023;410004998;CLINIQUE DU SAINT COEUR - VENDOME;410000871;SURVADU;6;;2190;127;;;638;;;;1;;;;;;;;;;;
REA;2023;420000010;CH DE ROANNE;420780033;REAADU;12;;4380;456;464;25;3413;10;38;58;4.27;;;;30.64;;18.58;;0.97;;5.25;
REA;2023;420000010;CH DE ROANNE;420780033;SITOT;12;;4380;1243;;;3078;;;;;;;;;;;;;;;
REA;2023;420000010;CH DE ROANNE;420780033;SIUNV;4;;1460;470;;;840;;;;1;;;;6.19;;3.48;;0.01;;0.02;
REA;2023;420000010;CH DE ROANNE;420780033;SURVADU;6;;2190;366;;;1028;;;;1.84;;;;10.76;;6.53;;0.08;;1.87;
REA;2023;420000010;CH DE ROANNE;420780033;SURVENF;4;;1460;493;;;1294;;;;0.57;;2.07;;2.2;;0.97;;0.02;;0.03;
REA;2023;420000010;CH DE ROANNE;420780033;USIC;8;;2920;773;;;2238;;;;1.02;;;;14.28;;7.38;;0.02;;3.68;
REA;2023;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;REAADU;8;;2920;221;225;2;1317;15;36;50;4.58;0;0;0;14.47;0;8.41;0;0;0;3.42;0
REA;2023;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;SURVADU;2;2;730;210;;;1217;;;;1.1;0;0;0;4.39;0;1.29;0;0;0;0.25;0
REA;2023;420000234;CH DE FIRMINY;420780652;SURVADU;8;;2820;345;;;2042;;;;2.62;;;;14;;4.5;;;;2.44;
REA;2023;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;REAADU;8;;2920;251;259;7;2404;20;45;50;4.22;;0.66;;19.72;;12.47;;0.5;;1.2;
REA;2023;420010050;CLINIQUE MUTUALISTE MFL SSAM;420787061;SURVADU;8;;2920;836;;;1942;;;;0.67;;0.34;;8.37;;5.87;;0.5;;0.36;
REA;2023;420010241;INSTITUT DE CANCERO ET HEMATO - CHU42;420784878;AUTSI;13;;4675;214;;;4193;;;;4.28;;1.02;2;18.58;28;14.25;26;;;9.21;11
REA;2023;420010241;INSTITUT DE CANCERO ET HEMATO - CHU42;420784878;SITOT;13;;4675;214;;;4193;;;;;;;;;;;;;;;
REA;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;REAADU;8;;2920;297;303;21;2860;17;41;49;;14;1;;24.47;;12.75;;;;;
REA;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;SITOT;8;;2920;814;;;2670;;;;;;;;;;;;;;;
REA;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;SURVADU;16;;5840;1132;;;3969;;;;;14;0.5;;12.68;;10.24;;;;;
REA;2023;420011413;HOPITAL PRIVE DE LA LOIRE;420011405;USIC;8;;2920;814;;;2670;;;;;8;0.5;;8.84;;6.44;;;;;
REA;2023;420780504;CLINIQUE DU PARC ST PRIEST EN JAREZ;420000135;SURVADU;5;;1825;305;;;1342;;;;0.2;2;;;6.3;;3;;0.1;3;;
REA;2023;420780637;CH DU GIER - MCO;420002495;SURVADU;6;0;2114;345;;;1513;;;;0.55;;;;15.12;;0.17;;;;3.54;
REA;2023;420782310;CLINIQUE DU RENAISON;420000853;SURVADU;8;;2920;367;;;1785;;;;;7;;;4.81;;4.81;;;1;0.5;
REA;2023;420785354;HOPITAL NORD - CHU42;420784878;AUTSI;2;0;730;95;;;792;;;;0;;0;0;0;0;0;0;0;0;0;0
REA;2023;420785354;HOPITAL NORD - CHU42;420784878;REAADU;42;;15549;2318;2418;76;15186;13;34;201;16.52;;1;1;153.97;171;48.71;51;4.61;6;21.82;36
REA;2023;420785354;HOPITAL NORD - CHU42;420784878;REAENF;8;;2297;419;429;27;1605;4;;;2.1;;5.1;5;20.72;22;5.12;5;0.04;1;4.01;7
REA;2023;420785354;HOPITAL NORD - CHU42;420784878;SITOT;20;0;7300;1896;;;7276;;;;;;;;;;;;;;;
REA;2023;420785354;HOPITAL NORD - CHU42;420784878;SIUNV;6;0;2190;449;;;2236;;;;1.39;;0;0;4.75;10;2.66;6;0.35;2;2.36;6
REA;2023;420785354;HOPITAL NORD - CHU42;420784878;SURVADU;17;9;6205;1383;;;3228;;;;0.1;;1;1;33.64;38;19.09;20;0.24;1;6.78;8
REA;2023;420785354;HOPITAL NORD - CHU42;420784878;SURVENF;8;0;2920;971;;;3734;;;;0.61;;3.04;4;6.36;7;0;0;0;0;0;0
REA;2023;420785354;HOPITAL NORD - CHU42;420784878;USIC;12;0;4380;1352;;;4248;;;;1.4;;0.5;1;17.89;19;13;14;0.22;1;6.37;8
REA;2023;430000109;CLINIQUE BON SECOURS;430000372;SURVADU;4;;1460;151;;;535;;;;;5;0.1;;1;;1;;;;0.5;
REA;2023;430000117;CH EMILE ROUX LE PUY;430000018;REAADU;8;;2920;368;377;11;2908;10;48;97;3.88;0;1.27;0;19.75;0;9.03;0;0;0;2.11;0
REA;2023;430000117;CH EMILE ROUX LE PUY;430000018;SITOT;10;0;3650;1004;;;2092;;;;;;;;;;;;;;;
REA;2023;430000117;CH EMILE ROUX LE PUY;430000018;SIUNV;4;0;1460;356;;;843;;;;0.24;0;0;0;5.69;0;4.51;0;0;0;0.14;0
REA;2023;430000117;CH EMILE ROUX LE PUY;430000018;SURVADU;4;4;1460;170;;;452;;;;1.06;0;0.73;0;6.58;0;8.67;0;0;0;0.85;0
REA;2023;430000117;CH EMILE ROUX LE PUY;430000018;USIC;6;0;2190;648;;;1249;;;;0.92;0;0.51;0;11.37;0;1.2;0;0;0;0.68;0
REA;2023;440000016;CH DE SAINT NAZAIRE;440000057;REAADU;12;;4380;630;640;28;3591;9;42;45;8.06;;;;25.95;;18.29;;1.23;;6.41;
REA;2023;440000016;CH DE SAINT NAZAIRE;440000057;SITOT;14;;5110;1347;;;4104;;;;;;;;;;;;;;;
REA;2023;440000016;CH DE SAINT NAZAIRE;440000057;SIUNV;4;;1460;382;;;1425;;;;0.55;;;;;;;;;;;
REA;2023;440000016;CH DE SAINT NAZAIRE;440000057;SURVADU;10;10;3650;758;;;2810;;;;1.89;;;;10.54;;8.86;;0.3;;1.79;
REA;2023;440000016;CH DE SAINT NAZAIRE;440000057;SURVENF;4;;1460;814;;;2699;;;;0.25;;;;;;;;;;;
REA;2023;440000016;CH DE SAINT NAZAIRE;440000057;USIC;10;;3650;965;;;2679;;;;1.15;;;;17.71;;14.51;;0.54;;1.98;
REA;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;AUTSI;51;51;18247;1570;;;15206;;;;4.9;;2.18;;54.06;;40.25;;0.5;;8.55;
REA;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;REAADU;42;;15330;2025;2092;117;12882;17;40;87;22.33;;0;;101.26;;71.83;;1.11;;6.69;
REA;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;REAENF;10;;3650;684;733;39;3798;11;;;5.01;;41.46;;42.62;;11.09;;0;;5.94;
REA;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;SITOT;51;51;18247;1570;;;15206;;;;;;;;;;;;;;;
REA;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;SURVADU;9;9;3285;562;;;2111;;;;11.69;;0;;11.73;;4.74;;7.08;;0.81;
REA;2023;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;SURVENF;16;16;6470;942;;;5295;;;;7.69;;5.55;;18.51;;14.48;;0;;3.67;
REA;2023;440000404;CLINIQUE SAINTE MARIE;440000925;SURVADU;;;;15;;;44;;;;;;;;;;;;;;;
REA;2023;440000412;CLINIQUE BRETECHE VIAUD;440000941;SURVADU;10;;3650;5;;;15;;;;1;;;;;;;;;;;
REA;2023;440000503;CH CNP SITE CHATEAUBRIANT;440000313;SITOT;6;;2190;415;;;1484;;;;;;;;;;;;;;;
REA;2023;440000503;CH CNP SITE CHATEAUBRIANT;440000313;SURVADU;6;;1830;380;;;1361;;;;1.97;;;;5.86;;6.24;;0.02;;1.02;
REA;2023;440000503;CH CNP SITE CHATEAUBRIANT;440000313;USIC;6;;2190;415;;;1484;;;;1.2;;;;5.21;;2.52;;;;0.3;
REA;2023;440001113;ICO - SITE GAUDUCHEAU;490017258;SURVADU;8;;2899;315;;;2582;;;;1.5;;10.56;;;;7.06;;0.15;;0.1;
REA;2023;440002020;POLYCLINIQUE DE L'EUROPE;440001386;SURVADU;5;0;1825;359;;;1392;;;;;;;;5;;5;;;;0.5;
REA;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;AUTSI;18;18;6570;702;;;5351;;;;4.52;;0.08;;36.58;;26.64;;0.5;;2.67;
REA;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;REAADU;33;;12045;2509;2680;120;10721;24;29;118;14.14;;0;;84.34;;51.89;;0.32;;2.78;
REA;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;SITOT;62;62;22630;5542;;;20807;;;;;;;;;;;;;;;
REA;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;SIUNV;8;8;2920;1160;;;2896;;;;2.45;;0.36;;5.17;;5.54;;0;;0.73;
REA;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;SURVADU;18;18;6570;1370;;;4368;;;;12.5;;0;;15.81;;9.35;;0.13;;0.44;
REA;2023;440017598;CHU DE NANTES SITE LAENNEC;440000289;USIC;36;36;13140;3680;;;12560;;;;2.31;;0;;34.72;;28.94;;0;;1;
REA;2023;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;SURVADU;8;;2920;376;;;1942;;;;1.67;;;;7.7;;5.85;;;;1.27;
REA;2023;440029379;CLINIQUE JULES VERNE;440000974;SURVADU;4;;1460;162;;;434;;;;;19;;;3.83;;2.93;;;1;0.63;
REA;2023;440033819;SANTE ATLANTIQUE;440006344;SURVADU;14;;5124;872;;;4344;;;;;1;12;;;;12;;;;;
REA;2023;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;SITOT;8;;2920;847;;;2448;;;;;;;;;;;;;;;
REA;2023;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;SURVADU;40;;14600;3992;;;14721;;;;;26;;;27.13;;17.75;;;;2.04;
REA;2023;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;USIC;8;;2920;847;;;2448;;;;;13;;;9.44;;4.77;;;;0.98;
REA;2023;450000062;CH AGGLOMERATION MONTARGOISE;450000104;REAADU;12;;4380;608;646;36;3862;3;43;168;2.41;;;;32.93;;26.37;;;;7.4;
